dataset,role,fold,seed,subject,recipe,alpha,mean_CE,SE_CE,mean_BA,selected_one_se,selected_eb,historical_utility,historical_utility_se,positive_held_blocks,future_labels_used_for_selection,population_checkpoint_id,certificate,rank,l2
OpenBMI,outcome,3,2,35,upda_r1_l20.001_one_se,0.5,0.07617838867743774,0.007325132676510337,0.98,0.5,0.5,0.03752550148052289,0.0041597702831562555,4,False,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,2,5,upda_r1_l20.001_one_se,0.0,0.31513478042340015,0.03642829600194474,0.87,0.0,0.0,0.013443614770183326,0.028821840805899758,2,False,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,2,6,upda_r1_l20.001_one_se,0.0,0.31891443529822416,0.07552908670278115,0.85,0.0,0.0,-0.05350010347815606,0.027391258472153884,1,False,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,2,7,upda_r1_l20.001_one_se,0.0,0.5407836930196559,0.05564764708441053,0.73,0.0,0.0,-0.03176934821648647,0.0221877306659852,1,False,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,0,11,upda_r1_l20.001_one_se,0.0,0.6240359523908793,0.019936691850093214,0.67,0.0,0.0,0.030172697972084356,0.0925924839091526,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,0,27,upda_r1_l20.001_one_se,0.0,0.6248988626356824,0.1638036290806355,0.72,0.0,0.0,-0.008549816032710794,0.014618764976838748,3,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,0,28,upda_r1_l20.001_one_se,0.0,0.2886374298276393,0.1345911503475341,0.89,0.0,0.0,-0.29878615062434266,0.22750782978190018,1,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,0,3,upda_r1_l20.001_one_se,0.0,0.28918818027577775,0.08256476441510562,0.9099999999999999,0.0,0.0,-0.018030444795522835,0.03236119856340066,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,0,30,upda_r1_l20.001_one_se,0.0,0.5627299145227797,0.20888080983696056,0.68,0.0,0.0,0.024102895830207763,0.15235930503378972,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,0,38,upda_r1_l20.001_one_se,0.0,0.6798417363107219,0.25732901245921086,0.7,0.0,0.0,0.05205413709593909,0.1384826201443579,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,0,52,upda_r1_l20.001_one_se,0.0,0.3869998651304986,0.08905325218946557,0.81,0.0,0.0,-0.059070272156508945,0.07110697194850218,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,0,8,upda_r1_l20.001_one_se,0.0,0.5391220549574867,0.11398195803825635,0.7799999999999999,0.0,0.0,0.02173666349234911,0.026303861741392744,3,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,1,11,upda_r1_l20.001_one_se,0.0,0.6240359523908793,0.019936691850093214,0.67,0.0,0.0,0.030172697972084356,0.0925924839091526,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,1,27,upda_r1_l20.001_one_se,0.0,0.6248988626356824,0.1638036290806355,0.72,0.0,0.0,-0.008549816032710794,0.014618764976838748,3,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,1,28,upda_r1_l20.001_one_se,0.0,0.2886374298276393,0.1345911503475341,0.89,0.0,0.0,-0.29878615062434266,0.22750782978190018,1,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,1,3,upda_r1_l20.001_one_se,0.0,0.28918818027577775,0.08256476441510562,0.9099999999999999,0.0,0.0,-0.018030444795522835,0.03236119856340066,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,1,30,upda_r1_l20.001_one_se,0.0,0.5627299145227797,0.20888080983696056,0.68,0.0,0.0,0.024102895830207763,0.15235930503378972,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,1,38,upda_r1_l20.001_one_se,0.0,0.6798417363107219,0.25732901245921086,0.7,0.0,0.0,0.05205413709593909,0.1384826201443579,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,1,52,upda_r1_l20.001_one_se,0.0,0.3869998651304986,0.08905325218946557,0.81,0.0,0.0,-0.059070272156508945,0.07110697194850218,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,1,8,upda_r1_l20.001_one_se,0.0,0.5391220549574867,0.11398195803825635,0.7799999999999999,0.0,0.0,0.02173666349234911,0.026303861741392744,3,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,2,11,upda_r1_l20.001_one_se,0.0,0.6240359523908793,0.019936691850093214,0.67,0.0,0.0,0.030172697972084356,0.0925924839091526,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,2,27,upda_r1_l20.001_one_se,0.0,0.6248988626356824,0.1638036290806355,0.72,0.0,0.0,-0.008549816032710794,0.014618764976838748,3,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,2,28,upda_r1_l20.001_one_se,0.0,0.2886374298276393,0.1345911503475341,0.89,0.0,0.0,-0.29878615062434266,0.22750782978190018,1,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,2,3,upda_r1_l20.001_one_se,0.0,0.28918818027577775,0.08256476441510562,0.9099999999999999,0.0,0.0,-0.018030444795522835,0.03236119856340066,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,2,30,upda_r1_l20.001_one_se,0.0,0.5627299145227797,0.20888080983696056,0.68,0.0,0.0,0.024102895830207763,0.15235930503378972,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,2,38,upda_r1_l20.001_one_se,0.0,0.6798417363107219,0.25732901245921086,0.7,0.0,0.0,0.05205413709593909,0.1384826201443579,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,2,52,upda_r1_l20.001_one_se,0.0,0.3869998651304986,0.08905325218946557,0.81,0.0,0.0,-0.059070272156508945,0.07110697194850218,2,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
OpenBMI,outcome,4,2,8,upda_r1_l20.001_one_se,0.0,0.5391220549574867,0.11398195803825635,0.7799999999999999,0.0,0.0,0.02173666349234911,0.026303861741392744,3,False,6d720bfb8dc771554a91dd5101f5299aaf53ea6e5a71fb0985ab24ccd9b09a75,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,1,upda_r1_l20.001_one_se,0.0,0.29518991458140004,0.04770898723486063,0.9086312399355878,0.0,0.0,0.0005787553131566883,0.016315528585539113,1,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,16,upda_r1_l20.001_one_se,0.75,0.8342064331635166,0.019960332077654117,0.4984751595508717,0.75,0.75,0.11495357588438604,0.010172830167071668,4,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,19,upda_r1_l20.001_one_se,0.0,0.6070754462620549,0.13265768119029894,0.7069809970625188,0.0,0.0,-0.005036355891226946,0.03380222345252121,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,21,upda_r1_l20.001_one_se,0.0,0.2985651500458586,0.03666630351661219,0.8652513006317355,0.0,0.0,-0.0005913302804111675,0.012896959957660575,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,28,upda_r1_l20.001_one_se,0.0,0.43691081997752057,0.07850132572087207,0.7657847663469852,0.0,0.0,-0.03929244334759459,0.012216698247248149,0,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,3,upda_r1_l20.001_one_se,0.0,0.20839079173577424,0.04111755069711886,0.925,0.0,0.0,0.009316970297310469,0.012405131303131327,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,33,upda_r1_l20.001_one_se,0.25,0.09640593195241949,0.010921136816689526,0.9805196886446886,0.25,0.25,0.030895104031238133,0.0180860143679702,3,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,37,upda_r1_l20.001_one_se,0.0,0.36209466836750936,0.02368961777982289,0.8511616687909791,0.0,0.0,0.01736317227582454,0.007306316875137678,4,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,0,5,upda_r1_l20.001_one_se,0.0,0.2986718420658617,0.05291292061190007,0.8572521228771228,0.0,0.0,0.00192499868917647,0.018918492433123695,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,1,upda_r1_l20.001_one_se,0.0,0.29518991458140004,0.04770898723486063,0.9086312399355878,0.0,0.0,0.0005787553131566883,0.016315528585539113,1,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,16,upda_r1_l20.001_one_se,0.75,0.8342064331635166,0.019960332077654117,0.4984751595508717,0.75,0.75,0.11495357588438604,0.010172830167071668,4,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,19,upda_r1_l20.001_one_se,0.0,0.6070754462620549,0.13265768119029894,0.7069809970625188,0.0,0.0,-0.005036355891226946,0.03380222345252121,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,21,upda_r1_l20.001_one_se,0.0,0.2985651500458586,0.03666630351661219,0.8652513006317355,0.0,0.0,-0.0005913302804111675,0.012896959957660575,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,28,upda_r1_l20.001_one_se,0.0,0.43691081997752057,0.07850132572087207,0.7657847663469852,0.0,0.0,-0.03929244334759459,0.012216698247248149,0,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,3,upda_r1_l20.001_one_se,0.0,0.20839079173577424,0.04111755069711886,0.925,0.0,0.0,0.009316970297310469,0.012405131303131327,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,33,upda_r1_l20.001_one_se,0.25,0.09640593195241949,0.010921136816689526,0.9805196886446886,0.25,0.25,0.030895104031238133,0.0180860143679702,3,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,37,upda_r1_l20.001_one_se,0.0,0.36209466836750936,0.02368961777982289,0.8511616687909791,0.0,0.0,0.01736317227582454,0.007306316875137678,4,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,1,5,upda_r1_l20.001_one_se,0.0,0.2986718420658617,0.05291292061190007,0.8572521228771228,0.0,0.0,0.00192499868917647,0.018918492433123695,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,1,upda_r1_l20.001_one_se,0.0,0.29518991458140004,0.04770898723486063,0.9086312399355878,0.0,0.0,0.0005787553131566883,0.016315528585539113,1,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,16,upda_r1_l20.001_one_se,0.75,0.8342064331635166,0.019960332077654117,0.4984751595508717,0.75,0.75,0.11495357588438604,0.010172830167071668,4,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,19,upda_r1_l20.001_one_se,0.0,0.6070754462620549,0.13265768119029894,0.7069809970625188,0.0,0.0,-0.005036355891226946,0.03380222345252121,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,21,upda_r1_l20.001_one_se,0.0,0.2985651500458586,0.03666630351661219,0.8652513006317355,0.0,0.0,-0.0005913302804111675,0.012896959957660575,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,28,upda_r1_l20.001_one_se,0.0,0.43691081997752057,0.07850132572087207,0.7657847663469852,0.0,0.0,-0.03929244334759459,0.012216698247248149,0,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,3,upda_r1_l20.001_one_se,0.0,0.20839079173577424,0.04111755069711886,0.925,0.0,0.0,0.009316970297310469,0.012405131303131327,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,33,upda_r1_l20.001_one_se,0.25,0.09640593195241949,0.010921136816689526,0.9805196886446886,0.25,0.25,0.030895104031238133,0.0180860143679702,3,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,37,upda_r1_l20.001_one_se,0.0,0.36209466836750936,0.02368961777982289,0.8511616687909791,0.0,0.0,0.01736317227582454,0.007306316875137678,4,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,0,2,5,upda_r1_l20.001_one_se,0.0,0.2986718420658617,0.05291292061190007,0.8572521228771228,0.0,0.0,0.00192499868917647,0.018918492433123695,2,False,82c354410ffd6a7cb82c642f9f2329226368494b61720101268cd804b13bcb48,one-SE U-PDA,1,0.001
WBCIC,outcome,1,0,11,upda_r1_l20.001_one_se,0.0,0.17780859707402225,0.05131409241294129,0.9252015345765346,0.0,0.0,-0.05335840996607235,0.042950687141445634,1,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,0,13,upda_r1_l20.001_one_se,0.0,0.2893691352600335,0.11157170553081046,0.8727938727938729,0.0,0.0,-0.056941790412190496,0.05287728329414704,1,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,0,18,upda_r1_l20.001_one_se,0.75,0.7318829856261859,0.029467705379517414,0.549440186423882,0.75,0.75,0.04364298937829875,0.02071073038287786,3,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,0,2,upda_r1_l20.001_one_se,0.0,0.6420966900669529,0.11860199485106428,0.6632950885668276,0.0,0.0,0.06306915807505793,0.03453808880812408,3,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,0,27,upda_r1_l20.001_one_se,0.75,0.8106791633623874,0.0441875670613141,0.5539928821178821,0.75,0.75,0.08499551291840246,0.021965575608885225,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,0,36,upda_r1_l20.001_one_se,0.0,0.21310869154040976,0.08080245722372754,0.8949358974358974,0.0,0.0,-0.008596307160807974,0.0026963537610956404,0,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,0,44,upda_r1_l20.001_one_se,0.75,0.775055437095962,0.04029377120241015,0.63,0.75,0.75,0.11270730337103205,0.01563651771242387,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,0,45,upda_r1_l20.001_one_se,0.0,0.2752105084067424,0.04937992027925762,0.8647342995169083,0.0,0.0,0.015320854585071271,0.006950300886774219,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,1,11,upda_r1_l20.001_one_se,0.0,0.17780859707402225,0.05131409241294129,0.9252015345765346,0.0,0.0,-0.05335840996607235,0.042950687141445634,1,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,1,13,upda_r1_l20.001_one_se,0.0,0.2893691352600335,0.11157170553081046,0.8727938727938729,0.0,0.0,-0.056941790412190496,0.05287728329414704,1,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,1,18,upda_r1_l20.001_one_se,0.75,0.7318829856261859,0.029467705379517414,0.549440186423882,0.75,0.75,0.04364298937829875,0.02071073038287786,3,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,1,2,upda_r1_l20.001_one_se,0.0,0.6420966900669529,0.11860199485106428,0.6632950885668276,0.0,0.0,0.06306915807505793,0.03453808880812408,3,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,1,27,upda_r1_l20.001_one_se,0.75,0.8106791633623874,0.0441875670613141,0.5539928821178821,0.75,0.75,0.08499551291840246,0.021965575608885225,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,1,36,upda_r1_l20.001_one_se,0.0,0.21310869154040976,0.08080245722372754,0.8949358974358974,0.0,0.0,-0.008596307160807974,0.0026963537610956404,0,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,1,44,upda_r1_l20.001_one_se,0.75,0.775055437095962,0.04029377120241015,0.63,0.75,0.75,0.11270730337103205,0.01563651771242387,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,1,45,upda_r1_l20.001_one_se,0.0,0.2752105084067424,0.04937992027925762,0.8647342995169083,0.0,0.0,0.015320854585071271,0.006950300886774219,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,2,11,upda_r1_l20.001_one_se,0.0,0.17780859707402225,0.05131409241294129,0.9252015345765346,0.0,0.0,-0.05335840996607235,0.042950687141445634,1,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,2,13,upda_r1_l20.001_one_se,0.0,0.2893691352600335,0.11157170553081046,0.8727938727938729,0.0,0.0,-0.056941790412190496,0.05287728329414704,1,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,2,18,upda_r1_l20.001_one_se,0.75,0.7318829856261859,0.029467705379517414,0.549440186423882,0.75,0.75,0.04364298937829875,0.02071073038287786,3,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,2,2,upda_r1_l20.001_one_se,0.0,0.6420966900669529,0.11860199485106428,0.6632950885668276,0.0,0.0,0.06306915807505793,0.03453808880812408,3,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,2,27,upda_r1_l20.001_one_se,0.75,0.8106791633623874,0.0441875670613141,0.5539928821178821,0.75,0.75,0.08499551291840246,0.021965575608885225,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,2,36,upda_r1_l20.001_one_se,0.0,0.21310869154040976,0.08080245722372754,0.8949358974358974,0.0,0.0,-0.008596307160807974,0.0026963537610956404,0,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,2,44,upda_r1_l20.001_one_se,0.75,0.775055437095962,0.04029377120241015,0.63,0.75,0.75,0.11270730337103205,0.01563651771242387,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,1,2,45,upda_r1_l20.001_one_se,0.0,0.2752105084067424,0.04937992027925762,0.8647342995169083,0.0,0.0,0.015320854585071271,0.006950300886774219,4,False,ca4516bbafb2845c528ec9f96e16e026d4582883c810917e29b83c5346a8f924,one-SE U-PDA,1,0.001
WBCIC,outcome,2,0,22,upda_r1_l20.001_one_se,0.25,0.6130079385307511,0.04366261259829899,0.6900805152979066,0.25,0.0,-0.006741770055420926,0.023423377984106094,2,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,0,25,upda_r1_l20.001_one_se,0.0,0.13644764562543665,0.0699497941013011,0.9547275641025641,0.0,0.0,0.0028804642587841166,0.007283371395056747,3,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,0,26,upda_r1_l20.001_one_se,0.0,0.2912032925953094,0.02514655870685463,0.8598453177257526,0.0,0.0,0.03453624296799009,0.0427012966805371,3,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,0,29,upda_r1_l20.001_one_se,0.75,0.9779501350035028,0.05490493302824326,0.5648701298701299,0.75,0.75,0.24217448404925282,0.032046422599034646,4,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,0,34,upda_r1_l20.001_one_se,0.75,0.9266761165756506,0.12971094196270952,0.49564102564102563,0.75,0.75,0.18043065610366668,0.10937242083167469,3,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,0,35,upda_r1_l20.001_one_se,0.0,0.08105220262802873,0.03841056701398444,0.9799839743589743,0.0,0.0,-0.01433684404743842,0.020065354001435685,3,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,0,49,upda_r1_l20.001_one_se,0.25,0.334938939722901,0.023758903943859485,0.8480425824175825,0.25,0.0,-0.03383042723222225,0.05654039209611315,2,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,0,9,upda_r1_l20.001_one_se,0.0,0.5709965092559066,0.09984555899268659,0.7006459804285892,0.0,0.0,-0.009584147122044098,0.017126334109163286,2,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,1,22,upda_r1_l20.001_one_se,0.25,0.6130079385307511,0.04366261259829899,0.6900805152979066,0.25,0.0,-0.006741770055420926,0.023423377984106094,2,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,1,25,upda_r1_l20.001_one_se,0.0,0.13644764562543665,0.0699497941013011,0.9547275641025641,0.0,0.0,0.0028804642587841166,0.007283371395056747,3,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,1,26,upda_r1_l20.001_one_se,0.0,0.2912032925953094,0.02514655870685463,0.8598453177257526,0.0,0.0,0.03453624296799009,0.0427012966805371,3,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,1,29,upda_r1_l20.001_one_se,0.75,0.9779501350035028,0.05490493302824326,0.5648701298701299,0.75,0.75,0.24217448404925282,0.032046422599034646,4,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,1,34,upda_r1_l20.001_one_se,0.75,0.9266761165756506,0.12971094196270952,0.49564102564102563,0.75,0.75,0.18043065610366668,0.10937242083167469,3,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
WBCIC,outcome,2,1,35,upda_r1_l20.001_one_se,0.0,0.08105220262802873,0.03841056701398444,0.9799839743589743,0.0,0.0,-0.01433684404743842,0.020065354001435685,3,False,dff46f1253ccaf8589e351cb8b00e7990edd1d11582e0749f79c2d5452d8e9db,one-SE U-PDA,1,0.001
