task,fold,subject,session,variant,suffix,label,BA,macro_F1,NLL,trials
OpenBMI_MI,3,8,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.8300000000000001,0.8295739348370927,0.479803204536438,100
OpenBMI_MI,3,8,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.8200000000000001,0.8193496587715776,0.46115127205848694,100
OpenBMI_MI,3,14,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.61,0.5882166613873931,0.7986719012260437,100
OpenBMI_MI,3,14,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.63,0.5960257670051315,0.8317772150039673,100
OpenBMI_MI,3,14,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.62,0.5967741935483871,0.7925947308540344,100
OpenBMI_MI,3,14,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.64,0.609375,0.8368823528289795,100
OpenBMI_MI,3,14,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.64,0.6376811594202898,0.8833072781562805,100
OpenBMI_MI,3,14,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.62,0.6193910256410255,0.8868271112442017,100
OpenBMI_MI,3,14,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6000000000000001,0.5993589743589745,0.8783158659934998,100
OpenBMI_MI,3,14,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.61,0.6096486838154338,0.8903181552886963,100
OpenBMI_MI,3,32,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.71,0.69662098545873,0.5720124244689941,100
OpenBMI_MI,3,32,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.75,0.742559983523839,0.5343413949012756,100
OpenBMI_MI,3,32,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.71,0.69662098545873,0.5601404905319214,100
OpenBMI_MI,3,32,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7198879551820728,0.543856680393219,100
OpenBMI_MI,3,32,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.71,0.7099709970997099,0.7517122626304626,100
OpenBMI_MI,3,32,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.72,0.72,0.7222760915756226,100
OpenBMI_MI,3,32,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.71,0.7099709970997099,0.7483325004577637,100
OpenBMI_MI,3,32,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.72,0.72,0.72611403465271,100
OpenBMI_MI,3,35,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,1.0,1.0,0.027555637061595917,100
OpenBMI_MI,3,35,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.99,0.9899989998999901,0.029987312853336334,100
OpenBMI_MI,3,35,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,1.0,1.0,0.0282735638320446,100
OpenBMI_MI,3,35,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.99,0.9899989998999901,0.029144898056983948,100
OpenBMI_MI,3,35,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.8999999999999999,0.8998397435897436,0.2679676115512848,100
OpenBMI_MI,3,35,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.8999999999999999,0.8998397435897436,0.27164024114608765,100
OpenBMI_MI,3,35,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.8899999999999999,0.8897243107769424,0.2703307867050171,100
OpenBMI_MI,3,35,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.8999999999999999,0.8998397435897436,0.26847174763679504,100
OpenBMI_MI,3,43,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.92,0.92,0.2185441553592682,100
OpenBMI_MI,3,43,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9299999999999999,0.9299929992999301,0.20540665090084076,100
OpenBMI_MI,3,43,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.92,0.92,0.21744485199451447,100
OpenBMI_MI,3,43,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9299999999999999,0.9299929992999301,0.20635095238685608,100
OpenBMI_MI,3,43,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9199999999999999,0.9198717948717949,0.26801663637161255,100
OpenBMI_MI,3,43,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9099999999999999,0.9097744360902256,0.2705959975719452,100
OpenBMI_MI,3,43,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9199999999999999,0.9198717948717949,0.27102404832839966,100
OpenBMI_MI,3,43,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9199999999999999,0.9198717948717949,0.2663263976573944,100
OpenBMI_MI,3,46,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6,0.586606035551881,1.1019692420959473,100
OpenBMI_MI,3,46,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.5700000000000001,0.5538956323270048,1.1391100883483887,100
OpenBMI_MI,3,46,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6000000000000001,0.5833333333333333,1.1159393787384033,100
OpenBMI_MI,3,46,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.5700000000000001,0.5538956323270048,1.1241127252578735,100
OpenBMI_MI,3,46,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.66,0.6212121212121212,0.9729499220848083,100
OpenBMI_MI,3,46,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.63,0.5783475783475784,0.9862499237060547,100
OpenBMI_MI,3,46,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.66,0.6212121212121212,0.9926725625991821,100
OpenBMI_MI,3,46,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.63,0.5783475783475784,0.9672665596008301,100
OpenBMI_MI,4,11,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7266929851199515,0.5895425081253052,100
OpenBMI_MI,4,11,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7237851662404092,0.5958664417266846,100
OpenBMI_MI,4,11,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.72,0.7159090909090908,0.5860369205474854,100
OpenBMI_MI,4,11,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7237851662404092,0.598246157169342,100
OpenBMI_MI,4,11,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7253585596582239,0.6157317161560059,100
OpenBMI_MI,4,11,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.72,0.7126436781609196,0.6847841143608093,100
OpenBMI_MI,4,11,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.71,0.7050147492625369,0.6176998019218445,100
OpenBMI_MI,4,11,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.72,0.7126436781609196,0.6821807622909546,100
OpenBMI_MI,4,15,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.89,0.8886526976414617,0.23546241223812103,100
OpenBMI_MI,4,15,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9,0.898989898989899,0.24540254473686218,100
OpenBMI_MI,4,15,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9,0.898989898989899,0.23609048128128052,100
OpenBMI_MI,4,15,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.9,0.898989898989899,0.24439314007759094,100
OpenBMI_MI,4,15,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.87,0.8699869986998701,0.3076838552951813,100
OpenBMI_MI,4,15,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.87,0.8699869986998701,0.2869340181350708,100
OpenBMI_MI,4,15,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.87,0.8699869986998701,0.3050157427787781,100
OpenBMI_MI,4,15,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.88,0.88,0.28961342573165894,100
OpenBMI_MI,4,34,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.58,0.5442708333333334,1.031799554824829,100
OpenBMI_MI,4,34,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.57,0.5413333333333333,0.9683952331542969,100
OpenBMI_MI,4,34,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.58,0.5442708333333334,1.0066064596176147,100
OpenBMI_MI,4,34,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.55,0.508679986898133,0.9931108355522156,100
OpenBMI_MI,4,34,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.74,0.7331691297208538,0.8873162865638733,100
OpenBMI_MI,4,34,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6699999999999999,0.6440513428972063,0.8897213935852051,100
OpenBMI_MI,4,34,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.75,0.742559983523839,0.8757010102272034,100
OpenBMI_MI,4,34,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6699999999999999,0.6440513428972063,0.9013676643371582,100
OpenBMI_MI,4,38,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.65,0.6471418489767113,0.6521273851394653,100
OpenBMI_MI,4,38,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.66,0.6550324675324675,0.6766082048416138,100
OpenBMI_MI,4,38,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.66,0.6565656565656566,0.6507194638252258,100
OpenBMI_MI,4,38,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.66,0.6550324675324675,0.6763534545898438,100
OpenBMI_MI,4,38,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7286704853783539,0.5540640354156494,100
OpenBMI_MI,4,38,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.72,0.7159090909090908,0.6188167333602905,100
OpenBMI_MI,4,38,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7286704853783539,0.5561493039131165,100
OpenBMI_MI,4,38,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.72,0.7159090909090908,0.6150510311126709,100
OpenBMI_MI,4,48,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7198879551820728,0.7810899615287781,100
OpenBMI_MI,4,48,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.74,0.7331691297208538,0.7104360461235046,100
OpenBMI_MI,4,48,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.73,0.7198879551820728,0.7809817790985107,100
OpenBMI_MI,4,48,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.74,0.7331691297208538,0.7079469561576843,100
OpenBMI_MI,4,48,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6799999999999999,0.6483516483516483,0.9968041777610779,100
OpenBMI_MI,4,48,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6699999999999999,0.6396986570586308,0.9552175998687744,100
OpenBMI_MI,4,48,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6799999999999999,0.6483516483516483,0.9998509287834167,100
OpenBMI_MI,4,48,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.6699999999999999,0.6396986570586308,0.9511823058128357,100
OpenBMI_MI,4,52,1,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.83,0.8299829982998299,0.4666309058666229,100
OpenBMI_MI,4,52,1,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.81,0.8098288459613652,0.4700567126274109,100
OpenBMI_MI,4,52,1,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.83,0.8299829982998299,0.4653083384037018,100
OpenBMI_MI,4,52,1,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.81,0.8098288459613652,0.47098827362060547,100
OpenBMI_MI,4,52,2,BASE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.71,0.7085720028137876,0.6379865407943726,100
OpenBMI_MI,4,52,2,FULL_STUDENT,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.72,0.7189883580891208,0.6406434774398804,100
OpenBMI_MI,4,52,2,P_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.71,0.7085720028137876,0.6401569843292236,100
OpenBMI_MI,4,52,2,C_ONLY_CHANGE,original_frozen_SIRE_suffix,POST_HOC_TRANSPLANT_DIAGNOSTIC,0.71,0.7092731829573935,0.6382855772972107,100
