task,method,fold,epoch,mean_CE_A,mean_CE_B,mean_CE_C,mean_CE_D,mean_CE,mean_within_batch_CE_std,mean_pairwise_prediction_disagreement,mean_pairwise_probability_L1,mean_pairwise_symmetric_KL_diagnostic_only,mean_preclip_gradient_norm,mean_gradscaler_scale,attempted_optimizer_steps,successful_optimizer_steps,amp_skips,inner_val_subject_BA,inner_val_subject_macro_F1,selected,epoch_runtime_seconds
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,26,0.33885299260654145,0.3393459743450558,0.34466745219533407,0.34402029074373697,0.3417216752256666,0.01616055823655592,0.10920965608465609,0.16850447016102926,0.058501230779463655,inf,47851.68253968254,63,62,1,0.8785252525252524,0.8782519118759451,False,18.37070346157998
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,27,0.32683682891111526,0.3228828512013905,0.32480393089945353,0.3248063271480893,0.3248324829434592,0.015510840385797479,0.10631613756613759,0.16134638881320673,0.05636022786397941,1.489677347834148,32768.0,63,63,0,0.8835782828282829,0.8832611186585542,False,18.419468491338193
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,28,0.3368303224680916,0.3361482315120243,0.3389201653855188,0.3407884890597964,0.33817180305246325,0.017489282887369867,0.10852761243386244,0.16497849259111616,0.05831087136237079,1.5466934007311623,32768.0,63,63,0,0.8795669191919192,0.8791972175583428,False,18.423757950775325
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,29,0.33292902414760894,0.3296032775016058,0.32984394379078397,0.32980185534272877,0.33054452543220825,0.01406897278133011,0.10685350529100529,0.16147757357075102,0.054225781079992735,1.3993169021984888,32768.0,63,63,0,0.8776085858585858,0.8774032533422508,False,18.454874492250383
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,30,0.31862274048820377,0.31816861482839737,0.3209992413009916,0.3182885057869412,0.31901977908989737,0.015341748487174747,0.10400132275132276,0.15978275399122918,0.05861348047773675,1.433709048089527,32768.0,63,63,0,0.8715883838383839,0.8712570750419539,False,18.842209110036492
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,31,0.3121915019693829,0.3179241894256501,0.3116904449841333,0.31251799244256245,0.3135810334767614,0.01629277661679283,0.10342261904761903,0.15845016599016842,0.05825763766865725,1.4524710197297355,32768.0,63,63,0,0.8835669191919191,0.8833777602901322,False,18.45588729251176
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,32,0.3284097410856731,0.3306959533975238,0.32362979366665795,0.3314853343698714,0.3285552050386156,0.017148798383358452,0.11018105158730157,0.16597641852718817,0.06068735587947741,1.4988905219804673,32768.0,63,63,0,0.8855681818181818,0.8852698999419102,False,18.403578381985426
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,33,0.3173765700960916,0.31600870925282676,0.3180681090979349,0.3111175173331821,0.315642726563272,0.014610812361795632,0.10840360449735449,0.1623539861942095,0.05981982293385992,1.5092441619388641,32768.0,63,63,0,0.8825984848484849,0.882370451021609,False,18.404832631349564
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,34,0.3201333572940221,0.3141659013335667,0.3154595359450295,0.316417158359573,0.3165439913670222,0.01463830419853034,0.10681216931216932,0.16019844423447338,0.058261948307512926,1.468918263912201,32768.0,63,63,0,0.8795984848484849,0.8793960381888212,False,18.407809542492032
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,35,0.3131615306649889,0.3124325017607401,0.3136302750735056,0.31478036585308256,0.3135011699937639,0.01608417464035844,0.10013640873015874,0.15066752168867323,0.0532702244719658,1.4325737726120722,32768.0,63,63,0,0.8735984848484849,0.8732759825918286,False,18.407611385919154
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,36,0.3178184451091857,0.31402008992338937,0.3157003850690902,0.31586142877737683,0.31585008497276,0.01297640500752817,0.10321593915343913,0.15681983268371336,0.056937849336357975,1.470910416709052,32768.0,63,63,0,0.8715782828282828,0.8711402039649689,False,18.455881653353572
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,37,0.30619960455667405,0.30930945537393056,0.3115630589780353,0.3055567914058292,0.30815722781514365,0.015736216782695718,0.10579943783068782,0.15742577017142032,0.059557179407901555,1.4655366729176234,32768.0,63,63,0,0.8765972222222222,0.8762859138399681,False,18.467686071060598
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,38,0.3076166784952557,0.31200954672836123,0.3113552440726568,0.30735233047651866,0.30958345390501474,0.015926094668444305,0.10617146164021164,0.15857624010276541,0.05934198183948716,1.5306909037014795,32768.0,63,63,0,0.8735972222222224,0.8733167705860412,False,18.466436005197465
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,39,0.29940380960229845,0.2962684219791776,0.29696942534711623,0.29239425323312246,0.2962589758256125,0.014673954149382927,0.0997850529100529,0.15819268228200375,0.0633120482008924,1.54350693642147,32768.0,63,63,0,0.8866502525252524,0.8863733273362879,True,18.471748585812747
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,40,0.29767130055124796,0.29994369783098734,0.2996679452203569,0.29841438385229263,0.29892432997151025,0.015589959354006819,0.10083912037037036,0.1583827790365648,0.06270136609279289,1.6157283111224099,32768.0,63,63,0,0.8846603535353535,0.8843685793980637,False,18.854628927074373
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,41,0.28915285259958295,0.2935060480284312,0.2885950626361938,0.2903963090881469,0.2904125719316422,0.016218238384536808,0.09403935185185183,0.150783460508421,0.05882037439378638,1.6025295844153753,32768.0,63,63,0,0.8746603535353537,0.8743012797294849,False,18.465688291937113
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,42,0.3075654799976046,0.3044595027726794,0.30584967301951516,0.3003663851155175,0.3045602599306712,0.016660256751088634,0.10292658730158732,0.15911342286401328,0.06296989051674409,1.4892996700983199,32768.0,63,63,0,0.8785871212121213,0.8783424533354431,False,18.474180141463876
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,43,0.3014666211037409,0.30199292704226477,0.30732350429845234,0.30038951786737594,0.3027931449432222,0.015485987368424142,0.10156249999999999,0.1571233150938516,0.06100313217630462,1.5539229445987277,32768.0,63,63,0,0.8806805555555556,0.8802308952684166,False,18.471133392304182
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,44,0.29289945865434314,0.2909220972704509,0.2876979819838963,0.2899636361334059,0.29037079215049744,0.016633928938221836,0.09211722883597882,0.15405457975372436,0.06096401371593986,1.557210624217987,32768.0,63,63,0,0.8855871212121214,0.8853685497752595,False,18.49806602485478
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,45,0.2845449497302373,0.28500692262536004,0.2829065365450723,0.28141007915375726,0.28346712461539675,0.016324191635090208,0.09432870370370368,0.1515876551272062,0.06137830889217122,1.5581711871283395,32768.0,63,63,0,0.8666300505050504,0.8662852026210335,False,18.47438903339207
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,46,0.2856852317613269,0.28788856641640737,0.29092376430829364,0.2901112524762986,0.2886522055145294,0.01613213685119436,0.09926835317460318,0.15504142064502632,0.06256307009114791,1.4833864096611264,32768.0,63,63,0,0.8886060606060605,0.8882418001668986,True,18.47847473155707
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,47,0.2831155949878314,0.28102506295083063,0.27658808940932866,0.27799530800372835,0.27968101463620626,0.0167093140161818,0.09689153439153438,0.15466802506140928,0.06462946821930547,1.5785869539730133,32768.0,63,63,0,0.8866477272727273,0.8862622431029148,False,18.476492734625936
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,48,0.28428915497802554,0.284478743161474,0.28078340951885494,0.2830646929759828,0.28315400012901853,0.01794862925326304,0.09976438492063491,0.1629744799876655,0.06998451011225817,1.6214014679666549,32768.0,63,63,0,0.8806300505050505,0.8802621030503527,False,18.464713458903134
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,49,0.2887604551182853,0.2903270007125915,0.2893392519345359,0.2879744893501675,0.28910029998847414,0.016221712350786205,0.09899966931216932,0.15743202347525215,0.06485900336078236,1.6259447374041118,32768.0,63,63,0,0.872638888888889,0.8722120397296147,False,18.46514322515577
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,50,0.27585761438286494,0.2726298081023352,0.2744607465371253,0.2794616775853293,0.2756024617997427,0.01681289405355023,0.09457671957671959,0.15220196158797653,0.06389829302058807,1.5220197533804274,32768.0,63,63,0,0.8756186868686868,0.8753458777608987,False,18.828543417155743
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,51,0.2946975737337082,0.29733823074234855,0.29470960866837276,0.3006487533686653,0.29684854216045803,0.016846698250562425,0.10216187169312169,0.1582698183991606,0.06519621698353341,1.5396386876938835,32768.0,63,63,0,0.8776186868686869,0.8769861869203932,False,18.402274660766125
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,52,0.2832665093361385,0.28133033878273433,0.28299060132768417,0.2844946469579424,0.2830205261707306,0.017058274058240747,0.1042700066137566,0.16283045119788278,0.07002671299472688,1.5943377737015012,32768.0,63,63,0,0.873588383838384,0.8731735029683175,False,18.405035096220672
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,53,0.26686883138285744,0.2722854091534539,0.27307312710890697,0.2690919032172551,0.270329817183434,0.017234775792097763,0.09662285052910051,0.15420929590861002,0.06799424108531739,1.5921016032733615,32768.0,63,63,0,0.8766287878787878,0.876373939956407,False,18.40830074902624
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,54,0.2692917782872442,0.26368546012848143,0.264001201542597,0.27103383578951395,0.2670030694395777,0.016379497775305358,0.09546544312169312,0.15169042691824924,0.06432194868841813,1.5200798539888292,32768.0,63,63,0,0.8715984848484849,0.871187024996888,False,18.40826475340873
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,55,0.2832430622407368,0.2830124171007247,0.2748007614697729,0.2797206100963411,0.28019421322951243,0.01646601598680256,0.10247189153439153,0.16177412696064464,0.07214616476090023,1.6223240144669064,32768.0,63,63,0,0.878628787878788,0.8784323097813405,False,18.412798547185957
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,56,0.29776294174648466,0.29819189035703264,0.29719287772027275,0.28808088647940805,0.29530714594182517,0.016957435313434827,0.10873429232804231,0.1635121616815764,0.06812346767062546,1.6427786747614543,32768.0,63,63,0,0.8786186868686869,0.8783680367490758,False,18.4114188849926
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,57,0.24912388610934455,0.2530896042784055,0.24908674969559624,0.2541829650364225,0.2513708013390738,0.017420182544146737,0.0913731812169312,0.14892735046447902,0.06661424547355012,1.6105555494626362,32768.0,63,63,0,0.8876489898989899,0.8874277248827649,False,18.414983979426324
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,58,0.2749872016055243,0.2764222323894501,0.28219397957362824,0.27783584334547556,0.27785981505636187,0.0182711880447136,0.09592013888888891,0.15767893234573346,0.06999344308244647,1.6574800960601321,58774.34920634921,63,63,0,0.8806085858585858,0.8803899432333603,False,18.41611752472818
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,59,0.272869749438195,0.2710569219456779,0.2730454097664545,0.27159002068496885,0.27214052587274523,0.01660739451587673,0.09897900132275134,0.15476194479399255,0.06838471102454359,1.6316076242734516,65536.0,63,63,0,0.8756401515151516,0.8752810373172973,False,18.41354857198894
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,60,0.27329290173356496,0.2692787190751424,0.2684986816039161,0.2692841002865443,0.2700886002608708,0.017584943426920782,0.10286458333333333,0.15944555549631043,0.07061690352265795,1.6182795384573558,65536.0,63,63,0,0.8655858585858587,0.8651610965257198,False,18.791162192821503
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,1,0.702699411483038,0.7050794949607243,0.7036748310876271,0.7056433284093463,0.704274266485184,0.015998151500724138,0.3042741402116402,0.23851104573440304,0.050476459692670866,1.44925147957272,65536.0,63,63,0,0.634,0.6269403738723291,False,18.84187087137252
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,2,0.6332208429064069,0.6371054024923415,0.6349831762767973,0.634872973911346,0.6350455984236703,0.012970658026576515,0.23766121031746038,0.1975162230707981,0.034666124529269315,1.1672315805677385,65536.0,63,63,0,0.6859999999999999,0.6840170884008737,False,18.46094889845699
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,3,0.5912536023155092,0.5912369659968785,0.5883410695999388,0.5936845900520445,0.5911290555719345,0.014178417874352327,0.18623925264550262,0.2028401462883546,0.04045144674028196,1.3703171308078463,65536.0,63,63,0,0.7609999999999999,0.7599406220351933,False,18.469182698987424
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,4,0.5357447209812346,0.5384054685395862,0.530293860132732,0.5339500658095829,0.5345985293388367,0.015400439042538877,0.16404183201058203,0.21430865403205626,0.05111400656914585,1.4890603110903786,65536.0,63,63,0,0.804,0.8036925761398642,False,18.46493858192116
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,5,0.47399234251370503,0.48252081539895797,0.4775401992457254,0.4759406135195777,0.47749849207817563,0.01590552917932944,0.14436590608465608,0.2114046476584263,0.05745019843535764,1.5064338634884546,65536.0,63,63,0,0.8109999999999999,0.8105867817336871,False,18.471734835766256
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,6,0.46038314132463365,0.4644321614787692,0.4617362642098987,0.46279103793795145,0.46233565230218193,0.016266884278535607,0.14031498015873015,0.2029155975690594,0.05532358163997295,1.4744289716084797,65536.0,63,63,0,0.8320000000000001,0.8314778320185475,False,18.467741071246564
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,7,0.4387715482522571,0.43580811553531223,0.4350895919497051,0.43828287484153866,0.43698803134380826,0.015142477819666503,0.1321924603174603,0.19756756878640283,0.055204183755136985,1.4084026302610124,65536.0,63,63,0,0.849,0.8487624863803621,False,18.47246360871941
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,8,0.42020884676585124,0.42330155202320646,0.4231488241089715,0.4219014583125947,0.4221401706574455,0.016400525856408336,0.1218791335978836,0.19011050454838566,0.05432779248311091,1.4221263083200606,65536.0,63,63,0,0.844,0.8437843142448564,False,18.472443474456668
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,9,0.4182256663602496,0.42247495528251405,0.4184849030441708,0.4211843132026612,0.4200924597089253,0.014511909099325301,0.11834490740740743,0.18352831159003827,0.05000169732898631,1.3095315666425795,65536.0,63,63,0,0.8400000000000001,0.8396921621289799,False,18.46901725884527
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,10,0.396416920991171,0.3950936124911384,0.3943110288135589,0.3947591256527674,0.3951451733471855,0.01609637594914862,0.10885830026455026,0.17610577963016652,0.0504533048502352,1.302979690687997,65536.0,63,63,0,0.8580000000000002,0.8578789946378901,True,18.85295354668051
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,11,0.3987826506296794,0.39732587053662255,0.39416259101458956,0.3932381494650765,0.3958773139923338,0.016683386343102607,0.11433531746031746,0.17773553356528285,0.05245857062951599,1.3614684646091764,65536.0,63,63,0,0.852,0.851472964726938,False,18.463709314353764
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,12,0.3827290071381463,0.3820966633539351,0.3886084336610067,0.38695954377689057,0.385098413815574,0.01657611069579919,0.1103050595238095,0.17945721461659386,0.05332117115773221,1.3183193235170274,65536.0,63,63,0,0.8550000000000001,0.8547350533974148,False,18.468164718709886
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,13,0.37048412457345026,0.3746467909169576,0.37073344441633377,0.37146746308084516,0.3718329573434497,0.016150283442425823,0.11233052248677251,0.1782693472646532,0.05560464985550396,1.3572450459949554,65536.0,63,63,0,0.861,0.8608233290181906,True,18.466248533688486
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,14,0.3685402832334004,0.36650213078847005,0.36713606355682255,0.36430551253613974,0.36662099900699796,0.015822117623414785,0.10825892857142856,0.17458696188355877,0.05464123826099451,1.3610863439620486,65536.0,63,63,0,0.851,0.8505978730712783,False,18.465279719792306
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,15,0.36826488233747934,0.36722658953023335,0.3667049573527442,0.3713800386777,0.3683941193989345,0.015833213703618162,0.10796957671957673,0.17184586377528607,0.05282535469504419,1.3373569704237438,65536.0,63,63,0,0.845,0.8436380051926127,False,18.467706791125238
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,16,0.3606843640879979,0.35998109739924233,0.35968150860733455,0.35790073777002,0.3595619272618067,0.014965089400195412,0.10344328703703703,0.16991256735233404,0.05324816478603575,1.3058931203115554,65536.0,63,63,0,0.868,0.8679535906699363,True,18.467095377855003
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,17,0.3599156789363377,0.36419973108503556,0.36135203142960864,0.36049054302866496,0.36148949724341195,0.01708299119306344,0.11007771164021164,0.17657685662230482,0.056974934340114636,1.415096192132859,65536.0,63,63,0,0.858,0.8575788917213174,False,18.472346164286137
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,18,0.35203328846939025,0.3556802268066103,0.35281501355625333,0.3539204230857274,0.35361223726991625,0.01570119735016118,0.10338128306878308,0.17250100144791222,0.055695393876660435,1.4187612798478868,65536.0,63,63,0,0.868,0.8678610729054409,False,18.472843136638403
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,19,0.3543649590204632,0.3571786724385761,0.3558846977021959,0.35819809493564425,0.3564066066155358,0.01560837331981886,0.10689484126984125,0.17020978435637454,0.055336382456872835,1.406976672392043,65536.0,63,63,0,0.867,0.8668886517090524,False,18.466413815505803
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,20,0.3628215335664295,0.36257904909905936,0.367543894147116,0.3573443688570507,0.3625722120678614,0.015634215891449935,0.11237185846560846,0.17601272720035419,0.05773224087836092,1.3938607847879803,65536.0,63,63,0,0.8720000000000001,0.871685903315751,True,18.85706956498325
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,21,0.35673097532892983,0.35361055343870135,0.3574243116946447,0.35665316099212285,0.3561047502453365,0.016079895771182483,0.10774222883597885,0.172520029718283,0.05682297360901007,1.4256922460737682,65536.0,63,63,0,0.86,0.8597461409358192,False,18.46739591099322
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,22,0.3425064576523645,0.3413259420129988,0.34497457175027757,0.3456736190451516,0.34362014584125034,0.016750308936313976,0.10778356481481481,0.17522206638382853,0.06119079706530091,1.4802519943979051,65536.0,63,63,0,0.8699999999999999,0.8699137087578037,False,18.480930145829916
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,23,0.33750723042185343,0.3357674810621474,0.3426430549413439,0.3361673222647773,0.33802127554303124,0.014269036318485936,0.1041046626984127,0.1723985106896156,0.059593599200958296,1.4633341592455666,65536.0,63,63,0,0.8809999999999999,0.8809025075847531,True,18.52771544083953
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,24,0.33441904636602554,0.33317865880708847,0.331900895114929,0.33553369579807163,0.3337580743763182,0.017497346640401888,0.1081762566137566,0.17129729027864793,0.06047362859838854,1.4600522111332606,65536.0,63,63,0,0.8619999999999999,0.8614359961274269,False,18.519829333759844
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,25,0.3349306417836083,0.33546768601924654,0.3327030255680993,0.33650058129477123,0.3349004839620893,0.01647677682044487,0.10573743386243387,0.17162196645661004,0.06001444818777225,1.4324010894412087,65536.0,63,63,0,0.877,0.8769789100599599,False,18.520740875974298
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,26,0.334389949601794,0.32891619418348583,0.33559891108482603,0.334487200965957,0.33334806514164755,0.016856382815315138,0.10573743386243387,0.17347716711579805,0.061679543917456635,1.4691199177787417,65536.0,63,63,0,0.8639999999999999,0.8635434367023981,False,18.52028885576874
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,27,0.3227893788190115,0.3191435256647685,0.3226600911409136,0.32203897313466145,0.3216579920715756,0.014807959685900382,0.10214120370370373,0.16642349509019702,0.06052090125601916,1.4697208801905315,65536.0,63,63,0,0.8710000000000001,0.8708657756807284,False,18.52048180066049
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,28,0.3137902291048141,0.3129282849175589,0.3103304297205002,0.31526795195208657,0.31307922303676605,0.015272343305811759,0.10214120370370369,0.16839449450610175,0.06355754697015362,1.4845064263495187,65536.0,63,63,0,0.861,0.8607169253492202,False,18.521625253371894
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,29,0.30883212553130257,0.30424129371605224,0.30934210358157993,0.30951924480143045,0.307983692676302,0.01626768134652622,0.10129381613756615,0.167167842053074,0.06380089197465508,1.4963485210660905,65536.0,63,63,0,0.869,0.8689023069065763,False,18.525599577464163
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,30,0.30040802416347323,0.302017297063555,0.2980768266651366,0.2959440329245159,0.29911154603201245,0.017103976392675014,0.09193121693121693,0.15905694568914078,0.06076867316686917,1.5489712594047425,65536.0,63,63,0,0.8719999999999999,0.8719410252419667,False,18.907046384178102
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,31,0.3137651464295766,0.31591670617224676,0.3080539738848096,0.3124624433971587,0.31254956859444816,0.014720234757525817,0.10005373677248679,0.16578231318287118,0.060782263089937186,1.490620111662244,65536.0,63,63,0,0.8760000000000001,0.8758555384964385,False,18.52434826269746
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,32,0.3215099866428072,0.3236626608977242,0.32052627655248794,0.32030900272112045,0.321501981407877,0.01619084187162419,0.10189318783068782,0.1667320302357434,0.061819285735803316,1.4981850953329177,82180.06349206349,63,63,0,0.865,0.8647917296003655,False,18.519933426752687
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,33,0.30668321441090296,0.3051541159077296,0.30819891960847945,0.30853058657948934,0.30714171036841376,0.01547632277351878,0.0966228505291005,0.16481599694600813,0.06337314826391993,1.5063331921895344,131072.0,63,63,0,0.874,0.8738855626444739,False,18.521003580652177
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,34,0.3076152851184209,0.30113176646686735,0.3064299760356782,0.3017523423546836,0.304232342139123,0.015413149858691863,0.09961970899470898,0.16441998660327897,0.06338714139053114,inf,113387.68253968254,63,62,1,0.865,0.8649680112783219,False,18.46965649817139
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,35,0.2954410243602026,0.3025020817442546,0.29708503068439546,0.29805258389503236,0.29827017963878694,0.01750238158459228,0.10214120370370369,0.1670647745646497,0.0667010924961201,1.5589332239968436,65536.0,63,63,0,0.8710000000000001,0.8708300731440144,False,18.466255418024957
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,36,0.2926082145127039,0.2938687921989532,0.29286248035847195,0.2931543995463659,0.293123470885413,0.015784060678607416,0.0984416335978836,0.16566979155811684,0.06583540605765487,1.5651700070926122,65536.0,63,63,0,0.877,0.8768657984039189,False,18.464333350770175
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,37,0.2870880109923227,0.29091739583583104,0.2913008996891597,0.28842441122683266,0.2894326781942731,0.016930209797999217,0.10023974867724866,0.16557444689213915,0.06671611473910392,1.5603476166725159,65536.0,63,63,0,0.875,0.8749357643940497,False,18.46513443160802
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,38,0.29152381349177586,0.2887511563206476,0.2849669186841874,0.28247368950692436,0.2869288952104629,0.017636021547433402,0.09391534391534394,0.16440325015515247,0.06799352298140841,1.6296605628634255,65536.0,63,63,0,0.876,0.8757907727180705,False,18.464379101991653
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,39,0.30157017802435254,0.2995479643817932,0.2958903043043046,0.2907403369271566,0.2969371960276649,0.016968862397507542,0.09868964947089948,0.16357994233331982,0.06471199109637864,1.466046409001426,65536.0,63,63,0,0.8709999999999999,0.8707660181368448,False,18.463308312930167
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,40,0.29004883647911134,0.287360600062779,0.28808201967723784,0.2871910986446199,0.28817064090380595,0.01917208041552277,0.09736689814814814,0.16402068166505723,0.06621692077843128,1.5528702849433536,65536.0,63,63,0,0.8719999999999999,0.871839418205427,False,18.8480186406523
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,41,0.2884617012644571,0.2932913610859523,0.29626890260075767,0.2925260771834661,0.2926370104153951,0.016654312329751158,0.09699487433862433,0.16401815641099815,0.06847691511311543,1.5830915305349562,65536.0,63,63,0,0.8610000000000001,0.8606032158220813,False,18.46427497174591
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,42,0.28243135861934177,0.2820850310344545,0.28275335095231496,0.28067703403177713,0.281986694250788,0.01689675290669714,0.09633349867724866,0.16102983410317434,0.0667476977206885,1.5237975375992912,65536.0,63,63,0,0.8699999999999999,0.8697786789500672,False,18.464431142434478
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,43,0.279891869141942,0.27189337876107955,0.2721439744271929,0.272283614154846,0.2740532105404233,0.016005322270627533,0.09242724867724868,0.15915484237607821,0.06648638780430828,1.5653730839017839,65536.0,63,63,0,0.867,0.8669351741670553,False,18.462377179414034
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,44,0.29382909314026906,0.2937472143343517,0.2935840085385338,0.2941934454535681,0.293838443500655,0.017038719562281455,0.09852430555555555,0.16485209648729002,0.06723037707525746,1.603586645353408,65536.0,63,63,0,0.874,0.8738267443380223,False,18.466740127652884
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,45,0.27712816685911207,0.277187589378584,0.2737511107845912,0.2751162326525128,0.2757957764561214,0.016176557726418926,0.09160052910052911,0.1594946368070191,0.06734931517254424,1.5694476214666215,65536.0,63,63,0,0.875,0.8748822255522948,False,18.45993720367551
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,46,0.27695347889075206,0.2759440808542191,0.2690552572409312,0.2714216117821043,0.2733436073102648,0.018803352645287912,0.09397734788359789,0.16059083775395439,0.06888240882289158,1.5230427005934337,65536.0,63,63,0,0.8720000000000001,0.8718998584064348,False,18.469799308106303
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,47,0.27301599534731064,0.27171217945833054,0.27518471318577964,0.2713048784505753,0.27280444379836793,0.017471498905843687,0.0963128306878307,0.16337810699192304,0.07083336879849117,1.5836078836804344,65536.0,63,63,0,0.8789999999999999,0.8789122618810069,False,18.462409546598792
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,48,0.2822932269838121,0.2781843308891569,0.2782205144564311,0.279718103153365,0.2796040444620072,0.017534819102683473,0.10021908068783068,0.1658756904816501,0.07117717299196455,1.58874078307833,65536.0,63,63,0,0.876,0.8758311347379593,False,18.468930061906576
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,49,0.27426927040020627,0.2673679308758842,0.2732947710014525,0.27016297030070474,0.2712737373889439,0.017635132296986523,0.09331597222222221,0.16284826991182783,0.07185047670765214,1.5653797009634594,65536.0,63,63,0,0.877,0.8769089265873438,False,18.456252994947135
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,50,0.27448379898828174,0.2773797024810125,0.277710927857293,0.27258461264390793,0.27553976102480815,0.01738702447434503,0.09567212301587304,0.16471340471789953,0.07303854151968919,1.622666941748725,65536.0,63,63,0,0.8760000000000001,0.8759515054486247,False,18.841568148694932
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,51,0.27211630604569875,0.2752102104917405,0.27001089188787675,0.2732503719273068,0.2726469432550763,0.018296332032020603,0.09451471560846562,0.1632267969547125,0.07210934898328214,1.6301458317136008,65536.0,63,63,0,0.8780000000000001,0.8778423484232085,False,18.458253093995154
WBCIC_MI,MS4_LiteBN_FourSampleCE,2,52,0.2738320619340927,0.27226816306984614,0.27357287515723516,0.2698726559442187,0.27238644044550636,0.018616245586484198,0.09623015873015874,0.16662772748836135,0.07498031206153058,1.6017927101680212,65536.0,63,63,0,0.877,0.8769673428406654,False,18.466266624629498
