task,variant,seed,subject_id,future_BA,future_macro_F1,WS_BA
OpenBMI_MI,B1_SAME_SCALE_63,1,42,0.688,0.685591250124242,0.688
OpenBMI_MI,B1_SAME_SCALE_63,1,51,0.69,0.6881842928337107,0.69
OpenBMI_MI,B1_SAME_SCALE_63,1,54,0.722,0.7200066951289806,0.666
OpenBMI_MI,B1_SAME_SCALE_63,2,12,0.716,0.7117054069235161,0.716
OpenBMI_MI,B1_SAME_SCALE_63,2,13,0.6759999999999999,0.6728473373731632,0.6759999999999999
OpenBMI_MI,B1_SAME_SCALE_63,2,17,0.612,0.6051149394458039,0.612
OpenBMI_MI,B1_SAME_SCALE_63,2,18,0.63,0.6285009544204747,0.63
OpenBMI_MI,B1_SAME_SCALE_63,2,24,0.5900000000000001,0.561285770713728,0.5900000000000001
OpenBMI_MI,B1_SAME_SCALE_63,2,25,0.974,0.9739865919343416,0.754
OpenBMI_MI,B1_SAME_SCALE_63,2,29,0.8019999999999999,0.801446524298016,0.6859999999999999
OpenBMI_MI,B1_SAME_SCALE_63,2,36,0.9099999999999999,0.9097054545455416,0.9099999999999999
OpenBMI_MI,B1_SAME_SCALE_63,2,37,0.74,0.7331770004697653,0.74
OpenBMI_MI,B1_SAME_SCALE_63,2,39,0.76,0.7572611505714472,0.76
OpenBMI_MI,B1_SAME_SCALE_63,2,4,0.746,0.737404581534044,0.688
OpenBMI_MI,B1_SAME_SCALE_63,2,42,0.712,0.7108920940677064,0.712
OpenBMI_MI,B1_SAME_SCALE_63,2,51,0.644,0.6351170259641312,0.644
OpenBMI_MI,B1_SAME_SCALE_63,2,54,0.6719999999999999,0.6705791184622962,0.618
OpenBMI_MI,B2_SCALE_COLLAPSE,0,12,0.722,0.7186308605391278,0.722
OpenBMI_MI,B2_SCALE_COLLAPSE,0,13,0.624,0.6179577738044126,0.624
OpenBMI_MI,B2_SCALE_COLLAPSE,0,17,0.568,0.5499307271145841,0.568
OpenBMI_MI,B2_SCALE_COLLAPSE,0,18,0.6100000000000001,0.6037891813804377,0.5960000000000001
OpenBMI_MI,B2_SCALE_COLLAPSE,0,24,0.5599999999999999,0.532195798674789,0.5599999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,0,25,0.9719999999999999,0.9719931949956081,0.77
OpenBMI_MI,B2_SCALE_COLLAPSE,0,29,0.718,0.7086406298283461,0.604
OpenBMI_MI,B2_SCALE_COLLAPSE,0,36,0.852,0.8516215294861895,0.852
OpenBMI_MI,B2_SCALE_COLLAPSE,0,37,0.63,0.6083386642891149,0.63
OpenBMI_MI,B2_SCALE_COLLAPSE,0,39,0.688,0.6754284559556512,0.688
OpenBMI_MI,B2_SCALE_COLLAPSE,0,4,0.766,0.7615419225330772,0.696
OpenBMI_MI,B2_SCALE_COLLAPSE,0,42,0.6559999999999999,0.6503978947364868,0.6559999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,0,51,0.624,0.6223694370627733,0.624
OpenBMI_MI,B2_SCALE_COLLAPSE,0,54,0.7,0.6997503073800097,0.6719999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,1,12,0.748,0.7450881658936075,0.748
OpenBMI_MI,B2_SCALE_COLLAPSE,1,13,0.6819999999999999,0.6800475142065467,0.648
OpenBMI_MI,B2_SCALE_COLLAPSE,1,17,0.5860000000000001,0.5632686751185723,0.5860000000000001
OpenBMI_MI,B2_SCALE_COLLAPSE,1,18,0.648,0.6425875075126537,0.648
OpenBMI_MI,B2_SCALE_COLLAPSE,1,24,0.544,0.4867852061175825,0.544
OpenBMI_MI,B2_SCALE_COLLAPSE,1,25,0.982,0.9819949980592296,0.764
OpenBMI_MI,B2_SCALE_COLLAPSE,1,29,0.786,0.7847578903949548,0.6639999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,1,36,0.858,0.8561683443722593,0.858
OpenBMI_MI,B2_SCALE_COLLAPSE,1,37,0.78,0.7752739789727391,0.7
OpenBMI_MI,B2_SCALE_COLLAPSE,1,39,0.712,0.70513117312456,0.712
OpenBMI_MI,B2_SCALE_COLLAPSE,1,4,0.73,0.7188359260080676,0.726
OpenBMI_MI,B2_SCALE_COLLAPSE,1,42,0.718,0.7171672813608717,0.718
OpenBMI_MI,B2_SCALE_COLLAPSE,1,51,0.624,0.6157399681414726,0.624
OpenBMI_MI,B2_SCALE_COLLAPSE,1,54,0.6799999999999999,0.6780182400067447,0.6559999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,2,12,0.6479999999999999,0.639746213382457,0.6479999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,2,13,0.714,0.7108680457700209,0.6839999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,2,17,0.542,0.5221896014617449,0.542
OpenBMI_MI,B2_SCALE_COLLAPSE,2,18,0.5720000000000001,0.5487828807628882,0.5720000000000001
OpenBMI_MI,B2_SCALE_COLLAPSE,2,24,0.534,0.5297071069706751,0.534
OpenBMI_MI,B2_SCALE_COLLAPSE,2,25,0.97,0.9699881911324353,0.722
OpenBMI_MI,B2_SCALE_COLLAPSE,2,29,0.762,0.760924116327933,0.6399999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,2,36,0.8460000000000001,0.8455510629816454,0.8460000000000001
OpenBMI_MI,B2_SCALE_COLLAPSE,2,37,0.63,0.6042109827477378,0.624
OpenBMI_MI,B2_SCALE_COLLAPSE,2,39,0.71,0.7061454829505315,0.71
OpenBMI_MI,B2_SCALE_COLLAPSE,2,4,0.6619999999999999,0.6285764530932662,0.6140000000000001
OpenBMI_MI,B2_SCALE_COLLAPSE,2,42,0.694,0.6926140154091255,0.6839999999999999
OpenBMI_MI,B2_SCALE_COLLAPSE,2,51,0.6020000000000001,0.5995727768265549,0.6020000000000001
OpenBMI_MI,B2_SCALE_COLLAPSE,2,54,0.72,0.7173653857490719,0.646
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,12,0.708,0.7054548325953258,0.708
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,13,0.634,0.6126881491970982,0.634
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,17,0.5740000000000001,0.5569442927873679,0.5740000000000001
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,18,0.64,0.6345481122040884,0.64
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,24,0.5740000000000001,0.5385032379028578,0.5740000000000001
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,25,0.966,0.9659849898519232,0.8
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,29,0.7939999999999999,0.7925494147474789,0.714
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,36,0.8640000000000001,0.8638762337923813,0.8640000000000001
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,37,0.69,0.689121057406179,0.642
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,39,0.692,0.6862053730896255,0.692
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,4,0.754,0.7492248951496142,0.72
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,42,0.6599999999999999,0.657385504207266,0.6599999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,51,0.618,0.6162599415823227,0.618
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,54,0.716,0.7157322560625062,0.6639999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,12,0.76,0.7587782193282082,0.76
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,13,0.662,0.6502004780361759,0.662
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,17,0.558,0.5237843604529144,0.558
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,18,0.612,0.6086457187825193,0.612
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,24,0.5599999999999999,0.5304151809390987,0.5599999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,25,0.9559999999999998,0.9559406331897783,0.774
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,29,0.804,0.8036180496690346,0.6619999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,36,0.884,0.8834431922303553,0.884
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,37,0.7140000000000001,0.7028074276100545,0.6599999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,39,0.732,0.7302275577944035,0.732
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,4,0.774,0.766862165799428,0.694
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,42,0.702,0.6993409884150588,0.698
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,51,0.626,0.6169490225183233,0.626
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,1,54,0.696,0.6953680043499032,0.6779999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,12,0.734,0.731511613538542,0.734
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,13,0.666,0.6544418236358507,0.666
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,17,0.558,0.5473362383956417,0.558
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,18,0.62,0.6073227432294438,0.62
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,24,0.5740000000000001,0.5540725506178796,0.5740000000000001
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,25,0.9640000000000001,0.9639787825048947,0.758
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,29,0.8019999999999999,0.7979708279189148,0.754
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,36,0.908,0.9074419535245154,0.908
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,37,0.6479999999999999,0.6097912093028923,0.6479999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,39,0.724,0.7216351163563809,0.724
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,4,0.736,0.7282005023926398,0.704
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,42,0.67,0.6677856097180177,0.67
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,51,0.612,0.6085192290036051,0.612
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,2,54,0.732,0.7314089090044402,0.646
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,12,0.74,0.7352730820054589,0.74
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,13,0.704,0.6981966172923679,0.6679999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,17,0.612,0.6075381003666906,0.612
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,18,0.694,0.6918974400742802,0.694
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,24,0.532,0.4793015437392493,0.532
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,25,0.966,0.9659753706196149,0.77
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,29,0.728,0.7248122466136827,0.6020000000000001
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,36,0.962,0.961976567850247,0.9480000000000001
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,37,0.784,0.7774065685433215,0.754
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,39,0.8,0.7977166657479169,0.8
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,4,0.772,0.7664891809941807,0.6819999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,42,0.714,0.7110728271606671,0.714
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,51,0.618,0.6043393255327533,0.618
OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,54,0.702,0.6996689615254554,0.646
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,12,0.716,0.712274271256099,0.716
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,13,0.6719999999999999,0.6606109156548333,0.63
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,17,0.52,0.45668967121137916,0.52
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,18,0.6020000000000001,0.5973098919747015,0.6020000000000001
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,24,0.54,0.5158221608144737,0.54
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,25,0.97,0.9699873924945897,0.764
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,29,0.808,0.806817935692772,0.6519999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,36,0.8699999999999999,0.8687873394104975,0.8699999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,37,0.6839999999999999,0.6565479981536314,0.6839999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,39,0.748,0.746860364683142,0.748
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,4,0.732,0.7226952578570472,0.69
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,42,0.694,0.6930928181111728,0.694
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,51,0.632,0.6305085601184651,0.632
OpenBMI_MI,B4_ONE_STAGE_BACKEND,1,54,0.7,0.6988988324911911,0.656
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,12,0.6839999999999999,0.6701510345959869,0.6839999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,13,0.654,0.6474963275831874,0.654
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,17,0.542,0.5176788807784869,0.542
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,18,0.592,0.5887745119725396,0.592
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,24,0.534,0.48384335841638554,0.534
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,25,0.976,0.9759915943553519,0.72
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,29,0.77,0.7680603629502326,0.706
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,36,0.9019999999999999,0.901597535448543,0.9019999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,37,0.6239999999999999,0.583250660552462,0.6239999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,39,0.732,0.7284920847360066,0.732
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,4,0.7,0.6832525272253671,0.7
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,42,0.6799999999999999,0.6785896235362451,0.6799999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,51,0.5720000000000001,0.5674155447677991,0.5720000000000001
OpenBMI_MI,B4_ONE_STAGE_BACKEND,2,54,0.722,0.7187254392529006,0.638
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,12,0.7140000000000001,0.7031101558747485,0.7140000000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,13,0.732,0.7306781618038217,0.732
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,17,0.622,0.609548643460968,0.622
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,18,0.712,0.711594364583936,0.712
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,24,0.5700000000000001,0.5183629792914661,0.5700000000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,25,0.976,0.9759795739225394,0.78
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,29,0.708,0.7067385582697826,0.628
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,36,0.93,0.9299108328214105,0.93
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,37,0.726,0.7095978461720251,0.698
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,39,0.776,0.7743699314055112,0.776
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,4,0.8280000000000001,0.8264459004882972,0.726
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,42,0.714,0.7085193847089666,0.714
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,51,0.6859999999999999,0.6821233689134748,0.6859999999999999
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,54,0.734,0.733211820860764,0.6699999999999999
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,12,0.788,0.7868237381149287,0.786
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,13,0.654,0.633210892872897,0.654
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,17,0.5660000000000001,0.5257952132544956,0.5660000000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,18,0.734,0.7320998978584555,0.734
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,24,0.5640000000000001,0.511493176772619,0.5640000000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,25,0.976,0.9759899917926933,0.732
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,29,0.8480000000000001,0.8469845958825196,0.704
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,36,0.9480000000000001,0.9478283145125423,0.908
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,37,0.792,0.7862054817018038,0.742
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,39,0.76,0.7594868554244129,0.76
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,4,0.772,0.7644146124362765,0.718
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,42,0.728,0.7239390941196847,0.728
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,51,0.634,0.6187052683303584,0.634
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,1,54,0.746,0.7439382762291036,0.634
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,12,0.74,0.7297644862864486,0.74
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,13,0.69,0.6832152148597069,0.69
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,17,0.63,0.6197116191931318,0.63
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,18,0.756,0.7544786126789256,0.756
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,24,0.558,0.5212094176651345,0.558
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,25,0.9879999999999999,0.9879975992797358,0.796
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,29,0.8480000000000001,0.8459449615255442,0.6839999999999999
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,36,0.914,0.9138462095170052,0.914
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,37,0.73,0.7086226320322897,0.73
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,39,0.73,0.7255967174350847,0.73
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,4,0.776,0.7703812976520454,0.744
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,42,0.734,0.7328723791974114,0.734
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,51,0.7,0.6994810867339238,0.7
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,2,54,0.728,0.7274399076271787,0.658
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,12,0.962,0.9623271914774113,0.962
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,13,0.8379999999999999,0.8334991893609403,0.8379999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,17,0.938,0.9383835641184646,0.8800000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,18,1.0,1.0,0.97
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,24,0.882,0.8810837335408437,0.882
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,25,0.916,0.9159579680908225,0.916
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,29,0.96,0.9602879231357114,0.96
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,36,1.0,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,37,0.992,0.9919967987194879,0.9879999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,39,0.992,0.992072213500785,0.992
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,4,1.0,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,42,0.5860000000000001,0.5856775904775522,0.5860000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,51,0.748,0.7309059185711804,0.73
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,54,0.8619999999999999,0.8609285741517712,0.826
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,12,0.958,0.9580158909717733,0.958
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,13,0.78,0.7710991171427252,0.78
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,17,0.966,0.9664526167506191,0.9460000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,18,1.0,1.0,0.978
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,24,0.906,0.90537296589631,0.906
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,25,0.96,0.9597284237637316,0.96
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,29,0.944,0.9446332725104709,0.944
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,36,1.0,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,37,0.99,0.9899959983993598,0.986
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,39,0.986,0.9860321051497521,0.986
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,4,1.0,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,42,0.604,0.6007620523791519,0.604
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,51,0.754,0.7389457109496941,0.754
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,54,0.8459999999999999,0.8448022258563512,0.818
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,12,0.95,0.9501436909843133,0.95
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,13,0.718,0.7056756881289499,0.718
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,17,0.952,0.9524524768741116,0.9259999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,18,1.0,1.0,0.97
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,24,0.89,0.8886567901286746,0.89
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,25,0.954,0.9537986811858652,0.954
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,29,0.9039999999999999,0.9041271128287469,0.9039999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,36,1.0,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,37,0.998,0.997999199679872,0.9879999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,39,0.9960000000000001,0.995998399359744,0.9720000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,4,1.0,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,42,0.5820000000000001,0.5784838453121266,0.5820000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,51,0.756,0.7377524903928003,0.692
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,54,0.8379999999999999,0.829464735642162,0.8160000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,12,0.9400000000000001,0.9402476624037505,0.9400000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,13,0.8019999999999999,0.8034752502025523,0.8019999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,17,0.944,0.9444440127284587,0.9259999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,18,1.0,1.0,0.966
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,24,0.8539999999999999,0.8551054401100169,0.8539999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,25,0.932,0.9315323426291572,0.932
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,29,0.95,0.9511096112749495,0.942
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,36,1.0,1.0,1.0
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,37,0.998,0.997999199679872,0.978
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,39,0.9879999999999999,0.9881713463163043,0.9800000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,4,1.0,1.0,1.0
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,42,0.5980000000000001,0.5988352949691736,0.5980000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,51,0.67,0.6611023791738908,0.67
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,0,54,0.8099999999999999,0.8070547467997313,0.8099999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,12,0.952,0.9520941357513817,0.952
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,13,0.8019999999999999,0.800598056012854,0.8019999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,17,0.9640000000000001,0.9642420957900979,0.884
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,18,1.0,1.0,0.978
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,24,0.8859999999999999,0.8858269799020064,0.8859999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,25,0.95,0.9493083413606282,0.95
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,29,0.9400000000000001,0.9411920344127308,0.9400000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,36,1.0,1.0,1.0
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,37,0.992,0.9919967987194879,0.99
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,39,0.992,0.9919919891033336,0.9879999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,4,1.0,1.0,1.0
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,42,0.584,0.5834157383190307,0.584
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,51,0.8039999999999999,0.8007633935748016,0.74
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,1,54,0.8299999999999998,0.8300107780318502,0.8140000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,12,0.966,0.9661734974105753,0.966
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,13,0.8480000000000001,0.8396720186552903,0.8480000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,17,0.954,0.9541641432961345,0.8859999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,18,1.0,1.0,0.9719999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,24,0.8720000000000001,0.8718919834284368,0.8720000000000001
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,25,0.952,0.9517741356637377,0.952
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,29,0.958,0.9580045860329124,0.958
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,36,1.0,1.0,1.0
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,37,0.994,0.9939975990396158,0.9879999999999999
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,39,0.992,0.9919967987194879,0.958
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,2,4,1.0,1.0,1.0
