task,variant,subject_id,seeds,future_BA,future_macro_F1,WS_BA
OpenBMI_MI,B2_SCALE_COLLAPSE,29,3,0.7553333333333333,0.7514408788504113,0.636
OpenBMI_MI,B2_SCALE_COLLAPSE,36,3,0.852,0.8511136456133648,0.852
OpenBMI_MI,B2_SCALE_COLLAPSE,37,3,0.68,0.6626078753365306,0.6586666666666666
OpenBMI_MI,B2_SCALE_COLLAPSE,39,3,0.7033333333333333,0.6955683706769142,0.7033333333333333
OpenBMI_MI,B2_SCALE_COLLAPSE,4,3,0.7193333333333333,0.7029847672114703,0.6786666666666666
OpenBMI_MI,B2_SCALE_COLLAPSE,42,3,0.6893333333333332,0.6867263971688281,0.6893333333333332
OpenBMI_MI,B2_SCALE_COLLAPSE,51,3,0.6166666666666667,0.6125607273436002,0.6166666666666667
OpenBMI_MI,B2_SCALE_COLLAPSE,54,3,0.6999999999999998,0.698377977711942,0.6579999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,12,3,0.734,0.7319148884873586,0.734
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,13,3,0.654,0.6391101502897083,0.654
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,17,3,0.5633333333333334,0.5426882972119746,0.5633333333333334
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,18,3,0.624,0.6168388580720171,0.624
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,24,3,0.5693333333333334,0.5409969898199454,0.5693333333333334
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,25,3,0.9620000000000001,0.9619681351821988,0.7773333333333333
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,29,3,0.7999999999999999,0.7980460974451428,0.71
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,36,3,0.8853333333333334,0.884920459849084,0.8853333333333334
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,37,3,0.684,0.6672398981063753,0.6573333333333333
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,39,3,0.7159999999999999,0.7126893490801366,0.7159999999999999
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,4,3,0.7546666666666667,0.7480958544472274,0.706
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,42,3,0.6773333333333333,0.6748373674467808,0.6773333333333333
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,51,3,0.6186666666666666,0.6139093977014171,0.6186666666666666
OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,54,3,0.7146666666666667,0.71416972313895,0.6626666666666666
OpenBMI_MI,B4_ONE_STAGE_BACKEND,12,3,0.7133333333333333,0.7058994626191817,0.7133333333333333
OpenBMI_MI,B4_ONE_STAGE_BACKEND,13,3,0.6766666666666666,0.6687679535101295,0.6766666666666666
OpenBMI_MI,B4_ONE_STAGE_BACKEND,17,3,0.5579999999999999,0.5273022174521856,0.5579999999999999
OpenBMI_MI,B4_ONE_STAGE_BACKEND,18,3,0.6293333333333333,0.6259939480071738,0.6293333333333333
OpenBMI_MI,B4_ONE_STAGE_BACKEND,24,3,0.5353333333333333,0.4929890209900362,0.5353333333333333
OpenBMI_MI,B4_ONE_STAGE_BACKEND,25,3,0.9706666666666667,0.9706514524898521,0.7513333333333333
OpenBMI_MI,B4_ONE_STAGE_BACKEND,29,3,0.7686666666666667,0.7665635150855624,0.6533333333333333
OpenBMI_MI,B4_ONE_STAGE_BACKEND,36,3,0.9113333333333333,0.9107871475697625,0.9113333333333333
OpenBMI_MI,B4_ONE_STAGE_BACKEND,37,3,0.6973333333333332,0.6724017424164717,0.6973333333333332
OpenBMI_MI,B4_ONE_STAGE_BACKEND,39,3,0.7600000000000001,0.7576897050556886,0.7600000000000001
OpenBMI_MI,B4_ONE_STAGE_BACKEND,4,3,0.7346666666666666,0.724145655358865,0.698
OpenBMI_MI,B4_ONE_STAGE_BACKEND,42,3,0.6960000000000001,0.6942517562693616,0.6960000000000001
OpenBMI_MI,B4_ONE_STAGE_BACKEND,51,3,0.6073333333333334,0.6007544768063392,0.6073333333333334
OpenBMI_MI,B4_ONE_STAGE_BACKEND,54,3,0.7079999999999999,0.705764411089849,0.6466666666666666
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,12,3,0.7473333333333333,0.739899460092042,0.7473333333333333
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,13,3,0.6920000000000001,0.6823680898454753,0.6920000000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,17,3,0.606,0.5850184919695318,0.606
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,18,3,0.734,0.7327242917071057,0.734
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,24,3,0.5640000000000001,0.5170218579097399,0.5640000000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,25,3,0.98,0.9799890549983229,0.7693333333333333
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,29,3,0.8013333333333333,0.7998893718926156,0.672
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,36,3,0.9306666666666668,0.9305284522836527,0.9306666666666668
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,37,3,0.7493333333333334,0.7348086533020396,0.7493333333333334
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,39,3,0.7553333333333333,0.7531511680883364,0.7553333333333333
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,3,0.7920000000000001,0.7870806035255398,0.7293333333333333
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,42,3,0.7253333333333334,0.7217769526753542,0.7253333333333334
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,51,3,0.6733333333333333,0.6667699079925856,0.6733333333333333
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,54,3,0.7360000000000001,0.7348633349056821,0.654
OpenBMI_SSVEP,B1_SAME_SCALE_63,12,3,0.9566666666666667,0.9568289244778326,0.9566666666666667
OpenBMI_SSVEP,B1_SAME_SCALE_63,13,3,0.7786666666666666,0.7700913315442052,0.7786666666666666
OpenBMI_SSVEP,B1_SAME_SCALE_63,17,3,0.952,0.9524295525810652,0.9173333333333334
OpenBMI_SSVEP,B1_SAME_SCALE_63,18,3,1.0,1.0,0.9726666666666667
OpenBMI_SSVEP,B1_SAME_SCALE_63,24,3,0.8926666666666666,0.8917044965219428,0.8926666666666666
OpenBMI_SSVEP,B1_SAME_SCALE_63,25,3,0.9433333333333334,0.943161691013473,0.9433333333333334
OpenBMI_SSVEP,B1_SAME_SCALE_63,29,3,0.9359999999999999,0.9363494361583098,0.9359999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,36,3,1.0,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,37,3,0.9933333333333333,0.9933306655995732,0.9873333333333333
OpenBMI_SSVEP,B1_SAME_SCALE_63,39,3,0.9913333333333334,0.9913675726700938,0.984
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,3,1.0,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,42,3,0.5906666666666668,0.5883078293896102,0.5906666666666668
OpenBMI_SSVEP,B1_SAME_SCALE_63,51,3,0.7526666666666667,0.735868039971225,0.7280000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,54,3,0.8486666666666665,0.8450651785500948,0.82
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,12,3,0.9526666666666667,0.9528384318552359,0.9526666666666667
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,13,3,0.8173333333333334,0.8145817749568988,0.8173333333333334
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,17,3,0.9540000000000001,0.9542834172715637,0.8986666666666666
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,18,3,1.0,1.0,0.972
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,24,3,0.8706666666666667,0.8709414678134867,0.8706666666666667
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,25,3,0.9446666666666667,0.9442049398845077,0.9446666666666667
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,29,3,0.9493333333333333,0.9501020772401976,0.9493333333333333
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,36,3,1.0,1.0,1.0
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,37,3,0.9946666666666667,0.9946645324796585,0.9853333333333333
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,39,3,0.9906666666666667,0.9907200447130419,0.9753333333333334
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,4,3,1.0,1.0,1.0
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,42,3,0.5906666666666668,0.5910362322783451,0.5906666666666668
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,51,3,0.7513333333333333,0.7463261496856085,0.7113333333333333
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,54,3,0.8246666666666665,0.8213959675435031,0.8173333333333334
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,12,3,0.9620000000000001,0.9620021068438286,0.9620000000000001
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,13,3,0.8226666666666667,0.8188035938152702,0.8226666666666667
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,17,3,0.9566666666666666,0.9568954661474672,0.8893333333333334
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,18,3,1.0,1.0,0.9746666666666667
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,24,3,0.8886666666666666,0.8881194455388436,0.8886666666666666
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,25,3,0.9486666666666667,0.9483746348770525,0.9486666666666667
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,29,3,0.94,0.9401165151741796,0.94
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,36,3,1.0,1.0,1.0
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,37,3,0.9940000000000001,0.9939975990396159,0.9866666666666667
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,39,3,0.9960000000000001,0.995998399359744,0.9873333333333333
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,4,3,1.0,1.0,1.0
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,42,3,0.6033333333333334,0.6006783928381524,0.6033333333333334
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,51,3,0.7666666666666666,0.7537880320829996,0.7493333333333334
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,54,3,0.8393333333333333,0.8370138809448392,0.8326666666666666
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,12,3,0.9460000000000001,0.9463227368399992,0.9460000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,13,3,0.7293333333333334,0.7122173942857607,0.7293333333333334
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,17,3,0.868,0.8631377857186605,0.828
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,18,3,1.0,1.0,0.9660000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,24,3,0.7513333333333333,0.7444453420229955,0.7513333333333333
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,25,3,0.9199999999999999,0.9199368694383017,0.9199999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,29,3,0.9199999999999999,0.9196202033071018,0.9199999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,36,3,0.9993333333333334,0.9993330665599572,0.9993333333333334
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,37,3,0.9906666666666667,0.9906556144006976,0.9633333333333333
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,39,3,0.9753333333333334,0.9752170987870072,0.9026666666666667
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,4,3,1.0,1.0,0.9979999999999999
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,42,3,0.5780000000000001,0.5773098490267451,0.5780000000000001
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,51,3,0.6573333333333333,0.6332228926069958,0.5693333333333334
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,54,3,0.7806666666666667,0.7736826649181422,0.7346666666666667
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,12,3,0.9626666666666667,0.9626787575895969,0.9626666666666667
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,13,3,0.8119999999999999,0.8077017027107088,0.8119999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,17,3,0.9573333333333333,0.9571670293078203,0.8873333333333333
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,18,3,1.0,1.0,0.9739999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,24,3,0.892,0.8915947278315238,0.892
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,25,3,0.944,0.9434276977416429,0.944
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,29,3,0.9506666666666667,0.9509798087999606,0.9506666666666667
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,36,3,1.0,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,37,3,0.9933333333333333,0.9933306655995732,0.9826666666666667
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,39,3,0.9953333333333334,0.9953298627143164,0.9906666666666667
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,3,1.0,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,3,0.5953333333333334,0.5936399009592869,0.5953333333333334
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,3,0.7600000000000001,0.7523602444233415,0.7433333333333333
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,3,0.8806666666666666,0.879847390930637,0.8593333333333333
WBCIC_MI,B1_SAME_SCALE_63,sub-10,3,0.8210000000000001,0.8207294567483244,0.635
WBCIC_MI,B1_SAME_SCALE_63,sub-15,3,0.729,0.7270924798996056,0.7266666666666667
WBCIC_MI,B1_SAME_SCALE_63,sub-20,3,0.494,0.4830508856768649,0.494
WBCIC_MI,B1_SAME_SCALE_63,sub-39,3,0.8043333333333335,0.8037044860167839,0.5103333333333334
WBCIC_MI,B1_SAME_SCALE_63,sub-4,3,0.6563333333333333,0.655366820386926,0.5566666666666666
WBCIC_MI,B1_SAME_SCALE_63,sub-40,3,0.831,0.8296133445087853,0.7373333333333333
WBCIC_MI,B1_SAME_SCALE_63,sub-43,3,0.9899999999999999,0.9899987662306619,0.9899999999999999
WBCIC_MI,B1_SAME_SCALE_63,sub-46,3,0.9683333333333333,0.9682542010114824,0.9683333333333333
WBCIC_MI,B1_SAME_SCALE_63,sub-51,3,0.7976666666666666,0.7962068665667378,0.7506666666666666
WBCIC_MI,B1_SAME_SCALE_63,sub-8,3,0.9256666666666667,0.9255695680631691,0.8796666666666667
WBCIC_MI,B2_SCALE_COLLAPSE,sub-10,3,0.8193333333333334,0.8189228844535682,0.627
WBCIC_MI,B2_SCALE_COLLAPSE,sub-15,3,0.7203333333333334,0.712965272247656,0.7203333333333334
WBCIC_MI,B2_SCALE_COLLAPSE,sub-20,3,0.49266666666666664,0.47885903351539305,0.49266666666666664
WBCIC_MI,B2_SCALE_COLLAPSE,sub-39,3,0.8203333333333332,0.81909045113144,0.48666666666666664
WBCIC_MI,B2_SCALE_COLLAPSE,sub-4,3,0.6563333333333333,0.6542954034113304,0.5603333333333333
WBCIC_MI,B2_SCALE_COLLAPSE,sub-40,3,0.8140000000000001,0.8112997113620363,0.7206666666666667
WBCIC_MI,B2_SCALE_COLLAPSE,sub-43,3,0.9836666666666667,0.9836547520489014,0.9836666666666667
WBCIC_MI,B2_SCALE_COLLAPSE,sub-46,3,0.9553333333333333,0.9550656033420374,0.9553333333333333
WBCIC_MI,B2_SCALE_COLLAPSE,sub-51,3,0.793,0.791660779347816,0.738
WBCIC_MI,B2_SCALE_COLLAPSE,sub-8,3,0.9086666666666666,0.9083280885451809,0.8756666666666666
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-10,3,0.8166666666666665,0.8163671631352117,0.6336666666666667
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-15,3,0.749,0.7472272912910093,0.7276666666666666
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-20,3,0.5136666666666666,0.5057349760668272,0.5136666666666666
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-39,3,0.8056666666666666,0.8053214918838796,0.48133333333333334
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-4,3,0.6643333333333333,0.6637539232111037,0.565
