checkpoint,checkpoint_sha256,early_stopped,elapsed_seconds,epochs_ran,fold,inner_val_BA,model,seed,selected_epoch,task,trainable_parameters,variant,reused_from_completed_seed0
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold1/selected.pt,da53007c1f9c740a7b67e485afb5f0f51d849891261a206c9cf3be0106d7277a,True,116.62659756559879,25,1,0.9066477272727272,LiteBN,0,17,WBCIC_MI,47658,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B2_SCALE_COLLAPSE/fold1/selected.pt,7f36ca82c5ff0785a1e18124f4eaf87e8980062c2ca3950765948fc45c1db3d7,True,115.97672300599515,25,1,0.8915252525252525,LiteBN,0,17,WBCIC_MI,47786,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B3_SINGLE_SPATIAL_BASIS/fold1/selected.pt,a4d5c3f428adaa892ffb0831c5159307f7cc7baa6428fa9e3c70567765972f48,True,101.83984653279185,25,1,0.8865770202020201,LiteBN,0,17,WBCIC_MI,46778,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B4_ONE_STAGE_BACKEND/fold1/selected.pt,e6e3e9010a044c6e6e961e8d8ebfb6faac5cf0a1695c05d560739ff23e48c65c,True,134.8178478050977,29,1,0.8626199494949495,LiteBN,0,21,WBCIC_MI,41578,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold2/selected.pt,6c1178343185f3cbebd0eab8fa1c0dcbc47f54c05e5eef316113612ea27b69bb,True,163.91540745366365,35,2,0.8879999999999999,LiteBN,0,27,WBCIC_MI,47658,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B2_SCALE_COLLAPSE/fold2/selected.pt,ec670d95e9c72f088e75fddedb91b2a13ef4a38ccc8b7c2354b3a30650c9f98e,True,146.90099388826638,31,2,0.885,LiteBN,0,23,WBCIC_MI,47786,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B3_SINGLE_SPATIAL_BASIS/fold2/selected.pt,48105f0938314a2d2595372595c58f9ac4ec7af1cd82ab4a8e2f160af6b83370,True,160.47614540252835,39,2,0.8879999999999999,LiteBN,0,31,WBCIC_MI,46778,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B4_ONE_STAGE_BACKEND/fold2/selected.pt,7d5fc0fede9c728950e14fd8f948084cd0e0380b6a1f5c66d6a0ada9cbbc7b10,True,144.41203399468213,31,2,0.861,LiteBN,0,23,WBCIC_MI,41578,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold3/selected.pt,b876be2a2bb4b09b1ca87b8270a944830e77665cea9dc73c45edea78a7be573c,True,131.80012822896242,28,3,0.7609999999999999,LiteBN,0,20,WBCIC_MI,47658,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B2_SCALE_COLLAPSE/fold3/selected.pt,1c1e1e36fff030cd3e169ec91b11dccf4050411c31b3e91c85156a84b31eef98,True,131.7899233326316,28,3,0.743,LiteBN,0,20,WBCIC_MI,47786,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B3_SINGLE_SPATIAL_BASIS/fold3/selected.pt,d640e10fd10d943f2ce32acfffaf70d47b32c81f7d4106c9fcd7f7028ee38add,True,116.27944908477366,28,3,0.7459999999999999,LiteBN,0,20,WBCIC_MI,46778,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B4_ONE_STAGE_BACKEND/fold3/selected.pt,9c6e37ebe3ebc6d151bd7e5f8d33e379c473401abbe85102c350b1f3799a370a,True,201.30665635690093,43,3,0.747,LiteBN,0,35,WBCIC_MI,41578,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold4/selected.pt,dfee101b397691659a5901ad19aafde90f468a84b2c48efc31f8d08da7bf2250,True,94.84017390478402,20,4,0.752,LiteBN,0,12,WBCIC_MI,47658,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B2_SCALE_COLLAPSE/fold4/selected.pt,8e3ddc3a9b2d2ee00e2e10a4bfa6841e31d1d81f1a8d48626efb2be67bedec4a,True,123.52000611647964,26,4,0.758,LiteBN,0,18,WBCIC_MI,47786,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B3_SINGLE_SPATIAL_BASIS/fold4/selected.pt,09184bc6cfabdb4ed50a77e19c0121df5d66cbb466c727e68e92d6251772d7a5,True,129.95444673672318,31,4,0.7779999999999999,LiteBN,0,23,WBCIC_MI,46778,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B4_ONE_STAGE_BACKEND/fold4/selected.pt,a01b0293ce980ade2bb9b375d047ec0596b66f8ad2f2d9a72e7fb05400457530,True,144.6697040637955,31,4,0.7479999999999999,LiteBN,0,23,WBCIC_MI,41578,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B1_SAME_SCALE_63/fold0/selected.pt,82fbb88865f868433ae2947b6d548138437375ca5a5dec2e0a650266f97527ef,True,44.35420192964375,25,0,0.7000000000000001,LiteBN,1,17,OpenBMI_MI,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B2_SCALE_COLLAPSE/fold0/selected.pt,3a3efe142173c70ee8d6b3e228b810828f96164efcd8ed97d3364debde072376,True,54.848736146464944,32,0,0.7083333333333334,LiteBN,1,24,OpenBMI_MI,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B3_SINGLE_SPATIAL_BASIS/fold0/selected.pt,89186dc616b2991e637ccb7f0219580fc79995338c0171449fb6e381a0f11471,True,40.6050133286044,27,0,0.69,LiteBN,1,19,OpenBMI_MI,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B4_ONE_STAGE_BACKEND/fold0/selected.pt,8b6380ff0555939e4c853a32d466c22a81990001104c18eb58d105137ac14ab0,True,66.26882726605982,39,0,0.7250000000000001,LiteBN,1,31,OpenBMI_MI,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B1_SAME_SCALE_63/fold1/selected.pt,30e588e580c232a3afb6be1011f1edb675abe3c6e1244abb7605cfd559dac6d5,False,102.11145468428731,60,1,0.8016666666666667,LiteBN,1,53,OpenBMI_MI,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B2_SCALE_COLLAPSE/fold1/selected.pt,9507c5ceafc792c1ba2a468947eb58601afc99c8fa65e0b681ce19c0d1ff84df,True,35.83721598330885,21,1,0.7533333333333333,LiteBN,1,13,OpenBMI_MI,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B3_SINGLE_SPATIAL_BASIS/fold1/selected.pt,a836fa68c8d889e924153db55dfe0bf149a941dff740a07a916467004d6e8461,True,49.1499912282452,33,1,0.75,LiteBN,1,25,OpenBMI_MI,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B4_ONE_STAGE_BACKEND/fold1/selected.pt,e5710a7f25bf3bb137db51f5029a53a1b93aa9c68aadcafae0238dbdc42c8fb1,True,32.354599765501916,19,1,0.7133333333333334,LiteBN,1,11,OpenBMI_MI,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B1_SAME_SCALE_63/fold2/selected.pt,3c13ba111625105c23cacaeb1eb287f99079d2d60e7f9bc2cc59713ffe9c317e,True,92.39328894112259,54,2,0.8016666666666666,LiteBN,1,46,OpenBMI_MI,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B2_SCALE_COLLAPSE/fold2/selected.pt,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,True,73.59868877008557,43,2,0.7866666666666666,LiteBN,1,35,OpenBMI_MI,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B3_SINGLE_SPATIAL_BASIS/fold2/selected.pt,a754bc3907abafdcf21b3f0371ab4f3432528fa660ffea9a97dc54a6e59fac87,True,71.11177273653448,47,2,0.7883333333333332,LiteBN,1,39,OpenBMI_MI,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B4_ONE_STAGE_BACKEND/fold2/selected.pt,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,True,56.39627249259502,33,2,0.7783333333333333,LiteBN,1,25,OpenBMI_MI,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B1_SAME_SCALE_63/fold3/selected.pt,9de2d35b36ddfb8259187c0110645f04ab370153fa0eb932847aa1911ba999d0,True,55.19439745694399,32,3,0.7683333333333332,LiteBN,1,24,OpenBMI_MI,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B2_SCALE_COLLAPSE/fold3/selected.pt,471b3c6a046901fe41888f3843a8feeb90cc62c652b081b80d82d246695d7dc3,True,44.89458262361586,26,3,0.7699999999999999,LiteBN,1,18,OpenBMI_MI,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B3_SINGLE_SPATIAL_BASIS/fold3/selected.pt,e16965dfefa4af5f4e6f8d1631631118160fa4d6fb942c714138fe7875a83b2d,True,40.8664700621739,27,3,0.7366666666666667,LiteBN,1,19,OpenBMI_MI,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B4_ONE_STAGE_BACKEND/fold3/selected.pt,2adc55146e8110bc9f761ce3c3771e773df9cd17e6e44ad2726f0dede35cabac,True,102.6773953512311,60,3,0.8033333333333333,LiteBN,1,52,OpenBMI_MI,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B1_SAME_SCALE_63/fold4/selected.pt,773fbd45691904930d3d894d70f72ee2213d4b53ede1ac9d01dc5385e8d87f0f,True,50.14028096571565,29,4,0.7483333333333334,LiteBN,1,21,OpenBMI_MI,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B2_SCALE_COLLAPSE/fold4/selected.pt,2b727608493561256f024ccf69e33ec40b1fa901f482bfdde899f906a1d2847a,True,57.28497280459851,33,4,0.7483333333333334,LiteBN,1,25,OpenBMI_MI,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B3_SINGLE_SPATIAL_BASIS/fold4/selected.pt,bdcff612d96074d5bc079a8b63238cdd9cc06c006593b97385cae090470df5c3,False,91.03009950462729,60,4,0.75,LiteBN,1,56,OpenBMI_MI,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_MI/B4_ONE_STAGE_BACKEND/fold4/selected.pt,8f8a0beb936b37f59d17f1f4a5b409ec848f35e4f9f689dcb3c2039c7ba67a1e,True,70.04426637198776,41,4,0.7216666666666667,LiteBN,1,33,OpenBMI_MI,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold0/selected.pt,cc328e77088e8d4b2b9bab8df9c2c3eb7c72a7378f2026585fcb635a6c4522d7,True,185.382086542435,21,0,0.8728787878787879,LiteBN,1,13,OpenBMI_ERP,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold0/selected.pt,d6f2b729fbefb1b3a80f1c7aa2de7f345a35f826c24c7926c3c54d61c653f86f,True,219.8094132160768,23,0,0.8788383838383838,LiteBN,1,15,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold0/selected.pt,17a8f087cff37418645724194041918e33089d0fea1e2d355ae55d267c56dddb,True,194.36764303036034,22,0,0.8802020202020202,LiteBN,1,14,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold0/selected.pt,6c58894d3104d2c76858b6997a2ef1ea85484e8c84488212bbbcaae548f2bf39,True,158.50697074830532,18,0,0.8737878787878787,LiteBN,1,10,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold1/selected.pt,f3b3da8deb46b4e8bd2dee6ce672ebbaa5aff6a35a8ec707117e962d1f9548d6,True,205.5889902152121,22,1,0.833939393939394,LiteBN,1,14,OpenBMI_ERP,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold1/selected.pt,f6b75aca9a12fc5cdd4db33bee8b49517c87697a87e1a305ecd3daa2b6601418,True,162.55712093878537,18,1,0.8389898989898988,LiteBN,1,10,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold1/selected.pt,b6052eda1d9218f83d487823e31f10bddf72866de1d0919b52501aef6b1cba67,True,145.49575602915138,18,1,0.8459090909090908,LiteBN,1,10,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold1/selected.pt,0d7c79fd1f1c2888d89cbb9d714e9ad8a6ce100a9805d52321c08a97f5af0868,True,189.74136383086443,22,1,0.8396464646464645,LiteBN,1,14,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold2/selected.pt,242e62684b565059b45e5224a689f81b52a6c16c18edc95dbffabc2c93f6253c,True,342.3709590258077,38,2,0.8131818181818181,LiteBN,1,30,OpenBMI_ERP,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold2/selected.pt,e37b3b9ce020e63689b5d23939d8bcd91a953831dc1f52971d173239c4f07ade,True,329.62252940796316,37,2,0.8052525252525253,LiteBN,1,29,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold2/selected.pt,9972301e2702907a5e04239f44c2a58632a5be122e544bb4f43bd6da3195059d,True,219.20516118686646,25,2,0.80479797979798,LiteBN,1,17,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold2/selected.pt,2d6e8a720b4f05df5d842c916c926698d588d6a62b12bf50c7226ca01f471aff,True,241.91750990133733,28,2,0.7828282828282829,LiteBN,1,20,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold3/selected.pt,30a107ea48ec4e08536270b1e6923dae3ee567d4687085b5a612f3aa0e3d7243,True,188.11287437938154,21,3,0.8415151515151517,LiteBN,1,13,OpenBMI_ERP,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold3/selected.pt,c8e22c8c187c81ec8ccd211f8db28cd6b1c7449ffd76da57937bd7258a88a778,True,265.5686575965956,29,3,0.8488888888888889,LiteBN,1,21,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold3/selected.pt,f91bf5ddc30ff839330210c9b38f250395f20877405afa2da4fee3439aadb154,True,176.21400403324515,21,3,0.8519696969696969,LiteBN,1,13,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold3/selected.pt,db0894c73d3c1e60830cd3b53e5e4288d70381e59c18ff451e5aee5985399848,True,181.5867679528892,21,3,0.8467171717171716,LiteBN,1,13,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold4/selected.pt,25a8ef9752caf6da55aaaf55cd4c00e53c77471921a08b60197b66354bc067ff,True,169.03003516420722,19,4,0.8261111111111111,LiteBN,1,11,OpenBMI_ERP,47850,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold4/selected.pt,194609430ba31da9aafba9e6b8e456039a9a08d37deb234d6b22a4754e5907c0,True,195.89402452111244,22,4,0.8223232323232322,LiteBN,1,14,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold4/selected.pt,11d1ce00317d56e2b288c3fb156c98aa24f222829ffd2b38206709221aa6b400,True,252.22832263819873,29,4,0.8392929292929292,LiteBN,1,21,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold4/selected.pt,7c28034b07d67c2afa22566d9a36e6dfd6cc10891b6a61c699f3ba54cb8932ec,True,192.46020681783557,23,4,0.811969696969697,LiteBN,1,15,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold0/selected.pt,77d76e3b2e1bd2310dd221b5bc9c6bff004c0870df8559366081910c83583c54,True,99.98184640519321,60,0,0.96,LiteBN,1,52,OpenBMI_SSVEP,47980,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_SSVEP/B2_SCALE_COLLAPSE/fold0/selected.pt,3603c1ee74f1cfe05b6ed640e5c3f2e0d2be879b8df38d803d30f8b848fb26b7,True,52.81892681866884,32,0,0.945,LiteBN,1,24,OpenBMI_SSVEP,48108,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_SSVEP/B3_SINGLE_SPATIAL_BASIS/fold0/selected.pt,1d54e178e97f234dfd836ae369ccd27efdf97391aa4630e5fe8094463c914a9e,True,46.430773824453354,32,0,0.9516666666666665,LiteBN,1,24,OpenBMI_SSVEP,47004,B3_SINGLE_SPATIAL_BASIS,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_SSVEP/B4_ONE_STAGE_BACKEND/fold0/selected.pt,9e6f9b9849eb61f77c5b4bfbd31092d81b4ef2b7afdacd9b7e4a3abb4ef98228,True,54.50105828791857,33,0,0.8616666666666667,LiteBN,1,25,OpenBMI_SSVEP,41900,B4_ONE_STAGE_BACKEND,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold1/selected.pt,5f2c7635eb1829c016f4fd34d033ff616e2751c2aa997d76b03250291ef490be,True,46.46583924908191,28,1,0.8733333333333334,LiteBN,1,20,OpenBMI_SSVEP,47980,B1_SAME_SCALE_63,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_SSVEP/B2_SCALE_COLLAPSE/fold1/selected.pt,acd90b79eb0f87fc0f10d80154476c277c2425114bc2ce02b7510fa2d550ec51,True,60.53405542578548,36,1,0.9316666666666666,LiteBN,1,28,OpenBMI_SSVEP,48108,B2_SCALE_COLLAPSE,
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_multiseed_v1/runtime/seed1/checkpoints/OpenBMI_SSVEP/B3_SINGLE_SPATIAL_BASIS/fold1/selected.pt,bf9f3d00a00784ef8fc366f56e7140cdea09bbcfc79b3ce41e5789e7b954faae,True,67.08728424459696,46,1,0.9016666666666667,LiteBN,1,38,OpenBMI_SSVEP,47004,B3_SINGLE_SPATIAL_BASIS,
