eligible,epoch,fold,inner_val_BA,model,seed,selected_at_epoch,task,train_loss,variant
True,27,0,0.68,LiteBN,0,False,OpenBMI_MI,0.42500399833633784,B4_ONE_STAGE_BACKEND
True,28,0,0.7183333333333334,LiteBN,0,True,OpenBMI_MI,0.41817700153305415,B4_ONE_STAGE_BACKEND
True,29,0,0.6933333333333334,LiteBN,0,False,OpenBMI_MI,0.43708543124653043,B4_ONE_STAGE_BACKEND
True,30,0,0.7000000000000001,LiteBN,0,False,OpenBMI_MI,0.4076144837197803,B4_ONE_STAGE_BACKEND
True,31,0,0.715,LiteBN,0,False,OpenBMI_MI,0.4112300645737421,B4_ONE_STAGE_BACKEND
True,32,0,0.6933333333333334,LiteBN,0,False,OpenBMI_MI,0.40834217837878634,B4_ONE_STAGE_BACKEND
True,33,0,0.7066666666666667,LiteBN,0,False,OpenBMI_MI,0.41246314843495685,B4_ONE_STAGE_BACKEND
True,34,0,0.695,LiteBN,0,False,OpenBMI_MI,0.40121173290979295,B4_ONE_STAGE_BACKEND
True,35,0,0.7083333333333334,LiteBN,0,False,OpenBMI_MI,0.38105067752656485,B4_ONE_STAGE_BACKEND
True,36,0,0.7033333333333333,LiteBN,0,False,OpenBMI_MI,0.3868611433676311,B4_ONE_STAGE_BACKEND
False,1,1,0.5866666666666667,LiteBN,0,False,OpenBMI_MI,0.7462603989101592,B1_SAME_SCALE_63
False,2,1,0.6116666666666667,LiteBN,0,False,OpenBMI_MI,0.6643331277938116,B1_SAME_SCALE_63
False,3,1,0.59,LiteBN,0,False,OpenBMI_MI,0.6275608539581299,B1_SAME_SCALE_63
False,4,1,0.5916666666666667,LiteBN,0,False,OpenBMI_MI,0.6303313629967826,B1_SAME_SCALE_63
False,5,1,0.6416666666666667,LiteBN,0,False,OpenBMI_MI,0.6216211091904413,B1_SAME_SCALE_63
False,6,1,0.6416666666666667,LiteBN,0,False,OpenBMI_MI,0.6002527361824399,B1_SAME_SCALE_63
False,7,1,0.66,LiteBN,0,False,OpenBMI_MI,0.5678584093139285,B1_SAME_SCALE_63
False,8,1,0.6516666666666667,LiteBN,0,False,OpenBMI_MI,0.557125537168412,B1_SAME_SCALE_63
False,9,1,0.6783333333333332,LiteBN,0,False,OpenBMI_MI,0.5425825942130316,B1_SAME_SCALE_63
True,10,1,0.6683333333333334,LiteBN,0,True,OpenBMI_MI,0.5257553997493926,B1_SAME_SCALE_63
True,11,1,0.705,LiteBN,0,True,OpenBMI_MI,0.5254282937163398,B1_SAME_SCALE_63
True,12,1,0.7050000000000001,LiteBN,0,False,OpenBMI_MI,0.48436846903392244,B1_SAME_SCALE_63
True,13,1,0.735,LiteBN,0,True,OpenBMI_MI,0.46908896877652123,B1_SAME_SCALE_63
True,14,1,0.7033333333333333,LiteBN,0,False,OpenBMI_MI,0.47911758649916875,B1_SAME_SCALE_63
True,15,1,0.7233333333333333,LiteBN,0,False,OpenBMI_MI,0.4639840636934553,B1_SAME_SCALE_63
True,16,1,0.7050000000000001,LiteBN,0,False,OpenBMI_MI,0.4789781542051406,B1_SAME_SCALE_63
True,17,1,0.7233333333333333,LiteBN,0,False,OpenBMI_MI,0.46902288709368023,B1_SAME_SCALE_63
True,18,1,0.7366666666666667,LiteBN,0,True,OpenBMI_MI,0.45812044257209417,B1_SAME_SCALE_63
True,19,1,0.7366666666666667,LiteBN,0,False,OpenBMI_MI,0.4506148894627889,B1_SAME_SCALE_63
True,20,1,0.7316666666666666,LiteBN,0,False,OpenBMI_MI,0.4423259056749798,B1_SAME_SCALE_63
True,21,1,0.7383333333333334,LiteBN,0,True,OpenBMI_MI,0.4483031772431873,B1_SAME_SCALE_63
True,22,1,0.7616666666666667,LiteBN,0,True,OpenBMI_MI,0.38338637068158105,B1_SAME_SCALE_63
True,23,1,0.7583333333333333,LiteBN,0,False,OpenBMI_MI,0.4376917325315021,B1_SAME_SCALE_63
True,24,1,0.745,LiteBN,0,False,OpenBMI_MI,0.40776902579125907,B1_SAME_SCALE_63
True,25,1,0.775,LiteBN,0,True,OpenBMI_MI,0.4054554644085112,B1_SAME_SCALE_63
True,26,1,0.7583333333333334,LiteBN,0,False,OpenBMI_MI,0.39073734482129413,B1_SAME_SCALE_63
True,27,1,0.745,LiteBN,0,False,OpenBMI_MI,0.38926335743495394,B1_SAME_SCALE_63
True,28,1,0.735,LiteBN,0,False,OpenBMI_MI,0.40990717780022395,B1_SAME_SCALE_63
True,29,1,0.755,LiteBN,0,False,OpenBMI_MI,0.3724329485779717,B1_SAME_SCALE_63
True,30,1,0.7333333333333333,LiteBN,0,False,OpenBMI_MI,0.3580953436238425,B1_SAME_SCALE_63
True,31,1,0.7450000000000001,LiteBN,0,False,OpenBMI_MI,0.3970588289556049,B1_SAME_SCALE_63
True,32,1,0.7383333333333333,LiteBN,0,False,OpenBMI_MI,0.37237776744933354,B1_SAME_SCALE_63
True,33,1,0.7699999999999999,LiteBN,0,False,OpenBMI_MI,0.38368461103666396,B1_SAME_SCALE_63
False,1,1,0.5733333333333334,LiteBN,0,False,OpenBMI_MI,0.7259611629304432,B2_SCALE_COLLAPSE
False,2,1,0.6150000000000001,LiteBN,0,False,OpenBMI_MI,0.6737413576671055,B2_SCALE_COLLAPSE
False,3,1,0.5966666666666668,LiteBN,0,False,OpenBMI_MI,0.629114548365275,B2_SCALE_COLLAPSE
False,4,1,0.625,LiteBN,0,False,OpenBMI_MI,0.6335235323224749,B2_SCALE_COLLAPSE
False,5,1,0.64,LiteBN,0,False,OpenBMI_MI,0.6174585138048444,B2_SCALE_COLLAPSE
False,6,1,0.66,LiteBN,0,False,OpenBMI_MI,0.5954736357643491,B2_SCALE_COLLAPSE
False,7,1,0.6816666666666666,LiteBN,0,False,OpenBMI_MI,0.5905784936178298,B2_SCALE_COLLAPSE
False,8,1,0.68,LiteBN,0,False,OpenBMI_MI,0.5466362805593581,B2_SCALE_COLLAPSE
False,9,1,0.6966666666666667,LiteBN,0,False,OpenBMI_MI,0.5416653411728996,B2_SCALE_COLLAPSE
True,10,1,0.6666666666666666,LiteBN,0,True,OpenBMI_MI,0.5380049205961681,B2_SCALE_COLLAPSE
True,11,1,0.7083333333333334,LiteBN,0,True,OpenBMI_MI,0.5436111262866429,B2_SCALE_COLLAPSE
True,12,1,0.6883333333333334,LiteBN,0,False,OpenBMI_MI,0.5015304727213723,B2_SCALE_COLLAPSE
True,13,1,0.7166666666666667,LiteBN,0,True,OpenBMI_MI,0.5006727207274664,B2_SCALE_COLLAPSE
True,14,1,0.7383333333333333,LiteBN,0,True,OpenBMI_MI,0.5032962986401149,B2_SCALE_COLLAPSE
True,15,1,0.6983333333333334,LiteBN,0,False,OpenBMI_MI,0.4902285167149135,B2_SCALE_COLLAPSE
True,16,1,0.7200000000000001,LiteBN,0,False,OpenBMI_MI,0.48908360657237826,B2_SCALE_COLLAPSE
True,17,1,0.6750000000000002,LiteBN,0,False,OpenBMI_MI,0.49127080894651864,B2_SCALE_COLLAPSE
True,18,1,0.695,LiteBN,0,False,OpenBMI_MI,0.5068090047155108,B2_SCALE_COLLAPSE
True,19,1,0.6966666666666667,LiteBN,0,False,OpenBMI_MI,0.4806951028960092,B2_SCALE_COLLAPSE
True,20,1,0.665,LiteBN,0,False,OpenBMI_MI,0.4648380833012717,B2_SCALE_COLLAPSE
True,21,1,0.6983333333333333,LiteBN,0,False,OpenBMI_MI,0.4658805642809187,B2_SCALE_COLLAPSE
True,22,1,0.71,LiteBN,0,False,OpenBMI_MI,0.4345835589227222,B2_SCALE_COLLAPSE
False,1,1,0.4916666666666667,LiteBN,0,False,OpenBMI_MI,0.7295511790684291,B3_SINGLE_SPATIAL_BASIS
False,2,1,0.5850000000000001,LiteBN,0,False,OpenBMI_MI,0.6770267486572266,B3_SINGLE_SPATIAL_BASIS
False,3,1,0.5916666666666667,LiteBN,0,False,OpenBMI_MI,0.62950066725413,B3_SINGLE_SPATIAL_BASIS
False,4,1,0.6083333333333333,LiteBN,0,False,OpenBMI_MI,0.6368919270379203,B3_SINGLE_SPATIAL_BASIS
False,5,1,0.6283333333333333,LiteBN,0,False,OpenBMI_MI,0.6271757057734898,B3_SINGLE_SPATIAL_BASIS
False,6,1,0.6383333333333333,LiteBN,0,False,OpenBMI_MI,0.597444046111334,B3_SINGLE_SPATIAL_BASIS
False,7,1,0.6666666666666666,LiteBN,0,False,OpenBMI_MI,0.5793627614066714,B3_SINGLE_SPATIAL_BASIS
False,8,1,0.6416666666666666,LiteBN,0,False,OpenBMI_MI,0.5554187553269523,B3_SINGLE_SPATIAL_BASIS
False,9,1,0.7050000000000001,LiteBN,0,False,OpenBMI_MI,0.5429970593679518,B3_SINGLE_SPATIAL_BASIS
True,10,1,0.6549999999999999,LiteBN,0,True,OpenBMI_MI,0.548286721819923,B3_SINGLE_SPATIAL_BASIS
True,11,1,0.6983333333333334,LiteBN,0,True,OpenBMI_MI,0.5390599966049194,B3_SINGLE_SPATIAL_BASIS
True,12,1,0.6933333333333334,LiteBN,0,False,OpenBMI_MI,0.505119039898827,B3_SINGLE_SPATIAL_BASIS
True,13,1,0.7133333333333333,LiteBN,0,True,OpenBMI_MI,0.49689556871141705,B3_SINGLE_SPATIAL_BASIS
True,14,1,0.69,LiteBN,0,False,OpenBMI_MI,0.5013196354820615,B3_SINGLE_SPATIAL_BASIS
True,15,1,0.6766666666666667,LiteBN,0,False,OpenBMI_MI,0.5043229446524665,B3_SINGLE_SPATIAL_BASIS
True,16,1,0.7133333333333334,LiteBN,0,False,OpenBMI_MI,0.48525155725933256,B3_SINGLE_SPATIAL_BASIS
True,17,1,0.7066666666666667,LiteBN,0,False,OpenBMI_MI,0.4898368077618735,B3_SINGLE_SPATIAL_BASIS
True,18,1,0.7066666666666667,LiteBN,0,False,OpenBMI_MI,0.5085937409173875,B3_SINGLE_SPATIAL_BASIS
True,19,1,0.7000000000000001,LiteBN,0,False,OpenBMI_MI,0.48138838438760667,B3_SINGLE_SPATIAL_BASIS
True,20,1,0.6966666666666667,LiteBN,0,False,OpenBMI_MI,0.4743999796254294,B3_SINGLE_SPATIAL_BASIS
True,21,1,0.7150000000000002,LiteBN,0,True,OpenBMI_MI,0.4605385490826198,B3_SINGLE_SPATIAL_BASIS
True,22,1,0.7233333333333333,LiteBN,0,True,OpenBMI_MI,0.44149087582315716,B3_SINGLE_SPATIAL_BASIS
