fold,seed,protected_block_id,group_id,dose,target_identity_drop_train,alpha,drop_train,train_max_drop,eligible,outer_test_used,outer_membership_enumerated
1,0,4,N_B4_038,MEDIUM,0.011617647058823538,0.0,0.0,0.07279411764705879,True,False,False
1,0,4,N_B4_039,MEDIUM,0.011617647058823538,0.0,0.0,0.05749999999999994,True,False,False
1,0,4,N_B4_040,MEDIUM,0.011617647058823538,0.0,0.0,0.05897058823529405,True,False,False
1,0,4,N_B4_041,MEDIUM,0.011617647058823538,0.0,0.0,0.04661764705882354,True,False,False
1,0,4,N_B4_042,MEDIUM,0.011617647058823538,0.0,0.0,0.058382352941176385,True,False,False
1,0,4,N_B4_043,MEDIUM,0.011617647058823538,0.0,0.0,0.039264705882352924,True,False,False
1,0,4,N_B4_044,MEDIUM,0.011617647058823538,0.0,0.0,0.04926470588235293,True,False,False
1,0,4,N_B4_045,MEDIUM,0.011617647058823538,0.0,0.0,0.07397058823529412,True,False,False
1,0,4,N_B4_046,MEDIUM,0.011617647058823538,0.0,0.0,0.050882352941176434,True,False,False
1,0,4,N_B4_047,MEDIUM,0.011617647058823538,0.0,0.0,0.058676470588235274,True,False,False
1,0,4,N_B4_048,MEDIUM,0.011617647058823538,0.0,0.0,0.04676470588235293,True,False,False
1,0,4,N_B4_049,MEDIUM,0.011617647058823538,0.0,0.0,0.051911764705882324,True,False,False
1,0,4,N_B4_050,MEDIUM,0.011617647058823538,0.0,0.0,0.07088235294117645,True,False,False
1,0,4,P_B4,HIGH,0.017426470588235307,1.0,0.023235294117647076,0.023235294117647076,True,False,False
1,0,4,N_B4_001,HIGH,0.017426470588235307,1.0,0.0338235294117647,0.0338235294117647,True,False,False
1,0,4,N_B4_002,HIGH,0.017426470588235307,0.0,0.0,0.056470588235294106,True,False,False
1,0,4,N_B4_003,HIGH,0.017426470588235307,0.0,0.0,0.04382352941176465,True,False,False
1,0,4,N_B4_004,HIGH,0.017426470588235307,1.0,0.03250000000000003,0.03250000000000003,True,False,False
1,0,4,N_B4_005,HIGH,0.017426470588235307,0.0,0.0,0.04441176470588232,True,False,False
1,0,4,N_B4_006,HIGH,0.017426470588235307,1.0,0.03205882352941175,0.03205882352941175,True,False,False
1,0,4,N_B4_007,HIGH,0.017426470588235307,0.0,0.0,0.05838235294117644,True,False,False
1,0,4,N_B4_008,HIGH,0.017426470588235307,0.0,0.0,0.04279411764705876,True,False,False
1,0,4,N_B4_009,HIGH,0.017426470588235307,0.0,0.0,0.0388235294117647,True,False,False
1,0,4,N_B4_010,HIGH,0.017426470588235307,0.0,0.0,0.05352941176470588,True,False,False
1,0,4,N_B4_011,HIGH,0.017426470588235307,0.0,0.0,0.03999999999999998,True,False,False
1,0,4,N_B4_012,HIGH,0.017426470588235307,0.0,0.0,0.04882352941176471,True,False,False
1,0,4,N_B4_013,HIGH,0.017426470588235307,0.0,0.0,0.05117647058823532,True,False,False
1,0,4,N_B4_014,HIGH,0.017426470588235307,0.0,0.0,0.05088235294117649,True,False,False
1,0,4,N_B4_015,HIGH,0.017426470588235307,0.0,0.0,0.056764705882352884,True,False,False
1,0,4,N_B4_016,HIGH,0.017426470588235307,0.0,0.0,0.04794117647058821,True,False,False
1,0,4,N_B4_017,HIGH,0.017426470588235307,0.0,0.0,0.04911764705882343,True,False,False
1,0,4,N_B4_018,HIGH,0.017426470588235307,1.0,0.029705882352941138,0.029705882352941138,True,False,False
1,0,4,N_B4_019,HIGH,0.017426470588235307,0.0,0.0,0.05352941176470588,True,False,False
1,0,4,N_B4_020,HIGH,0.017426470588235307,1.0,0.019264705882352906,0.019264705882352906,True,False,False
1,0,4,N_B4_021,HIGH,0.017426470588235307,0.0,0.0,0.0505882352941176,True,False,False
1,0,4,N_B4_022,HIGH,0.017426470588235307,0.0,0.0,0.06794117647058823,True,False,False
1,0,4,N_B4_023,HIGH,0.017426470588235307,0.0,0.0,0.06191176470588233,True,False,False
1,0,4,N_B4_024,HIGH,0.017426470588235307,0.0,0.0,0.07294117647058823,True,False,False
1,0,4,N_B4_025,HIGH,0.017426470588235307,0.0,0.0,0.05411764705882349,True,False,False
1,0,4,N_B4_026,HIGH,0.017426470588235307,0.0,0.0,0.03647058823529409,True,False,False
1,0,4,N_B4_027,HIGH,0.017426470588235307,0.0,0.0,0.06691176470588228,True,False,False
1,0,4,N_B4_028,HIGH,0.017426470588235307,0.0,0.0,0.06941176470588234,True,False,False
1,0,4,N_B4_029,HIGH,0.017426470588235307,0.0,0.0,0.03897058823529409,True,False,False
1,0,4,N_B4_030,HIGH,0.017426470588235307,0.0,0.0,0.0726470588235294,True,False,False
1,0,4,N_B4_031,HIGH,0.017426470588235307,0.0,0.0,0.06514705882352939,True,False,False
1,0,4,N_B4_032,HIGH,0.017426470588235307,1.0,0.027352941176470524,0.027352941176470524,True,False,False
1,0,4,N_B4_033,HIGH,0.017426470588235307,0.0,0.0,0.062205882352941166,True,False,False
1,0,4,N_B4_034,HIGH,0.017426470588235307,0.0,0.0,0.0514705882352941,True,False,False
1,0,4,N_B4_035,HIGH,0.017426470588235307,0.0,0.0,0.05985294117647061,True,False,False
1,0,4,N_B4_036,HIGH,0.017426470588235307,0.0,0.0,0.060588235294117665,True,False,False
1,0,4,N_B4_037,HIGH,0.017426470588235307,0.0,0.0,0.06867647058823528,True,False,False
1,0,4,N_B4_038,HIGH,0.017426470588235307,0.0,0.0,0.07279411764705879,True,False,False
1,0,4,N_B4_039,HIGH,0.017426470588235307,0.0,0.0,0.05749999999999994,True,False,False
1,0,4,N_B4_040,HIGH,0.017426470588235307,0.0,0.0,0.05897058823529405,True,False,False
1,0,4,N_B4_041,HIGH,0.017426470588235307,0.0,0.0,0.04661764705882354,True,False,False
1,0,4,N_B4_042,HIGH,0.017426470588235307,0.0,0.0,0.058382352941176385,True,False,False
1,0,4,N_B4_043,HIGH,0.017426470588235307,0.0,0.0,0.039264705882352924,True,False,False
1,0,4,N_B4_044,HIGH,0.017426470588235307,0.0,0.0,0.04926470588235293,True,False,False
1,0,4,N_B4_045,HIGH,0.017426470588235307,0.0,0.0,0.07397058823529412,True,False,False
1,0,4,N_B4_046,HIGH,0.017426470588235307,0.0,0.0,0.050882352941176434,True,False,False
1,0,4,N_B4_047,HIGH,0.017426470588235307,0.0,0.0,0.058676470588235274,True,False,False
1,0,4,N_B4_048,HIGH,0.017426470588235307,0.0,0.0,0.04676470588235293,True,False,False
1,0,4,N_B4_049,HIGH,0.017426470588235307,0.0,0.0,0.051911764705882324,True,False,False
1,0,4,N_B4_050,HIGH,0.017426470588235307,0.0,0.0,0.07088235294117645,True,False,False
1,0,6,P_B6,LOW,0.005772058823529394,0.0,0.0,0.023088235294117576,True,False,False
1,0,6,N_B6_001,LOW,0.005772058823529394,0.0,0.0,0.02220588235294113,True,False,False
1,0,6,N_B6_002,LOW,0.005772058823529394,1.0,0.01058823529411762,0.01058823529411762,True,False,False
1,0,6,N_B6_003,LOW,0.005772058823529394,0.0,0.0,0.01455882352941179,True,False,False
1,0,6,N_B6_004,LOW,0.005772058823529394,0.0,0.0,0.028088235294117636,True,False,False
1,0,6,N_B6_005,LOW,0.005772058823529394,0.0,0.0,0.027794117647058803,True,False,False
1,0,6,N_B6_006,LOW,0.005772058823529394,0.0,0.0,0.037058823529411755,True,False,False
1,0,6,N_B6_007,LOW,0.005772058823529394,0.0,0.0,0.03044117647058825,True,False,False
1,0,6,N_B6_008,LOW,0.005772058823529394,0.0,0.0,0.033235294117647085,True,False,False
1,0,6,N_B6_009,LOW,0.005772058823529394,0.0,0.0,0.04338235294117637,True,False,False
1,0,6,N_B6_010,LOW,0.005772058823529394,0.0,0.0,0.03058823529411764,True,False,False
1,0,6,N_B6_011,LOW,0.005772058823529394,0.0,0.0,0.04161764705882348,True,False,False
1,0,6,N_B6_012,LOW,0.005772058823529394,0.0,0.0,0.022647058823529354,True,False,False
1,0,6,N_B6_013,LOW,0.005772058823529394,0.0,0.0,0.03191176470588236,True,False,False
1,0,6,N_B6_014,LOW,0.005772058823529394,0.0,0.0,0.020147058823529407,True,False,False
1,0,6,N_B6_015,LOW,0.005772058823529394,0.0,0.0,0.03352941176470586,True,False,False
1,0,6,N_B6_016,LOW,0.005772058823529394,0.0,0.0,0.032941176470588196,True,False,False
1,0,6,N_B6_017,LOW,0.005772058823529394,0.0,0.0,0.017500000000000016,True,False,False
1,0,6,N_B6_018,LOW,0.005772058823529394,0.0,0.0,0.05499999999999999,True,False,False
1,0,6,N_B6_019,LOW,0.005772058823529394,0.0,0.0,0.03999999999999998,True,False,False
1,0,6,N_B6_020,LOW,0.005772058823529394,0.0,0.0,0.04382352941176476,True,False,False
1,0,6,N_B6_021,LOW,0.005772058823529394,0.0,0.0,0.0388235294117647,True,False,False
1,0,6,N_B6_022,LOW,0.005772058823529394,0.0,0.0,0.058382352941176496,True,False,False
1,0,6,N_B6_023,LOW,0.005772058823529394,0.0,0.0,0.04573529411764704,True,False,False
1,0,6,N_B6_024,LOW,0.005772058823529394,0.0,0.0,0.03941176470588231,True,False,False
1,0,6,N_B6_025,LOW,0.005772058823529394,0.0,0.0,0.03455882352941175,True,False,False
1,0,6,N_B6_026,LOW,0.005772058823529394,0.0,0.0,0.04235294117647054,True,False,False
1,0,6,N_B6_027,LOW,0.005772058823529394,0.0,0.0,0.03058823529411764,True,False,False
1,0,6,N_B6_028,LOW,0.005772058823529394,0.0,0.0,0.05588235294117644,True,False,False
1,0,6,N_B6_029,LOW,0.005772058823529394,1.0,0.008088235294117618,0.008088235294117618,True,False,False
1,0,6,N_B6_030,LOW,0.005772058823529394,0.0,0.0,0.04823529411764704,True,False,False
1,0,6,N_B6_031,LOW,0.005772058823529394,0.0,0.0,0.028676470588235248,True,False,False
1,0,6,N_B6_032,LOW,0.005772058823529394,0.0,0.0,0.019852941176470573,True,False,False
1,0,6,N_B6_033,LOW,0.005772058823529394,0.0,0.0,0.017058823529411737,True,False,False
1,0,6,N_B6_034,LOW,0.005772058823529394,0.0,0.0,0.04426470588235293,True,False,False
1,0,6,N_B6_035,LOW,0.005772058823529394,0.0,0.0,0.05014705882352938,True,False,False
1,0,6,N_B6_036,LOW,0.005772058823529394,0.0,0.0,0.033382352941176474,True,False,False
1,0,6,N_B6_037,LOW,0.005772058823529394,0.0,0.0,0.04999999999999999,True,False,False
1,0,6,N_B6_038,LOW,0.005772058823529394,0.0,0.0,0.04426470588235293,True,False,False
1,0,6,N_B6_039,LOW,0.005772058823529394,0.0,0.0,0.048823529411764655,True,False,False
1,0,6,N_B6_040,LOW,0.005772058823529394,0.0,0.0,0.028235294117647025,True,False,False
1,0,6,N_B6_041,LOW,0.005772058823529394,0.0,0.0,0.0363235294117647,True,False,False
1,0,6,N_B6_042,LOW,0.005772058823529394,0.0,0.0,0.0347058823529412,True,False,False
1,0,6,N_B6_043,LOW,0.005772058823529394,0.0,0.0,0.06014705882352939,True,False,False
1,0,6,N_B6_044,LOW,0.005772058823529394,0.0,0.0,0.048529411764705876,True,False,False
1,0,6,N_B6_045,LOW,0.005772058823529394,0.0,0.0,0.04249999999999993,True,False,False
1,0,6,N_B6_046,LOW,0.005772058823529394,0.0,0.0,0.04264705882352937,True,False,False
1,0,6,N_B6_047,LOW,0.005772058823529394,0.0,0.0,0.02117647058823524,True,False,False
1,0,6,N_B6_048,LOW,0.005772058823529394,0.0,0.0,0.0698529411764705,True,False,False
1,0,6,N_B6_049,LOW,0.005772058823529394,0.0,0.0,0.05573529411764705,True,False,False
1,0,6,N_B6_050,LOW,0.005772058823529394,0.0,0.0,0.04558823529411754,True,False,False
1,0,6,P_B6,MEDIUM,0.011544117647058788,0.0,0.0,0.023088235294117576,True,False,False
1,0,6,N_B6_001,MEDIUM,0.011544117647058788,1.0,0.02220588235294113,0.02220588235294113,True,False,False
1,0,6,N_B6_002,MEDIUM,0.011544117647058788,,,0.01058823529411762,False,False,False
1,0,6,N_B6_003,MEDIUM,0.011544117647058788,1.0,0.01455882352941179,0.01455882352941179,True,False,False
1,0,6,N_B6_004,MEDIUM,0.011544117647058788,0.0,0.0,0.028088235294117636,True,False,False
1,0,6,N_B6_005,MEDIUM,0.011544117647058788,0.0,0.0,0.027794117647058803,True,False,False
1,0,6,N_B6_006,MEDIUM,0.011544117647058788,0.0,0.0,0.037058823529411755,True,False,False
1,0,6,N_B6_007,MEDIUM,0.011544117647058788,0.0,0.0,0.03044117647058825,True,False,False
1,0,6,N_B6_008,MEDIUM,0.011544117647058788,0.0,0.0,0.033235294117647085,True,False,False
1,0,6,N_B6_009,MEDIUM,0.011544117647058788,0.0,0.0,0.04338235294117637,True,False,False
1,0,6,N_B6_010,MEDIUM,0.011544117647058788,0.0,0.0,0.03058823529411764,True,False,False
1,0,6,N_B6_011,MEDIUM,0.011544117647058788,0.0,0.0,0.04161764705882348,True,False,False
1,0,6,N_B6_012,MEDIUM,0.011544117647058788,1.0,0.022647058823529354,0.022647058823529354,True,False,False
1,0,6,N_B6_013,MEDIUM,0.011544117647058788,0.0,0.0,0.03191176470588236,True,False,False
1,0,6,N_B6_014,MEDIUM,0.011544117647058788,1.0,0.020147058823529407,0.020147058823529407,True,False,False
1,0,6,N_B6_015,MEDIUM,0.011544117647058788,0.0,0.0,0.03352941176470586,True,False,False
1,0,6,N_B6_016,MEDIUM,0.011544117647058788,0.0,0.0,0.032941176470588196,True,False,False
1,0,6,N_B6_017,MEDIUM,0.011544117647058788,1.0,0.017500000000000016,0.017500000000000016,True,False,False
1,0,6,N_B6_018,MEDIUM,0.011544117647058788,0.0,0.0,0.05499999999999999,True,False,False
1,0,6,N_B6_019,MEDIUM,0.011544117647058788,0.0,0.0,0.03999999999999998,True,False,False
1,0,6,N_B6_020,MEDIUM,0.011544117647058788,0.0,0.0,0.04382352941176476,True,False,False
1,0,6,N_B6_021,MEDIUM,0.011544117647058788,0.0,0.0,0.0388235294117647,True,False,False
1,0,6,N_B6_022,MEDIUM,0.011544117647058788,0.0,0.0,0.058382352941176496,True,False,False
1,0,6,N_B6_023,MEDIUM,0.011544117647058788,0.0,0.0,0.04573529411764704,True,False,False
1,0,6,N_B6_024,MEDIUM,0.011544117647058788,0.0,0.0,0.03941176470588231,True,False,False
1,0,6,N_B6_025,MEDIUM,0.011544117647058788,0.0,0.0,0.03455882352941175,True,False,False
1,0,6,N_B6_026,MEDIUM,0.011544117647058788,0.0,0.0,0.04235294117647054,True,False,False
1,0,6,N_B6_027,MEDIUM,0.011544117647058788,0.0,0.0,0.03058823529411764,True,False,False
1,0,6,N_B6_028,MEDIUM,0.011544117647058788,0.0,0.0,0.05588235294117644,True,False,False
1,0,6,N_B6_029,MEDIUM,0.011544117647058788,,,0.008088235294117618,False,False,False
1,0,6,N_B6_030,MEDIUM,0.011544117647058788,0.0,0.0,0.04823529411764704,True,False,False
1,0,6,N_B6_031,MEDIUM,0.011544117647058788,0.0,0.0,0.028676470588235248,True,False,False
1,0,6,N_B6_032,MEDIUM,0.011544117647058788,1.0,0.019852941176470573,0.019852941176470573,True,False,False
1,0,6,N_B6_033,MEDIUM,0.011544117647058788,1.0,0.017058823529411737,0.017058823529411737,True,False,False
1,0,6,N_B6_034,MEDIUM,0.011544117647058788,0.0,0.0,0.04426470588235293,True,False,False
1,0,6,N_B6_035,MEDIUM,0.011544117647058788,0.0,0.0,0.05014705882352938,True,False,False
1,0,6,N_B6_036,MEDIUM,0.011544117647058788,0.0,0.0,0.033382352941176474,True,False,False
1,0,6,N_B6_037,MEDIUM,0.011544117647058788,0.0,0.0,0.04999999999999999,True,False,False
1,0,6,N_B6_038,MEDIUM,0.011544117647058788,0.0,0.0,0.04426470588235293,True,False,False
1,0,6,N_B6_039,MEDIUM,0.011544117647058788,0.0,0.0,0.048823529411764655,True,False,False
1,0,6,N_B6_040,MEDIUM,0.011544117647058788,0.0,0.0,0.028235294117647025,True,False,False
1,0,6,N_B6_041,MEDIUM,0.011544117647058788,0.0,0.0,0.0363235294117647,True,False,False
1,0,6,N_B6_042,MEDIUM,0.011544117647058788,0.0,0.0,0.0347058823529412,True,False,False
1,0,6,N_B6_043,MEDIUM,0.011544117647058788,0.0,0.0,0.06014705882352939,True,False,False
1,0,6,N_B6_044,MEDIUM,0.011544117647058788,0.0,0.0,0.048529411764705876,True,False,False
1,0,6,N_B6_045,MEDIUM,0.011544117647058788,0.0,0.0,0.04249999999999993,True,False,False
1,0,6,N_B6_046,MEDIUM,0.011544117647058788,0.0,0.0,0.04264705882352937,True,False,False
1,0,6,N_B6_047,MEDIUM,0.011544117647058788,1.0,0.02117647058823524,0.02117647058823524,True,False,False
1,0,6,N_B6_048,MEDIUM,0.011544117647058788,0.0,0.0,0.0698529411764705,True,False,False
1,0,6,N_B6_049,MEDIUM,0.011544117647058788,0.0,0.0,0.05573529411764705,True,False,False
1,0,6,N_B6_050,MEDIUM,0.011544117647058788,0.0,0.0,0.04558823529411754,True,False,False
1,0,6,P_B6,HIGH,0.017316176470588182,1.0,0.023088235294117576,0.023088235294117576,True,False,False
1,0,6,N_B6_001,HIGH,0.017316176470588182,1.0,0.02220588235294113,0.02220588235294113,True,False,False
1,0,6,N_B6_002,HIGH,0.017316176470588182,,,0.01058823529411762,False,False,False
1,0,6,N_B6_003,HIGH,0.017316176470588182,,,0.01455882352941179,False,False,False
1,0,6,N_B6_004,HIGH,0.017316176470588182,1.0,0.028088235294117636,0.028088235294117636,True,False,False
1,0,6,N_B6_005,HIGH,0.017316176470588182,1.0,0.027794117647058803,0.027794117647058803,True,False,False
1,0,6,N_B6_006,HIGH,0.017316176470588182,0.0,0.0,0.037058823529411755,True,False,False
1,0,6,N_B6_007,HIGH,0.017316176470588182,1.0,0.03044117647058825,0.03044117647058825,True,False,False
1,0,6,N_B6_008,HIGH,0.017316176470588182,1.0,0.033235294117647085,0.033235294117647085,True,False,False
1,0,6,N_B6_009,HIGH,0.017316176470588182,0.0,0.0,0.04338235294117637,True,False,False
1,0,6,N_B6_010,HIGH,0.017316176470588182,1.0,0.03058823529411764,0.03058823529411764,True,False,False
1,0,6,N_B6_011,HIGH,0.017316176470588182,0.0,0.0,0.04161764705882348,True,False,False
1,0,6,N_B6_012,HIGH,0.017316176470588182,1.0,0.022647058823529354,0.022647058823529354,True,False,False
1,0,6,N_B6_013,HIGH,0.017316176470588182,1.0,0.03191176470588236,0.03191176470588236,True,False,False
1,0,6,N_B6_014,HIGH,0.017316176470588182,1.0,0.020147058823529407,0.020147058823529407,True,False,False
1,0,6,N_B6_015,HIGH,0.017316176470588182,1.0,0.03352941176470586,0.03352941176470586,True,False,False
1,0,6,N_B6_016,HIGH,0.017316176470588182,1.0,0.032941176470588196,0.032941176470588196,True,False,False
1,0,6,N_B6_017,HIGH,0.017316176470588182,1.0,0.017500000000000016,0.017500000000000016,True,False,False
1,0,6,N_B6_018,HIGH,0.017316176470588182,0.0,0.0,0.05499999999999999,True,False,False
1,0,6,N_B6_019,HIGH,0.017316176470588182,0.0,0.0,0.03999999999999998,True,False,False
1,0,6,N_B6_020,HIGH,0.017316176470588182,0.0,0.0,0.04382352941176476,True,False,False
1,0,6,N_B6_021,HIGH,0.017316176470588182,0.0,0.0,0.0388235294117647,True,False,False
1,0,6,N_B6_022,HIGH,0.017316176470588182,0.0,0.0,0.058382352941176496,True,False,False
1,0,6,N_B6_023,HIGH,0.017316176470588182,0.0,0.0,0.04573529411764704,True,False,False
1,0,6,N_B6_024,HIGH,0.017316176470588182,0.0,0.0,0.03941176470588231,True,False,False
1,0,6,N_B6_025,HIGH,0.017316176470588182,1.0,0.03455882352941175,0.03455882352941175,True,False,False
1,0,6,N_B6_026,HIGH,0.017316176470588182,0.0,0.0,0.04235294117647054,True,False,False
1,0,6,N_B6_027,HIGH,0.017316176470588182,1.0,0.03058823529411764,0.03058823529411764,True,False,False
1,0,6,N_B6_028,HIGH,0.017316176470588182,0.0,0.0,0.05588235294117644,True,False,False
1,0,6,N_B6_029,HIGH,0.017316176470588182,,,0.008088235294117618,False,False,False
1,0,6,N_B6_030,HIGH,0.017316176470588182,0.0,0.0,0.04823529411764704,True,False,False
1,0,6,N_B6_031,HIGH,0.017316176470588182,1.0,0.028676470588235248,0.028676470588235248,True,False,False
1,0,6,N_B6_032,HIGH,0.017316176470588182,1.0,0.019852941176470573,0.019852941176470573,True,False,False
1,0,6,N_B6_033,HIGH,0.017316176470588182,,,0.017058823529411737,False,False,False
1,0,6,N_B6_034,HIGH,0.017316176470588182,0.0,0.0,0.04426470588235293,True,False,False
1,0,6,N_B6_035,HIGH,0.017316176470588182,0.0,0.0,0.05014705882352938,True,False,False
1,0,6,N_B6_036,HIGH,0.017316176470588182,1.0,0.033382352941176474,0.033382352941176474,True,False,False
1,0,6,N_B6_037,HIGH,0.017316176470588182,0.0,0.0,0.04999999999999999,True,False,False
1,0,6,N_B6_038,HIGH,0.017316176470588182,0.0,0.0,0.04426470588235293,True,False,False
1,0,6,N_B6_039,HIGH,0.017316176470588182,0.0,0.0,0.048823529411764655,True,False,False
1,0,6,N_B6_040,HIGH,0.017316176470588182,1.0,0.028235294117647025,0.028235294117647025,True,False,False
1,0,6,N_B6_041,HIGH,0.017316176470588182,0.0,0.0,0.0363235294117647,True,False,False
1,0,6,N_B6_042,HIGH,0.017316176470588182,0.0,0.0,0.0347058823529412,True,False,False
1,0,6,N_B6_043,HIGH,0.017316176470588182,0.0,0.0,0.06014705882352939,True,False,False
1,0,6,N_B6_044,HIGH,0.017316176470588182,0.0,0.0,0.048529411764705876,True,False,False
1,0,6,N_B6_045,HIGH,0.017316176470588182,0.0,0.0,0.04249999999999993,True,False,False
1,0,6,N_B6_046,HIGH,0.017316176470588182,0.0,0.0,0.04264705882352937,True,False,False
1,0,6,N_B6_047,HIGH,0.017316176470588182,1.0,0.02117647058823524,0.02117647058823524,True,False,False
1,0,6,N_B6_048,HIGH,0.017316176470588182,0.0,0.0,0.0698529411764705,True,False,False
1,0,6,N_B6_049,HIGH,0.017316176470588182,0.0,0.0,0.05573529411764705,True,False,False
1,0,6,N_B6_050,HIGH,0.017316176470588182,0.0,0.0,0.04558823529411754,True,False,False
1,1,4,P_B4,LOW,0.006911764705882367,0.0,0.0,0.02764705882352947,True,False,False
1,1,4,N_B4_001,LOW,0.006911764705882367,0.0,0.0,0.05308823529411766,True,False,False
1,1,4,N_B4_002,LOW,0.006911764705882367,0.0,0.0,0.06970588235294117,True,False,False
1,1,4,N_B4_003,LOW,0.006911764705882367,0.0,0.0,0.06014705882352939,True,False,False
1,1,4,N_B4_004,LOW,0.006911764705882367,0.0,0.0,0.04117647058823526,True,False,False
1,1,4,N_B4_005,LOW,0.006911764705882367,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_006,LOW,0.006911764705882367,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_007,LOW,0.006911764705882367,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_008,LOW,0.006911764705882367,0.0,0.0,0.06000000000000005,True,False,False
1,1,4,N_B4_009,LOW,0.006911764705882367,0.0,0.0,0.06544117647058822,True,False,False
1,1,4,N_B4_010,LOW,0.006911764705882367,0.0,0.0,0.04132352941176465,True,False,False
1,1,4,N_B4_011,LOW,0.006911764705882367,0.0,0.0,0.07250000000000001,True,False,False
1,1,4,N_B4_012,LOW,0.006911764705882367,0.0,0.0,0.038970588235294146,True,False,False
1,1,4,N_B4_013,LOW,0.006911764705882367,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_014,LOW,0.006911764705882367,0.0,0.0,0.05102941176470588,True,False,False
1,1,4,N_B4_015,LOW,0.006911764705882367,0.0,0.0,0.06485294117647061,True,False,False
1,1,4,N_B4_016,LOW,0.006911764705882367,0.0,0.0,0.06632352941176473,True,False,False
1,1,4,N_B4_017,LOW,0.006911764705882367,0.0,0.0,0.06970588235294117,True,False,False
1,1,4,N_B4_018,LOW,0.006911764705882367,0.0,0.0,0.045882352941176485,True,False,False
1,1,4,N_B4_019,LOW,0.006911764705882367,0.0,0.0,0.03985294117647059,True,False,False
1,1,4,N_B4_020,LOW,0.006911764705882367,0.0,0.0,0.04102941176470587,True,False,False
1,1,4,N_B4_021,LOW,0.006911764705882367,0.0,0.0,0.06220588235294111,True,False,False
1,1,4,N_B4_022,LOW,0.006911764705882367,0.0,0.0,0.05867647058823533,True,False,False
1,1,4,N_B4_023,LOW,0.006911764705882367,0.0,0.0,0.055441176470588216,True,False,False
1,1,4,N_B4_024,LOW,0.006911764705882367,0.0,0.0,0.05867647058823533,True,False,False
1,1,4,N_B4_025,LOW,0.006911764705882367,0.0,0.0,0.08308823529411768,True,False,False
1,1,4,N_B4_026,LOW,0.006911764705882367,0.0,0.0,0.04161764705882354,True,False,False
1,1,4,N_B4_027,LOW,0.006911764705882367,0.0,0.0,0.0658823529411765,True,False,False
1,1,4,N_B4_028,LOW,0.006911764705882367,0.0,0.0,0.06382352941176472,True,False,False
1,1,4,N_B4_029,LOW,0.006911764705882367,0.0,0.0,0.06661764705882356,True,False,False
1,1,4,N_B4_030,LOW,0.006911764705882367,0.0,0.0,0.07470588235294118,True,False,False
1,1,4,N_B4_031,LOW,0.006911764705882367,0.0,0.0,0.06352941176470583,True,False,False
1,1,4,N_B4_032,LOW,0.006911764705882367,0.0,0.0,0.07808823529411768,True,False,False
1,1,4,N_B4_033,LOW,0.006911764705882367,0.0,0.0,0.05852941176470583,True,False,False
1,1,4,N_B4_034,LOW,0.006911764705882367,0.0,0.0,0.05220588235294116,True,False,False
1,1,4,N_B4_035,LOW,0.006911764705882367,0.0,0.0,0.0641176470588235,True,False,False
1,1,4,N_B4_036,LOW,0.006911764705882367,0.0,0.0,0.08147058823529418,True,False,False
1,1,4,N_B4_037,LOW,0.006911764705882367,0.0,0.0,0.06102941176470589,True,False,False
1,1,4,N_B4_038,LOW,0.006911764705882367,0.0,0.0,0.06911764705882356,True,False,False
1,1,4,N_B4_039,LOW,0.006911764705882367,0.0,0.0,0.038088235294117645,True,False,False
1,1,4,N_B4_040,LOW,0.006911764705882367,0.0,0.0,0.04264705882352948,True,False,False
1,1,4,N_B4_041,LOW,0.006911764705882367,0.0,0.0,0.06897058823529412,True,False,False
1,1,4,N_B4_042,LOW,0.006911764705882367,0.0,0.0,0.07750000000000001,True,False,False
1,1,4,N_B4_043,LOW,0.006911764705882367,0.0,0.0,0.0666176470588235,True,False,False
1,1,4,N_B4_044,LOW,0.006911764705882367,0.0,0.0,0.09102941176470586,True,False,False
1,1,4,N_B4_045,LOW,0.006911764705882367,0.0,0.0,0.045882352941176485,True,False,False
1,1,4,N_B4_046,LOW,0.006911764705882367,0.0,0.0,0.056764705882352995,True,False,False
1,1,4,N_B4_047,LOW,0.006911764705882367,0.0,0.0,0.07338235294117645,True,False,False
1,1,4,N_B4_048,LOW,0.006911764705882367,0.0,0.0,0.029852941176470582,True,False,False
1,1,4,N_B4_049,LOW,0.006911764705882367,0.0,0.0,0.039117647058823535,True,False,False
1,1,4,N_B4_050,LOW,0.006911764705882367,0.0,0.0,0.07588235294117646,True,False,False
1,1,4,P_B4,MEDIUM,0.013823529411764734,0.0,0.0,0.02764705882352947,True,False,False
1,1,4,N_B4_001,MEDIUM,0.013823529411764734,0.0,0.0,0.05308823529411766,True,False,False
1,1,4,N_B4_002,MEDIUM,0.013823529411764734,0.0,0.0,0.06970588235294117,True,False,False
1,1,4,N_B4_003,MEDIUM,0.013823529411764734,0.0,0.0,0.06014705882352939,True,False,False
1,1,4,N_B4_004,MEDIUM,0.013823529411764734,0.0,0.0,0.04117647058823526,True,False,False
1,1,4,N_B4_005,MEDIUM,0.013823529411764734,0.0,0.0,0.043823529411764706,True,False,False
1,1,4,N_B4_006,MEDIUM,0.013823529411764734,0.0,0.0,0.043823529411764706,True,False,False
