fold,seed,protected_block_id,dose,group_id,control_id,subject_id,baseline_identity_BA,post_identity_BA,identity_drop,alpha,outer_test_used,outer_membership_enumerated
2,0,5,LOW,N,N_B5_006,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_006,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_006,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_006,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_006,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_007,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_008,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_009,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_010,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_011,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_012,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_013,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_014,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_015,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_016,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_017,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_018,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_019,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_020,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_021,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_022,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_023,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_024,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_025,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_026,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_027,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_028,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_029,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_030,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_031,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_032,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_033,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_034,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_035,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_036,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_037,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_038,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_039,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_040,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_041,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,5,0.625,0.625,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,6,0.78,0.78,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,9,0.7,0.7,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,14,0.405,0.405,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,16,0.55,0.55,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,17,0.19,0.19,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,25,0.605,0.605,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,30,0.97,0.97,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_042,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,5,LOW,N,N_B5_043,5,0.625,0.625,0.0,0.0,False,False
