fold,seed,protected_block_id,group_id,alpha,identity_BA,drop,baseline_identity_BA,outer_test_used,outer_membership_enumerated
0,0,5,N_B5_006,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,1.0,0.36573529411764705,0.03161764705882353,0.3973529411764706,False,False
0,0,5,N_B5_007,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_007,1.0,0.3514705882352941,0.045882352941176485,0.3973529411764706,False,False
0,0,5,N_B5_008,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_008,1.0,0.3616176470588235,0.03573529411764709,0.3973529411764706,False,False
0,0,5,N_B5_009,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_009,1.0,0.3460294117647059,0.05132352941176466,0.3973529411764706,False,False
0,0,5,N_B5_010,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_010,1.0,0.3483823529411765,0.0489705882352941,0.3973529411764706,False,False
0,0,5,N_B5_011,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_011,1.0,0.351764705882353,0.045588235294117596,0.3973529411764706,False,False
0,0,5,N_B5_012,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_012,1.0,0.3645588235294117,0.03279411764705886,0.3973529411764706,False,False
0,0,5,N_B5_013,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_013,1.0,0.3614705882352941,0.035882352941176476,0.3973529411764706,False,False
0,0,5,N_B5_014,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_014,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
