invariant,regime,task,dataset,fold,split,source_x_checkpoint,source_x_sha256,normalizer_sha256,train_subjects,val_subjects,epoch,BA,macro_F1,accuracy
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",8,0.8966666666666667,0.8548535664337129,0.9085858585858586
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",9,0.8970454545454545,0.8548356972645821,0.9084595959595959
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",10,0.8970075757575757,0.8544846777738915,0.9081439393939394
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",11,0.8969318181818181,0.854362162166534,0.9080176767676768
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",12,0.8972727272727272,0.8545071346650602,0.908080808080808
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",13,0.8974242424242425,0.8545737852533203,0.908080808080808
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",14,0.8973863636363637,0.8545036210863644,0.9080176767676769
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",15,0.8975,0.85442907311013,0.9079545454545455
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",16,0.8975,0.8544245224149146,0.9079545454545455
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",17,0.8975,0.8544417244801676,0.9079545454545455
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",18,0.8976136363636364,0.8544269913887179,0.907891414141414
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",19,0.8975757575757576,0.8543572152336579,0.9078282828282829
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 1, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304316, 'train_subjects': ['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '2', '15', '31', '32', '34', '35', '47'], 'normalizer_sha256': 'a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,a381286436b345a3bcb7f4d06c021bf411073a09890da0f7654c731eceb8b070,"['3', '5', '6', '8', '10', '11', '14', '16', '19', '22', '23', '26', '27', '28', '30', '33', '38', '40', '43', '45', '48', '49', '50', '52']","['1', '2', '15', '31', '32', '34', '35', '47']",20,0.8975757575757576,0.854377246403748,0.9078282828282828
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 2, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304412, 'train_subjects': ['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '6', '11', '14', '32', '38', '40', '47'], 'normalizer_sha256': 'eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358,"['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52']","['1', '6', '11', '14', '32', '38', '40', '47']",0,0.8474621212121212,0.8261155547376007,0.8985479797979798
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 2, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304412, 'train_subjects': ['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '6', '11', '14', '32', '38', '40', '47'], 'normalizer_sha256': 'eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358,"['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52']","['1', '6', '11', '14', '32', '38', '40', '47']",1,0.8471969696969697,0.8258079655251034,0.8983585858585859
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 2, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304412, 'train_subjects': ['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '6', '11', '14', '32', '38', '40', '47'], 'normalizer_sha256': 'eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358,"['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52']","['1', '6', '11', '14', '32', '38', '40', '47']",2,0.8475757575757575,0.8258106496846246,0.8982323232323232
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 2, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304412, 'train_subjects': ['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '6', '11', '14', '32', '38', '40', '47'], 'normalizer_sha256': 'eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358,"['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52']","['1', '6', '11', '14', '32', '38', '40', '47']",3,0.8481439393939394,0.8256471489607906,0.8979166666666667
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 2, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304412, 'train_subjects': ['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '6', '11', '14', '32', '38', '40', '47'], 'normalizer_sha256': 'eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358,"['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52']","['1', '6', '11', '14', '32', '38', '40', '47']",4,0.8484090909090909,0.8251856857432296,0.8973484848484848
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 2, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304412, 'train_subjects': ['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '6', '11', '14', '32', '38', '40', '47'], 'normalizer_sha256': 'eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358,"['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52']","['1', '6', '11', '14', '32', '38', '40', '47']",5,0.8492424242424244,0.8256005739075751,0.8974747474747475
"{'regime': 'XRA_G0_ADAPTER_ONLY', 'task': 'OpenBMI_ERP', 'fold': 4, 'split': 2, 'seed': 0, 'source_x_sha256': '8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840', 'split_seed': 2304412, 'train_subjects': ['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52'], 'val_subjects': ['1', '6', '11', '14', '32', '38', '40', '47'], 'normalizer_sha256': 'eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358', 'lr': 0.0001, 'weight_decay': 0.0005, 'beta': 0.0001, 'tau': 0.5, 'max_epochs': 20, 'scale_anchor': 0.001, 'mixer_anchor': 0.001}",XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,OpenBMI,4,2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_x/selected_best.pt,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,eb119556c7b340d9a8e03d08bf2e35b578aa687abd9b4653139d774d00d1e358,"['2', '3', '5', '8', '10', '15', '16', '19', '22', '23', '26', '27', '28', '30', '31', '33', '34', '35', '43', '45', '48', '49', '50', '52']","['1', '6', '11', '14', '32', '38', '40', '47']",6,0.8493560606060606,0.825254078888378,0.897159090909091
