dataset,fold,sentinel_meta_fold,seed,step,task_gradient_norm,task_clip_scale,step_delta_norm,bn_max_displacement
WBCIC,0,2,0,65,2.258962631225586,1.0,0.0016317894915118814,0.0
WBCIC,0,2,0,66,1.1557716131210327,1.0,0.0016461246414110065,0.0
WBCIC,0,2,0,67,1.4005566835403442,1.0,0.0016565558034926653,0.0
WBCIC,0,2,0,68,1.3155951499938965,1.0,0.0015290158335119486,0.0
WBCIC,0,2,0,69,1.05269193649292,1.0,0.0014851053711026907,0.0
WBCIC,0,2,0,70,1.6974869966506958,1.0,0.0015750639140605927,0.0
WBCIC,0,2,0,71,2.528007984161377,1.0,0.0014375831233337522,0.0
WBCIC,0,2,0,72,1.677135705947876,1.0,0.0014269521925598383,0.0
WBCIC,0,2,0,73,1.6236268281936646,1.0,0.0013932074652984738,0.0
WBCIC,0,2,0,74,2.4651787281036377,1.0,0.0014760780613869429,0.0
WBCIC,0,2,0,75,1.504234790802002,1.0,0.0014518017414957285,0.0
WBCIC,0,2,0,76,1.5647331476211548,1.0,0.001520934863947332,0.0
WBCIC,0,2,0,77,1.3583765029907227,1.0,0.0014524292200803757,0.0
WBCIC,0,2,0,78,1.5170968770980835,1.0,0.0014546714955940843,0.0
WBCIC,0,2,0,79,1.2831264734268188,1.0,0.0014565784949809313,0.0
WBCIC,0,2,0,80,1.8303093910217285,1.0,0.0015295810298994184,0.0
WBCIC,0,2,0,81,1.906065583229065,1.0,0.0015344424173235893,0.0
WBCIC,0,2,0,82,1.3494874238967896,1.0,0.0016176695935428143,0.0
WBCIC,0,3,0,1,1.3761610984802246,1.0,0.005539285019040108,0.0
WBCIC,0,3,0,2,2.189702272415161,1.0,0.004193673841655254,0.0
WBCIC,0,3,0,3,1.2757395505905151,1.0,0.0033842630218714476,0.0
WBCIC,0,3,0,4,1.1681782007217407,1.0,0.0029968980234116316,0.0
WBCIC,0,3,0,5,1.2488936185836792,1.0,0.0027785657439380884,0.0
WBCIC,0,3,0,6,1.3874857425689697,1.0,0.002660426078364253,0.0
WBCIC,0,3,0,7,1.2031866312026978,1.0,0.00240147253498435,0.0
WBCIC,0,3,0,8,1.2917355298995972,1.0,0.002171620260924101,0.0
WBCIC,0,3,0,9,1.4851727485656738,1.0,0.0022572888992726803,0.0
WBCIC,0,3,0,10,1.339184045791626,1.0,0.0020945467986166477,0.0
WBCIC,0,3,0,11,1.2045159339904785,1.0,0.0020728656090795994,0.0
WBCIC,0,3,0,12,1.238420844078064,1.0,0.0017392552690580487,0.0
WBCIC,0,3,0,13,2.4977049827575684,1.0,0.0016749748028814793,0.0
WBCIC,0,3,0,14,1.7132606506347656,1.0,0.0017266692593693733,0.0
WBCIC,0,3,0,15,1.1779987812042236,1.0,0.0016264207661151886,0.0
WBCIC,0,3,0,16,1.6617265939712524,1.0,0.0014577661640942097,0.0
WBCIC,0,3,0,17,1.851623296737671,1.0,0.0014718218008056283,0.0
WBCIC,0,3,0,18,1.2587271928787231,1.0,0.0015110693639144301,0.0
WBCIC,0,3,0,19,1.327201008796692,1.0,0.0014715121360495687,0.0
WBCIC,0,3,0,20,1.3264788389205933,1.0,0.0015351732727140188,0.0
WBCIC,0,3,0,21,1.7403993606567383,1.0,0.0015681820223107934,0.0
WBCIC,0,3,0,22,1.3081116676330566,1.0,0.001544441794976592,0.0
WBCIC,0,3,0,23,2.2431833744049072,1.0,0.0015332510229200125,0.0
WBCIC,0,3,0,24,1.6538169384002686,1.0,0.0015636925818398595,0.0
WBCIC,0,3,0,25,1.3087127208709717,1.0,0.0015627684770151973,0.0
WBCIC,0,3,0,26,1.261519193649292,1.0,0.0015614395961165428,0.0
WBCIC,0,3,0,27,1.4855785369873047,1.0,0.0015405128942802548,0.0
WBCIC,0,3,0,28,1.384039282798767,1.0,0.0015653615118935704,0.0
WBCIC,0,3,0,29,1.6415109634399414,1.0,0.0016075579915195704,0.0
WBCIC,0,3,0,30,1.5524771213531494,1.0,0.00154492084402591,0.0
WBCIC,0,3,0,31,1.4756364822387695,1.0,0.001546905841678381,0.0
WBCIC,0,3,0,32,1.208696722984314,1.0,0.0014799105701968074,0.0
WBCIC,0,3,0,33,1.8871846199035645,1.0,0.0015661213546991348,0.0
WBCIC,0,3,0,34,1.6631580591201782,1.0,0.0015029467176645994,0.0
WBCIC,0,3,0,35,1.3082859516143799,1.0,0.0015103711048141122,0.0
WBCIC,0,3,0,36,1.6443614959716797,1.0,0.001474282587878406,0.0
WBCIC,0,3,0,37,1.4445252418518066,1.0,0.0014276006259024143,0.0
WBCIC,0,3,0,38,1.4641337394714355,1.0,0.0014318107860162854,0.0
WBCIC,0,3,0,39,1.0569101572036743,1.0,0.0014321441994979978,0.0
WBCIC,0,3,0,40,1.5775141716003418,1.0,0.0014299547765403986,0.0
WBCIC,0,3,0,41,1.5380302667617798,1.0,0.001511316979303956,0.0
WBCIC,0,3,0,42,2.0194790363311768,1.0,0.001436351565644145,0.0
WBCIC,0,3,0,43,1.6911685466766357,1.0,0.0014412279706448317,0.0
WBCIC,0,3,0,44,1.117404818534851,1.0,0.0014256718568503857,0.0
WBCIC,0,3,0,45,1.1725397109985352,1.0,0.0014002614188939333,0.0
WBCIC,0,3,0,46,1.1329331398010254,1.0,0.001419196487404406,0.0
WBCIC,0,3,0,47,1.2925485372543335,1.0,0.0014253035187721252,0.0
WBCIC,0,3,0,48,1.5676815509796143,1.0,0.001432242919690907,0.0
WBCIC,0,3,0,49,1.4222720861434937,1.0,0.0014246113132685423,0.0
WBCIC,0,3,0,50,1.6206575632095337,1.0,0.0014126127352938056,0.0
WBCIC,0,3,0,51,1.7541358470916748,1.0,0.0014795241877436638,0.0
WBCIC,0,3,0,52,1.229288935661316,1.0,0.0014146199682727456,0.0
WBCIC,0,3,0,53,1.3563381433486938,1.0,0.0014815913746133447,0.0
WBCIC,0,3,0,54,1.4934741258621216,1.0,0.001494707423262298,0.0
WBCIC,0,3,0,55,1.096643328666687,1.0,0.001464263303205371,0.0
WBCIC,0,3,0,56,1.4998420476913452,1.0,0.0013963765231892467,0.0
WBCIC,0,3,0,57,1.7479379177093506,1.0,0.0014312992570921779,0.0
WBCIC,0,3,0,58,1.2324235439300537,1.0,0.0014295765431597829,0.0
WBCIC,0,3,0,59,2.182617425918579,1.0,0.0014880268136039376,0.0
WBCIC,0,3,0,60,1.177061676979065,1.0,0.0014630148652940989,0.0
WBCIC,0,3,0,61,1.5483460426330566,1.0,0.0013913997681811452,0.0
WBCIC,0,3,0,62,1.8942756652832031,1.0,0.00140214036218822,0.0
WBCIC,0,3,0,63,1.3947018384933472,1.0,0.0014283653581514955,0.0
WBCIC,0,3,0,64,2.076211452484131,1.0,0.0015235309256240726,0.0
WBCIC,0,3,0,65,1.6708121299743652,1.0,0.0014202757738530636,0.0
WBCIC,0,3,0,66,1.7262203693389893,1.0,0.0013735840329900384,0.0
WBCIC,0,3,0,67,1.1345926523208618,1.0,0.0013661793200299144,0.0
WBCIC,0,3,0,68,1.2200229167938232,1.0,0.0013459300389513373,0.0
WBCIC,0,3,0,69,1.6386003494262695,1.0,0.00135609635617584,0.0
WBCIC,0,3,0,70,1.3865989446640015,1.0,0.001322419149801135,0.0
WBCIC,0,3,0,71,1.6927785873413086,1.0,0.0013372628018260002,0.0
WBCIC,0,3,0,72,1.0663869380950928,1.0,0.0013501170324161649,0.0
WBCIC,0,3,0,73,1.1923131942749023,1.0,0.0013894581934437156,0.0
WBCIC,0,3,0,74,1.4119083881378174,1.0,0.0014768252149224281,0.0
WBCIC,0,3,0,75,1.193313479423523,1.0,0.0014866124838590622,0.0
WBCIC,0,3,0,76,1.6407482624053955,1.0,0.0015355200739577413,0.0
WBCIC,0,3,0,77,1.2905551195144653,1.0,0.001568230101838708,0.0
WBCIC,0,3,0,78,1.3696833848953247,1.0,0.0016407223884016275,0.0
WBCIC,0,3,0,79,1.4167964458465576,1.0,0.0016359095461666584,0.0
WBCIC,0,3,0,80,1.2997361421585083,1.0,0.0015515279956161976,0.0
WBCIC,0,3,0,81,1.0560606718063354,1.0,0.0015627926914021373,0.0
WBCIC,0,3,0,82,1.8242639303207397,1.0,0.001572829787619412,0.0
WBCIC,0,4,0,1,1.5271347761154175,1.0,0.0055391802452504635,0.0
WBCIC,0,4,0,2,1.1474478244781494,1.0,0.0038990587927401066,0.0
WBCIC,0,4,0,3,1.3762686252593994,1.0,0.0034591462463140488,0.0
WBCIC,0,4,0,4,1.7799006700515747,1.0,0.003210735972970724,0.0
WBCIC,0,4,0,5,1.4416648149490356,1.0,0.003049425082281232,0.0
WBCIC,0,4,0,6,1.5532889366149902,1.0,0.002959263976663351,0.0
WBCIC,0,4,0,7,1.7426772117614746,1.0,0.0029373415745794773,0.0
WBCIC,0,4,0,8,1.2934828996658325,1.0,0.002929385518655181,0.0
WBCIC,0,4,0,9,1.117518663406372,1.0,0.0028607756830751896,0.0
WBCIC,0,4,0,10,2.1284680366516113,1.0,0.0024733934551477432,0.0
WBCIC,0,4,0,11,1.3458753824234009,1.0,0.0023768951650708914,0.0
WBCIC,0,4,0,12,1.1617995500564575,1.0,0.0023734404239803553,0.0
WBCIC,0,4,0,13,1.5985512733459473,1.0,0.002296190708875656,0.0
WBCIC,0,4,0,14,1.2957782745361328,1.0,0.002291920827701688,0.0
WBCIC,0,4,0,15,1.0887759923934937,1.0,0.0022670328617095947,0.0
WBCIC,0,4,0,16,1.3641518354415894,1.0,0.00219466513954103,0.0
WBCIC,0,4,0,17,1.0960900783538818,1.0,0.002155609894543886,0.0
WBCIC,0,4,0,18,1.3594741821289062,1.0,0.0021972788963466883,0.0
WBCIC,0,4,0,19,1.9608603715896606,1.0,0.0020822242368012667,0.0
WBCIC,0,4,0,20,1.4829026460647583,1.0,0.0020613912492990494,0.0
WBCIC,0,4,0,21,1.425885796546936,1.0,0.0019945634994655848,0.0
WBCIC,0,4,0,22,1.2102199792861938,1.0,0.0020750928670167923,0.0
WBCIC,0,4,0,23,1.9362456798553467,1.0,0.002074792282655835,0.0
WBCIC,0,4,0,24,1.1297448873519897,1.0,0.0019913925789296627,0.0
WBCIC,0,4,0,25,1.437785267829895,1.0,0.001979390624910593,0.0
WBCIC,0,4,0,26,1.1948959827423096,1.0,0.0019028029637411237,0.0
WBCIC,0,4,0,27,1.117723822593689,1.0,0.0019092735601589084,0.0
WBCIC,0,4,0,28,1.346693754196167,1.0,0.0019172750180587173,0.0
WBCIC,0,4,0,29,1.4933125972747803,1.0,0.0018996370490640402,0.0
WBCIC,0,4,0,30,1.870635986328125,1.0,0.00192209891974926,0.0
WBCIC,0,4,0,31,1.7168879508972168,1.0,0.0017822219524532557,0.0
WBCIC,0,4,0,32,1.6678582429885864,1.0,0.0016884393990039825,0.0
WBCIC,0,4,0,33,1.2181282043457031,1.0,0.0017281899927183986,0.0
WBCIC,0,4,0,34,1.350114107131958,1.0,0.00178894167765975,0.0
WBCIC,0,4,0,35,1.4598979949951172,1.0,0.0017720363102853298,0.0
WBCIC,0,4,0,36,1.1576049327850342,1.0,0.0017903149127960205,0.0
WBCIC,0,4,0,37,1.4726349115371704,1.0,0.0017857609782367945,0.0
WBCIC,0,4,0,38,1.2155776023864746,1.0,0.001800353522412479,0.0
WBCIC,0,4,0,39,1.6773353815078735,1.0,0.0017834400059655309,0.0
WBCIC,0,4,0,40,1.4316338300704956,1.0,0.0017595478566363454,0.0
WBCIC,0,4,0,41,1.8662023544311523,1.0,0.001731258467771113,0.0
WBCIC,0,4,0,42,1.6317588090896606,1.0,0.0017018967773765326,0.0
WBCIC,0,4,0,43,1.2592551708221436,1.0,0.0016812485409900546,0.0
WBCIC,0,4,0,44,1.2384198904037476,1.0,0.0016859001480042934,0.0
WBCIC,0,4,0,45,1.142484426498413,1.0,0.0017125895246863365,0.0
WBCIC,0,4,0,46,1.2150965929031372,1.0,0.0017313762800768018,0.0
WBCIC,0,4,0,47,1.053661823272705,1.0,0.0017925824504345655,0.0
WBCIC,0,4,0,48,1.2909857034683228,1.0,0.0018645523814484477,0.0
WBCIC,0,4,0,49,1.2282941341400146,1.0,0.0018479155842214823,0.0
WBCIC,0,4,0,50,1.540549397468567,1.0,0.00189377018250525,0.0
WBCIC,0,4,0,51,1.8529870510101318,1.0,0.0018097386928275228,0.0
WBCIC,0,4,0,52,1.2290161848068237,1.0,0.0016577045898884535,0.0
WBCIC,0,4,0,53,2.5639419555664062,1.0,0.0016285877209156752,0.0
WBCIC,0,4,0,54,1.4136674404144287,1.0,0.00163332000374794,0.0
WBCIC,0,4,0,55,1.5147957801818848,1.0,0.0017003091052174568,0.0
WBCIC,0,4,0,56,1.5973457098007202,1.0,0.00162633100990206,0.0
WBCIC,0,4,0,57,1.0124443769454956,1.0,0.0015937761636450887,0.0
WBCIC,0,4,0,58,1.648950457572937,1.0,0.001563287223689258,0.0
WBCIC,0,4,0,59,1.4642540216445923,1.0,0.0015397060196846724,0.0
WBCIC,0,4,0,60,1.4657161235809326,1.0,0.0015696689952164888,0.0
WBCIC,0,4,0,61,1.6904776096343994,1.0,0.0015099933370947838,0.0
WBCIC,0,4,0,62,1.8293474912643433,1.0,0.0015124911442399025,0.0
WBCIC,0,4,0,63,1.1272809505462646,1.0,0.0015140273608267307,0.0
WBCIC,0,4,0,64,1.0030765533447266,1.0,0.00146777112968266,0.0
WBCIC,0,4,0,65,1.2444463968276978,1.0,0.0015456493711099029,0.0
WBCIC,0,4,0,66,1.2686148881912231,1.0,0.0015536417486146092,0.0
WBCIC,0,4,0,67,1.6156606674194336,1.0,0.0015924184117466211,0.0
WBCIC,0,4,0,68,2.079091787338257,1.0,0.001682644709944725,0.0
WBCIC,0,4,0,69,0.8349373936653137,1.0,0.0015886202454566956,0.0
WBCIC,0,4,0,70,1.7430877685546875,1.0,0.0016253426438197494,0.0
WBCIC,0,4,0,71,1.5355749130249023,1.0,0.0014989790506660938,0.0
WBCIC,0,4,0,72,1.3343850374221802,1.0,0.001486381865106523,0.0
WBCIC,0,4,0,73,1.4438201189041138,1.0,0.001475157798267901,0.0
WBCIC,0,4,0,74,1.2214808464050293,1.0,0.0015395272057503462,0.0
WBCIC,0,4,0,75,1.2745380401611328,1.0,0.001494751893915236,0.0
WBCIC,0,4,0,76,1.9344056844711304,1.0,0.0015017976984381676,0.0
WBCIC,0,4,0,77,1.128522276878357,1.0,0.001447790884412825,0.0
WBCIC,0,4,0,78,1.0388245582580566,1.0,0.001453786506317556,0.0
WBCIC,0,4,0,79,1.2407046556472778,1.0,0.0016488174442201853,0.0
WBCIC,0,4,0,80,1.6306512355804443,1.0,0.0015664835227653384,0.0
WBCIC,0,4,0,81,1.0826984643936157,1.0,0.0015740342205390334,0.0
WBCIC,0,4,0,82,1.1127049922943115,1.0,0.0015365849249064922,0.0
WBCIC,1,0,0,1,1.1969926357269287,1.0,0.005539306439459324,0.0
WBCIC,1,0,0,2,1.8593696355819702,1.0,0.004408236127346754,0.0
WBCIC,1,0,0,3,1.5929036140441895,1.0,0.003989563323557377,0.0
WBCIC,1,0,0,4,1.34957754611969,1.0,0.0037191861774772406,0.0
WBCIC,1,0,0,5,1.6848098039627075,1.0,0.003629576414823532,0.0
WBCIC,1,0,0,6,1.5912123918533325,1.0,0.0035382790956646204,0.0
WBCIC,1,0,0,7,1.5525743961334229,1.0,0.00284477393142879,0.0
WBCIC,1,0,0,8,1.2957462072372437,1.0,0.0025907116942107677,0.0
WBCIC,1,0,0,9,1.3698289394378662,1.0,0.002420478267595172,0.0
WBCIC,1,0,0,10,1.5982191562652588,1.0,0.0023419917561113834,0.0
WBCIC,1,0,0,11,2.2896111011505127,1.0,0.0024020608980208635,0.0
WBCIC,1,0,0,12,1.8479692935943604,1.0,0.002470447449013591,0.0
WBCIC,1,0,0,13,1.5426627397537231,1.0,0.002453851280733943,0.0
WBCIC,1,0,0,14,2.2730109691619873,1.0,0.0024173790588974953,0.0
WBCIC,1,0,0,15,2.1559417247772217,1.0,0.0024672949220985174,0.0
WBCIC,1,0,0,16,1.7237839698791504,1.0,0.002311644610017538,0.0
WBCIC,1,0,0,17,2.0886192321777344,1.0,0.0023800518829375505,0.0
WBCIC,1,0,0,18,1.2987934350967407,1.0,0.0023428986314684153,0.0
WBCIC,1,0,0,19,1.9619969129562378,1.0,0.002342920983210206,0.0
WBCIC,1,0,0,20,1.418747067451477,1.0,0.0022826700005680323,0.0
WBCIC,1,0,0,21,1.6675373315811157,1.0,0.0023030133452266455,0.0
WBCIC,1,0,0,22,1.6396843194961548,1.0,0.002273318823426962,0.0
WBCIC,1,0,0,23,2.3896751403808594,1.0,0.0023131447378546,0.0
WBCIC,1,0,0,24,1.2497793436050415,1.0,0.0023148334585130215,0.0
WBCIC,1,0,0,25,1.738897681236267,1.0,0.00230400450527668,0.0
WBCIC,1,0,0,26,1.1698085069656372,1.0,0.002231217222288251,0.0
WBCIC,1,0,0,27,2.2164947986602783,1.0,0.002318661194294691,0.0
WBCIC,1,0,0,28,2.0847184658050537,1.0,0.0022801796440035105,0.0
WBCIC,1,0,0,29,1.518481969833374,1.0,0.00227932957932353,0.0
WBCIC,1,0,0,30,1.5108758211135864,1.0,0.002133680507540703,0.0
WBCIC,1,0,0,31,1.5783483982086182,1.0,0.002198992297053337,0.0
WBCIC,1,0,0,32,1.7835129499435425,1.0,0.0022212108597159386,0.0
WBCIC,1,0,0,33,1.760398030281067,1.0,0.0023307132069021463,0.0
WBCIC,1,0,0,34,1.7597368955612183,1.0,0.0024958113208413124,0.0
WBCIC,1,0,0,35,1.7309956550598145,1.0,0.0025318474508821964,0.0
WBCIC,1,0,0,36,1.5758841037750244,1.0,0.00250408542342484,0.0
WBCIC,1,0,0,37,1.608639121055603,1.0,0.0025798799470067024,0.0
WBCIC,1,0,0,38,1.4779397249221802,1.0,0.0022863743361085653,0.0
WBCIC,1,0,0,39,1.7877388000488281,1.0,0.002115776063874364,0.0
WBCIC,1,0,0,40,1.464952826499939,1.0,0.0019836020655930042,0.0
WBCIC,1,0,0,41,1.8385359048843384,1.0,0.0019210183527320623,0.0
WBCIC,1,0,0,42,1.2376683950424194,1.0,0.001890683895908296,0.0
WBCIC,1,0,0,43,1.5308829545974731,1.0,0.001918849884532392,0.0
WBCIC,1,0,0,44,2.2443301677703857,1.0,0.00193222111556679,0.0
WBCIC,1,0,0,45,1.4861135482788086,1.0,0.0019561422523111105,0.0
WBCIC,1,0,0,46,2.0336108207702637,1.0,0.0019970207940787077,0.0
WBCIC,1,0,0,47,1.4473956823349,1.0,0.0019246481824666262,0.0
WBCIC,1,0,0,48,1.7675957679748535,1.0,0.001927139819599688,0.0
WBCIC,1,0,0,49,1.000868320465088,1.0,0.0018972450634464622,0.0
WBCIC,1,0,0,50,1.893514633178711,1.0,0.0018728928407654166,0.0
WBCIC,1,0,0,51,2.055532932281494,1.0,0.0019526301184669137,0.0
WBCIC,1,0,0,52,1.6851290464401245,1.0,0.001931145554408431,0.0
WBCIC,1,0,0,53,1.371000051498413,1.0,0.0019410778768360615,0.0
WBCIC,1,0,0,54,1.7290058135986328,1.0,0.0019842111505568027,0.0
WBCIC,1,0,0,55,1.2805712223052979,1.0,0.001939829671755433,0.0
WBCIC,1,0,0,56,2.1718218326568604,1.0,0.0020669782534241676,0.0
WBCIC,1,0,0,57,1.303875207901001,1.0,0.0019725582096725702,0.0
WBCIC,1,0,0,58,1.5124295949935913,1.0,0.001971268095076084,0.0
WBCIC,1,0,0,59,1.681340217590332,1.0,0.0019872267730534077,0.0
WBCIC,1,0,0,60,1.1683045625686646,1.0,0.001965269912034273,0.0
WBCIC,1,0,0,61,2.4369397163391113,1.0,0.0018777127843350172,0.0
WBCIC,1,0,0,62,1.5462617874145508,1.0,0.0017957009840756655,0.0
WBCIC,1,0,0,63,1.7641853094100952,1.0,0.0018072071252390742,0.0
WBCIC,1,0,0,64,1.6962884664535522,1.0,0.0018763734260573983,0.0
WBCIC,1,0,0,65,1.6306712627410889,1.0,0.001747295493260026,0.0
WBCIC,1,0,0,66,1.4799838066101074,1.0,0.0017844615504145622,0.0
WBCIC,1,0,0,67,1.122722864151001,1.0,0.0017348822439089417,0.0
WBCIC,1,0,0,68,1.3407741785049438,1.0,0.0017357247415930033,0.0
WBCIC,1,0,0,69,1.4529873132705688,1.0,0.0016631828621029854,0.0
WBCIC,1,0,0,70,1.138940453529358,1.0,0.001604092656634748,0.0
WBCIC,1,0,0,71,2.246574878692627,1.0,0.0016647956799715757,0.0
WBCIC,1,0,0,72,1.3912551403045654,1.0,0.001626392942853272,0.0
WBCIC,1,0,0,73,1.2895581722259521,1.0,0.0016176090575754642,0.0
WBCIC,1,0,0,74,1.4419209957122803,1.0,0.0015970959793776274,0.0
WBCIC,1,0,0,75,1.2556546926498413,1.0,0.0016503402730450034,0.0
WBCIC,1,0,0,76,1.4912101030349731,1.0,0.001656552660278976,0.0
WBCIC,1,0,0,77,1.2110531330108643,1.0,0.0015943070175126195,0.0
WBCIC,1,0,0,78,1.606445550918579,1.0,0.001673169550485909,0.0
WBCIC,1,0,0,79,1.467986822128296,1.0,0.0015854672528803349,0.0
WBCIC,1,0,0,80,2.134725570678711,1.0,0.0015596136217936873,0.0
WBCIC,1,0,0,81,1.7052584886550903,1.0,0.001645081676542759,0.0
WBCIC,1,0,0,82,2.334563970565796,1.0,0.0015497845597565174,0.0
WBCIC,1,1,0,1,2.1420817375183105,1.0,0.0055392952635884285,0.0
WBCIC,1,1,0,2,1.76259446144104,1.0,0.004207350313663483,0.0
WBCIC,1,1,0,3,1.709804892539978,1.0,0.0037017955910414457,0.0
WBCIC,1,1,0,4,1.1478419303894043,1.0,0.0034599986393004656,0.0
WBCIC,1,1,0,5,1.4336472749710083,1.0,0.0034228863660246134,0.0
WBCIC,1,1,0,6,1.7955732345581055,1.0,0.003238947596400976,0.0
WBCIC,1,1,0,7,1.4347939491271973,1.0,0.0029818578623235226,0.0
WBCIC,1,1,0,8,1.4169118404388428,1.0,0.003014341928064823,0.0
WBCIC,1,1,0,9,2.1220149993896484,1.0,0.0027807322330772877,0.0
WBCIC,1,1,0,10,1.878244161605835,1.0,0.002631793264299631,0.0
WBCIC,1,1,0,11,1.498131275177002,1.0,0.0024745315313339233,0.0
WBCIC,1,1,0,12,1.5246303081512451,1.0,0.0024895917158573866,0.0
WBCIC,1,1,0,13,1.693753957748413,1.0,0.0024510787334293127,0.0
WBCIC,1,1,0,14,1.505271315574646,1.0,0.0023330803960561752,0.0
WBCIC,1,1,0,15,2.086240530014038,1.0,0.0021196999587118626,0.0
WBCIC,1,1,0,16,1.2670398950576782,1.0,0.0021135632414370775,0.0
WBCIC,1,1,0,17,2.031815528869629,1.0,0.001978316344320774,0.0
WBCIC,1,1,0,18,1.5359528064727783,1.0,0.0018837280804291368,0.0
WBCIC,1,1,0,19,1.2032428979873657,1.0,0.0018783704144880176,0.0
WBCIC,1,1,0,20,1.422865390777588,1.0,0.0019038229947909713,0.0
WBCIC,1,1,0,21,1.5875988006591797,1.0,0.0019274946535006166,0.0
WBCIC,1,1,0,22,1.361606240272522,1.0,0.001899709808640182,0.0
WBCIC,1,1,0,23,1.1753287315368652,1.0,0.001830918132327497,0.0
WBCIC,1,1,0,24,1.717159390449524,1.0,0.001867941697128117,0.0
WBCIC,1,1,0,25,2.203174352645874,1.0,0.0020002673845738173,0.0
WBCIC,1,1,0,26,1.3344985246658325,1.0,0.0019273650832474232,0.0
WBCIC,1,1,0,27,1.682460069656372,1.0,0.0019992594607174397,0.0
WBCIC,1,1,0,28,1.647936224937439,1.0,0.0020479129161685705,0.0
WBCIC,1,1,0,29,1.593564510345459,1.0,0.0020170214120298624,0.0
WBCIC,1,1,0,30,1.4411593675613403,1.0,0.0020441694650799036,0.0
WBCIC,1,1,0,31,1.3456088304519653,1.0,0.0020918352529406548,0.0
WBCIC,1,1,0,32,1.4796844720840454,1.0,0.0018703563837334514,0.0
WBCIC,1,1,0,33,1.3155028820037842,1.0,0.0018009271007031202,0.0
WBCIC,1,1,0,34,1.3577178716659546,1.0,0.0018099171575158834,0.0
WBCIC,1,1,0,35,1.231069564819336,1.0,0.0017611621879041195,0.0
WBCIC,1,1,0,36,1.406836748123169,1.0,0.001790625392459333,0.0
WBCIC,1,1,0,37,2.081143379211426,1.0,0.001739773084409535,0.0
WBCIC,1,1,0,38,1.552018165588379,1.0,0.0017736958106979728,0.0
WBCIC,1,1,0,39,1.4887741804122925,1.0,0.0018062881426885724,0.0
WBCIC,1,1,0,40,1.09758722782135,1.0,0.0017939562676474452,0.0
WBCIC,1,1,0,41,1.542874813079834,1.0,0.0018133503617718816,0.0
WBCIC,1,1,0,42,2.056248903274536,1.0,0.0019186942372471094,0.0
WBCIC,1,1,0,43,1.5187084674835205,1.0,0.001888711005449295,0.0
WBCIC,1,1,0,44,1.7743598222732544,1.0,0.0017469089943915606,0.0
WBCIC,1,1,0,45,1.4645999670028687,1.0,0.0017551181372255087,0.0
WBCIC,1,1,0,46,1.6330879926681519,1.0,0.0018135965801775455,0.0
WBCIC,1,1,0,47,1.7660540342330933,1.0,0.0017596512334421277,0.0
WBCIC,1,1,0,48,1.8122212886810303,1.0,0.0018425447633489966,0.0
WBCIC,1,1,0,49,1.5096522569656372,1.0,0.0018002039287239313,0.0
WBCIC,1,1,0,50,1.537927508354187,1.0,0.0018071986269205809,0.0
WBCIC,1,1,0,51,1.4346046447753906,1.0,0.0018018094124272466,0.0
WBCIC,1,1,0,52,1.1496572494506836,1.0,0.00176899170037359,0.0
WBCIC,1,1,0,53,1.6139018535614014,1.0,0.0017703124321997166,0.0
WBCIC,1,1,0,54,1.6558973789215088,1.0,0.0018265595426782966,0.0
WBCIC,1,1,0,55,1.8038471937179565,1.0,0.001934562809765339,0.0
WBCIC,1,1,0,56,1.2527481317520142,1.0,0.0019255363149568439,0.0
WBCIC,1,1,0,57,1.6736525297164917,1.0,0.0018633587751537561,0.0
WBCIC,1,1,0,58,1.494928002357483,1.0,0.001746459398418665,0.0
WBCIC,1,1,0,59,1.8747196197509766,1.0,0.0016524684615433216,0.0
WBCIC,1,1,0,60,1.2708721160888672,1.0,0.0016188659938052297,0.0
WBCIC,1,1,0,61,1.6365481615066528,1.0,0.0015989240491762757,0.0
WBCIC,1,1,0,62,1.564111351966858,1.0,0.0017020577797666192,0.0
WBCIC,1,1,0,63,1.579342246055603,1.0,0.0018886519828811288,0.0
WBCIC,1,1,0,64,2.1803271770477295,1.0,0.001982433721423149,0.0
WBCIC,1,1,0,65,1.280210256576538,1.0,0.0018183314241468906,0.0
WBCIC,1,1,0,66,2.8908631801605225,1.0,0.0017600818537175655,0.0
WBCIC,1,1,0,67,1.615059494972229,1.0,0.0016639226814731956,0.0
WBCIC,1,1,0,68,1.3612319231033325,1.0,0.0015647796681150794,0.0
WBCIC,1,1,0,69,1.8251731395721436,1.0,0.0016257984098047018,0.0
WBCIC,1,1,0,70,1.979471206665039,1.0,0.0015035445103421807,0.0
WBCIC,1,1,0,71,1.0770076513290405,1.0,0.0014978045364841819,0.0
WBCIC,1,1,0,72,1.2377954721450806,1.0,0.0014871236635372043,0.0
WBCIC,1,1,0,73,1.7361783981323242,1.0,0.001535247778519988,0.0
WBCIC,1,1,0,74,1.5647175312042236,1.0,0.0016989613650366664,0.0
WBCIC,1,1,0,75,1.4232097864151,1.0,0.0016437055310234427,0.0
WBCIC,1,1,0,76,1.7118515968322754,1.0,0.0016148451250046492,0.0
WBCIC,1,1,0,77,1.6609050035476685,1.0,0.0015749316662549973,0.0
WBCIC,1,1,0,78,1.3411004543304443,1.0,0.0014700768515467644,0.0
WBCIC,1,1,0,79,2.8659822940826416,1.0,0.0016090463614091277,0.0
WBCIC,1,1,0,80,1.534754991531372,1.0,0.001606640755198896,0.0
