dataset,fold,sentinel_meta_fold,seed,subject_id,partner_subject,certificate_BBR,certificate_CE,certificate_BBR_different,certificate_CE_different,certificate_BBR_random,certificate_CE_random,certificate_BBR_norm,certificate_CE_norm,BBR_random_norm_error,CE_random_norm_error,tau,tau_source,schedule_sha256,window_steps,delta_epoch_norm,displacement_sum_max_abs_error,trajectory_sha256,B_out_trial_count,B_out_class0_count,B_out_class1_count,bn_max_displacement,H_BBR_epoch,H_CE_epoch,BA_before,BA_after,H_BER_epoch,margin_drift,correct_to_wrong,wrong_to_correct,correct_to_correct,wrong_to_wrong,harmful_flip_rate,beneficial_flip_rate,net_flip_harm,class_balanced_harmful_flip_rate,class_balanced_beneficial_flip_rate,class_balanced_net_flip_harm,correct_before,correct_after
OpenBMI,1,4,0,9,28,-0.0027420111000537872,-0.0030729256104677916,-0.004552122205495834,-0.0038565827999264,0.0001598284870851785,-0.0013031989801675081,0.8146301507949829,2.6951427459716797,1.7881393432617188e-07,0.0,2.3248565196990967,previous_decision_audit_legal_source_refit_anchor,9cf6a726ed6292353f81dbff3aa20611fcd630252655f690798b3d9488989a70,55,0.04909277952596895,9.094947017729282e-13,e5db3422f1d213cae5402f83701a93c862e85e0e66a29e7e8ff2e3bcd067e4d4,72,36,36,0.0,-0.001228243112564087,0.003579184412956238,0.8888888888888888,0.9027777777777778,-0.01388888888888895,0.019722700119018555,0,1,64,7,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,64,65
OpenBMI,2,0,0,11,9,-0.0010239717084914446,-0.010980026796460152,-0.004503306001424789,-0.0068548754788935184,0.0002818744396790862,0.0016219036187976599,0.7357172966003418,3.7527215480804443,3.5762786865234375e-07,7.152557373046875e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,0.0006469488143920898,-0.006929665803909302,0.7777777777777778,0.7777777777777778,0.0,-0.011268258094787598,1,1,55,15,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,56,56
OpenBMI,2,0,0,16,21,-0.0016932772705331445,-0.0030784185510128736,-0.0029667895287275314,0.001175070647150278,0.00044465818791650236,-0.00024954689433798194,1.131662130355835,3.8884494304656982,3.5762786865234375e-07,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,-0.0029494166374206543,-0.00503617525100708,0.8194444444444444,0.8194444444444444,0.0,0.038561344146728516,1,1,58,12,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,59,59
OpenBMI,2,0,0,17,16,-0.0024742544628679752,0.00035017001209780574,-0.0016932772705331445,-0.0030784185510128736,0.0002806401171255857,-0.0006727410363964736,0.7938128113746643,1.8354367017745972,5.960464477539063e-08,3.5762786865234375e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,0.0001188516616821289,0.040063828229904175,0.8333333333333334,0.8194444444444444,0.01388888888888895,0.030013084411621094,4,3,56,9,0.05555555555555555,0.041666666666666664,0.013888888888888888,0.05555555555555555,0.041666666666666664,0.013888888888888888,60,59
OpenBMI,2,0,0,21,35,-0.0029667895287275314,0.001175070647150278,-0.002570022828876972,-0.00516850408166647,0.0006501211319118738,-0.0008450373425148427,1.2139805555343628,2.3569366931915283,3.5762786865234375e-07,7.152557373046875e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,-0.0013110935688018799,-0.0024104043841362,0.9861111111111112,0.9861111111111112,0.0,0.025313377380371094,0,0,71,1,0.0,0.0,0.0,0.0,0.0,0.0,71,71
OpenBMI,2,0,0,3,17,-0.005095326341688633,-0.013052666559815407,-0.0024742544628679752,0.00035017001209780574,0.0003814826486632228,0.0003060126327909529,0.8371548652648926,1.8096357583999634,1.7881393432617188e-07,3.5762786865234375e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,-0.004663318395614624,-0.0014132857322692871,0.9583333333333333,0.9444444444444444,0.01388888888888884,0.07463264465332031,1,0,68,3,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,69,68
OpenBMI,2,0,0,35,11,-0.002570022828876972,-0.00516850408166647,-0.0010239717084914446,-0.010980026796460152,0.0002063114516204223,-0.0005102488794364035,0.6412774324417114,1.746220350265503,1.1920928955078125e-07,2.384185791015625e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,-0.004387453198432922,-0.01291625201702118,0.9583333333333333,0.9722222222222222,-0.01388888888888895,0.05851888656616211,0,1,69,2,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,69,70
OpenBMI,2,0,0,45,6,-0.00549090001732111,-0.016799207776784897,-0.00586071889847517,-0.024327658116817474,0.00014980236301198602,-0.0004314828256610781,0.8973092436790466,2.399165391921997,2.980232238769531e-07,2.384185791015625e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,-0.005513697862625122,-0.015362679958343506,0.9444444444444444,0.9444444444444444,0.0,0.06300604343414307,1,1,67,3,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,68,68
OpenBMI,2,0,0,6,3,-0.00586071889847517,-0.024327658116817474,-0.005095326341688633,-0.013052666559815407,3.862830635625869e-05,-0.0003239610814489424,0.8012145161628723,3.140859365463257,1.7881393432617188e-07,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,-3.2842159271240234e-05,0.0021591484546661377,0.9722222222222222,0.9722222222222222,0.0,0.004879951477050781,0,0,70,2,0.0,0.0,0.0,0.0,0.0,0.0,70,70
OpenBMI,2,0,0,9,45,-0.004503306001424789,-0.0068548754788935184,-0.00549090001732111,-0.016799207776784897,9.085553756449372e-05,0.0010175785282626748,0.8092440962791443,2.363193988800049,1.1920928955078125e-07,2.384185791015625e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,5f469db6d4257cc6ddaa6c6c84322f5abb1ebeeff081437d14919484c3eb7687,54,0.04742615471835777,9.094947017729282e-13,6572459389344564c076cb8efee15aa31607dd3f5579fb7a1d4c2e3c28e311ed,72,36,36,0.0,-0.004636943340301514,-0.01274341344833374,0.8472222222222223,0.8333333333333334,0.01388888888888895,0.059056997299194336,1,0,60,11,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,61,60
OpenBMI,2,1,0,15,5,-0.0016292635118588805,0.0007816664292477071,-0.002431154251098633,-0.007891269400715828,0.00022499030455946922,0.0003166261303704232,1.0549192428588867,3.0767509937286377,1.1920928955078125e-07,9.5367431640625e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,-9.09566879272461e-05,-0.009396106004714966,0.8888888888888888,0.8888888888888888,0.0,-0.009591102600097656,0,0,64,8,0.0,0.0,0.0,0.0,0.0,0.0,64,64
OpenBMI,2,1,0,23,28,-0.009444697760045528,-0.043970879167318344,-0.0035193488001823425,-0.004879026208072901,-0.0003115639847237617,-5.776775651611388e-06,0.9124704003334045,4.380138874053955,1.1920928955078125e-07,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,-0.010259121656417847,-0.024827003479003906,0.8055555555555556,0.8194444444444444,-0.01388888888888884,0.11670196056365967,1,2,57,12,0.013888888888888888,0.027777777777777776,-0.013888888888888888,0.013888888888888888,0.027777777777777776,-0.013888888888888888,58,59
OpenBMI,2,1,0,24,23,-0.0022554798051714897,0.001603732816874981,-0.009444697760045528,-0.043970879167318344,-0.00047791042015887797,0.0009488238138146698,0.6894101500511169,5.350019931793213,1.1920928955078125e-07,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,-0.0009805262088775635,0.007731080055236816,0.7638888888888888,0.75,0.01388888888888884,0.01844477653503418,2,1,53,16,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.013888888888888888,55,54
OpenBMI,2,1,0,25,15,0.0013974766479805112,0.0009186191018670797,-0.0016292635118588805,0.0007816664292477071,0.00013331898662727326,0.0002238326269434765,0.604615330696106,1.7281279563903809,0.0,3.5762786865234375e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,0.002961486577987671,0.005991347134113312,0.9861111111111112,1.0,-0.01388888888888884,-0.034970760345458984,0,1,71,0,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,71,72
OpenBMI,2,1,0,28,47,-0.0035193488001823425,-0.004879026208072901,-0.011869950219988823,-0.03512673079967499,1.4253018889576197e-05,0.0003271156456321478,0.8579177856445312,1.6067942380905151,1.1920928955078125e-07,5.960464477539062e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,-0.002363935112953186,-0.0022926107048988342,0.9166666666666667,0.9305555555555556,-0.01388888888888884,0.03594708442687988,0,1,66,5,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,66,67
OpenBMI,2,1,0,40,25,-0.00023979233810678124,-0.003202372696250677,0.0013974766479805112,0.0009186191018670797,0.0005026852595619857,-0.0007109828293323517,1.0804027318954468,3.66389799118042,0.0,1.1920928955078125e-06,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,0.0031082332134246826,0.02645665407180786,0.9027777777777778,0.8888888888888888,0.01388888888888895,-0.025095701217651367,4,3,61,4,0.05555555555555555,0.041666666666666664,0.013888888888888888,0.05555555555555555,0.041666666666666664,0.013888888888888888,65,64
OpenBMI,2,1,0,47,53,-0.011869950219988823,-0.03512673079967499,-0.002642920706421137,-0.003849318716675043,-8.870057354215533e-05,0.0032882881350815296,1.8605324029922485,5.053201198577881,1.1920928955078125e-07,1.9073486328125e-06,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,-0.003923743963241577,-0.007253378629684448,0.9861111111111112,0.9722222222222222,0.01388888888888895,0.043859004974365234,2,1,69,0,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.013888888888888888,71,70
OpenBMI,2,1,0,5,24,-0.002431154251098633,-0.007891269400715828,-0.0022554798051714897,0.001603732816874981,-2.0820341887883842e-05,0.0002401872188784182,0.819766104221344,2.152003765106201,1.7881393432617188e-07,7.152557373046875e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,0.003246515989303589,0.004495978355407715,0.9861111111111112,0.9583333333333333,0.0277777777777779,-0.031972408294677734,2,0,69,1,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,71,69
OpenBMI,2,1,0,53,40,-0.002642920706421137,-0.003849318716675043,-0.00023979233810678124,-0.003202372696250677,-0.0002045381988864392,-0.00023413001326844096,0.6903412938117981,1.572083592414856,1.7881393432617188e-07,3.5762786865234375e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,0e4ead733c26d28aba2a960b27940d72f709233a36c180b418ddb6db537e380b,54,0.052512209287352944,1.2505552149377763e-12,217de8092766c38104d3f2524977786e535ef46e6df05f45b08ff18d1bf47bf7,72,36,36,0.0,-0.00476488471031189,-0.007871195673942566,0.9305555555555556,0.9305555555555556,0.0,0.0614924430847168,0,0,67,5,0.0,0.0,0.0,0.0,0.0,0.0,67,67
OpenBMI,2,2,0,12,41,-0.00628815870732069,-0.023683758452534676,0.00011568734771572053,-0.0014067483134567738,3.7138433981454e-05,-0.0004567206487990916,0.9557893872261047,3.196424961090088,5.960464477539063e-08,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,-0.0072209835052490234,-0.021529346704483032,0.7916666666666667,0.7777777777777778,0.01388888888888895,0.08824658393859863,3,2,54,13,0.041666666666666664,0.027777777777777776,0.013888888888888888,0.041666666666666664,0.027777777777777776,0.013888888888888888,57,56
OpenBMI,2,2,0,13,14,-0.00042549052159301937,-0.0026837410405278206,-0.005940203554928303,-0.013184959068894386,0.0002469453029334545,-0.0005619975854642689,0.6353771686553955,2.3107128143310547,5.960464477539063e-08,2.384185791015625e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,0.0004404783248901367,-0.006409794092178345,0.7916666666666667,0.7916666666666667,0.0,-0.01112222671508789,2,2,55,13,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,57,57
OpenBMI,2,2,0,14,32,-0.005940203554928303,-0.013184959068894386,-0.007759603671729565,-0.023189637809991837,-0.00021500224829651415,-0.0011876116041094065,0.9536811113357544,2.3996520042419434,0.0,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,-0.0020732879638671875,-0.002968519926071167,0.8055555555555556,0.7916666666666666,0.01388888888888895,0.024274826049804688,1,0,57,14,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,58,57
OpenBMI,2,2,0,20,13,-0.010059546679258347,-0.03648406267166138,-0.00042549052159301937,-0.0026837410405278206,-0.00017859073705039918,0.0003560330660548061,1.1546210050582886,4.463165760040283,1.1920928955078125e-07,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,-0.006798803806304932,-0.015132471919059753,0.9444444444444444,0.9583333333333333,-0.01388888888888884,0.07485270500183105,0,1,68,3,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,68,69
OpenBMI,2,2,0,27,20,0.0003286331775598228,0.003313833847641945,-0.010059546679258347,-0.03648406267166138,0.00014628079952672124,-0.0003530442772898823,0.7703196406364441,1.2948529720306396,2.384185791015625e-07,3.5762786865234375e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,-0.0010517537593841553,-0.00318792462348938,0.9305555555555556,0.9305555555555556,0.0,0.006661891937255859,0,0,67,5,0.0,0.0,0.0,0.0,0.0,0.0,67,67
OpenBMI,2,2,0,32,12,-0.007759603671729565,-0.023189637809991837,-0.00628815870732069,-0.023683758452534676,-0.0002857453073374927,-0.00023745722137391567,1.1938878297805786,4.060704231262207,1.1920928955078125e-07,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,-0.0020496249198913574,-0.01400899887084961,0.9027777777777778,0.9166666666666666,-0.01388888888888884,0.022321701049804688,0,1,65,6,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,65,66
OpenBMI,2,2,0,33,27,-0.0038876973558217287,-0.008226730860769749,0.0003286331775598228,0.003313833847641945,-0.00019605259876698256,0.00017977351672016084,0.7682390809059143,2.0095150470733643,2.980232238769531e-07,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,-0.002138778567314148,-0.003089509904384613,0.9722222222222222,0.9861111111111112,-0.01388888888888895,0.032032012939453125,0,1,70,1,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,70,71
OpenBMI,2,2,0,41,48,0.00011568734771572053,-0.0014067483134567738,0.0008228670340031385,-0.00929604284465313,-0.00019735342357307673,0.00043361293501220644,0.7814955115318298,3.4966063499450684,5.960464477539063e-08,1.430511474609375e-06,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,-0.00022968649864196777,-0.013442933559417725,0.8333333333333333,0.8333333333333333,0.0,-0.001081228256225586,1,1,59,11,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,60,60
OpenBMI,2,2,0,48,33,0.0008228670340031385,-0.00929604284465313,-0.0038876973558217287,-0.008226730860769749,2.2970183636061847e-05,0.00021427299361675978,0.6347729563713074,4.329010009765625,1.1920928955078125e-07,9.5367431640625e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,3a933e7a95d5b94a4d77e4f37c77f3a6c3cc86ce3188205efd9e19fb46c3698a,54,0.04830100475887964,9.094947017729282e-13,0b9e6f7434bb8afbfc8655d68c4794f77e709adc8b234b5cd72bc4f5e3f2f5d0,72,36,36,0.0,0.0020557641983032227,0.006908595561981201,0.6805555555555556,0.6944444444444444,-0.01388888888888884,-0.02026832103729248,0,1,49,22,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,49,50
OpenBMI,2,3,0,2,37,0.0010084552923217416,-0.0018745220731943846,-0.0032476591877639294,-0.0035203127190470695,0.00011608521890593693,-0.0001244565937668085,0.6456354260444641,1.891972303390503,5.960464477539063e-08,8.344650268554688e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,2c8f6ca375a7dcbd7d0b0684a94769d726dbc8ba46d39228ca00426a2685b4a4,55,0.0471745404601735,1.3642420526593924e-12,3a542bd8383c6bd892d428ae75abaf6bfc60a80c73fe98ee647bef4abf67e3d4,72,36,36,0.0,-0.0026391446590423584,0.000545114278793335,0.8888888888888888,0.9027777777777778,-0.01388888888888895,0.027953147888183594,0,1,64,7,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,64,65
OpenBMI,2,3,0,30,42,-0.006866584066301584,-0.02118741162121296,-0.0019845198839902878,0.0012942659668624401,-0.00035489132278598845,0.0027089007198810577,1.0743869543075562,3.8599438667297363,2.384185791015625e-07,7.152557373046875e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,2c8f6ca375a7dcbd7d0b0684a94769d726dbc8ba46d39228ca00426a2685b4a4,55,0.0471745404601735,1.3642420526593924e-12,3a542bd8383c6bd892d428ae75abaf6bfc60a80c73fe98ee647bef4abf67e3d4,72,36,36,0.0,-0.001006990671157837,-0.0038289129734039307,0.8472222222222223,0.8194444444444444,0.0277777777777779,0.008631467819213867,3,1,58,10,0.041666666666666664,0.013888888888888888,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.027777777777777776,61,59
OpenBMI,2,3,0,31,30,-0.006475949659943581,-0.023644158616662025,-0.006866584066301584,-0.02118741162121296,7.368151273112744e-05,-0.00047074316535145044,1.0624964237213135,3.273632049560547,2.384185791015625e-07,7.152557373046875e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,2c8f6ca375a7dcbd7d0b0684a94769d726dbc8ba46d39228ca00426a2685b4a4,55,0.0471745404601735,1.3642420526593924e-12,3a542bd8383c6bd892d428ae75abaf6bfc60a80c73fe98ee647bef4abf67e3d4,72,36,36,0.0,-0.001703709363937378,-0.0018012523651123047,0.9305555555555556,0.9305555555555556,0.0,0.019500732421875,0,0,67,5,0.0,0.0,0.0,0.0,0.0,0.0,67,67
OpenBMI,2,3,0,37,49,-0.0032476591877639294,-0.0035203127190470695,-0.001747621106915176,-0.008198441937565804,-0.00019901819177903235,-0.0005613920511677861,0.9930624961853027,1.6392592191696167,2.384185791015625e-07,8.344650268554688e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,2c8f6ca375a7dcbd7d0b0684a94769d726dbc8ba46d39228ca00426a2685b4a4,55,0.0471745404601735,1.3642420526593924e-12,3a542bd8383c6bd892d428ae75abaf6bfc60a80c73fe98ee647bef4abf67e3d4,72,36,36,0.0,-0.003820061683654785,-0.010909467935562134,0.9444444444444444,0.9305555555555556,0.01388888888888884,0.04764842987060547,1,0,67,4,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.0,0.013888888888888888,68,67
OpenBMI,2,3,0,42,2,-0.0019845198839902878,0.0012942659668624401,0.0010084552923217416,-0.0018745220731943846,0.0001747244969010353,0.000835760438349098,0.6881757974624634,1.9532594680786133,2.384185791015625e-07,2.384185791015625e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,2c8f6ca375a7dcbd7d0b0684a94769d726dbc8ba46d39228ca00426a2685b4a4,55,0.0471745404601735,1.3642420526593924e-12,3a542bd8383c6bd892d428ae75abaf6bfc60a80c73fe98ee647bef4abf67e3d4,72,36,36,0.0,-0.0018796026706695557,-0.006700247526168823,0.8194444444444444,0.8194444444444444,0.0,0.020020723342895508,0,0,59,13,0.0,0.0,0.0,0.0,0.0,0.0,59,59
OpenBMI,2,3,0,43,8,-0.0039030825719237328,-0.007210844196379185,-0.008725447580218315,-0.01811175048351288,-9.009341010823846e-05,0.0001472777221351862,0.7856326103210449,1.7162988185882568,5.960464477539063e-08,0.0,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,2c8f6ca375a7dcbd7d0b0684a94769d726dbc8ba46d39228ca00426a2685b4a4,55,0.0471745404601735,1.3642420526593924e-12,3a542bd8383c6bd892d428ae75abaf6bfc60a80c73fe98ee647bef4abf67e3d4,72,36,36,0.0,-0.004731118679046631,-0.020935535430908203,0.875,0.8888888888888888,-0.01388888888888884,0.06047964096069336,0,1,63,8,0.0,0.013888888888888888,-0.013888888888888888,0.0,0.013888888888888888,-0.013888888888888888,63,64
OpenBMI,2,3,0,49,43,-0.001747621106915176,-0.008198441937565804,-0.0039030825719237328,-0.007210844196379185,0.00032746390206739306,-0.0009508116054348648,1.0004127025604248,5.192061901092529,0.0,9.5367431640625e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,2c8f6ca375a7dcbd7d0b0684a94769d726dbc8ba46d39228ca00426a2685b4a4,55,0.0471745404601735,1.3642420526593924e-12,3a542bd8383c6bd892d428ae75abaf6bfc60a80c73fe98ee647bef4abf67e3d4,72,36,36,0.0,-0.006436824798583984,-0.018963903188705444,0.8472222222222222,0.8472222222222222,0.0,0.07900381088256836,0,0,61,11,0.0,0.0,0.0,0.0,0.0,0.0,61,61
OpenBMI,2,3,0,8,31,-0.008725447580218315,-0.01811175048351288,-0.006475949659943581,-0.023644158616662025,7.569733134005219e-05,-0.001023698947392404,1.50078284740448,4.286970615386963,3.5762786865234375e-07,4.76837158203125e-07,2.4413065910339355,previous_decision_audit_legal_source_refit_anchor,2c8f6ca375a7dcbd7d0b0684a94769d726dbc8ba46d39228ca00426a2685b4a4,55,0.0471745404601735,1.3642420526593924e-12,3a542bd8383c6bd892d428ae75abaf6bfc60a80c73fe98ee647bef4abf67e3d4,72,36,36,0.0,-0.008498072624206543,-0.033204346895217896,0.875,0.875,0.0,0.10279560089111328,0,0,63,9,0.0,0.0,0.0,0.0,0.0,0.0,63,63
