model,task,fold,seed,status,selector,subject_id,future_BA,worst_BA
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,18,1.0,0.98
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,24,0.94,0.8200000000000001
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,25,0.94,0.94
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,29,0.95,0.95
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,37,0.98,0.98
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,39,0.99,0.99
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,42,0.54,0.54
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,51,0.45999999999999996,0.45999999999999996
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,PU,54,0.6799999999999999,0.6799999999999999
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,4,1.0,1.0
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,13,0.73,0.73
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,17,0.9299999999999999,0.88
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,18,1.0,0.98
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,24,0.94,0.8200000000000001
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,25,0.94,0.94
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,29,0.95,0.95
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,37,0.98,0.98
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,39,0.99,0.99
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,42,0.54,0.54
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,51,0.45999999999999996,0.45999999999999996
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,U_only,54,0.6799999999999999,0.6799999999999999
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,4,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,12,0.7,0.7
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,13,0.63,0.63
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,17,0.69,0.6000000000000001
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,18,0.75,0.71
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,24,0.6799999999999999,0.6799999999999999
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,25,0.71,0.71
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,29,0.72,0.72
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,36,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,37,0.74,0.72
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,39,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,42,0.4600000000000001,0.4600000000000001
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,51,0.47000000000000003,0.3
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,PU,54,0.6100000000000001,0.6100000000000001
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,4,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,12,0.7,0.7
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,13,0.63,0.63
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,17,0.69,0.6000000000000001
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,18,0.75,0.71
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,24,0.6799999999999999,0.6799999999999999
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,25,0.71,0.71
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,29,0.72,0.72
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,36,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,37,0.74,0.72
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,39,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,42,0.4600000000000001,0.4600000000000001
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,51,0.47000000000000003,0.3
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,U_only,54,0.6100000000000001,0.6100000000000001
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,4,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,13,0.73,0.73
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,17,0.8899999999999999,0.7700000000000001
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,18,1.0,0.94
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,24,0.82,0.82
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,25,0.89,0.89
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,29,0.94,0.89
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,37,0.97,0.96
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,39,0.98,0.93
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,42,0.52,0.52
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,51,0.38,0.38
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,PU,54,0.63,0.5700000000000001
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,4,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,13,0.73,0.73
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,17,0.8899999999999999,0.7700000000000001
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,18,1.0,0.94
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,24,0.82,0.82
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,25,0.89,0.89
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,29,0.94,0.89
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,37,0.97,0.96
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,39,0.98,0.93
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,42,0.52,0.52
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,51,0.38,0.38
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,U_only,54,0.63,0.5700000000000001
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,4,1.0,0.99
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,13,0.71,0.71
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,17,0.82,0.78
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,18,1.0,0.96
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,24,0.81,0.7300000000000001
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,25,0.8899999999999999,0.8899999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,29,0.88,0.8200000000000001
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,37,0.98,0.96
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,39,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,42,0.5,0.5
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,51,0.43000000000000005,0.37
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,PU,54,0.73,0.54
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,4,1.0,0.99
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,13,0.71,0.71
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,17,0.82,0.78
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,18,1.0,0.96
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,24,0.81,0.7300000000000001
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,25,0.8899999999999999,0.8899999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,29,0.88,0.8200000000000001
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,37,0.98,0.96
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,39,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,42,0.5,0.5
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,51,0.43000000000000005,0.37
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,U_only,54,0.73,0.54
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-4,0.65625,0.546875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-8,0.828125,0.796875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-10,0.796875,0.671875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-15,0.609375,0.609375
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-20,0.515625,0.515625
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-39,0.828125,0.484375
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-40,0.765625,0.515625
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-43,0.921875,0.921875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-46,0.921875,0.921875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,PU,sub-51,0.765625,0.671875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-4,0.65625,0.546875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-8,0.828125,0.796875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-10,0.796875,0.671875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-15,0.609375,0.609375
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-20,0.515625,0.515625
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-39,0.828125,0.484375
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-40,0.765625,0.515625
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-43,0.921875,0.921875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-46,0.921875,0.921875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,U_only,sub-51,0.765625,0.671875
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-4,0.71875,0.53125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-8,0.828125,0.828125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-10,0.8125,0.609375
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-15,0.53125,0.53125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-20,0.46875,0.46875
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-39,0.734375,0.640625
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-40,0.8125,0.625
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-43,0.875,0.859375
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-46,0.8125,0.8125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,PU,sub-51,0.71875,0.640625
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-4,0.71875,0.53125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-8,0.828125,0.828125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-10,0.8125,0.609375
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-15,0.53125,0.53125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-20,0.46875,0.46875
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-39,0.734375,0.640625
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-40,0.8125,0.625
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-43,0.875,0.859375
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-46,0.8125,0.8125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,U_only,sub-51,0.71875,0.640625
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-4,0.515625,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-8,0.78125,0.78125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-10,0.8125,0.546875
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-15,0.5,0.5
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-20,0.453125,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-39,0.671875,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-40,0.734375,0.59375
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-43,0.9375,0.875
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-46,0.859375,0.859375
CBraMod,WBCIC_MI,1,0,ESTIMABLE,PU,sub-51,0.625,0.625
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-4,0.515625,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-8,0.78125,0.78125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-10,0.8125,0.546875
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-15,0.5,0.5
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-20,0.453125,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-39,0.671875,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-40,0.734375,0.59375
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-43,0.9375,0.875
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-46,0.859375,0.859375
CBraMod,WBCIC_MI,1,0,ESTIMABLE,U_only,sub-51,0.625,0.625
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-4,0.5,0.5
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-8,0.78125,0.78125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-10,0.734375,0.515625
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-15,0.53125,0.53125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-20,0.453125,0.453125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-39,0.78125,0.5
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-40,0.6875,0.6875
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-43,0.9375,0.859375
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-46,0.8125,0.8125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,PU,sub-51,0.734375,0.734375
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-4,0.5,0.5
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-8,0.78125,0.78125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-10,0.734375,0.515625
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-15,0.53125,0.53125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-20,0.453125,0.453125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-39,0.78125,0.5
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-40,0.6875,0.6875
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-43,0.9375,0.859375
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-46,0.8125,0.8125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,U_only,sub-51,0.734375,0.734375
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-4,0.5625,0.5625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-8,0.875,0.875
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-10,0.671875,0.515625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-15,0.625,0.546875
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-20,0.375,0.375
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-39,0.703125,0.359375
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-40,0.640625,0.625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-43,0.890625,0.890625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-46,0.90625,0.90625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,PU,sub-51,0.8125,0.71875
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-4,0.5625,0.5625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-8,0.875,0.875
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-10,0.671875,0.515625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-15,0.625,0.546875
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-20,0.375,0.375
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-39,0.703125,0.359375
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-40,0.640625,0.625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-43,0.890625,0.890625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-46,0.90625,0.90625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,U_only,sub-51,0.8125,0.71875
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-4,0.578125,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-8,0.765625,0.765625
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-10,0.734375,0.609375
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-15,0.65625,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-20,0.53125,0.53125
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-39,0.65625,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-40,0.640625,0.5625
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-43,0.6875,0.6875
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-46,0.734375,0.6875
CBraMod,WBCIC_MI,2,1,ESTIMABLE,PU,sub-51,0.75,0.734375
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-4,0.578125,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-8,0.765625,0.765625
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-10,0.734375,0.609375
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-15,0.65625,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-20,0.53125,0.53125
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-39,0.65625,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-40,0.640625,0.5625
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-43,0.6875,0.6875
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-46,0.734375,0.6875
CBraMod,WBCIC_MI,2,1,ESTIMABLE,U_only,sub-51,0.75,0.734375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-4,0.734375,0.46875
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-8,0.8125,0.8125
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-10,0.859375,0.671875
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-15,0.671875,0.625
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-20,0.484375,0.484375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-39,0.734375,0.59375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-40,0.6875,0.609375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-43,0.859375,0.859375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-46,0.796875,0.796875
CBraMod,WBCIC_MI,3,0,ESTIMABLE,PU,sub-51,0.796875,0.75
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-4,0.734375,0.46875
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-8,0.8125,0.8125
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-10,0.859375,0.671875
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-15,0.671875,0.625
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-20,0.484375,0.484375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-39,0.734375,0.59375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-40,0.6875,0.609375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-43,0.859375,0.859375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-46,0.796875,0.796875
CBraMod,WBCIC_MI,3,0,ESTIMABLE,U_only,sub-51,0.796875,0.75
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-4,0.71875,0.53125
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-8,0.84375,0.828125
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-10,0.859375,0.640625
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-15,0.703125,0.640625
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-20,0.5,0.5
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-39,0.78125,0.4375
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-40,0.796875,0.59375
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-43,0.921875,0.859375
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-46,0.84375,0.84375
CBraMod,WBCIC_MI,3,1,ESTIMABLE,PU,sub-51,0.796875,0.75
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-4,0.71875,0.53125
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-8,0.84375,0.828125
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-10,0.859375,0.640625
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-15,0.703125,0.640625
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-20,0.5,0.5
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-39,0.78125,0.4375
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-40,0.796875,0.59375
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-43,0.921875,0.859375
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-46,0.84375,0.84375
CBraMod,WBCIC_MI,3,1,ESTIMABLE,U_only,sub-51,0.796875,0.75
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-4,0.6875,0.46875
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-8,0.859375,0.859375
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-10,0.84375,0.671875
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-15,0.75,0.6875
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-20,0.46875,0.46875
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-39,0.71875,0.4375
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-40,0.75,0.703125
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-43,0.90625,0.90625
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-46,0.8125,0.8125
CBraMod,WBCIC_MI,3,2,ESTIMABLE,PU,sub-51,0.765625,0.703125
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-4,0.6875,0.46875
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-8,0.859375,0.859375
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-10,0.84375,0.671875
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-15,0.75,0.6875
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-20,0.46875,0.46875
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-39,0.71875,0.4375
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-40,0.75,0.703125
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-43,0.90625,0.90625
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-46,0.8125,0.8125
CBraMod,WBCIC_MI,3,2,ESTIMABLE,U_only,sub-51,0.765625,0.703125
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-4,0.578125,0.5625
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-8,0.59375,0.59375
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-10,0.6875,0.625
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-15,0.5,0.484375
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-20,0.578125,0.578125
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-39,0.65625,0.5625
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-40,0.671875,0.484375
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-43,0.734375,0.703125
CBraMod,WBCIC_MI,4,2,ESTIMABLE,PU,sub-46,0.703125,0.6875
