model,task,fold,seed,block,rank,rho,null_p95,persistence_supported,absolute_CI_low,excess_CI_low,PU_protected,utility_score,persistence_score
TeCh,OpenBMI_MI,2,0,5,4,0.08422534167766571,0.021243334654718612,True,0.059266112314284754,0.010219013414833101,True,0.010219013414833101,0.0629820070229471
TeCh,OpenBMI_MI,2,0,6,4,0.02295440249145031,0.012946683866903182,True,0.11876916699427956,0.095514692273149,True,0.095514692273149,0.010007718624547128
TeCh,OpenBMI_MI,2,0,7,4,-0.05108054354786873,0.0158420224674046,False,0.0028559929272236793,-0.061814313361236314,False,-0.061814313361236314,-0.06692256601527333
TeCh,OpenBMI_MI,2,0,8,1,-0.11545196920633316,0.06055235005915165,False,0.007415555765281662,-0.0061098816229914745,False,-0.0061098816229914745,-0.17600431926548482
TeCh,OpenBMI_MI,2,2,0,2,0.6301375031471252,0.1602244675159451,True,-0.00013132738548618395,-0.03679952884130885,False,-0.03679952884130885,0.46991303563118014
TeCh,OpenBMI_MI,2,2,1,4,0.29418760538101196,0.07744574807584283,True,0.00205421771353763,-0.07670927547862558,False,-0.07670927547862558,0.21674185730516915
TeCh,OpenBMI_MI,2,2,2,4,0.06161491572856903,0.02069312157109379,True,0.14269043234662065,0.12150220796120643,True,0.12150220796120643,0.04092179415747524
TeCh,OpenBMI_MI,2,2,3,4,0.00244098249822855,0.015038918238133187,False,0.02966022845566529,-0.03407973149336538,False,-0.03407973149336538,-0.012597935739904637
TeCh,OpenBMI_MI,2,2,4,3,-0.10759464651346207,0.030202861130237523,False,0.023443009787846802,-0.021108260558773885,False,-0.021108260558773885,-0.13779750764369958
TeCh,OpenBMI_MI,3,0,0,1,0.6975427865982056,0.3049020886421199,True,-0.0008174219019173825,-0.015310586560780928,False,-0.015310586560780928,0.3926406979560857
TeCh,OpenBMI_MI,3,0,1,1,0.6229147911071777,0.24403980448842041,True,-0.001196208074275084,-0.01774538473627688,False,-0.01774538473627688,0.3788749866187573
TeCh,OpenBMI_MI,3,0,2,1,0.3100525438785553,0.12810449600219725,True,7.097008833006682e-05,-0.014767337513603528,False,-0.014767337513603528,0.18194804787635804
TeCh,OpenBMI_MI,3,0,3,2,0.19536086916923523,0.06406945735216138,True,0.0026029885912330505,-0.025716488883309196,False,-0.025716488883309196,0.13129141181707385
TeCh,OpenBMI_MI,3,0,4,4,0.07774429768323898,0.02076142281293868,True,0.12784100280909833,0.10883322578210372,True,0.10883322578210372,0.05698287487030031
TeCh,OpenBMI_MI,3,0,5,4,0.023648571223020554,0.012564271921291946,True,0.012731596609755782,-0.04827229875208714,False,-0.04827229875208714,0.011084299301728608
TeCh,OpenBMI_MI,3,0,6,4,-0.012585336342453957,0.014437076682224867,False,0.029144617183296542,-0.029372661655015373,False,-0.029372661655015373,-0.027022413024678824
TeCh,OpenBMI_MI,3,0,7,1,-0.08662467449903488,0.03530474510043859,False,0.006032979090328195,-0.005688841897198764,False,-0.005688841897198764,-0.12192941959947348
TeCh,OpenBMI_MI,3,1,0,1,0.6858981847763062,0.28287909626960733,True,3.584413468078417e-05,-0.013799859045112774,False,-0.013799859045112774,0.4030190885066988
TeCh,OpenBMI_MI,3,1,1,1,0.5629392266273499,0.22522634640336014,True,-0.0005737304435808437,-0.016883979043234937,False,-0.016883979043234937,0.3377128802239897
TeCh,OpenBMI_MI,3,1,2,4,0.19628356397151947,0.04369548037648201,True,0.006441520870760791,-0.06916934110808523,False,-0.06916934110808523,0.15258808359503745
TeCh,OpenBMI_MI,3,1,3,4,0.066738560795784,0.019594298582524053,True,0.1419088713881573,0.1266291161031829,True,0.1266291161031829,0.047144262213259944
TeCh,OpenBMI_MI,3,1,4,4,0.007957155816257,0.01377102020196616,False,0.029427380242276934,-0.029238556639487653,False,-0.029238556639487653,-0.005813864385709159
TeCh,OpenBMI_MI,3,1,5,3,-0.04144790396094322,0.0203895540907979,False,0.0011964069165352029,-0.05087345605890833,False,-0.05087345605890833,-0.06183745805174112
TeCh,OpenBMI_MI,3,2,0,1,0.6992401480674744,0.26738340705633146,True,-0.00018678418363348015,-0.01150891220698207,False,-0.01150891220698207,0.4318567410111429
TeCh,OpenBMI_MI,3,2,1,1,0.4957188367843628,0.1772960409522055,True,0.0004354600888399174,-0.014291987705310705,False,-0.014291987705310705,0.31842279583215727
TeCh,OpenBMI_MI,3,2,2,1,0.3363514840602875,0.12069806791841983,True,-0.0005667369001298234,-0.01671834768850246,False,-0.01671834768850246,0.21565341614186764
TeCh,OpenBMI_MI,3,2,3,1,0.23804199695587158,0.0812373775988817,True,-0.0010627064481925242,-0.01519366644206159,False,-0.01519366644206159,0.1568046193569899
TeCh,OpenBMI_MI,3,2,4,4,0.0955217108130455,0.02733569927513599,True,0.15382161885352114,0.14625103336112988,True,0.14625103336112988,0.06818601153790951
TeCh,OpenBMI_MI,3,2,5,4,0.03041510283946991,0.0149349445942789,True,0.0035114460856428696,-0.06846798605794978,False,-0.06846798605794978,0.015480158245191009
TeCh,OpenBMI_MI,3,2,6,4,-0.015378408133983612,0.011246522190049287,False,0.009271507488221987,-0.06641081989031128,False,-0.06641081989031128,-0.0266249303240329
TeCh,OpenBMI_MI,3,2,7,1,-0.047596462070941925,0.03962344843894239,False,0.005990341264117551,-0.005239922945856174,False,-0.005239922945856174,-0.08721991050988431
TeCh,OpenBMI_MI,4,0,0,1,0.7016117572784424,0.24299952983856188,True,-0.0013110429859516696,-0.02381161254861283,False,-0.02381161254861283,0.4586122274398805
TeCh,OpenBMI_MI,4,0,1,1,0.5587649941444397,0.2017207510769367,True,-0.0006252004445737225,-0.022822187822855187,False,-0.022822187822855187,0.357044243067503
TeCh,OpenBMI_MI,4,0,2,1,0.4342105984687805,0.14421552866697296,True,-0.00042368552915932224,-0.024565567242370245,False,-0.024565567242370245,0.28999506980180756
TeCh,OpenBMI_MI,4,0,3,4,0.21466806530952454,0.05034766867756843,True,0.021943766224669873,-0.05319892506257114,False,-0.05319892506257114,0.1643203966319561
TeCh,OpenBMI_MI,4,0,4,4,0.06787959486246109,0.025585679989308104,True,0.1321623791638379,0.11284220646522652,True,0.11284220646522652,0.04229391487315298
TeCh,OpenBMI_MI,4,0,5,4,-0.011713762767612934,0.009337862441316246,False,0.022033510133279564,-0.041360997519429024,False,-0.041360997519429024,-0.02105162520892918
TeCh,OpenBMI_MI,4,0,6,2,-0.09079816192388535,0.03679688330739736,False,-0.00016544228659246405,-0.04312943483882339,False,-0.04312943483882339,-0.1275950452312827
TeCh,OpenBMI_MI,4,1,0,1,0.7054852843284607,0.26245099902152974,True,-0.00045600960012511676,-0.02568896887548644,False,-0.02568896887548644,0.44303428530693095
TeCh,OpenBMI_MI,4,1,1,1,0.5542414784431458,0.1984222628176212,True,-0.0004998682888902416,-0.02557640558035959,False,-0.02557640558035959,0.35581921562552454
TeCh,OpenBMI_MI,4,1,2,1,0.4357353746891022,0.17137040197849265,True,-3.708768287059978e-05,-0.02784460668833327,False,-0.02784460668833327,0.26436497271060955
TeCh,OpenBMI_MI,4,1,3,3,0.25461170077323914,0.05145964100956912,True,0.009319264838238783,-0.05730229811628405,False,-0.05730229811628405,0.20315205976367
TeCh,OpenBMI_MI,4,1,4,4,0.07908578962087631,0.026741423085331912,True,0.15960049200970836,0.15191683400379194,True,0.15191683400379194,0.052344366535544404
TeCh,OpenBMI_MI,4,1,5,4,-0.0015245052054524422,0.013674943847581741,False,0.006650515975353017,-0.09620557281137196,False,-0.09620557281137196,-0.015199449053034183
TeCh,OpenBMI_MI,4,1,6,1,-0.07864563912153244,0.042354657128453245,False,0.000745221298228078,-0.022825223163804986,False,-0.022825223163804986,-0.12100029624998568
TeCh,OpenBMI_MI,4,2,0,2,0.6412831544876099,0.15149921998381613,True,-0.0017957748364626684,-0.050166378195749095,False,-0.050166378195749095,0.48978393450379376
TeCh,OpenBMI_MI,4,2,1,4,0.26883891224861145,0.06341452635824676,True,0.0014147644019746543,-0.10136507041247533,False,-0.10136507041247533,0.20542438589036469
TeCh,OpenBMI_MI,4,2,2,4,0.08732058852910995,0.021794965490698807,True,0.16004479597771423,0.15106208842422456,True,0.15106208842422456,0.06552562303841114
TeCh,OpenBMI_MI,4,2,3,4,-0.00993624422699213,0.022762823849916448,False,0.015770850851931834,-0.0582314416751728,False,-0.0582314416751728,-0.032699068076908575
TeCh,OpenBMI_MI,4,2,4,1,-0.09559398889541626,0.057639359682798305,False,-0.004873851641617041,-0.02795528528466501,False,-0.02795528528466501,-0.15323334857821458
TeCh,OpenBMI_ERP,0,0,0,1,0.4924885332584381,0.17225643694400786,True,-0.0005178819508142213,-0.02042865310193107,False,-0.02042865310193107,0.3202320963144303
TeCh,OpenBMI_ERP,0,0,1,1,0.37771010398864746,0.140605743229389,True,-0.001991316776265134,-0.020674584013108132,False,-0.020674584013108132,0.23710436075925845
TeCh,OpenBMI_ERP,0,0,2,1,0.2751831114292145,0.12230022475123405,True,0.0010556567764556206,-0.014845181235423487,False,-0.014845181235423487,0.15288288667798045
TeCh,OpenBMI_ERP,0,0,3,1,0.14972394704818726,0.05330636743456124,True,-0.000260828765426708,-0.016199829962597907,False,-0.016199829962597907,0.09641757961362601
TeCh,OpenBMI_ERP,0,0,4,4,0.08625788986682892,0.01761441202834248,True,0.12834556848645806,0.09934417417641785,True,0.09934417417641785,0.06864347783848644
TeCh,OpenBMI_ERP,0,0,5,4,0.02621231973171234,0.007352971425279974,True,0.057468406836497926,0.007132771180860074,True,0.007132771180860074,0.018859348306432367
TeCh,OpenBMI_ERP,0,0,6,4,-0.0004945225082337856,0.005345038091763851,False,0.015053139863607467,-0.05098502056329719,False,-0.05098502056329719,-0.005839560599997636
TeCh,OpenBMI_ERP,0,0,7,4,-0.021889373660087585,0.008262977423146363,False,0.01869482800131886,-0.043565439661425086,False,-0.043565439661425086,-0.03015235108323395
TeCh,OpenBMI_ERP,0,1,0,1,0.5510631799697876,0.17697717398405072,True,-0.0009423212725137635,-0.019153897699375106,False,-0.019153897699375106,0.3740860059857369
TeCh,OpenBMI_ERP,0,1,1,1,0.41916340589523315,0.15635430142283435,True,-0.0013524016909592944,-0.01801773297863826,False,-0.01801773297863826,0.2628091044723988
TeCh,OpenBMI_ERP,0,1,2,1,0.29215216636657715,0.12650777921080583,True,0.0015903799072446586,-0.015752006448507473,False,-0.015752006448507473,0.16564438715577132
TeCh,OpenBMI_ERP,0,1,3,4,0.1330607831478119,0.024990440625697358,True,0.016675447278437654,-0.04658969441269484,False,-0.04658969441269484,0.10807034252211453
TeCh,OpenBMI_ERP,0,1,4,4,0.05465249717235565,0.011935644922778006,True,0.12865631590059093,0.10076902150061098,True,0.10076902150061098,0.04271685224957765
TeCh,OpenBMI_ERP,0,1,5,4,0.011253993026912212,0.006232087593525646,True,0.03979936899360823,-0.020940726209933907,False,-0.020940726209933907,0.005021905433386566
TeCh,OpenBMI_ERP,0,1,6,4,-0.017071520909667015,0.007725539943203329,False,0.030739546495018925,-0.030907686474298667,False,-0.030907686474298667,-0.024797060852870343
TeCh,OpenBMI_ERP,0,1,7,1,-0.04731046035885811,0.022689375560730692,False,0.0009962680282896536,-0.014896747647952955,False,-0.014896747647952955,-0.0699998359195888
TeCh,OpenBMI_ERP,0,2,0,1,0.3931557238101959,0.13675653040409086,True,-0.0009272834356757128,-0.020576180757253995,False,-0.020576180757253995,0.25639919340610506
TeCh,OpenBMI_ERP,0,2,1,1,0.33911269903182983,0.12790436968207358,True,-0.00032119974387922323,-0.01921631977450013,False,-0.01921631977450013,0.21120832934975625
TeCh,OpenBMI_ERP,0,2,2,1,0.23079124093055725,0.08972959965467447,True,0.004454647669733556,-0.008010503635383534,False,-0.008010503635383534,0.14106164127588278
TeCh,OpenBMI_ERP,0,2,3,4,0.10790999233722687,0.022578182630240917,True,0.06767243272596651,0.03313222668843037,True,0.03313222668843037,0.08533180970698595
TeCh,OpenBMI_ERP,0,2,4,4,0.031055940315127373,0.00810575829818843,True,0.09050020164314372,0.06233446291449062,True,0.06233446291449062,0.022950182016938943
TeCh,OpenBMI_ERP,0,2,5,4,0.004652778618037701,0.004704453842714426,False,0.004950726197709572,-0.06378299972386563,False,-0.06378299972386563,-5.16752246767253e-05
TeCh,OpenBMI_ERP,0,2,6,4,-0.015414955094456673,0.005835171253420409,False,0.008556435619373954,-0.06255484374292647,False,-0.06255484374292647,-0.021250126347877082
TeCh,OpenBMI_ERP,0,2,7,1,-0.08199860900640488,0.02181473365053534,False,0.0027137700986469243,-0.008265589292268173,False,-0.008265589292268173,-0.10381334265694021
TeCh,OpenBMI_ERP,1,0,0,1,0.4543461501598358,0.16283552497625337,True,-0.0016057963849026903,-0.020361518969078677,False,-0.020361518969078677,0.29151062518358245
TeCh,OpenBMI_ERP,1,0,1,1,0.30128049850463867,0.1292069151997566,True,-0.000599234296675723,-0.01813536483018642,False,-0.01813536483018642,0.17207358330488207
TeCh,OpenBMI_ERP,1,0,2,1,0.21780438721179962,0.08203240893781184,True,0.0021371557622171153,-0.013055836248332604,False,-0.013055836248332604,0.1357719782739878
TeCh,OpenBMI_ERP,1,0,3,4,0.11004084348678589,0.025861429702490543,True,0.05823047180556131,0.011313987611949083,True,0.011313987611949083,0.08417941378429535
TeCh,OpenBMI_ERP,1,0,4,4,0.04348961263895035,0.008221644349396227,True,0.11760544108316721,0.0902537382917015,True,0.0902537382917015,0.03526796828955412
TeCh,OpenBMI_ERP,1,0,5,4,0.013711747713387012,0.0045341208111494774,True,0.007271321980385925,-0.07390492863535678,False,-0.07390492863535678,0.009177626902237536
TeCh,OpenBMI_ERP,1,0,6,4,-0.009449126198887825,0.006045000068843362,False,0.014875365779868335,-0.058806544579567736,False,-0.058806544579567736,-0.015494126267731187
TeCh,OpenBMI_ERP,1,0,7,1,-0.03696836158633232,0.016714554838836188,False,0.007711633816105448,-0.00920074088397974,False,-0.00920074088397974,-0.05368291642516851
TeCh,OpenBMI_ERP,1,1,0,1,0.4426489472389221,0.16302305310964574,True,-0.0027754365325826764,-0.018542887685875625,False,-0.018542887685875625,0.2796258941292764
TeCh,OpenBMI_ERP,1,1,1,1,0.3405783176422119,0.14305561482906332,True,-0.001097101496345013,-0.01906785202954696,False,-0.01906785202954696,0.1975227028131486
TeCh,OpenBMI_ERP,1,1,2,1,0.1860351264476776,0.0652820263057946,True,-0.00037396239150998424,-0.016606229929363284,False,-0.016606229929363284,0.12075310014188301
TeCh,OpenBMI_ERP,1,1,3,4,0.09183740615844727,0.023833329603075937,True,0.07256627358530054,0.03143132122106169,True,0.03143132122106169,0.06800407655537133
TeCh,OpenBMI_ERP,1,1,4,4,0.036139678210020065,0.007128278189338742,True,0.11297964239150907,0.0852744931104359,True,0.0852744931104359,0.029011400020681324
TeCh,OpenBMI_ERP,1,1,5,4,0.010233249515295029,0.00452434211038053,True,0.00949001326705713,-0.06556165086051494,False,-0.06556165086051494,0.005708907404914499
TeCh,OpenBMI_ERP,1,1,6,4,-0.010207593441009521,0.0052382387686520804,False,0.005136657663865107,-0.06811623904458193,False,-0.06811623904458193,-0.015445832209661602
TeCh,OpenBMI_ERP,1,1,7,1,-0.049198929220438004,0.02415066799148917,False,-0.00022960723545483092,-0.0194816920491179,False,-0.0194816920491179,-0.07334959721192717
TeCh,OpenBMI_ERP,1,2,0,1,0.4594346880912781,0.14694583863019933,True,-0.0006443074800045897,-0.01925003384325849,False,-0.01925003384325849,0.31248884946107874
TeCh,OpenBMI_ERP,1,2,1,1,0.330167680978775,0.16641844287514673,True,-8.923518850875394e-05,-0.023572048442626756,False,-0.023572048442626756,0.1637492381036283
TeCh,OpenBMI_ERP,1,2,2,3,0.18896369636058807,0.03746721148490906,True,0.038303640779196124,0.0009929327455097062,True,0.0009929327455097062,0.15149648487567902
TeCh,OpenBMI_ERP,1,2,3,4,0.07168660312891006,0.015292893908917894,True,0.08840123840818533,0.05212276550316658,True,0.05212276550316658,0.05639370921999217
TeCh,OpenBMI_ERP,1,2,4,4,0.022384177893400192,0.004993529035709797,True,0.034183495512227186,-0.019421924877183923,False,-0.019421924877183923,0.017390648857690396
TeCh,OpenBMI_ERP,1,2,5,4,0.003901340067386627,0.00473183849826455,False,0.03707426289472901,-0.015824155823478757,False,-0.015824155823478757,-0.0008304984308779226
TeCh,OpenBMI_ERP,1,2,6,3,-0.030235713347792625,0.009509874926879993,False,0.0056026176439364014,-0.056457378034819206,False,-0.056457378034819206,-0.039745588274672616
TeCh,OpenBMI_ERP,2,0,0,1,0.38760998845100403,0.12078356631100169,True,-0.001579349073873321,-0.026315262180960298,False,-0.026315262180960298,0.26682642214000235
TeCh,OpenBMI_ERP,2,0,1,1,0.30688220262527466,0.10779133513569826,True,-0.0018076685985903699,-0.02599222188080399,False,-0.02599222188080399,0.19909086748957638
TeCh,OpenBMI_ERP,2,0,2,1,0.21108542382717133,0.07831155396997926,True,0.0019406217571846752,-0.014099777526273009,False,-0.014099777526273009,0.13277386985719208
TeCh,OpenBMI_ERP,2,0,3,4,0.11848174035549164,0.022155250050127497,True,0.05315453092020061,-0.003813477274529103,False,-0.003813477274529103,0.09632649030536414
TeCh,OpenBMI_ERP,2,0,4,4,0.03414052352309227,0.008875756757333868,True,0.09286117259964953,0.0469371645640237,True,0.0469371645640237,0.025264766765758402
TeCh,OpenBMI_ERP,2,0,5,4,0.005318986717611551,0.0051250148331746445,True,0.04866141930322825,-0.003429550782659199,False,-0.003429550782659199,0.00019397188443690677
TeCh,OpenBMI_ERP,2,0,6,4,-0.007036740891635418,0.004546256596222519,False,0.017447901257678713,-0.04820193429272409,False,-0.04820193429272409,-0.011582997487857936
TeCh,OpenBMI_ERP,2,0,7,1,-0.028547300025820732,0.012384043307974928,False,0.01942605520371509,0.004144362899915036,False,0.004144362899915036,-0.04093134333379566
TeCh,OpenBMI_ERP,2,1,0,1,0.35827431082725525,0.12270871065557,True,-0.0003714882344796774,-0.02291723982267496,False,-0.02291723982267496,0.23556560017168526
TeCh,OpenBMI_ERP,2,1,1,1,0.32059091329574585,0.09889534935355185,True,-0.0007215140812902259,-0.028337486316863433,False,-0.028337486316863433,0.221695563942194
TeCh,OpenBMI_ERP,2,1,2,1,0.23389579355716705,0.07699568197131144,True,0.0015609623050656606,-0.020195274608436238,False,-0.020195274608436238,0.1569001115858556
TeCh,OpenBMI_ERP,2,1,3,1,0.1528201848268509,0.05031632557511327,True,0.005076162471767583,-0.015502960525285806,False,-0.015502960525285806,0.10250385925173762
TeCh,OpenBMI_ERP,2,1,4,1,0.12137509137392044,0.039978400617837896,True,0.004469683916382075,-0.01616524322751747,False,-0.01616524322751747,0.08139669075608255
TeCh,OpenBMI_ERP,2,1,5,4,0.04293004423379898,0.011036834679543969,True,0.15715175731318068,0.12955928513341694,True,0.12955928513341694,0.03189320955425501
TeCh,OpenBMI_ERP,2,1,6,4,0.013396578840911388,0.00533852910157293,True,0.038786596295493386,-0.030532372277982583,False,-0.030532372277982583,0.00805804973933846
TeCh,OpenBMI_ERP,2,1,7,4,-0.0027590254321694374,0.0048127960646525015,False,0.018726169604841744,-0.054608985020920306,False,-0.054608985020920306,-0.007571821496821939
TeCh,OpenBMI_ERP,2,1,8,3,-0.017275119200348854,0.006940028537064789,False,0.013209199761450805,-0.04277702959920445,False,-0.04277702959920445,-0.024215147737413643
TeCh,OpenBMI_ERP,2,2,0,1,0.4482598900794983,0.15185261368751515,True,-0.0011294678301668872,-0.02272059913605425,False,-0.02272059913605425,0.29640727639198317
TeCh,OpenBMI_ERP,2,2,1,1,0.341545432806015,0.10977413132786745,True,-0.0006881163070588257,-0.02749148172100484,False,-0.02749148172100484,0.23177130147814756
TeCh,OpenBMI_ERP,2,2,2,1,0.279521107673645,0.10064898617565629,True,-0.000857741093992062,-0.023274468426495356,False,-0.023274468426495356,0.17887212149798873
TeCh,OpenBMI_ERP,2,2,3,1,0.18830366432666779,0.07215470895171165,True,0.012654137332430404,-0.006197184773294099,False,-0.006197184773294099,0.11614895537495613
TeCh,OpenBMI_ERP,2,2,4,4,0.09424404799938202,0.01819989951327442,True,0.0590643564018594,-0.002712403326047987,False,-0.002712403326047987,0.0760441484861076
TeCh,OpenBMI_ERP,2,2,5,4,0.028258927166461945,0.007913353107869621,True,0.07420014840290914,0.02272175526454129,True,0.02272175526454129,0.020345574058592324
TeCh,OpenBMI_ERP,2,2,6,4,0.004950633738189936,0.004182262229733168,True,0.07860285887727117,0.022296938037528993,True,0.022296938037528993,0.0007683715084567675
TeCh,OpenBMI_ERP,2,2,7,4,-0.034011613577604294,0.008030252065509556,False,0.03490049204723673,-0.04181994034452749,False,-0.04181994034452749,-0.04204186564311385
TeCh,OpenBMI_ERP,3,0,0,1,0.39327576756477356,0.13948925361037245,True,-0.0015720289938156438,-0.019100519007045392,False,-0.019100519007045392,0.2537865139544011
TeCh,OpenBMI_ERP,3,0,1,1,0.3110072910785675,0.10481026656925674,True,-0.0008037680639092766,-0.020168796018037047,False,-0.020168796018037047,0.20619702450931077
TeCh,OpenBMI_ERP,3,0,2,1,0.2801331877708435,0.12414607629179952,True,-7.567276025391703e-06,-0.018382480163377776,False,-0.018382480163377776,0.15598711147904398
TeCh,OpenBMI_ERP,3,0,3,1,0.1498493254184723,0.04622097965329885,True,-0.0010508121426226953,-0.018528647327309054,False,-0.018528647327309054,0.10362834576517344
TeCh,OpenBMI_ERP,3,0,4,3,0.10319270938634872,0.026525400858372447,True,0.040282960765994975,0.005510850776946726,True,0.005510850776946726,0.07666730852797628
TeCh,OpenBMI_ERP,3,0,5,4,0.03235047310590744,0.007822935516014692,True,0.1236248926692625,0.0962573894122721,True,0.0962573894122721,0.024527537589892748
TeCh,OpenBMI_ERP,3,0,6,4,0.0030154366977512836,0.00400137638207525,False,0.010416439396831862,-0.05024254601085078,False,-0.05024254601085078,-0.0009859396843239663
TeCh,OpenBMI_ERP,3,0,7,4,-0.01086306944489479,0.004465140309184789,False,0.025752085665761693,-0.030680341033176548,False,-0.030680341033176548,-0.015328209754079579
TeCh,OpenBMI_ERP,3,0,8,1,-0.022304419428110123,0.01636791145429012,False,0.0005606571103926413,-0.014314857683343108,False,-0.014314857683343108,-0.03867233088240024
TeCh,OpenBMI_ERP,3,1,0,2,0.4102506935596466,0.11740023083984846,True,-0.0029553558701328514,-0.03731701902996039,False,-0.03731701902996039,0.29285046271979814
TeCh,OpenBMI_ERP,3,1,1,1,0.32158762216567993,0.13439655900001507,True,0.00036047754051312297,-0.016739544784223456,False,-0.016739544784223456,0.18719106316566486
TeCh,OpenBMI_ERP,3,1,2,4,0.1430458426475525,0.02417339216917752,True,0.04464367175642233,-0.01409767543017607,False,-0.01409767543017607,0.11887245047837497
TeCh,OpenBMI_ERP,3,1,3,4,0.046972744166851044,0.013031033799052235,True,0.10507822017625934,0.06045509676568566,True,0.06045509676568566,0.033941710367798805
TeCh,OpenBMI_ERP,3,1,4,4,0.006035862490534782,0.004491718974895775,True,0.06883938924782859,0.018910619852783542,True,0.018910619852783542,0.0015441435156390076
TeCh,OpenBMI_ERP,3,1,5,4,-0.010915564373135567,0.00567637782078236,False,0.0035497879684516136,-0.06755678132534373,False,-0.06755678132534373,-0.01659194219391793
TeCh,OpenBMI_ERP,3,1,6,1,-0.03237071633338928,0.017664894368499513,False,0.0011609953406652783,-0.014485520925290579,False,-0.014485520925290579,-0.05003561070188879
TeCh,OpenBMI_ERP,3,2,0,1,0.43749919533729553,0.14697011560201642,True,-0.0006749284603629615,-0.017800014043136927,False,-0.017800014043136927,0.2905290797352791
TeCh,OpenBMI_ERP,3,2,1,1,0.33532899618148804,0.1089611001312732,True,-0.0007551557969153085,-0.01827134540801787,False,-0.01827134540801787,0.22636789605021485
TeCh,OpenBMI_ERP,3,2,2,1,0.25407305359840393,0.11317536681890485,True,0.00028166945518302107,-0.01749353145165938,False,-0.01749353145165938,0.1408976867794991
TeCh,OpenBMI_ERP,3,2,3,4,0.12369263172149658,0.019893040228635042,True,0.033475864431971855,-0.020771967085567625,False,-0.020771967085567625,0.10379959149286154
TeCh,OpenBMI_ERP,3,2,4,4,0.042428698390722275,0.009897186048328873,True,0.12487737651371246,0.09491960866949126,True,0.09491960866949126,0.032531512342393404
TeCh,OpenBMI_ERP,3,2,5,4,0.0058983019553124905,0.004406690760515627,True,0.02737998917611827,-0.026213062039264715,False,-0.026213062039264715,0.0014916111947968639
TeCh,OpenBMI_ERP,3,2,6,4,-0.01227048970758915,0.0054256831062957644,False,0.011244201172376797,-0.054052261893711255,False,-0.054052261893711255,-0.017696172813884914
TeCh,OpenBMI_ERP,3,2,7,1,-0.024808529764413834,0.01636620899662375,False,0.013475343778955963,0.0003797087975606241,False,0.0003797087975606241,-0.04117473876103758
TeCh,OpenBMI_ERP,4,0,0,1,0.38242456316947937,0.15788354128599166,True,-0.0008835167474687389,-0.021061213623146356,False,-0.021061213623146356,0.2245410218834877
TeCh,OpenBMI_ERP,4,0,1,1,0.3272216320037842,0.1227400958538055,True,0.0033778431425545287,-0.012256396686126358,False,-0.012256396686126358,0.20448153614997866
TeCh,OpenBMI_ERP,4,0,2,2,0.22372056543827057,0.06360632590949532,True,0.0050596474507836695,-0.03157934090293194,False,-0.03157934090293194,0.16011423952877524
TeCh,OpenBMI_ERP,4,0,3,4,0.08657421916723251,0.018424482829868794,True,0.11737377559212298,0.08759465006089003,True,0.08759465006089003,0.06814973633736372
TeCh,OpenBMI_ERP,4,0,4,4,0.02765308879315853,0.009365654317662115,True,0.07782807875919498,0.030017826596715744,True,0.030017826596715744,0.018287434475496418
TeCh,OpenBMI_ERP,4,0,5,4,0.001277887960895896,0.004127326584421096,False,0.004497411508592287,-0.07572800274136911,False,-0.07572800274136911,-0.0028494386235252004
TeCh,OpenBMI_ERP,4,0,6,4,-0.019852273166179657,0.008340388210490346,False,0.010242962777819494,-0.06759244365739053,False,-0.06759244365739053,-0.02819266137667
TeCh,OpenBMI_ERP,4,1,0,1,0.4259953200817108,0.1555467545986175,True,-0.0003158602520063311,-0.018482918186639313,False,-0.018482918186639313,0.2704485654830933
TeCh,OpenBMI_ERP,4,1,1,1,0.3168617784976959,0.12918138280510894,True,0.003761278959150096,-0.010531007805869488,False,-0.010531007805869488,0.187680395692587
TeCh,OpenBMI_ERP,4,1,2,1,0.21995849907398224,0.10034244954586027,True,-0.0009354460397425316,-0.017537601547408094,False,-0.017537601547408094,0.11961604952812196
TeCh,OpenBMI_ERP,4,1,3,4,0.11484864354133606,0.025224926229566312,True,0.08603271834373726,0.04560974557425756,True,0.04560974557425756,0.08962371731176974
TeCh,OpenBMI_ERP,4,1,4,4,0.03835203871130943,0.008970197523012749,True,0.09850293806165371,0.05770649716357001,True,0.05770649716357001,0.029381841188296683
TeCh,OpenBMI_ERP,4,1,5,4,0.007675019092857838,0.005858641769737001,True,0.025912891053414246,-0.03283411086718657,False,-0.03283411086718657,0.0018163773231208366
TeCh,OpenBMI_ERP,4,1,6,4,-0.011216695420444012,0.005809549288824197,False,0.0018791701467271498,-0.07041011309519413,False,-0.07041011309519413,-0.01702624470926821
TeCh,OpenBMI_ERP,4,1,7,1,-0.04067482054233551,0.031614231690764424,False,0.0019382050944593517,-0.015203407454748725,False,-0.015203407454748725,-0.07228905223309993
TeCh,OpenBMI_ERP,4,2,0,1,0.43151241540908813,0.14748845621943465,True,-0.00024489424048202834,-0.01913768394898741,False,-0.01913768394898741,0.2840239591896535
TeCh,OpenBMI_ERP,4,2,1,1,0.30497226119041443,0.1241750344634055,True,-0.001030216375821289,-0.016081050618846644,False,-0.016081050618846644,0.18079722672700893
TeCh,OpenBMI_ERP,4,2,2,1,0.25569167733192444,0.09974546618759622,True,0.0020707741911331987,-0.017887418378586203,False,-0.017887418378586203,0.15594621114432822
