model,task,subject_id,selector,estimable_runs,future_BA,worst_BA,random_worst_BA,PSWA_pp,PEEH_pp
EEGConformer,OpenBMI_MI,36,P_only,15,0.7708333333333334,0.69375,0.6602187500000001,3.3531250000000012,3.6531249999999984
EEGConformer,OpenBMI_MI,36,U_only,15,0.8791666666666667,0.79375,0.6602187500000001,13.353125,14.173958333333333
EEGConformer,OpenBMI_MI,37,PU,15,0.7197916666666667,0.6302083333333334,0.5428229166666667,8.738541666666666,6.509375
EEGConformer,OpenBMI_MI,37,P_only,15,0.6291666666666667,0.55625,0.5428229166666667,1.3427083333333343,3.384375
EEGConformer,OpenBMI_MI,37,U_only,15,0.7197916666666667,0.6302083333333334,0.5428229166666667,8.738541666666666,6.509375
EEGConformer,OpenBMI_MI,39,PU,15,0.6833333333333333,0.665625,0.5696145833333334,9.601041666666667,5.470833333333334
EEGConformer,OpenBMI_MI,39,P_only,15,0.621875,0.60625,0.5696145833333334,3.6635416666666667,0.5750000000000012
EEGConformer,OpenBMI_MI,39,U_only,15,0.6833333333333333,0.665625,0.5696145833333334,9.601041666666667,5.470833333333334
EEGConformer,OpenBMI_MI,4,PU,15,0.6375,0.55,0.52415625,2.5843749999999996,3.860416666666667
EEGConformer,OpenBMI_MI,4,P_only,15,0.6104166666666667,0.5458333333333333,0.52415625,2.1677083333333327,1.3604166666666668
EEGConformer,OpenBMI_MI,4,U_only,15,0.6375,0.55,0.52415625,2.5843749999999996,3.860416666666667
EEGConformer,OpenBMI_MI,42,PU,15,0.64375,0.6114583333333333,0.5197083333333333,9.175,3.2208333333333328
EEGConformer,OpenBMI_MI,42,P_only,15,0.596875,0.5802083333333333,0.5197083333333333,6.049999999999999,2.0749999999999993
EEGConformer,OpenBMI_MI,42,U_only,15,0.64375,0.6114583333333333,0.5197083333333333,9.175,3.2208333333333328
EEGConformer,OpenBMI_MI,51,PU,15,0.659375,0.615625,0.5196770833333334,9.594791666666667,3.2354166666666666
EEGConformer,OpenBMI_MI,51,P_only,15,0.5802083333333333,0.54375,0.5196770833333334,2.4072916666666666,0.4229166666666668
EEGConformer,OpenBMI_MI,51,U_only,15,0.659375,0.615625,0.5196770833333334,9.594791666666667,3.2354166666666666
EEGConformer,OpenBMI_MI,54,PU,15,0.6489583333333333,0.528125,0.5237708333333332,0.4354166666666664,3.417708333333334
EEGConformer,OpenBMI_MI,54,P_only,15,0.6489583333333333,0.509375,0.5237708333333332,-1.4395833333333334,2.0635416666666666
EEGConformer,OpenBMI_MI,54,U_only,15,0.6489583333333333,0.528125,0.5237708333333332,0.4354166666666664,3.417708333333334
EEGConformer,OpenBMI_SSVEP,12,PU,15,0.8813333333333334,0.8813333333333334,0.5825800000000001,29.87533333333333,19.812666666666665
EEGConformer,OpenBMI_SSVEP,12,P_only,15,0.5393333333333333,0.5186666666666667,0.5825800000000001,-6.391333333333334,-11.320666666666664
EEGConformer,OpenBMI_SSVEP,12,U_only,15,0.8813333333333334,0.8813333333333334,0.5825800000000001,29.87533333333333,19.812666666666665
EEGConformer,OpenBMI_SSVEP,13,PU,15,0.6226666666666667,0.618,0.3812133333333333,23.67866666666667,8.594000000000001
EEGConformer,OpenBMI_SSVEP,13,P_only,15,0.276,0.27466666666666667,0.3812133333333333,-10.654666666666664,-4.805999999999999
EEGConformer,OpenBMI_SSVEP,13,U_only,15,0.6226666666666667,0.618,0.3812133333333333,23.67866666666667,8.594000000000001
EEGConformer,OpenBMI_SSVEP,17,PU,15,0.7426666666666666,0.706,0.46498,24.101999999999997,10.159999999999998
EEGConformer,OpenBMI_SSVEP,17,P_only,15,0.4586666666666666,0.44599999999999995,0.46498,-1.8979999999999992,-7.106666666666669
EEGConformer,OpenBMI_SSVEP,17,U_only,15,0.7426666666666666,0.706,0.46498,24.101999999999997,10.159999999999998
EEGConformer,OpenBMI_SSVEP,18,PU,15,0.9873333333333334,0.9393333333333332,0.6791,26.023333333333326,28.607333333333333
EEGConformer,OpenBMI_SSVEP,18,P_only,15,0.6246666666666666,0.6046666666666667,0.6791,-7.443333333333336,-5.525999999999997
EEGConformer,OpenBMI_SSVEP,18,U_only,15,0.9873333333333334,0.9393333333333332,0.6791,26.023333333333326,28.607333333333333
EEGConformer,OpenBMI_SSVEP,24,PU,15,0.6413333333333333,0.6313333333333333,0.42242666666666673,20.890666666666668,10.785333333333334
EEGConformer,OpenBMI_SSVEP,24,P_only,15,0.38066666666666665,0.37866666666666665,0.42242666666666673,-4.376,-6.414666666666665
EEGConformer,OpenBMI_SSVEP,24,U_only,15,0.6413333333333333,0.6313333333333333,0.42242666666666673,20.890666666666668,10.785333333333334
EEGConformer,OpenBMI_SSVEP,25,PU,15,0.8013333333333335,0.8013333333333335,0.5034133333333334,29.791999999999998,15.833333333333336
EEGConformer,OpenBMI_SSVEP,25,P_only,15,0.3546666666666667,0.34400000000000003,0.5034133333333334,-15.941333333333336,-10.100000000000001
EEGConformer,OpenBMI_SSVEP,25,U_only,15,0.8013333333333335,0.8013333333333335,0.5034133333333334,29.791999999999998,15.833333333333336
EEGConformer,OpenBMI_SSVEP,29,PU,15,0.7839999999999999,0.7646666666666666,0.4486533333333333,31.60133333333333,14.473333333333331
EEGConformer,OpenBMI_SSVEP,29,P_only,15,0.3286666666666667,0.30066666666666664,0.4486533333333333,-14.798666666666673,-10.060000000000002
EEGConformer,OpenBMI_SSVEP,29,U_only,15,0.7839999999999999,0.7646666666666666,0.4486533333333333,31.60133333333333,14.473333333333331
EEGConformer,OpenBMI_SSVEP,36,PU,15,0.9299999999999999,0.8893333333333332,0.6299333333333333,25.94,27.637333333333334
EEGConformer,OpenBMI_SSVEP,36,P_only,15,0.5493333333333332,0.5479999999999999,0.6299333333333333,-8.193333333333333,-12.029333333333334
EEGConformer,OpenBMI_SSVEP,36,U_only,15,0.9299999999999999,0.8893333333333332,0.6299333333333333,25.94,27.637333333333334
EEGConformer,OpenBMI_SSVEP,37,PU,15,0.9506666666666668,0.8753333333333334,0.6194266666666665,25.590666666666664,18.384666666666664
EEGConformer,OpenBMI_SSVEP,37,P_only,15,0.6866666666666666,0.6639999999999999,0.6194266666666665,4.457333333333334,-7.481999999999997
EEGConformer,OpenBMI_SSVEP,37,U_only,15,0.9506666666666668,0.8753333333333334,0.6194266666666665,25.590666666666664,18.384666666666664
EEGConformer,OpenBMI_SSVEP,39,PU,15,0.8926666666666667,0.8386666666666667,0.49849333333333334,34.01733333333333,19.51133333333333
EEGConformer,OpenBMI_SSVEP,39,P_only,15,0.39000000000000007,0.372,0.49849333333333334,-12.649333333333335,-11.888666666666664
EEGConformer,OpenBMI_SSVEP,39,U_only,15,0.8926666666666667,0.8386666666666667,0.49849333333333334,34.01733333333333,19.51133333333333
EEGConformer,OpenBMI_SSVEP,4,PU,15,0.9893333333333334,0.9346666666666665,0.64334,29.13266666666666,27.749333333333333
EEGConformer,OpenBMI_SSVEP,4,P_only,15,0.546,0.5306666666666666,0.64334,-11.267333333333333,-8.983999999999996
EEGConformer,OpenBMI_SSVEP,4,U_only,15,0.9893333333333334,0.9346666666666665,0.64334,29.13266666666666,27.749333333333333
EEGConformer,OpenBMI_SSVEP,42,PU,15,0.5086666666666667,0.5086666666666667,0.36124666666666666,14.741999999999999,6.685333333333332
EEGConformer,OpenBMI_SSVEP,42,P_only,15,0.29133333333333333,0.2686666666666666,0.36124666666666666,-9.258000000000003,-4.181333333333334
EEGConformer,OpenBMI_SSVEP,42,U_only,15,0.5086666666666667,0.5086666666666667,0.36124666666666666,14.741999999999999,6.685333333333332
EEGConformer,OpenBMI_SSVEP,51,PU,15,0.6219999999999999,0.5726666666666665,0.36111333333333334,21.15533333333334,9.845333333333334
EEGConformer,OpenBMI_SSVEP,51,P_only,15,0.28533333333333327,0.2326666666666667,0.36111333333333334,-12.844666666666667,-3.8880000000000003
EEGConformer,OpenBMI_SSVEP,51,U_only,15,0.6219999999999999,0.5726666666666665,0.36111333333333334,21.15533333333334,9.845333333333334
EEGConformer,OpenBMI_SSVEP,54,PU,15,0.5399999999999999,0.44266666666666665,0.35453333333333326,8.813333333333333,6.175333333333335
EEGConformer,OpenBMI_SSVEP,54,P_only,15,0.506,0.45866666666666667,0.35453333333333326,10.413333333333332,-1.3579999999999985
EEGConformer,OpenBMI_SSVEP,54,U_only,15,0.5399999999999999,0.44266666666666665,0.35453333333333326,8.813333333333333,6.175333333333335
EEGConformer,WBCIC_MI,sub-10,PU,13,0.7632211538461539,0.5961538461538461,0.47412259615384617,12.203125,5.454326923076923
EEGConformer,WBCIC_MI,sub-10,P_only,13,0.5372596153846154,0.484375,0.47412259615384617,1.0252403846153846,0.16586538461538491
EEGConformer,WBCIC_MI,sub-10,U_only,13,0.7632211538461539,0.5961538461538461,0.47412259615384617,12.203125,5.454326923076923
EEGConformer,WBCIC_MI,sub-15,PU,13,0.7043269230769231,0.6129807692307693,0.4909615384615384,12.201923076923077,5.3485576923076925
EEGConformer,WBCIC_MI,sub-15,P_only,13,0.5649038461538461,0.5060096153846154,0.4909615384615384,1.504807692307693,-1.0216346153846159
EEGConformer,WBCIC_MI,sub-15,U_only,13,0.7043269230769231,0.6129807692307693,0.4909615384615384,12.201923076923077,5.3485576923076925
EEGConformer,WBCIC_MI,sub-20,PU,13,0.5324519230769231,0.5324519230769231,0.48377403846153844,4.867788461538462,0.14182692307692266
EEGConformer,WBCIC_MI,sub-20,P_only,13,0.5072115384615384,0.44711538461538464,0.48377403846153844,-3.665865384615384,0.38221153846153844
EEGConformer,WBCIC_MI,sub-20,U_only,13,0.5324519230769231,0.5324519230769231,0.48377403846153844,4.867788461538462,0.14182692307692266
EEGConformer,WBCIC_MI,sub-39,PU,13,0.7451923076923077,0.41466346153846156,0.45760817307692314,-4.294471153846154,5.925480769230769
EEGConformer,WBCIC_MI,sub-39,P_only,13,0.5721153846153846,0.46033653846153844,0.45760817307692314,0.2728365384615386,0.1562499999999997
EEGConformer,WBCIC_MI,sub-39,U_only,13,0.7451923076923077,0.41466346153846156,0.45760817307692314,-4.294471153846154,5.925480769230769
EEGConformer,WBCIC_MI,sub-4,PU,13,0.5961538461538461,0.5324519230769231,0.46884615384615375,6.360576923076923,3.7500000000000018
EEGConformer,WBCIC_MI,sub-4,P_only,13,0.5024038461538461,0.45913461538461536,0.46884615384615375,-0.9711538461538461,-0.21634615384615266
EEGConformer,WBCIC_MI,sub-4,U_only,13,0.5961538461538461,0.5324519230769231,0.46884615384615375,6.360576923076923,3.7500000000000018
EEGConformer,WBCIC_MI,sub-40,PU,13,0.7319711538461539,0.6394230769230769,0.48912259615384607,15.030048076923077,7.659855769230769
EEGConformer,WBCIC_MI,sub-40,P_only,13,0.5096153846153846,0.4543269230769231,0.48912259615384607,-3.4795673076923075,0.6887019230769226
EEGConformer,WBCIC_MI,sub-40,U_only,13,0.7319711538461539,0.6394230769230769,0.48912259615384607,15.030048076923077,7.659855769230769
EEGConformer,WBCIC_MI,sub-43,PU,13,0.9387019230769231,0.9158653846153846,0.5527884615384615,36.30769230769231,11.096153846153847
EEGConformer,WBCIC_MI,sub-43,P_only,13,0.5600961538461539,0.5168269230769231,0.5527884615384615,-3.5961538461538476,-1.0432692307692308
EEGConformer,WBCIC_MI,sub-43,U_only,13,0.9387019230769231,0.9158653846153846,0.5527884615384615,36.30769230769231,11.096153846153847
EEGConformer,WBCIC_MI,sub-46,PU,13,0.875,0.8653846153846154,0.5436057692307691,32.17788461538461,5.556490384615386
EEGConformer,WBCIC_MI,sub-46,P_only,13,0.5288461538461539,0.5168269230769231,0.5436057692307691,-2.677884615384614,-1.0540865384615379
EEGConformer,WBCIC_MI,sub-46,U_only,13,0.875,0.8653846153846154,0.5436057692307691,32.17788461538461,5.556490384615386
EEGConformer,WBCIC_MI,sub-51,PU,13,0.7151442307692307,0.65625,0.5040384615384615,15.221153846153847,5.087740384615383
EEGConformer,WBCIC_MI,sub-51,P_only,13,0.5288461538461539,0.48197115384615385,0.5040384615384615,-2.2067307692307696,-0.8016826923076934
EEGConformer,WBCIC_MI,sub-51,U_only,13,0.7151442307692307,0.65625,0.5040384615384615,15.221153846153847,5.087740384615383
EEGConformer,WBCIC_MI,sub-8,PU,13,0.8389423076923077,0.8004807692307693,0.5339543269230769,26.65264423076923,4.465144230769231
EEGConformer,WBCIC_MI,sub-8,P_only,13,0.5612980769230769,0.5024038461538461,0.5339543269230769,-3.1550480769230758,-1.3040865384615377
EEGConformer,WBCIC_MI,sub-8,U_only,13,0.8389423076923077,0.8004807692307693,0.5339543269230769,26.65264423076923,4.465144230769231
EEGNet,OpenBMI_ERP,12,PU,15,0.8729166666666667,0.8166666666666667,0.71909375,9.757291666666667,8.004166666666666
EEGNet,OpenBMI_ERP,12,P_only,15,0.7958333333333333,0.721875,0.71909375,0.2781249999999995,-0.01666666666666628
EEGNet,OpenBMI_ERP,12,U_only,15,0.8729166666666667,0.8166666666666667,0.71909375,9.757291666666667,8.004166666666666
EEGNet,OpenBMI_ERP,13,PU,15,0.8114583333333333,0.7885416666666667,0.66959375,11.894791666666666,9.644791666666668
EEGNet,OpenBMI_ERP,13,P_only,15,0.66875,0.63125,0.66959375,-3.834375,0.26979166666666715
EEGNet,OpenBMI_ERP,13,U_only,15,0.8114583333333333,0.7885416666666667,0.66959375,11.894791666666666,9.644791666666668
EEGNet,OpenBMI_ERP,17,PU,15,0.740625,0.6635416666666667,0.5772291666666668,8.63125,9.31875
EEGNet,OpenBMI_ERP,17,P_only,15,0.6083333333333333,0.5979166666666667,0.5772291666666668,2.0687499999999983,-3.910416666666667
EEGNet,OpenBMI_ERP,17,U_only,15,0.740625,0.6635416666666667,0.5772291666666668,8.63125,9.31875
EEGNet,OpenBMI_ERP,18,PU,15,0.8229166666666666,0.6916666666666667,0.6099791666666668,8.16875,5.952083333333333
EEGNet,OpenBMI_ERP,18,P_only,15,0.6677083333333333,0.56875,0.6099791666666668,-4.122916666666667,-1.8604166666666664
EEGNet,OpenBMI_ERP,18,U_only,15,0.8229166666666666,0.6916666666666667,0.6099791666666668,8.16875,5.952083333333333
EEGNet,OpenBMI_ERP,24,PU,15,0.6854166666666667,0.684375,0.5956354166666666,8.873958333333333,6.314583333333335
EEGNet,OpenBMI_ERP,24,P_only,15,0.5458333333333333,0.5427083333333333,0.5956354166666666,-5.292708333333334,-2.8520833333333324
EEGNet,OpenBMI_ERP,24,U_only,15,0.6854166666666667,0.684375,0.5956354166666666,8.873958333333333,6.314583333333335
EEGNet,OpenBMI_ERP,25,PU,15,0.690625,0.6572916666666667,0.5839791666666667,7.331250000000002,7.232291666666667
EEGNet,OpenBMI_ERP,25,P_only,15,0.5364583333333334,0.5104166666666666,0.5839791666666667,-7.356249999999998,-4.746875
EEGNet,OpenBMI_ERP,25,U_only,15,0.690625,0.6572916666666667,0.5839791666666667,7.331250000000002,7.232291666666667
EEGNet,OpenBMI_ERP,29,PU,15,0.7083333333333334,0.6802083333333333,0.602375,7.783333333333333,4.255208333333332
EEGNet,OpenBMI_ERP,29,P_only,15,0.59375,0.5385416666666667,0.602375,-6.383333333333332,-4.182291666666668
EEGNet,OpenBMI_ERP,29,U_only,15,0.7083333333333334,0.6802083333333333,0.602375,7.783333333333333,4.255208333333332
EEGNet,OpenBMI_ERP,36,PU,15,0.8552083333333333,0.8395833333333333,0.7180208333333333,12.156250000000002,8.645833333333334
EEGNet,OpenBMI_ERP,36,P_only,15,0.7385416666666667,0.7208333333333333,0.7180208333333333,0.2812500000000007,0.10416666666666595
EEGNet,OpenBMI_ERP,36,U_only,15,0.8552083333333333,0.8395833333333333,0.7180208333333333,12.156250000000002,8.645833333333334
EEGNet,OpenBMI_ERP,37,PU,15,0.8604166666666667,0.7333333333333333,0.6325833333333335,10.075,7.314583333333333
EEGNet,OpenBMI_ERP,37,P_only,15,0.753125,0.6364583333333333,0.6325833333333335,0.3874999999999995,0.12708333333333421
EEGNet,OpenBMI_ERP,37,U_only,15,0.8604166666666667,0.7333333333333333,0.6325833333333335,10.075,7.314583333333333
EEGNet,OpenBMI_ERP,39,PU,15,0.6635416666666667,0.6447916666666667,0.557125,8.766666666666667,10.533333333333333
EEGNet,OpenBMI_ERP,39,P_only,15,0.465625,0.4635416666666667,0.557125,-9.358333333333333,-6.445833333333334
EEGNet,OpenBMI_ERP,39,U_only,15,0.6635416666666667,0.6447916666666667,0.557125,8.766666666666667,10.533333333333333
EEGNet,OpenBMI_ERP,4,PU,15,0.753125,0.6666666666666666,0.5888333333333332,7.783333333333332,7.169791666666666
EEGNet,OpenBMI_ERP,4,P_only,15,0.6895833333333333,0.6145833333333334,0.5888333333333332,2.5749999999999997,1.1281249999999985
EEGNet,OpenBMI_ERP,4,U_only,15,0.753125,0.6666666666666666,0.5888333333333332,7.783333333333332,7.169791666666666
EEGNet,OpenBMI_ERP,42,PU,15,0.746875,0.7385416666666667,0.6026979166666666,13.584375,12.392708333333333
EEGNet,OpenBMI_ERP,42,P_only,15,0.5625,0.5333333333333333,0.6026979166666666,-6.936458333333333,-3.8572916666666672
EEGNet,OpenBMI_ERP,42,U_only,15,0.746875,0.7385416666666667,0.6026979166666666,13.584375,12.392708333333333
EEGNet,OpenBMI_ERP,51,PU,15,0.678125,0.6697916666666667,0.57603125,9.376041666666667,11.321875
EEGNet,OpenBMI_ERP,51,P_only,15,0.5302083333333333,0.5302083333333333,0.57603125,-4.5822916666666655,-2.5322916666666666
EEGNet,OpenBMI_ERP,51,U_only,15,0.678125,0.6697916666666667,0.57603125,9.376041666666667,11.321875
EEGNet,OpenBMI_ERP,54,PU,15,0.690625,0.61875,0.5340416666666666,8.470833333333333,12.077083333333333
EEGNet,OpenBMI_ERP,54,P_only,15,0.49270833333333336,0.46041666666666664,0.5340416666666666,-7.3625,-3.13125
EEGNet,OpenBMI_ERP,54,U_only,15,0.690625,0.61875,0.5340416666666666,8.470833333333333,12.077083333333333
EEGNet,OpenBMI_MI,12,PU,15,0.615625,0.6135416666666667,0.5317395833333333,8.180208333333333,7.190625
EEGNet,OpenBMI_MI,12,P_only,15,0.5583333333333333,0.5385416666666667,0.5317395833333333,0.6802083333333321,-0.7260416666666656
EEGNet,OpenBMI_MI,12,U_only,15,0.615625,0.6135416666666667,0.5317395833333333,8.180208333333333,7.190625
EEGNet,OpenBMI_MI,13,PU,15,0.6635416666666667,0.6291666666666667,0.5338645833333333,9.530208333333333,10.128125
EEGNet,OpenBMI_MI,13,P_only,15,0.5770833333333333,0.571875,0.5338645833333333,3.8010416666666678,2.211458333333334
EEGNet,OpenBMI_MI,13,U_only,15,0.6635416666666667,0.6291666666666667,0.5338645833333333,9.530208333333333,10.128125
EEGNet,OpenBMI_MI,17,PU,15,0.575,0.575,0.5161145833333334,5.888541666666667,5.919791666666666
EEGNet,OpenBMI_MI,17,P_only,15,0.55,0.5270833333333333,0.5161145833333334,1.0968749999999998,1.128125
EEGNet,OpenBMI_MI,17,U_only,15,0.575,0.575,0.5161145833333334,5.888541666666667,5.919791666666666
EEGNet,OpenBMI_MI,18,PU,15,0.60625,0.5791666666666667,0.5305104166666665,4.8656250000000005,4.6468750000000005
EEGNet,OpenBMI_MI,18,P_only,15,0.5708333333333333,0.53125,0.5305104166666665,0.0739583333333341,1.417708333333334
EEGNet,OpenBMI_MI,18,U_only,15,0.60625,0.5791666666666667,0.5305104166666665,4.8656250000000005,4.6468750000000005
EEGNet,OpenBMI_MI,24,PU,15,0.5708333333333333,0.5614583333333333,0.5078854166666668,5.357291666666667,2.594791666666667
EEGNet,OpenBMI_MI,24,P_only,15,0.5270833333333333,0.5,0.5078854166666668,-0.7885416666666669,-0.8427083333333328
EEGNet,OpenBMI_MI,24,U_only,15,0.5708333333333333,0.5614583333333333,0.5078854166666668,5.357291666666667,2.594791666666667
EEGNet,OpenBMI_MI,25,PU,15,0.959375,0.7541666666666667,0.6088958333333333,14.527083333333332,18.035416666666666
EEGNet,OpenBMI_MI,25,P_only,15,0.784375,0.6229166666666667,0.6088958333333333,1.402083333333332,2.410416666666667
EEGNet,OpenBMI_MI,25,U_only,15,0.959375,0.7541666666666667,0.6088958333333333,14.527083333333332,18.035416666666666
EEGNet,OpenBMI_MI,29,PU,15,0.6145833333333334,0.5552083333333333,0.5112187499999999,4.398958333333334,3.138541666666666
EEGNet,OpenBMI_MI,29,P_only,15,0.578125,0.5291666666666667,0.5112187499999999,1.7947916666666672,0.43020833333333247
EEGNet,OpenBMI_MI,29,U_only,15,0.6145833333333334,0.5552083333333333,0.5112187499999999,4.398958333333334,3.138541666666666
EEGNet,OpenBMI_MI,36,PU,15,0.7760416666666666,0.7333333333333333,0.6072604166666667,12.607291666666665,8.946875
EEGNet,OpenBMI_MI,36,P_only,15,0.6739583333333333,0.6208333333333333,0.6072604166666667,1.3572916666666657,1.238541666666666
EEGNet,OpenBMI_MI,36,U_only,15,0.7760416666666666,0.7333333333333333,0.6072604166666667,12.607291666666665,8.946875
EEGNet,OpenBMI_MI,37,PU,15,0.634375,0.5895833333333333,0.5198333333333333,6.974999999999999,4.689583333333334
EEGNet,OpenBMI_MI,37,P_only,15,0.540625,0.5052083333333334,0.5198333333333333,-1.4625,1.6687500000000004
EEGNet,OpenBMI_MI,37,U_only,15,0.634375,0.5895833333333333,0.5198333333333333,6.974999999999999,4.689583333333334
EEGNet,OpenBMI_MI,39,PU,15,0.5989583333333334,0.5979166666666667,0.5343645833333334,6.355208333333333,4.8968750000000005
EEGNet,OpenBMI_MI,39,P_only,15,0.55,0.5416666666666666,0.5343645833333334,0.7302083333333323,1.4593750000000005
EEGNet,OpenBMI_MI,39,U_only,15,0.5989583333333334,0.5979166666666667,0.5343645833333334,6.355208333333333,4.8968750000000005
EEGNet,OpenBMI_MI,4,PU,15,0.7375,0.6447916666666667,0.5546354166666667,9.015624999999998,9.157291666666664
EEGNet,OpenBMI_MI,4,P_only,15,0.665625,0.5791666666666667,0.5546354166666667,2.4531249999999987,1.9697916666666653
EEGNet,OpenBMI_MI,4,U_only,15,0.7375,0.6447916666666667,0.5546354166666667,9.015624999999998,9.157291666666664
EEGNet,OpenBMI_MI,42,PU,15,0.646875,0.61875,0.5259583333333333,9.279166666666667,9.377083333333333
EEGNet,OpenBMI_MI,42,P_only,15,0.5875,0.5510416666666667,0.5259583333333333,2.5083333333333324,3.439583333333332
EEGNet,OpenBMI_MI,42,U_only,15,0.646875,0.61875,0.5259583333333333,9.279166666666667,9.377083333333333
EEGNet,OpenBMI_MI,51,PU,15,0.6427083333333333,0.6302083333333334,0.5275729166666666,10.263541666666667,6.3791666666666655
EEGNet,OpenBMI_MI,51,P_only,15,0.55625,0.534375,0.5275729166666666,0.6802083333333324,0.3375000000000001
EEGNet,OpenBMI_MI,51,U_only,15,0.6427083333333333,0.6302083333333334,0.5275729166666666,10.263541666666667,6.3791666666666655
EEGNet,OpenBMI_MI,54,PU,15,0.6697916666666667,0.584375,0.52225,6.2124999999999995,7.577083333333333
EEGNet,OpenBMI_MI,54,P_only,15,0.59375,0.5416666666666666,0.52225,1.9416666666666653,1.7437500000000001
EEGNet,OpenBMI_MI,54,U_only,15,0.6697916666666667,0.584375,0.52225,6.2124999999999995,7.577083333333333
EEGNet,OpenBMI_SSVEP,12,PU,15,0.8713333333333334,0.8713333333333334,0.7164533333333334,15.488000000000001,8.493999999999996
EEGNet,OpenBMI_SSVEP,12,P_only,15,0.5740000000000001,0.5619999999999999,0.7164533333333334,-15.445333333333332,-3.1060000000000008
EEGNet,OpenBMI_SSVEP,12,U_only,15,0.8886666666666667,0.8886666666666667,0.7164533333333334,17.22133333333333,11.093999999999996
EEGNet,OpenBMI_SSVEP,13,PU,15,0.5619999999999999,0.5619999999999999,0.4445533333333333,11.744666666666664,12.303333333333335
EEGNet,OpenBMI_SSVEP,13,P_only,15,0.35666666666666663,0.3486666666666667,0.4445533333333333,-9.588666666666665,-7.563333333333332
EEGNet,OpenBMI_SSVEP,13,U_only,15,0.5826666666666667,0.5826666666666667,0.4445533333333333,13.811333333333334,14.570000000000002
EEGNet,OpenBMI_SSVEP,17,PU,15,0.8093333333333332,0.7173333333333332,0.5787066666666668,13.862666666666666,11.367333333333335
EEGNet,OpenBMI_SSVEP,17,P_only,15,0.5186666666666666,0.4673333333333333,0.5787066666666668,-11.137333333333329,-5.965999999999997
EEGNet,OpenBMI_SSVEP,17,U_only,15,0.8193333333333331,0.736,0.5787066666666668,15.729333333333333,12.434
EEGNet,OpenBMI_SSVEP,18,PU,15,0.9773333333333333,0.9413333333333335,0.82046,12.087333333333332,2.143333333333333
EEGNet,OpenBMI_SSVEP,18,P_only,15,0.6753333333333332,0.6473333333333334,0.82046,-17.31266666666666,1.1433333333333329
EEGNet,OpenBMI_SSVEP,18,U_only,15,0.9853333333333334,0.9460000000000001,0.82046,12.553999999999995,4.61
EEGNet,OpenBMI_SSVEP,24,PU,15,0.716,0.7006666666666668,0.5455933333333333,15.507333333333333,15.982000000000001
EEGNet,OpenBMI_SSVEP,24,P_only,15,0.4220000000000001,0.4160000000000001,0.5455933333333333,-12.959333333333337,-8.951333333333325
EEGNet,OpenBMI_SSVEP,24,U_only,15,0.7360000000000001,0.7200000000000002,0.5455933333333333,17.44066666666667,18.715333333333337
EEGNet,OpenBMI_SSVEP,25,PU,15,0.8006666666666666,0.8006666666666666,0.6384266666666666,16.223999999999997,12.214666666666664
EEGNet,OpenBMI_SSVEP,25,P_only,15,0.49000000000000005,0.49000000000000005,0.6384266666666666,-14.842666666666668,-5.518666666666664
EEGNet,OpenBMI_SSVEP,25,U_only,15,0.8133333333333334,0.8133333333333334,0.6384266666666666,17.49066666666666,15.147999999999998
EEGNet,OpenBMI_SSVEP,29,PU,15,0.7513333333333333,0.7446666666666667,0.5703466666666667,17.432,13.212666666666658
EEGNet,OpenBMI_SSVEP,29,P_only,15,0.4113333333333334,0.39133333333333337,0.5703466666666667,-17.901333333333337,-6.587333333333339
EEGNet,OpenBMI_SSVEP,29,U_only,15,0.7673333333333333,0.7613333333333332,0.5703466666666667,19.098666666666663,15.879333333333326
EEGNet,OpenBMI_SSVEP,36,PU,15,0.9506666666666668,0.928,0.8006333333333333,12.736666666666668,2.987333333333336
EEGNet,OpenBMI_SSVEP,36,P_only,15,0.7006666666666668,0.6593333333333333,0.8006333333333333,-14.129999999999999,-0.5459999999999992
EEGNet,OpenBMI_SSVEP,36,U_only,15,0.9626666666666668,0.9373333333333334,0.8006333333333333,13.67,3.787333333333335
EEGNet,OpenBMI_SSVEP,37,PU,15,0.9533333333333334,0.9026666666666667,0.7516266666666666,15.103999999999996,5.206666666666668
EEGNet,OpenBMI_SSVEP,37,P_only,15,0.6333333333333334,0.5833333333333334,0.7516266666666666,-16.829333333333327,-0.6599999999999991
EEGNet,OpenBMI_SSVEP,37,U_only,15,0.9686666666666668,0.9099999999999999,0.7516266666666666,15.83733333333333,8.206666666666669
EEGNet,OpenBMI_SSVEP,39,PU,15,0.8560000000000001,0.8366666666666667,0.6521600000000001,18.450666666666667,13.099999999999998
EEGNet,OpenBMI_SSVEP,39,P_only,15,0.5239999999999999,0.48533333333333334,0.6521600000000001,-16.682666666666666,-4.8999999999999995
EEGNet,OpenBMI_SSVEP,39,U_only,15,0.862,0.8533333333333334,0.6521600000000001,20.11733333333333,14.76666666666667
EEGNet,OpenBMI_SSVEP,4,PU,15,0.9919999999999999,0.9466666666666669,0.8086133333333334,13.805333333333333,1.884000000000005
EEGNet,OpenBMI_SSVEP,4,P_only,15,0.6906666666666667,0.65,0.8086133333333334,-15.861333333333334,0.417333333333337
EEGNet,OpenBMI_SSVEP,4,U_only,15,0.9973333333333334,0.9626666666666668,0.8086133333333334,15.40533333333333,3.8840000000000057
EEGNet,OpenBMI_SSVEP,42,PU,15,0.49599999999999994,0.49599999999999994,0.41732,7.868000000000003,7.774000000000003
