task,variant,subject_id,session,BA,macro_F1,fold_replicates
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,36,S1,0.952,0.9519931978792118,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,36,S2,0.9299999999999999,0.9299108328214105,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,37,S1,0.698,0.6947266152642173,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,37,S2,0.726,0.7095978461720251,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,39,S1,0.8280000000000001,0.8276352854087621,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,39,S2,0.776,0.7743699314055112,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,S1,0.726,0.7242350349411234,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,S2,0.8280000000000001,0.8264459004882972,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,42,S1,0.736,0.7321549192424739,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,42,S2,0.714,0.7085193847089666,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,51,S1,0.714,0.7060391311581824,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,51,S2,0.6859999999999999,0.6821233689134748,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,54,S1,0.6699999999999999,0.6676039358532864,5
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,54,S2,0.734,0.733211820860764,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,12,S1,1.0,1.0,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,12,S2,0.962,0.9623271914774112,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,13,S1,0.946,0.9452326711107331,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,13,S2,0.8379999999999999,0.8334991893609403,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,17,S1,0.8800000000000001,0.8802299293672787,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,17,S2,0.938,0.9383835641184646,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,18,S1,0.97,0.9696204791245467,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,18,S2,1.0,1.0,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,24,S1,0.9339999999999999,0.933672645385679,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,24,S2,0.882,0.8810837335408437,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,25,S1,0.9800000000000001,0.9800104657247515,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,25,S2,0.916,0.9159579680908225,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,29,S1,0.968,0.968053209233475,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,29,S2,0.96,0.9602879231357114,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,36,S1,1.0,1.0,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,36,S2,1.0,1.0,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,37,S1,0.9879999999999999,0.9879959983993597,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,37,S2,0.992,0.9919967987194879,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,39,S1,0.992,0.991954281712685,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,39,S2,0.992,0.992072213500785,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,S1,1.0,1.0,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,S2,1.0,1.0,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,42,S1,0.9960000000000001,0.9959983993597439,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,42,S2,0.5860000000000001,0.5856775904775522,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,51,S1,0.73,0.7207265695101771,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,51,S2,0.748,0.7309059185711804,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,54,S1,0.826,0.8259725504083498,5
OpenBMI_SSVEP,B1_SAME_SCALE_63,54,S2,0.8619999999999999,0.8609285741517712,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,12,S1,1.0,1.0,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,12,S2,0.9400000000000001,0.9402476624037505,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,13,S1,0.8800000000000001,0.8796325590414412,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,13,S2,0.8019999999999999,0.8034752502025521,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,17,S1,0.9259999999999999,0.9260184953194932,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,17,S2,0.944,0.9444440127284587,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,18,S1,0.966,0.9660310107789135,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,18,S2,1.0,1.0,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,24,S1,0.9179999999999999,0.9144019800532603,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,24,S2,0.8539999999999999,0.8551054401100169,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,25,S1,0.998,0.997999199679872,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,25,S2,0.932,0.9315323426291572,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,29,S1,0.942,0.9428190982333886,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,29,S2,0.95,0.9511096112749495,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,36,S1,1.0,1.0,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,36,S2,1.0,1.0,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,37,S1,0.978,0.9779327037117538,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,37,S2,0.998,0.997999199679872,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,39,S1,0.9800000000000001,0.9799862868224214,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,39,S2,0.9879999999999999,0.9881713463163043,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,4,S1,1.0,1.0,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,4,S2,1.0,1.0,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,42,S1,0.9960000000000001,0.9959983993597439,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,42,S2,0.5980000000000001,0.5988352949691736,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,51,S1,0.6859999999999999,0.6843893616664491,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,51,S2,0.67,0.6611023791738908,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,54,S1,0.826,0.8251280884592997,5
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,54,S2,0.8099999999999999,0.8070547467997313,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,12,S1,1.0,1.0,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,12,S2,0.958,0.9580537907470681,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,13,S1,0.93,0.9301464086882915,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,13,S2,0.8400000000000001,0.8362655401273711,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,17,S1,0.9199999999999999,0.9210636683143203,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,17,S2,0.954,0.9539588199476368,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,18,S1,0.976,0.9758320352938137,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,18,S2,1.0,1.0,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,24,S1,0.976,0.9756751662389223,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,24,S2,0.8739999999999999,0.873651756808127,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,25,S1,0.998,0.997999199679872,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,25,S2,0.9299999999999999,0.9297344454946673,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,29,S1,0.9640000000000001,0.9638231703232186,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,29,S2,0.944,0.9440682703337953,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,36,S1,1.0,1.0,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,36,S2,1.0,1.0,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,37,S1,0.9879999999999999,0.9879903884630776,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,37,S2,0.992,0.9919967987194879,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,39,S1,0.99,0.9899863791670513,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,39,S2,0.9960000000000001,0.995998399359744,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,4,S1,1.0,1.0,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,4,S2,1.0,1.0,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,42,S1,1.0,1.0,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,42,S2,0.62,0.6168087653057769,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,51,S1,0.74,0.7362564603435053,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,51,S2,0.738,0.7124143500224878,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,54,S1,0.8559999999999999,0.8500929263814647,5
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,54,S2,0.8579999999999999,0.8564124542714264,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,12,S1,0.99,0.9899476698892118,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,12,S2,0.958,0.958257308712874,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,13,S1,0.8300000000000001,0.8157993435838107,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,13,S2,0.746,0.7274632906895064,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,17,S1,0.8560000000000001,0.849935654187966,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,17,S2,0.8559999999999999,0.8555004235453423,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,18,S1,0.9640000000000001,0.9636782536255092,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,18,S2,1.0,1.0,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,24,S1,0.842,0.8419828409116373,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,24,S2,0.796,0.7948375868558812,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,25,S1,0.976,0.9761958085120842,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,25,S2,0.9259999999999999,0.9260526847765277,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,29,S1,0.9640000000000001,0.9638775585767766,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,29,S2,0.95,0.9500112177008037,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,36,S1,1.0,1.0,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,36,S2,0.998,0.997999199679872,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,37,S1,0.952,0.9518977848095048,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,37,S2,0.9960000000000001,0.9959935897435898,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,39,S1,0.8939999999999999,0.8904696283695875,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,39,S2,0.97,0.9700802319538196,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,4,S1,1.0,1.0,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,4,S2,1.0,1.0,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,42,S1,0.984,0.9838527114475699,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,42,S2,0.5780000000000001,0.5774011059778481,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,51,S1,0.524,0.5159412787592351,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,51,S2,0.64,0.6170587419936384,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,54,S1,0.772,0.7706025114669177,5
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,54,S2,0.8099999999999999,0.8084262450600634,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,12,S1,1.0,1.0,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,12,S2,0.968,0.9679341581145616,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,13,S1,0.958,0.9571599023719186,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,13,S2,0.8,0.798341604947649,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,17,S1,0.9099999999999999,0.909778250648424,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,17,S2,0.9480000000000001,0.9478956921423626,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,18,S1,0.974,0.9740747962526888,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,18,S2,1.0,1.0,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,24,S1,0.976,0.9756498112065339,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,24,S2,0.9039999999999999,0.903942568779357,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,25,S1,0.992,0.9919542817126852,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,25,S2,0.942,0.9411945241397129,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,29,S1,0.978,0.9778540262258749,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,29,S2,0.954,0.9541231984650013,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,36,S1,1.0,1.0,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,36,S2,1.0,1.0,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,37,S1,0.982,0.9818652460984394,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,37,S2,0.998,0.997999199679872,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,39,S1,0.984,0.9839462708160187,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,39,S2,0.994,0.9939550820328131,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,S1,1.0,1.0,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,S2,1.0,1.0,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,S1,0.998,0.997999199679872,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,S2,0.5860000000000001,0.583800996706331,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,S1,0.7140000000000001,0.7143291860465288,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,S2,0.706,0.6937109995656054,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,S1,0.86,0.8594075749790555,5
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,S2,0.8979999999999999,0.8983750300611337,5
WBCIC_MI,B1_SAME_SCALE_63,sub-10,S0,0.6140000000000001,0.6133016403811778,5
WBCIC_MI,B1_SAME_SCALE_63,sub-10,S1,0.6869999999999999,0.6700421411868988,5
WBCIC_MI,B1_SAME_SCALE_63,sub-10,S2,0.8240000000000001,0.82387093681718,5
WBCIC_MI,B1_SAME_SCALE_63,sub-15,S0,0.781,0.779894626217482,5
WBCIC_MI,B1_SAME_SCALE_63,sub-15,S1,0.7210000000000001,0.7182823994111864,5
WBCIC_MI,B1_SAME_SCALE_63,sub-15,S2,0.719,0.7182729101596634,5
WBCIC_MI,B1_SAME_SCALE_63,sub-20,S0,0.95,0.9499628495143243,5
WBCIC_MI,B1_SAME_SCALE_63,sub-20,S1,0.883,0.8825674942804614,5
WBCIC_MI,B1_SAME_SCALE_63,sub-20,S2,0.484,0.4739762821473839,5
WBCIC_MI,B1_SAME_SCALE_63,sub-39,S0,0.49000000000000005,0.4759801330063563,5
WBCIC_MI,B1_SAME_SCALE_63,sub-39,S1,0.779,0.7774662716101531,5
WBCIC_MI,B1_SAME_SCALE_63,sub-39,S2,0.8310000000000001,0.8309133984018493,5
WBCIC_MI,B1_SAME_SCALE_63,sub-4,S0,0.5650000000000001,0.5621671861256674,5
WBCIC_MI,B1_SAME_SCALE_63,sub-4,S1,0.554,0.5535431111218179,5
WBCIC_MI,B1_SAME_SCALE_63,sub-4,S2,0.651,0.6504127641740594,5
WBCIC_MI,B1_SAME_SCALE_63,sub-40,S0,0.859,0.8588955155547987,5
WBCIC_MI,B1_SAME_SCALE_63,sub-40,S1,0.743,0.738591696847098,5
WBCIC_MI,B1_SAME_SCALE_63,sub-40,S2,0.8539999999999999,0.8539206407137057,5
WBCIC_MI,B1_SAME_SCALE_63,sub-43,S0,0.994,0.9939998999974999,5
WBCIC_MI,B1_SAME_SCALE_63,sub-43,S1,0.993,0.9929999249981251,5
WBCIC_MI,B1_SAME_SCALE_63,sub-43,S2,0.99,0.9899998999974999,5
WBCIC_MI,B1_SAME_SCALE_63,sub-46,S0,0.99,0.989999149918742,5
WBCIC_MI,B1_SAME_SCALE_63,sub-46,S1,0.986,0.9859963986794839,5
WBCIC_MI,B1_SAME_SCALE_63,sub-46,S2,0.969,0.9689557161840693,5
WBCIC_MI,B1_SAME_SCALE_63,sub-51,S0,0.747,0.745055239589899,5
WBCIC_MI,B1_SAME_SCALE_63,sub-51,S1,0.8160000000000001,0.8128223081243234,5
WBCIC_MI,B1_SAME_SCALE_63,sub-51,S2,0.7929999999999999,0.7916918602181456,5
WBCIC_MI,B1_SAME_SCALE_63,sub-8,S0,0.881,0.8809443810923117,5
WBCIC_MI,B1_SAME_SCALE_63,sub-8,S1,0.9259999999999999,0.9259838948706441,5
WBCIC_MI,B1_SAME_SCALE_63,sub-8,S2,0.9339999999999999,0.9339907968738501,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-10,S0,0.641,0.6395806736148735,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-10,S1,0.717,0.7105756136068198,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-10,S2,0.819,0.8184342634789636,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-15,S0,0.786,0.7848220536339349,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-15,S1,0.727,0.7239769480638418,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-15,S2,0.73,0.7239725577990812,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-20,S0,0.938,0.937865773542575,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-20,S1,0.884,0.8824688840765706,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-20,S2,0.495,0.48005138671989045,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-39,S0,0.481,0.45447471258686445,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-39,S1,0.732,0.7252353440227781,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-39,S2,0.8240000000000001,0.8225349719420573,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-4,S0,0.561,0.5475591922168448,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-4,S1,0.556,0.5515585868000256,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-4,S2,0.65,0.6474303986156625,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-40,S0,0.835,0.8321842400188858,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-40,S1,0.7190000000000001,0.701536851269261,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-40,S2,0.8220000000000001,0.8189403796645811,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-43,S0,0.984,0.9839913394808664,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-43,S1,0.9869999999999999,0.986993970074991,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-43,S2,0.9810000000000001,0.9809744623014793,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-46,S0,0.985,0.9849912144777413,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-46,S1,0.969,0.9687963544722844,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-46,S2,0.943,0.9423859490232889,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-51,S0,0.718,0.7119841076579088,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-51,S1,0.78,0.7725448530805626,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-51,S2,0.7849999999999999,0.7832285616801051,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-8,S0,0.8699999999999999,0.8690648481827665,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-8,S1,0.916,0.9157129504257915,5
WBCIC_MI,B2_SCALE_COLLAPSE,sub-8,S2,0.916,0.9155321032226199,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-10,S0,0.641,0.6400827953186352,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-10,S1,0.706,0.701354255052478,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-10,S2,0.8119999999999999,0.8118520541096645,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-15,S0,0.776,0.7756631359404783,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-15,S1,0.738,0.7368275321472387,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-15,S2,0.7550000000000001,0.7549306846631624,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-20,S0,0.933,0.9329148866131087,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-20,S1,0.907,0.9067675516206979,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-20,S2,0.506,0.5014407920532087,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-39,S0,0.493,0.4741177669913836,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-39,S1,0.758,0.7571734651635315,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-39,S2,0.794,0.7937851999392203,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-4,S0,0.561,0.5531357220874151,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-4,S1,0.557,0.5560738332138486,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-4,S2,0.671,0.670476830377314,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-40,S0,0.836,0.8351811186827625,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-40,S1,0.729,0.7253690877816543,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-40,S2,0.826,0.8255687606896899,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-43,S0,0.992,0.9919998999975,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-43,S1,0.99,0.9899997499937498,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-43,S2,0.9879999999999999,0.9879965480225265,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-46,S0,0.993,0.9929992748468408,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-46,S1,0.982,0.9819866368868887,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-46,S2,0.95,0.949931188774254,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-51,S0,0.745,0.7416986694577961,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-51,S1,0.8109999999999999,0.807758784981379,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-51,S2,0.8,0.798691844406443,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-8,S0,0.8710000000000001,0.8709457626832879,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-8,S1,0.923,0.9229724433282136,5
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-8,S2,0.923,0.9229042393315299,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-10,S0,0.6359999999999999,0.6329814414584091,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-10,S1,0.72,0.7172183340086248,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-10,S2,0.818,0.817526141812545,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-15,S0,0.758,0.7576037733666178,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-15,S1,0.724,0.7201798968127411,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-15,S2,0.714,0.7086744704179699,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-20,S0,0.925,0.9248994369994266,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-20,S1,0.819,0.8164731732915687,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-20,S2,0.495,0.48535972076489486,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-39,S0,0.508,0.4659404894718483,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-39,S1,0.736,0.7274691523553475,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-39,S2,0.817,0.8162743809827833,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-4,S0,0.517,0.504728915832161,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-4,S1,0.5660000000000001,0.559913115184434,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-4,S2,0.645,0.6444018050301321,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-40,S0,0.8370000000000001,0.8354065331754018,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-40,S1,0.7449999999999999,0.7380262176081466,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-40,S2,0.8,0.7983140960046983,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-43,S0,0.9800000000000001,0.9799985497386927,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-43,S1,0.976,0.9759907918877033,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-43,S2,0.966,0.9659774774082546,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-46,S0,0.967,0.9669616041151012,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-46,S1,0.9560000000000001,0.9558949534384846,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-46,S2,0.925,0.9244540775603692,5
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-51,S0,0.733,0.7318232159419857,5
