task,variant,subject_id,future_BA,future_macro_F1,WS_BA,S1_BA,S2_BA,S1_macro_F1,S2_macro_F1,S0_BA,S0_macro_F1
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,24,0.8539999999999999,0.8551054401100169,0.8539999999999999,0.9179999999999999,0.8539999999999999,0.9144019800532603,0.8551054401100169,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,25,0.932,0.9315323426291572,0.932,0.998,0.932,0.997999199679872,0.9315323426291572,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,29,0.95,0.9511096112749495,0.942,0.942,0.95,0.9428190982333886,0.9511096112749495,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,37,0.998,0.997999199679872,0.978,0.978,0.998,0.9779327037117538,0.997999199679872,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,39,0.9879999999999999,0.9881713463163043,0.9800000000000001,0.9800000000000001,0.9879999999999999,0.9799862868224214,0.9881713463163043,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,42,0.5980000000000001,0.5988352949691736,0.5980000000000001,0.9960000000000001,0.5980000000000001,0.9959983993597439,0.5988352949691736,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,51,0.67,0.6611023791738908,0.67,0.6859999999999999,0.67,0.6843893616664491,0.6611023791738908,,
OpenBMI_SSVEP,B2_SCALE_COLLAPSE,54,0.8099999999999999,0.8070547467997313,0.8099999999999999,0.826,0.8099999999999999,0.8251280884592997,0.8070547467997313,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,12,0.958,0.9580537907470681,0.958,1.0,0.958,1.0,0.9580537907470681,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,13,0.8400000000000001,0.8362655401273711,0.8400000000000001,0.93,0.8400000000000001,0.9301464086882915,0.8362655401273711,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,17,0.954,0.9539588199476368,0.9199999999999999,0.9199999999999999,0.954,0.9210636683143203,0.9539588199476368,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,18,1.0,1.0,0.976,0.976,1.0,0.9758320352938137,1.0,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,24,0.8739999999999999,0.873651756808127,0.8739999999999999,0.976,0.8739999999999999,0.9756751662389223,0.873651756808127,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,25,0.9299999999999999,0.9297344454946673,0.9299999999999999,0.998,0.9299999999999999,0.997999199679872,0.9297344454946673,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,29,0.944,0.9440682703337953,0.944,0.9640000000000001,0.944,0.9638231703232186,0.9440682703337953,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,37,0.992,0.9919967987194879,0.9879999999999999,0.9879999999999999,0.992,0.9879903884630776,0.9919967987194879,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,39,0.9960000000000001,0.995998399359744,0.99,0.99,0.9960000000000001,0.9899863791670513,0.995998399359744,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,42,0.62,0.6168087653057769,0.62,1.0,0.62,1.0,0.6168087653057769,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,51,0.738,0.7124143500224878,0.738,0.74,0.738,0.7362564603435053,0.7124143500224878,,
OpenBMI_SSVEP,B3_SINGLE_SPATIAL_BASIS,54,0.8579999999999999,0.8564124542714264,0.8559999999999999,0.8559999999999999,0.8579999999999999,0.8500929263814647,0.8564124542714264,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,12,0.958,0.958257308712874,0.958,0.99,0.958,0.9899476698892118,0.958257308712874,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,13,0.746,0.7274632906895064,0.746,0.8300000000000001,0.746,0.8157993435838107,0.7274632906895064,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,17,0.8559999999999999,0.8555004235453423,0.8559999999999999,0.8560000000000001,0.8559999999999999,0.849935654187966,0.8555004235453423,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,18,1.0,1.0,0.9640000000000001,0.9640000000000001,1.0,0.9636782536255092,1.0,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,24,0.796,0.7948375868558812,0.796,0.842,0.796,0.8419828409116373,0.7948375868558812,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,25,0.9259999999999999,0.9260526847765277,0.9259999999999999,0.976,0.9259999999999999,0.9761958085120842,0.9260526847765277,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,29,0.95,0.9500112177008037,0.95,0.9640000000000001,0.95,0.9638775585767766,0.9500112177008037,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,36,0.998,0.997999199679872,0.998,1.0,0.998,1.0,0.997999199679872,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,37,0.9960000000000001,0.9959935897435898,0.952,0.952,0.9960000000000001,0.9518977848095048,0.9959935897435898,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,39,0.97,0.9700802319538196,0.8939999999999999,0.8939999999999999,0.97,0.8904696283695875,0.9700802319538196,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,42,0.5780000000000001,0.5774011059778481,0.5780000000000001,0.984,0.5780000000000001,0.9838527114475699,0.5774011059778481,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,51,0.64,0.6170587419936384,0.524,0.524,0.64,0.5159412787592351,0.6170587419936384,,
OpenBMI_SSVEP,B4_ONE_STAGE_BACKEND,54,0.8099999999999999,0.8084262450600634,0.772,0.772,0.8099999999999999,0.7706025114669177,0.8084262450600634,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,12,0.968,0.9679341581145616,0.968,1.0,0.968,1.0,0.9679341581145616,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,13,0.8,0.798341604947649,0.8,0.958,0.8,0.9571599023719186,0.798341604947649,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,17,0.9480000000000001,0.9478956921423626,0.9099999999999999,0.9099999999999999,0.9480000000000001,0.909778250648424,0.9478956921423626,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,18,1.0,1.0,0.974,0.974,1.0,0.9740747962526888,1.0,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,24,0.9039999999999999,0.903942568779357,0.9039999999999999,0.976,0.9039999999999999,0.9756498112065339,0.903942568779357,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,25,0.942,0.9411945241397129,0.942,0.992,0.942,0.9919542817126852,0.9411945241397129,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,29,0.954,0.9541231984650013,0.954,0.978,0.954,0.9778540262258749,0.9541231984650013,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,37,0.998,0.997999199679872,0.982,0.982,0.998,0.9818652460984394,0.997999199679872,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,39,0.994,0.9939550820328131,0.984,0.984,0.994,0.9839462708160187,0.9939550820328131,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.5860000000000001,0.583800996706331,0.5860000000000001,0.998,0.5860000000000001,0.997999199679872,0.583800996706331,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.706,0.6937109995656054,0.706,0.7140000000000001,0.706,0.7143291860465288,0.6937109995656054,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.8979999999999999,0.8983750300611337,0.86,0.86,0.8979999999999999,0.8594075749790555,0.8983750300611337,,
WBCIC_MI,B1_SAME_SCALE_63,sub-10,0.8240000000000001,0.82387093681718,0.6140000000000001,0.6869999999999999,0.8240000000000001,0.6700421411868988,0.82387093681718,0.6140000000000001,0.6133016403811778
WBCIC_MI,B1_SAME_SCALE_63,sub-15,0.719,0.7182729101596634,0.719,0.7210000000000001,0.719,0.7182823994111864,0.7182729101596634,0.781,0.779894626217482
WBCIC_MI,B1_SAME_SCALE_63,sub-20,0.484,0.4739762821473839,0.484,0.883,0.484,0.8825674942804614,0.4739762821473839,0.95,0.9499628495143243
WBCIC_MI,B1_SAME_SCALE_63,sub-39,0.8310000000000001,0.8309133984018493,0.49000000000000005,0.779,0.8310000000000001,0.7774662716101531,0.8309133984018493,0.49000000000000005,0.4759801330063563
WBCIC_MI,B1_SAME_SCALE_63,sub-4,0.651,0.6504127641740594,0.554,0.554,0.651,0.5535431111218179,0.6504127641740594,0.5650000000000001,0.5621671861256674
WBCIC_MI,B1_SAME_SCALE_63,sub-40,0.8539999999999999,0.8539206407137057,0.743,0.743,0.8539999999999999,0.738591696847098,0.8539206407137057,0.859,0.8588955155547987
WBCIC_MI,B1_SAME_SCALE_63,sub-43,0.99,0.9899998999974999,0.99,0.993,0.99,0.9929999249981251,0.9899998999974999,0.994,0.9939998999974999
WBCIC_MI,B1_SAME_SCALE_63,sub-46,0.969,0.9689557161840693,0.969,0.986,0.969,0.9859963986794839,0.9689557161840693,0.99,0.989999149918742
WBCIC_MI,B1_SAME_SCALE_63,sub-51,0.7929999999999999,0.7916918602181456,0.747,0.8160000000000001,0.7929999999999999,0.8128223081243234,0.7916918602181456,0.747,0.745055239589899
WBCIC_MI,B1_SAME_SCALE_63,sub-8,0.9339999999999999,0.9339907968738501,0.881,0.9259999999999999,0.9339999999999999,0.9259838948706441,0.9339907968738501,0.881,0.8809443810923117
WBCIC_MI,B2_SCALE_COLLAPSE,sub-10,0.819,0.8184342634789636,0.641,0.717,0.819,0.7105756136068198,0.8184342634789636,0.641,0.6395806736148735
WBCIC_MI,B2_SCALE_COLLAPSE,sub-15,0.73,0.7239725577990812,0.727,0.727,0.73,0.7239769480638418,0.7239725577990812,0.786,0.7848220536339349
WBCIC_MI,B2_SCALE_COLLAPSE,sub-20,0.495,0.48005138671989045,0.495,0.884,0.495,0.8824688840765706,0.48005138671989045,0.938,0.937865773542575
WBCIC_MI,B2_SCALE_COLLAPSE,sub-39,0.8240000000000001,0.8225349719420573,0.481,0.732,0.8240000000000001,0.7252353440227781,0.8225349719420573,0.481,0.45447471258686445
WBCIC_MI,B2_SCALE_COLLAPSE,sub-4,0.65,0.6474303986156625,0.556,0.556,0.65,0.5515585868000256,0.6474303986156625,0.561,0.5475591922168448
WBCIC_MI,B2_SCALE_COLLAPSE,sub-40,0.8220000000000001,0.8189403796645811,0.7190000000000001,0.7190000000000001,0.8220000000000001,0.701536851269261,0.8189403796645811,0.835,0.8321842400188858
WBCIC_MI,B2_SCALE_COLLAPSE,sub-43,0.9810000000000001,0.9809744623014793,0.9810000000000001,0.9869999999999999,0.9810000000000001,0.986993970074991,0.9809744623014793,0.984,0.9839913394808664
WBCIC_MI,B2_SCALE_COLLAPSE,sub-46,0.943,0.9423859490232889,0.943,0.969,0.943,0.9687963544722844,0.9423859490232889,0.985,0.9849912144777413
WBCIC_MI,B2_SCALE_COLLAPSE,sub-51,0.7849999999999999,0.7832285616801051,0.718,0.78,0.7849999999999999,0.7725448530805626,0.7832285616801051,0.718,0.7119841076579088
WBCIC_MI,B2_SCALE_COLLAPSE,sub-8,0.916,0.9155321032226199,0.8699999999999999,0.916,0.916,0.9157129504257915,0.9155321032226199,0.8699999999999999,0.8690648481827665
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-10,0.8119999999999999,0.8118520541096645,0.641,0.706,0.8119999999999999,0.701354255052478,0.8118520541096645,0.641,0.6400827953186352
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-15,0.7550000000000001,0.7549306846631624,0.738,0.738,0.7550000000000001,0.7368275321472387,0.7549306846631624,0.776,0.7756631359404783
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-20,0.506,0.5014407920532087,0.506,0.907,0.506,0.9067675516206979,0.5014407920532087,0.933,0.9329148866131087
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-39,0.794,0.7937851999392203,0.493,0.758,0.794,0.7571734651635315,0.7937851999392203,0.493,0.4741177669913836
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-4,0.671,0.670476830377314,0.557,0.557,0.671,0.5560738332138486,0.670476830377314,0.561,0.5531357220874151
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-40,0.826,0.8255687606896899,0.729,0.729,0.826,0.7253690877816543,0.8255687606896899,0.836,0.8351811186827625
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-43,0.9879999999999999,0.9879965480225265,0.9879999999999999,0.99,0.9879999999999999,0.9899997499937498,0.9879965480225265,0.992,0.9919998999975
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-46,0.95,0.949931188774254,0.95,0.982,0.95,0.9819866368868887,0.949931188774254,0.993,0.9929992748468408
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-51,0.8,0.798691844406443,0.745,0.8109999999999999,0.8,0.807758784981379,0.798691844406443,0.745,0.7416986694577961
WBCIC_MI,B3_SINGLE_SPATIAL_BASIS,sub-8,0.923,0.9229042393315299,0.8710000000000001,0.923,0.923,0.9229724433282136,0.9229042393315299,0.8710000000000001,0.8709457626832879
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-10,0.818,0.817526141812545,0.6359999999999999,0.72,0.818,0.7172183340086248,0.817526141812545,0.6359999999999999,0.6329814414584091
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-15,0.714,0.7086744704179699,0.714,0.724,0.714,0.7201798968127411,0.7086744704179699,0.758,0.7576037733666178
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-20,0.495,0.48535972076489486,0.495,0.819,0.495,0.8164731732915687,0.48535972076489486,0.925,0.9248994369994266
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-39,0.817,0.8162743809827833,0.508,0.736,0.817,0.7274691523553475,0.8162743809827833,0.508,0.4659404894718483
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-4,0.645,0.6444018050301321,0.517,0.5660000000000001,0.645,0.559913115184434,0.6444018050301321,0.517,0.504728915832161
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-40,0.8,0.7983140960046983,0.7449999999999999,0.7449999999999999,0.8,0.7380262176081466,0.7983140960046983,0.8370000000000001,0.8354065331754018
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-43,0.966,0.9659774774082546,0.966,0.976,0.966,0.9759907918877033,0.9659774774082546,0.9800000000000001,0.9799985497386927
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-46,0.925,0.9244540775603692,0.925,0.9560000000000001,0.925,0.9558949534384846,0.9244540775603692,0.967,0.9669616041151012
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-51,0.7949999999999999,0.7935248329650648,0.733,0.7889999999999999,0.7949999999999999,0.7856051292466767,0.7935248329650648,0.733,0.7318232159419857
WBCIC_MI,B4_ONE_STAGE_BACKEND,sub-8,0.915,0.9148641422115584,0.884,0.9039999999999999,0.915,0.9038978449553348,0.9148641422115584,0.884,0.8838392801407267
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-10,0.805,0.804085345595443,0.617,0.712,0.805,0.7100917121814605,0.804085345595443,0.617,0.6125603306512195
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-15,0.745,0.7429645877287913,0.735,0.735,0.745,0.7320366063451054,0.7429645877287913,0.791,0.7902696900606253
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-20,0.523,0.5195640962689839,0.523,0.8320000000000001,0.523,0.8285379465402638,0.5195640962689839,0.942,0.9419649175297866
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-39,0.835,0.8346083050729296,0.561,0.781,0.835,0.7779385960613966,0.8346083050729296,0.561,0.5378759076760757
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-4,0.633,0.6270946948606719,0.5589999999999999,0.5589999999999999,0.633,0.5577273780297252,0.6270946948606719,0.571,0.5694014630767048
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-40,0.874,0.8738551992448415,0.7769999999999999,0.7769999999999999,0.874,0.7763447793568492,0.8738551992448415,0.884,0.8839501171092042
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-43,0.992,0.991999549958746,0.992,0.9949999999999999,0.992,0.9949997749793731,0.991999549958746,0.9949999999999999,0.9949999749993751
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-46,0.968,0.9679513916105668,0.968,0.984,0.968,0.9839907928339027,0.9679513916105668,0.983,0.9829853094658292
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-51,0.804,0.8032935673812274,0.745,0.825,0.804,0.8233855529679713,0.8032935673812274,0.745,0.7420950259511113
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-8,0.914,0.9137599159378744,0.875,0.9219999999999999,0.914,0.9218966187157317,0.9137599159378744,0.875,0.8747295236615539
