fold,seed,task,metric,subject,session_or_direction,protected,random_mean,delta,representation,n_controls
1,0,ssvep,alignment,8,2,0.9455378468424106,0.7909717823027803,0.1545660645396303,random,100
1,0,ssvep,alignment,9,1,0.9676377607708719,0.8888481342012093,0.0787896265696626,random,100
1,0,ssvep,alignment,9,2,0.9714309571497688,0.9065610600348761,0.06486989711489266,random,100
1,0,ssvep,rdm,12,1,0.8285714285714287,0.5280000000000001,0.3005714285714286,random,100
1,0,ssvep,rdm,12,2,0.7714285714285715,0.5022857142857144,0.269142857142857,random,100
1,0,ssvep,rdm,13,1,0.2,0.5405714285714286,-0.3405714285714286,random,100
1,0,ssvep,rdm,13,2,0.3142857142857143,0.5154285714285716,-0.2011428571428573,random,100
1,0,ssvep,rdm,14,1,0.2571428571428572,0.5845714285714287,-0.32742857142857157,random,100
1,0,ssvep,rdm,14,2,-0.028571428571428574,0.37885714285714295,-0.40742857142857153,random,100
1,0,ssvep,rdm,15,1,0.2,0.5897142857142859,-0.38971428571428585,random,100
1,0,ssvep,rdm,15,2,0.2,0.11485714285714285,0.08514285714285716,random,100
1,0,ssvep,rdm,18,1,0.48571428571428577,0.6280000000000001,-0.14228571428571435,random,100
1,0,ssvep,rdm,18,2,0.6,0.536,0.06399999999999995,random,100
1,0,ssvep,rdm,2,1,0.6,0.3605714285714287,0.23942857142857127,random,100
1,0,ssvep,rdm,2,2,0.48571428571428577,0.22514285714285712,0.2605714285714287,random,100
1,0,ssvep,rdm,20,1,0.3714285714285715,0.5257142857142858,-0.1542857142857143,random,100
1,0,ssvep,rdm,20,2,0.08571428571428573,0.6794285714285713,-0.5937142857142855,random,100
1,0,ssvep,rdm,21,1,0.48571428571428577,0.4245714285714286,0.061142857142857165,random,100
1,0,ssvep,rdm,21,2,0.14285714285714288,0.43200000000000005,-0.28914285714285715,random,100
1,0,ssvep,rdm,23,1,0.48571428571428577,0.17942857142857144,0.30628571428571433,random,100
1,0,ssvep,rdm,23,2,0.028571428571428574,0.28514285714285714,-0.25657142857142856,random,100
1,0,ssvep,rdm,24,1,0.48571428571428577,0.3731428571428572,0.11257142857142854,random,100
1,0,ssvep,rdm,24,2,0.14285714285714288,0.44628571428571434,-0.3034285714285715,random,100
1,0,ssvep,rdm,26,1,0.5428571428571429,0.5125714285714287,0.03028571428571425,random,100
1,0,ssvep,rdm,26,2,0.8285714285714287,0.6085714285714287,0.22000000000000008,random,100
1,0,ssvep,rdm,27,1,0.6571428571428573,0.4977142857142858,0.15942857142857148,random,100
1,0,ssvep,rdm,27,2,0.6571428571428573,0.632,0.025142857142857244,random,100
1,0,ssvep,rdm,28,1,0.4285714285714286,0.4542857142857144,-0.0257142857142858,random,100
1,0,ssvep,rdm,28,2,0.3142857142857143,0.40457142857142864,-0.09028571428571436,random,100
1,0,ssvep,rdm,29,1,0.4285714285714286,0.4251428571428572,0.003428571428571392,random,100
1,0,ssvep,rdm,29,2,0.7142857142857143,0.524,0.19028571428571428,random,100
1,0,ssvep,rdm,30,1,-0.3714285714285715,0.4782857142857144,-0.8497142857142859,random,100
1,0,ssvep,rdm,30,2,0.2571428571428572,0.45828571428571435,-0.20114285714285718,random,100
1,0,ssvep,rdm,31,1,0.7714285714285715,0.5302857142857144,0.2411428571428571,random,100
1,0,ssvep,rdm,31,2,0.6571428571428573,0.6194285714285716,0.0377142857142857,random,100
1,0,ssvep,rdm,32,1,0.2571428571428572,0.050285714285714295,0.20685714285714288,random,100
1,0,ssvep,rdm,32,2,-0.3714285714285715,0.15371428571428572,-0.5251428571428572,random,100
1,0,ssvep,rdm,33,1,0.14285714285714288,0.5822857142857143,-0.4394285714285714,random,100
1,0,ssvep,rdm,33,2,-0.08571428571428573,0.4097142857142858,-0.49542857142857155,random,100
1,0,ssvep,rdm,34,1,0.4285714285714286,0.6297142857142858,-0.20114285714285718,random,100
1,0,ssvep,rdm,34,2,0.6,0.2571428571428572,0.3428571428571428,random,100
1,0,ssvep,rdm,36,1,0.8285714285714287,0.37085714285714283,0.4577142857142859,random,100
1,0,ssvep,rdm,36,2,0.8857142857142858,0.4382857142857143,0.4474285714285715,random,100
1,0,ssvep,rdm,37,1,0.8285714285714287,0.8348571428571429,-0.006285714285714117,random,100
1,0,ssvep,rdm,37,2,0.7714285714285715,0.5548571428571429,0.21657142857142853,random,100
1,0,ssvep,rdm,39,1,0.7714285714285715,0.7297142857142854,0.04171428571428604,random,100
1,0,ssvep,rdm,39,2,0.8285714285714287,0.6674285714285714,0.16114285714285737,random,100
1,0,ssvep,rdm,4,1,0.6,0.4371428571428572,0.16285714285714276,random,100
1,0,ssvep,rdm,4,2,0.48571428571428577,0.6222857142857144,-0.13657142857142868,random,100
1,0,ssvep,rdm,41,1,0.5428571428571429,0.5880000000000001,-0.04514285714285715,random,100
1,0,ssvep,rdm,41,2,0.8285714285714287,0.6662857142857144,0.16228571428571437,random,100
1,0,ssvep,rdm,44,1,0.7714285714285715,0.5514285714285715,0.21999999999999997,random,100
1,0,ssvep,rdm,44,2,0.8857142857142858,0.5565714285714286,0.3291428571428572,random,100
1,0,ssvep,rdm,46,1,0.028571428571428574,0.5474285714285716,-0.518857142857143,random,100
1,0,ssvep,rdm,46,2,0.3714285714285715,0.29257142857142865,0.07885714285714285,random,100
1,0,ssvep,rdm,47,1,0.7142857142857143,0.02057142857142857,0.6937142857142857,random,100
1,0,ssvep,rdm,47,2,0.6,0.6222857142857144,-0.022285714285714464,random,100
1,0,ssvep,rdm,49,1,0.48571428571428577,0.3828571428571429,0.10285714285714287,random,100
1,0,ssvep,rdm,49,2,0.14285714285714288,0.3240000000000001,-0.18114285714285724,random,100
1,0,ssvep,rdm,51,1,0.7142857142857143,0.09257142857142858,0.6217142857142857,random,100
1,0,ssvep,rdm,51,2,0.2571428571428572,0.41142857142857153,-0.15428571428571436,random,100
1,0,ssvep,rdm,52,1,0.7714285714285715,0.5405714285714286,0.23085714285714287,random,100
1,0,ssvep,rdm,52,2,0.6,0.14400000000000002,0.45599999999999996,random,100
1,0,ssvep,rdm,53,1,0.2571428571428572,0.32971428571428574,-0.07257142857142856,random,100
1,0,ssvep,rdm,53,2,0.2,0.7217142857142855,-0.5217142857142856,random,100
1,0,ssvep,rdm,54,1,0.6,0.5857142857142857,0.014285714285714235,random,100
1,0,ssvep,rdm,54,2,0.48571428571428577,0.5434285714285716,-0.05771428571428583,random,100
1,0,ssvep,rdm,8,1,0.7142857142857143,0.6131428571428573,0.10114285714285698,random,100
1,0,ssvep,rdm,8,2,0.7714285714285715,0.6091428571428573,0.16228571428571414,random,100
1,0,ssvep,rdm,9,1,0.8285714285714287,0.6639999999999999,0.1645714285714288,random,100
1,0,ssvep,rdm,9,2,0.6,0.6845714285714284,-0.08457142857142841,random,100
1,0,ssvep,cross_session,12,1->2,0.8285714285714287,0.5251428571428572,0.3034285714285715,random,100
1,0,ssvep,cross_session,12,2->1,0.7714285714285715,0.5114285714285716,0.2599999999999999,random,100
1,0,ssvep,cross_session,13,1->2,0.3714285714285715,0.542857142857143,-0.17142857142857154,random,100
1,0,ssvep,cross_session,13,2->1,0.2571428571428572,0.5337142857142857,-0.2765714285714285,random,100
1,0,ssvep,cross_session,14,1->2,0.2571428571428572,0.40342857142857147,-0.1462857142857143,random,100
1,0,ssvep,cross_session,14,2->1,-0.028571428571428574,0.5274285714285716,-0.5560000000000002,random,100
1,0,ssvep,cross_session,15,1->2,0.4285714285714286,0.11142857142857145,0.31714285714285717,random,100
1,0,ssvep,cross_session,15,2->1,0.028571428571428574,0.5931428571428572,-0.5645714285714286,random,100
1,0,ssvep,cross_session,18,1->2,0.6,0.5217142857142858,0.07828571428571418,random,100
1,0,ssvep,cross_session,18,2->1,0.48571428571428577,0.6674285714285715,-0.18171428571428572,random,100
1,0,ssvep,cross_session,2,1->2,0.6,0.2937142857142857,0.3062857142857143,random,100
1,0,ssvep,cross_session,2,2->1,0.48571428571428577,0.2805714285714286,0.20514285714285718,random,100
1,0,ssvep,cross_session,20,1->2,0.2571428571428572,0.7331428571428572,-0.47600000000000003,random,100
1,0,ssvep,cross_session,20,2->1,0.2571428571428572,0.46914285714285725,-0.21200000000000008,random,100
1,0,ssvep,cross_session,21,1->2,0.3714285714285715,0.4434285714285715,-0.07200000000000001,random,100
1,0,ssvep,cross_session,21,2->1,0.7142857142857143,0.4960000000000001,0.2182857142857142,random,100
1,0,ssvep,cross_session,23,1->2,0.2571428571428572,0.24228571428571433,0.014857142857142847,random,100
1,0,ssvep,cross_session,23,2->1,0.2571428571428572,0.21714285714285717,0.04000000000000001,random,100
1,0,ssvep,cross_session,24,1->2,0.48571428571428577,0.43200000000000016,0.0537142857142856,random,100
1,0,ssvep,cross_session,24,2->1,0.14285714285714288,0.38971428571428574,-0.24685714285714286,random,100
1,0,ssvep,cross_session,26,1->2,0.942857142857143,0.5982857142857143,0.34457142857142864,random,100
1,0,ssvep,cross_session,26,2->1,0.4285714285714286,0.5502857142857144,-0.12171428571428577,random,100
1,0,ssvep,cross_session,27,1->2,0.6,0.6788571428571427,-0.07885714285714274,random,100
1,0,ssvep,cross_session,27,2->1,0.6,0.4411428571428572,0.15885714285714275,random,100
1,0,ssvep,cross_session,28,1->2,0.3714285714285715,0.3594285714285716,0.0119999999999999,random,100
1,0,ssvep,cross_session,28,2->1,0.5428571428571429,0.5057142857142858,0.037142857142857144,random,100
1,0,ssvep,cross_session,29,1->2,0.7714285714285715,0.5325714285714287,0.23885714285714277,random,100
1,0,ssvep,cross_session,29,2->1,0.3714285714285715,0.4285714285714286,-0.057142857142857106,random,100
1,0,ssvep,cross_session,30,1->2,0.48571428571428577,0.5051428571428572,-0.01942857142857146,random,100
1,0,ssvep,cross_session,30,2->1,-0.3142857142857143,0.43657142857142867,-0.7508571428571429,random,100
1,0,ssvep,cross_session,31,1->2,0.7714285714285715,0.6022857142857143,0.16914285714285715,random,100
1,0,ssvep,cross_session,31,2->1,0.6571428571428573,0.5422857142857144,0.11485714285714288,random,100
1,0,ssvep,cross_session,32,1->2,-0.3142857142857143,0.1874285714285714,-0.5017142857142857,random,100
1,0,ssvep,cross_session,32,2->1,0.3142857142857143,0.038285714285714284,0.276,random,100
1,0,ssvep,cross_session,33,1->2,-0.028571428571428574,0.4354285714285716,-0.4640000000000002,random,100
1,0,ssvep,cross_session,33,2->1,0.08571428571428573,0.5714285714285715,-0.48571428571428577,random,100
1,0,ssvep,cross_session,34,1->2,0.6571428571428573,0.23485714285714288,0.4222857142857144,random,100
1,0,ssvep,cross_session,34,2->1,0.3714285714285715,0.6651428571428571,-0.29371428571428565,random,100
1,0,ssvep,cross_session,36,1->2,0.942857142857143,0.42571428571428577,0.5171428571428571,random,100
1,0,ssvep,cross_session,36,2->1,0.6571428571428573,0.38285714285714284,0.2742857142857144,random,100
1,0,ssvep,cross_session,37,1->2,0.8285714285714287,0.5857142857142859,0.24285714285714288,random,100
1,0,ssvep,cross_session,37,2->1,0.7714285714285715,0.8108571428571427,-0.03942857142857126,random,100
1,0,ssvep,cross_session,39,1->2,0.6571428571428573,0.6611428571428571,-0.0039999999999998925,random,100
1,0,ssvep,cross_session,39,2->1,0.8285714285714287,0.741142857142857,0.08742857142857174,random,100
1,0,ssvep,cross_session,4,1->2,0.4285714285714286,0.6331428571428571,-0.20457142857142852,random,100
1,0,ssvep,cross_session,4,2->1,0.7142857142857143,0.5365714285714287,0.1777142857142856,random,100
1,0,ssvep,cross_session,41,1->2,0.7714285714285715,0.6331428571428571,0.13828571428571435,random,100
1,0,ssvep,cross_session,41,2->1,0.6,0.6428571428571429,-0.04285714285714293,random,100
1,0,ssvep,cross_session,44,1->2,0.942857142857143,0.5394285714285715,0.40342857142857147,random,100
1,0,ssvep,cross_session,44,2->1,0.6,0.5720000000000001,0.027999999999999914,random,100
1,0,ssvep,cross_session,46,1->2,0.4285714285714286,0.348,0.08057142857142863,random,100
1,0,ssvep,cross_session,46,2->1,0.08571428571428573,0.5405714285714287,-0.45485714285714296,random,100
1,0,ssvep,cross_session,47,1->2,0.6571428571428573,0.6097142857142859,0.047428571428571376,random,100
1,0,ssvep,cross_session,47,2->1,0.7714285714285715,0.06742857142857142,0.7040000000000001,random,100
1,0,ssvep,cross_session,49,1->2,0.08571428571428573,0.3137142857142857,-0.22799999999999998,random,100
1,0,ssvep,cross_session,49,2->1,0.5428571428571429,0.39485714285714296,0.14799999999999996,random,100
1,0,ssvep,cross_session,51,1->2,0.2571428571428572,0.3754285714285716,-0.11828571428571444,random,100
1,0,ssvep,cross_session,51,2->1,0.7142857142857143,0.18628571428571433,0.528,random,100
1,0,ssvep,cross_session,52,1->2,0.6571428571428573,0.24285714285714288,0.41428571428571437,random,100
1,0,ssvep,cross_session,52,2->1,0.6571428571428573,0.4777142857142858,0.17942857142857144,random,100
1,0,ssvep,cross_session,53,1->2,0.2,0.6994285714285714,-0.4994285714285714,random,100
1,0,ssvep,cross_session,53,2->1,0.2571428571428572,0.2891428571428572,-0.03200000000000003,random,100
1,0,ssvep,cross_session,54,1->2,0.5428571428571429,0.5960000000000002,-0.05314285714285727,random,100
1,0,ssvep,cross_session,54,2->1,0.6571428571428573,0.5337142857142859,0.12342857142857133,random,100
1,0,ssvep,cross_session,8,1->2,0.7142857142857143,0.6302857142857143,0.08399999999999996,random,100
1,0,ssvep,cross_session,8,2->1,0.6,0.5794285714285716,0.020571428571428352,random,100
1,0,ssvep,cross_session,9,1->2,0.7714285714285715,0.7045714285714285,0.06685714285714295,random,100
1,0,ssvep,cross_session,9,2->1,0.7714285714285715,0.630857142857143,0.14057142857142846,random,100
1,1,mi,alignment,12,1,0.9538905109676376,0.5925260225881392,0.3613644883794983,random,100
1,1,mi,alignment,12,2,0.7396827733804184,0.3500269828111464,0.389655790569272,random,100
1,1,mi,alignment,13,1,0.6484438291543304,0.14249080426668811,0.5059530248876423,random,100
1,1,mi,alignment,13,2,0.6636930943913004,0.37587547000177673,0.2878176243895237,random,100
1,1,mi,alignment,14,1,0.9410385130935445,0.1215423668538444,0.8194961462397001,random,100
1,1,mi,alignment,14,2,0.9225507166665691,0.5841283354833442,0.3384223811832249,random,100
1,1,mi,alignment,15,1,0.9594302449909657,0.140515000204781,0.8189152447861847,random,100
1,1,mi,alignment,15,2,0.16251977896880335,0.3591882114140052,-0.19666843244520185,random,100
1,1,mi,alignment,18,1,0.978371065421255,0.7066872702095723,0.2716837952116826,random,100
1,1,mi,alignment,18,2,0.9813843090858206,0.5760141964933719,0.4053701125924487,random,100
1,1,mi,alignment,2,1,0.6868275648562256,0.27166900864102717,0.4151585562151985,random,100
1,1,mi,alignment,2,2,0.7297751344254833,0.2558388704013323,0.47393626402415095,random,100
1,1,mi,alignment,20,1,0.9195168868335657,0.547312223729731,0.3722046631038347,random,100
1,1,mi,alignment,20,2,0.7945457270459271,0.7118721980535095,0.08267352899241753,random,100
1,1,mi,alignment,21,1,0.984961538521869,0.7958190167705597,0.1891425217513093,random,100
1,1,mi,alignment,21,2,0.985250399581267,0.5636942070329376,0.42155619254832943,random,100
1,1,mi,alignment,23,1,0.8646875562086263,0.46606789161010204,0.3986196645985242,random,100
1,1,mi,alignment,23,2,0.9843865106312877,0.5339430653330425,0.4504434452982452,random,100
1,1,mi,alignment,24,1,0.954325667689251,0.15599925563842615,0.7983264120508249,random,100
1,1,mi,alignment,24,2,0.6371167535509688,0.06909198176073156,0.5680247717902371,random,100
1,1,mi,alignment,26,1,0.7519194524542959,0.6361816587451498,0.11573779370914616,random,100
1,1,mi,alignment,26,2,0.960764090533599,0.5857429381632644,0.3750211523703346,random,100
1,1,mi,alignment,27,1,0.7520111694879905,0.320863009368593,0.4311481601193975,random,100
1,1,mi,alignment,27,2,0.7541313986951784,0.495482464161112,0.2586489345340664,random,100
1,1,mi,alignment,28,1,0.9910319485686111,0.7766398083187925,0.21439214024981856,random,100
1,1,mi,alignment,28,2,0.9801831233924927,0.8361602142651589,0.14402290912733384,random,100
1,1,mi,alignment,29,1,0.8946161400620163,0.2646059234366132,0.6300102166254031,random,100
1,1,mi,alignment,29,2,0.9099154044872475,0.3916983120246151,0.5182170924626324,random,100
1,1,mi,alignment,30,1,0.9803501857728902,0.3182384891761786,0.6621116965967117,random,100
1,1,mi,alignment,30,2,0.9810360740087914,0.3533812189492337,0.6276548550595578,random,100
1,1,mi,alignment,31,1,0.9429912923163566,0.31794297218854156,0.625048320127815,random,100
1,1,mi,alignment,31,2,0.9058990189709671,0.3889657649466452,0.5169332540243219,random,100
1,1,mi,alignment,32,1,0.9914044962872017,0.7106769514162097,0.28072754487099205,random,100
1,1,mi,alignment,32,2,0.9745848237152125,0.8100278703758503,0.16455695333936216,random,100
1,1,mi,alignment,33,1,0.9530376079224365,0.7062297645818996,0.24680784334053696,random,100
1,1,mi,alignment,33,2,0.9964042458462169,0.7512183841651324,0.24518586168108447,random,100
1,1,mi,alignment,34,1,0.7712274890046084,0.03138937113304695,0.7398381178715614,random,100
1,1,mi,alignment,34,2,0.8020224308841997,0.18955150237004725,0.6124709285141524,random,100
1,1,mi,alignment,36,1,0.9580217360815,0.7624174297147216,0.1956043063667784,random,100
1,1,mi,alignment,36,2,0.9423956304651926,0.7012719081846283,0.24112372228056433,random,100
1,1,mi,alignment,37,1,0.9731945539479573,0.725593566419946,0.2476009875280113,random,100
1,1,mi,alignment,37,2,0.9264530354945565,0.6903638094183335,0.23608922607622296,random,100
1,1,mi,alignment,39,1,0.9295785896839619,0.38297438261067035,0.5466042070732915,random,100
1,1,mi,alignment,39,2,0.9890203334650828,0.6363211407160256,0.35269919274905714,random,100
1,1,mi,alignment,4,1,0.7332731672290749,-0.0683523759954528,0.8016255432245276,random,100
1,1,mi,alignment,4,2,0.881977195287174,0.3964420405786905,0.4855351547084835,random,100
1,1,mi,alignment,41,1,0.8959448621750861,-0.07846000272875632,0.9744048649038424,random,100
1,1,mi,alignment,41,2,0.9846266833153966,0.2827445407728587,0.7018821425425379,random,100
1,1,mi,alignment,44,1,0.9856325862691897,0.6561997138168649,0.3294328724523248,random,100
1,1,mi,alignment,44,2,0.9898052295686021,0.6640228025338355,0.32578242703476656,random,100
1,1,mi,alignment,46,1,0.7567807862417778,0.6825287828545891,0.07425200338718874,random,100
1,1,mi,alignment,46,2,0.8441012443495378,0.6372539660915002,0.20684727825803761,random,100
1,1,mi,alignment,47,1,0.853839113512494,0.7906529681226441,0.0631861453898499,random,100
1,1,mi,alignment,47,2,0.9140147009954845,0.69285338725702,0.2211613137384646,random,100
1,1,mi,alignment,49,1,0.9812163702615524,0.12045088722334547,0.8607654830382069,random,100
1,1,mi,alignment,49,2,0.8853194741528672,0.47982089423207475,0.4054985799207924,random,100
1,1,mi,alignment,51,1,0.9447190925908941,0.7540375459954344,0.19068154659545977,random,100
1,1,mi,alignment,51,2,0.9104440699547365,0.4891939075018859,0.4212501624528506,random,100
1,1,mi,alignment,52,1,0.9183535301434096,0.6803558442333246,0.23799768591008497,random,100
1,1,mi,alignment,52,2,0.8882874125101247,0.5561879410378716,0.33209947147225305,random,100
1,1,mi,alignment,53,1,0.4213250000577962,0.43572010255196864,-0.014395102494172418,random,100
1,1,mi,alignment,53,2,0.8186011206729054,0.5697921134069355,0.24880900726596988,random,100
1,1,mi,alignment,54,1,0.7921561638883895,0.6206013230579218,0.17155484083046768,random,100
1,1,mi,alignment,54,2,0.8276056561518591,0.3437753382939861,0.483830317857873,random,100
1,1,mi,alignment,8,1,0.9439833902916317,0.7417265952357216,0.2022567950559101,random,100
1,1,mi,alignment,8,2,0.9926360185998309,0.5245273353613038,0.46810868323852706,random,100
1,1,mi,alignment,9,1,0.9773435833061104,0.4011819533436457,0.5761616299624647,random,100
1,1,mi,alignment,9,2,0.9615431156704082,0.40313598079610263,0.5584071348743056,random,100
1,1,mi,cross_session,12,1->2,0.7698093378815888,0.2385029499438636,0.5313063879377252,random,100
1,1,mi,cross_session,12,2->1,0.9414889463489575,0.5561783714966357,0.3853105748523218,random,100
1,1,mi,cross_session,13,1->2,0.6567306561256417,0.342198402309906,0.31453225381573574,random,100
1,1,mi,cross_session,13,2->1,0.647788451624963,0.0720348925145314,0.5757535591104316,random,100
1,1,mi,cross_session,14,1->2,0.9236890182654899,0.5449276310283315,0.37876138723715835,random,100
1,1,mi,cross_session,14,2->1,0.9413173165547379,0.351267004876921,0.590050311677817,random,100
1,1,mi,cross_session,15,1->2,0.15229492677582218,0.3045239836978326,-0.15222905692201044,random,100
1,1,mi,cross_session,15,2->1,0.9612028961914114,0.04763743320094543,0.913565462990466,random,100
1,1,mi,cross_session,18,1->2,0.9800395195355016,0.6386408513811136,0.341398668154388,random,100
1,1,mi,cross_session,18,2->1,0.9880495318455971,0.637777361305244,0.3502721705403531,random,100
1,1,mi,cross_session,2,1->2,0.7631301468109353,0.13625318132546058,0.6268769654854747,random,100
1,1,mi,cross_session,2,2->1,0.6866585830365316,0.3816002967356418,0.3050582863008898,random,100
1,1,mi,cross_session,20,1->2,0.7799744705312155,0.6685317367123033,0.11144273381891223,random,100
1,1,mi,cross_session,20,2->1,0.9181764546281485,0.5951322942173202,0.3230441604108283,random,100
1,1,mi,cross_session,21,1->2,0.9814434500243232,0.6763295120334948,0.3051139379908284,random,100
1,1,mi,cross_session,21,2->1,0.9894673051936356,0.7064428703326777,0.28302443486095785,random,100
1,1,mi,cross_session,23,1->2,0.9781802654934544,0.6173490402719021,0.3608312252215523,random,100
1,1,mi,cross_session,23,2->1,0.8639129172507163,0.41432155138059445,0.44959136587012183,random,100
1,1,mi,cross_session,24,1->2,0.6123754500766896,0.0344844158977143,0.5778910341789752,random,100
1,1,mi,cross_session,24,2->1,0.959652920279407,0.21231363665770536,0.7473392836217017,random,100
1,1,mi,cross_session,26,1->2,0.97029922967905,0.5542194653540222,0.4160797643250278,random,100
1,1,mi,cross_session,26,2->1,0.7494727491543663,0.5177748079515283,0.23169794120283804,random,100
1,1,mi,cross_session,27,1->2,0.7362883163182131,0.4962685945953264,0.24001972172288671,random,100
1,1,mi,cross_session,27,2->1,0.7488472255753572,0.3119822400209063,0.4368649855544509,random,100
1,1,mi,cross_session,28,1->2,0.9840911891507041,0.8842315491072976,0.09985964004340653,random,100
1,1,mi,cross_session,28,2->1,0.9850592648360087,0.7959442186095289,0.1891150462264798,random,100
1,1,mi,cross_session,29,1->2,0.913734043506943,0.4428552884927146,0.4708787550142284,random,100
1,1,mi,cross_session,29,2->1,0.8923805313036893,0.14409955041770653,0.7482809808859828,random,100
1,1,mi,cross_session,30,1->2,0.988060644353403,0.2381504959668984,0.7499101483865046,random,100
1,1,mi,cross_session,30,2->1,0.987712430717614,0.24625255364545448,0.7414598770721595,random,100
1,1,mi,cross_session,31,1->2,0.9160895898633041,0.3120233290349573,0.6040662608283469,random,100
1,1,mi,cross_session,31,2->1,0.9353787246156763,0.3814316314341932,0.5539470931814832,random,100
1,1,mi,cross_session,32,1->2,0.9739366753235272,0.8913015302746103,0.08263514504891689,random,100
1,1,mi,cross_session,32,2->1,0.9908729217904971,0.6613481864539138,0.32952473533658333,random,100
1,1,mi,cross_session,33,1->2,0.9971847978850205,0.8376444401414205,0.15954035774359998,random,100
1,1,mi,cross_session,33,2->1,0.9456846750890313,0.7390522557763424,0.20663241931268894,random,100
1,1,mi,cross_session,34,1->2,0.8221004006152834,0.04867603399832137,0.7734243666169621,random,100
1,1,mi,cross_session,34,2->1,0.7818620204829775,0.18615675317454225,0.5957052673084352,random,100
1,1,mi,cross_session,36,1->2,0.9340740986544553,0.6653694360868773,0.2687046625675781,random,100
1,1,mi,cross_session,36,2->1,0.9665337247611031,0.720143679305592,0.24639004545551113,random,100
1,1,mi,cross_session,37,1->2,0.9369885138998836,0.75991852882708,0.17706998507280358,random,100
1,1,mi,cross_session,37,2->1,0.963742373980767,0.6110323416404304,0.3527100323403366,random,100
1,1,mi,cross_session,39,1->2,0.9922169193306623,0.5226976516383813,0.4695192676922809,random,100
1,1,mi,cross_session,39,2->1,0.9167714596608881,0.4697420413509038,0.4470294183099843,random,100
1,1,mi,cross_session,4,1->2,0.9051872798696828,0.47367139072660885,0.431515889143074,random,100
1,1,mi,cross_session,4,2->1,0.7481444175150046,0.04696895579076713,0.7011754617242375,random,100
1,1,mi,cross_session,41,1->2,0.9768209302968466,0.28644839065462724,0.6903725396422193,random,100
1,1,mi,cross_session,41,2->1,0.8964377466084839,0.004818165048542178,0.8916195815599417,random,100
1,1,mi,cross_session,44,1->2,0.9853701105610876,0.7503349501292036,0.235035160431884,random,100
1,1,mi,cross_session,44,2->1,0.9905354766749312,0.5155927795924184,0.4749426970825128,random,100
1,1,mi,cross_session,46,1->2,0.8666043317153901,0.7162970182641324,0.1503073134512577,random,100
1,1,mi,cross_session,46,2->1,0.7590997779134689,0.6318960216325786,0.1272037562808903,random,100
1,1,mi,cross_session,47,1->2,0.9282795505226428,0.5555879579776918,0.372691592544951,random,100
1,1,mi,cross_session,47,2->1,0.8330353184512133,0.7260540960948237,0.10698122235638952,random,100
1,1,mi,cross_session,49,1->2,0.8996679696020197,0.3183791892842034,0.5812887803178163,random,100
1,1,mi,cross_session,49,2->1,0.973071881751755,0.2166208514959983,0.7564510302557567,random,100
1,1,mi,cross_session,51,1->2,0.9267913624047524,0.49131075719091966,0.4354806052138327,random,100
1,1,mi,cross_session,51,2->1,0.9473454011559703,0.783545621775171,0.16379977938079937,random,100
1,1,mi,cross_session,52,1->2,0.8881145862217406,0.611477378818685,0.27663720740305553,random,100
1,1,mi,cross_session,52,2->1,0.9204957274392762,0.5930683073923046,0.32742742004697156,random,100
1,1,mi,cross_session,53,1->2,0.8088987696764439,0.46196534978699894,0.346933419889445,random,100
1,1,mi,cross_session,53,2->1,0.4560427128050509,0.5424767230864304,-0.08643401028137948,random,100
1,1,mi,cross_session,54,1->2,0.8406342360471446,0.33206890183849497,0.5085653342086496,random,100
1,1,mi,cross_session,54,2->1,0.7894855856787887,0.6563344599462243,0.13315112573256438,random,100
1,1,mi,cross_session,8,1->2,0.9956447243779752,0.6630161381980569,0.3326285861799183,random,100
1,1,mi,cross_session,8,2->1,0.9590339664053166,0.6945011945887769,0.26453277181653967,random,100
1,1,mi,cross_session,9,1->2,0.9516061274798084,0.5071971170193854,0.444409010460423,random,100
1,1,mi,cross_session,9,2->1,0.983308644444532,0.3175065409210297,0.6658021035235023,random,100
1,1,erp,alignment,12,1,0.6275301457308647,0.5273092833066565,0.10022086242420825,random,100
1,1,erp,alignment,12,2,0.7613827936187432,0.26753489027229443,0.49384790334644874,random,100
1,1,erp,alignment,13,1,0.7971151877103702,0.24770671863893678,0.5494084690714334,random,100
1,1,erp,alignment,13,2,0.8069982195506579,0.26881565411608993,0.538182565434568,random,100
1,1,erp,alignment,14,1,0.9709613551737368,0.6065115318632447,0.36444982331049214,random,100
1,1,erp,alignment,14,2,0.697078097674592,0.4211531525217528,0.27592494515283916,random,100
1,1,erp,alignment,15,1,0.9162340242330373,0.5755252541104521,0.34070877012258527,random,100
1,1,erp,alignment,15,2,0.7174992486314253,0.42986728730006335,0.287631961331362,random,100
1,1,erp,alignment,18,1,0.9053203049012327,0.0987566384711352,0.8065636664300975,random,100
1,1,erp,alignment,18,2,0.8548320218180392,0.4748321414860638,0.3799998803319754,random,100
1,1,erp,alignment,2,1,0.8382408300569701,0.6355603480640074,0.20268048199296274,random,100
1,1,erp,alignment,2,2,0.963209300847017,0.4872286650622282,0.4759806357847888,random,100
1,1,erp,alignment,20,1,0.9158974442420169,0.2625643798524655,0.6533330643895514,random,100
1,1,erp,alignment,20,2,0.9253972417866491,0.6555524737521327,0.2698447680345164,random,100
1,1,erp,alignment,21,1,0.003977185529840477,0.24321023396017677,-0.2392330484303363,random,100
