observation_id,task,dataset,fold,seed,space,round,K,subject_A,subject_B,different_subjects,global_subjects,m_per_class,B_blocks_disjoint,A_B_disjoint,controls_exclude_A_B,gradient_mode,c_same,c_different,c_global,g_B_norm,g_different_norm,g_global_norm,future_harm,harm_label,loss_B_future_before,loss_B_future_after,checkpoint_sha256,normalizer_sha256
WBCIC_MI:f4:C:r0:B=sub-1:A=sub-6,WBCIC_MI,WBCIC,4,0,C,0,4,sub-6,sub-1,sub-14;sub-22;sub-23;sub-24,sub-35;sub-37;sub-45;sub-47,8,True,True,True,eval_dropout_disabled,-1.6872991182026453e-06,1.6914435718717868e-06,1.0743635812104912e-06,0.005624530836939812,0.005638346076011658,0.0035813397262245417,-5.066394805908203e-07,0,0.13835293054580688,0.1383524239063263,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-6:A=sub-7,WBCIC_MI,WBCIC,4,0,C,0,1,sub-7,sub-6,sub-1,sub-9,8,True,True,True,eval_dropout_disabled,-8.444452959111004e-08,4.156326212978456e-06,3.6550623008224647e-06,0.0002814820036292076,0.013854432851076126,0.012183550745248795,-1.8700957298278809e-06,0,0.06691881269216537,0.06691694259643555,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-6:A=sub-7,WBCIC_MI,WBCIC,4,0,C,0,2,sub-7,sub-6,sub-1;sub-9,sub-9;sub-11,8,True,True,True,eval_dropout_disabled,-1.60908723501052e-06,7.528076821472496e-06,3.3656940559012583e-06,0.00536362873390317,0.02509360946714878,0.01121898926794529,-1.8700957298278809e-06,0,0.06691881269216537,0.06691694259643555,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-6:A=sub-7,WBCIC_MI,WBCIC,4,0,C,0,4,sub-7,sub-6,sub-1;sub-9;sub-11;sub-12,sub-9;sub-11;sub-12;sub-14,8,True,True,True,eval_dropout_disabled,6.916532697687217e-07,1.21582900192152e-06,2.500675691408105e-06,0.0023055127821862698,0.004052766598761082,0.008335592225193977,-1.8700957298278809e-06,0,0.06691881269216537,0.06691694259643555,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-7:A=sub-9,WBCIC_MI,WBCIC,4,0,C,0,1,sub-9,sub-7,sub-11,sub-26,8,True,True,True,eval_dropout_disabled,3.4126117043342674e-06,4.1802763917075936e-06,-1.4126867426966783e-06,0.011375375092029572,0.013934258371591568,0.004708956927061081,2.726912498474121e-06,1,0.134764164686203,0.13476689159870148,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-7:A=sub-9,WBCIC_MI,WBCIC,4,0,C,0,2,sub-9,sub-7,sub-11;sub-12,sub-26;sub-28,8,True,True,True,eval_dropout_disabled,2.152340357497451e-06,5.096421773487236e-06,-1.3023025076108752e-06,0.007174469530582428,0.016988076269626617,0.00434100953862071,2.726912498474121e-06,1,0.134764164686203,0.13476689159870148,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-7:A=sub-9,WBCIC_MI,WBCIC,4,0,C,0,4,sub-9,sub-7,sub-11;sub-12;sub-14;sub-22,sub-26;sub-28;sub-29;sub-32,8,True,True,True,eval_dropout_disabled,2.8936960916325916e-06,1.5566861293336842e-06,-2.414117716398323e-06,0.009645655751228333,0.005188954994082451,0.008047061040997505,2.726912498474121e-06,1,0.134764164686203,0.13476689159870148,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-9:A=sub-11,WBCIC_MI,WBCIC,4,0,C,0,1,sub-11,sub-9,sub-23,sub-37,8,True,True,True,eval_dropout_disabled,1.0899826520471834e-05,2.7944324756390415e-06,-2.2899725138358917e-07,0.036332786083221436,0.009314782917499542,0.0007633247878402472,3.5762786865234375e-07,1,0.42933976650238037,0.429340124130249,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-9:A=sub-11,WBCIC_MI,WBCIC,4,0,C,0,2,sub-11,sub-9,sub-23;sub-24,sub-37;sub-45,8,True,True,True,eval_dropout_disabled,7.277444638020825e-06,1.3999566590428003e-06,6.729017059114994e-07,0.024258168414235115,0.0046665258705616,0.0022430075332522392,3.5762786865234375e-07,1,0.42933976650238037,0.429340124130249,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-9:A=sub-11,WBCIC_MI,WBCIC,4,0,C,0,4,sub-11,sub-9,sub-23;sub-24;sub-26;sub-28,sub-37;sub-45;sub-47;sub-49,8,True,True,True,eval_dropout_disabled,4.6274544729385525e-06,3.1625106657884317e-06,-1.6976180177152855e-06,0.015424860641360283,0.010541711002588272,0.005658731330186129,3.5762786865234375e-07,1,0.42933976650238037,0.429340124130249,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-11:A=sub-12,WBCIC_MI,WBCIC,4,0,C,0,1,sub-12,sub-11,sub-14,sub-1,8,True,True,True,eval_dropout_disabled,-4.180275482212892e-06,-1.7985576050705276e-06,6.132543717285444e-07,0.013934258371591568,0.005995195358991623,0.0020441822707653046,-5.632638931274414e-06,0,0.2934775650501251,0.29347193241119385,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-11:A=sub-12,WBCIC_MI,WBCIC,4,0,C,0,2,sub-12,sub-11,sub-14;sub-22,sub-1;sub-6,8,True,True,True,eval_dropout_disabled,-5.519742671822314e-07,1.9830488326988416e-06,-1.2602382639670395e-06,0.0018399152904748917,0.006610166281461716,0.0042007965967059135,-5.632638931274414e-06,0,0.2934775650501251,0.29347193241119385,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-11:A=sub-12,WBCIC_MI,WBCIC,4,0,C,0,4,sub-12,sub-11,sub-14;sub-22;sub-23;sub-24,sub-1;sub-6;sub-7;sub-9,8,True,True,True,eval_dropout_disabled,1.0047012892755447e-06,1.6915029164010775e-06,6.062948898488685e-08,0.0033490059431642294,0.005638346076011658,0.00020209839567542076,-5.632638931274414e-06,0,0.2934775650501251,0.29347193241119385,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-12:A=sub-14,WBCIC_MI,WBCIC,4,0,C,0,1,sub-14,sub-12,sub-22,sub-35,8,True,True,True,eval_dropout_disabled,-6.0125576055725105e-06,5.764647994510597e-06,1.8163747483868065e-07,0.020041894167661667,0.019215527921915054,0.0006054593250155449,3.5762786865234375e-07,1,0.6390329599380493,0.639033317565918,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-12:A=sub-14,WBCIC_MI,WBCIC,4,0,C,0,2,sub-14,sub-12,sub-22;sub-23,sub-35;sub-37,8,True,True,True,eval_dropout_disabled,-4.811189228348667e-06,4.279539098206442e-06,-2.367977636197338e-08,0.01603732630610466,0.014265155419707298,7.893273141235113e-05,3.5762786865234375e-07,1,0.6390329599380493,0.639033317565918,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-12:A=sub-14,WBCIC_MI,WBCIC,4,0,C,0,4,sub-14,sub-12,sub-22;sub-23;sub-24;sub-26,sub-35;sub-37;sub-45;sub-47,8,True,True,True,eval_dropout_disabled,-3.995837232650956e-06,4.323399480199441e-06,1.0743999609985622e-06,0.013319481164216995,0.014411358162760735,0.0035813397262245417,3.5762786865234375e-07,1,0.6390329599380493,0.639033317565918,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-14:A=sub-22,WBCIC_MI,WBCIC,4,0,C,0,1,sub-22,sub-14,sub-35,sub-6,8,True,True,True,eval_dropout_disabled,1.7985576050705276e-06,-8.370826094505901e-07,3.13373107019288e-06,0.005995195358991623,0.0027902768924832344,0.010445775464177132,7.152557373046875e-07,1,0.5916615724563599,0.5916622877120972,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-14:A=sub-22,WBCIC_MI,WBCIC,4,0,C,0,2,sub-22,sub-14,sub-35;sub-37,sub-6;sub-7,8,True,True,True,eval_dropout_disabled,-2.541292133173556e-06,2.2915035913229076e-07,2.0128998130530817e-06,0.00847097858786583,0.0007638349197804928,0.006709669716656208,7.152557373046875e-07,1,0.5916615724563599,0.5916622877120972,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-14:A=sub-22,WBCIC_MI,WBCIC,4,0,C,0,4,sub-22,sub-14,sub-35;sub-37;sub-45;sub-47,sub-6;sub-7;sub-9;sub-11,8,True,True,True,eval_dropout_disabled,-9.09065800414055e-09,9.417891533303191e-07,-6.763975761714391e-07,3.030220977962017e-05,0.003139298874884844,0.002254659775644541,7.152557373046875e-07,1,0.5916615724563599,0.5916622877120972,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-22:A=sub-23,WBCIC_MI,WBCIC,4,0,C,0,1,sub-23,sub-22,sub-6,sub-1,8,True,True,True,eval_dropout_disabled,-5.764651177742053e-06,8.444450116940061e-08,-6.132539169811935e-07,0.019215527921915054,0.0002814820036292076,0.0020441822707653046,-3.129243850708008e-06,0,0.4291003942489624,0.4290972650051117,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-22:A=sub-23,WBCIC_MI,WBCIC,4,0,C,0,2,sub-23,sub-22,sub-6;sub-7,sub-1;sub-6,8,True,True,True,eval_dropout_disabled,-2.300706455571344e-06,1.7485264152128366e-06,1.2602374681591755e-06,0.00766903068870306,0.00582842854782939,0.0042007965967059135,-3.129243850708008e-06,0,0.4291003942489624,0.4290972650051117,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-22:A=sub-23,WBCIC_MI,WBCIC,4,0,C,0,4,sub-23,sub-22,sub-6;sub-7;sub-9;sub-11,sub-1;sub-6;sub-7;sub-9,8,True,True,True,eval_dropout_disabled,-4.870423140346247e-07,-8.056242677412229e-07,-6.06294463523227e-08,0.0016234763897955418,0.0026854174211621284,0.00020209839567542076,-3.129243850708008e-06,0,0.4291003942489624,0.4290972650051117,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-23:A=sub-24,WBCIC_MI,WBCIC,4,0,C,0,1,sub-24,sub-23,sub-26,sub-12,8,True,True,True,eval_dropout_disabled,-2.792906116155791e-06,-8.724280633032322e-06,3.6078531593375374e-06,0.009314782917499542,0.029096852988004684,0.012032760307192802,4.153698682785034e-07,1,0.005583206657320261,0.0055836220271885395,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-23:A=sub-24,WBCIC_MI,WBCIC,4,0,C,0,2,sub-24,sub-23,sub-26;sub-28,sub-12;sub-14,8,True,True,True,eval_dropout_disabled,-1.6025528566387948e-06,-4.922374500893056e-06,-1.6347639757441357e-06,0.00534476712346077,0.016416896134614944,0.00545219611376524,4.153698682785034e-07,1,0.005583206657320261,0.0055836220271885395,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-23:A=sub-24,WBCIC_MI,WBCIC,4,0,C,0,4,sub-24,sub-23,sub-26;sub-28;sub-29;sub-32,sub-12;sub-14;sub-22;sub-26,8,True,True,True,eval_dropout_disabled,-8.258197681243473e-07,-2.605542476885603e-06,-8.797096597845666e-07,0.0027542393654584885,0.008689896203577518,0.0029339706525206566,4.153698682785034e-07,1,0.005583206657320261,0.0055836220271885395,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-24:A=sub-26,WBCIC_MI,WBCIC,4,0,C,0,1,sub-26,sub-24,sub-6,sub-14,8,True,True,True,eval_dropout_disabled,-5.4806448268607255e-09,8.444456511824683e-08,-6.8811427809123415e-06,1.8268823623657227e-05,0.0002814820036292076,0.022937152534723282,-4.112720489501953e-06,0,0.19549433887004852,0.19549022614955902,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-24:A=sub-26,WBCIC_MI,WBCIC,4,0,C,0,2,sub-26,sub-24,sub-6;sub-7,sub-14;sub-22,8,True,True,True,eval_dropout_disabled,-5.450830940390006e-06,1.7485277794548892e-06,-2.858951575035462e-06,0.018169444054365158,0.00582842854782939,0.009529842995107174,-4.112720489501953e-06,0,0.19549433887004852,0.19549022614955902,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-24:A=sub-26,WBCIC_MI,WBCIC,4,0,C,0,4,sub-26,sub-24,sub-6;sub-7;sub-9;sub-11,sub-14;sub-22;sub-23;sub-28,8,True,True,True,eval_dropout_disabled,-2.8290212412684923e-06,-8.056248930188303e-07,-1.8305615867575398e-06,0.00943007506430149,0.0026854174211621284,0.0061018746346235275,-4.112720489501953e-06,0,0.19549433887004852,0.19549022614955902,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-26:A=sub-28,WBCIC_MI,WBCIC,4,0,C,0,1,sub-28,sub-26,sub-29,sub-7,8,True,True,True,eval_dropout_disabled,-8.729031833354384e-06,1.3522372910301783e-06,8.920667369238799e-07,0.029096852988004684,0.004507469944655895,0.0029735639691352844,2.644956111907959e-07,1,0.017821040004491806,0.017821304500102997,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-26:A=sub-28,WBCIC_MI,WBCIC,4,0,C,0,2,sub-28,sub-26,sub-29;sub-32,sub-7;sub-9,8,True,True,True,eval_dropout_disabled,-5.070857241662452e-06,-2.888682217871974e-07,-1.3814941439704853e-06,0.016902904957532883,0.0009628967382013798,0.004604993388056755,2.644956111907959e-07,1,0.017821040004491806,0.017821304500102997,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-26:A=sub-28,WBCIC_MI,WBCIC,4,0,C,0,4,sub-28,sub-26,sub-29;sub-32;sub-35;sub-37,sub-7;sub-9;sub-11;sub-12,8,True,True,True,eval_dropout_disabled,-5.509162292582914e-06,-2.985919067555187e-08,-5.573725161411858e-07,0.01836392469704151,9.95309092104435e-05,0.001857913564890623,2.644956111907959e-07,1,0.017821040004491806,0.017821304500102997,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-28:A=sub-29,WBCIC_MI,WBCIC,4,0,C,0,1,sub-29,sub-28,sub-37,sub-26,8,True,True,True,eval_dropout_disabled,1.1210786396986805e-06,-1.2953810255567078e-06,1.4126839005257352e-06,0.0037369374185800552,0.00431794673204422,0.004708956927061081,2.384185791015625e-07,1,0.2279832661151886,0.2279835045337677,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-28:A=sub-29,WBCIC_MI,WBCIC,4,0,C,0,2,sub-29,sub-28,sub-37;sub-45,sub-26;sub-32,8,True,True,True,eval_dropout_disabled,1.156497319243499e-06,-1.7160085690193227e-06,4.947167781210737e-06,0.0038549997843801975,0.0057200416922569275,0.016490597277879715,2.384185791015625e-07,1,0.2279832661151886,0.2279835045337677,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-28:A=sub-29,WBCIC_MI,WBCIC,4,0,C,0,4,sub-29,sub-28,sub-37;sub-45;sub-47;sub-49,sub-26;sub-32;sub-35;sub-37,8,True,True,True,eval_dropout_disabled,2.6496420559851686e-06,-3.5098194075544598e-06,2.461744315951364e-06,0.008832160383462906,0.011699425056576729,0.008205832913517952,2.384185791015625e-07,1,0.2279832661151886,0.2279835045337677,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-29:A=sub-32,WBCIC_MI,WBCIC,4,0,C,0,1,sub-32,sub-29,sub-24,sub-11,8,True,True,True,eval_dropout_disabled,1.3522389963327441e-06,-5.4806390537009975e-09,-3.0763237646169728e-06,0.004507469944655895,1.8268823623657227e-05,0.010254427790641785,1.8358230590820312e-05,1,0.42036283016204834,0.42038118839263916,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-29:A=sub-32,WBCIC_MI,WBCIC,4,0,C,0,2,sub-32,sub-29,sub-24;sub-26,sub-11;sub-12,8,True,True,True,eval_dropout_disabled,1.3910204188505304e-06,-4.367261681181844e-06,2.6674948117033637e-07,0.004636741708964109,0.01455756090581417,0.0008891662582755089,1.8358230590820312e-05,1,0.42036283016204834,0.42038118839263916,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-29:A=sub-32,WBCIC_MI,WBCIC,4,0,C,0,4,sub-32,sub-29,sub-24;sub-26;sub-28;sub-35,sub-11;sub-12;sub-14;sub-22,8,True,True,True,eval_dropout_disabled,3.3478277146059554e-06,-2.6731713660410605e-06,-1.2960995263711084e-06,0.011159442365169525,0.008910584263503551,0.0043203383684158325,1.8358230590820312e-05,1,0.42036283016204834,0.42038118839263916,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-32:A=sub-35,WBCIC_MI,WBCIC,4,0,C,0,1,sub-35,sub-32,sub-1,sub-7,8,True,True,True,eval_dropout_disabled,-1.929972086145426e-06,-4.156314844294684e-06,8.920659411160159e-07,0.006433263421058655,0.013854432851076126,0.0029735639691352844,2.9206275939941406e-06,1,0.7122572660446167,0.7122601866722107,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-32:A=sub-35,WBCIC_MI,WBCIC,4,0,C,0,2,sub-35,sub-32,sub-1;sub-6,sub-7;sub-9,8,True,True,True,eval_dropout_disabled,-5.2058062465221155e-06,-2.035935267485911e-06,-1.381493007102108e-06,0.017352750524878502,0.006786475423723459,0.004604993388056755,2.9206275939941406e-06,1,0.7122572660446167,0.7122601866722107,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-32:A=sub-35,WBCIC_MI,WBCIC,4,0,C,0,4,sub-35,sub-32,sub-1;sub-6;sub-7;sub-9,sub-7;sub-9;sub-11;sub-12,8,True,True,True,eval_dropout_disabled,-8.724059625819791e-06,-2.8897666197735816e-06,-5.573720613938349e-07,0.029080305248498917,0.009632590226829052,0.001857913564890623,2.9206275939941406e-06,1,0.7122572660446167,0.7122601866722107,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-35:A=sub-37,WBCIC_MI,WBCIC,4,0,C,0,1,sub-37,sub-35,sub-45,sub-50,8,True,True,True,eval_dropout_disabled,8.370810746782809e-07,-2.1366358851082623e-06,2.5349502266180934e-06,0.0027902768924832344,0.007122136652469635,0.008449854329228401,1.0114163160324097e-06,1,0.009071050211787224,0.009072061628103256,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-35:A=sub-37,WBCIC_MI,WBCIC,4,0,C,0,2,sub-37,sub-35,sub-45;sub-47,sub-50;sub-1,8,True,True,True,eval_dropout_disabled,5.093592108096345e-07,-1.6544248637728742e-06,1.5741017023174209e-06,0.0016978681087493896,0.005514762829989195,0.005247018299996853,1.0114163160324097e-06,1,0.009071050211787224,0.009072061628103256,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-35:A=sub-37,WBCIC_MI,WBCIC,4,0,C,0,4,sub-37,sub-35,sub-45;sub-47;sub-49;sub-50,sub-50;sub-1;sub-6;sub-7,8,True,True,True,eval_dropout_disabled,-1.9448106058916892e-07,-3.7455347410286777e-06,-2.1939719374586275e-07,0.0006482717581093311,0.012485145591199398,0.0007313257083296776,1.0114163160324097e-06,1,0.009071050211787224,0.009072061628103256,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-37:A=sub-45,WBCIC_MI,WBCIC,4,0,C,0,1,sub-45,sub-37,sub-9,sub-14,8,True,True,True,eval_dropout_disabled,-1.295382162425085e-06,1.0899820154008921e-05,6.881135959702078e-06,0.00431794673204422,0.036332786083221436,0.022937152534723282,-1.4901161193847656e-07,0,0.06845089793205261,0.06845074892044067,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-37:A=sub-45,WBCIC_MI,WBCIC,4,0,C,0,2,sub-45,sub-37,sub-9;sub-11,sub-14;sub-22,8,True,True,True,eval_dropout_disabled,-7.621896997989097e-07,3.3597743822610937e-06,2.858948846551357e-06,0.0025406358763575554,0.011199263855814934,0.009529842995107174,-1.4901161193847656e-07,0,0.06845089793205261,0.06845074892044067,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-37:A=sub-45,WBCIC_MI,WBCIC,4,0,C,0,4,sub-45,sub-37,sub-9;sub-11;sub-12;sub-14,sub-14;sub-22;sub-23;sub-24,8,True,True,True,eval_dropout_disabled,2.715389655350009e-06,-2.7289175363875984e-07,4.256623469700571e-06,0.009051311761140823,0.0009096404537558556,0.014188764616847038,-1.4901161193847656e-07,0,0.06845089793205261,0.06845074892044067,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
