task,model,fold,seed,absolute_CE_harm_CI95,absolute_CE_harm_mean,block,coordinates,excess_CE_harm_CI95,excess_CE_harm_mean,persistence_supported,protected,rank,rho_G,rho_null_p95,selection_subjects
OpenBMI_ERP,TFFormer,4,2,"[-0.000827590390579805, 0.014810753675137041]",0.007260560943124138,1,[1],"[-0.008368624779127847, 0.006990166827021074]",-0.0004483668424673472,True,False,1,0.7910973807232395,0.36456238158170917,25
OpenBMI_ERP,TFFormer,4,2,"[-0.0014191773045741536, 0.0016873468958451294]",0.00010030436097420853,2,[2],"[-0.009621790060115548, -0.006208073327913041]",-0.007966115094791296,True,False,1,0.515288463978154,0.2252560650743312,25
OpenBMI_ERP,TFFormer,4,2,"[-0.0006810124838057714, 0.004188368848847127]",0.0019397094782336172,3,[3],"[-0.00880037540130477, -0.0033728216503643924]",-0.006066016806328741,True,False,1,0.2534490926671196,0.09864770415656889,25
OpenBMI_ERP,TFFormer,4,2,"[0.028463745365064654, 0.049001489315582895]",0.03881603959704217,4,"[4, 5, 6, 7]","[-0.004917847558177473, 0.017017397339017873]",0.005974870943527828,True,False,4,0.1523484357009615,0.0429647434392923,25
OpenBMI_ERP,TFFormer,4,2,"[0.06331882924031126, 0.08458501812780139]",0.07440547758675466,5,"[8, 9, 10, 11]","[0.03451910627998258, 0.0584597614588139]",0.04675264203546357,True,True,4,0.037916161516691936,0.012956601816394426,25
OpenBMI_ERP,TFFormer,4,2,"[0.027535947996900064, 0.03581310276213634]",0.03177611122345024,6,"[12, 13, 14, 15]","[-0.014981769203443478, -0.0005165284701699944]",-0.00792997787118073,True,False,4,0.007658859538039331,0.004608616164813765,25
OpenBMI_ERP,TFFormer,4,2,"[0.016884653224605313, 0.0276518539967148]",0.022384532993016307,7,"[16, 17, 18, 19]","[-0.028282160314516892, -0.009733635640506716]",-0.019063537017037474,False,False,4,-0.010729593873235039,0.008907137771210234,25
OpenBMI_SSVEP,LiteBN,0,0,"[-0.0019401748228668422, 0.00026170877187836123]",-0.0008457838371006202,0,[0],"[-0.03222771146941104, -0.029058386528665985]",-0.030696913500232476,True,False,1,0.5930264344262446,0.22266268082694718,24
OpenBMI_SSVEP,LiteBN,0,0,"[0.008287979883205164, 0.013662497792475164]",0.011053790669955446,1,"[1, 2, 3, 4]","[-0.12640849697445292, -0.11767286917619442]",-0.12222047586443337,True,False,4,0.16496461561656367,0.04618756873284633,24
OpenBMI_SSVEP,LiteBN,0,0,"[0.07782077510678209, 0.10075921691573561]",0.08985767342778243,2,"[5, 6, 7, 8]","[-0.0358984631743078, -0.012527824298270157]",-0.0236173604003771,True,False,4,0.06257175853615482,0.02589111657590447,24
OpenBMI_SSVEP,LiteBN,0,0,"[0.19090373040298983, 0.2151244496917295]",0.2039995053533649,3,"[9, 10, 11, 12]","[0.10482773094749011, 0.12785820969949552]",0.11696764519250248,True,True,4,0.02451166646169384,0.01620530428432767,24
OpenBMI_SSVEP,LiteBN,0,0,"[0.22510655540416655, 0.24316946238617373]",0.2346500671777322,4,"[13, 14, 15, 16]","[0.14479492523046836, 0.16373953497063162]",0.15424936920860452,False,False,4,0.0032492421919983355,0.01041114750205846,24
OpenBMI_SSVEP,LiteBN,0,0,"[0.014749450804456157, 0.021128188734320034]",0.01785840503775563,5,"[17, 18, 19]","[-0.08679670120364268, -0.07337599128495655]",-0.08018220993604759,False,False,3,-0.03962024754439041,0.029518781312173066,24
OpenBMI_SSVEP,LiteBN,0,1,"[-0.0017745320454642995, -0.00015228961227008907]",-0.0009680675331898192,0,[0],"[-0.03289911769975068, -0.02982060488797269]",-0.0313153584979412,True,False,1,0.5645030086290698,0.19338541574097107,26
OpenBMI_SSVEP,LiteBN,0,1,"[-0.0013368642394923826, 0.0011997909368966482]",7.6217234142749255e-06,1,"[1, 2]","[-0.06364317503402987, -0.0594224788595314]",-0.06158264421733528,True,False,2,0.28394066060748324,0.09270884642081498,26
OpenBMI_SSVEP,LiteBN,0,1,"[0.0059212856631462914, 0.014823623053610003]",0.010424267021271121,2,"[3, 4, 5, 6]","[-0.13549719615566122, -0.1260657211543332]",-0.13089881742447135,True,False,4,0.12837280659004793,0.04367351628917742,26
OpenBMI_SSVEP,LiteBN,0,1,"[0.03705791943395071, 0.04702154259208309]",0.04218617656121096,3,"[7, 8, 9, 10]","[-0.0960697294939054, -0.08560232345500192]",-0.0909330014068827,True,False,4,0.053943862742292036,0.019701424141308526,26
OpenBMI_SSVEP,LiteBN,0,1,"[0.2328835809493008, 0.2510706834368462]",0.24275605440739495,4,"[11, 12, 13, 14]","[0.1459180469268068, 0.16349592337071814]",0.1555809212399139,True,True,4,0.01681555083433678,0.013089510449807017,26
OpenBMI_SSVEP,LiteBN,0,1,"[0.2840917141167954, 0.29970904442621626]",0.292316545823223,5,"[15, 16, 17, 18]","[0.20829492735779717, 0.22438387732897497]",0.21643983868447683,False,False,4,-0.004687298989052047,0.009611687964630076,26
OpenBMI_SSVEP,LiteBN,0,1,"[0.00290566482888451, 0.005568927512306911]",0.004300418880744201,6,[19],"[-0.026992451924414813, -0.02405635026390879]",-0.025468972174075306,False,False,1,-0.042300856418393075,0.04469127546244272,26
OpenBMI_SSVEP,LiteBN,0,2,"[-0.0004925380458674168, 0.0007374755950090416]",0.00011128636017906178,0,[0],"[-0.033100466599307016, -0.030578747281527145]",-0.031896439264755355,True,False,1,0.5557117377353868,0.23604495883240934,26
OpenBMI_SSVEP,LiteBN,0,2,"[0.0003549698441756919, 0.0038161150626609846]",0.002135936729182618,1,"[1, 2]","[-0.06447688600020247, -0.0597402683683706]",-0.062183300658931455,True,False,2,0.2842343619740676,0.08912297145234711,26
OpenBMI_SSVEP,LiteBN,0,2,"[0.002214422285057743, 0.004137682320778659]",0.0031559259753582763,2,[3],"[-0.0303052740620149, -0.027135357090537375]",-0.028744816151714488,True,False,1,0.20749518912018652,0.11315986053178523,26
OpenBMI_SSVEP,LiteBN,0,2,"[0.03155903068727943, 0.04668246437573711]",0.0392751066365363,3,"[4, 5, 6, 7]","[-0.10470353430112243, -0.08732653271436534]",-0.09596803777135463,True,False,4,0.1084302423998858,0.036462958965493286,26
OpenBMI_SSVEP,LiteBN,0,2,"[0.10805342377774176, 0.12617868631005463]",0.11783983507641627,4,"[8, 9, 10, 11]","[-0.008454260866298895, 0.012441208141498928]",0.0026177758040025942,True,False,4,0.044910136819104676,0.018734381298321206,26
OpenBMI_SSVEP,LiteBN,0,2,"[0.3024189756586851, 0.3191833076568307]",0.3106950871163494,5,"[12, 13, 14, 15]","[0.23172660341598156, 0.2516412400726639]",0.2417138522248967,False,False,4,0.008480896063661647,0.009939494994204523,26
OpenBMI_SSVEP,LiteBN,0,2,"[0.10932611252820318, 0.13253384259533507]",0.12023585015943669,6,"[16, 17, 18, 19]","[-0.01097509829170257, 0.01839318808341792]",0.0024821684576481606,False,False,4,-0.02877276169383457,0.020342116252525327,26
OpenBMI_SSVEP,LiteBN,1,0,"[-0.00020314580276185843, 0.0006798722769634079]",0.00022660587571066528,0,[0],"[-0.0321317210890957, -0.029152492764844745]",-0.030672924217597014,True,False,1,0.5684688338457627,0.2352169739240896,25
OpenBMI_SSVEP,LiteBN,1,0,"[-0.0013837313482076858, 0.0006854163075284643]",-0.0003589866003283722,1,[1],"[-0.032745566283271445, -0.029333975610293272]",-0.03127754272513752,True,False,1,0.3340709026894626,0.14332026021463037,25
OpenBMI_SSVEP,LiteBN,1,0,"[-0.0019086237518042494, -0.0005920572927367757]",-0.0012544055642640807,2,[2],"[-0.03378358058605402, -0.030444818437325473]",-0.03222601218665992,True,False,1,0.2689125936473879,0.1247267002869613,25
OpenBMI_SSVEP,LiteBN,1,0,"[-0.00044649484837671894, 0.0006480855745577466]",0.0001359729908033091,3,[3],"[-0.03214864687647343, -0.029207169947787253]",-0.030786331260391493,True,False,1,0.20367778549552254,0.1305758481739387,25
OpenBMI_SSVEP,LiteBN,1,0,"[0.0401014541417824, 0.05500397455575822]",0.0479195946871378,4,"[4, 5, 6, 7]","[-0.08116429832667037, -0.06886817553312621]",-0.07527108953931037,True,False,4,0.08925496413469929,0.03077718744624468,25
OpenBMI_SSVEP,LiteBN,1,0,"[0.27874632742183036, 0.3202755411424638]",0.3015829379784131,5,"[8, 9, 10, 11]","[0.22296158335621463, 0.26349817447835755]",0.24499752475730452,True,True,4,0.03008223411234183,0.01792216025178803,25
OpenBMI_SSVEP,LiteBN,1,0,"[0.09560244621807247, 0.10733522846286644]",0.10155557505978738,6,"[12, 13, 14, 15]","[-0.011814809035241083, 0.0032415524354425717]",-0.004507417147795096,False,False,4,0.006997222741853474,0.012840967440366112,25
OpenBMI_SSVEP,LiteBN,1,0,"[0.0755087689510176, 0.08571744378711744]",0.0803481033577468,7,"[16, 17, 18, 19]","[-0.0414249123386566, -0.019492949905669268]",-0.031436518479288085,False,False,4,-0.021852480100753406,0.02042985506194207,25
OpenBMI_SSVEP,LiteBN,1,1,"[-0.00165621891043291, -0.00012558189813794207]",-0.0008281445923918783,0,[0],"[-0.03413192171180978, -0.031408958371473845]",-0.032819151450549575,True,False,1,0.504063070020405,0.2328365794426379,25
OpenBMI_SSVEP,LiteBN,1,1,"[-0.000550282247035931, 4.366586402896075e-06]",-0.0002709276825922515,1,[1],"[-0.03338806628538179, -0.031054769084596884]",-0.032235158252809995,True,False,1,0.27151573849838795,0.14339040250575624,25
OpenBMI_SSVEP,LiteBN,1,1,"[-0.00024249275823859194, 0.0048138245466743885]",0.002301931485152595,2,"[2, 3]","[-0.06661664582642268, -0.059812056950274244]",-0.06318011490229744,True,False,2,0.20158761139854176,0.08144841101791112,25
OpenBMI_SSVEP,LiteBN,1,1,"[0.0395158342749014, 0.04928757647755796]",0.04450732120976367,3,"[4, 5, 6, 7]","[-0.09750112327805362, -0.08555195701274979]",-0.09209257285168469,True,False,4,0.08832238377967194,0.03636231667591389,25
OpenBMI_SSVEP,LiteBN,1,1,"[0.0930092704522732, 0.11286183725309376]",0.10301610037204789,4,"[8, 9, 10, 11]","[-0.0279156156256122, -0.0087610586880377]",-0.018383695248831548,True,False,4,0.03697070064280125,0.02377470492935468,25
OpenBMI_SSVEP,LiteBN,1,1,"[0.3319422607074024, 0.35223807577520116]",0.3428778361058145,5,"[12, 13, 14, 15]","[0.27033559935337304, 0.29089727107380436]",0.2812267388579633,False,False,4,0.004636200347477131,0.012048810259082563,25
OpenBMI_SSVEP,LiteBN,1,1,"[0.06545981323547012, 0.07549386901830403]",0.07048576776684139,6,"[16, 17, 18]","[-0.024592319310004822, -0.011554375026892242]",-0.018437221240899655,False,False,3,-0.011641782361339515,0.023251396939029525,25
OpenBMI_SSVEP,LiteBN,1,1,"[0.021233031301973987, 0.026760738239764898]",0.02396754156510412,7,[19],"[-0.00921204943494729, -0.002727585154947052]",-0.005975659454882503,False,False,1,-0.06481680272764642,0.048167216527809156,25
OpenBMI_SSVEP,LiteBN,1,2,"[-0.0010151892208954127, 0.000393387424908459]",-0.00034723946060387866,0,[0],"[-0.0308688575303253, -0.02685191369480846]",-0.028786314484636734,True,False,1,0.5727732798436896,0.2816396351478022,26
OpenBMI_SSVEP,LiteBN,1,2,"[-0.001308924655987532, 0.0004926285742414319]",-0.00042479803678424725,1,"[1, 2]","[-0.06547731086732125, -0.059546769871669035]",-0.06259211402102832,True,False,2,0.2322897313073639,0.08257031662566768,26
OpenBMI_SSVEP,LiteBN,1,2,"[0.0009246849369740419, 0.0038686132941620275]",0.0024371525506401803,2,[3],"[-0.02817429957735745, -0.023598493385751765]",-0.02583335373891372,True,False,1,0.16762488141425028,0.09377308968642778,26
OpenBMI_SSVEP,LiteBN,1,2,"[0.024468031711752773, 0.03389239226346107]",0.029184673932450576,3,"[4, 5, 6, 7]","[-0.11029917812693096, -0.09889320775579774]",-0.10462910064654948,True,False,4,0.08502744216385345,0.03767823092191049,26
OpenBMI_SSVEP,LiteBN,1,2,"[0.1386585153418849, 0.1599210107339301]",0.14984287420663292,4,"[8, 9, 10, 11]","[0.03412176090637535, 0.053740870529388605]",0.04418343071501651,True,True,4,0.03222559395379491,0.020655224027730238,26
OpenBMI_SSVEP,LiteBN,1,2,"[0.3131209047754414, 0.3352654718970752]",0.32494679493282497,5,"[12, 13, 14, 15]","[0.25462936599122776, 0.27311403554537306]",0.26445994305561354,False,False,4,0.008757491436469155,0.009659421553805994,26
OpenBMI_SSVEP,LiteBN,1,2,"[0.04636340444951621, 0.05435669221625155]",0.05032458197812568,6,"[16, 17, 18]","[-0.04781168745125492, -0.03491449272560043]",-0.04172513806844158,False,False,3,-0.018485462321932,0.019984314486431513,26
OpenBMI_SSVEP,LiteBN,1,2,"[0.0015913072549274922, 0.004870206077921415]",0.003158418767401142,7,[19],"[-0.027262103526387218, -0.021505263980171285]",-0.02462429059417824,False,False,1,-0.11564853871233736,0.08623915791961273,26
OpenBMI_SSVEP,LiteBN,2,0,"[-0.0016237652402616922, 0.00031878714539120587]",-0.0006822265525346468,0,[0],"[-0.03165364846105533, -0.029646059666422246]",-0.030664009478317933,True,False,1,0.4197475911718134,0.15225951843054972,26
OpenBMI_SSVEP,LiteBN,2,0,"[-0.00393765525396073, -0.0003739139364190901]",-0.002030842206478045,1,[1],"[-0.033436800503110604, -0.030703320636639345]",-0.03206400345009338,True,False,1,0.20237205810540904,0.0958361561295057,26
OpenBMI_SSVEP,LiteBN,2,0,"[0.009961956292375758, 0.01751007875592331]",0.013985880397901,2,"[2, 3, 4, 5]","[-0.13765662884099034, -0.12598948026620965]",-0.13160461158262837,True,False,4,0.11107799339015983,0.037575137856329016,26
OpenBMI_SSVEP,LiteBN,2,0,"[0.05047638777759219, 0.06081157123046147]",0.055895254017222396,3,"[6, 7, 8, 9]","[-0.08502956217711644, -0.07361290895684391]",-0.07903646750899845,True,False,4,0.043187211068892555,0.023203447657351203,26
OpenBMI_SSVEP,LiteBN,2,0,"[0.2030374568744572, 0.21440893211322656]",0.2091453868199986,4,"[10, 11, 12, 13]","[0.10387186676726672, 0.11447699508958534]",0.10959577341520793,False,False,4,0.011569469951321097,0.012347554604630056,26
OpenBMI_SSVEP,LiteBN,2,0,"[0.2943073197064628, 0.313584055106536]",0.3045079225561702,5,"[14, 15, 16, 17]","[0.22007109901786515, 0.2399508148165932]",0.23027485895182728,False,False,4,-0.009235717420186276,0.019967964221839118,26
OpenBMI_SSVEP,LiteBN,2,0,"[0.0026646351707931824, 0.007963652505429103]",0.005457952118009557,6,[18],"[-0.03142613784422596, -0.02580669026529326]",-0.02847928960934437,False,False,1,-0.037101750603253304,0.062167557892939915,26
OpenBMI_SSVEP,LiteBN,2,0,"[-0.0006729030812595863, 0.0033765575520371977]",0.0015711969242350478,7,[19],"[-0.03454721807313717, -0.030857337814586935]",-0.03260015461259554,False,False,1,-0.1099064432067271,0.08671677898648149,26
OpenBMI_SSVEP,LiteBN,2,1,"[1.6676235633313372e-05, 0.0014960582037465615]",0.0007864020957154146,0,[0],"[-0.027780110602839185, -0.02555180590387677]",-0.02663020021847014,True,False,1,0.4480902954044889,0.18672151700653142,26
OpenBMI_SSVEP,LiteBN,2,1,"[-0.0004577759842548354, 0.000629696132287335]",7.281192049608179e-05,1,[1],"[-0.02826285731824025, -0.02646215187712466]",-0.02738721604288206,True,False,1,0.28176194517112535,0.12848200538444754,26
OpenBMI_SSVEP,LiteBN,2,1,"[-0.0042523404266914784, -0.00015090557704568655]",-0.00194914161805376,2,[2],"[-0.031351626944266735, -0.027925225305428507]",-0.029513361290127067,True,False,1,0.19307640626269243,0.10323033661165622,26
OpenBMI_SSVEP,LiteBN,2,1,"[-0.0008567357941973891, 0.0031287166456088807]",0.0013303642241367397,3,"[3, 4]","[-0.058575569413586534, -0.05494435935753875]",-0.05673180269720756,True,False,2,0.13483285433279543,0.05684413711006142,26
OpenBMI_SSVEP,LiteBN,2,1,"[0.04249214930029997, 0.05575423499140174]",0.04913644241611207,4,"[5, 6, 7, 8]","[-0.07886787193855267, -0.06213444845043826]",-0.07051677501123862,True,False,4,0.053456714191831074,0.02369576844063064,26
OpenBMI_SSVEP,LiteBN,2,1,"[0.15607096853724434, 0.16847077159317742]",0.16226367291904958,5,"[9, 10, 11, 12]","[0.06535499623197735, 0.07849826617667974]",0.07180568304695711,True,True,4,0.015593947473621932,0.012488110090115781,26
OpenBMI_SSVEP,LiteBN,2,1,"[0.2815100175613932, 0.2983336611845464]",0.2898648961947641,6,"[13, 14, 15, 16]","[0.22073466227258315, 0.23895873872276752]",0.22982389538063538,False,False,4,-0.002531948424589552,0.008923863143700693,26
OpenBMI_SSVEP,LiteBN,2,1,"[0.020460946130730715, 0.029356770379647294]",0.02524992816573713,7,"[17, 18, 19]","[-0.06687268651329975, -0.05891409023807358]",-0.06290684628619651,False,False,3,-0.04018667183921025,0.03299170102938732,26
OpenBMI_SSVEP,LiteBN,2,2,"[-0.0004585049921578601, 0.00041119849132418787]",-3.539713754534975e-05,0,[0],"[-0.03016444201996545, -0.02799215140727006]",-0.029121424587676543,True,False,1,0.4024517070744112,0.17481214088413238,24
OpenBMI_SSVEP,LiteBN,2,2,"[-0.001178043847040866, 0.00012204613480342278]",-0.0005259159837376178,1,[1],"[-0.03054551380403591, -0.028705188791340902]",-0.029660135921748047,True,False,1,0.22783334522150292,0.11197058184578336,24
OpenBMI_SSVEP,LiteBN,2,2,"[0.0029812738010153426, 0.009124421443171792]",0.006113356935247237,2,"[2, 3, 4, 5]","[-0.1445526286042626, -0.13595578318270454]",-0.14029986343221204,True,False,4,0.13389231101611393,0.04246416616112967,24
OpenBMI_SSVEP,LiteBN,2,2,"[0.07984548982615618, 0.0995421665201743]",0.08987129623587305,3,"[6, 7, 8, 9]","[-0.04702254677695735, -0.024686136954732395]",-0.035638818964368074,True,False,4,0.05143558357931173,0.025326156531193248,24
OpenBMI_SSVEP,LiteBN,2,2,"[0.16362699078793308, 0.17699735722123053]",0.17036638669109283,4,"[10, 11, 12, 13]","[0.05588926931510269, 0.0705269899084687]",0.06310259653955468,True,True,4,0.01318478273884667,0.011632806648063947,24
OpenBMI_SSVEP,LiteBN,2,2,"[0.2919065519292331, 0.3116527361425012]",0.3018232422141176,5,"[14, 15, 16, 17]","[0.21957494311810802, 0.24128656219512998]",0.2303597376339611,False,False,4,-0.009468366342417042,0.016823307547720507,24
OpenBMI_SSVEP,LiteBN,2,2,"[0.013775316887761974, 0.019942255169855927]",0.016790284330434353,6,"[18, 19]","[-0.05029293183280593, -0.042609350779577206]",-0.04654907973240214,False,False,2,-0.04214890366137966,0.0374689720682218,24
OpenBMI_SSVEP,LiteBN,3,0,"[-0.0017089348404457022, 0.0008702346932351788]",-0.0005090770897342059,0,[0],"[-0.031592525465556374, -0.027255714990818938]",-0.029502378269445944,True,False,1,0.4370746711876696,0.20524787486662724,26
OpenBMI_SSVEP,LiteBN,3,0,"[-0.0009237188246830269, 0.0006492354843176589]",-0.00012774185724597116,1,[1],"[-0.030957285529077578, -0.02726521512994784]",-0.029115715054404176,True,False,1,0.3087124968630307,0.14674688730257285,26
OpenBMI_SSVEP,LiteBN,3,0,"[-0.0009713357960849658, 0.0010444035969137389]",0.00012055938492136892,2,[2],"[-0.030449980986318334, -0.027253418539361612]",-0.028858975084632234,True,False,1,0.2148978925609402,0.11529130525141122,26
OpenBMI_SSVEP,LiteBN,3,0,"[0.023781165307223177, 0.03412805054209591]",0.02958504191145703,3,"[3, 4, 5, 6]","[-0.10735299494289396, -0.09458868322485256]",-0.10059140357891411,True,False,4,0.09288792756755672,0.031417281124515146,26
OpenBMI_SSVEP,LiteBN,3,0,"[0.1300188891899752, 0.14856663064553177]",0.13935267217779398,4,"[7, 8, 9, 10]","[0.025404001876374517, 0.04549049746750379]",0.035709735254456684,True,True,4,0.02914982213065464,0.014572400305884138,26
OpenBMI_SSVEP,LiteBN,3,0,"[0.22243194700820615, 0.23865041441276172]",0.23056247322462042,5,"[11, 12, 13, 14]","[0.13979607201090458, 0.15860872090164968]",0.1496846747072723,False,False,4,0.008279645003950382,0.01001355256631915,26
OpenBMI_SSVEP,LiteBN,3,0,"[0.12729177555740498, 0.1431413661884994]",0.1350279864022239,6,"[15, 16, 17, 18]","[0.021379569904043123, 0.03908395905617823]",0.030182324107288293,False,False,4,-0.02132694494911938,0.02324548783695119,26
OpenBMI_SSVEP,LiteBN,3,0,"[0.004691555997376121, 0.007583646093930075]",0.006131693390095166,7,[19],"[-0.023471055060368135, -0.020021315149333748]",-0.021738649078541783,False,False,1,-0.07660593441354413,0.06991344793754276,26
OpenBMI_SSVEP,LiteBN,3,1,"[-0.0004996275372444781, 0.0004381187335929734]",-3.6909387142981324e-05,0,[0],"[-0.03141602535074078, -0.027009106317572265]",-0.02931895278498818,True,False,1,0.4686166384349973,0.19549460452142742,26
OpenBMI_SSVEP,LiteBN,3,1,"[-0.0005398397653163824, 0.0026998748836398125]",0.0011427544984611922,1,"[1, 2]","[-0.06534263502511253, -0.05751908977163707]",-0.061564713132040164,True,False,2,0.25175100978467246,0.09229664632936307,26
OpenBMI_SSVEP,LiteBN,3,1,"[-0.0005984991604556067, 0.004418914370599546]",0.002097599101859,2,"[3, 4]","[-0.06264353484391665, -0.05842429862619976]",-0.06051644006445404,True,False,2,0.16754797086170403,0.07382456871614625,26
OpenBMI_SSVEP,LiteBN,3,1,"[0.018453985917691054, 0.02551734685872961]",0.021966159374425604,3,"[5, 6, 7, 8]","[-0.11803959688005974, -0.10619864144147588]",-0.11220484099041964,True,False,4,0.07176391933685955,0.03233134163887477,26
OpenBMI_SSVEP,LiteBN,3,1,"[0.2885296855244924, 0.31509141822699627]",0.3026984130368089,4,"[9, 10, 11, 12]","[0.22623075163356807, 0.25231199941474775]",0.24004339401186192,True,True,4,0.016549394231290506,0.01058125257935815,26
OpenBMI_SSVEP,LiteBN,3,1,"[0.18085501913723367, 0.1914675541147343]",0.18613938727415563,5,"[13, 14, 15, 16]","[0.08450052831971086, 0.09566841584643249]",0.08987824134986866,False,False,4,-0.006068368671744899,0.01077925167339964,26
OpenBMI_SSVEP,LiteBN,3,1,"[0.032452834818973306, 0.04400751302179441]",0.03877470080577561,6,"[17, 18, 19]","[-0.06053365350136863, -0.047292766394845635]",-0.054194996212663264,False,False,3,-0.05075679042741569,0.037792122282970256,26
OpenBMI_SSVEP,LiteBN,3,2,"[-0.0009447914826034487, 0.0016115560844492882]",0.00034254677481470187,0,[0],"[-0.02975657460149752, -0.02623473847031476]",-0.027989380804530648,True,False,1,0.4487853106524543,0.17476616212663112,25
OpenBMI_SSVEP,LiteBN,3,2,"[-0.0012052477232166797, 6.94088273750408e-05]",-0.0005722724038074066,1,[1],"[-0.030175552520068, -0.027718313325712483]",-0.028972692870827366,True,False,1,0.2844930396274307,0.12412745933244579,25
OpenBMI_SSVEP,LiteBN,3,2,"[-0.0009195796624113596, 0.0003962832410969466]",-0.0002504046273937839,2,[2],"[-0.029792870635144082, -0.027599415998669212]",-0.028639486159370432,True,False,1,0.21609385203990317,0.11808792244122389,25
OpenBMI_SSVEP,LiteBN,3,2,"[0.010395673613572173, 0.017997017054181264]",0.014234401280517395,3,"[3, 4, 5, 6]","[-0.12661054817273193, -0.11748674419451144]",-0.12182072891942046,True,False,4,0.10926839478633271,0.03655834209756139,25
OpenBMI_SSVEP,LiteBN,3,2,"[0.015785325577737735, 0.023395298856905146]",0.019395642992782406,4,"[7, 8, 9, 10]","[-0.12045249964847651, -0.11037277204670061]",-0.11540590328874491,True,False,4,0.04107046125572134,0.01944225497243717,25
OpenBMI_SSVEP,LiteBN,3,2,"[0.32959213228675266, 0.34937245910682524]",0.3402011966445634,5,"[11, 12, 13, 14]","[0.2720200675676442, 0.29191015608736864]",0.28216800970099803,True,True,4,0.014459822860531766,0.01096210108653938,25
OpenBMI_SSVEP,LiteBN,3,2,"[0.17868695984575614, 0.19049730899610878]",0.18433227311371134,6,"[15, 16, 17, 18]","[0.08081543983836846, 0.09386616136137357]",0.08721659709584191,False,False,4,-0.010022129705558342,0.01849367245528542,25
OpenBMI_SSVEP,LiteBN,3,2,"[0.0024941454168679847, 0.004555862851363067]",0.003542602328245254,7,[19],"[-0.025913836392118486, -0.022411713433608305]",-0.024240035259902478,False,False,1,-0.06882695379870896,0.04996359016480179,25
OpenBMI_SSVEP,LiteBN,4,0,"[-0.00044587576314192247, 0.0006150249903158864]",7.591187792876468e-05,0,[0],"[-0.028891407371627514, -0.025837272661027023]",-0.02739545371416749,True,False,1,0.5272463711042774,0.20864892202638202,25
OpenBMI_SSVEP,LiteBN,4,0,"[-0.0015423211942142334, 0.0014213380754548514]",-6.135924488797757e-05,1,"[1, 2, 3]","[-0.09948457311956885, -0.09255954869703319]",-0.09619098819211032,True,False,3,0.2377849842012839,0.0691724002301413,25
OpenBMI_SSVEP,LiteBN,4,0,"[-0.0008830884247625527, 0.0006124796292478461]",-0.00016217598631428038,2,[4],"[-0.029488132754904462, -0.025978896043746865]",-0.027704600945514222,True,False,1,0.1645030275696255,0.10035398879279885,25
OpenBMI_SSVEP,LiteBN,4,0,"[0.12256573590376146, 0.14776175876708336]",0.13564941796287797,3,"[5, 6, 7, 8]","[0.023201639363253285, 0.047740629695784256]",0.03580328576334025,True,True,4,0.04846048568611843,0.023601755903069063,25
OpenBMI_SSVEP,LiteBN,4,0,"[0.17789919451877265, 0.19693127758054446]",0.18867415143815003,4,"[9, 10, 11, 12]","[0.09156581136772116, 0.11226655020934448]",0.10236242014128592,True,True,4,0.020108192573368888,0.015030873799556423,25
OpenBMI_SSVEP,LiteBN,4,0,"[0.1935420783447455, 0.20821466860463264]",0.2008644848129469,5,"[13, 14, 15, 16]","[0.10877258283092159, 0.12650947049491856]",0.11736197817113858,False,False,4,-6.440375601992308e-05,0.01518763376400044,25
OpenBMI_SSVEP,LiteBN,4,0,"[0.006733949374711428, 0.011137430835840649]",0.00885110693932892,6,"[17, 18, 19]","[-0.08804122593529459, -0.07821529104409114]",-0.0834355102012763,False,False,3,-0.043864286805989035,0.034555123702042494,25
OpenBMI_SSVEP,LiteBN,4,1,"[-0.0006230000028989815, 0.000267491481917532]",-0.00018815812369910061,0,[0],"[-0.03218175922208539, -0.030346353188564098]",-0.031359733497413514,True,False,1,0.547056863162436,0.20983904271864384,26
OpenBMI_SSVEP,LiteBN,4,1,"[1.0413344646500815e-05, 0.0016801953663760955]",0.0008607610998276629,1,[1],"[-0.03148465061776586, -0.02906740814424948]",-0.0302383101239367,True,False,1,0.3198671509196109,0.15054336842417876,26
OpenBMI_SSVEP,LiteBN,4,1,"[-0.0006676914670220099, 0.00013191632571282985]",-0.00026043203898037416,2,[2],"[-0.03229418683967811, -0.03057980175401186]",-0.031438804886771185,True,False,1,0.24444288740450967,0.10691852498493941,26
OpenBMI_SSVEP,LiteBN,4,1,"[0.012330504068299313, 0.018611314614769]",0.015717407106774245,3,"[3, 4, 5, 6]","[-0.12083992333339934, -0.11290774098719653]",-0.1168821206295186,True,False,4,0.10799641879005935,0.03571946839761746,26
OpenBMI_SSVEP,LiteBN,4,1,"[0.06374071931719794, 0.07418002905591184]",0.06910228853735029,4,"[7, 8, 9, 10]","[-0.056009961597090464, -0.04413962014710096]",-0.04993390776849194,True,False,4,0.04356339920908493,0.019232207765934622,26
OpenBMI_SSVEP,LiteBN,4,1,"[0.3028650206047136, 0.32094444778624404]",0.3122410712081681,5,"[11, 12, 13, 14]","[0.24079056100832286, 0.26099611149309093]",0.25106353633957956,False,False,4,0.011097597705934143,0.012897785221093519,26
OpenBMI_SSVEP,LiteBN,4,1,"[0.12868518979770047, 0.14026953216560295]",0.1343523963292457,6,"[15, 16, 17, 18]","[0.025502045611671204, 0.039491646891258475]",0.032335763418654836,False,False,4,-0.010290159605123646,0.013385880743309073,26
