task,model,fold,seed,subject_id,trials,BA,Macro_F1,evaluation_scope,prediction_source
OpenBMI_MI,LiteBN,0,0,4,100,0.8,0.797077922077922,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,0,51,1980,0.7363636363636363,0.6591820863833306,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,0,54,1980,0.6984848484848485,0.6589751687881585,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,4,1980,0.9115151515151515,0.8869831737421818,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,12,1980,0.9712121212121212,0.9396724598213346,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,13,1980,0.9254545454545454,0.8806551334641222,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,17,1980,0.8366666666666667,0.7509417004039878,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,18,1980,0.9057575757575758,0.878495235978181,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,24,1980,0.7336363636363636,0.6643449419568822,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,25,1980,0.8300000000000001,0.8105746266621472,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,29,1980,0.8493939393939394,0.8280946356351813,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,36,1980,0.9572727272727273,0.9052195526097764,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,37,1980,0.9433333333333334,0.9155149934810952,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,39,1980,0.6663636363636364,0.6437396060393232,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,42,1980,0.7951515151515152,0.7895119964828575,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,51,1980,0.7236363636363636,0.6810229359698421,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,1,54,1980,0.6609090909090909,0.6433349855955038,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,4,1980,0.9227272727272727,0.8898785301343848,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,12,1980,0.9666666666666667,0.9309956751169624,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,13,1980,0.9281818181818182,0.8792966952039032,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,17,1980,0.8442424242424242,0.7623720031014563,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,18,1980,0.8990909090909092,0.8581539138115453,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,24,1980,0.8187878787878788,0.7664988574079483,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,25,1980,0.8375757575757576,0.8115003808073115,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,29,1980,0.8548484848484849,0.8153743018412045,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,36,1980,0.9548484848484848,0.8943417423140578,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,37,1980,0.9445454545454546,0.9156986983228763,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,39,1980,0.7124242424242424,0.676698491956619,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,42,1980,0.8418181818181818,0.8205936718495161,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,51,1980,0.7221212121212122,0.6854256639150402,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_ERP,TFFormer,4,2,54,1980,0.6775757575757576,0.6456246235637059,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,12,100,0.98,0.9799959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,13,100,0.8400000000000001,0.8396238590271894,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,17,100,0.9199999999999999,0.9200715569246566,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,24,100,0.9099999999999999,0.9087725426921532,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,25,100,0.94,0.9394040438160499,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,29,100,0.96,0.9601137624861266,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,37,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,39,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,42,100,0.6300000000000001,0.6313190620520389,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,51,100,0.74,0.7451997614788313,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,0,54,100,0.8999999999999999,0.900769746970355,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,12,100,0.97,0.9699879951980792,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,13,100,0.95,0.9499559439160279,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,17,100,0.97,0.9699764521193093,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,24,100,0.8799999999999999,0.8774132730015083,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,25,100,0.96,0.9601920768307323,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,29,100,0.95,0.9505446409332964,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,42,100,0.6,0.5988490621988287,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,51,100,0.75,0.7438202782542406,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,1,54,100,0.9099999999999999,0.9098686644469108,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,12,100,0.96,0.9599879951980792,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,13,100,0.85,0.8535339255279879,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,17,100,0.97,0.9695252077917911,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,24,100,0.95,0.9505651491365776,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,25,100,0.96,0.9597723704866562,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,29,100,0.94,0.9397102997646476,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,42,100,0.55,0.5492460317460317,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,51,100,0.83,0.8256633980853239,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,0,2,54,100,0.8899999999999999,0.8884681042228213,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,12,100,0.95,0.9497433588820143,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,13,100,0.76,0.7583447137454107,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,17,100,0.9199999999999999,0.9190548014077425,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,24,100,0.94,0.9401569858712716,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,25,100,0.98,0.979779411764706,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,29,100,0.96,0.9599679487179487,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,37,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,42,100,0.54,0.5415829010348757,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,51,100,0.7,0.6818831699346406,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,0,54,100,0.8799999999999999,0.8807979671559146,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,12,100,0.96,0.96,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,13,100,0.9,0.8983766885462992,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,17,100,0.9299999999999999,0.9286701860231272,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,24,100,0.88,0.8787717018067456,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,25,100,0.94,0.939551282051282,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,29,100,0.94,0.9399879951980792,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,42,100,0.62,0.6207864957008362,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,51,100,0.8,0.7950195633890371,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,1,54,100,0.86,0.8577704678362573,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,12,100,0.96,0.9599879951980792,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,13,100,0.85,0.8430537616278462,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,17,100,0.97,0.969779411764706,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,24,100,0.8899999999999999,0.8890253842944706,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,25,100,0.96,0.9601137624861266,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,29,100,0.98,0.9801805337519622,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,42,100,0.59,0.5864739694929862,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,51,100,0.78,0.7705122761019539,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,1,2,54,100,0.8799999999999999,0.8792319471308834,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,12,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,13,100,0.81,0.8079768314305484,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,17,100,0.97,0.9701920768307324,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,24,100,0.89,0.8916202990630214,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,25,100,0.9299999999999999,0.9292519790240156,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,29,100,0.95,0.9497723704866563,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,42,100,0.6200000000000001,0.6176306422161282,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,51,100,0.6799999999999999,0.6578930995475112,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,0,54,100,0.8799999999999999,0.8790584415584416,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,12,100,0.96,0.9599879951980792,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,13,100,0.73,0.7314786059351277,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,17,100,0.95,0.9503610675039246,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,24,100,0.79,0.7890379278445885,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,25,100,0.9099999999999999,0.9095157293686705,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,29,100,0.9299999999999999,0.9304456427291912,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,37,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,42,100,0.62,0.6192511353848563,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,51,100,0.8300000000000001,0.825702604274033,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,1,54,100,0.85,0.8458047455688964,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,12,100,0.97,0.9699679487179487,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,13,100,0.83,0.8190775450427021,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,17,100,0.98,0.9799959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,18,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,24,100,0.9199999999999999,0.9213214131806569,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,25,100,0.8999999999999999,0.898837517708933,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,29,100,0.97,0.9701805337519622,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,36,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,37,100,0.99,0.9899959983993598,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,39,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,42,100,0.62,0.6124464628562989,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,51,100,0.76,0.7549412489261931,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,2,2,54,100,0.8300000000000001,0.8301307189542484,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,3,0,4,100,1.0,1.0,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,3,0,12,100,0.95,0.9493925007372799,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
OpenBMI_SSVEP,LiteBN,3,0,13,100,0.78,0.7793284265629096,OpenBMI 14-subject internal-heldout diagnostic,cached 64-d h + frozen final Linear readout; no neural inference
