task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,baseline_reused
OpenBMI_SSVEP,OpenBMI,1,2,14,LiteBN_XS,0.7899999999999999,0.792546213476446,0.79,100,d3d11497dc05156ee99eed6e4f7691ed99a8d8bc95ec5e266b591d8e478945a4,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,False
OpenBMI_SSVEP,OpenBMI,1,2,2,LiteBN_BASELINE,0.96,0.9601920768307324,0.96,100,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,True
OpenBMI_SSVEP,OpenBMI,1,2,2,LiteBN_XS,0.97,0.9699959983993598,0.97,100,d3d11497dc05156ee99eed6e4f7691ed99a8d8bc95ec5e266b591d8e478945a4,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,False
OpenBMI_SSVEP,OpenBMI,1,2,26,LiteBN_BASELINE,0.99,0.9899959983993598,0.99,100,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,True
OpenBMI_SSVEP,OpenBMI,1,2,26,LiteBN_XS,1.0,1.0,1.0,100,d3d11497dc05156ee99eed6e4f7691ed99a8d8bc95ec5e266b591d8e478945a4,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,False
OpenBMI_SSVEP,OpenBMI,1,2,28,LiteBN_BASELINE,1.0,1.0,1.0,100,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,True
OpenBMI_SSVEP,OpenBMI,1,2,28,LiteBN_XS,0.99,0.9899959983993597,0.99,100,d3d11497dc05156ee99eed6e4f7691ed99a8d8bc95ec5e266b591d8e478945a4,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,False
OpenBMI_SSVEP,OpenBMI,1,2,31,LiteBN_BASELINE,1.0,1.0,1.0,100,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,True
OpenBMI_SSVEP,OpenBMI,1,2,31,LiteBN_XS,1.0,1.0,1.0,100,d3d11497dc05156ee99eed6e4f7691ed99a8d8bc95ec5e266b591d8e478945a4,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,False
OpenBMI_SSVEP,OpenBMI,1,2,35,LiteBN_BASELINE,0.85,0.8440852882342245,0.85,100,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,True
OpenBMI_SSVEP,OpenBMI,1,2,35,LiteBN_XS,0.8699999999999999,0.8750274370936243,0.87,100,d3d11497dc05156ee99eed6e4f7691ed99a8d8bc95ec5e266b591d8e478945a4,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,False
OpenBMI_SSVEP,OpenBMI,1,2,40,LiteBN_BASELINE,0.9,0.9046793092815295,0.9,100,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,True
OpenBMI_SSVEP,OpenBMI,1,2,40,LiteBN_XS,0.89,0.8931608707434435,0.89,100,d3d11497dc05156ee99eed6e4f7691ed99a8d8bc95ec5e266b591d8e478945a4,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,False
OpenBMI_SSVEP,OpenBMI,1,2,43,LiteBN_BASELINE,1.0,1.0,1.0,100,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,True
OpenBMI_SSVEP,OpenBMI,1,2,43,LiteBN_XS,1.0,1.0,1.0,100,d3d11497dc05156ee99eed6e4f7691ed99a8d8bc95ec5e266b591d8e478945a4,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,False
OpenBMI_SSVEP,OpenBMI,2,2,1,LiteBN_BASELINE,0.8599999999999999,0.8588566927828214,0.86,100,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,True
OpenBMI_SSVEP,OpenBMI,2,2,1,LiteBN_XS,0.8300000000000001,0.8244143245621369,0.83,100,c6344908e13268f0f32d7375c988aec5dd18ddcf9d1406ec3aecd6c356345851,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,False
OpenBMI_SSVEP,OpenBMI,2,2,11,LiteBN_BASELINE,1.0,1.0,1.0,100,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,True
OpenBMI_SSVEP,OpenBMI,2,2,11,LiteBN_XS,1.0,1.0,1.0,100,c6344908e13268f0f32d7375c988aec5dd18ddcf9d1406ec3aecd6c356345851,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,False
OpenBMI_SSVEP,OpenBMI,2,2,23,LiteBN_BASELINE,0.39,0.37411921227126554,0.39,100,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,True
OpenBMI_SSVEP,OpenBMI,2,2,23,LiteBN_XS,0.43999999999999995,0.4095878136200717,0.44,100,c6344908e13268f0f32d7375c988aec5dd18ddcf9d1406ec3aecd6c356345851,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,False
OpenBMI_SSVEP,OpenBMI,2,2,30,LiteBN_BASELINE,0.9099999999999999,0.9100011934598401,0.91,100,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,True
OpenBMI_SSVEP,OpenBMI,2,2,30,LiteBN_XS,0.9099999999999999,0.9105929989550678,0.91,100,c6344908e13268f0f32d7375c988aec5dd18ddcf9d1406ec3aecd6c356345851,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,False
OpenBMI_SSVEP,OpenBMI,2,2,48,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,True
OpenBMI_SSVEP,OpenBMI,2,2,48,LiteBN_XS,0.99,0.9899959983993597,0.99,100,c6344908e13268f0f32d7375c988aec5dd18ddcf9d1406ec3aecd6c356345851,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,False
OpenBMI_SSVEP,OpenBMI,2,2,50,LiteBN_BASELINE,0.95,0.9480894922071393,0.95,100,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,True
OpenBMI_SSVEP,OpenBMI,2,2,50,LiteBN_XS,0.9299999999999999,0.9276146505113674,0.93,100,c6344908e13268f0f32d7375c988aec5dd18ddcf9d1406ec3aecd6c356345851,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,False
OpenBMI_SSVEP,OpenBMI,2,2,52,LiteBN_BASELINE,0.9299999999999999,0.9276254174977816,0.93,100,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,True
OpenBMI_SSVEP,OpenBMI,2,2,52,LiteBN_XS,0.97,0.970188075230092,0.97,100,c6344908e13268f0f32d7375c988aec5dd18ddcf9d1406ec3aecd6c356345851,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,False
OpenBMI_SSVEP,OpenBMI,2,2,8,LiteBN_BASELINE,0.94,0.9391884191046268,0.94,100,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,True
OpenBMI_SSVEP,OpenBMI,2,2,8,LiteBN_XS,0.86,0.8544742795903786,0.86,100,c6344908e13268f0f32d7375c988aec5dd18ddcf9d1406ec3aecd6c356345851,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,False
OpenBMI_SSVEP,OpenBMI,3,2,10,LiteBN_BASELINE,1.0,1.0,1.0,100,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,True
OpenBMI_SSVEP,OpenBMI,3,2,10,LiteBN_XS,0.98,0.9797794117647058,0.98,100,f592c074965357d42a8152c2e0599158e2676c380a434659c4309eae719dfe04,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,False
OpenBMI_SSVEP,OpenBMI,3,2,16,LiteBN_BASELINE,1.0,1.0,1.0,100,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,True
OpenBMI_SSVEP,OpenBMI,3,2,16,LiteBN_XS,1.0,1.0,1.0,100,f592c074965357d42a8152c2e0599158e2676c380a434659c4309eae719dfe04,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,False
OpenBMI_SSVEP,OpenBMI,3,2,19,LiteBN_BASELINE,0.99,0.9899959983993598,0.99,100,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,True
OpenBMI_SSVEP,OpenBMI,3,2,19,LiteBN_XS,0.8899999999999999,0.8933870250349474,0.89,100,f592c074965357d42a8152c2e0599158e2676c380a434659c4309eae719dfe04,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,False
OpenBMI_SSVEP,OpenBMI,3,2,22,LiteBN_BASELINE,0.75,0.752544595515831,0.75,100,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,True
OpenBMI_SSVEP,OpenBMI,3,2,22,LiteBN_XS,0.8300000000000001,0.834014582844632,0.83,100,f592c074965357d42a8152c2e0599158e2676c380a434659c4309eae719dfe04,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,False
OpenBMI_SSVEP,OpenBMI,3,2,27,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,True
OpenBMI_SSVEP,OpenBMI,3,2,27,LiteBN_XS,0.98,0.9799679487179488,0.98,100,f592c074965357d42a8152c2e0599158e2676c380a434659c4309eae719dfe04,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,False
OpenBMI_SSVEP,OpenBMI,3,2,34,LiteBN_BASELINE,0.8,0.7938681131321057,0.8,100,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,True
OpenBMI_SSVEP,OpenBMI,3,2,34,LiteBN_XS,0.77,0.7659156785243741,0.77,100,f592c074965357d42a8152c2e0599158e2676c380a434659c4309eae719dfe04,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,False
OpenBMI_SSVEP,OpenBMI,3,2,45,LiteBN_BASELINE,1.0,1.0,1.0,100,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,True
OpenBMI_SSVEP,OpenBMI,3,2,45,LiteBN_XS,0.85,0.8549266770168849,0.85,100,f592c074965357d42a8152c2e0599158e2676c380a434659c4309eae719dfe04,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,False
OpenBMI_SSVEP,OpenBMI,3,2,49,LiteBN_BASELINE,0.68,0.6649368621345788,0.68,100,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,True
OpenBMI_SSVEP,OpenBMI,3,2,49,LiteBN_XS,0.54,0.49884259259259256,0.54,100,f592c074965357d42a8152c2e0599158e2676c380a434659c4309eae719dfe04,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,False
OpenBMI_SSVEP,OpenBMI,4,2,20,LiteBN_BASELINE,0.92,0.9179335065453664,0.92,100,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,True
OpenBMI_SSVEP,OpenBMI,4,2,20,LiteBN_XS,0.96,0.9597794117647059,0.96,100,e7b2af00a25578c64da10f734ffceaa3feed4f74315cf742fa4f95ce43f9e71c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,False
OpenBMI_SSVEP,OpenBMI,4,2,21,LiteBN_BASELINE,1.0,1.0,1.0,100,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,True
OpenBMI_SSVEP,OpenBMI,4,2,21,LiteBN_XS,1.0,1.0,1.0,100,e7b2af00a25578c64da10f734ffceaa3feed4f74315cf742fa4f95ce43f9e71c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,False
OpenBMI_SSVEP,OpenBMI,4,2,41,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,True
OpenBMI_SSVEP,OpenBMI,4,2,41,LiteBN_XS,0.99,0.9899959983993597,0.99,100,e7b2af00a25578c64da10f734ffceaa3feed4f74315cf742fa4f95ce43f9e71c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,False
OpenBMI_SSVEP,OpenBMI,4,2,44,LiteBN_BASELINE,1.0,1.0,1.0,100,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,True
OpenBMI_SSVEP,OpenBMI,4,2,44,LiteBN_XS,1.0,1.0,1.0,100,e7b2af00a25578c64da10f734ffceaa3feed4f74315cf742fa4f95ce43f9e71c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,False
OpenBMI_SSVEP,OpenBMI,4,2,46,LiteBN_BASELINE,0.97,0.9703303491207804,0.97,100,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,True
OpenBMI_SSVEP,OpenBMI,4,2,46,LiteBN_XS,0.91,0.9118160508802413,0.91,100,e7b2af00a25578c64da10f734ffceaa3feed4f74315cf742fa4f95ce43f9e71c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,False
OpenBMI_SSVEP,OpenBMI,4,2,53,LiteBN_BASELINE,1.0,1.0,1.0,100,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,True
OpenBMI_SSVEP,OpenBMI,4,2,53,LiteBN_XS,0.99,0.9899959983993597,0.99,100,e7b2af00a25578c64da10f734ffceaa3feed4f74315cf742fa4f95ce43f9e71c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,False
OpenBMI_SSVEP,OpenBMI,4,2,7,LiteBN_BASELINE,1.0,1.0,1.0,100,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,True
OpenBMI_SSVEP,OpenBMI,4,2,7,LiteBN_XS,1.0,1.0,1.0,100,e7b2af00a25578c64da10f734ffceaa3feed4f74315cf742fa4f95ce43f9e71c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,False
OpenBMI_SSVEP,OpenBMI,4,2,9,LiteBN_BASELINE,0.98,0.9799679487179487,0.98,100,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,True
OpenBMI_SSVEP,OpenBMI,4,2,9,LiteBN_XS,0.97,0.9703303491207804,0.97,100,e7b2af00a25578c64da10f734ffceaa3feed4f74315cf742fa4f95ce43f9e71c,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,False
WBCIC_MI,WBCIC,0,2,sub-18,LiteBN_BASELINE,0.61,0.5861629881154499,0.61,200,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,True
WBCIC_MI,WBCIC,0,2,sub-18,LiteBN_XS,0.6950000000000001,0.6943811217715875,0.695,200,b8536b415b29a3a374ccfd723bf6ee6392aeecac0e38ab9219f87623908248ad,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,False
WBCIC_MI,WBCIC,0,2,sub-22,LiteBN_BASELINE,0.64,0.6233915681556648,0.64,200,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,True
WBCIC_MI,WBCIC,0,2,sub-22,LiteBN_XS,0.7,0.6992481203007519,0.7,200,b8536b415b29a3a374ccfd723bf6ee6392aeecac0e38ab9219f87623908248ad,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,False
WBCIC_MI,WBCIC,0,2,sub-35,LiteBN_BASELINE,0.915,0.9148275257396228,0.915,200,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,True
WBCIC_MI,WBCIC,0,2,sub-35,LiteBN_XS,0.9299999999999999,0.9299929992999301,0.93,200,b8536b415b29a3a374ccfd723bf6ee6392aeecac0e38ab9219f87623908248ad,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,False
WBCIC_MI,WBCIC,0,2,sub-44,LiteBN_BASELINE,0.775,0.7714285714285715,0.775,200,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,True
WBCIC_MI,WBCIC,0,2,sub-44,LiteBN_XS,0.78,0.7794486215538847,0.78,200,b8536b415b29a3a374ccfd723bf6ee6392aeecac0e38ab9219f87623908248ad,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,False
WBCIC_MI,WBCIC,0,2,sub-49,LiteBN_BASELINE,0.815,0.8120634920634922,0.815,200,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,True
WBCIC_MI,WBCIC,0,2,sub-49,LiteBN_XS,0.86,0.859873886497848,0.86,200,b8536b415b29a3a374ccfd723bf6ee6392aeecac0e38ab9219f87623908248ad,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,False
WBCIC_MI,WBCIC,0,2,sub-6,LiteBN_BASELINE,0.88,0.8796992481203008,0.88,200,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,True
WBCIC_MI,WBCIC,0,2,sub-6,LiteBN_XS,0.9099999999999999,0.9099189270343309,0.91,200,b8536b415b29a3a374ccfd723bf6ee6392aeecac0e38ab9219f87623908248ad,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,False
WBCIC_MI,WBCIC,0,2,sub-9,LiteBN_BASELINE,0.565,0.5235356937484597,0.565,200,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,True
WBCIC_MI,WBCIC,0,2,sub-9,LiteBN_XS,0.6,0.595959595959596,0.6,200,b8536b415b29a3a374ccfd723bf6ee6392aeecac0e38ab9219f87623908248ad,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,False
WBCIC_MI,WBCIC,1,2,sub-12,LiteBN_BASELINE,0.75,0.749096748293858,0.75,200,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,True
WBCIC_MI,WBCIC,1,2,sub-12,LiteBN_XS,0.685,0.6827075621364358,0.685,200,9af39ac97a65bf1d0fcde3c81978bf461094f76b4e5e4349f83c2b00c8ef0e2e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,False
WBCIC_MI,WBCIC,1,2,sub-28,LiteBN_BASELINE,0.5700000000000001,0.4724573671942093,0.57,200,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,True
WBCIC_MI,WBCIC,1,2,sub-28,LiteBN_XS,0.8049999999999999,0.8032240974797548,0.805,200,9af39ac97a65bf1d0fcde3c81978bf461094f76b4e5e4349f83c2b00c8ef0e2e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,False
WBCIC_MI,WBCIC,1,2,sub-30,LiteBN_BASELINE,0.865,0.8649696181640869,0.865,200,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,True
WBCIC_MI,WBCIC,1,2,sub-30,LiteBN_XS,0.815,0.8136536476039384,0.815,200,9af39ac97a65bf1d0fcde3c81978bf461094f76b4e5e4349f83c2b00c8ef0e2e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,False
WBCIC_MI,WBCIC,1,2,sub-37,LiteBN_BASELINE,0.865,0.8645903859174001,0.865,200,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,True
WBCIC_MI,WBCIC,1,2,sub-37,LiteBN_XS,0.84,0.8399359743897559,0.84,200,9af39ac97a65bf1d0fcde3c81978bf461094f76b4e5e4349f83c2b00c8ef0e2e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,False
WBCIC_MI,WBCIC,1,2,sub-45,LiteBN_BASELINE,0.925,0.9249981249531238,0.925,200,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,True
WBCIC_MI,WBCIC,1,2,sub-45,LiteBN_XS,0.905,0.9049786201895427,0.905,200,9af39ac97a65bf1d0fcde3c81978bf461094f76b4e5e4349f83c2b00c8ef0e2e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,False
WBCIC_MI,WBCIC,1,2,sub-7,LiteBN_BASELINE,0.81,0.8099239695878351,0.81,200,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,True
WBCIC_MI,WBCIC,1,2,sub-7,LiteBN_XS,0.815,0.8148843026891808,0.815,200,9af39ac97a65bf1d0fcde3c81978bf461094f76b4e5e4349f83c2b00c8ef0e2e,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,False
WBCIC_MI,WBCIC,2,2,sub-1,LiteBN_BASELINE,0.95,0.9499949994999499,0.95,200,72401dd16aaef6798df3e7148a3c11cda7abf5b8e563cb148db2302793bcd2e2,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,True
WBCIC_MI,WBCIC,2,2,sub-1,LiteBN_XS,0.925,0.9249530956848031,0.925,200,3944cf8805bb8408247de4e4786a8f165b8ad78227faa215bf36cb6d2cbdee49,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,False
WBCIC_MI,WBCIC,2,2,sub-14,LiteBN_BASELINE,0.5,0.4900040799673603,0.5,200,72401dd16aaef6798df3e7148a3c11cda7abf5b8e563cb148db2302793bcd2e2,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,True
WBCIC_MI,WBCIC,2,2,sub-14,LiteBN_XS,0.51,0.5039983804028747,0.51,200,3944cf8805bb8408247de4e4786a8f165b8ad78227faa215bf36cb6d2cbdee49,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,False
WBCIC_MI,WBCIC,2,2,sub-23,LiteBN_BASELINE,0.965,0.9649921232277263,0.965,200,72401dd16aaef6798df3e7148a3c11cda7abf5b8e563cb148db2302793bcd2e2,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,True
WBCIC_MI,WBCIC,2,2,sub-23,LiteBN_XS,0.96,0.9599639675708138,0.96,200,3944cf8805bb8408247de4e4786a8f165b8ad78227faa215bf36cb6d2cbdee49,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,False
WBCIC_MI,WBCIC,2,2,sub-32,LiteBN_BASELINE,0.595,0.5691374770605601,0.595,200,72401dd16aaef6798df3e7148a3c11cda7abf5b8e563cb148db2302793bcd2e2,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,True
WBCIC_MI,WBCIC,2,2,sub-32,LiteBN_XS,0.645,0.6439228666716819,0.645,200,3944cf8805bb8408247de4e4786a8f165b8ad78227faa215bf36cb6d2cbdee49,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,False
WBCIC_MI,WBCIC,2,2,sub-34,LiteBN_BASELINE,0.515,0.44947359459689545,0.515,200,72401dd16aaef6798df3e7148a3c11cda7abf5b8e563cb148db2302793bcd2e2,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,True
WBCIC_MI,WBCIC,2,2,sub-34,LiteBN_XS,0.5800000000000001,0.5789473684210527,0.58,200,3944cf8805bb8408247de4e4786a8f165b8ad78227faa215bf36cb6d2cbdee49,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,False
WBCIC_MI,WBCIC,2,2,sub-50,LiteBN_BASELINE,0.9450000000000001,0.9448883990079912,0.945,200,72401dd16aaef6798df3e7148a3c11cda7abf5b8e563cb148db2302793bcd2e2,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,True
