task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,posthoc_exploratory,baseline_reused
OpenBMI_ERP,OpenBMI,2,2,52,LiteBN_XS,0.8506060606060606,0.8331026597270962,0.9025252525252524,1980,aa418e2ff8e48b40ebf6d5abbccf2dd9b2c430ed3c7c171dc691fa5166b4b33d,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,,False
OpenBMI_ERP,OpenBMI,3,2,10,LiteBN_BASELINE,0.7727272727272727,0.7502894752879518,0.8494949494949495,1980,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True
OpenBMI_ERP,OpenBMI,3,2,10,LiteBN_XS,0.7651515151515151,0.7572853401682733,0.8611111111111112,1980,37e73991cfd16cf38f3ce8fc714367598f9a348c6524ea4e4de6b6948dab0b6c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,False
OpenBMI_ERP,OpenBMI,3,2,16,LiteBN_BASELINE,0.8412121212121212,0.8126935272167048,0.8868686868686869,1980,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True
OpenBMI_ERP,OpenBMI,3,2,16,LiteBN_XS,0.8387878787878789,0.8299513865653723,0.9030303030303032,1980,37e73991cfd16cf38f3ce8fc714367598f9a348c6524ea4e4de6b6948dab0b6c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,False
OpenBMI_ERP,OpenBMI,3,2,19,LiteBN_BASELINE,0.9606060606060608,0.907741506185717,0.9424242424242424,1980,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True
OpenBMI_ERP,OpenBMI,3,2,19,LiteBN_XS,0.9687878787878788,0.9334493707642686,0.96010101010101,1980,37e73991cfd16cf38f3ce8fc714367598f9a348c6524ea4e4de6b6948dab0b6c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,False
OpenBMI_ERP,OpenBMI,3,2,22,LiteBN_BASELINE,0.9166666666666669,0.84936650833439,0.9015151515151516,1980,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True
OpenBMI_ERP,OpenBMI,3,2,22,LiteBN_XS,0.9312121212121212,0.8862621524728539,0.9297979797979798,1980,37e73991cfd16cf38f3ce8fc714367598f9a348c6524ea4e4de6b6948dab0b6c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,False
OpenBMI_ERP,OpenBMI,3,2,27,LiteBN_BASELINE,0.9627272727272728,0.915548283945602,0.947979797979798,1980,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True
OpenBMI_ERP,OpenBMI,3,2,27,LiteBN_XS,0.971818181818182,0.9352721131324246,0.9611111111111112,1980,37e73991cfd16cf38f3ce8fc714367598f9a348c6524ea4e4de6b6948dab0b6c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,False
OpenBMI_ERP,OpenBMI,3,2,34,LiteBN_BASELINE,0.886969696969697,0.7877091589117948,0.847979797979798,1980,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True
OpenBMI_ERP,OpenBMI,3,2,34,LiteBN_XS,0.923939393939394,0.8601932648040232,0.9095959595959596,1980,37e73991cfd16cf38f3ce8fc714367598f9a348c6524ea4e4de6b6948dab0b6c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,False
OpenBMI_ERP,OpenBMI,3,2,45,LiteBN_BASELINE,0.8384848484848484,0.8091145266531136,0.8843434343434343,1980,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True
OpenBMI_ERP,OpenBMI,3,2,45,LiteBN_XS,0.7887878787878788,0.7629309348872988,0.8560606060606061,1980,37e73991cfd16cf38f3ce8fc714367598f9a348c6524ea4e4de6b6948dab0b6c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,False
OpenBMI_ERP,OpenBMI,3,2,49,LiteBN_BASELINE,0.8815151515151516,0.798616091258533,0.8611111111111112,1980,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True
OpenBMI_ERP,OpenBMI,3,2,49,LiteBN_XS,0.9012121212121212,0.835138411831811,0.8919191919191919,1980,37e73991cfd16cf38f3ce8fc714367598f9a348c6524ea4e4de6b6948dab0b6c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,False
OpenBMI_ERP,OpenBMI,4,2,7,LiteBN_BASELINE,0.8778787878787879,0.8178037064983344,0.8813131313131313,1980,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True
OpenBMI_ERP,OpenBMI,4,2,7,LiteBN_XS,0.8763636363636363,0.8210897262130659,0.8848484848484849,1980,6286ae8dcebb6f7e061ad06cb9633a8d0dcac6586fea32c4d2a0feb161e3fefc,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,False
OpenBMI_ERP,OpenBMI,4,2,9,LiteBN_BASELINE,0.8066666666666666,0.7930322072875291,0.8797979797979798,1980,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True
OpenBMI_ERP,OpenBMI,4,2,9,LiteBN_XS,0.7612121212121212,0.7495515785664217,0.8545454545454545,1980,6286ae8dcebb6f7e061ad06cb9633a8d0dcac6586fea32c4d2a0feb161e3fefc,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,False
OpenBMI_ERP,OpenBMI,4,2,20,LiteBN_BASELINE,0.9042424242424244,0.852835438415638,0.907070707070707,1980,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True
OpenBMI_ERP,OpenBMI,4,2,20,LiteBN_XS,0.8784848484848484,0.8365208575774542,0.8984848484848484,1980,6286ae8dcebb6f7e061ad06cb9633a8d0dcac6586fea32c4d2a0feb161e3fefc,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,False
OpenBMI_ERP,OpenBMI,4,2,21,LiteBN_BASELINE,0.8648484848484849,0.8003156395550253,0.8676767676767677,1980,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True
OpenBMI_ERP,OpenBMI,4,2,21,LiteBN_XS,0.8581818181818182,0.811611030478955,0.8808080808080808,1980,6286ae8dcebb6f7e061ad06cb9633a8d0dcac6586fea32c4d2a0feb161e3fefc,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,False
OpenBMI_ERP,OpenBMI,4,2,41,LiteBN_BASELINE,0.8906060606060606,0.8419770091659493,0.9005050505050505,1980,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True
OpenBMI_ERP,OpenBMI,4,2,41,LiteBN_XS,0.8327272727272728,0.8232761390656127,0.898989898989899,1980,6286ae8dcebb6f7e061ad06cb9633a8d0dcac6586fea32c4d2a0feb161e3fefc,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,False
OpenBMI_ERP,OpenBMI,4,2,44,LiteBN_BASELINE,0.9212121212121211,0.8409383033419023,0.8929292929292929,1980,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True
OpenBMI_ERP,OpenBMI,4,2,44,LiteBN_XS,0.927878787878788,0.8569675314587542,0.906060606060606,1980,6286ae8dcebb6f7e061ad06cb9633a8d0dcac6586fea32c4d2a0feb161e3fefc,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,False
OpenBMI_ERP,OpenBMI,4,2,46,LiteBN_BASELINE,0.686060606060606,0.654816052671257,0.7757575757575758,1980,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True
OpenBMI_ERP,OpenBMI,4,2,46,LiteBN_XS,0.7096969696969697,0.6737169464442192,0.7868686868686868,1980,6286ae8dcebb6f7e061ad06cb9633a8d0dcac6586fea32c4d2a0feb161e3fefc,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,False
OpenBMI_ERP,OpenBMI,4,2,53,LiteBN_BASELINE,0.6727272727272727,0.6765307329604029,0.8242424242424242,1980,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True
OpenBMI_ERP,OpenBMI,4,2,53,LiteBN_XS,0.6596969696969697,0.6714318053814249,0.8308080808080808,1980,6286ae8dcebb6f7e061ad06cb9633a8d0dcac6586fea32c4d2a0feb161e3fefc,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,False
OpenBMI_MI,OpenBMI,0,0,15,LiteBN_BASELINE,0.87,0.8698828946051447,0.87,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,True
OpenBMI_MI,OpenBMI,0,0,15,LiteBN_XS,0.88,0.8798076923076923,0.88,100,5211f4faca2be10f67b149e8e3186e19962eaa3687f69b2ac02c9c0fc81e6857,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,False
OpenBMI_MI,OpenBMI,0,0,3,LiteBN_BASELINE,0.87,0.8699869986998701,0.87,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,True
OpenBMI_MI,OpenBMI,0,0,3,LiteBN_XS,0.93,0.929936943248924,0.93,100,5211f4faca2be10f67b149e8e3186e19962eaa3687f69b2ac02c9c0fc81e6857,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,False
OpenBMI_MI,OpenBMI,0,0,32,LiteBN_BASELINE,0.7,0.6998799519807923,0.7,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,True
OpenBMI_MI,OpenBMI,0,0,32,LiteBN_XS,0.73,0.7286704853783539,0.73,100,5211f4faca2be10f67b149e8e3186e19962eaa3687f69b2ac02c9c0fc81e6857,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,False
OpenBMI_MI,OpenBMI,0,0,33,LiteBN_BASELINE,0.88,0.8799519807923168,0.88,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,True
OpenBMI_MI,OpenBMI,0,0,33,LiteBN_XS,0.94,0.9399759903961584,0.94,100,5211f4faca2be10f67b149e8e3186e19962eaa3687f69b2ac02c9c0fc81e6857,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,False
OpenBMI_MI,OpenBMI,0,0,38,LiteBN_BASELINE,0.77,0.757153415690001,0.77,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,True
OpenBMI_MI,OpenBMI,0,0,38,LiteBN_XS,0.77,0.7688674505074866,0.77,100,5211f4faca2be10f67b149e8e3186e19962eaa3687f69b2ac02c9c0fc81e6857,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,False
OpenBMI_MI,OpenBMI,0,0,47,LiteBN_BASELINE,0.86,0.8579545454545454,0.86,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,True
OpenBMI_MI,OpenBMI,0,0,47,LiteBN_XS,0.8600000000000001,0.8594941790445605,0.86,100,5211f4faca2be10f67b149e8e3186e19962eaa3687f69b2ac02c9c0fc81e6857,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,False
OpenBMI_MI,OpenBMI,0,0,5,LiteBN_BASELINE,0.75,0.7469379491851402,0.75,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,True
OpenBMI_MI,OpenBMI,0,0,5,LiteBN_XS,0.75,0.7493734335839599,0.75,100,5211f4faca2be10f67b149e8e3186e19962eaa3687f69b2ac02c9c0fc81e6857,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,False
OpenBMI_MI,OpenBMI,0,0,6,LiteBN_BASELINE,0.91,0.9099189270343307,0.91,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,True
OpenBMI_MI,OpenBMI,0,0,6,LiteBN_XS,0.96,0.959983993597439,0.96,100,5211f4faca2be10f67b149e8e3186e19962eaa3687f69b2ac02c9c0fc81e6857,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,True,False
OpenBMI_MI,OpenBMI,1,0,14,LiteBN_BASELINE,0.75,0.7457023700539112,0.75,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,True
OpenBMI_MI,OpenBMI,1,0,14,LiteBN_XS,0.84,0.84,0.84,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,False
OpenBMI_MI,OpenBMI,1,0,2,LiteBN_BASELINE,0.78,0.7796474358974359,0.78,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,True
OpenBMI_MI,OpenBMI,1,0,2,LiteBN_XS,0.78,0.7799119647859143,0.78,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,False
OpenBMI_MI,OpenBMI,1,0,26,LiteBN_BASELINE,0.85,0.84998499849985,0.85,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,True
OpenBMI_MI,OpenBMI,1,0,26,LiteBN_XS,0.9,0.898989898989899,0.9,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,False
OpenBMI_MI,OpenBMI,1,0,28,LiteBN_BASELINE,0.93,0.9298245614035088,0.93,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,True
OpenBMI_MI,OpenBMI,1,0,28,LiteBN_XS,0.91,0.9095568284594512,0.91,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,False
OpenBMI_MI,OpenBMI,1,0,31,LiteBN_BASELINE,0.79,0.7874278773155178,0.79,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,True
OpenBMI_MI,OpenBMI,1,0,31,LiteBN_XS,0.8300000000000001,0.8291628982011858,0.83,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,False
OpenBMI_MI,OpenBMI,1,0,35,LiteBN_BASELINE,0.8,0.7933030177759405,0.8,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,True
OpenBMI_MI,OpenBMI,1,0,35,LiteBN_XS,0.8999999999999999,0.8998397435897436,0.9,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,False
OpenBMI_MI,OpenBMI,1,0,40,LiteBN_BASELINE,0.81,0.8067338012409724,0.81,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,True
OpenBMI_MI,OpenBMI,1,0,40,LiteBN_XS,0.78,0.7799119647859143,0.78,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,False
OpenBMI_MI,OpenBMI,1,0,43,LiteBN_BASELINE,0.95,0.9499549594635172,0.95,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,True
OpenBMI_MI,OpenBMI,1,0,43,LiteBN_XS,0.88,0.8782467532467533,0.88,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True,False
OpenBMI_MI,OpenBMI,2,0,1,LiteBN_BASELINE,0.65,0.6266666666666667,0.65,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,True
OpenBMI_MI,OpenBMI,2,0,1,LiteBN_XS,0.6799999999999999,0.6527777777777778,0.68,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,False
OpenBMI_MI,OpenBMI,2,0,11,LiteBN_BASELINE,0.73,0.7286704853783539,0.73,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,True
OpenBMI_MI,OpenBMI,2,0,11,LiteBN_XS,0.6599999999999999,0.6594551282051282,0.66,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,False
OpenBMI_MI,OpenBMI,2,0,23,LiteBN_BASELINE,0.74,0.7348021215830274,0.74,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,True
OpenBMI_MI,OpenBMI,2,0,23,LiteBN_XS,0.76,0.7519636213311285,0.76,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,False
OpenBMI_MI,OpenBMI,2,0,30,LiteBN_BASELINE,0.75,0.7493734335839599,0.75,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,True
OpenBMI_MI,OpenBMI,2,0,30,LiteBN_XS,0.77,0.7699769976997699,0.77,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,False
OpenBMI_MI,OpenBMI,2,0,48,LiteBN_BASELINE,0.66,0.6565656565656566,0.66,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,True
OpenBMI_MI,OpenBMI,2,0,48,LiteBN_XS,0.61,0.6096486838154338,0.61,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,False
OpenBMI_MI,OpenBMI,2,0,50,LiteBN_BASELINE,0.63,0.6236395076797885,0.63,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,True
OpenBMI_MI,OpenBMI,2,0,50,LiteBN_XS,0.61,0.5983935742971888,0.61,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,False
OpenBMI_MI,OpenBMI,2,0,52,LiteBN_BASELINE,0.81,0.8090644156366193,0.81,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,True
OpenBMI_MI,OpenBMI,2,0,52,LiteBN_XS,0.8,0.7933030177759405,0.8,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,False
OpenBMI_MI,OpenBMI,2,0,8,LiteBN_BASELINE,0.8500000000000001,0.8492613807657522,0.85,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,True
OpenBMI_MI,OpenBMI,2,0,8,LiteBN_XS,0.86,0.8579545454545454,0.86,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True,False
OpenBMI_MI,OpenBMI,3,0,10,LiteBN_BASELINE,0.81,0.8095238095238095,0.81,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,True
OpenBMI_MI,OpenBMI,3,0,10,LiteBN_XS,0.67,0.6547756041426928,0.67,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,False
OpenBMI_MI,OpenBMI,3,0,16,LiteBN_BASELINE,0.87,0.8699869986998701,0.87,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,True
OpenBMI_MI,OpenBMI,3,0,16,LiteBN_XS,0.95,0.9499549594635172,0.95,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,False
OpenBMI_MI,OpenBMI,3,0,19,LiteBN_BASELINE,0.78,0.7799119647859143,0.78,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,True
OpenBMI_MI,OpenBMI,3,0,19,LiteBN_XS,0.69,0.6783898744683059,0.69,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,False
OpenBMI_MI,OpenBMI,3,0,22,LiteBN_BASELINE,0.7,0.6980676328502415,0.7,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,True
OpenBMI_MI,OpenBMI,3,0,22,LiteBN_XS,0.73,0.72997299729973,0.73,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,False
OpenBMI_MI,OpenBMI,3,0,27,LiteBN_BASELINE,0.95,0.9499549594635172,0.95,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,True
OpenBMI_MI,OpenBMI,3,0,27,LiteBN_XS,0.86,0.859775641025641,0.86,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,False
OpenBMI_MI,OpenBMI,3,0,34,LiteBN_BASELINE,0.61,0.5953937130407718,0.61,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,True
OpenBMI_MI,OpenBMI,3,0,34,LiteBN_XS,0.64,0.592944369063772,0.64,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,False
OpenBMI_MI,OpenBMI,3,0,45,LiteBN_BASELINE,0.74,0.74,0.74,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,True
OpenBMI_MI,OpenBMI,3,0,45,LiteBN_XS,0.75,0.7487689679429204,0.75,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True,False
