dataset,outer_fold,opt_seed,phase,epoch,step,trajectory1_seed,trajectory2_seed,partition_seed,pair_hash,method
OpenBMI,0,0,selection,24,8,121051470002373046,4739954832623191073,7901675545366587055,d5cbc3795b87522e07b2a8ee296f85ca468fb7359b0d3bf231ab0a7836d47ed7,B3_TSEG
OpenBMI,0,0,selection,24,9,248347408894550761,79685222494952961,7901675545366587055,394521aecd508bc009f47c03b94d52816ab1b730a33e0f331185d2354be88dad,B3_TSEG
OpenBMI,0,0,selection,24,10,389891327364417803,6527430884532474518,7901675545366587055,b3f05749e3204edcb5eef2bfe853b6f74f16123178312edefb7fcbe9f497ac9b,B3_TSEG
OpenBMI,0,0,selection,24,11,2456659312521900824,7248396229931818571,7901675545366587055,74ab7cf29a9f2eb4d64f97fd4730ee5e4b797bcf94cb97e6eae940bcbe39dfd1,B3_TSEG
OpenBMI,0,0,selection,24,12,2313927911901728053,4528309148935814647,7901675545366587055,c2e5e7b65b88180c06bde45f5fd1550c9f8a32f1ce4f31137cf98e628743ca14,B3_TSEG
OpenBMI,0,0,selection,24,13,3887621378698037801,9078217647998229341,7901675545366587055,b2af796f363944b48357f35a1754b9bc25ea0aa7b0e9a50d797f088304b6e2d9,B3_TSEG
OpenBMI,0,0,selection,24,14,5579299763484215257,8603548014159848785,7901675545366587055,464fb8fe69b9ef584cfcf5b4c97f3439a86ffd6e06c6b878fc9739761446c1f5,B3_TSEG
OpenBMI,0,0,selection,24,15,4846837119501826709,5707068444034870858,7901675545366587055,b832efc98aed94ccb2706e2a9fcc3abdb560b96f41630a42d5272a400cfeefc9,B3_TSEG
OpenBMI,0,0,selection,24,16,8134137375145100872,1581292204948561325,7901675545366587055,479cf79aacc7d998b60c4d12b34c853ebd766b2f86f62b3bd67b39fc861b4a74,B3_TSEG
OpenBMI,0,0,selection,24,17,8428907920939833495,2072094379386982857,7901675545366587055,d27bc6e9c9190620baeda5b41bd265468306abdbf0773822d67b40e0067339ed,B3_TSEG
OpenBMI,0,0,selection,24,18,8809897114469204914,7791466233176467068,7901675545366587055,b86216611ef91f0d6a96a1f2b20b4c377cd83c4edd1fbf0bd11df46a1712d16c,B3_TSEG
OpenBMI,0,0,selection,24,19,8780371156475585134,7806075609911310923,7901675545366587055,00d6780a74ad87a2a70f1f1bf7d1ecabd51a4d223c4a557e99045138757cc0f8,B3_TSEG
OpenBMI,0,0,selection,24,20,1688397154310568648,5126002707200646017,7901675545366587055,83f6b164ff410e4a5258c90e9d413025874db584a8cf7858161906b308a23a8a,B3_TSEG
OpenBMI,0,0,selection,24,21,2964747023194012963,1044196278422841349,7901675545366587055,2ab948a398e20f301251a065895529a4a5464146341462609f84cb17bb3743d0,B3_TSEG
OpenBMI,0,0,selection,24,22,8497339872273681181,3262355504003660283,7901675545366587055,35a76eda6f115577966548b6938cf27e9167bcbd5aba1e3bdb1f7f432161ee99,B3_TSEG
OpenBMI,0,0,selection,24,23,5557528976199711339,457082742339745636,7901675545366587055,1be8931aad7f674110c8f14223ca7034adc9bdae7d765a0aa3be064cf9eee6f6,B3_TSEG
OpenBMI,0,0,selection,24,24,1936998581617962125,5176677739241108747,7901675545366587055,6073dd9d4819bff5b57dff3c37a40cd8bfad1b1522abf1980530e3121628287e,B3_TSEG
OpenBMI,0,0,selection,24,25,8654180374113582630,8005799391769706422,7901675545366587055,ca866172659c4bcbb29db06dbeb4995edc530e944ccf46261390c2f19cdd8069,B3_TSEG
OpenBMI,0,0,selection,24,26,7266577139495867559,4400278320132354980,7901675545366587055,c45a27faae58a469fae3d30121a45fc76cfabb3b985552f2717829ab2c6ab4e2,B3_TSEG
OpenBMI,0,0,selection,24,27,5109512816490546850,482039183681218909,7901675545366587055,baf58c3ba6438d05487c04b613cd1abbd14aba926fff29b07c65cfac2ccdae20,B3_TSEG
OpenBMI,0,0,selection,24,28,7045994490848817615,6000000316360769150,7901675545366587055,0dd4a72049efea895e64586dcaa3d24f2317f90448ef46e77b199a9b8a556aca,B3_TSEG
OpenBMI,0,0,selection,24,29,156659833500098846,7104145502826298237,7901675545366587055,58b2000480317e4d263970b76c58174da46d170b723562d44397f38140fbeaec,B3_TSEG
OpenBMI,0,0,selection,24,30,5466871936953153491,4530674819576701126,7901675545366587055,95ee5a6240861e0a7b20ac95de466ae412ac8b4665201f3d9e6cb159f5c30b53,B3_TSEG
OpenBMI,0,0,selection,24,31,1703014584963526634,3306430021790252112,7901675545366587055,b166770b00f27c566bfd257db15c77ea266583ef7d5d01de2492c03f37ac1cec,B3_TSEG
OpenBMI,0,0,selection,24,32,8092292945406332907,2440157098527762872,7901675545366587055,05145f2cbe23c1833848450a2171377b738c0e44565c3387ee14900ffdd81685,B3_TSEG
OpenBMI,0,0,selection,24,33,4757070733676701627,2300216201826017978,7901675545366587055,fd1f9efb2e909743ed3a84acf518b6de2733c07a010ba8f6aa9d4a1f17ca361b,B3_TSEG
OpenBMI,0,0,selection,24,34,3024269611452456443,2276661909898391135,7901675545366587055,fc7f74d59f32e9cd2a3f7e10bd992078984a43d89d49640f673b795ad7c866e0,B3_TSEG
OpenBMI,0,0,selection,25,0,1898709573949341023,1717121310091325092,7549279178572016714,d01e2eeb6c1c4ac2c38f7bb732e3600cb704c3e2345ee5c4d8ad2321e0e5a9f8,B3_TSEG
OpenBMI,0,0,selection,25,1,7562080895904936713,5408048432837551362,7549279178572016714,d5ba356f1417dfa82f868c0bc43cfe1aaa9de6ca37fcb4ad5bdda3ff5ef9f974,B3_TSEG
OpenBMI,0,0,selection,25,2,646011201189719318,5330342067199027407,7549279178572016714,48901b7536ce8dc70618886bfa9a64bb4b7da488a560cc1f4bec42f32899e858,B3_TSEG
OpenBMI,0,0,selection,25,3,8409566926483896187,3261687241271511611,7549279178572016714,2e8e0f2cfefba2003ccdf5fab0509e03c2454cd381b22f8875cdae4397f9a78c,B3_TSEG
OpenBMI,0,0,selection,25,4,6212810846056750367,6676707638662151097,7549279178572016714,353006187a759696305bbff85c9cf0e9da1b08210ef1aa82118037bd78e31af0,B3_TSEG
OpenBMI,0,0,selection,25,5,5326729116832719475,1192072100018006038,7549279178572016714,fb646dd5d43bd0d5c8c4a5d2fb87f3f0a6a4f3b8887009670fb6f44c5fb75942,B3_TSEG
OpenBMI,0,0,selection,25,6,6239292787146776919,6933780547925688435,7549279178572016714,a44d27e09b5206b2ba4dddf7d9479360e97d4a38f3365c8d377116eb76c67c15,B3_TSEG
OpenBMI,0,0,selection,25,7,3344418434229745536,6791972982959832012,7549279178572016714,aaf88061015c52539751c9abdadfee4ca372e29330b1b940dd2aed851b59e3e5,B3_TSEG
OpenBMI,0,0,selection,25,8,2961427315067388142,6735634111054276118,7549279178572016714,f4cddf121af5b10c6462e493fbe0f97fecda4ec01247089a7541b05085c00ee8,B3_TSEG
OpenBMI,0,0,selection,25,9,7399676871883295425,8865462302604014211,7549279178572016714,4fa42257207e2150199a54b8c8dcfc0c2fbbef9b23ba0bbbfcef06ca88f6128f,B3_TSEG
OpenBMI,0,0,selection,25,10,6916672492499912519,5910615123157690456,7549279178572016714,e7ad81b2e5ab84c4cfa76c451d3c279078c4a3a6baaa8e2d56dde7c49240a60e,B3_TSEG
OpenBMI,0,0,selection,25,11,6636768928431102845,3473960746795544065,7549279178572016714,eafabc40b53536ed05b0b235f38c32f97aa560709969b4e57d03a1019cdbf161,B3_TSEG
OpenBMI,0,0,selection,25,12,1149528168087711254,4886243264108906556,7549279178572016714,73dbf65be313f6a88499ced5b721604fd999a5bfe0ec66191994d364e5d7ebca,B3_TSEG
OpenBMI,0,0,selection,25,13,5698922653261975220,7049986334842572531,7549279178572016714,a44e5ad2863fe37487e029d1a2a482a9c5224a9fb845ff0ae17841fddaf40e9d,B3_TSEG
OpenBMI,0,0,selection,25,14,6976362879804714042,8570274782306658085,7549279178572016714,1ac738e6c231ffd79724828edad7857ca8d4775bca90bc40d746a2a48e0b9f16,B3_TSEG
OpenBMI,0,0,selection,25,15,6269069788407901283,6055754889279375165,7549279178572016714,d5f6ca672fceb82f98c6c05540484c4b1f44d2753f58648324ed09e23c26f096,B3_TSEG
OpenBMI,0,0,selection,25,16,3171423037683124001,6402144190255638853,7549279178572016714,ecf358fd1e6c96c682cf2844a8f858ce16ebca318932ad0f2bfa8c8e26640141,B3_TSEG
OpenBMI,0,0,selection,25,17,7058034302358163335,3612606200962889016,7549279178572016714,55e5924ce0e89ba11ea052519fbb21d6d6026ec8084377e93099702d71f36651,B3_TSEG
OpenBMI,0,0,selection,25,18,1583372509147247805,6534619439533249072,7549279178572016714,32cc68216d2c67cef5f2c6b0a24284d42560884c2f060ed28d9007e2239448a6,B3_TSEG
OpenBMI,0,0,selection,25,19,9040198913078279569,4536730734054930023,7549279178572016714,b69f5b565dd04fe4986d5d92889f139161e25f674e8e0f27f8046cb8c62a2ff1,B3_TSEG
OpenBMI,0,0,selection,25,20,4135387471406351328,1498625095814993908,7549279178572016714,318244ad50236687893b64d11957ad8027074bb562524656da750b2012d326f6,B3_TSEG
OpenBMI,0,0,selection,25,21,7942130621979040456,2620365268203073014,7549279178572016714,b39bbdb25b7eeaba6ec1b1e0f2fe5b2668d60bd5349f5740266191175b71249d,B3_TSEG
OpenBMI,0,0,selection,25,22,8384782328647355059,5707306947176013195,7549279178572016714,8626996abd6b85327cd30a0dd0e578b8f247a175e6b23eb9cbb06365312a8bdd,B3_TSEG
OpenBMI,0,0,selection,25,23,4985842381964870599,2661468782870313163,7549279178572016714,91c2dc08f94f798a30e0c387d8c096bfd36478f0c58b91752379cd6c90885b3a,B3_TSEG
OpenBMI,0,0,selection,25,24,3204939004256114966,4750405199780180463,7549279178572016714,dd860c78c83340b8b706be1c901ab5e9f82a7368d0f3145194aa1792bcdd43d3,B3_TSEG
OpenBMI,0,0,selection,25,25,7686146365735789207,7024906142011682608,7549279178572016714,7a2e7ab6f0007d6ed9bfe81b1acafe5dfc07fef16005790e84e0b9a3f6a39947,B3_TSEG
OpenBMI,0,0,selection,25,26,9185740353704085979,3371635486778785564,7549279178572016714,fe09c53c0376d928ebf4572d080aad4ae8d9cc05a205f8ce3303f9fb4ebaf18d,B3_TSEG
OpenBMI,0,0,selection,25,27,8572205496508603708,6647890188339359179,7549279178572016714,62d5162fb58ccb5a5292e6e0474c83d93886fef8abf687a6eefaf3100b20ceb9,B3_TSEG
OpenBMI,0,0,selection,25,28,2977629233177312251,5995332392860131877,7549279178572016714,007f1bdfa8321021e11f82fcaeebb9d60795f1e667fa684227bd4f7db65da081,B3_TSEG
OpenBMI,0,0,selection,25,29,4388910019219136738,5785617824906866314,7549279178572016714,43d5600c0db664b06edaf657fe48a9b799f9722efa3d49f30db26a567e9ebbb6,B3_TSEG
OpenBMI,0,0,selection,25,30,8832769121165612866,3792469431340917600,7549279178572016714,1afa3bcf271f38ab947f3a758740532644d0103be906da145e418625e8ce5514,B3_TSEG
OpenBMI,0,0,selection,25,31,5821868375273414970,5168683290336272522,7549279178572016714,ac7f0380c116fe45be6ea6cab1b67604cf14c4bfc23999f276f5d3a2d08742c7,B3_TSEG
OpenBMI,0,0,selection,25,32,925606067775515657,677231198994780636,7549279178572016714,33a076d364a66dc5f7ddfd5cba8a4e45716f89ce3b6a6f6d8f225497fc1d2d30,B3_TSEG
OpenBMI,0,0,selection,25,33,2947901484332221228,6152139145145444172,7549279178572016714,daf1bacc31cf5a47ef803a086eebaf0d1c4a448dacbbe6f923917373050a6d9f,B3_TSEG
OpenBMI,0,0,selection,25,34,4891479052117758687,2470163962133312397,7549279178572016714,a01853e5a204416b77f637adf32c919036a0e5970a4896a61b6623a9d7cc9752,B3_TSEG
OpenBMI,0,0,selection,26,0,8332460307816786613,6532789827114278407,5266787572376752565,3f12dcc8816c2ba93d77e6568b39262d888797480380d0fbac7ec64b9093fdcb,B3_TSEG
OpenBMI,0,0,selection,26,1,2273438595470510943,7766979906744386065,5266787572376752565,420f2080b81eb914504b91e9cbf86855dd86ca5478d83c09644f825a2260e393,B3_TSEG
OpenBMI,0,0,selection,26,2,776497440759471422,1629628951428254810,5266787572376752565,ff525bfc1a6cc5e5bbf7642693b87b4570a28fb171f4c28005a5e684ed059fee,B3_TSEG
OpenBMI,0,0,selection,26,3,7075915723475939850,8248258719125987138,5266787572376752565,c977baf5569780fbf069906d76c3a4002064b08a4dbf89bdafbe633deffe1828,B3_TSEG
OpenBMI,0,0,selection,26,4,991281504864492023,7267173465561544374,5266787572376752565,464729b64129bfa11774500057689b8477dda4591f464d459b7e5b3d92ca178d,B3_TSEG
OpenBMI,0,0,selection,26,5,6080443697930671700,658831925898139778,5266787572376752565,4211f15740d3796b913621cda5ba0982d0a50f7f8263dfa86703acfa45ffc673,B3_TSEG
OpenBMI,0,0,selection,26,6,4262977390550826372,2714759016131833135,5266787572376752565,dfbb0f952cb5511f7331d1a1b11cdc8654cd3f06ae36aaae61ce7d1873414355,B3_TSEG
OpenBMI,0,0,selection,26,7,4586070114225371024,829156734114950609,5266787572376752565,6c3289130003770858329f1d703c98ba7189ed466533a85f53fbf525fde1d302,B3_TSEG
OpenBMI,0,0,selection,26,8,2164922438168359709,2195656718916972834,5266787572376752565,a916e8f188bac09b65e526991c3d6b8040400b35437ffb0c69311f5e3bd9ee60,B3_TSEG
OpenBMI,0,0,selection,26,9,1595782630202803091,5878413051697512419,5266787572376752565,b0d7285e5618eaacf1bec3bcc03573992b45cdd599177c86142cc54d5e0382f8,B3_TSEG
OpenBMI,0,0,selection,26,10,7265757519745058946,517552671404024560,5266787572376752565,cd8e2ea5b7d315f28142422c714b912517d1f0f449ff9f836677f9604be65984,B3_TSEG
OpenBMI,0,0,selection,26,11,5352480720513875565,6154965494331191138,5266787572376752565,8f2637cf5ee3b80963e3c57f171aefc2d66cdb9bf9c0a6d49767d081416bbbe6,B3_TSEG
OpenBMI,0,0,selection,26,12,7825456174917602187,8370964535040917432,5266787572376752565,15ea661e4537ba1bed0bdb428cb7988e4dc54ceae2cf20efa02474808076ab91,B3_TSEG
OpenBMI,0,0,selection,26,13,3074622522159675629,2834911630984105681,5266787572376752565,fd1071ec4b08ddbebd6b561ef423e1633d196e36eac7b877b94c021e916ef83e,B3_TSEG
OpenBMI,0,0,selection,26,14,1185832129069245470,4030719696989189235,5266787572376752565,d922516ad29b2ef1da32d5a7ce0fe93ad700c3dc5a77f67ec7ccb26b93d6fd16,B3_TSEG
OpenBMI,0,0,selection,26,15,5518779281340172165,6720122629238592492,5266787572376752565,3309e6db66e3777a946be557c4fef80ea21fef10588553723bb12ada04c1a683,B3_TSEG
OpenBMI,0,0,selection,26,16,1253639060097081576,5702112642427106161,5266787572376752565,5fde3a4bdee6ab96db42faed7940938df22a5739e85323f831083c2056a6d9dc,B3_TSEG
OpenBMI,0,0,selection,26,17,5252790853090516722,7872076059313899947,5266787572376752565,f7ca2b48c2fefea820eb883ad5a521069b4bd3a36db6bd4ee8c332cc43402673,B3_TSEG
OpenBMI,0,0,selection,26,18,702505552583497877,6361820067044842343,5266787572376752565,7c146cadd459143e51ed7e205dd349d6596656fef30c1f67739fb6727766166b,B3_TSEG
OpenBMI,0,0,selection,26,19,7663750532828896816,5698878680978272979,5266787572376752565,7ae54b753058b96eb84542e017860f676b07c53999b8f1e72b66b6b1c081d6bd,B3_TSEG
OpenBMI,0,0,selection,26,20,444531889788366568,7027547500331891572,5266787572376752565,84972e3ef8cb48c1d5fd8ce06fdc566c0f593eafb6e64f2f90480cdbc20025d0,B3_TSEG
OpenBMI,0,0,selection,26,21,2505967480227550399,4045088255988719186,5266787572376752565,a24bb508dd33a23213bc16a8bd9f068f6e219fc52d7d1b2beb6cc5e0eb59cd9d,B3_TSEG
OpenBMI,0,0,selection,26,22,4123725229276535139,3473335768223847986,5266787572376752565,b2d6fc798974337132eab915d76f2a858aab29ee164d6905a7fb1ca7a7505149,B3_TSEG
OpenBMI,0,0,selection,26,23,4934439641972402496,6566460763476390364,5266787572376752565,5428bd36e6ca2c1ccbc98494c8a7852ccdc4e404d7ddb4b8fe1e5c5c59d9d0f6,B3_TSEG
OpenBMI,0,0,selection,26,24,5485365827519938885,8598217863828870821,5266787572376752565,f8441adb0b8c96340264e0ff98c309f890d0bd5d3200acef5f6a22134b1b9d8f,B3_TSEG
OpenBMI,0,0,selection,26,25,2489646100668443748,1382654054449367472,5266787572376752565,0bab14f0a0fdba16102de2e6dc601511329dcfabb0ad53e8ed9ac2fa041ab991,B3_TSEG
OpenBMI,0,0,selection,26,26,4583679964684480847,2185890542539621317,5266787572376752565,8a327cc1086434a789dcf0049dc39c956ef9767619b31c12c8ac20b577c027d4,B3_TSEG
OpenBMI,0,0,selection,26,27,3806087272811673132,8765000209457333017,5266787572376752565,df31c2f32588e8dddd34a1249aab8e094a8597e99d4bee0b1fe07bc53da3c37b,B3_TSEG
OpenBMI,0,0,selection,26,28,3586099278326465010,2415384420692227298,5266787572376752565,7a685acee9bb8c6935e9256a17e0f7620464970efe67c80fba2b72554f2b5ae1,B3_TSEG
OpenBMI,0,0,selection,26,29,3055146265053120453,9064792835393699881,5266787572376752565,92aac6b25455b2dad276931c169da0133ffeda89d0a0fd711b975a039dc5965d,B3_TSEG
OpenBMI,0,0,selection,26,30,3542520428748411136,8894122131273305458,5266787572376752565,89b4a0baa533dd7c8cc617db7763ef03cdfde4a25436b609736a195cf10c4fc2,B3_TSEG
OpenBMI,0,0,selection,26,31,8996593439822765186,4727065082500318852,5266787572376752565,c2bd6daf09f5f24c40f4ce5fe2f0782a04f82f6c4cdad354399f5d590794d345,B3_TSEG
OpenBMI,0,0,selection,26,32,4746162725238459490,5820432206142377883,5266787572376752565,ee7dcaf0f077cee3043f8ca4b43dc8ae7c21e00903c64ac8b5ca40bc72749792,B3_TSEG
OpenBMI,0,0,selection,26,33,6171094237596448608,6053925969468737319,5266787572376752565,828c3ae59c1cf222c29597b78534561e476277d1530e748ee41f4a9b93aeb539,B3_TSEG
OpenBMI,0,0,selection,26,34,5972077746773650373,4645910388684255136,5266787572376752565,727715a795003d62427cb52d55f634b0a26eb29c1fe139f304cdf8d555d75bcc,B3_TSEG
OpenBMI,0,0,selection,27,0,7158549274538997145,506930030495120294,1552069631049092662,414f81037f2b45aca057ef68c42991ee79e1a44c60f59ca487f79443124c8460,B3_TSEG
OpenBMI,0,0,selection,27,1,6820966061167759417,5579061373768156824,1552069631049092662,3c49baa540502d967b26e1577c2490af28f1cb05cb73cca3ea513bc95dd1b735,B3_TSEG
OpenBMI,0,0,selection,27,2,1668160979369918835,5755411574404672611,1552069631049092662,fac99dd6c8e803ae9375c0eceeb64fdf1b4a7733c1d5db74892e9a5fb2341e2b,B3_TSEG
OpenBMI,0,0,selection,27,3,4016503468173334435,7349038597410430306,1552069631049092662,4c32b66493166a92db5bb913a0e583527c5f924ea04ef055de6d13806f11472b,B3_TSEG
OpenBMI,0,0,selection,27,4,5546459689284912766,3902195262347424532,1552069631049092662,928cd4f8ed93e1903f145902f8584ba64bc7f77ad567f858ef6cc79e6f5cc550,B3_TSEG
OpenBMI,0,0,selection,27,5,1451394529476430115,9067259814350825562,1552069631049092662,279fb02458ddc258fc9dd6678d13c75ef4051700fc3b230c5b48579cff71fefc,B3_TSEG
OpenBMI,0,0,selection,27,6,3486222433044928242,4157258535943009371,1552069631049092662,357511e4e80e87b26a957684f932e81ba1d08020cadaf07504119a50c648db40,B3_TSEG
OpenBMI,0,0,selection,27,7,1034396479780882638,4791695162320224849,1552069631049092662,2fef956fd170e2b5006837d0d9328674b39b1e21eeb50ebf5842b216ce8bc24b,B3_TSEG
OpenBMI,0,0,selection,27,8,5774825426189930569,505219732907645262,1552069631049092662,83efe92816cdade2a8c81501ce7459320a7a4b07446e2089ac6bd51d0ec9d801,B3_TSEG
OpenBMI,0,0,selection,27,9,4291033747595135767,1244456107956333440,1552069631049092662,cb9acfb1b51c0b57a50904c5fb4bd938abab7d7a317b825c71a372ed6d500935,B3_TSEG
OpenBMI,0,0,selection,27,10,8832625653538322748,3658694171529230761,1552069631049092662,b446c3565387ab3b306f4a93050255194ee65ef388909d4fdbfade037f7ba34f,B3_TSEG
OpenBMI,0,0,selection,27,11,1638128850393512959,3901530680936776530,1552069631049092662,341825585d3424fdaea270dc8c8b9e2bcdc3d599914d4334f51d8f2cc3fadd51,B3_TSEG
OpenBMI,0,0,selection,27,12,2938681826021914857,4098499445991232386,1552069631049092662,7f14075626bb7765561c3a1e49231d65cd6f4ddb5c433db8a0becb4868e58091,B3_TSEG
OpenBMI,0,0,selection,27,13,3880605245168018793,2587404314920458974,1552069631049092662,8c84abcfdc2a77a0fac1ec1facf0fb35f228b310154b17960a400f33fb06039b,B3_TSEG
OpenBMI,0,0,selection,27,14,546021331804701686,7280694656602660516,1552069631049092662,24de75cf33f062c24de5fef586345198159568c942a7e6ca24ff59216a9a3cca,B3_TSEG
OpenBMI,0,0,selection,27,15,2227450257917896352,8668485097149599283,1552069631049092662,dd4594bfcdf87c4d863fa88837998e355dc2b8d7a32d5178d33ad0d25586f8ba,B3_TSEG
OpenBMI,0,0,selection,27,16,5356407502470120286,8236222918996684847,1552069631049092662,9799514cb5b444bdc0032dad2b67fc869c20fff6244a5640745c5e0199968498,B3_TSEG
OpenBMI,0,0,selection,27,17,1922737631384473791,8677996236969577555,1552069631049092662,727de81450b7003701eaa372207a20a8d59701459fe529df365e1aa805f997c3,B3_TSEG
OpenBMI,0,0,selection,27,18,1251773414629510985,8863584367251355887,1552069631049092662,65a2e321ba4ac1c0b69afa21840fe00fe7d0e23fe48ef150634c2dd47fb37ef5,B3_TSEG
OpenBMI,0,0,selection,27,19,6357689262687519838,3039486440931421984,1552069631049092662,1bdda517247ffc981fc2d93aeb3bb56dd59a500c7233ffcd7c41fabc5842d4d5,B3_TSEG
OpenBMI,0,0,selection,27,20,9215842624888032757,2131973041341086071,1552069631049092662,381a73aba26e0753427b483617926247dc30968fc1ece38df56b0703ea03c179,B3_TSEG
OpenBMI,0,0,selection,27,21,5538923589003718909,7891968236858433981,1552069631049092662,bce29e7bb9fe9c2be15ed56e61632059ab74bb26a721cb235ffbecb1059759ff,B3_TSEG
OpenBMI,0,0,selection,27,22,4523193871631972384,3144511704454709550,1552069631049092662,83abfa9d393c681d88a8eea39f2d6aa6e1ed0f098ba664add5cb531fcedc05dd,B3_TSEG
OpenBMI,0,0,selection,27,23,7249145861560932306,6972063244314311623,1552069631049092662,ee6c5daf89ef818304b06244efaa41cffa43df419145153d102157337947b5d1,B3_TSEG
OpenBMI,0,0,selection,27,24,1686502686617135428,3479919332032592559,1552069631049092662,545e7848fddf010e72139484cefba407e0bb8e60473de828be88cf01e949713d,B3_TSEG
OpenBMI,0,0,selection,27,25,853177393942748510,1042177246806096354,1552069631049092662,60098b8906b76006f5bf7e67149f1faf7f4cdf5d88531492f5fdbe60f41bd8ae,B3_TSEG
OpenBMI,0,0,selection,27,26,4414080683143388772,5944670906053029344,1552069631049092662,df4cde9c17333718d90564c07342cf063b76c4bfbbf5fe64f5c79d3c2e660bce,B3_TSEG
OpenBMI,0,0,selection,27,27,1697728196486981886,5823516635788234057,1552069631049092662,a3ff56778471596f06726226fbfdcf4ac42c32f4174726ea0c58fcb54cbb4957,B3_TSEG
OpenBMI,0,0,selection,27,28,7636142502307441624,457731102291126666,1552069631049092662,074be6be0dd55e99a2191f5162bbfd38cd6b8969e98d30b6a45981b24f081cfd,B3_TSEG
OpenBMI,0,0,selection,27,29,3511242231191311805,7547846291219896307,1552069631049092662,986debff5fe9a2b2cf9b3601e57c4a15e923a7910a04a753a5fb588eff9b207d,B3_TSEG
OpenBMI,0,0,selection,27,30,1139589128787670696,2679514777694283849,1552069631049092662,98e6d6ff61624d35a8365b3a0c7350876745d8a7e4627f927bc6b75c32a3284d,B3_TSEG
OpenBMI,0,0,selection,27,31,3827202569689516965,4188956499067797281,1552069631049092662,aceb5f7af49b7215d61cfe336731b878d071613ec0b67ccd0b51ca8456606539,B3_TSEG
OpenBMI,0,0,selection,27,32,7533098427400430741,3452494693955580728,1552069631049092662,bf973574e95c4fecb1251d578a336324c213e23cb3a3087ce04a54e505000e7d,B3_TSEG
OpenBMI,0,0,selection,27,33,2337958037986349616,1310428120005253988,1552069631049092662,559e81e00ead76d1652bd63e8739fad5df0d7002bfc5f44af458101652ffda8a,B3_TSEG
OpenBMI,0,0,selection,27,34,6517995579295979513,3161519469380981398,1552069631049092662,5fae47e09c913af0b7d7610dc3e2088cfccb75c173dac22cdfde425b99f5207e,B3_TSEG
OpenBMI,0,0,selection,28,0,6078606279798876997,7223705936794493239,4159704651120040338,138caaabdbdc69c483e16fbf1745900b093d2ed8408560ebd18cde4fa07b9ade,B3_TSEG
OpenBMI,0,0,selection,28,1,6105607671833537917,6518151951556874798,4159704651120040338,b07f5592e8b32cc756651b0931d475a0b918ccd45592fdf666408ec63b370623,B3_TSEG
OpenBMI,0,0,selection,28,2,544020265855615588,1176628357083908415,4159704651120040338,c2322238870c6f9fe6e45f8ee816a21ee179d3bdbe10c898d70216fa8c3c46e4,B3_TSEG
OpenBMI,0,0,selection,28,3,4291875841917903505,6378395118309317326,4159704651120040338,173bc5bdacf24af24467c25180eec74fa2c2a09e4b4937ed3ab596bd09a95b66,B3_TSEG
OpenBMI,0,0,selection,28,4,7909416670903414291,6659716915019297903,4159704651120040338,6d32ebfd8e1b4f167c85795fb985ef9e1e3cb1cc5a228c03750bdcf5bca0281a,B3_TSEG
OpenBMI,0,0,selection,28,5,1408634718646628726,8844141262734909075,4159704651120040338,24383910335a31d674a7588730ebd8543d8c9debd177381c897b1c046ad0f1f6,B3_TSEG
OpenBMI,0,0,selection,28,6,3936766332190494590,2568153263964294504,4159704651120040338,1ced827fc1412eb099b1ec1b5fd4629f8d0097812ef1f6404f49b6215b0bf914,B3_TSEG
OpenBMI,0,0,selection,28,7,1634971399814565717,3401250186430346607,4159704651120040338,2346f71ac4bcb86969501b4084f5063e88f9caccb7b2760daf2a7dd9cc64059f,B3_TSEG
OpenBMI,0,0,selection,28,8,257197413374074095,1138765154003728250,4159704651120040338,ae5cfb6b8f4fc8a8efa627359a6cc3186de854d326af915e20ed6e306268f007,B3_TSEG
OpenBMI,0,0,selection,28,9,964838066062934390,5327841005763422893,4159704651120040338,641186a5cc46362cc9d775995a5e9ce2e5d9837ea2667cb3f210ed8dd56bac66,B3_TSEG
OpenBMI,0,0,selection,28,10,5289899158379664851,3342857290641471136,4159704651120040338,9ab78f879c6b1ecfe101b4c535b6bb0c8fd4d3ce2f83e5b420a95e57aa82c8cc,B3_TSEG
OpenBMI,0,0,selection,28,11,4925295689932967791,7165018358920779654,4159704651120040338,4578dafb484c67b2a49ec45f3d8a062f58c52ab6486ad6498a5a48da0c9ea0d6,B3_TSEG
OpenBMI,0,0,selection,28,12,5603689348388919732,7823894175844058071,4159704651120040338,d9e4f3558c49f61bd9a815fe2cc3fbb333c53b07755204c0f21ab0db6e555cfd,B3_TSEG
OpenBMI,0,0,selection,28,13,3804117067607768033,9055962302476372590,4159704651120040338,c2e9493811a902e10ce89b279d7a46e83496d27a7ba9a5b0b72952df0238e85f,B3_TSEG
OpenBMI,0,0,selection,28,14,7853197610303062875,7019210919770845859,4159704651120040338,4f65451d256812c3e82b67738edfdd8ee51cc5097d671cfb359050af9a4c387c,B3_TSEG
OpenBMI,0,0,selection,28,15,6065286016771721237,5722836582365056185,4159704651120040338,f98ee101d2bc02509eb5524552e0e4d50a6acc69542fdb2bed4db3bbf920fca2,B3_TSEG
OpenBMI,0,0,selection,28,16,1374457331533564621,6160594875503866192,4159704651120040338,073ded63de8e93dda2d583984dde7d91a060e1607b7c69861c94282855ff997c,B3_TSEG
