task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,posthoc_exploratory
OpenBMI_ERP,OpenBMI,1,0,43,LiteBN_BASELINE,0.936060606060606,0.8698073648256244,0.9156565656565656,1980,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,True
OpenBMI_ERP,OpenBMI,1,0,43,LiteBN_RG,0.95,0.8760806210662944,0.9186868686868687,1980,2cf218490a089bc2a72a603a2688892ca5af5f53c2709a206c12a0f425ed55b2,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,True
OpenBMI_ERP,OpenBMI,1,0,43,LiteBN_XS,0.9254545454545455,0.842976779596498,0.8939393939393939,1980,6a856e1c2f6bb59d105071808260778409cb8b12f92683dc0910bd2e0498fe66,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,True
OpenBMI_ERP,OpenBMI,2,0,1,LiteBN_BASELINE,0.7560606060606061,0.7329853687677996,0.8378787878787879,1980,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,1,LiteBN_RG,0.7760606060606061,0.7342375533478854,0.8287878787878787,1980,199521c82e83c02b20cb00fe4a8ff0878b923bb7f19d6f77673925fa7ea312fa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,1,LiteBN_XS,0.7763636363636364,0.7500902744342802,0.8474747474747475,1980,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,11,LiteBN_BASELINE,0.9687878787878788,0.9364112568775401,0.9621212121212122,1980,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,11,LiteBN_RG,0.9518181818181819,0.9057092490654781,0.9419191919191919,1980,199521c82e83c02b20cb00fe4a8ff0878b923bb7f19d6f77673925fa7ea312fa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,11,LiteBN_XS,0.9696969696969697,0.9479404031551271,0.9696969696969697,1980,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,23,LiteBN_BASELINE,0.5533333333333333,0.5590526203724424,0.7929292929292929,1980,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,23,LiteBN_RG,0.5684848484848485,0.5737866519136952,0.7838383838383839,1980,199521c82e83c02b20cb00fe4a8ff0878b923bb7f19d6f77673925fa7ea312fa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,23,LiteBN_XS,0.546969696969697,0.5511264444478342,0.7823232323232323,1980,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,30,LiteBN_BASELINE,0.9393939393939394,0.9030020051657937,0.9414141414141414,1980,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,30,LiteBN_RG,0.9224242424242424,0.881327375283862,0.9272727272727272,1980,199521c82e83c02b20cb00fe4a8ff0878b923bb7f19d6f77673925fa7ea312fa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,30,LiteBN_XS,0.9218181818181819,0.8957734665030523,0.9383838383838384,1980,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,48,LiteBN_BASELINE,0.8078787878787879,0.7853396526644312,0.8717171717171717,1980,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,48,LiteBN_RG,0.8193939393939393,0.7926249765613518,0.8747474747474747,1980,199521c82e83c02b20cb00fe4a8ff0878b923bb7f19d6f77673925fa7ea312fa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,48,LiteBN_XS,0.8063636363636364,0.7944816126634309,0.8813131313131313,1980,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,50,LiteBN_BASELINE,0.5118181818181818,0.5117733521630112,0.7277777777777777,1980,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,50,LiteBN_RG,0.5215151515151515,0.5211448043103748,0.7297979797979798,1980,199521c82e83c02b20cb00fe4a8ff0878b923bb7f19d6f77673925fa7ea312fa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,50,LiteBN_XS,0.5154545454545455,0.5158256972510104,0.75,1980,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,52,LiteBN_BASELINE,0.8178787878787879,0.819814992320218,0.9005050505050505,1980,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,52,LiteBN_RG,0.8200000000000001,0.808695652173913,0.8898989898989899,1980,199521c82e83c02b20cb00fe4a8ff0878b923bb7f19d6f77673925fa7ea312fa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,52,LiteBN_XS,0.8,0.8066620472866776,0.8949494949494949,1980,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,8,LiteBN_BASELINE,0.7648484848484849,0.7585365853658537,0.8626262626262626,1980,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,8,LiteBN_RG,0.7666666666666666,0.7441259791442486,0.8454545454545455,1980,199521c82e83c02b20cb00fe4a8ff0878b923bb7f19d6f77673925fa7ea312fa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,2,0,8,LiteBN_XS,0.766969696969697,0.7609209807527519,0.8641414141414141,1980,7b640572273476f2c9529630a706194e5d0bec75d8d42c7f2d9c40bd06c68086,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,True
OpenBMI_ERP,OpenBMI,3,0,10,LiteBN_BASELINE,0.7981818181818181,0.7699506499759268,0.8595959595959596,1980,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,10,LiteBN_RG,0.7918181818181818,0.7804888713979623,0.8732323232323232,1980,47fcd4928d3422e88c4eda63f44c53e992e02f5787d275ce6bd34c051229a7fb,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,10,LiteBN_XS,0.7554545454545454,0.7420139229336209,0.848989898989899,1980,1230cf93472f7bb3f81a4c38e1ca3c3463be40d50e8a18d7be07a2ffbfcdf823,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,16,LiteBN_BASELINE,0.8378787878787879,0.8143208700824169,0.8893939393939394,1980,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,16,LiteBN_RG,0.8163636363636364,0.8073709915815179,0.8898989898989899,1980,47fcd4928d3422e88c4eda63f44c53e992e02f5787d275ce6bd34c051229a7fb,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,16,LiteBN_XS,0.813939393939394,0.806474175035868,0.8898989898989899,1980,1230cf93472f7bb3f81a4c38e1ca3c3463be40d50e8a18d7be07a2ffbfcdf823,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,19,LiteBN_BASELINE,0.9566666666666667,0.9037905195973428,0.9398989898989899,1980,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,19,LiteBN_RG,0.9606060606060607,0.9050682286553852,0.9404040404040404,1980,47fcd4928d3422e88c4eda63f44c53e992e02f5787d275ce6bd34c051229a7fb,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,19,LiteBN_XS,0.9657575757575758,0.9201426671251485,0.951010101010101,1980,1230cf93472f7bb3f81a4c38e1ca3c3463be40d50e8a18d7be07a2ffbfcdf823,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,22,LiteBN_BASELINE,0.8918181818181818,0.7889731962179611,0.847979797979798,1980,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,22,LiteBN_RG,0.9209090909090909,0.8583679232867747,0.9085858585858586,1980,47fcd4928d3422e88c4eda63f44c53e992e02f5787d275ce6bd34c051229a7fb,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,22,LiteBN_XS,0.9184848484848485,0.8625648227092633,0.9126262626262627,1980,1230cf93472f7bb3f81a4c38e1ca3c3463be40d50e8a18d7be07a2ffbfcdf823,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,27,LiteBN_BASELINE,0.9609090909090909,0.9139084447989148,0.946969696969697,1980,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,27,LiteBN_RG,0.9657575757575758,0.9229614208835882,0.953030303030303,1980,47fcd4928d3422e88c4eda63f44c53e992e02f5787d275ce6bd34c051229a7fb,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,27,LiteBN_XS,0.9639393939393939,0.9184961241792753,0.95,1980,1230cf93472f7bb3f81a4c38e1ca3c3463be40d50e8a18d7be07a2ffbfcdf823,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,34,LiteBN_BASELINE,0.8587878787878788,0.7597259301553988,0.8252525252525252,1980,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,34,LiteBN_RG,0.9081818181818182,0.8451465943215701,0.8994949494949495,1980,47fcd4928d3422e88c4eda63f44c53e992e02f5787d275ce6bd34c051229a7fb,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,34,LiteBN_XS,0.9112121212121211,0.8294946246546516,0.8843434343434343,1980,1230cf93472f7bb3f81a4c38e1ca3c3463be40d50e8a18d7be07a2ffbfcdf823,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,45,LiteBN_BASELINE,0.8309090909090909,0.7896319654301522,0.8676767676767677,1980,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
OpenBMI_ERP,OpenBMI,3,0,45,LiteBN_RG,0.8387878787878789,0.8140737149062003,0.8888888888888888,1980,47fcd4928d3422e88c4eda63f44c53e992e02f5787d275ce6bd34c051229a7fb,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
