task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,posthoc_exploratory
OpenBMI_MI,OpenBMI,1,0,26,LiteBN_RG,0.85,0.8498648783905515,0.85,100,a15a016468265fdf5b38fe0cba7d7aee6649f2840516f1e4260fb88a62e06e83,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,26,LiteBN_XS,0.9,0.898989898989899,0.9,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,28,LiteBN_BASELINE,0.9299999999999999,0.9298245614035088,0.93,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,28,LiteBN_RG,0.92,0.92,0.92,100,a15a016468265fdf5b38fe0cba7d7aee6649f2840516f1e4260fb88a62e06e83,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,28,LiteBN_XS,0.9099999999999999,0.9095568284594513,0.91,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,31,LiteBN_BASELINE,0.79,0.7874278773155178,0.79,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,31,LiteBN_RG,0.79,0.7882851093860268,0.79,100,a15a016468265fdf5b38fe0cba7d7aee6649f2840516f1e4260fb88a62e06e83,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,31,LiteBN_XS,0.8300000000000001,0.8291628982011858,0.83,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,35,LiteBN_BASELINE,0.8,0.7933030177759405,0.8,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,35,LiteBN_RG,0.88,0.8798076923076923,0.88,100,a15a016468265fdf5b38fe0cba7d7aee6649f2840516f1e4260fb88a62e06e83,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,35,LiteBN_XS,0.8999999999999999,0.8998397435897436,0.9,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,40,LiteBN_BASELINE,0.81,0.8067338012409724,0.81,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,40,LiteBN_RG,0.65,0.6224786970121885,0.65,100,a15a016468265fdf5b38fe0cba7d7aee6649f2840516f1e4260fb88a62e06e83,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,40,LiteBN_XS,0.78,0.7799119647859143,0.78,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,43,LiteBN_BASELINE,0.95,0.9499549594635172,0.95,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,43,LiteBN_RG,0.89,0.8899889988998899,0.89,100,a15a016468265fdf5b38fe0cba7d7aee6649f2840516f1e4260fb88a62e06e83,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,0,43,LiteBN_XS,0.88,0.8782467532467533,0.88,100,ecbadf46786c166497f0d1c790cb0597dc7e9146465e97b797f34142401f968c,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,2,0,1,LiteBN_BASELINE,0.65,0.6266666666666667,0.65,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,1,LiteBN_RG,0.6499999999999999,0.6178622120318812,0.65,100,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,1,LiteBN_XS,0.6799999999999999,0.6527777777777778,0.68,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,11,LiteBN_BASELINE,0.73,0.7286704853783539,0.73,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,11,LiteBN_RG,0.73,0.72997299729973,0.73,100,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,11,LiteBN_XS,0.6599999999999999,0.6594551282051282,0.66,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,23,LiteBN_BASELINE,0.74,0.7348021215830274,0.74,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,23,LiteBN_RG,0.6900000000000001,0.6726850385386971,0.69,100,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,23,LiteBN_XS,0.76,0.7519636213311285,0.76,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,30,LiteBN_BASELINE,0.75,0.7493734335839599,0.75,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,30,LiteBN_RG,0.73,0.7297567811029927,0.73,100,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,30,LiteBN_XS,0.77,0.7699769976997699,0.77,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,48,LiteBN_BASELINE,0.66,0.6565656565656566,0.66,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,48,LiteBN_RG,0.74,0.7395833333333333,0.74,100,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,48,LiteBN_XS,0.61,0.6096486838154338,0.61,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,50,LiteBN_BASELINE,0.63,0.6236395076797885,0.63,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,50,LiteBN_RG,0.62,0.6124031007751938,0.62,100,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,50,LiteBN_XS,0.61,0.5983935742971888,0.61,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,52,LiteBN_BASELINE,0.81,0.8090644156366193,0.81,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,52,LiteBN_RG,0.75,0.7497747973175859,0.75,100,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,52,LiteBN_XS,0.8,0.7933030177759405,0.8,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,8,LiteBN_BASELINE,0.8500000000000001,0.8492613807657522,0.85,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,8,LiteBN_RG,0.78,0.7756017951856384,0.78,100,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,0,8,LiteBN_XS,0.86,0.8579545454545454,0.86,100,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,3,0,10,LiteBN_BASELINE,0.81,0.8095238095238095,0.81,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,10,LiteBN_RG,0.8,0.7996794871794872,0.8,100,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,10,LiteBN_XS,0.67,0.6547756041426928,0.67,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,16,LiteBN_BASELINE,0.87,0.8699869986998701,0.87,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,16,LiteBN_RG,0.8999999999999999,0.8998397435897436,0.9,100,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,16,LiteBN_XS,0.95,0.9499549594635172,0.95,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,19,LiteBN_BASELINE,0.78,0.7799119647859143,0.78,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,19,LiteBN_RG,0.74,0.7383252818035426,0.74,100,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,19,LiteBN_XS,0.69,0.6783898744683059,0.69,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,22,LiteBN_BASELINE,0.7,0.6980676328502415,0.7,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,22,LiteBN_RG,0.73,0.7175436761167486,0.73,100,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,22,LiteBN_XS,0.73,0.72997299729973,0.73,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,27,LiteBN_BASELINE,0.95,0.9499549594635172,0.95,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,27,LiteBN_RG,0.9199999999999999,0.9194847020933977,0.92,100,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,27,LiteBN_XS,0.86,0.859775641025641,0.86,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,34,LiteBN_BASELINE,0.61,0.5953937130407718,0.61,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,34,LiteBN_RG,0.66,0.6212121212121212,0.66,100,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,34,LiteBN_XS,0.64,0.592944369063772,0.64,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,45,LiteBN_BASELINE,0.74,0.74,0.74,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,45,LiteBN_RG,0.74,0.7383252818035426,0.74,100,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,45,LiteBN_XS,0.75,0.7487689679429204,0.75,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,49,LiteBN_BASELINE,0.84,0.8383838383838383,0.84,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,49,LiteBN_RG,0.8,0.7933030177759405,0.8,100,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,0,49,LiteBN_XS,0.76,0.75,0.76,100,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,4,0,20,LiteBN_BASELINE,0.9099999999999999,0.9095568284594513,0.91,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,0,20,LiteBN_RG,0.87,0.8693598633303186,0.87,100,e59c054520d849e2d0b4638830c05df3336c9405845b10b9e31b305506181008,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
