task,dataset,fold,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
OpenBMI_SSVEP,OpenBMI,2,23,LiteBN_BASELINE,0.43000000000000005,0.39938695499061655,0.43,100,88de7fee582ea2155568a9d368589dc08dd6f010117d6773209d47f292620f75,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,23,LiteBN_X,0.49,0.4843482636561903,0.49,100,cd4c6558007a51120036e3f15fc2ae0a62a05da60d5f2d5f69d0e0760867cce8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,30,LiteBN_BASELINE,0.8200000000000001,0.8213824289405686,0.82,100,88de7fee582ea2155568a9d368589dc08dd6f010117d6773209d47f292620f75,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,30,LiteBN_X,0.84,0.8468193133701585,0.84,100,cd4c6558007a51120036e3f15fc2ae0a62a05da60d5f2d5f69d0e0760867cce8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,48,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,88de7fee582ea2155568a9d368589dc08dd6f010117d6773209d47f292620f75,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,48,LiteBN_X,0.99,0.9899959983993597,0.99,100,cd4c6558007a51120036e3f15fc2ae0a62a05da60d5f2d5f69d0e0760867cce8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,50,LiteBN_BASELINE,0.95,0.9482673572573683,0.95,100,88de7fee582ea2155568a9d368589dc08dd6f010117d6773209d47f292620f75,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,50,LiteBN_X,0.93,0.9293579091715738,0.93,100,cd4c6558007a51120036e3f15fc2ae0a62a05da60d5f2d5f69d0e0760867cce8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,52,LiteBN_BASELINE,0.9299999999999999,0.926959668238738,0.93,100,88de7fee582ea2155568a9d368589dc08dd6f010117d6773209d47f292620f75,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,52,LiteBN_X,1.0,1.0,1.0,100,cd4c6558007a51120036e3f15fc2ae0a62a05da60d5f2d5f69d0e0760867cce8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,8,LiteBN_BASELINE,0.89,0.8878861889583419,0.89,100,88de7fee582ea2155568a9d368589dc08dd6f010117d6773209d47f292620f75,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,8,LiteBN_X,0.88,0.8788294314381271,0.88,100,cd4c6558007a51120036e3f15fc2ae0a62a05da60d5f2d5f69d0e0760867cce8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,3,10,LiteBN_BASELINE,1.0,1.0,1.0,100,070861fe66bc4b44257bc146ca9eeb80a50d5d4dbefd71373ec56027f368ef1b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,10,LiteBN_X,1.0,1.0,1.0,100,a422f58cc49b305c5ace5ac4dd0433b25940e0b973ec952661170240d7c11767,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,16,LiteBN_BASELINE,1.0,1.0,1.0,100,070861fe66bc4b44257bc146ca9eeb80a50d5d4dbefd71373ec56027f368ef1b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,16,LiteBN_X,1.0,1.0,1.0,100,a422f58cc49b305c5ace5ac4dd0433b25940e0b973ec952661170240d7c11767,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,19,LiteBN_BASELINE,0.97,0.9699764521193093,0.97,100,070861fe66bc4b44257bc146ca9eeb80a50d5d4dbefd71373ec56027f368ef1b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,19,LiteBN_X,0.94,0.9394909478943092,0.94,100,a422f58cc49b305c5ace5ac4dd0433b25940e0b973ec952661170240d7c11767,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,22,LiteBN_BASELINE,0.77,0.7821139944136014,0.77,100,070861fe66bc4b44257bc146ca9eeb80a50d5d4dbefd71373ec56027f368ef1b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,22,LiteBN_X,0.85,0.8538867114594998,0.85,100,a422f58cc49b305c5ace5ac4dd0433b25940e0b973ec952661170240d7c11767,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,27,LiteBN_BASELINE,1.0,1.0,1.0,100,070861fe66bc4b44257bc146ca9eeb80a50d5d4dbefd71373ec56027f368ef1b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,27,LiteBN_X,1.0,1.0,1.0,100,a422f58cc49b305c5ace5ac4dd0433b25940e0b973ec952661170240d7c11767,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,34,LiteBN_BASELINE,0.83,0.8308844858844858,0.83,100,070861fe66bc4b44257bc146ca9eeb80a50d5d4dbefd71373ec56027f368ef1b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,34,LiteBN_X,0.84,0.8396468181813072,0.84,100,a422f58cc49b305c5ace5ac4dd0433b25940e0b973ec952661170240d7c11767,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,45,LiteBN_BASELINE,0.87,0.8700503051294739,0.87,100,070861fe66bc4b44257bc146ca9eeb80a50d5d4dbefd71373ec56027f368ef1b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,45,LiteBN_X,0.95,0.9504315560216181,0.95,100,a422f58cc49b305c5ace5ac4dd0433b25940e0b973ec952661170240d7c11767,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,49,LiteBN_BASELINE,0.49,0.4557890893618978,0.49,100,070861fe66bc4b44257bc146ca9eeb80a50d5d4dbefd71373ec56027f368ef1b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,49,LiteBN_X,0.38,0.3167622818358113,0.38,100,a422f58cc49b305c5ace5ac4dd0433b25940e0b973ec952661170240d7c11767,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,4,20,LiteBN_BASELINE,0.95,0.9495588235294117,0.95,100,9f7923d27580d27901a7aff8589109f0517dda0e71a6f6cf081b012d3918d4a3,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,20,LiteBN_X,1.0,1.0,1.0,100,5ca6be7eb4ae7a455e5afef731e4a33c85ed999bd3f563ca96ef0dc2c9b8ecdd,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,21,LiteBN_BASELINE,0.95,0.9504315560216181,0.95,100,9f7923d27580d27901a7aff8589109f0517dda0e71a6f6cf081b012d3918d4a3,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,21,LiteBN_X,1.0,1.0,1.0,100,5ca6be7eb4ae7a455e5afef731e4a33c85ed999bd3f563ca96ef0dc2c9b8ecdd,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,41,LiteBN_BASELINE,0.99,0.9899959983993598,0.99,100,9f7923d27580d27901a7aff8589109f0517dda0e71a6f6cf081b012d3918d4a3,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,41,LiteBN_X,0.99,0.9899959983993597,0.99,100,5ca6be7eb4ae7a455e5afef731e4a33c85ed999bd3f563ca96ef0dc2c9b8ecdd,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,44,LiteBN_BASELINE,1.0,1.0,1.0,100,9f7923d27580d27901a7aff8589109f0517dda0e71a6f6cf081b012d3918d4a3,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,44,LiteBN_X,1.0,1.0,1.0,100,5ca6be7eb4ae7a455e5afef731e4a33c85ed999bd3f563ca96ef0dc2c9b8ecdd,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,46,LiteBN_BASELINE,0.96,0.9599136824541137,0.96,100,9f7923d27580d27901a7aff8589109f0517dda0e71a6f6cf081b012d3918d4a3,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,46,LiteBN_X,0.98,0.9801805337519623,0.98,100,5ca6be7eb4ae7a455e5afef731e4a33c85ed999bd3f563ca96ef0dc2c9b8ecdd,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,53,LiteBN_BASELINE,1.0,1.0,1.0,100,9f7923d27580d27901a7aff8589109f0517dda0e71a6f6cf081b012d3918d4a3,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,53,LiteBN_X,1.0,1.0,1.0,100,5ca6be7eb4ae7a455e5afef731e4a33c85ed999bd3f563ca96ef0dc2c9b8ecdd,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,7,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,9f7923d27580d27901a7aff8589109f0517dda0e71a6f6cf081b012d3918d4a3,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,7,LiteBN_X,1.0,1.0,1.0,100,5ca6be7eb4ae7a455e5afef731e4a33c85ed999bd3f563ca96ef0dc2c9b8ecdd,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,9,LiteBN_BASELINE,0.98,0.9797794117647058,0.98,100,9f7923d27580d27901a7aff8589109f0517dda0e71a6f6cf081b012d3918d4a3,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,9,LiteBN_X,0.96,0.9604219938566443,0.96,100,5ca6be7eb4ae7a455e5afef731e4a33c85ed999bd3f563ca96ef0dc2c9b8ecdd,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
WBCIC_MI,WBCIC,0,sub-18,LiteBN_BASELINE,0.62,0.6161616161616161,0.62,200,e9a5eca1747421e8ae128253854e8737fe29e83fe262f47191157540cc98a292,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-18,LiteBN_X,0.6950000000000001,0.6949313595559001,0.695,200,18637fdf99f7d8756bc06c7f61049560c0ec9a2888763e50b1c17b28d6b07faf,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-22,LiteBN_BASELINE,0.725,0.7190939503051661,0.725,200,e9a5eca1747421e8ae128253854e8737fe29e83fe262f47191157540cc98a292,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-22,LiteBN_X,0.69,0.6892230576441103,0.69,200,18637fdf99f7d8756bc06c7f61049560c0ec9a2888763e50b1c17b28d6b07faf,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-35,LiteBN_BASELINE,0.9550000000000001,0.9549718574108819,0.955,200,e9a5eca1747421e8ae128253854e8737fe29e83fe262f47191157540cc98a292,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-35,LiteBN_X,0.9450000000000001,0.9449656035021888,0.945,200,18637fdf99f7d8756bc06c7f61049560c0ec9a2888763e50b1c17b28d6b07faf,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-44,LiteBN_BASELINE,0.8200000000000001,0.8191136569189026,0.82,200,e9a5eca1747421e8ae128253854e8737fe29e83fe262f47191157540cc98a292,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-44,LiteBN_X,0.81,0.8099239695878351,0.81,200,18637fdf99f7d8756bc06c7f61049560c0ec9a2888763e50b1c17b28d6b07faf,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-49,LiteBN_BASELINE,0.8899999999999999,0.8894583458948849,0.89,200,e9a5eca1747421e8ae128253854e8737fe29e83fe262f47191157540cc98a292,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-49,LiteBN_X,0.885,0.8848589522164652,0.885,200,18637fdf99f7d8756bc06c7f61049560c0ec9a2888763e50b1c17b28d6b07faf,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-6,LiteBN_BASELINE,0.91,0.90999099909991,0.91,200,e9a5eca1747421e8ae128253854e8737fe29e83fe262f47191157540cc98a292,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-6,LiteBN_X,0.8999999999999999,0.899749373433584,0.9,200,18637fdf99f7d8756bc06c7f61049560c0ec9a2888763e50b1c17b28d6b07faf,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-9,LiteBN_BASELINE,0.59,0.5849782366636299,0.59,200,e9a5eca1747421e8ae128253854e8737fe29e83fe262f47191157540cc98a292,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,sub-9,LiteBN_X,0.57,0.5601023017902813,0.57,200,18637fdf99f7d8756bc06c7f61049560c0ec9a2888763e50b1c17b28d6b07faf,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,1,sub-12,LiteBN_BASELINE,0.72,0.7192982456140351,0.72,200,8c8e6265e149cc6e2e4fec62492e80ec4a20d4b5d92e218d57a521ac48c88673,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-12,LiteBN_X,0.73,0.72997299729973,0.73,200,b0688c143000d78c420505ee98a65b03ab0be7fb29be56dec6e0cffa7707ab56,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-28,LiteBN_BASELINE,0.58,0.5091164095371669,0.58,200,8c8e6265e149cc6e2e4fec62492e80ec4a20d4b5d92e218d57a521ac48c88673,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-28,LiteBN_X,0.6900000000000001,0.6726850385386971,0.69,200,b0688c143000d78c420505ee98a65b03ab0be7fb29be56dec6e0cffa7707ab56,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-30,LiteBN_BASELINE,0.825,0.8240100565681961,0.825,200,8c8e6265e149cc6e2e4fec62492e80ec4a20d4b5d92e218d57a521ac48c88673,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-30,LiteBN_X,0.855,0.8533835536793144,0.855,200,b0688c143000d78c420505ee98a65b03ab0be7fb29be56dec6e0cffa7707ab56,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-37,LiteBN_BASELINE,0.845,0.8446854881134297,0.845,200,8c8e6265e149cc6e2e4fec62492e80ec4a20d4b5d92e218d57a521ac48c88673,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-37,LiteBN_X,0.755,0.7489689797382104,0.755,200,b0688c143000d78c420505ee98a65b03ab0be7fb29be56dec6e0cffa7707ab56,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-45,LiteBN_BASELINE,0.9,0.9,0.9,200,8c8e6265e149cc6e2e4fec62492e80ec4a20d4b5d92e218d57a521ac48c88673,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-45,LiteBN_X,0.915,0.9147420948368815,0.915,200,b0688c143000d78c420505ee98a65b03ab0be7fb29be56dec6e0cffa7707ab56,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-7,LiteBN_BASELINE,0.7949999999999999,0.7947485669945684,0.795,200,8c8e6265e149cc6e2e4fec62492e80ec4a20d4b5d92e218d57a521ac48c88673,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,sub-7,LiteBN_X,0.81,0.8087761674718197,0.81,200,b0688c143000d78c420505ee98a65b03ab0be7fb29be56dec6e0cffa7707ab56,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,2,sub-1,LiteBN_BASELINE,0.925,0.9248478168290788,0.925,200,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-1,LiteBN_X,0.925,0.9248478168290788,0.925,200,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-14,LiteBN_BASELINE,0.51,0.5087719298245614,0.51,200,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-14,LiteBN_X,0.535,0.528767956221023,0.535,200,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-23,LiteBN_BASELINE,0.96,0.9599358974358975,0.96,200,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-23,LiteBN_X,0.94,0.9397832195905259,0.94,200,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-32,LiteBN_BASELINE,0.5900000000000001,0.5896306676008407,0.59,200,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-32,LiteBN_X,0.665,0.6649246080368083,0.665,200,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-34,LiteBN_BASELINE,0.58,0.5727799816905706,0.58,200,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-34,LiteBN_X,0.53,0.5176518883415435,0.53,200,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-50,LiteBN_BASELINE,0.95,0.9499549594635172,0.95,200,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,2,sub-50,LiteBN_X,0.94,0.93999399939994,0.94,200,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
WBCIC_MI,WBCIC,3,sub-11,LiteBN_BASELINE,0.7749999999999999,0.7740453415681253,0.775,200,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-11,LiteBN_X,0.65,0.6266666666666667,0.65,200,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-13,LiteBN_BASELINE,0.865,0.8645903859174001,0.865,200,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-13,LiteBN_X,0.87,0.8693598633303186,0.87,200,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-24,LiteBN_BASELINE,0.9285037878787878,0.9282032400589102,0.9282051282051282,195,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-24,LiteBN_X,0.9387626262626263,0.9384599200504944,0.9384615384615385,195,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-26,LiteBN_BASELINE,0.675,0.672040162466258,0.675,200,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-26,LiteBN_X,0.6799999999999999,0.6794871794871795,0.68,200,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-29,LiteBN_BASELINE,0.9450000000000001,0.9449876222149984,0.945,200,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-29,LiteBN_X,0.885,0.8849741191768148,0.885,200,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-47,LiteBN_BASELINE,0.905,0.9048834822657756,0.905,200,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,3,sub-47,LiteBN_X,0.85,0.8481627695110842,0.85,200,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI,WBCIC,4,sub-16,LiteBN_BASELINE,0.575,0.5523370638578011,0.575,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,sub-16,LiteBN_X,0.5700000000000001,0.5538956323270048,0.57,200,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,sub-27,LiteBN_BASELINE,0.64,0.6279454319966928,0.64,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,sub-27,LiteBN_X,0.62,0.6153456827614131,0.62,200,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,sub-36,LiteBN_BASELINE,0.97,0.96999699969997,0.97,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,sub-36,LiteBN_X,0.97,0.96999699969997,0.97,200,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,sub-41,LiteBN_BASELINE,0.8600000000000001,0.8594941790445605,0.86,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI,WBCIC,4,sub-41,LiteBN_X,0.865,0.8649155722326454,0.865,200,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
