task,dataset,fold,epoch,admission_scale,training_loss,inner_val_BA,inner_val_macro_F1,inner_val_accuracy,selected,eligible_for_selection,bad_epochs,patience,lambda_channel,mean_abs_residual,rms_residual,stopped_early
OpenBMI_ERP,OpenBMI,1,16,1.0,0.15242145154046716,0.8100505050505049,0.7794226424823778,0.8682659932659932,False,True,6,10,0.2829415798187256,0.1719420249417702,0.17416007829749067,False
OpenBMI_ERP,OpenBMI,1,17,1.0,0.14647182431650457,0.8010606060606061,0.7736668056388192,0.8667508417508417,False,True,7,10,0.2922504246234894,0.17606132933812113,0.17824769593914103,False
OpenBMI_ERP,OpenBMI,1,18,1.0,0.14084927288826948,0.8026767676767675,0.7623367846327725,0.852946127946128,False,True,8,10,0.29651686549186707,0.17958878226902175,0.18185323493451064,False
OpenBMI_ERP,OpenBMI,1,19,1.0,0.13766196304990083,0.8067171717171716,0.7785663757514373,0.8674242424242423,False,True,9,10,0.289951354265213,0.18207871336374223,0.18403383954341368,False
OpenBMI_ERP,OpenBMI,1,20,1.0,0.12994294301693485,0.8137878787878788,0.7944140715789137,0.8812289562289563,False,True,10,10,0.3011864721775055,0.18452876310170807,0.18651428307805742,True
OpenBMI_ERP,OpenBMI,2,1,0.0,0.4818050997597831,0.7084343434343435,0.6446799154845756,0.7420033670033671,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,2,2,0.0,0.31471219858767824,0.7536363636363635,0.712874360336719,0.8112794612794612,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,2,3,0.0,0.25211438994322505,0.7666161616161616,0.7301733968803923,0.8278619528619529,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,2,4,0.0,0.22785087912719443,0.7772727272727273,0.7479986096806511,0.8439393939393939,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,2,5,0.0,0.20638469561749365,0.7794444444444445,0.7367759140435276,0.8283670033670035,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,2,6,0.2,0.19215287168203674,0.7746969696969698,0.7577079780464886,0.8578282828282827,False,False,0,10,-0.05837090685963631,0.0022619151180575353,0.0022865742666004925,False
OpenBMI_ERP,OpenBMI,2,7,0.4,0.18006429918434308,0.7795454545454547,0.7529533017539842,0.8494107744107744,False,False,0,10,-0.11237318813800812,0.013324903405230978,0.013763415871292168,False
OpenBMI_ERP,OpenBMI,2,8,0.6,0.1676003239933193,0.791010101010101,0.767820879905039,0.8614478114478116,False,False,0,10,-0.16223743557929993,0.021049110933860637,0.023124277358006987,False
OpenBMI_ERP,OpenBMI,2,9,0.8,0.15731428482610246,0.8001010101010101,0.7608571382592357,0.8473063973063972,False,False,0,10,-0.2077130377292633,0.016462442149286684,0.02570550254436198,False
OpenBMI_ERP,OpenBMI,2,10,1.0,0.14978500453535445,0.7829292929292929,0.7542450889554986,0.8520202020202019,True,True,0,10,-0.22873739898204803,0.01710560010827106,0.03228695963781258,False
OpenBMI_ERP,OpenBMI,2,11,1.0,0.1411046165602733,0.7812121212121211,0.7579250534470953,0.8555555555555556,False,True,1,10,-0.2337736338376999,0.02015209316466906,0.037051718783859884,False
OpenBMI_ERP,OpenBMI,2,12,1.0,0.13475279180529695,0.7923737373737373,0.7583167142497297,0.8515993265993266,True,True,0,10,-0.24511314928531647,0.020219156016474185,0.03570830286451563,False
OpenBMI_ERP,OpenBMI,2,13,1.0,0.12818584420041454,0.7830303030303031,0.7481388844015949,0.843097643097643,False,True,1,10,-0.25942251086235046,0.027599301545516305,0.038536488829377276,False
OpenBMI_ERP,OpenBMI,2,14,1.0,0.12338918138249136,0.7913131313131313,0.7574651433982925,0.8468013468013469,False,True,2,10,-0.27579328417778015,0.033373511652028336,0.04399070198769155,False
OpenBMI_ERP,OpenBMI,2,15,1.0,0.11824273698332702,0.7892929292929294,0.7622672090726704,0.8592592592592595,False,True,3,10,-0.28593164682388306,0.03675186441551825,0.04820607497547724,False
OpenBMI_ERP,OpenBMI,2,16,1.0,0.11176444070517831,0.7962626262626262,0.7592938478271402,0.8503367003367005,True,True,0,10,-0.2958669364452362,0.054930048403532605,0.06051471619780019,False
OpenBMI_ERP,OpenBMI,2,17,1.0,0.10534325123342297,0.7842929292929294,0.7559034225534301,0.8542929292929292,False,True,1,10,-0.3025727868080139,0.05801296826475155,0.06356590886293731,False
OpenBMI_ERP,OpenBMI,2,18,1.0,0.10243483653974644,0.7837878787878787,0.7664780237142872,0.8645622895622895,False,True,2,10,-0.30196836590766907,0.052646726999223604,0.059300060389760115,False
OpenBMI_ERP,OpenBMI,2,19,1.0,0.09785624405901347,0.7861616161616162,0.7574636467280208,0.8530303030303029,False,True,3,10,-0.3021432161331177,0.056096919278920805,0.062051829797510775,False
OpenBMI_ERP,OpenBMI,2,20,1.0,0.09281678027328774,0.7875252525252524,0.7614591225573465,0.8553030303030301,False,True,4,10,-0.3152364194393158,0.05566584427164208,0.062253855728769895,False
OpenBMI_ERP,OpenBMI,2,21,1.0,0.09029341174306937,0.7882828282828283,0.7623559836449282,0.8575757575757574,False,True,5,10,-0.3149034380912781,0.06294790706279114,0.06831927216663865,False
OpenBMI_ERP,OpenBMI,2,22,1.0,0.08613833863669948,0.7824747474747474,0.7608358192957784,0.8586700336700336,False,True,6,10,-0.3131239116191864,0.06713734502377718,0.07159193261347202,False
OpenBMI_ERP,OpenBMI,2,23,1.0,0.08167216108695413,0.7872727272727271,0.7744309790929044,0.871043771043771,False,True,7,10,-0.3255465626716614,0.07246359120244565,0.0765153813251057,False
OpenBMI_ERP,OpenBMI,2,24,1.0,0.07896287137416903,0.7728787878787879,0.770568345539807,0.875,False,True,8,10,-0.32014891505241394,0.0741849342488354,0.07769904201445373,False
OpenBMI_ERP,OpenBMI,2,25,1.0,0.07547625421043139,0.7815151515151516,0.7714215172929655,0.8722222222222222,False,True,9,10,-0.31527724862098694,0.07097073193662655,0.07470715728050434,False
OpenBMI_ERP,OpenBMI,2,26,1.0,0.07471037918487737,0.7771212121212122,0.7656696709599489,0.8675925925925926,False,True,10,10,-0.3200068473815918,0.05444984199097438,0.060275034962788875,True
OpenBMI_ERP,OpenBMI,3,1,0.0,0.5272423777891242,0.7716161616161616,0.7218896205282662,0.8163299663299664,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,3,2,0.0,0.3882711625617483,0.8182323232323232,0.7581996482391157,0.8381313131313131,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,3,3,0.0,0.3250331076590911,0.8398989898989898,0.7880685178607837,0.8627946127946128,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,3,4,0.0,0.2847509605543954,0.832878787878788,0.8077783416505419,0.8844276094276095,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,3,5,0.0,0.2612540828978053,0.8474242424242426,0.8001318000416653,0.8709595959595959,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,3,6,0.2,0.2422861030707078,0.8448989898989899,0.8043693310214693,0.8765151515151515,False,False,0,10,-0.0430896058678627,0.0021760663630799476,0.002192400312122129,False
OpenBMI_ERP,OpenBMI,3,7,0.4,0.22367200638566698,0.8393939393939395,0.8151565632198605,0.8905723905723906,False,False,0,10,-0.0951828584074974,0.011156672128239033,0.011442053806823418,False
OpenBMI_ERP,OpenBMI,3,8,0.6,0.20829646342567035,0.8454545454545453,0.8177457443439132,0.8875420875420875,False,False,0,10,-0.13849957287311554,0.015742142007958076,0.016964234950842323,False
OpenBMI_ERP,OpenBMI,3,9,0.8,0.19740355461373094,0.8431313131313133,0.8167215849171571,0.8883838383838384,False,False,0,10,-0.17828364670276642,0.012404907416112675,0.017391614367178877,False
OpenBMI_ERP,OpenBMI,3,10,1.0,0.18594140712611423,0.8392424242424242,0.8044719266632789,0.8771885521885522,True,True,0,10,-0.20634825527668,0.011147701666221855,0.02144076121704919,False
OpenBMI_ERP,OpenBMI,3,11,1.0,0.17701757533348494,0.836919191919192,0.8062994804131511,0.882070707070707,False,True,1,10,-0.225738063454628,0.01538255584906347,0.026121037601499083,False
OpenBMI_ERP,OpenBMI,3,12,1.0,0.16677745222490026,0.8345959595959597,0.8127891202287065,0.8893097643097643,False,True,2,10,-0.24323594570159912,0.030042072556774067,0.035412775889409255,False
OpenBMI_ERP,OpenBMI,3,13,1.0,0.15867417988523563,0.8427777777777777,0.8142243255584122,0.8867845117845118,True,True,0,10,-0.25495603680610657,0.040823231572690216,0.04432268597139335,False
OpenBMI_ERP,OpenBMI,3,14,1.0,0.1527121323027781,0.8461616161616162,0.8138247669109787,0.8856902356902357,True,True,0,10,-0.2660791575908661,0.05012081928134705,0.05311529849719557,False
OpenBMI_ERP,OpenBMI,3,15,1.0,0.14492596083592554,0.8452020202020204,0.8125350148412757,0.8847643097643099,False,True,1,10,-0.2851991057395935,0.05669096952639752,0.059752478709687355,False
OpenBMI_ERP,OpenBMI,3,16,1.0,0.1406612502885346,0.8180808080808081,0.8019986547044372,0.8850168350168351,False,True,2,10,-0.2959470748901367,0.06114820397418478,0.06439120660750022,False
OpenBMI_ERP,OpenBMI,3,17,1.0,0.13384793201311035,0.8433333333333333,0.8073945083180845,0.8803030303030303,False,True,3,10,-0.31311890482902527,0.06812304384219721,0.07113125141918289,False
OpenBMI_ERP,OpenBMI,3,18,1.0,0.12978418757271323,0.8441414141414141,0.8154509549054154,0.889057239057239,False,True,4,10,-0.3175535202026367,0.07722175550756988,0.08024699131709448,False
OpenBMI_ERP,OpenBMI,3,19,1.0,0.12148060346404033,0.8269191919191918,0.8173476724420334,0.8973905723905724,False,True,5,10,-0.31752392649650574,0.08238199364324535,0.08522546121052334,False
OpenBMI_ERP,OpenBMI,3,20,1.0,0.11911364309836804,0.8269191919191918,0.8112444400548441,0.8889730639730641,False,True,6,10,-0.3315753936767578,0.08611143124029504,0.08892576543625838,False
OpenBMI_ERP,OpenBMI,3,21,1.0,0.1105949472716969,0.8392929292929292,0.8133729336204402,0.8877104377104378,False,True,7,10,-0.3479858636856079,0.08992032827057453,0.09306496594633375,False
OpenBMI_ERP,OpenBMI,3,22,1.0,0.11116534872385471,0.8425757575757576,0.8154933749031795,0.888131313131313,False,True,8,10,-0.3564826250076294,0.09946834967003106,0.10264203496601271,False
OpenBMI_ERP,OpenBMI,3,23,1.0,0.10418505202978849,0.8261616161616162,0.8152294373697343,0.8957912457912457,False,True,9,10,-0.36601483821868896,0.10333555233404502,0.10640699274791694,False
OpenBMI_ERP,OpenBMI,3,24,1.0,0.10094418862244542,0.8296969696969696,0.811464376111524,0.8878787878787878,False,True,10,10,-0.3648211658000946,0.10877389848602484,0.1119818578780808,True
OpenBMI_ERP,OpenBMI,4,1,0.0,0.5225775901205051,0.7345959595959596,0.6517624999574204,0.7354377104377106,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,4,2,0.0,0.37643085714452756,0.7911616161616162,0.7598590035416487,0.851936026936027,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,4,3,0.0,0.32212775668002064,0.8094949494949494,0.7349706287576329,0.8144781144781144,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,4,4,0.0,0.2871484530360802,0.8171717171717172,0.7437117795300626,0.8222222222222223,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,4,5,0.0,0.2594823245768962,0.8204545454545454,0.7819135578205029,0.8647306397306398,False,False,0,10,0.0,0.0,0.0,False
OpenBMI_ERP,OpenBMI,4,6,0.2,0.23528803998824233,0.7990404040404041,0.7813755404697814,0.8748316498316498,False,False,0,10,-0.03343725576996803,0.0016945461308734016,0.0017039920637900244,False
OpenBMI_ERP,OpenBMI,4,7,0.4,0.22000176706669494,0.8154040404040405,0.7802156396387138,0.8657407407407408,False,False,0,10,-0.07718861103057861,0.008184691245511452,0.008346976044801821,False
OpenBMI_ERP,OpenBMI,4,8,0.6,0.20748282284099864,0.808989898989899,0.7737133963664039,0.8617845117845118,False,False,0,10,-0.11698911339044571,0.015420570136597438,0.01648808642296317,False
OpenBMI_ERP,OpenBMI,4,9,0.8,0.19442408260258828,0.8076262626262626,0.7738379422539423,0.8628787878787879,False,False,0,10,-0.14137214422225952,0.014668245493255046,0.017793606678660243,False
OpenBMI_ERP,OpenBMI,4,10,1.0,0.18514855196757346,0.8033838383838384,0.7682042039049016,0.8585016835016835,True,True,0,10,-0.1684810221195221,0.011352188394676825,0.018993701340387695,False
OpenBMI_ERP,OpenBMI,4,11,1.0,0.17482832586450606,0.7934343434343433,0.7646060540364686,0.8604377104377104,False,True,1,10,-0.18119272589683533,0.009498965814246894,0.02007530252651676,False
OpenBMI_ERP,OpenBMI,4,12,1.0,0.16548984057923652,0.8180808080808082,0.7888118100391642,0.8735690235690234,True,True,0,10,-0.1978682577610016,0.01380049427103552,0.022140810878149102,False
OpenBMI_ERP,OpenBMI,4,13,1.0,0.15938074448788017,0.8034343434343434,0.7663647935908644,0.8558922558922557,False,True,1,10,-0.21755583584308624,0.024736847492478647,0.02796409790467772,False
OpenBMI_ERP,OpenBMI,4,14,1.0,0.1502176260101314,0.8036868686868687,0.7816300172591303,0.8724747474747474,False,True,2,10,-0.2347717136144638,0.03342698375630823,0.037239078124580174,False
OpenBMI_ERP,OpenBMI,4,15,1.0,0.1456399814960379,0.819090909090909,0.7992744555381938,0.8836700336700337,True,True,0,10,-0.2473161816596985,0.0427304096103455,0.04539157943510861,False
OpenBMI_ERP,OpenBMI,4,16,1.0,0.13991694540386984,0.8118181818181819,0.7793967796505711,0.8675084175084176,False,True,1,10,-0.2593443989753723,0.05550920000727873,0.057710101381407024,False
OpenBMI_ERP,OpenBMI,4,17,1.0,0.13375956354350407,0.8101010101010101,0.7847238444083984,0.8737373737373738,False,True,2,10,-0.272530198097229,0.06488416209724379,0.06688956156928347,False
OpenBMI_ERP,OpenBMI,4,18,1.0,0.13100467446890676,0.8092424242424244,0.7883969614393017,0.8773569023569022,False,True,3,10,-0.2798542082309723,0.06956131265770575,0.07167498128291983,False
OpenBMI_ERP,OpenBMI,4,19,1.0,0.12413137010674669,0.8085858585858586,0.7924801937831069,0.8823232323232325,False,True,4,10,-0.29876330494880676,0.08465037849378881,0.0867121669631567,False
OpenBMI_ERP,OpenBMI,4,20,1.0,0.12204632852110804,0.8113131313131313,0.7925895607655428,0.8811447811447811,False,True,5,10,-0.31110090017318726,0.09394417519895186,0.09602410525823972,False
OpenBMI_ERP,OpenBMI,4,21,1.0,0.11847354261470693,0.8072727272727273,0.7961204421903804,0.8875420875420876,False,True,6,10,-0.32504066824913025,0.10474322775135869,0.10692689630740917,False
OpenBMI_ERP,OpenBMI,4,22,1.0,0.11279594443206276,0.8092929292929293,0.783954538107822,0.8723905723905724,False,True,7,10,-0.3355354368686676,0.11842048597631988,0.12057533645481797,False
OpenBMI_ERP,OpenBMI,4,23,1.0,0.10795874557695033,0.8170707070707071,0.7838701489496303,0.8688552188552188,False,True,8,10,-0.345890074968338,0.12082064610830745,0.12310527515892657,False
OpenBMI_ERP,OpenBMI,4,24,1.0,0.10529631528401782,0.792070707070707,0.7913431634002127,0.8884680134680135,False,True,9,10,-0.34845760464668274,0.12940241653726708,0.1316928809751635,False
OpenBMI_ERP,OpenBMI,4,25,1.0,0.09871081469916039,0.8055555555555555,0.7977725576288249,0.8887205387205386,False,True,10,10,-0.3614862859249115,0.13082260226611025,0.13324686225897037,True
