path,bytes,status,sha256,depth1,point1,head
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.001_lp0.5_f2_s0_n9999.pt,11301,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.001_lp0.5_f3_s0_n9999.pt,11301,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.001_lp0.5_f4_s0_n9597.pt,11301,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.001_lp1.0_f0_s0_n9596.pt,11301,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.001_lp1.0_f1_s0_n9997.pt,11301,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.001_lp1.0_f2_s0_n9999.pt,11301,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.001_lp1.0_f3_s0_n9999.pt,11301,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.001_lp1.0_f4_s0_n9597.pt,11301,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp0.5_f0_s0_n9596.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp0.5_f1_s0_n9997.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp0.5_f2_s0_n9999.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp0.5_f3_s0_n9999.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp0.5_f4_s0_n9597.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp1.0_f0_s0_n9596.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp1.0_f1_s0_n9997.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp1.0_f2_s0_n9999.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp1.0_f3_s0_n9999.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r2_lr0.01_lp1.0_f4_s0_n9597.pt,11285,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp0.5_f0_s0_n9596.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp0.5_f1_s0_n9997.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp0.5_f2_s0_n9999.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp0.5_f3_s0_n9999.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp0.5_f4_s0_n9597.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp1.0_f0_s0_n9596.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp1.0_f1_s0_n9997.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp1.0_f2_s0_n9999.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp1.0_f3_s0_n9999.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.001_lp1.0_f4_s0_n9597.pt,11813,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp0.5_f0_s0_n9596.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp0.5_f1_s0_n9997.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp0.5_f2_s0_n9999.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp0.5_f3_s0_n9999.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp0.5_f4_s0_n9597.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp1.0_f0_s0_n9596.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp1.0_f1_s0_n9997.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp1.0_f2_s0_n9999.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp1.0_f3_s0_n9999.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_PERSIST-RE_r4_lr0.01_lp1.0_f4_s0_n9597.pt,11797,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f0_s0_n12796.pt,11333,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f0_s1_n12796.pt,11333,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f0_s2_n12796.pt,11333,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f1_s0_n13196.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f1_s1_n13196.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f1_s2_n13196.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f2_s0_n13197.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f2_s1_n13197.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f2_s2_n13197.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f3_s0_n13198.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f3_s1_n13198.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f3_s2_n13198.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f4_s0_n13197.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f4_s1_n13197.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_ProspectiveOnly_r1_lr0.001_lp0.5_f4_s2_n13197.pt,11397,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f0_s0_n12796.pt,11349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f0_s1_n12796.pt,11349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f0_s2_n12796.pt,11349,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f1_s0_n13196.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f1_s1_n13196.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f1_s2_n13196.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f2_s0_n13197.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f2_s1_n13197.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f2_s2_n13197.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f3_s0_n13198.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f3_s1_n13198.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f3_s2_n13198.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f4_s0_n13197.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f4_s1_n13197.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_RandomEffectOnly_r1_lr0.001_lp0.5_f4_s2_n13197.pt,11413,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f0_s0_n12796.pt,11445,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f0_s1_n12796.pt,11445,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f0_s2_n12796.pt,11445,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f1_s0_n13196.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f1_s1_n13196.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f1_s2_n13196.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f2_s0_n13197.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f2_s1_n13197.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f2_s2_n13197.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f3_s0_n13198.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f3_s1_n13198.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f3_s2_n13198.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f4_s0_n13197.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f4_s1_n13197.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_re_final\runtime\fits\WBCIC_SubjectBalancedERM_r1_lr0.001_lp0.5_f4_s2_n13197.pt,11509,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-0\seed-0\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-0\seed-1\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-0\seed-2\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-1\seed-0\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-1\seed-1\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-1\seed-2\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-2\seed-0\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-2\seed-1\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-2\seed-2\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-3\seed-0\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-3\seed-1\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-3\seed-2\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-4\seed-0\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-4\seed-1\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegconformer\fold-4\seed-2\checkpoint.pt,599157,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegnet\fold-0\seed-0\checkpoint.pt,144821,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegnet\fold-0\seed-1\checkpoint.pt,144821,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegnet\fold-0\seed-2\checkpoint.pt,144821,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegnet\fold-1\seed-0\checkpoint.pt,144821,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegnet\fold-1\seed-1\checkpoint.pt,144821,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegnet\fold-1\seed-2\checkpoint.pt,144821,NOT_COMPACTLITE,,,,
D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_prospective_utility_gate_v1\runtime\runs\eegnet\fold-2\seed-0\checkpoint.pt,144821,NOT_COMPACTLITE,,,,
