task,fold,seed,population,subject_id,trials,original_BA,preciseBN_BA,delta_BA_pp,original_macro_F1,preciseBN_macro_F1,delta_macro_F1_pp,original_accuracy,preciseBN_accuracy,delta_accuracy_pp
OpenBMI_ERP,2,0,outer,23,1980,0.5533333333333333,0.5503030303030303,-0.303030303030305,0.5590526203724424,0.5556191209637494,-0.3433499408692975,0.7929292929292929,0.793939393939394,0.10101010101010166
OpenBMI_ERP,2,0,outer,1,1980,0.7560606060606061,0.7575757575757576,0.15151515151514694,0.7329853687677996,0.7357640830378516,0.27787142700519407,0.8378787878787879,0.8404040404040404,0.2525252525252486
OpenBMI_ERP,2,0,outer,30,1980,0.9393939393939394,0.9372727272727273,-0.21212121212121904,0.9030020051657937,0.9033284806523225,0.03264754865288655,0.9414141414141414,0.9419191919191919,0.05050505050505638
OpenBMI_ERP,2,0,outer,48,1980,0.8078787878787879,0.8042424242424242,-0.363636363636366,0.7853396526644312,0.7879794056040854,0.26397529396542385,0.8717171717171717,0.8757575757575757,0.40404040404040664
OpenBMI_ERP,2,0,outer,11,1980,0.9687878787878788,0.97,0.12121212121212199,0.9364112568775401,0.9395414907164062,0.31302338388661255,0.9621212121212122,0.9641414141414142,0.20202020202020332
OpenBMI_ERP,2,0,outer,8,1980,0.7648484848484849,0.763030303030303,-0.1818181818181941,0.7585365853658537,0.758619880041395,0.008329467554135661,0.8626262626262626,0.8636363636363636,0.10101010101010166
OpenBMI_ERP,2,0,heldout,4,1980,0.9284848484848485,0.9242424242424243,-0.42424242424241587,0.8903139164008729,0.8908350651003011,0.052114869942820885,0.9333333333333333,0.9343434343434344,0.10101010101010166
OpenBMI_ERP,2,0,heldout,12,1980,0.9736363636363636,0.9745454545454546,0.09090909090909705,0.9399320871100104,0.942283950617284,0.2351863507273566,0.9641414141414142,0.9656565656565657,0.15151515151514694
OpenBMI_ERP,2,0,heldout,13,1980,0.9339393939393938,0.9339393939393938,0.0,0.8823107926556203,0.8848527937408672,0.25420010852469366,0.9262626262626262,0.9282828282828283,0.20202020202020332
OpenBMI_ERP,2,0,heldout,17,1980,0.8284848484848485,0.8318181818181818,0.33333333333332993,0.7437213958810069,0.746037666684888,0.2316270803881082,0.8171717171717172,0.8186868686868687,0.15151515151514694
OpenBMI_ERP,2,0,heldout,18,1980,0.9048484848484848,0.9045454545454545,-0.030303030303024947,0.8952474892395983,0.8973110096397767,0.20635204001784313,0.9404040404040404,0.9419191919191919,0.15151515151515804
OpenBMI_ERP,2,0,heldout,24,1980,0.8627272727272728,0.8645454545454545,0.1818181818181719,0.8145434679575541,0.8225904446285557,0.8046976671001627,0.8823232323232323,0.8893939393939394,0.7070707070707116
OpenBMI_ERP,2,0,heldout,25,1980,0.770909090909091,0.7706060606060606,-0.03030303030303605,0.7789660104897487,0.7803769305802772,0.14109200905285668,0.8808080808080808,0.8823232323232323,0.15151515151514694
OpenBMI_ERP,2,0,heldout,29,1980,0.8675757575757577,0.8672727272727272,-0.03030303030304715,0.850062966200479,0.8543278819305944,0.42649157301153373,0.9126262626262627,0.9161616161616162,0.35353535353535026
OpenBMI_ERP,2,0,heldout,36,1980,0.9596969696969697,0.9603030303030302,0.060606060606049894,0.9137329722206893,0.9152030382875288,0.1470066066839526,0.946969696969697,0.947979797979798,0.10101010101010166
OpenBMI_ERP,2,0,heldout,37,1980,0.9627272727272727,0.9633333333333334,0.0606060606060721,0.9387390920678498,0.943411433176905,0.46723411090552336,0.9641414141414142,0.9671717171717171,0.3030303030302939
OpenBMI_ERP,2,0,heldout,39,1980,0.6696969696969697,0.6736363636363636,0.3939393939393909,0.6487702954789578,0.6536408459312986,0.48705504523407495,0.7808080808080808,0.7853535353535354,0.4545454545454519
OpenBMI_ERP,2,0,heldout,42,1980,0.7721212121212121,0.7672727272727273,-0.48484848484847687,0.7836982124341905,0.7793303818483674,-0.4367830585823018,0.8848484848484849,0.8828282828282829,-0.20202020202020332
OpenBMI_ERP,2,0,heldout,51,1980,0.7124242424242424,0.7039393939393939,-0.848484848484854,0.7060946119128545,0.702707451481511,-0.3387160431343461,0.8318181818181818,0.8338383838383838,0.20202020202020332
OpenBMI_ERP,2,0,heldout,54,1980,0.6736363636363636,0.6706060606060606,-0.3030303030302939,0.6768178469956856,0.6766922196954297,-0.012562730025589275,0.8237373737373738,0.8267676767676768,0.303030303030305
OpenBMI_ERP,3,0,outer,45,1980,0.8309090909090909,0.8315151515151515,0.060606060606060996,0.7896319654301522,0.8009846902279798,1.1352724797827562,0.8676767676767677,0.8787878787878788,1.1111111111111072
OpenBMI_ERP,3,0,outer,34,1980,0.8587878787878788,0.8651515151515151,0.6363636363636349,0.7597259301553988,0.7725749540466007,1.2849023891201905,0.8252525252525252,0.8378787878787879,1.2626262626262652
OpenBMI_ERP,3,0,outer,27,1980,0.9609090909090909,0.963030303030303,0.21212121212120794,0.9139084447989148,0.919070554260766,0.516210946185125,0.946969696969697,0.9505050505050505,0.35353535353535026
OpenBMI_ERP,3,0,outer,49,1980,0.8693939393939394,0.8687878787878788,-0.060606060606060996,0.7801412411498223,0.7883638195407856,0.8222578390963298,0.8449494949494949,0.854040404040404,0.909090909090915
OpenBMI_ERP,3,0,outer,10,1980,0.7981818181818181,0.7912121212121213,-0.6969696969696848,0.7699506499759268,0.7733585992205125,0.3407949244585762,0.8595959595959596,0.8661616161616161,0.6565656565656552
OpenBMI_ERP,3,0,outer,22,1980,0.8918181818181818,0.8933333333333333,0.15151515151514694,0.7889731962179611,0.7935906571711324,0.4617460953171282,0.847979797979798,0.8525252525252526,0.454545454545463
OpenBMI_ERP,3,0,outer,19,1980,0.9566666666666667,0.9587878787878787,0.21212121212120794,0.9037905195973428,0.9170769542616581,1.3286434664315339,0.9398989898989899,0.9494949494949495,0.9595959595959602
OpenBMI_ERP,3,0,outer,16,1980,0.8378787878787879,0.8312121212121213,-0.6666666666666599,0.8143208700824169,0.8221867570730113,0.7865886990594317,0.8893939393939394,0.8984848484848484,0.9090909090909038
OpenBMI_ERP,3,0,heldout,4,1980,0.9039393939393939,0.8936363636363637,-1.0303030303030258,0.8666321372285775,0.8680131135358164,0.13809763072389902,0.9186868686868687,0.9217171717171717,0.303030303030305
OpenBMI_ERP,3,0,heldout,12,1980,0.9633333333333334,0.966969696969697,0.363636363636366,0.9226406208579606,0.9317645447076678,0.9123923849707172,0.953030303030303,0.9590909090909091,0.60606060606061
OpenBMI_ERP,3,0,heldout,13,1980,0.9066666666666667,0.9081818181818182,0.15151515151514694,0.8353747257400208,0.8406750842280928,0.5300358488071977,0.8909090909090909,0.8954545454545455,0.454545454545463
OpenBMI_ERP,3,0,heldout,17,1980,0.8227272727272728,0.8300000000000001,0.727272727272732,0.7576065768285447,0.7726315789473684,1.5025002118823738,0.8358585858585859,0.85,1.4141414141414121
OpenBMI_ERP,3,0,heldout,18,1980,0.9327272727272727,0.9275757575757575,-0.515151515151524,0.8924229658160809,0.898887643925899,0.64646781098181,0.9343434343434344,0.9398989898989899,0.5555555555555536
OpenBMI_ERP,3,0,heldout,24,1980,0.81,0.8078787878787879,-0.21212121212121904,0.7274639163377603,0.7368301240580357,0.936620772027541,0.8045454545454546,0.8171717171717172,1.2626262626262652
OpenBMI_ERP,3,0,heldout,25,1980,0.7863636363636364,0.7745454545454545,-1.1818181818181839,0.7792117237849189,0.7785829307568438,-0.06287930280750587,0.8742424242424243,0.8787878787878788,0.4545454545454519
OpenBMI_ERP,3,0,heldout,29,1980,0.8454545454545455,0.8378787878787879,-0.7575757575757569,0.8151428441658719,0.8187473182820172,0.3604474116145284,0.8878787878787879,0.8934343434343435,0.5555555555555536
OpenBMI_ERP,3,0,heldout,36,1980,0.9545454545454546,0.9575757575757575,0.3030303030302939,0.8988306398633557,0.9086323026999945,0.9801662836638858,0.9363636363636364,0.9434343434343434,0.7070707070707005
OpenBMI_ERP,3,0,heldout,37,1980,0.9378787878787879,0.9357575757575758,-0.21212121212120794,0.9161189533343437,0.9194501241677928,0.33311708334491374,0.951010101010101,0.9535353535353536,0.2525252525252597
OpenBMI_ERP,3,0,heldout,39,1980,0.7027272727272728,0.7051515151515151,0.24242424242423288,0.6566641719162704,0.6653681437125748,0.8703971796304444,0.7651515151515151,0.7772727272727272,1.2121212121212088
OpenBMI_ERP,3,0,heldout,42,1980,0.8296969696969697,0.8315151515151515,0.181818181818183,0.8099262467482149,0.8228660276722628,1.2939780924047906,0.8878787878787879,0.898989898989899,1.1111111111111072
OpenBMI_ERP,3,0,heldout,51,1980,0.7487878787878788,0.7548484848484849,0.60606060606061,0.6682359060567112,0.6814859062987195,1.3250000242008286,0.753030303030303,0.7691919191919192,1.6161616161616155
OpenBMI_ERP,3,0,heldout,54,1980,0.7133333333333334,0.713939393939394,0.060606060606060996,0.6960176428177616,0.70433172469647,0.8314081878708413,0.8171717171717172,0.8282828282828283,1.1111111111111072
OpenBMI_ERP,4,0,outer,9,1980,0.8333333333333334,0.8248484848484848,-0.848484848484854,0.8005640612409348,0.8060758396533044,0.5511778412369606,0.8777777777777778,0.8858585858585859,0.8080808080808133
OpenBMI_ERP,4,0,outer,53,1980,0.6563636363636364,0.6593939393939394,0.303030303030305,0.6507379337854009,0.6567038293922061,0.596589560680516,0.798989898989899,0.806060606060606,0.7070707070707005
OpenBMI_ERP,4,0,outer,7,1980,0.8815151515151516,0.8824242424242424,0.09090909090908594,0.8085114371654687,0.8185179431412148,1.000650597574615,0.8712121212121212,0.8808080808080808,0.9595959595959602
OpenBMI_ERP,4,0,outer,20,1980,0.8845454545454545,0.8839393939393939,-0.060606060606060996,0.8185645933014354,0.8258273634150681,0.7262770113632744,0.8803030303030303,0.8873737373737374,0.7070707070707116
OpenBMI_ERP,4,0,outer,41,1980,0.8906060606060606,0.8954545454545455,0.48484848484848797,0.8419770091659493,0.8548742355181705,1.2897226352221236,0.9005050505050505,0.9106060606060606,1.0101010101010166
OpenBMI_ERP,4,0,outer,46,1980,0.7048484848484848,0.7154545454545455,1.0606060606060619,0.6499009820959463,0.6657082076816981,1.5807225585751872,0.7525252525252525,0.7702020202020202,1.7676767676767735
OpenBMI_ERP,4,0,outer,21,1980,0.8636363636363636,0.8518181818181818,-1.1818181818181839,0.7883021102497847,0.7871497973756968,-0.11523128740879018,0.8555555555555555,0.8580808080808081,0.2525252525252597
OpenBMI_ERP,4,0,outer,44,1980,0.8993939393939394,0.9087878787878788,0.9393939393939399,0.7932432947299054,0.812499931970543,1.9256637240637642,0.8505050505050505,0.8681818181818182,1.7676767676767624
OpenBMI_ERP,4,0,heldout,4,1980,0.9130303030303031,0.9133333333333333,0.030303030303024947,0.8649833342248423,0.8781725374905599,1.3189203265717597,0.9156565656565656,0.9262626262626262,1.0606060606060619
OpenBMI_ERP,4,0,heldout,12,1980,0.9681818181818183,0.9724242424242424,0.42424242424241587,0.928998576174656,0.939802656510738,1.0804080336082045,0.9570707070707071,0.9641414141414142,0.7070707070707116
OpenBMI_ERP,4,0,heldout,13,1980,0.9206060606060606,0.9227272727272727,0.21212121212120794,0.8672319716141083,0.8719577145659996,0.4725742951891321,0.9161616161616162,0.9196969696969697,0.35353535353535026
OpenBMI_ERP,4,0,heldout,17,1980,0.8345454545454545,0.8390909090909091,0.454545454545463,0.759318932251263,0.7728566025263144,1.3537670275051372,0.8333333333333334,0.8469696969696969,1.3636363636363558
OpenBMI_ERP,4,0,heldout,18,1980,0.9142424242424243,0.9072727272727272,-0.696969696969707,0.8751740478253155,0.882104412929682,0.6930365104366509,0.9237373737373737,0.9303030303030303,0.6565656565656552
OpenBMI_ERP,4,0,heldout,24,1980,0.8136363636363636,0.7996969696969697,-1.3939393939393918,0.7910313452982053,0.7826685854282007,-0.8362759870004566,0.8752525252525253,0.8722222222222222,-0.303030303030305
OpenBMI_ERP,4,0,heldout,25,1980,0.8166666666666667,0.8042424242424242,-1.2424242424242449,0.7851261455635439,0.7879794056040854,0.28532600405415387,0.8681818181818182,0.8757575757575757,0.7575757575757569
OpenBMI_ERP,4,0,heldout,29,1980,0.8400000000000001,0.833939393939394,-0.60606060606061,0.8144712430426717,0.8213894057633666,0.6918162720694898,0.8888888888888888,0.896969696969697,0.8080808080808133
OpenBMI_ERP,4,0,heldout,36,1980,0.9551515151515151,0.9578787878787879,0.27272727272728003,0.8976246528108787,0.9066539690920921,0.9029316281213395,0.9353535353535354,0.9419191919191919,0.6565656565656552
OpenBMI_ERP,4,0,heldout,37,1980,0.9396969696969697,0.936969696969697,-0.27272727272726893,0.9010132675494336,0.9081347014034118,0.7121433853978232,0.9398989898989899,0.9454545454545454,0.5555555555555536
OpenBMI_ERP,4,0,heldout,39,1980,0.7163636363636363,0.7221212121212122,0.575757575757585,0.6829835499564851,0.6952018982201531,1.2218348263667966,0.795959595959596,0.8095959595959596,1.3636363636363669
OpenBMI_ERP,4,0,heldout,42,1980,0.8651515151515151,0.8672727272727272,0.21212121212120794,0.8282875351821338,0.8397706189913983,1.1483083809264438,0.8944444444444445,0.9040404040404041,0.9595959595959602
OpenBMI_ERP,4,0,heldout,51,1980,0.7290909090909091,0.7315151515151515,0.24242424242423288,0.6733794341216216,0.6784622662915566,0.5082832169934992,0.7727272727272727,0.7787878787878788,0.60606060606061
OpenBMI_ERP,4,0,heldout,54,1980,0.6633333333333333,0.6678787878787878,0.4545454545454519,0.638126629797912,0.6482894736842105,1.0162843886298512,0.7681818181818182,0.7818181818181819,1.3636363636363669
OpenBMI_SSVEP,0,0,outer,15,100,0.35,0.36,1.0000000000000009,0.29097744360902256,0.29962414615812005,0.8646702549097496,0.35,0.36,1.0000000000000009
OpenBMI_SSVEP,0,0,outer,38,100,0.97,0.97,0.0,0.9699959983993598,0.9699959983993598,0.0,0.97,0.97,0.0
OpenBMI_SSVEP,0,0,outer,6,100,0.99,0.99,0.0,0.9899959983993598,0.9899959983993598,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,0,0,outer,33,100,0.96,0.96,0.0,0.9604219938566443,0.9604219938566443,0.0,0.96,0.96,0.0
OpenBMI_SSVEP,0,0,outer,32,100,0.74,0.7300000000000001,-0.9999999999999898,0.6974592074592075,0.689239332096475,-0.8219875362732498,0.74,0.73,-1.0000000000000009
OpenBMI_SSVEP,0,0,outer,3,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,outer,5,100,0.81,0.8200000000000001,1.0000000000000009,0.8189110626932614,0.8282614627882967,0.9350400095035294,0.81,0.82,0.9999999999999898
OpenBMI_SSVEP,0,0,outer,47,100,0.97,0.97,0.0,0.9703303491207804,0.9703303491207804,0.0,0.97,0.97,0.0
OpenBMI_SSVEP,0,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,heldout,12,100,0.98,0.95,-3.0000000000000027,0.9799959983993598,0.9504440665154951,-2.9551931883864735,0.98,0.95,-3.0000000000000027
OpenBMI_SSVEP,0,0,heldout,13,100,0.8400000000000001,0.86,1.9999999999999907,0.8396238590271892,0.8594761444229528,1.985228539576367,0.84,0.86,2.0000000000000018
OpenBMI_SSVEP,0,0,heldout,17,100,0.9199999999999999,0.9199999999999999,0.0,0.9200715569246567,0.9207545713320789,0.06830144074222444,0.92,0.92,0.0
OpenBMI_SSVEP,0,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,heldout,24,100,0.9099999999999999,0.9099999999999999,0.0,0.9087725426921534,0.9087725426921534,0.0,0.91,0.91,0.0
OpenBMI_SSVEP,0,0,heldout,25,100,0.94,0.94,0.0,0.9394040438160498,0.9394040438160498,0.0,0.94,0.94,0.0
OpenBMI_SSVEP,0,0,heldout,29,100,0.96,0.95,-1.0000000000000009,0.9601137624861265,0.9496835265619696,-1.0430235924156817,0.96,0.95,-1.0000000000000009
OpenBMI_SSVEP,0,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,heldout,37,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,0,0,heldout,39,100,0.99,0.99,0.0,0.9899959983993598,0.9899959983993598,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,0,0,heldout,42,100,0.6300000000000001,0.6200000000000001,-1.0000000000000009,0.6313190620520388,0.6222070228743721,-0.9112039177666675,0.63,0.62,-1.0000000000000009
OpenBMI_SSVEP,0,0,heldout,51,100,0.74,0.75,1.0000000000000009,0.7451997614788314,0.7542764571408928,0.9076695662061374,0.74,0.75,1.0000000000000009
OpenBMI_SSVEP,0,0,heldout,54,100,0.8999999999999999,0.8999999999999999,0.0,0.900769746970355,0.900769746970355,0.0,0.9,0.9,0.0
OpenBMI_SSVEP,1,0,outer,26,100,0.99,0.99,0.0,0.9899959983993598,0.9899959983993598,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,1,0,outer,2,100,0.9299999999999999,0.9299999999999999,0.0,0.9266328636666504,0.9260984780046289,-0.05343856620215748,0.93,0.93,0.0
OpenBMI_SSVEP,1,0,outer,14,100,0.78,0.76,-2.0000000000000018,0.7792895622337516,0.7596782690003029,-1.961129323344868,0.78,0.76,-2.0000000000000018
OpenBMI_SSVEP,1,0,outer,31,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,outer,28,100,0.96,0.94,-2.0000000000000018,0.959891609795263,0.9412710736468501,-1.8620536148412858,0.96,0.94,-2.0000000000000018
OpenBMI_SSVEP,1,0,outer,35,100,0.64,0.62,-2.0000000000000018,0.6367717958079404,0.6111288787109057,-2.56429170970347,0.64,0.62,-2.0000000000000018
OpenBMI_SSVEP,1,0,outer,40,100,0.98,0.98,0.0,0.9799679487179488,0.9799679487179488,0.0,0.98,0.98,0.0
OpenBMI_SSVEP,1,0,outer,43,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,12,100,0.95,0.95,0.0,0.9497433588820143,0.9497433588820143,0.0,0.95,0.95,0.0
OpenBMI_SSVEP,1,0,heldout,13,100,0.76,0.77,1.0000000000000009,0.7583447137454107,0.7694445642950627,1.1099850549652013,0.76,0.77,1.0000000000000009
OpenBMI_SSVEP,1,0,heldout,17,100,0.9199999999999999,0.9199999999999999,0.0,0.9190548014077426,0.9190548014077426,0.0,0.92,0.92,0.0
OpenBMI_SSVEP,1,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,24,100,0.94,0.9199999999999999,-2.0000000000000018,0.9401569858712716,0.9198193496587715,-2.0337636212500065,0.94,0.92,-1.9999999999999907
OpenBMI_SSVEP,1,0,heldout,25,100,0.98,0.99,1.0000000000000009,0.979779411764706,0.9899959983993598,1.0216586634653857,0.98,0.99,1.0000000000000009
OpenBMI_SSVEP,1,0,heldout,29,100,0.96,0.94,-2.0000000000000018,0.9599679487179488,0.9395392772493613,-2.042867146858751,0.96,0.94,-2.0000000000000018
OpenBMI_SSVEP,1,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,37,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,39,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,1,0,heldout,42,100,0.54,0.57,2.9999999999999916,0.5415829010348757,0.5745391705069125,3.295626947203678,0.54,0.57,2.9999999999999916
OpenBMI_SSVEP,1,0,heldout,51,100,0.7,0.7,0.0,0.6818831699346405,0.6831664008887137,0.12832309540732334,0.7,0.7,0.0
OpenBMI_SSVEP,1,0,heldout,54,100,0.8799999999999999,0.8799999999999999,0.0,0.8807979671559145,0.8807979671559145,0.0,0.88,0.88,0.0
OpenBMI_SSVEP,2,0,outer,50,100,0.95,0.96,1.0000000000000009,0.9482673572573683,0.9592079653846772,1.0940608127308904,0.95,0.96,1.0000000000000009
OpenBMI_SSVEP,2,0,outer,52,100,0.9299999999999999,0.9299999999999999,0.0,0.926959668238738,0.9260984780046289,-0.08611902341091326,0.93,0.93,0.0
OpenBMI_SSVEP,2,0,outer,23,100,0.43000000000000005,0.44000000000000006,1.0000000000000009,0.39938695499061655,0.38927301156642735,-1.0113943424189198,0.43,0.44,1.0000000000000009
OpenBMI_SSVEP,2,0,outer,1,100,0.8500000000000001,0.8699999999999999,1.9999999999999796,0.8484074643638729,0.868321513002364,1.991404863849111,0.85,0.87,2.0000000000000018
OpenBMI_SSVEP,2,0,outer,30,100,0.8200000000000001,0.8200000000000001,0.0,0.8213824289405686,0.8221406313116741,0.07582023711055763,0.82,0.82,0.0
OpenBMI_SSVEP,2,0,outer,48,100,0.99,0.99,0.0,0.9899959983993597,0.9899959983993597,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,2,0,outer,11,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,outer,8,100,0.89,0.9099999999999999,1.9999999999999907,0.8878861889583419,0.9073442836233534,1.9458094665011472,0.89,0.91,2.0000000000000018
OpenBMI_SSVEP,2,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,heldout,12,100,0.99,0.99,0.0,0.9899959983993598,0.9899959983993598,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,2,0,heldout,13,100,0.81,0.8,-1.0000000000000009,0.8079768314305483,0.8009212063779876,-0.7055625052560743,0.81,0.8,-1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,17,100,0.97,0.98,1.0000000000000009,0.9701920768307324,0.9801805337519623,0.998845692122996,0.97,0.98,1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,heldout,24,100,0.89,0.9,1.0000000000000009,0.8916202990630215,0.901424720831729,0.9804421768707439,0.89,0.9,1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,25,100,0.9299999999999999,0.94,1.0000000000000009,0.9292519790240155,0.9395392772493613,1.0287298225345798,0.93,0.94,0.9999999999999898
OpenBMI_SSVEP,2,0,heldout,29,100,0.95,0.96,1.0000000000000009,0.9497723704866563,0.9599679487179488,1.0195578231292468,0.95,0.96,1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,heldout,37,100,0.99,1.0,1.0000000000000009,0.9899959983993598,1.0,1.0004001600640189,0.99,1.0,1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,39,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,2,0,heldout,42,100,0.6200000000000001,0.6300000000000001,1.0000000000000009,0.6176306422161282,0.6293569036700332,1.1726261453904985,0.62,0.63,1.0000000000000009
OpenBMI_SSVEP,2,0,heldout,51,100,0.6799999999999999,0.69,1.0000000000000009,0.6578930995475113,0.6698755145563656,1.198241500885433,0.68,0.69,0.9999999999999898
OpenBMI_SSVEP,2,0,heldout,54,100,0.8799999999999999,0.8899999999999999,1.0000000000000009,0.8790584415584415,0.8894751082251082,1.041666666666674,0.88,0.89,1.0000000000000009
OpenBMI_SSVEP,3,0,outer,45,100,0.87,0.87,0.0,0.8700503051294739,0.8671523812165716,-0.2897923912902334,0.87,0.87,0.0
OpenBMI_SSVEP,3,0,outer,34,100,0.83,0.82,-1.0000000000000009,0.8308844858844858,0.8205291005291004,-1.0355385355385383,0.83,0.82,-1.0000000000000009
OpenBMI_SSVEP,3,0,outer,27,100,1.0,0.99,-1.0000000000000009,1.0,0.9899959983993597,-1.00040016006403,1.0,0.99,-1.0000000000000009
OpenBMI_SSVEP,3,0,outer,49,100,0.49,0.47,-2.0000000000000018,0.4557890893618978,0.4224837287988994,-3.3305360562998434,0.49,0.47,-2.0000000000000018
OpenBMI_SSVEP,3,0,outer,10,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,outer,22,100,0.77,0.78,1.0000000000000009,0.7821139944136014,0.7937208216619981,1.1606827248396678,0.77,0.78,1.0000000000000009
OpenBMI_SSVEP,3,0,outer,19,100,0.97,0.96,-1.0000000000000009,0.9699764521193093,0.9599136824541137,-1.0062769665195592,0.97,0.96,-1.0000000000000009
OpenBMI_SSVEP,3,0,outer,16,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,12,100,0.95,0.95,0.0,0.9493925007372799,0.9493925007372799,0.0,0.95,0.95,0.0
OpenBMI_SSVEP,3,0,heldout,13,100,0.78,0.79,1.0000000000000009,0.7793284265629095,0.7885642491131258,0.9235822550216377,0.78,0.79,1.0000000000000009
OpenBMI_SSVEP,3,0,heldout,17,100,0.96,0.96,0.0,0.9601600255486811,0.9601600255486811,0.0,0.96,0.96,0.0
OpenBMI_SSVEP,3,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,24,100,0.8799999999999999,0.8699999999999999,-1.0000000000000009,0.879228375747462,0.8696305745116245,-0.9597801235837533,0.88,0.87,-1.0000000000000009
OpenBMI_SSVEP,3,0,heldout,25,100,0.9199999999999999,0.9099999999999999,-1.0000000000000009,0.9180029182803878,0.909385026737968,-0.8617891542419875,0.92,0.91,-1.0000000000000009
OpenBMI_SSVEP,3,0,heldout,29,100,0.96,0.96,0.0,0.9601137624861266,0.9601137624861266,0.0,0.96,0.96,0.0
OpenBMI_SSVEP,3,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,37,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,39,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,3,0,heldout,42,100,0.6,0.62,2.0000000000000018,0.5867196608373079,0.6127354606540545,2.601579981674662,0.6,0.62,2.0000000000000018
OpenBMI_SSVEP,3,0,heldout,51,100,0.71,0.69,-2.0000000000000018,0.6957394846245771,0.6778406720521866,-1.7898812572390566,0.71,0.69,-2.0000000000000018
OpenBMI_SSVEP,3,0,heldout,54,100,0.8999999999999999,0.8599999999999999,-4.0000000000000036,0.9009411445305665,0.8621570119964339,-3.87841325341326,0.9,0.86,-4.0000000000000036
OpenBMI_SSVEP,4,0,outer,9,100,0.98,0.98,0.0,0.9797794117647058,0.9797794117647058,0.0,0.98,0.98,0.0
OpenBMI_SSVEP,4,0,outer,53,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,outer,7,100,0.99,0.99,0.0,0.9899959983993597,0.9899959983993597,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,4,0,outer,20,100,0.95,0.95,0.0,0.9495588235294117,0.9495588235294117,0.0,0.95,0.95,0.0
OpenBMI_SSVEP,4,0,outer,41,100,0.99,0.99,0.0,0.9899959983993598,0.9899959983993598,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,4,0,outer,46,100,0.96,0.96,0.0,0.9599136824541137,0.9599136824541137,0.0,0.96,0.96,0.0
