fold,seed,protected_block_id,group_id,control_id,coordinate_ids,alpha,identity_ce,identity_skill,continuous_ID_drop,top1_ID_BA,correct_subject_margin,retrieval_margin,drop_se,drop_lcb95,drop_ucb95,n_subjects,outer_test_used,outer_membership_enumerated
1,0,6,N,N_B6_041,"[5, 6, 14]",0.84,3.384804151641778,0.14155637297438356,-2.186707204199223e-10,0.4077941176470588,0.14897399250865043,0.5955642227419363,0.014444966384060749,-0.028312134331429786,0.028312133894088345,34,False,False
1,0,6,N,N_B6_041,"[5, 6, 14]",0.86,3.3848041515442087,0.14155637307195296,-3.1624011742614755e-10,0.4077941176470588,0.14897399261081706,0.595623185289532,0.014444966389304748,-0.028312134439277423,0.028312133806797188,34,False,False
1,0,6,N,N_B6_041,"[5, 6, 14]",0.88,3.3848041516505654,0.1415563729655963,-2.0988347171346788e-10,0.4077941176470588,0.1489739924992889,0.5956744356920418,0.01444496637971363,-0.028312134314122186,0.028312133894355242,34,False,False
1,0,6,N,N_B6_041,"[5, 6, 14]",0.9,3.384804151669519,0.14155637294664256,-1.909297164814916e-10,0.4077941176470588,0.14897399247902046,0.5957179105077467,0.0144449663713229,-0.0283121342787226,0.028312133896863167,34,False,False
1,0,6,N,N_B6_041,"[5, 6, 14]",0.92,3.384804151641778,0.14155637297438356,-2.186707204199223e-10,0.4077941176470588,0.14897399250865043,0.5957535555649071,0.014444966384060749,-0.028312134331429786,0.028312133894088345,34,False,False
1,0,6,N,N_B6_041,"[5, 6, 14]",0.9400000000000001,3.3848041516505654,0.1415563729655963,-2.0988347171346788e-10,0.4077941176470588,0.1489739924992889,0.5957813262030562,0.01444496637971363,-0.028312134314122186,0.028312133894355242,34,False,False
1,0,6,N,N_B6_041,"[5, 6, 14]",0.96,3.384804151641778,0.14155637297438356,-2.186707204199223e-10,0.4077941176470588,0.14897399250865043,0.5958011874738944,0.014444966384060749,-0.028312134331429786,0.028312133894088345,34,False,False
1,0,6,N,N_B6_041,"[5, 6, 14]",0.98,3.384804151641778,0.14155637297438356,-2.186707204199223e-10,0.4077941176470588,0.14897399250865043,0.5958131142997365,0.014444966384060749,-0.028312134331429786,0.028312133894088345,34,False,False
1,0,6,N,N_B6_041,"[5, 6, 14]",1.0,3.3987775526889816,0.1275829719271798,0.013973400828533045,0.3714705882352941,0.13426432985231684,0.5958170915878851,0.013670253618610078,-0.01282029626394271,0.0407670979210088,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.0,3.384804151860449,0.14155637275571284,0.0,0.4077941176470588,0.14897399227688485,0.5878039508143404,0.014444966336794764,-0.028312134020117737,0.028312134020117737,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.02,3.384804151524169,0.14155637309199265,-3.362798095540853e-10,0.4077941176470588,0.14897399263125005,0.5879998629321976,0.014444966365467831,-0.028312134412596758,0.02831213374003714,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.04,3.384804151487515,0.14155637312864688,-3.729340447566898e-10,0.4077941176470588,0.14897399267130437,0.5881921693846862,0.014444966366526589,-0.02831213445132616,0.02831213370545807,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.06,3.384804151644775,0.14155637297138648,-2.1567364560937108e-10,0.4077941176470588,0.14897399250455476,0.5883808281284173,0.014444966370928613,-0.028312134302693727,0.028312133871346436,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.08,3.384804151588991,0.14155637302717053,-2.7145768966008177e-10,0.4077941176470588,0.14897399256430688,0.5885657983627834,0.014444966369311947,-0.028312134355309108,0.02831213381239373,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.1,3.3848041516489324,0.1415563729672293,-2.115164710048134e-10,0.4077941176470588,0.14897399250046428,0.5887470406052903,0.014444966384352989,-0.028312134324848328,0.028312133901815386,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.12,3.3848041516513487,0.14155637296481255,-2.0909970976923375e-10,0.4077941176470588,0.14897399249740895,0.5889245167683856,0.014444966366385741,-0.02831213428721576,0.02831213386901634,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.14,3.3848041516559046,0.14155637296025705,-2.045442148990162e-10,0.4077941176470588,0.14897399249308746,0.5890981902374604,0.01444496636426351,-0.028312134278500694,0.028312133869412264,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.16,3.384804151683295,0.14155637293286655,-1.7715370836945965e-10,0.4077941176470588,0.14897399246474116,0.5892680259496356,0.014444966355492916,-0.028312134233919824,0.028312133879612407,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.18,3.384804151591824,0.14155637302433727,-2.68624428256814e-10,0.4077941176470588,0.14897399256017352,0.5894339904728688,0.01444496633725844,-0.02831213428965097,0.028312133752402113,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.2,3.3848041516045226,0.1415563730116387,-2.5592586383460514e-10,0.4077941176470588,0.14897399254590066,0.5895960520848478,0.014444966348379681,-0.028312134298750038,0.02831213378689831,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.22,3.384804151661985,0.14155637295417664,-1.9846380094890037e-10,0.4077941176470588,0.1489739924865786,0.5897541808510471,0.014444966355540793,-0.028312134255323754,0.028312133858396153,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.24,3.384804151563946,0.14155637305221527,-2.9650243371648344e-10,0.4077941176470588,0.14897399258965063,0.5899083487012483,0.014444966372910858,-0.028312134387407716,0.02831213379440285,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.26,3.3848041516288903,0.14155637298727142,-2.3155857786782974e-10,0.4077941176470588,0.14897399252109933,0.5900585295037375,0.014444966362506426,-0.028312134302071173,0.028312133838954017,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.28,3.3848041515874865,0.1415563730286752,-2.7296234716978063e-10,0.4077941176470588,0.14897399256454974,0.5902046991363079,0.014444966366735243,-0.028312134351763423,0.02831213380583873,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.3,3.384804151610142,0.14155637300601964,-2.503068030623723e-10,0.4077941176470588,0.1489739925417934,0.5903468355531161,0.014444966364833474,-0.028312134325380413,0.028312133824766807,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.32,3.3848041515865734,0.14155637302958798,-2.738751447850518e-10,0.4077941176470588,0.14897399256607424,0.5904849188463585,0.01444496637044459,-0.02831213435994654,0.02831213381219625,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.34,3.3848041515811818,0.14155637303497948,-2.792666375928121e-10,0.4077941176470588,0.14897399257179395,0.5906189313016652,0.014444966376004084,-0.02831213437623464,0.028312133817701365,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.36,3.3848041516980807,0.1415563729180811,-1.623682577278629e-10,0.4077941176470588,0.1489739924492024,0.5907488574460453,0.014444966358484138,-0.02831213422499717,0.028312133900260654,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.38,3.384804151650192,0.1415563729659698,-2.1025695073895179e-10,0.4077941176470588,0.1489739924982212,0.5908746840871676,0.014444966368630624,-0.028312134292772975,0.028312133872259074,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.4,3.3848041515257385,0.14155637309042352,-3.3471067584223135e-10,0.4077941176470588,0.14897399262868105,0.5909964003427242,0.014444966376820073,-0.02831213443327802,0.02831213376385667,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.42,3.3848041515694174,0.14155637304674396,-2.910311158732526e-10,0.4077941176470588,0.14897399258324467,0.5911139976586117,0.014444966369804637,-0.028312134375848202,0.02831213379378597,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.44,3.384804151642258,0.14155637297390325,-2.1819041018389385e-10,0.4077941176470588,0.14897399250634397,0.5912274698146612,0.014444966357309913,-0.02831213427851784,0.02831213384213702,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.46,3.3848041515737037,0.14155637304245813,-2.867452941757165e-10,0.4077941176470588,0.14897399257949767,0.5913368129166933,0.01444496634865372,-0.028312134330106587,0.028312133756616,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.48,3.384804151656703,0.1415563729594586,-2.037457702552814e-10,0.4077941176470588,0.14897399249243137,0.5914420253737152,0.014444966383151932,-0.028312134314723555,0.028312133907232015,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.5,3.384804151643703,0.1415563729724587,-2.1674587125097844e-10,0.4077941176470588,0.1489739925053874,0.5915431078591796,0.014444966368248163,-0.02831213429851227,0.028312133865020527,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.52,3.384804151487515,0.14155637312864688,-3.729340447566898e-10,0.4077941176470588,0.14897399267130437,0.5916400632553425,0.014444966366526589,-0.02831213445132616,0.02831213370545807,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.54,3.384804151588991,0.14155637302717053,-2.7145768966008177e-10,0.4077941176470588,0.14897399256430688,0.5917328965799071,0.014444966369311947,-0.028312134355309108,0.02831213381239373,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.56,3.3848041516513487,0.14155637296481255,-2.0909970976923375e-10,0.4077941176470588,0.14897399249740895,0.5918216148943489,0.014444966366385741,-0.02831213428721576,0.02831213386901634,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.58,3.384804151683295,0.14155637293286655,-1.7715370836945965e-10,0.4077941176470588,0.14897399246474116,0.5919062271935234,0.014444966355492916,-0.028312134233919824,0.028312133879612407,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.6,3.3848041516045226,0.1415563730116387,-2.5592586383460514e-10,0.4077941176470588,0.14897399254590066,0.5919867442764395,0.014444966348379681,-0.028312134298750038,0.02831213378689831,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.62,3.384804151563946,0.14155637305221527,-2.9650243371648344e-10,0.4077941176470588,0.14897399258965063,0.5920631785983614,0.014444966372910858,-0.028312134387407716,0.02831213379440285,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.64,3.3848041515874865,0.1415563730286752,-2.7296234716978063e-10,0.4077941176470588,0.14897399256454974,0.592135544104728,0.014444966366735243,-0.028312134351763423,0.02831213380583873,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.66,3.3848041515865734,0.14155637302958798,-2.738751447850518e-10,0.4077941176470588,0.14897399256607424,0.592203856047722,0.01444496637044459,-0.02831213435994654,0.02831213381219625,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.68,3.3848041516980807,0.1415563729180811,-1.623682577278629e-10,0.4077941176470588,0.1489739924492024,0.5922681307866845,0.014444966358484138,-0.02831213422499717,0.028312133900260654,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.7000000000000001,3.3848041515257385,0.14155637309042352,-3.3471067584223135e-10,0.4077941176470588,0.14897399262868105,0.5923283855739375,0.014444966376820073,-0.02831213443327802,0.02831213376385667,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.72,3.384804151642258,0.14155637297390325,-2.1819041018389385e-10,0.4077941176470588,0.14897399250634397,0.5923846383279434,0.014444966357309913,-0.02831213427851784,0.02831213384213702,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.74,3.384804151656703,0.1415563729594586,-2.037457702552814e-10,0.4077941176470588,0.14897399249243137,0.5924369073960991,0.014444966383151932,-0.028312134314723555,0.028312133907232015,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.76,3.384804151487515,0.14155637312864688,-3.729340447566898e-10,0.4077941176470588,0.14897399267130437,0.5924852113097954,0.014444966366526589,-0.02831213445132616,0.02831213370545807,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.78,3.3848041516513487,0.14155637296481255,-2.0909970976923375e-10,0.4077941176470588,0.14897399249740895,0.5925295685346772,0.014444966366385741,-0.02831213428721576,0.02831213386901634,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.8,3.3848041516045226,0.1415563730116387,-2.5592586383460514e-10,0.4077941176470588,0.14897399254590066,0.5925699972193145,0.014444966348379681,-0.028312134298750038,0.02831213378689831,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.8200000000000001,3.3848041515874865,0.1415563730286752,-2.7296234716978063e-10,0.4077941176470588,0.14897399256454974,0.5926065149456984,0.014444966366735243,-0.028312134351763423,0.02831213380583873,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.84,3.3848041516980807,0.1415563729180811,-1.623682577278629e-10,0.4077941176470588,0.1489739924492024,0.5926391384851298,0.014444966358484138,-0.02831213422499717,0.028312133900260654,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.86,3.384804151642258,0.14155637297390325,-2.1819041018389385e-10,0.4077941176470588,0.14897399250634397,0.592667883563145,0.014444966357309913,-0.02831213427851784,0.02831213384213702,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.88,3.384804151487515,0.14155637312864688,-3.729340447566898e-10,0.4077941176470588,0.14897399267130437,0.5926927646371263,0.014444966366526589,-0.02831213445132616,0.02831213370545807,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.9,3.3848041516045226,0.1415563730116387,-2.5592586383460514e-10,0.4077941176470588,0.14897399254590066,0.5927137946901593,0.014444966348379681,-0.028312134298750038,0.02831213378689831,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.92,3.3848041516980807,0.1415563729180811,-1.623682577278629e-10,0.4077941176470588,0.1489739924492024,0.5927309850445395,0.014444966358484138,-0.02831213422499717,0.028312133900260654,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.9400000000000001,3.384804151487515,0.14155637312864688,-3.729340447566898e-10,0.4077941176470588,0.14897399267130437,0.5927443451980767,0.014444966366526589,-0.02831213445132616,0.02831213370545807,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.96,3.3848041516980807,0.1415563729180811,-1.623682577278629e-10,0.4077941176470588,0.1489739924492024,0.5927538826860193,0.014444966358484138,-0.02831213422499717,0.028312133900260654,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",0.98,3.3848041516980807,0.1415563729180811,-1.623682577278629e-10,0.4077941176470588,0.1489739924492024,0.5927596029710195,0.014444966358484138,-0.02831213422499717,0.028312133900260654,34,False,False
1,0,6,N,N_B6_042,"[4, 15, 16]",1.0,3.4047865747078276,0.12157394990833434,0.0199824228473785,0.3730882352941176,0.12796691030016663,0.5927615093630954,0.012911931648170108,-0.005324963183034909,0.04528980887779191,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.0,3.384804151860449,0.14155637275571284,0.0,0.4077941176470588,0.14897399227688485,0.5878039508143404,0.014444966336794764,-0.028312134020117737,0.028312134020117737,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.02,3.38480415163217,0.14155637298399176,-2.282789235419358e-10,0.4077941176470588,0.14897399251820348,0.5880259153165045,0.014444966352774022,-0.028312134279716007,0.02831213382315816,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.04,3.3848041516464855,0.14155637296967571,-2.1396287519515056e-10,0.4077941176470588,0.14897399250166393,0.5882433575343334,0.014444966355131367,-0.028312134270020353,0.028312133842094602,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.06,3.3848041516601954,0.1415563729559663,-2.002534527090205e-10,0.4077941176470588,0.14897399248786097,0.5884562339407213,0.014444966359745725,-0.028312134265355074,0.02831213386484817,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.08,3.3848041516484946,0.1415563729676671,-2.1195425969899873e-10,0.4077941176470588,0.14897399249981103,0.5886645041969512,0.014444966369547728,-0.028312134296267805,0.028312133872359285,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.1,3.384804151764794,0.14155637285136796,-9.565512271159093e-11,0.4077941176470588,0.14897399237796977,0.5888681312360106,0.014444966358117024,-0.02831213415756449,0.028312133966254243,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.12,3.384804151678238,0.14155637293792342,-1.8221057995759793e-10,0.4077941176470588,0.14897399246923376,0.5890670813372068,0.014444966369669682,-0.028312134266763156,0.028312133902341996,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.14,3.3848041516871055,0.14155637292905648,-1.7334364499355104e-10,0.4077941176470588,0.1489739924600569,0.5892613241912695,0.014444966367576485,-0.028312134253793555,0.028312133907106265,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.16,3.3848041516491354,0.1415563729670264,-2.1131354999148755e-10,0.4077941176470588,0.14897399250020704,0.5894508329551593,0.014444966365478396,-0.028312134287651204,0.028312133865024104,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.18,3.384804151674448,0.1415563729417132,-1.8600035400773152e-10,0.4077941176470588,0.14897399247255477,0.5896355842957948,0.014444966364312686,-0.028312134260053218,0.02831213388805251,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.2,3.3848041517384373,0.1415563728777245,-1.2201165078273846e-10,0.4077941176470588,0.1489739924062101,0.5898155584219464,0.014444966343670828,-0.02831213415560647,0.02831213391158317,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.22,3.3848041517604748,0.14155637285568662,-9.997377925508033e-11,0.4077941176470588,0.14897399238193793,0.5899907391035641,0.014444966353971656,-0.028312134153758224,0.028312133953810666,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.24,3.3848041517718084,0.14155637284435318,-8.864034506395058e-11,0.4077941176470588,0.14897399236880376,0.5901611136778496,0.014444966351948396,-0.0283121341384592,0.02831213396117851,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.26,3.384804151720369,0.14155637289579248,-1.4007964233009318e-10,0.4077941176470588,0.14897399242368453,0.5903266730414309,0.014444966344382795,-0.02831213417506992,0.028312133894910635,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.28,3.3848041517038823,0.1415563729122796,-1.5656675955710853e-10,0.4077941176470588,0.14897399244028542,0.5904874116280486,0.014444966345555121,-0.028312134193854796,0.028312133880721277,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.3,3.3848041518017222,0.14155637281443903,-5.872619057711859e-11,0.4077941176470588,0.14897399233843817,0.5906433273712309,0.01444496635390214,-0.028312134112374383,0.028312133994922002,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.32,3.384804151579531,0.14155637303663035,-2.809175114748541e-10,0.4077941176470588,0.1489739925739943,0.5907944216515122,0.014444966370526469,-0.02831213436714939,0.028312133805314367,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.34,3.3848041517385354,0.14155637287762612,-1.2191328502275667e-10,0.4077941176470588,0.14897399240605655,0.5909406992278293,0.014444966369319386,-0.02831213420577928,0.02831213396195271,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.36,3.38480415167113,0.14155637294503187,-1.8931903267294103e-10,0.4077941176470588,0.14897399247584958,0.5910821681528265,0.014444966363513665,-0.028312134261805816,0.02831213388316775,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.38,3.38480415164895,0.1415563729672114,-2.1149856865854133e-10,0.4077941176470588,0.14897399249891757,0.5912188396719044,0.014444966342869205,-0.028312134243522212,0.028312133820525075,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.4,3.3848041517815552,0.14155637283460631,-7.88934750861614e-11,0.4077941176470588,0.14897399235978398,0.5913507281059551,0.014444966340018153,-0.028312134105329054,0.028312133947542104,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.42,3.38480415171016,0.1415563729060019,-1.502890589755168e-10,0.4077941176470588,0.14897399243670173,0.5914778507178544,0.014444966375538826,-0.028312134246345155,0.028312133945767037,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.44,3.384804151777103,0.14155637283905903,-8.334619105987429e-11,0.4077941176470588,0.14897399236547548,0.5916002275628981,0.014444966341215556,-0.02831213411212868,0.0283121339454363,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.46,3.384804151738858,0.141556372877304,-1.2159115381216168e-10,0.4077941176470588,0.14897399240590822,0.5917178813235129,0.014444966349088938,-0.028312134165805473,0.028312133922623165,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.48,3.3848041516935528,0.14155637292260892,-1.6689608028919167e-10,0.4077941176470588,0.1489739924532486,0.5918308371287093,0.014444966359056045,-0.02831213423064593,0.028312133896853768,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.5,3.384804151643703,0.1415563729724587,-2.1674587125097844e-10,0.4077941176470588,0.1489739925053874,0.591939122358883,0.014444966368248163,-0.02831213429851227,0.028312133865020527,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.52,3.3848041516464855,0.14155637296967571,-2.1396287519515056e-10,0.4077941176470588,0.14897399250166393,0.5920427664367239,0.014444966355131367,-0.028312134270020353,0.028312133842094602,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.54,3.3848041516484946,0.1415563729676671,-2.1195425969899873e-10,0.4077941176470588,0.14897399249981103,0.5921418006051344,0.014444966369547728,-0.028312134296267805,0.028312133872359285,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.56,3.384804151678238,0.14155637293792342,-1.8221057995759793e-10,0.4077941176470588,0.14897399246923376,0.5922362576932098,0.014444966369669682,-0.028312134266763156,0.028312133902341996,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.58,3.3848041516491354,0.1415563729670264,-2.1131354999148755e-10,0.4077941176470588,0.14897399250020704,0.5923261718714738,0.014444966365478396,-0.028312134287651204,0.028312133865024104,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.6,3.3848041517384373,0.1415563728777245,-1.2201165078273846e-10,0.4077941176470588,0.1489739924062101,0.5924115783977024,0.014444966343670828,-0.02831213415560647,0.02831213391158317,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.62,3.3848041517718084,0.14155637284435318,-8.864034506395058e-11,0.4077941176470588,0.14897399236880376,0.5924925133548099,0.014444966351948396,-0.0283121341384592,0.02831213396117851,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.64,3.3848041517038823,0.1415563729122796,-1.5656675955710853e-10,0.4077941176470588,0.14897399244028542,0.5925690133823862,0.014444966345555121,-0.028312134193854796,0.028312133880721277,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.66,3.384804151579531,0.14155637303663035,-2.809175114748541e-10,0.4077941176470588,0.1489739925739943,0.5926411154035939,0.014444966370526469,-0.02831213436714939,0.028312133805314367,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.68,3.38480415167113,0.14155637294503187,-1.8931903267294103e-10,0.4077941176470588,0.14897399247584958,0.5927088563492398,0.014444966363513665,-0.028312134261805816,0.02831213388316775,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.7000000000000001,3.3848041517815552,0.14155637283460631,-7.88934750861614e-11,0.4077941176470588,0.14897399235978398,0.592772272880914,0.014444966340018153,-0.028312134105329054,0.028312133947542104,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.72,3.384804151777103,0.14155637283905903,-8.334619105987429e-11,0.4077941176470588,0.14897399236547548,0.5928314011151705,0.014444966341215556,-0.02831213411212868,0.0283121339454363,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.74,3.3848041516935528,0.14155637292260892,-1.6689608028919167e-10,0.4077941176470588,0.1489739924532486,0.5928862763507684,0.014444966359056045,-0.02831213423064593,0.028312133896853768,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.76,3.3848041516464855,0.14155637296967571,-2.1396287519515056e-10,0.4077941176470588,0.14897399250166393,0.5929369328010351,0.014444966355131367,-0.028312134270020353,0.028312133842094602,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.78,3.384804151678238,0.14155637293792342,-1.8221057995759793e-10,0.4077941176470588,0.14897399246923376,0.5929834033334153,0.014444966369669682,-0.028312134266763156,0.028312133902341996,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.8,3.3848041517384373,0.1415563728777245,-1.2201165078273846e-10,0.4077941176470588,0.1489739924062101,0.5930257192182716,0.014444966343670828,-0.02831213415560647,0.02831213391158317,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.8200000000000001,3.3848041517038823,0.1415563729122796,-1.5656675955710853e-10,0.4077941176470588,0.14897399244028542,0.5930639098889632,0.014444966345555121,-0.028312134193854796,0.028312133880721277,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.84,3.38480415167113,0.14155637294503187,-1.8931903267294103e-10,0.4077941176470588,0.14897399247584958,0.5930980027151778,0.014444966363513665,-0.028312134261805816,0.02831213388316775,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.86,3.384804151777103,0.14155637283905903,-8.334619105987429e-11,0.4077941176470588,0.14897399236547548,0.5931280227914166,0.014444966341215556,-0.02831213411212868,0.0283121339454363,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.88,3.3848041516464855,0.14155637296967571,-2.1396287519515056e-10,0.4077941176470588,0.14897399250166393,0.5931539927424266,0.014444966355131367,-0.028312134270020353,0.028312133842094602,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.9,3.3848041517384373,0.1415563728777245,-1.2201165078273846e-10,0.4077941176470588,0.1489739924062101,0.593175932547261,0.014444966343670828,-0.02831213415560647,0.02831213391158317,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.92,3.38480415167113,0.14155637294503187,-1.8931903267294103e-10,0.4077941176470588,0.14897399247584958,0.5931938593834968,0.014444966363513665,-0.028312134261805816,0.02831213388316775,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.9400000000000001,3.3848041516464855,0.14155637296967571,-2.1396287519515056e-10,0.4077941176470588,0.14897399250166393,0.5932077874929863,0.014444966355131367,-0.028312134270020353,0.028312133842094602,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.96,3.38480415167113,0.14155637294503187,-1.8931903267294103e-10,0.4077941176470588,0.14897399247584958,0.5932177280703318,0.014444966363513665,-0.028312134261805816,0.02831213388316775,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",0.98,3.38480415167113,0.14155637294503187,-1.8931903267294103e-10,0.4077941176470588,0.14897399247584958,0.5932236891750825,0.014444966363513665,-0.028312134261805816,0.02831213388316775,34,False,False
1,0,6,N,N_B6_043,"[2, 13, 15]",1.0,3.410538507684901,0.11582201693126062,0.025734355824452215,0.3476470588235294,0.12195550637523787,0.593225675668446,0.013721755895287012,-0.0011602857303103266,0.052628997379214754,34,False,False
1,0,6,N,N_B6_044,"[3, 15, 16]",0.0,3.384804151860449,0.14155637275571284,0.0,0.4077941176470588,0.14897399227688485,0.5878039508143404,0.014444966336794764,-0.028312134020117737,0.028312134020117737,34,False,False
1,0,6,N,N_B6_044,"[3, 15, 16]",0.02,3.3848041515604645,0.14155637305569707,-2.99984231899586e-10,0.4077941176470588,0.14897399259207822,0.5879236837640137,0.014444966404516526,-0.02831213445283662,0.028312133852868158,34,False,False
1,0,6,N,N_B6_044,"[3, 15, 16]",0.04,3.3848041515781984,0.14155637303796323,-2.8225038972706784e-10,0.4077941176470588,0.14897399257621982,0.5880414760410869,0.014444966405661628,-0.02831213443734718,0.0283121338728464,34,False,False
