fold,seed,protected_block_id,group_id,control_id,baseline_skill,alpha_1_drop,alpha_1_top1_drop,alpha_1_margin_drop,alpha_1_retrieval_drop,outer_test_used,outer_membership_enumerated
0,1,5,N,N_B5_022,0.12889843283471816,0.024605486746660743,0.055441176470588216,0.025934807926067643,0.012381393159030085,False,False
0,1,5,N,N_B5_023,0.12889843283471816,0.021110081431913272,0.04338235294117648,0.0222479349153744,-0.004928928956610457,False,False
0,1,5,N,N_B5_024,0.12889843283471816,0.02321264525957062,0.04220588235294115,0.02447068019325946,-0.0022174176982094895,False,False
0,1,5,N,N_B5_025,0.12889843283471816,0.020057835003477797,0.03852941176470587,0.02116680089221043,0.0002786384339281689,False,False
0,1,5,N,N_B5_026,0.12889843283471816,0.021623665367677722,0.04941176470588238,0.022790463412875092,-0.0060578524703178704,False,False
0,1,5,N,N_B5_027,0.12889843283471816,0.02197318359285258,0.0397058823529412,0.023165512744427866,0.00932040566061243,False,False
0,1,5,N,N_B5_028,0.12889843283471816,0.023709583029306577,0.050000000000000044,0.02496627709245966,0.0029310478159555453,False,False
0,1,5,N,N_B5_029,0.12889843283471816,0.02054905521873407,0.036764705882352866,0.02164959169174184,6.397498420041003e-05,False,False
0,1,5,N,N_B5_030,0.12889843283471816,0.01906626695244848,0.04397058823529415,0.020065825878266177,-0.0030817348384084564,False,False
0,1,5,N,N_B5_031,0.12889843283471816,0.024979421285569375,0.05558823529411766,0.026321992188225313,0.01175548045251218,False,False
0,1,5,N,N_B5_032,0.12889843283471816,0.022937939799672347,0.041176470588235314,0.024169314429269256,0.008880564790884282,False,False
0,1,5,N,N_B5_033,0.12889843283471816,0.02172349186441766,0.0464705882352941,0.022926411128760538,-0.003667414363084154,False,False
0,1,5,N,N_B5_034,0.12889843283471816,0.025159291376874712,0.04455882352941182,0.02645278809377591,0.017983093332327504,False,False
0,1,5,N,N_B5_035,0.12889843283471816,0.02490440309750197,0.05161764705882349,0.026218171314607436,0.005310543276863533,False,False
0,1,5,N,N_B5_036,0.12889843283471816,0.022331558001127322,0.039852941176470646,0.023486599582375617,0.004050359310125873,False,False
0,1,5,N,N_B5_037,0.12889843283471816,0.025580406042881212,0.04867647058823532,0.026982136278350236,0.014684707404418962,False,False
0,1,5,N,N_B5_038,0.12889843283471816,0.023130815973189917,0.03352941176470586,0.02435740311266546,0.012120368349463895,False,False
0,1,5,N,N_B5_039,0.12889843283471816,0.02134170012585279,0.03764705882352942,0.022455947047965774,0.005092552347491952,False,False
0,1,5,N,N_B5_040,0.12889843283471816,0.021400134646789887,0.04750000000000004,0.022571017262554144,-0.0004942051443178608,False,False
0,1,5,N,N_B5_041,0.12889843283471816,0.019176595841934083,0.030441176470588194,0.020221881412017667,0.0009183891015226431,False,False
0,1,5,N,N_B5_042,0.12889843283471816,0.02155001832459133,0.04823529411764704,0.022669582131533306,0.002633914734702536,False,False
0,1,5,N,N_B5_043,0.12889843283471816,0.022745793331936187,0.04661764705882354,0.024006259493775994,0.0019044107508202623,False,False
0,1,5,N,N_B5_044,0.12889843283471816,0.027906385078009494,0.059558823529411775,0.029428314256695023,0.00811411652769789,False,False
0,1,5,N,N_B5_045,0.12889843283471816,0.024497819532168535,0.050882352941176434,0.0257898205611108,0.0025653343731550926,False,False
0,1,5,N,N_B5_046,0.12889843283471816,0.022017386746541495,0.04632352941176471,0.023187361787938135,-0.007418780206590814,False,False
0,1,5,N,N_B5_047,0.12889843283471816,0.021357246466302188,0.043235294117647094,0.022561680727295863,0.002905892850097347,False,False
0,1,5,N,N_B5_048,0.12889843283471816,0.020706951481548636,0.04514705882352943,0.02182048477283359,-0.006658742985082067,False,False
0,1,5,N,N_B5_049,0.12889843283471816,0.023051987038825994,0.048676470588235266,0.02431178493353292,-0.003821203907890647,False,False
0,1,5,N,N_B5_050,0.12889843283471816,0.027117135376019286,0.0532352941176471,0.028580530423593098,0.02185184087846548,False,False
0,1,6,N,N_B6_001,0.12889843283471816,0.015775820432145204,0.03411764705882353,0.016623057000666408,0.007015083479983697,False,False
0,1,6,N,N_B6_002,0.12889843283471816,0.016070007992603066,0.03382352941176475,0.01692504564317049,0.006499782209254512,False,False
0,1,6,N,N_B6_003,0.12889843283471816,0.018770944928328703,0.034264705882352975,0.019751305731088548,0.015516279908257269,False,False
0,1,6,N,N_B6_004,0.12889843283471816,0.016664370776198464,0.025882352941176467,0.017580380318099567,0.009490402216144167,False,False
0,1,6,N,N_B6_005,0.12889843283471816,0.012659669949404428,0.021617647058823575,0.013391271793958798,-0.0013707060985356234,False,False
0,1,6,N,N_B6_006,0.12889843283471816,0.014929329440357658,0.02794117647058819,0.015728351394691586,0.0031497808766430824,False,False
0,1,6,N,N_B6_007,0.12889843283471816,0.014017223362544129,0.02426470588235291,0.01480217558263379,-0.0021210668174147518,False,False
0,1,6,N,N_B6_008,0.12889843283471816,0.018797451502826606,0.04367647058823526,0.01980588916477466,0.0030813443550731234,False,False
0,1,6,N,N_B6_009,0.12889843283471816,0.015852948269098638,0.031617647058823584,0.01668751520558412,0.0022661213522645607,False,False
0,1,6,N,N_B6_010,0.12889843283471816,0.012705037970246552,0.029264705882352915,0.01339739876971574,-0.00475102602479438,False,False
0,1,6,N,N_B6_011,0.12889843283471816,0.01654642553676705,0.02573529411764708,0.017446429396302532,0.005792425314094407,False,False
0,1,6,N,N_B6_012,0.12889843283471816,0.016514640411376874,0.0347058823529412,0.01743400918272553,-0.005569295075576908,False,False
0,1,6,N,N_B6_013,0.12889843283471816,0.01453156739394279,0.0354411764705882,0.015334949764416003,-0.008438978047408896,False,False
0,1,6,N,N_B6_014,0.12889843283471816,0.017412553499858874,0.03264705882352942,0.018325983024965478,0.009870168202789353,False,False
0,1,6,N,N_B6_015,0.12889843283471816,0.01573831118435974,0.03617647058823531,0.01659250286368133,-0.00911358269512652,False,False
0,1,6,N,N_B6_016,0.12889843283471816,0.01828571328657902,0.03676470588235298,0.01925482934145284,-0.0014007855730004959,False,False
0,1,6,N,N_B6_017,0.12889843283471816,0.01516914923871493,0.033382352941176474,0.015981362822056033,0.0010024260322155643,False,False
0,1,6,N,N_B6_018,0.12889843283471816,0.017878761440718996,0.033088235294117585,0.01881102092554024,0.009371934494622702,False,False
0,1,6,N,N_B6_019,0.12889843283471816,0.020928463126734687,0.04544117647058826,0.022049893202720716,0.015746810040662473,False,False
0,1,6,N,N_B6_020,0.12889843283471816,0.014425279319330353,0.03191176470588236,0.015179002923743273,0.0011868984655973858,False,False
0,1,6,N,N_B6_021,0.12889843283471816,0.01533852402225118,0.03102941176470586,0.016129598375635185,0.0002479871260024913,False,False
0,1,6,N,N_B6_022,0.12889843283471816,0.015199614078520135,0.02867647058823536,0.016049339605569285,0.003642776178244489,False,False
0,1,6,N,N_B6_023,0.12889843283471816,0.016880977976120592,0.03676470588235298,0.01781004199987045,0.00416950360173729,False,False
0,1,6,N,N_B6_024,0.12889843283471816,0.01716004020889511,0.03867647058823531,0.018087707584022034,-0.00270522535934159,False,False
0,1,6,N,N_B6_025,0.12889843283471816,0.018234923916463613,0.03191176470588236,0.01916902598106071,0.012221279698660437,False,False
0,1,6,N,N_B6_026,0.12889843283471816,0.01859443894978928,0.03279411764705881,0.019589434281204174,0.01212366773971163,False,False
0,1,6,N,N_B6_027,0.12889843283471816,0.018414802857503326,0.0354411764705882,0.019439291178675072,0.006774049557417561,False,False
0,1,6,N,N_B6_028,0.12889843283471816,0.016114650573877343,0.030147058823529416,0.01699988131933941,0.0032362996720148862,False,False
0,1,6,N,N_B6_029,0.12889843283471816,0.018170657995147804,0.029558823529411804,0.019098242756098754,0.008318364163384162,False,False
0,1,6,N,N_B6_030,0.12889843283471816,0.016136136271128768,0.021764705882352964,0.016996462409679836,0.004448846356333358,False,False
0,1,6,N,N_B6_031,0.12889843283471816,0.018686700155235297,0.041176470588235314,0.019709307195037218,-0.00026929559684973903,False,False
0,1,6,N,N_B6_032,0.12889843283471816,0.017747409674978773,0.04338235294117648,0.018710940690983016,0.003167312966470104,False,False
0,1,6,N,N_B6_033,0.12889843283471816,0.019486078707147247,0.04338235294117648,0.020540672071363994,0.008977105628716675,False,False
0,1,6,N,N_B6_034,0.12889843283471816,0.017854540944061664,0.03852941176470587,0.01879752562631465,-0.0029050827240972854,False,False
0,1,6,N,N_B6_035,0.12889843283471816,0.01699465432399716,0.036911764705882366,0.017869362461494648,0.006036480191901061,False,False
0,1,6,N,N_B6_036,0.12889843283471816,0.01792750666194974,0.04161764705882348,0.018889246671998428,-0.00299155691691555,False,False
0,1,6,N,N_B6_037,0.12889843283471816,0.020477459866107578,0.04338235294117648,0.021549884774857836,0.0058363381576317375,False,False
0,1,6,N,N_B6_038,0.12889843283471816,0.020626256978892726,0.04058823529411765,0.021760285855586675,0.011201919682116812,False,False
0,1,6,N,N_B6_039,0.12889843283471816,0.026828505716536,0.051764705882352935,0.028223966704343503,-0.011910383437099381,False,False
0,1,6,N,N_B6_040,0.12889843283471816,0.020046927953046884,0.039264705882352924,0.021141249012257043,0.012010639470516449,False,False
0,1,6,N,N_B6_041,0.12889843283471816,0.01746807179419857,0.039264705882352924,0.01836263054443603,0.005475733776851177,False,False
0,1,6,N,N_B6_042,0.12889843283471816,0.014391313786091153,0.02794117647058819,0.0151553842138,-0.0027578253531519437,False,False
0,1,6,N,N_B6_043,0.12889843283471816,0.020555290291831646,0.04588235294117654,0.021691296414152822,-0.0003228117483694559,False,False
0,1,6,N,N_B6_044,0.12889843283471816,0.02459957011678708,0.05499999999999999,0.02586937732186434,-0.01537924053561679,False,False
0,1,6,N,N_B6_045,0.12889843283471816,0.01597143983923116,0.025000000000000022,0.016841561240323932,-0.00038122699661580217,False,False
0,1,6,N,N_B6_046,0.12889843283471816,0.0202852261419377,0.03661764705882348,0.02131000218682433,0.014598071762673692,False,False
0,1,6,N,N_B6_047,0.12889843283471816,0.02596277958148821,0.05911764705882355,0.027288773285692153,-0.016560889711982774,False,False
0,1,6,N,N_B6_048,0.12889843283471816,0.02215573178305405,0.04161764705882359,0.02334901329320012,0.018164918234751692,False,False
0,1,6,N,N_B6_049,0.12889843283471816,0.014426800670684387,0.022205882352941186,0.01523158906278671,0.0003406742758480519,False,False
0,1,6,N,N_B6_050,0.12889843283471816,0.02849933036151578,0.05970588235294122,0.029955171130669492,-0.0024378113393881407,False,False
1,0,4,N,N_B4_001,0.14155637275571284,0.016704615494293973,0.0338235294117647,0.017627272400394967,-0.011700584223832577,False,False
1,0,4,N,N_B4_002,0.14155637275571284,0.019047375117153792,0.056470588235294106,0.020083707257081307,-0.006467291310354617,False,False
1,0,4,N,N_B4_003,0.14155637275571284,0.016957107370374522,0.04382352941176465,0.017868658031013368,-0.011659441758591016,False,False
1,0,4,N,N_B4_004,0.14155637275571284,0.018117434549231162,0.03250000000000003,0.01913133255105426,-0.019330879574175674,False,False
1,0,4,N,N_B4_005,0.14155637275571284,0.019744926861011425,0.04441176470588232,0.020857253253113384,-0.01583729535707612,False,False
1,0,4,N,N_B4_006,0.14155637275571284,0.01580987103592177,0.03205882352941175,0.016709229731191655,-0.019212897758474567,False,False
1,0,4,N,N_B4_007,0.14155637275571284,0.020098360192217002,0.05838235294117644,0.02120649988839174,-0.016181053429719205,False,False
1,0,4,N,N_B4_008,0.14155637275571284,0.014538550600891403,0.04279411764705876,0.015333195676339118,-0.010025012609335304,False,False
1,0,4,N,N_B4_009,0.14155637275571284,0.019244195436155048,0.0388235294117647,0.020272499933290555,-0.010096406108498157,False,False
1,0,4,N,N_B4_010,0.14155637275571284,0.021234116291019428,0.05352941176470588,0.022346111254303136,-0.004076006942943744,False,False
1,0,4,N,N_B4_011,0.14155637275571284,0.016251248957658754,0.03999999999999998,0.017148636382364857,-0.01936928368795987,False,False
1,0,4,N,N_B4_012,0.14155637275571284,0.022451469882204922,0.04882352941176471,0.02360891717089894,-0.0035891988603332647,False,False
1,0,4,N,N_B4_013,0.14155637275571284,0.02350628967116329,0.05117647058823532,0.024750804923301367,-0.01294772989211923,False,False
1,0,4,N,N_B4_014,0.14155637275571284,0.017564168703977062,0.05088235294117649,0.018550623231479824,-0.01465548423217733,False,False
1,0,4,N,N_B4_015,0.14155637275571284,0.02168085884404461,0.056764705882352884,0.02279216416360552,-0.00413849448141268,False,False
1,0,4,N,N_B4_016,0.14155637275571284,0.019673823675148222,0.04794117647058821,0.02069475941179255,-0.010543140972048226,False,False
1,0,4,N,N_B4_017,0.14155637275571284,0.023883774809373093,0.04911764705882343,0.025129817249495603,-0.01328170600175893,False,False
1,0,4,N,N_B4_018,0.14155637275571284,0.01343071287871736,0.029705882352941138,0.01420349582215874,-0.012587842134566873,False,False
1,0,4,N,N_B4_019,0.14155637275571284,0.028129350159331767,0.05352941176470588,0.02960394460662341,-0.016925139075404383,False,False
1,0,4,N,N_B4_020,0.14155637275571284,0.014742976833534593,0.019264705882352906,0.015619092852350858,-0.02156496909434813,False,False
1,0,4,N,N_B4_021,0.14155637275571284,0.023164383484198553,0.0505882352941176,0.024392938322281427,-0.012437818406400236,False,False
1,0,4,N,N_B4_022,0.14155637275571284,0.029074917918987253,0.06794117647058823,0.030590570455768934,-0.011923824372728986,False,False
1,0,4,N,N_B4_023,0.14155637275571284,0.027520987602973238,0.06191176470588233,0.028917504104500086,-0.006169075932541679,False,False
1,0,4,N,N_B4_024,0.14155637275571284,0.026120784204820904,0.07294117647058823,0.02746688701992267,0.0003366716494789257,False,False
1,0,4,N,N_B4_025,0.14155637275571284,0.023821457150825745,0.05411764705882349,0.025059607187887856,-0.004533818979036708,False,False
1,0,4,N,N_B4_026,0.14155637275571284,0.020913526612756153,0.03647058823529409,0.02204182610578928,-0.018144494149577972,False,False
1,0,4,N,N_B4_027,0.14155637275571284,0.025791651315759834,0.06691176470588228,0.027142621850270693,0.0005579790135180618,False,False
1,0,4,N,N_B4_028,0.14155637275571284,0.023366422195614772,0.06941176470588234,0.024581524008950195,0.002458955190069223,False,False
1,0,4,N,N_B4_029,0.14155637275571284,0.021416088602102493,0.03897058823529409,0.02254852693093562,-0.012102569298526822,False,False
1,0,4,N,N_B4_030,0.14155637275571284,0.02499163835981294,0.0726470588235294,0.026308412027014325,-0.008270845691655593,False,False
1,0,4,N,N_B4_031,0.14155637275571284,0.02708748006993647,0.06514705882352939,0.02852790049628079,-0.008089059690451483,False,False
1,0,4,N,N_B4_032,0.14155637275571284,0.014850901467023642,0.027352941176470524,0.01571666817404327,-0.02167584079718088,False,False
1,0,4,N,N_B4_033,0.14155637275571284,0.024394513713572152,0.062205882352941166,0.025704522461814205,-0.007922503970970385,False,False
1,0,4,N,N_B4_034,0.14155637275571284,0.026632806317194488,0.0514705882352941,0.028037364441423657,-0.011769613165799497,False,False
1,0,4,N,N_B4_035,0.14155637275571284,0.025623212336926354,0.05985294117647061,0.026972527984457623,-0.009800703712249281,False,False
1,0,4,N,N_B4_036,0.14155637275571284,0.021512321641241477,0.060588235294117665,0.022649651314710445,-0.0041853489806239486,False,False
1,0,4,N,N_B4_037,0.14155637275571284,0.026048740815805216,0.06867647058823528,0.027381725723717415,-0.0019552186066000843,False,False
1,0,4,N,N_B4_038,0.14155637275571284,0.028708612309452847,0.07279411764705879,0.0302122289690884,-0.008036614639287731,False,False
1,0,4,N,N_B4_039,0.14155637275571284,0.026204129172462065,0.05749999999999994,0.02758111250951148,-0.012781754758194985,False,False
1,0,4,N,N_B4_040,0.14155637275571284,0.026230421560516026,0.05897058823529405,0.027584584805790485,-0.015041450051779037,False,False
1,0,4,N,N_B4_041,0.14155637275571284,0.02035279995457051,0.04661764705882354,0.021433034078795543,-0.006633566793381673,False,False
1,0,4,N,N_B4_042,0.14155637275571284,0.029111360597256164,0.058382352941176385,0.030620265468355987,-0.01673816719823762,False,False
1,0,4,N,N_B4_043,0.14155637275571284,0.016460587730959014,0.039264705882352924,0.01742971925298381,-0.01730048178214405,False,False
1,0,4,N,N_B4_044,0.14155637275571284,0.02226909143273567,0.04926470588235293,0.02348899333092566,-0.013819632844179863,False,False
1,0,4,N,N_B4_045,0.14155637275571284,0.030396642922443873,0.07397058823529412,0.03190454116624247,-0.005114139874735524,False,False
1,0,4,N,N_B4_046,0.14155637275571284,0.024844516229376584,0.050882352941176434,0.026103745624007288,-0.0018604697664783565,False,False
1,0,4,N,N_B4_047,0.14155637275571284,0.031014776831825075,0.058676470588235274,0.032604694369183146,-0.01591729086696103,False,False
1,0,4,N,N_B4_048,0.14155637275571284,0.020429794674269197,0.04676470588235293,0.02149904832239527,-0.006558239431094126,False,False
1,0,4,N,N_B4_049,0.14155637275571284,0.02145268274903661,0.051911764705882324,0.022589368536510557,-0.01015577795670497,False,False
1,0,4,N,N_B4_050,0.14155637275571284,0.033654205581383156,0.07088235294117645,0.03535280537978745,-0.00895050487548088,False,False
1,0,6,N,N_B6_001,0.14155637275571284,0.008423646026582854,0.02220588235294113,0.008924945262466483,-0.015291702153667375,False,False
1,0,6,N,N_B6_002,0.14155637275571284,0.007441024055712203,0.01058823529411762,0.007925566499509845,-0.017520767262658943,False,False
1,0,6,N,N_B6_003,0.14155637275571284,0.010589749762193623,0.01455882352941179,0.011219083443287037,-0.016254587479168303,False,False
1,0,6,N,N_B6_004,0.14155637275571284,0.009471069622358552,0.028088235294117636,0.01000287324633825,-0.007634434205819329,False,False
1,0,6,N,N_B6_005,0.14155637275571284,0.010853062467074154,0.027794117647058803,0.011474826711294295,-0.016052026410540488,False,False
1,0,6,N,N_B6_006,0.14155637275571284,0.012590207248696444,0.037058823529411755,0.0133147803228649,-0.012121055786198265,False,False
1,0,6,N,N_B6_007,0.14155637275571284,0.012064080880941491,0.03044117647058825,0.012733685729182043,-0.011264937227874694,False,False
1,0,6,N,N_B6_008,0.14155637275571284,0.01530287546586584,0.033235294117647085,0.016130882845562078,-0.009776688031206793,False,False
1,0,6,N,N_B6_009,0.14155637275571284,0.01576884335449802,0.04338235294117637,0.016599252870637626,-0.009611995040844867,False,False
1,0,6,N,N_B6_010,0.14155637275571284,0.012961994044565828,0.03058823529411764,0.013646951418625236,-0.0029013492357558013,False,False
1,0,6,N,N_B6_011,0.14155637275571284,0.01383510727061335,0.04161764705882348,0.014548671275585207,-0.0004929679920036012,False,False
1,0,6,N,N_B6_012,0.14155637275571284,0.01446739274380296,0.022647058823529354,0.015266378778563211,-0.011951890668560061,False,False
1,0,6,N,N_B6_013,0.14155637275571284,0.011907210521271222,0.03191176470588236,0.012536805210217966,-0.006410934690804337,False,False
