fold,seed,protected_block_id,control_id,dose,target,epsilon_ID,alpha,achieved_drop,residual,eligible,outer_test_used,outer_membership_enumerated
0,0,5,N_B5_036,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_036,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_037,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_037,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_037,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_038,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_038,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_038,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_039,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_039,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_039,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_040,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_040,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_040,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_041,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_041,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_041,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_042,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_042,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_042,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_043,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_043,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_043,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_044,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_044,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_044,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_045,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_045,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_045,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_046,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_046,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_046,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_047,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_047,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_047,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_048,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_048,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_048,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_049,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_049,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_049,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_050,LOW,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_050,MEDIUM,0.0,0.02618891136433882,,,,False,False,False
0,0,5,N_B5_050,HIGH,0.0,0.02618891136433882,,,,False,False,False
0,1,5,N_B5_001,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_001,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_001,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_002,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_002,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_002,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_003,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_003,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_003,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_004,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_004,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_004,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_005,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_005,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_005,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_006,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_006,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_006,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_007,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_007,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_007,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_008,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_008,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_008,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_009,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_009,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_009,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_010,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_010,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_010,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_011,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_011,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_011,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_012,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_012,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_012,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_013,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_013,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_013,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_014,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_014,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_014,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_015,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_015,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_015,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_016,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_016,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_016,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_017,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_017,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_017,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_018,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_018,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_018,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_019,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_019,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_019,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_020,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_020,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_020,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_021,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_021,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_021,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_022,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_022,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_022,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_023,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_023,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_023,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_024,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_024,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_024,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_025,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_025,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_025,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_026,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_026,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_026,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_027,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_027,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_027,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_028,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_028,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_028,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_029,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_029,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_029,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_030,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_030,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_030,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_031,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_031,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_031,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_032,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_032,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_032,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_033,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_033,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_033,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_034,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_034,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_034,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_035,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_035,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_035,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_036,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_036,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_036,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_037,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_037,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_037,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_038,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_038,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_038,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_039,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_039,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_039,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_040,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_040,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_040,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_041,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_041,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_041,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_042,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_042,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_042,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_043,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_043,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_043,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_044,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_044,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_044,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_045,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_045,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_045,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_046,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_046,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_046,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_047,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_047,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_047,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_048,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_048,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_048,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_049,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_049,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_049,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_050,LOW,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_050,MEDIUM,0.0,0.024316962321596153,,,,False,False,False
0,1,5,N_B5_050,HIGH,0.0,0.024316962321596153,,,,False,False,False
0,1,6,N_B6_001,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_001,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_001,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_002,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_002,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_002,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_003,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_003,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_003,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_004,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_004,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_004,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_005,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_005,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_005,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_006,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_006,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_006,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_007,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_007,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_007,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_008,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_008,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_008,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_009,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_009,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_009,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_010,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_010,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_010,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_011,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_011,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_011,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_012,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_012,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_012,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_013,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_013,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_013,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_014,LOW,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_014,MEDIUM,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_014,HIGH,0.0,0.0243169623084982,,,,False,False,False
0,1,6,N_B6_015,LOW,0.0,0.0243169623084982,,,,False,False,False
