dataset,seed,outer_fold,alpha,calibration_subject_count,repetition,estimated_q,csr,full_set_fallback,positive_benefit_certification_rate,joint_validity,average_set_size,safe_oracle_headroom_captured
hmc,4,0,0.2,15,10,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,15,11,0.6546399290961868,0.36363636363636365,0.6363636363636364,0.0,0.9090909090909091,4.1886363636363635,0.0
hmc,4,0,0.2,15,12,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,15,13,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,15,14,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,15,15,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,15,16,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,15,17,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,15,18,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,15,19,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,0,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,20,1,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,20,2,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,3,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,4,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,5,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,6,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,20,7,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,20,8,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,9,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,10,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,20,11,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,12,0.6546399290961868,0.36363636363636365,0.6363636363636364,0.0,0.9090909090909091,4.1886363636363635,0.0
hmc,4,0,0.2,20,13,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,14,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,20,15,0.6546399290961868,0.36363636363636365,0.6363636363636364,0.0,0.9090909090909091,4.1886363636363635,0.0
hmc,4,0,0.2,20,16,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,17,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,20,18,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,20,19,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,0,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,1,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,25,2,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,25,3,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,4,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,5,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,6,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,25,7,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,8,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,9,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,25,10,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,11,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,12,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,25,13,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,14,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,15,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,25,16,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,25,17,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,25,18,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,25,19,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,0,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,1,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,2,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,30,3,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,4,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,30,5,0.6546399290961868,0.36363636363636365,0.6363636363636364,0.0,0.9090909090909091,4.1886363636363635,0.0
hmc,4,0,0.2,30,6,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,7,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,30,8,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,9,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,30,10,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,11,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,30,12,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,13,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,30,14,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,30,15,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,30,16,0.6546399290961868,0.36363636363636365,0.6363636363636364,0.0,0.9090909090909091,4.1886363636363635,0.0
hmc,4,0,0.2,30,17,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,30,18,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,30,19,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,0,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,50,1,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,2,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,3,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,4,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,50,5,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,6,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,50,7,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,8,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,9,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,50,10,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,50,11,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,12,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,50,13,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,14,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,15,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,16,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,50,17,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,50,18,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,50,19,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,75,0,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,1,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,75,2,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,3,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,4,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,5,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,6,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,7,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,8,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,75,9,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,10,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,75,11,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,75,12,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,13,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,14,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,15,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,16,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,17,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,18,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,75,19,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,0,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,1,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,2,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,3,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,4,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,100,5,1.2228646110286043,0.0,1.0,0.0,1.0,5.0,0.0
hmc,4,0,0.2,100,6,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,7,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,8,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,9,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,10,0.6888734358393025,0.2727272727272727,0.7272727272727273,0.0,1.0,4.283333333333333,0.0
hmc,4,0,0.2,100,11,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,12,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,13,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,14,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,15,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,16,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,17,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,18,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,0,0.2,100,19,0.8027911236843653,0.2727272727272727,0.7272727272727273,0.0,1.0,4.364015151515152,0.0
hmc,4,1,0.1,10,0,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,10,1,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,2,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,3,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,4,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,5,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,6,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,7,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,8,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,9,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,10,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,11,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,12,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,10,13,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,14,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,10,15,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,16,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,17,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,10,18,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,10,19,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,0,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,1,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,2,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,3,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,4,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,15,5,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,6,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,15,7,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,8,0.8228458699077165,0.2727272727272727,0.7272727272727273,0.0,0.8181818181818182,4.249621212121212,0.0
hmc,4,1,0.1,15,9,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,10,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,15,11,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,15,12,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,13,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,14,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,15,15,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,16,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,17,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,15,18,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,15,19,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,0,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,20,1,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,20,2,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,3,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,4,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,5,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,6,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,20,7,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,20,8,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,9,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,10,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,20,11,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,12,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,20,13,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,14,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,20,15,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,20,16,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,17,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,20,18,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,20,19,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,0,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,1,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,25,2,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,25,3,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,4,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,5,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,6,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,25,7,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,8,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,9,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,25,10,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,11,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,12,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,25,13,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,14,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,15,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,25,16,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,25,17,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,25,18,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,25,19,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,30,0,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,30,1,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,30,2,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,30,3,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,30,4,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,30,5,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,30,6,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,30,7,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,30,8,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,30,9,1.4258649949136084,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.5628787878787875,0.0
hmc,4,1,0.1,30,10,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
hmc,4,1,0.1,30,11,1.2336346500400146,0.18181818181818182,0.8181818181818182,0.0,0.9090909090909091,4.497348484848485,0.0
hmc,4,1,0.1,30,12,1.7038098741472258,0.09090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.708333333333333,0.0
