model,task,fold,seed,subject_id,persistent_block,nonpersistent_block,block_rank,score_U_persistent,score_U_nonpersistent,Delta_future,Delta_worst
EEGConformer,OpenBMI_ERP,2,1,39,5,6,4,0.06164821886042878,0.037457405734051416,0.0,0.0
EEGConformer,OpenBMI_ERP,2,1,4,5,6,4,0.06164821886042878,0.037457405734051416,0.0625,-0.09375
EEGConformer,OpenBMI_ERP,2,1,42,5,6,4,0.06164821886042878,0.037457405734051416,0.015625,0.015625
EEGConformer,OpenBMI_ERP,2,1,51,5,6,4,0.06164821886042878,0.037457405734051416,-0.109375,-0.109375
EEGConformer,OpenBMI_ERP,2,1,54,5,6,4,0.06164821886042878,0.037457405734051416,0.28125,0.28125
EEGConformer,OpenBMI_ERP,2,2,12,3,6,4,0.004932316420705246,0.009825401335979584,0.171875,0.140625
EEGConformer,OpenBMI_ERP,2,2,13,3,6,4,0.004932316420705246,0.009825401335979584,0.15625,0.125
EEGConformer,OpenBMI_ERP,2,2,17,3,6,4,0.004932316420705246,0.009825401335979584,-0.125,-0.125
EEGConformer,OpenBMI_ERP,2,2,18,3,6,4,0.004932316420705246,0.009825401335979584,-0.0625,-0.046875
EEGConformer,OpenBMI_ERP,2,2,24,3,6,4,0.004932316420705246,0.009825401335979584,-0.234375,-0.234375
EEGConformer,OpenBMI_ERP,2,2,25,3,6,4,0.004932316420705246,0.009825401335979584,-0.140625,-0.125
EEGConformer,OpenBMI_ERP,2,2,29,3,6,4,0.004932316420705246,0.009825401335979584,-0.015625,-0.015625
EEGConformer,OpenBMI_ERP,2,2,36,3,6,4,0.004932316420705246,0.009825401335979584,-0.0625,-0.0625
EEGConformer,OpenBMI_ERP,2,2,37,3,6,4,0.004932316420705246,0.009825401335979584,0.0,-0.078125
EEGConformer,OpenBMI_ERP,2,2,39,3,6,4,0.004932316420705246,0.009825401335979584,-0.0625,-0.0625
EEGConformer,OpenBMI_ERP,2,2,4,3,6,4,0.004932316420705246,0.009825401335979584,-0.125,-0.109375
EEGConformer,OpenBMI_ERP,2,2,42,3,6,4,0.004932316420705246,0.009825401335979584,0.078125,0.109375
EEGConformer,OpenBMI_ERP,2,2,51,3,6,4,0.004932316420705246,0.009825401335979584,0.09375,0.046875
EEGConformer,OpenBMI_ERP,2,2,54,3,6,4,0.004932316420705246,0.009825401335979584,0.109375,0.09375
EEGConformer,OpenBMI_ERP,2,2,12,4,6,4,0.06390392822590424,0.009825401335979584,0.234375,0.265625
EEGConformer,OpenBMI_ERP,2,2,13,4,6,4,0.06390392822590424,0.009825401335979584,0.34375,0.328125
EEGConformer,OpenBMI_ERP,2,2,17,4,6,4,0.06390392822590424,0.009825401335979584,0.046875,0.046875
EEGConformer,OpenBMI_ERP,2,2,18,4,6,4,0.06390392822590424,0.009825401335979584,-0.140625,-0.09375
EEGConformer,OpenBMI_ERP,2,2,24,4,6,4,0.06390392822590424,0.009825401335979584,-0.015625,-0.015625
EEGConformer,OpenBMI_ERP,2,2,25,4,6,4,0.06390392822590424,0.009825401335979584,-0.015625,0.0
EEGConformer,OpenBMI_ERP,2,2,29,4,6,4,0.06390392822590424,0.009825401335979584,0.1875,0.15625
EEGConformer,OpenBMI_ERP,2,2,36,4,6,4,0.06390392822590424,0.009825401335979584,-0.09375,-0.125
EEGConformer,OpenBMI_ERP,2,2,37,4,6,4,0.06390392822590424,0.009825401335979584,0.125,0.09375
EEGConformer,OpenBMI_ERP,2,2,39,4,6,4,0.06390392822590424,0.009825401335979584,-0.046875,-0.046875
EEGConformer,OpenBMI_ERP,2,2,4,4,6,4,0.06390392822590424,0.009825401335979584,0.0,0.015625
EEGConformer,OpenBMI_ERP,2,2,42,4,6,4,0.06390392822590424,0.009825401335979584,0.203125,0.234375
EEGConformer,OpenBMI_ERP,2,2,51,4,6,4,0.06390392822590424,0.009825401335979584,0.09375,0.09375
EEGConformer,OpenBMI_ERP,2,2,54,4,6,4,0.06390392822590424,0.009825401335979584,0.15625,0.09375
EEGConformer,OpenBMI_ERP,3,0,12,4,6,4,0.03684589710078667,0.01549586097937069,0.0,-0.015625
EEGConformer,OpenBMI_ERP,3,0,13,4,6,4,0.03684589710078667,0.01549586097937069,-0.0625,-0.0625
EEGConformer,OpenBMI_ERP,3,0,17,4,6,4,0.03684589710078667,0.01549586097937069,0.203125,0.140625
EEGConformer,OpenBMI_ERP,3,0,18,4,6,4,0.03684589710078667,0.01549586097937069,0.109375,0.125
EEGConformer,OpenBMI_ERP,3,0,24,4,6,4,0.03684589710078667,0.01549586097937069,0.109375,0.109375
EEGConformer,OpenBMI_ERP,3,0,25,4,6,4,0.03684589710078667,0.01549586097937069,0.0,-0.03125
EEGConformer,OpenBMI_ERP,3,0,29,4,6,4,0.03684589710078667,0.01549586097937069,-0.09375,-0.09375
EEGConformer,OpenBMI_ERP,3,0,36,4,6,4,0.03684589710078667,0.01549586097937069,0.125,0.1875
EEGConformer,OpenBMI_ERP,3,0,37,4,6,4,0.03684589710078667,0.01549586097937069,0.203125,0.0625
EEGConformer,OpenBMI_ERP,3,0,39,4,6,4,0.03684589710078667,0.01549586097937069,0.109375,0.109375
EEGConformer,OpenBMI_ERP,3,0,4,4,6,4,0.03684589710078667,0.01549586097937069,0.15625,0.15625
EEGConformer,OpenBMI_ERP,3,0,42,4,6,4,0.03684589710078667,0.01549586097937069,-0.015625,-0.015625
EEGConformer,OpenBMI_ERP,3,0,51,4,6,4,0.03684589710078667,0.01549586097937069,0.03125,0.03125
EEGConformer,OpenBMI_ERP,3,0,54,4,6,4,0.03684589710078667,0.01549586097937069,-0.09375,-0.28125
