family_id,dataset_id,backbone_id,fold_id,seed_id,subject_id,block_id,action,noop_BA,action_BA,delta_BA,pair_oracle_BA,pair_oracle_gain,all_action_oracle_gain,decision_units,outer_test_used,best_nontrivial_fixed_gain,best_fixed_including_noop_gain,selection_value,audit_fold_id
openbmi_sample_router,OpenBMI,EEGNet,1,0,29,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.915,0.955,0.04,0.955,0.04,0.04,200,False,-0.005,0,0.04,
openbmi_sample_router,OpenBMI,EEGNet,1,0,30,PROTECTED_UNION,ERASE,0.83,0.595,-0.235,0.91,0.08,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,30,PROTECTED_UNION,AMPLIFY,0.83,0.82,-0.01,0.86,0.03,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,30,PROTECTED_UNION,GEOMETRY,0.83,0.735,-0.095,0.875,0.045,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,30,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.83,0.955,0.125,0.955,0.125,0.125,200,False,-0.01,0,0.125,
openbmi_sample_router,OpenBMI,EEGNet,1,0,31,PROTECTED_UNION,ERASE,0.84,0.6,-0.24,0.945,0.105,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,31,PROTECTED_UNION,AMPLIFY,0.84,0.76,-0.08,0.86,0.02,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,31,PROTECTED_UNION,GEOMETRY,0.84,0.66,-0.18,0.855,0.015,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,31,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.84,0.965,0.125,0.965,0.125,0.125,200,False,-0.08,0,0.125,
openbmi_sample_router,OpenBMI,EEGNet,1,0,32,PROTECTED_UNION,ERASE,0.935,0.84,-0.095,0.99,0.055,0.065,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,32,PROTECTED_UNION,AMPLIFY,0.935,0.92,-0.015,0.94,0.005,0.065,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,32,PROTECTED_UNION,GEOMETRY,0.935,0.875,-0.06,0.945,0.01,0.065,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,32,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.935,1,0.065,1,0.065,0.065,200,False,-0.015,0,0.065,
openbmi_sample_router,OpenBMI,EEGNet,1,0,33,PROTECTED_UNION,ERASE,0.975,0.83,-0.145,0.99,0.015,0.025,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,33,PROTECTED_UNION,AMPLIFY,0.975,0.965,-0.01,0.975,0,0.025,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,33,PROTECTED_UNION,GEOMETRY,0.975,0.935,-0.04,0.985,0.01,0.025,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,33,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.975,1,0.025,1,0.025,0.025,200,False,-0.01,0,0.025,
openbmi_sample_router,OpenBMI,EEGNet,1,0,34,PROTECTED_UNION,ERASE,0.695,0.515,-0.18,0.91,0.215,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,34,PROTECTED_UNION,AMPLIFY,0.695,0.635,-0.06,0.72,0.025,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,34,PROTECTED_UNION,GEOMETRY,0.695,0.625,-0.07,0.745,0.05,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,34,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.695,0.955,0.26,0.955,0.26,0.26,200,False,-0.06,0,0.26,
openbmi_sample_router,OpenBMI,EEGNet,1,0,36,PROTECTED_UNION,ERASE,0.975,0.89,-0.085,0.985,0.01,0.01,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,36,PROTECTED_UNION,AMPLIFY,0.975,0.975,0,0.975,0,0.01,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,36,PROTECTED_UNION,GEOMETRY,0.975,0.95,-0.025,0.975,0,0.01,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,36,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.975,0.985,0.01,0.985,0.01,0.01,200,False,0,0,0.01,
openbmi_sample_router,OpenBMI,EEGNet,1,0,37,PROTECTED_UNION,ERASE,0.99,0.78,-0.21,0.99,0,0,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,37,PROTECTED_UNION,AMPLIFY,0.99,0.975,-0.015,0.99,0,0,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,37,PROTECTED_UNION,GEOMETRY,0.99,0.935,-0.055,0.99,0,0,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,37,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.99,0.99,0,0.99,0,0,200,False,-0.015,0,0,
openbmi_sample_router,OpenBMI,EEGNet,1,0,39,PROTECTED_UNION,ERASE,0.88,0.55,-0.33,0.92,0.04,0.105,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,39,PROTECTED_UNION,AMPLIFY,0.88,0.895,0.015,0.935,0.055,0.105,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,39,PROTECTED_UNION,GEOMETRY,0.88,0.85,-0.03,0.93,0.05,0.105,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,39,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.88,0.985,0.105,0.985,0.105,0.105,200,False,0.015,0.015,0.09,
openbmi_sample_router,OpenBMI,EEGNet,1,0,4,PROTECTED_UNION,ERASE,0.75,0.65,-0.1,0.905,0.155,0.205,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,4,PROTECTED_UNION,AMPLIFY,0.75,0.71,-0.04,0.79,0.04,0.205,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,4,PROTECTED_UNION,GEOMETRY,0.75,0.72,-0.03,0.805,0.055,0.205,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,4,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.75,0.955,0.205,0.955,0.205,0.205,200,False,-0.03,0,0.205,
openbmi_sample_router,OpenBMI,EEGNet,1,0,41,PROTECTED_UNION,ERASE,0.725,0.605,-0.12,0.835,0.11,0.18,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,41,PROTECTED_UNION,AMPLIFY,0.725,0.68,-0.045,0.755,0.03,0.18,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,41,PROTECTED_UNION,GEOMETRY,0.725,0.645,-0.08,0.815,0.09,0.18,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,41,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.725,0.905,0.18,0.905,0.18,0.18,200,False,-0.045,0,0.18,
openbmi_sample_router,OpenBMI,EEGNet,1,0,44,PROTECTED_UNION,ERASE,0.92,0.845,-0.075,0.96,0.04,0.055,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,44,PROTECTED_UNION,AMPLIFY,0.92,0.91,-0.01,0.93,0.01,0.055,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,44,PROTECTED_UNION,GEOMETRY,0.92,0.825,-0.095,0.93,0.01,0.055,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,44,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.92,0.975,0.055,0.975,0.055,0.055,200,False,-0.01,0,0.055,
openbmi_sample_router,OpenBMI,EEGNet,1,0,46,PROTECTED_UNION,ERASE,0.74,0.57,-0.17,0.81,0.07,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,46,PROTECTED_UNION,AMPLIFY,0.74,0.735,-0.005,0.79,0.05,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,46,PROTECTED_UNION,GEOMETRY,0.74,0.695,-0.045,0.79,0.05,0.14,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,46,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.74,0.88,0.14,0.88,0.14,0.14,200,False,-0.005,0,0.14,
openbmi_sample_router,OpenBMI,EEGNet,1,0,47,PROTECTED_UNION,ERASE,0.875,0.57,-0.305,0.89,0.015,0.065,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,47,PROTECTED_UNION,AMPLIFY,0.875,0.88,0.005,0.925,0.05,0.065,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,47,PROTECTED_UNION,GEOMETRY,0.875,0.855,-0.02,0.925,0.05,0.065,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,47,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.875,0.94,0.065,0.94,0.065,0.065,200,False,0.005,0.005,0.06,
openbmi_sample_router,OpenBMI,EEGNet,1,0,49,PROTECTED_UNION,ERASE,0.88,0.63,-0.25,0.935,0.055,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,49,PROTECTED_UNION,AMPLIFY,0.88,0.855,-0.025,0.9,0.02,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,49,PROTECTED_UNION,GEOMETRY,0.88,0.855,-0.025,0.93,0.05,0.1,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,49,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.88,0.98,0.1,0.98,0.1,0.1,200,False,-0.025,0,0.1,
openbmi_sample_router,OpenBMI,EEGNet,1,0,51,PROTECTED_UNION,ERASE,0.74,0.585,-0.155,0.81,0.07,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,51,PROTECTED_UNION,AMPLIFY,0.74,0.725,-0.015,0.765,0.025,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,51,PROTECTED_UNION,GEOMETRY,0.74,0.73,-0.01,0.795,0.055,0.125,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,51,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.74,0.865,0.125,0.865,0.125,0.125,200,False,-0.01,0,0.125,
openbmi_sample_router,OpenBMI,EEGNet,1,0,52,PROTECTED_UNION,ERASE,0.755,0.62,-0.135,0.875,0.12,0.225,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,52,PROTECTED_UNION,AMPLIFY,0.755,0.745,-0.01,0.82,0.065,0.225,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,52,PROTECTED_UNION,GEOMETRY,0.755,0.705,-0.05,0.855,0.1,0.225,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,52,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.755,0.98,0.225,0.98,0.225,0.225,200,False,-0.01,0,0.225,
openbmi_sample_router,OpenBMI,EEGNet,1,0,53,PROTECTED_UNION,ERASE,0.79,0.55,-0.24,0.855,0.065,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,53,PROTECTED_UNION,AMPLIFY,0.79,0.78,-0.01,0.83,0.04,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,53,PROTECTED_UNION,GEOMETRY,0.79,0.775,-0.015,0.86,0.07,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,53,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.79,0.925,0.135,0.925,0.135,0.135,200,False,-0.01,0,0.135,
openbmi_sample_router,OpenBMI,EEGNet,1,0,54,PROTECTED_UNION,ERASE,0.705,0.58,-0.125,0.84,0.135,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,54,PROTECTED_UNION,AMPLIFY,0.705,0.68,-0.025,0.75,0.045,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,54,PROTECTED_UNION,GEOMETRY,0.705,0.635,-0.07,0.775,0.07,0.21,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,54,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.705,0.915,0.21,0.915,0.21,0.21,200,False,-0.025,0,0.21,
openbmi_sample_router,OpenBMI,EEGNet,1,0,8,PROTECTED_UNION,ERASE,0.81,0.75,-0.06,0.875,0.065,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,8,PROTECTED_UNION,AMPLIFY,0.81,0.805,-0.005,0.825,0.015,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,8,PROTECTED_UNION,GEOMETRY,0.81,0.76,-0.05,0.85,0.04,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,8,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.81,0.905,0.095,0.905,0.095,0.095,200,False,-0.005,0,0.095,
openbmi_sample_router,OpenBMI,EEGNet,1,0,9,PROTECTED_UNION,ERASE,0.865,0.755,-0.11,0.9,0.035,0.075,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,9,PROTECTED_UNION,AMPLIFY,0.865,0.855,-0.01,0.875,0.01,0.075,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,9,PROTECTED_UNION,GEOMETRY,0.865,0.815,-0.05,0.905,0.04,0.075,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,0,9,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.865,0.94,0.075,0.94,0.075,0.075,200,False,-0.01,0,0.075,
openbmi_sample_router,OpenBMI,EEGNet,1,1,12,PROTECTED_UNION,ERASE,0.825,0.62,-0.205,0.9,0.075,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,12,PROTECTED_UNION,AMPLIFY,0.825,0.745,-0.08,0.87,0.045,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,12,PROTECTED_UNION,GEOMETRY,0.825,0.66,-0.165,0.875,0.05,0.13,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,12,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.825,0.955,0.13,0.955,0.13,0.13,200,False,-0.08,0,0.13,
openbmi_sample_router,OpenBMI,EEGNet,1,1,13,PROTECTED_UNION,ERASE,0.68,0.535,-0.145,0.815,0.135,0.24,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,13,PROTECTED_UNION,AMPLIFY,0.68,0.63,-0.05,0.74,0.06,0.24,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,13,PROTECTED_UNION,GEOMETRY,0.68,0.605,-0.075,0.8,0.12,0.24,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,13,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.68,0.92,0.24,0.92,0.24,0.24,200,False,-0.05,0,0.24,
openbmi_sample_router,OpenBMI,EEGNet,1,1,14,PROTECTED_UNION,ERASE,0.77,0.69,-0.08,0.845,0.075,0.15,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,14,PROTECTED_UNION,AMPLIFY,0.77,0.78,0.01,0.82,0.05,0.15,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,14,PROTECTED_UNION,GEOMETRY,0.77,0.68,-0.09,0.845,0.075,0.15,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,14,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.77,0.92,0.15,0.92,0.15,0.15,200,False,0.01,0.01,0.14,
openbmi_sample_router,OpenBMI,EEGNet,1,1,15,PROTECTED_UNION,ERASE,0.8,0.76,-0.04,0.915,0.115,0.17,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,15,PROTECTED_UNION,AMPLIFY,0.8,0.7,-0.1,0.83,0.03,0.17,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,15,PROTECTED_UNION,GEOMETRY,0.8,0.615,-0.185,0.86,0.06,0.17,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,15,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.8,0.97,0.17,0.97,0.17,0.17,200,False,-0.04,0,0.17,
openbmi_sample_router,OpenBMI,EEGNet,1,1,18,PROTECTED_UNION,ERASE,0.885,0.67,-0.215,0.915,0.03,0.085,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,18,PROTECTED_UNION,AMPLIFY,0.885,0.92,0.035,0.935,0.05,0.085,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,18,PROTECTED_UNION,GEOMETRY,0.885,0.88,-0.005,0.93,0.045,0.085,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,18,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.885,0.97,0.085,0.97,0.085,0.085,200,False,0.035,0.035,0.05,
openbmi_sample_router,OpenBMI,EEGNet,1,1,2,PROTECTED_UNION,ERASE,0.74,0.66,-0.08,0.875,0.135,0.195,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,2,PROTECTED_UNION,AMPLIFY,0.74,0.725,-0.015,0.785,0.045,0.195,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,2,PROTECTED_UNION,GEOMETRY,0.74,0.635,-0.105,0.79,0.05,0.195,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,2,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.74,0.935,0.195,0.935,0.195,0.195,200,False,-0.015,0,0.195,
openbmi_sample_router,OpenBMI,EEGNet,1,1,20,PROTECTED_UNION,ERASE,0.815,0.665,-0.15,0.96,0.145,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,20,PROTECTED_UNION,AMPLIFY,0.815,0.74,-0.075,0.83,0.015,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,20,PROTECTED_UNION,GEOMETRY,0.815,0.655,-0.16,0.85,0.035,0.175,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,20,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.815,0.99,0.175,0.99,0.175,0.175,200,False,-0.075,0,0.175,
openbmi_sample_router,OpenBMI,EEGNet,1,1,21,PROTECTED_UNION,ERASE,0.98,0.815,-0.165,0.98,0,0.005,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,21,PROTECTED_UNION,AMPLIFY,0.98,0.975,-0.005,0.98,0,0.005,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,21,PROTECTED_UNION,GEOMETRY,0.98,0.965,-0.015,0.985,0.005,0.005,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,21,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.98,0.985,0.005,0.985,0.005,0.005,200,False,-0.005,0,0.005,
openbmi_sample_router,OpenBMI,EEGNet,1,1,23,PROTECTED_UNION,ERASE,0.88,0.705,-0.175,0.93,0.05,0.09,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,23,PROTECTED_UNION,AMPLIFY,0.88,0.875,-0.005,0.905,0.025,0.09,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,23,PROTECTED_UNION,GEOMETRY,0.88,0.785,-0.095,0.925,0.045,0.09,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,23,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.88,0.97,0.09,0.97,0.09,0.09,200,False,-0.005,0,0.09,
openbmi_sample_router,OpenBMI,EEGNet,1,1,24,PROTECTED_UNION,ERASE,0.625,0.545,-0.08,0.725,0.1,0.225,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,24,PROTECTED_UNION,AMPLIFY,0.625,0.625,0,0.655,0.03,0.225,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,24,PROTECTED_UNION,GEOMETRY,0.625,0.685,0.06,0.755,0.13,0.225,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,24,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.625,0.85,0.225,0.85,0.225,0.225,200,False,0.06,0.06,0.165,
openbmi_sample_router,OpenBMI,EEGNet,1,1,26,PROTECTED_UNION,ERASE,0.835,0.735,-0.1,0.92,0.085,0.12,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,26,PROTECTED_UNION,AMPLIFY,0.835,0.795,-0.04,0.855,0.02,0.12,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,26,PROTECTED_UNION,GEOMETRY,0.835,0.695,-0.14,0.87,0.035,0.12,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,26,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.835,0.955,0.12,0.955,0.12,0.12,200,False,-0.04,0,0.12,
openbmi_sample_router,OpenBMI,EEGNet,1,1,27,PROTECTED_UNION,ERASE,0.825,0.675,-0.15,0.935,0.11,0.16,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,27,PROTECTED_UNION,AMPLIFY,0.825,0.785,-0.04,0.85,0.025,0.16,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,27,PROTECTED_UNION,GEOMETRY,0.825,0.555,-0.27,0.875,0.05,0.16,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,27,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.825,0.985,0.16,0.985,0.16,0.16,200,False,-0.04,0,0.16,
openbmi_sample_router,OpenBMI,EEGNet,1,1,28,PROTECTED_UNION,ERASE,0.97,0.695,-0.275,0.995,0.025,0.025,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,28,PROTECTED_UNION,AMPLIFY,0.97,0.95,-0.02,0.97,0,0.025,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,28,PROTECTED_UNION,GEOMETRY,0.97,0.895,-0.075,0.97,0,0.025,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,28,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.97,0.995,0.025,0.995,0.025,0.025,200,False,-0.02,0,0.025,
openbmi_sample_router,OpenBMI,EEGNet,1,1,29,PROTECTED_UNION,ERASE,0.875,0.775,-0.1,0.925,0.05,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,29,PROTECTED_UNION,AMPLIFY,0.875,0.84,-0.035,0.89,0.015,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,29,PROTECTED_UNION,GEOMETRY,0.875,0.73,-0.145,0.92,0.045,0.095,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,29,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.875,0.97,0.095,0.97,0.095,0.095,200,False,-0.035,0,0.095,
openbmi_sample_router,OpenBMI,EEGNet,1,1,30,PROTECTED_UNION,ERASE,0.79,0.6,-0.19,0.845,0.055,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,30,PROTECTED_UNION,AMPLIFY,0.79,0.795,0.005,0.835,0.045,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,30,PROTECTED_UNION,GEOMETRY,0.79,0.735,-0.055,0.86,0.07,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,30,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.79,0.925,0.135,0.925,0.135,0.135,200,False,0.005,0.005,0.13,
openbmi_sample_router,OpenBMI,EEGNet,1,1,31,PROTECTED_UNION,ERASE,0.845,0.595,-0.25,0.895,0.05,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,31,PROTECTED_UNION,AMPLIFY,0.845,0.82,-0.025,0.91,0.065,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,31,PROTECTED_UNION,GEOMETRY,0.845,0.76,-0.085,0.925,0.08,0.135,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,31,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.845,0.98,0.135,0.98,0.135,0.135,200,False,-0.025,0,0.135,
openbmi_sample_router,OpenBMI,EEGNet,1,1,32,PROTECTED_UNION,ERASE,0.95,0.82,-0.13,0.975,0.025,0.045,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,32,PROTECTED_UNION,AMPLIFY,0.95,0.95,0,0.96,0.01,0.045,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,32,PROTECTED_UNION,GEOMETRY,0.95,0.905,-0.045,0.965,0.015,0.045,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,32,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.95,0.995,0.045,0.995,0.045,0.045,200,False,0,0,0.045,
openbmi_sample_router,OpenBMI,EEGNet,1,1,33,PROTECTED_UNION,ERASE,0.98,0.82,-0.16,0.985,0.005,0.01,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,33,PROTECTED_UNION,AMPLIFY,0.98,0.975,-0.005,0.985,0.005,0.01,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,33,PROTECTED_UNION,GEOMETRY,0.98,0.945,-0.035,0.985,0.005,0.01,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,33,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.98,0.99,0.01,0.99,0.01,0.01,200,False,-0.005,0,0.01,
openbmi_sample_router,OpenBMI,EEGNet,1,1,34,PROTECTED_UNION,ERASE,0.67,0.51,-0.16,0.775,0.105,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,34,PROTECTED_UNION,AMPLIFY,0.67,0.665,-0.005,0.765,0.095,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,34,PROTECTED_UNION,GEOMETRY,0.67,0.595,-0.075,0.82,0.15,0.26,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,34,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.67,0.93,0.26,0.93,0.26,0.26,200,False,-0.005,0,0.26,
openbmi_sample_router,OpenBMI,EEGNet,1,1,36,PROTECTED_UNION,ERASE,0.97,0.82,-0.15,0.99,0.02,0.02,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,36,PROTECTED_UNION,AMPLIFY,0.97,0.94,-0.03,0.97,0,0.02,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,36,PROTECTED_UNION,GEOMETRY,0.97,0.925,-0.045,0.97,0,0.02,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,36,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.97,0.99,0.02,0.99,0.02,0.02,200,False,-0.03,0,0.02,
openbmi_sample_router,OpenBMI,EEGNet,1,1,37,PROTECTED_UNION,ERASE,0.985,0.845,-0.14,0.995,0.01,0.015,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,37,PROTECTED_UNION,AMPLIFY,0.985,0.94,-0.045,0.985,0,0.015,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,37,PROTECTED_UNION,GEOMETRY,0.985,0.91,-0.075,0.99,0.005,0.015,200,False,,,,
openbmi_sample_router,OpenBMI,EEGNet,1,1,37,PROTECTED_UNION,ORACLE_ALL_ACTIONS,0.985,1,0.015,1,0.015,0.015,200,False,-0.045,0,0.015,
