fold,seed,task,block,inner_split,utility_CE,BA_drop,random_draws,persistence_supported
0,1,erp,2,1,0.0005105258130705392,0.0,100,True
0,1,erp,2,2,-0.0008627216214676103,0.001210653753026647,100,True
0,1,erp,2,3,0.0018836588247902464,0.0,100,True
0,1,erp,2,4,-0.0005752235042438825,0.0,100,True
0,1,erp,3,0,-0.008526211683098861,-0.009267612564586303,100,True
0,1,erp,3,1,-0.0007837399148441504,-0.010989010989011005,100,True
0,1,erp,3,2,0.0013751617923417614,0.005747126436781658,100,True
0,1,erp,3,3,-0.0011050649877868413,0.0,100,True
0,1,erp,3,4,0.0013392434852956825,0.0,100,True
0,1,erp,4,0,0.0038072584966214462,0.0019683424915935,100,True
0,1,erp,4,1,-0.0006056031769393622,0.0,100,True
0,1,erp,4,2,0.005990073151123432,0.003631961259079941,100,True
0,1,erp,4,3,-0.00047094331698405156,0.0,100,True
0,1,erp,4,4,0.008503719130253495,0.005555555555555536,100,True
0,1,erp,5,0,-0.0011703049872179294,0.007586320019683401,100,True
0,1,erp,5,1,0.003824925150166969,-0.0012224938875305402,100,True
0,1,erp,5,2,0.0074434385458611585,0.004536472683755011,100,True
0,1,erp,5,3,0.0040106180618775245,0.0,100,True
0,1,erp,5,4,0.002075695037941361,0.0,100,True
0,1,ssvep,0,0,0.0014514257812161535,-0.002083333333333326,100,True
0,1,ssvep,0,1,-7.839999161451949e-05,0.0,100,True
0,1,ssvep,0,2,-0.0010529692144497504,4.762509525024772e-05,100,True
0,1,ssvep,0,3,-0.0005711985630532102,0.0019990233778917066,100,True
0,1,ssvep,0,4,-0.0008379629687713663,0.0020000000000000018,100,True
0,1,ssvep,1,0,0.0005101049757144649,0.0019308943089431096,100,True
0,1,ssvep,1,1,5.551088098010304e-05,0.0039216289370078705,100,True
0,1,ssvep,1,2,0.00024835379068910424,0.0020798831597663714,100,True
0,1,ssvep,1,3,-0.004153555389708408,0.0023562311209046616,100,True
0,1,ssvep,1,4,0.00040651695522320175,0.006048387096774133,100,True
0,1,ssvep,2,0,0.004556083202843175,0.008268339950841419,100,True
0,1,ssvep,2,1,0.003203024089334372,0.0,100,True
0,1,ssvep,2,2,0.009674940997319248,0.0020000000000000018,100,True
0,1,ssvep,2,3,-1.2978562377585767e-05,0.004233176735261024,100,True
0,1,ssvep,2,4,0.0057865173725881736,0.004047625095250251,100,True
0,1,ssvep,3,0,0.015311140156467284,0.008035545471733796,100,True
0,1,ssvep,3,1,0.020826255177001762,0.0021008403361344463,100,True
0,1,ssvep,3,2,0.011933199430412489,0.0020161290322581182,100,True
0,1,ssvep,3,3,0.010821981428931204,0.0202163382108016,100,True
0,1,ssvep,3,4,0.02081364717152301,0.010048387096774136,100,True
0,1,ssvep,4,0,0.1754343463390493,0.06786941352335041,100,True
0,1,ssvep,4,1,0.19973961285105912,0.11261225906044836,100,True
0,1,ssvep,4,2,0.19413934107870656,0.09012979425958867,100,True
0,1,ssvep,4,3,0.13536538633480455,0.16687450457201747,100,True
0,1,ssvep,4,4,0.1929616262674756,0.10219354838709682,100,True
0,1,ssvep,5,0,0.07779765291647822,0.02409319460200421,100,True
0,1,ssvep,5,1,0.06796328019677933,0.021731902652793345,100,True
0,1,ssvep,5,2,0.07391102071447486,0.023732664465329067,100,True
0,1,ssvep,5,3,0.06652226315862819,0.062017852077655755,100,True
0,1,ssvep,5,4,0.09147246639927564,0.02385941071882136,100,True
