model,task,subject_id,session,BA,macro_F1,accuracy,n_checkpoints
TeCh,OpenBMI_MI,4,S2,0.7339999999999999,0.7273394450596276,0.7339999999999999,15
TeCh,OpenBMI_MI,42,S1,0.682,0.6745845408751142,0.682,15
TeCh,OpenBMI_MI,42,S2,0.6533333333333332,0.6300338416351143,0.6533333333333332,15
TeCh,OpenBMI_MI,51,S1,0.7406666666666666,0.7379420692497576,0.7406666666666666,15
TeCh,OpenBMI_MI,51,S2,0.706,0.7015223881514646,0.706,15
TeCh,OpenBMI_MI,54,S1,0.6620000000000001,0.657953609295394,0.6620000000000001,15
TeCh,OpenBMI_MI,54,S2,0.7353333333333334,0.7331949789820451,0.7353333333333334,15
TeCh,OpenBMI_SSVEP,12,S1,0.9886666666666668,0.9886626650660266,0.9886666666666668,15
TeCh,OpenBMI_SSVEP,12,S2,0.916,0.9161732348535162,0.916,15
TeCh,OpenBMI_SSVEP,13,S1,0.74,0.7398840733506725,0.74,15
TeCh,OpenBMI_SSVEP,13,S2,0.6133333333333334,0.6115080267379661,0.6133333333333334,15
TeCh,OpenBMI_SSVEP,17,S1,0.7520000000000001,0.7492827017698331,0.7520000000000001,15
TeCh,OpenBMI_SSVEP,17,S2,0.8019999999999999,0.8025684985340001,0.8019999999999999,15
TeCh,OpenBMI_SSVEP,18,S1,0.9593333333333333,0.9593245760326387,0.9593333333333333,15
TeCh,OpenBMI_SSVEP,18,S2,0.9966666666666667,0.996663729594402,0.9966666666666667,15
TeCh,OpenBMI_SSVEP,24,S1,0.8833333333333333,0.8834044189230508,0.8833333333333333,15
TeCh,OpenBMI_SSVEP,24,S2,0.8393333333333335,0.8386937812741483,0.8393333333333335,15
TeCh,OpenBMI_SSVEP,25,S1,0.9800000000000002,0.9798322662860344,0.9800000000000002,15
TeCh,OpenBMI_SSVEP,25,S2,0.8699999999999998,0.8704605385854397,0.87,15
TeCh,OpenBMI_SSVEP,29,S1,0.9086666666666666,0.9084846595545623,0.9086666666666666,15
TeCh,OpenBMI_SSVEP,29,S2,0.864,0.8650585993879265,0.864,15
TeCh,OpenBMI_SSVEP,36,S1,1.0,1.0,1.0,15
TeCh,OpenBMI_SSVEP,36,S2,1.0,1.0,1.0,15
TeCh,OpenBMI_SSVEP,37,S1,0.9706666666666669,0.9704531073159149,0.9706666666666669,15
TeCh,OpenBMI_SSVEP,37,S2,0.9900000000000001,0.9899959983993599,0.9900000000000001,15
TeCh,OpenBMI_SSVEP,39,S1,0.9013333333333333,0.9001294034773334,0.9013333333333334,15
TeCh,OpenBMI_SSVEP,39,S2,0.9159999999999999,0.9159498151803728,0.9159999999999999,15
TeCh,OpenBMI_SSVEP,4,S1,0.9753333333333333,0.9750804219024005,0.9753333333333333,15
TeCh,OpenBMI_SSVEP,4,S2,1.0,1.0,1.0,15
TeCh,OpenBMI_SSVEP,42,S1,0.9620000000000002,0.9617117539308897,0.9620000000000002,15
TeCh,OpenBMI_SSVEP,42,S2,0.514,0.5132526997008664,0.514,15
TeCh,OpenBMI_SSVEP,51,S1,0.48333333333333334,0.4771458315003196,0.48333333333333334,15
TeCh,OpenBMI_SSVEP,51,S2,0.6393333333333333,0.6384781185501872,0.6393333333333333,15
TeCh,OpenBMI_SSVEP,54,S1,0.5526666666666666,0.5272635709960894,0.5526666666666666,15
TeCh,OpenBMI_SSVEP,54,S2,0.5686666666666667,0.5496780083596584,0.5686666666666667,15
TeCh,WBCIC_MI,sub-10,S1,0.5910000000000001,0.5902511702121045,0.591,15
TeCh,WBCIC_MI,sub-10,S2,0.6533333333333334,0.645864230855766,0.6533333333333334,15
TeCh,WBCIC_MI,sub-10,S3,0.7803333333333334,0.7789459441002852,0.7803333333333334,15
TeCh,WBCIC_MI,sub-15,S1,0.7303333333333332,0.7296295084700319,0.7303333333333332,15
TeCh,WBCIC_MI,sub-15,S2,0.7003333333333333,0.6988941322179155,0.7003333333333333,15
TeCh,WBCIC_MI,sub-15,S3,0.6866666666666666,0.6845900283714739,0.6866666666666666,15
TeCh,WBCIC_MI,sub-20,S1,0.8583333333333333,0.8579303501967248,0.8583333333333333,15
TeCh,WBCIC_MI,sub-20,S2,0.8353333333333334,0.834714793706461,0.8353333333333334,15
TeCh,WBCIC_MI,sub-20,S3,0.5063333333333334,0.4951297807702943,0.5063333333333334,15
TeCh,WBCIC_MI,sub-39,S1,0.4813333333333333,0.4598519732522513,0.4813333333333333,15
TeCh,WBCIC_MI,sub-39,S2,0.7273333333333336,0.7246859067617593,0.7273333333333336,15
TeCh,WBCIC_MI,sub-39,S3,0.7766666666666666,0.7746448510836781,0.7766666666666666,15
TeCh,WBCIC_MI,sub-4,S1,0.5363333333333333,0.5265546131982701,0.5363333333333333,15
TeCh,WBCIC_MI,sub-4,S2,0.5473333333333333,0.5446409870060377,0.5473333333333333,15
TeCh,WBCIC_MI,sub-4,S3,0.6416666666666667,0.6387585290607519,0.6416666666666667,15
TeCh,WBCIC_MI,sub-40,S1,0.7633333333333333,0.7615384926951324,0.7633333333333333,15
TeCh,WBCIC_MI,sub-40,S2,0.6769999999999999,0.6702644125467749,0.6769999999999999,15
TeCh,WBCIC_MI,sub-40,S3,0.7390000000000001,0.736844340077768,0.7390000000000001,15
TeCh,WBCIC_MI,sub-43,S1,0.9373333333333334,0.9370180489117688,0.9373333333333334,15
TeCh,WBCIC_MI,sub-43,S2,0.9113333333333334,0.9108605588144616,0.9113333333333334,15
TeCh,WBCIC_MI,sub-43,S3,0.87,0.8688847870018168,0.87,15
TeCh,WBCIC_MI,sub-46,S1,0.9209999999999998,0.9208454477431393,0.9209999999999999,15
TeCh,WBCIC_MI,sub-46,S2,0.8629999999999999,0.8616355311646959,0.8629999999999999,15
TeCh,WBCIC_MI,sub-46,S3,0.8033333333333333,0.8006108055227664,0.8033333333333333,15
TeCh,WBCIC_MI,sub-51,S1,0.6693333333333334,0.666713180940356,0.6693333333333334,15
TeCh,WBCIC_MI,sub-51,S2,0.744,0.7381878282849651,0.744,15
TeCh,WBCIC_MI,sub-51,S3,0.7593333333333334,0.7587201556884028,0.7593333333333334,15
TeCh,WBCIC_MI,sub-8,S1,0.8273333333333334,0.8264468070361135,0.8273333333333334,15
TeCh,WBCIC_MI,sub-8,S2,0.8696666666666667,0.8695547895433676,0.8696666666666667,15
TeCh,WBCIC_MI,sub-8,S3,0.8733333333333333,0.8731273172386745,0.8733333333333333,15
