model,task,fold,seed,checkpoint_path,checkpoint_hash,normalizer_hash,status,reason
TeCh,OpenBMI_ERP,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\tech\fold3_seed0\selected.pt,2926c04c8ba5cc8ea3bdbb903025f10625b6f7115c1d131bccda3d706b2d9777,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_ERP,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\tech\fold3_seed1\selected.pt,01421051c4d4b2929f94915dd3bc670e422a244371e304bcdbe9a747f3a22478,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_ERP,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\tech\fold3_seed2\selected.pt,8887f631c55c5ca21fd12862f9d4dbea42039fa565a2136defae1be011b87295,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_ERP,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\tech\fold4_seed0\selected.pt,7dd09e2d073478c5125669106fb3bd9cf8fcda2e5b1f45c08f31a67fc219496c,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_ERP,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\tech\fold4_seed1\selected.pt,b1230565a119a48f018d812f1f35aaa81b20f9f1b1bc03c13d9c8cfb9b14e1c0,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_ERP,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_erp\tech\fold4_seed2\selected.pt,79e662aeb89536dbcc4fef00ed2d36d8213f7441bdd2ea4464a61d4107f3fe18,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold0_seed0\selected.pt,ab151945259454a064fbd31bf1b110aae66054bc6658c959f959c4b92bfb8fb5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold0_seed1\selected.pt,8c8b3b9021069528f0242b8ff3beb4f57b64df3b456eb3f131089b544a8e918a,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold0_seed2\selected.pt,698e80163455bfa67f89699c33b20f60f4437bec4e24b963a6f40b5ec822b1a7,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold1_seed0\selected.pt,4b8a90ac988ba79fdbf5090907cb542f7122031b6cd36c6833f0e3cb9e9a8aa3,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold1_seed1\selected.pt,0b9a8c016788de782c07bef7a5f31d513659f31c819c668b0bbdc22f8018c233,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold1_seed2\selected.pt,582833a535c4ef8df32b8433c1eb9f70962e67b456f53e8f2ef9cec5b1f7728a,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold2_seed0\selected.pt,4f5ccf5e1311d3552497dae2e7cd814d58c272fbd0f9de1213830998d9b0d75b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold2_seed1\selected.pt,a1878b34286321a2f7af864a101db9135869e8a3afbc2c19016eea116a07f65b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold2_seed2\selected.pt,7be89f42d02be030912a420078f97cda8f704c9d48b5730c9d8d5e47c1edb4ac,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold3_seed0\selected.pt,18f395e37712d4a78cdb6e575542110c6176c19f552b1d13400c45d2ba288620,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold3_seed1\selected.pt,3233e8b14f856d331935d49f501538872730b7758698f1e9400a7281c0d01799,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold3_seed2\selected.pt,d68ff097fe2644aa2725590a02c705b940a96d1dde5e3a99f147404c39413b9e,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold4_seed0\selected.pt,2260cbb5eb4f26163d7dfecaaf67cfe9e092f1bcbf716f411ae45654d15b2633,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold4_seed1\selected.pt,d31b22732001b677f4414f49d976d3e3c330d17268061c043398e71bbbe8248a,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
TeCh,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\tech\fold4_seed2\selected.pt,90676a8bfba2a2622b6bfb78f136062369fad72f3d78247049ed83595d751428,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold0_seed0\selected.pt,919d1d1b6090e22458d7e3d82bf6762c223531839ff0067c1d0fce9b4c5c32b8,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold0_seed1\selected.pt,628405f7a7692300cd5fcb641fca03120b1a7263629b8882fd8be7ffe4b20c3c,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold0_seed2\selected.pt,565e73c32569fd042c1dce18f29d13293f56d3d5fc11e9211cebc3995689f05d,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold1_seed0\selected.pt,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold1_seed1\selected.pt,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold1_seed2\selected.pt,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold2_seed0\selected.pt,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold2_seed1\selected.pt,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold2_seed2\selected.pt,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold3_seed0\selected.pt,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold3_seed1\selected.pt,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold3_seed2\selected.pt,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold4_seed0\selected.pt,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold4_seed1\selected.pt,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
TeCh,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\tech\fold4_seed2\selected.pt,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold0_seed0\selected.pt,362fb3defc50ad85063bc528bdb9af49e52aead8ee328a179d3bee06d33a390f,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold0_seed1\selected.pt,3a0028c99d7266160f539ae2c6ff797446fe09693baac96590be471cc7ff3e9e,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold0_seed2\selected.pt,32c0695397589d616871981458bdf9d94a20c35248b08db053b385b6119b34e0,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold1_seed0\selected.pt,11734e6c117ff06e95238f1b0f87b0424bfbd5c7690d76f626eb7e586ab13726,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold1_seed1\selected.pt,ba638ee0233d3991122ab8d56658209ff96a4aa760bf0a1eaf47b72271063635,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold1_seed2\selected.pt,342fe5d378d7dfc3138958bcecbaa0e914901e6ab45d5ed107c5879c749f3be1,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold2_seed0\selected.pt,111f07fceda79a12fa691d834da8fb9082291703d4648a951d94e79385268a56,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold2_seed1\selected.pt,6565ee1352ea6e587f10f7882ac146190de84241155c65999bc803a5013a685e,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold2_seed2\selected.pt,74de62d9ac5c06640deccf0361e3a38d894639bc33674b1fe00fa60447ff6755,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold3_seed0\selected.pt,61ed8b89e8a4bf9e171a85edd2dec39ed1306367717d295bbfd3528dd8a6fd14,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold3_seed1\selected.pt,51490ff4e8f63962e30690f3d3fc9eece767127ac7d9838810084c72053b1b0c,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold3_seed2\selected.pt,8f4311e95f4c2d12566db97810d8247340688d1e0fe66b35eca6b12dc3e5de81,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold4_seed0\selected.pt,f4382fc03edf899e8783b76accae1cd1265030297eed0c77355c98324e252c44,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold4_seed1\selected.pt,8baa0a70acfdc7ea436c6c89ea484c81ba9db6d4ed2cd7e55d8d051bfc9c5b32,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_MI,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_mi\fold4_seed2\selected.pt,43a4d21bf69975e0a5354cc4ae74122fb20552df9a2635dbd7a6d5bc353c3140,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed0\selected.pt,53724cba1cf9ba7a6005a02b8d5744024cc331df636bdce9b75e7d6d5e2ddce4,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed1\selected.pt,88322dafefe0b23a1102069512dd7de368c3eb7165e11266c4ac69f25a6d8cb6,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold0_seed2\selected.pt,ba350eb7594e8872a7d85498d21bdc62b7b3d7901e6c0f53d5f513fea73ebea3,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed0\selected.pt,75aa99788c19be396df6362c247a2444595b7011f8fed1ba712580c605f06d35,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed1\selected.pt,98a12488a75a7b747cee08fc3ab898edec59257def8728f2ddd61ad9a314d5eb,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold1_seed2\selected.pt,7b36d1d6fca61ba4231c04b6dc8ed267857d749503f40976b732a9448a55f2e8,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed0\selected.pt,4acbd13c31e8b1b0462d27511ed1d342b558cce770195ac09163c331de43ddaa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed1\selected.pt,6c6ae83ccf6005c32cacf0e969a7ba2e05e35f544d284c87af56e80929c418aa,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold2_seed2\selected.pt,1fa7b867a54f40e4f380ec26ca63dce94607b38f56375ed75f351adf68a4aabc,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,3,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed0\selected.pt,c9340558c61f66d0d1b1ab3c8f7bc993b30ca41321885bc4ed13ef74e5e6c537,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,3,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed1\selected.pt,8e5a1221bfcba67e6cd474a8654c245290db9070628fe924e4eaf89288b67f86,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,3,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold3_seed2\selected.pt,056614e1e23e2e3e355de4d3eaa42cfbf1c41bb20d0d34a826460bee5045a031,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,4,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed0\selected.pt,8eb6315305b7239c7e1101505ffa8af937b1c542e4259f77ce699247153c0ea7,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,4,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed1\selected.pt,10cc8fcd70f977de497b97979bfa45e4917249e80b7c1aecce22daffb012972d,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_ERP,4,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_erp\fold4_seed2\selected.pt,2fc68dfc50be281b49a68df0f6ebcc580c2c5e8c461f39e256d484327fff38b6,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,0,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed0\selected.pt,707b238466bd0ba69de50345d2f448b152d4885148cebfcad68bb408d9e976c5,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,0,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed1\selected.pt,dba9ad56bd2583679b21289cfbb935089ccdeab6c312e969da7f209f4906224d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,0,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold0_seed2\selected.pt,8cce48c5de188c08f77aee09545f8dd4671c58e772246fc73e60ce15064fa886,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,1,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed0\selected.pt,d3feea8940bf65d7875172c89992ea613a9f7386ebe499c7bacb89fbd59b843d,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,1,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed1\selected.pt,3d5b68f785824fd611f44043fc03ed2159b13b3bd7c31909f2b522d94a54c810,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,1,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold1_seed2\selected.pt,ba370de7da82f4f767097e39a8b372e1d37894e9ed77a20300e2bbefe0cd3c5c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed0\selected.pt,bd7fcded3d96e65c0c6a4e25a42ece59793f42f8e1b44c0dc7b8089297df77d5,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed1\selected.pt,275dcca9243bd31049b89a00bcffd6efe67b5d2b34b153acfe2807c7a955015d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
ModernTCN,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\baseline3_runtime\moderntcn\cells\openbmi_ssvep\fold2_seed2\selected.pt,c0157fcddab7c6d15cf1ebda8b2881a3ad765df37f4cfcb2b021a632639cc65a,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,PRESENT_HASH_VERIFIED,
