model,task,fold,seed,subject_id,paper_future_session,reference,new_BA,old_BA,BA_difference,new_macro_F1,old_macro_F1,macro_F1_difference,accuracy_difference,trials,status
ModernTCN,OpenBMI_ERP,3,0,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6681818181818182,0.6681818181818182,0.0,0.6568340951931227,0.6568340951931227,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,0,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7754545454545454,0.7754545454545454,0.0,0.7764589269199026,0.7764589269199026,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,0,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6596969696969697,0.6596969696969697,0.0,0.6426080277714268,0.6426080277714268,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,0,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6496969696969697,0.6496969696969697,0.0,0.651152439521962,0.651152439521962,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9054545454545455,0.9054545454545455,0.0,0.8202879142952796,0.8202879142952796,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9387878787878787,0.9387878787878787,0.0,0.8832281196124085,0.8832281196124085,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.886060606060606,0.886060606060606,0.0,0.817406059413732,0.817406059413732,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7233333333333334,0.7233333333333334,0.0,0.7045139683037605,0.7045139683037605,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8818181818181818,0.8818181818181818,0.0,0.8391218921274616,0.8391218921274616,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8427272727272728,0.8427272727272728,0.0,0.8137256763170384,0.8137256763170384,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6966666666666667,0.6966666666666667,0.0,0.684412540046676,0.684412540046676,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7942424242424242,0.7942424242424242,0.0,0.7414007325476701,0.7414007325476701,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9209090909090909,0.9209090909090909,0.0,0.8560408037662839,0.8560408037662839,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8933333333333333,0.8933333333333333,0.0,0.854955680902498,0.854955680902498,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6842424242424242,0.6842424242424242,0.0,0.6742122573916435,0.6742122573916435,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7915151515151515,0.7915151515151515,0.0,0.7682344459052547,0.7682344459052547,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7015151515151515,0.7015151515151515,0.0,0.6610776877097487,0.6610776877097487,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,1,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6918181818181819,0.6918181818181819,0.0,0.6763605656621234,0.6763605656621234,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.886969696969697,0.886969696969697,0.0,0.855186732341503,0.855186732341503,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9454545454545454,0.9454545454545454,0.0,0.9122954967110811,0.9122954967110811,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8915151515151516,0.8915151515151516,0.0,0.8283534647171011,0.8283534647171011,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7387878787878788,0.7387878787878788,0.0,0.6871119605643339,0.6871119605643339,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8651515151515152,0.8651515151515152,0.0,0.8493873529169933,0.8493873529169933,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8381818181818181,0.8381818181818181,0.0,0.7980791823308271,0.7980791823308271,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6866666666666666,0.6866666666666666,0.0,0.68352384272094,0.68352384272094,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7896969696969697,0.7896969696969697,0.0,0.7646894217283418,0.7646894217283418,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9184848484848485,0.9184848484848485,0.0,0.8578371072997024,0.8578371072997024,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8987878787878788,0.8987878787878788,0.0,0.8802629272567923,0.8802629272567923,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6593939393939394,0.6593939393939394,0.0,0.6432497902107235,0.6432497902107235,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7869696969696969,0.7869696969696969,0.0,0.7825012849484506,0.7825012849484506,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6809090909090909,0.6809090909090909,0.0,0.643580091725208,0.643580091725208,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,3,2,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6566666666666666,0.6566666666666666,0.0,0.6534585085605044,0.6534585085605044,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8475757575757576,0.8475757575757576,0.0,0.8241154814509335,0.8241154814509335,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9412121212121212,0.9412121212121212,0.0,0.904674384387073,0.904674384387073,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9112121212121211,0.9112121212121211,0.0,0.8585713714977286,0.8585713714977286,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7157575757575757,0.7157575757575757,0.0,0.675322375765041,0.675322375765041,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7848484848484849,0.7848484848484849,0.0,0.7904569600431561,0.7904569600431561,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7966666666666666,0.7966666666666666,0.0,0.7688842626507648,0.7688842626507648,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7260606060606061,0.7260606060606061,0.0,0.7249678324950286,0.7249678324950286,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7160606060606061,0.7160606060606061,0.0,0.7157989011477828,0.7157989011477828,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9184848484848485,0.9184848484848485,0.0,0.860189517684554,0.860189517684554,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8936363636363636,0.8936363636363636,0.0,0.8865956367326231,0.8865956367326231,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6618181818181819,0.6618181818181819,0.0,0.6571557097872887,0.6571557097872887,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7754545454545454,0.7754545454545454,0.0,0.7685713249311801,0.7685713249311801,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6657575757575758,0.6657575757575758,0.0,0.6428327856468061,0.6428327856468061,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,0,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6242424242424243,0.6242424242424243,0.0,0.6173286832854226,0.6173286832854226,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8818181818181818,0.8818181818181818,0.0,0.8368479793233082,0.8368479793233082,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9403030303030303,0.9403030303030303,0.0,0.8944447314316413,0.8944447314316413,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9057575757575758,0.9057575757575758,0.0,0.8514429008475852,0.8514429008475852,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7215151515151514,0.7215151515151514,0.0,0.6885839188892707,0.6885839188892707,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8400000000000001,0.8400000000000001,0.0,0.8059065420560747,0.8059065420560747,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7857575757575758,0.7857575757575758,0.0,0.7251554694839809,0.7251554694839809,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7351515151515151,0.7351515151515151,0.0,0.7224771081484371,0.7224771081484371,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7712121212121212,0.7712121212121212,0.0,0.7545430867029702,0.7545430867029702,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9245454545454546,0.9245454545454546,0.0,0.8638647947777878,0.8638647947777878,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9187878787878788,0.9187878787878788,0.0,0.8965753198068709,0.8965753198068709,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6506060606060606,0.6506060606060606,0.0,0.6343921203638734,0.6343921203638734,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7815151515151515,0.7815151515151515,0.0,0.758086506628291,0.758086506628291,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6275757575757576,0.6275757575757576,0.0,0.6111196632464024,0.6111196632464024,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,1,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6412121212121212,0.6412121212121212,0.0,0.6317395587212146,0.6317395587212146,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8893939393939394,0.8893939393939394,0.0,0.8283433869758614,0.8283433869758614,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9506060606060606,0.9506060606060606,0.0,0.9109951229225999,0.9109951229225999,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.906060606060606,0.906060606060606,0.0,0.8520954351513905,0.8520954351513905,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7190909090909091,0.7190909090909091,0.0,0.6972390026961253,0.6972390026961253,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8200000000000001,0.8200000000000001,0.0,0.8000900914894609,0.8000900914894609,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8187878787878788,0.8187878787878788,0.0,0.7975561012408516,0.7975561012408516,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.743030303030303,0.743030303030303,0.0,0.7338351929022717,0.7338351929022717,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7742424242424242,0.7742424242424242,0.0,0.7680311374589899,0.7680311374589899,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.92,0.92,0.0,0.8587550470103151,0.8587550470103151,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9145454545454546,0.9145454545454546,0.0,0.8862654320987654,0.8862654320987654,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6481818181818182,0.6481818181818182,0.0,0.637054441833725,0.637054441833725,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7718181818181817,0.7718181818181817,0.0,0.7539083213667803,0.7539083213667803,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6378787878787879,0.6378787878787879,0.0,0.6228898499932987,0.6228898499932987,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_ERP,4,2,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6257575757575757,0.6257575757575757,0.0,0.6249957214736386,0.6249957214736386,0.0,0.0,1980,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.91,0.91,0.0,0.9108416762931588,0.9108416762931588,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.69,0.69,0.0,0.6922506738544474,0.6922506738544474,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9299999999999999,0.9299999999999999,0.0,0.9302750085541464,0.9302750085541464,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.86,0.86,0.0,0.8571138353970091,0.8571138353970091,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9299999999999999,0.9299999999999999,0.0,0.9304110478183368,0.9304110478183368,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.89,0.89,0.0,0.8896829869581777,0.8896829869581777,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.99,0.99,0.0,0.9899959983993597,0.9899959983993597,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.96,0.96,0.0,0.9599679487179488,0.9599679487179488,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5,0.5,0.0,0.491376494100465,0.491376494100465,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.61,0.61,0.0,0.6101252095040914,0.6101252095040914,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,0,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6200000000000001,0.6200000000000001,0.0,0.5969276094276095,0.5969276094276095,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9199999999999999,0.9199999999999999,0.0,0.920337519623234,0.920337519623234,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.78,0.78,0.0,0.7796699934092834,0.7796699934092834,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.95,0.95,0.0,0.9513373531230674,0.9513373531230674,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.85,0.85,0.0,0.8502058119898678,0.8502058119898678,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9199999999999999,0.9199999999999999,0.0,0.9208118261180513,0.9208118261180513,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.89,0.89,0.0,0.8910007399186088,0.8910007399186088,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.99,0.99,0.0,0.9899959983993597,0.9899959983993597,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.95,0.95,0.0,0.9499173646545361,0.9499173646545361,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5,0.5,0.0,0.497495004995005,0.497495004995005,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.63,0.63,0.0,0.629015330281127,0.629015330281127,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,1,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.61,0.61,0.0,0.5947863247863248,0.5947863247863248,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9,0.9,0.0,0.9007221350078494,0.9007221350078494,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.6799999999999999,0.6799999999999999,0.0,0.682108121763294,0.682108121763294,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9199999999999999,0.9199999999999999,0.0,0.9203139589169002,0.9203139589169002,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.99,0.99,0.0,0.9899959983993597,0.9899959983993597,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.7899999999999999,0.7899999999999999,0.0,0.7896331115065365,0.7896331115065365,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8999999999999999,0.8999999999999999,0.0,0.9006871345029239,0.9006871345029239,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.88,0.88,0.0,0.8819152046783625,0.8819152046783625,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.98,0.98,0.0,0.9799959983993598,0.9799959983993598,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.94,0.94,0.0,0.9391884191046267,0.9391884191046267,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.48000000000000004,0.48000000000000004,0.0,0.4678873428782685,0.4678873428782685,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,51,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.62,0.62,0.0,0.6177613574165297,0.6177613574165297,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,0,2,54,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.64,0.64,0.0,0.6259081994273632,0.6259081994273632,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,4,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,12,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9199999999999999,0.9199999999999999,0.0,0.91950722596731,0.91950722596731,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,13,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.75,0.75,0.0,0.7439431147660933,0.7439431147660933,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,17,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.8799999999999999,0.8799999999999999,0.0,0.8823405571125936,0.8823405571125936,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,18,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,24,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9199999999999999,0.9199999999999999,0.0,0.9178214959291542,0.9178214959291542,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,25,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.94,0.94,0.0,0.9402149693869642,0.9402149693869642,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,29,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.9,0.9,0.0,0.900541601255887,0.900541601255887,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,36,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,1.0,1.0,0.0,1.0,1.0,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,37,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.99,0.99,0.0,0.9899959983993597,0.9899959983993597,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,39,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.95,0.95,0.0,0.9501920768307324,0.9501920768307324,0.0,0.0,100,EXACT
ModernTCN,OpenBMI_SSVEP,1,0,42,S2,PUBLISHED_ORIGINAL_HELDOUT_BATCH128,0.5,0.5,0.0,0.4925464190981432,0.4925464190981432,0.0,0.0,100,EXACT
