dataset,fold,alpha_inv,alpha_geo,mean_subject_BA,mean_CE,CVaR25_harm,ROBUST_LOSS,SE_subject,eligible_after_competence_gate,selected,inv_incompetent,geo_incompetent,best_robust_loss,SE_subject_best_candidate,one_SE_threshold,baseline_discovery_BA,inv_discovery_BA,geo_discovery_BA
WBCIC,1,0.1,0.2,0.7849999999999999,0.4418044575338537,0.0046202167706533015,0.44642467430450705,0.10316938871106153,True,False,False,False,0.4414559521168939,0.10332966976488388,0.5447856218817778,0.78375,0.783125,0.78
WBCIC,1,0.2,0.0,0.7831250000000001,0.44156262184484985,0.0033705041171017136,0.44493312596195156,0.10332538761592704,True,False,False,False,0.4414559521168939,0.10332966976488388,0.5447856218817778,0.78375,0.783125,0.78
WBCIC,1,0.2,0.05,0.786875,0.4416854214417164,0.00397523558819135,0.44566065702990776,0.10328424723850353,True,False,False,False,0.4414559521168939,0.10332966976488388,0.5447856218817778,0.78375,0.783125,0.78
WBCIC,1,0.2,0.1,0.78375,0.441892314694192,0.004680674313450706,0.4465729890076427,0.10325080958099042,True,False,False,False,0.4414559521168939,0.10332966976488388,0.5447856218817778,0.78375,0.783125,0.78
WBCIC,1,0.3,0.0,0.786875,0.44214796820951435,0.0055912420135464935,0.44773921022306085,0.10334563697030132,True,False,False,False,0.4414559521168939,0.10332966976488388,0.5447856218817778,0.78375,0.783125,0.78
WBCIC,2,0.0,0.0,0.7890774936868687,0.4110068648442197,0.0,0.4110068648442197,0.0916780045387999,True,True,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.0,0.05,0.7890774936868687,0.4099460470868205,2.786804555413025e-06,0.4099488338913759,0.09146609921820331,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.0,0.1,0.7872024936868687,0.40900404574883803,4.444439903764086e-05,0.4090484901478757,0.09126794651924369,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.0,0.2,0.7859524936868687,0.40747262470173573,0.0004435155990789724,0.4079161403008147,0.09091401916316548,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.0,0.3,0.7847024936868687,0.40640578818244993,0.001298343343851066,0.40770413152630103,0.0906181708377357,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.05,0.0,0.7890838068181818,0.4098863277194427,0.0004604622370648209,0.41034678995650753,0.0915243595706967,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.05,0.05,0.7890838068181818,0.40892490200154846,0.00048415207232670177,0.4094090540738752,0.09132086872624912,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.05,0.1,0.7865774936868688,0.40808145051348277,0.0006144470502557758,0.40869589756373853,0.09113135294709432,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.05,0.2,0.7853274936868686,0.40674495127197513,0.0011917748176226012,0.40793672608959775,0.0907952650433444,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.1,0.0,0.7903338068181818,0.40891044224343814,0.0010065325943835468,0.4099169748378217,0.09137893583179155,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.1,0.05,0.7872088068181818,0.4080476534483196,0.0011024971369107406,0.40915015058523035,0.09118404957644763,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.1,0.1,0.7878338068181818,0.40730208832112347,0.001304341668814074,0.40860642998993757,0.09100333510537635,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.1,0.2,0.7865774936868687,0.40615943903728674,0.0020224746637287627,0.40818191370101553,0.0906853347655736,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.2,0.0,0.7890838068181818,0.4073909620555243,0.002352369962071804,0.40974333201759605,0.09111319613195239,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.2,0.05,0.7890838068181818,0.4067235860858883,0.002590572948477768,0.4093141590343661,0.09093597210546818,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.2,0.1,0.7878338068181818,0.4061721812138149,0.002933157391627389,0.4091053386054423,0.09077323464413764,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,2,0.3,0.0,0.7884848484848485,0.40644628142722017,0.004031473084484427,0.4104777545117046,0.09088130829415986,True,False,False,False,0.40770413152630103,0.0906181708377357,0.49832230236403674,0.7890774936868687,0.7733554292929292,0.7747024936868687
WBCIC,3,0.0,0.0,0.7987500000000001,0.43518410302902605,0.0,0.43518410302902605,0.0886997388952714,True,True,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.0,0.05,0.79625,0.4354715372830477,0.001365397589381978,0.4368369348724297,0.08880388319953202,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.0,0.1,0.7949999999999999,0.4358417592198369,0.0027993999134856007,0.4386411591333225,0.08890730019373035,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.0,0.2,0.7949999999999999,0.43682180687415795,0.005868889563566987,0.44269069643772496,0.08911365711003029,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.0,0.3,0.7925,0.4381076504556889,0.00919994559726961,0.4473075960529585,0.08932195684497653,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.05,0.0,0.798125,0.43615940055278285,0.002427307434069187,0.43858670798685206,0.08897639027740675,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.05,0.05,0.795625,0.43653351485400704,0.003746399192922245,0.4402799140469293,0.08907801787136006,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.05,0.1,0.7962499999999999,0.4369878510637877,0.00513533328163665,0.4421231843454243,0.0891794792705359,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.05,0.2,0.79375,0.43812893820954263,0.008340682020085755,0.4464696202296284,0.08938347957652408,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.1,0.0,0.796875,0.43728658524959285,0.004995827813949111,0.442282413063542,0.08924944384132527,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.1,0.05,0.79625,0.437743786523484,0.00638823299167815,0.4441320195151621,0.08934936931549224,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.1,0.1,0.794375,0.43827882511956573,0.00784869867954624,0.44612752379911197,0.08944964610114615,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.1,0.2,0.793125,0.43957462444736484,0.010968245861854797,0.45054287030921963,0.08965270893970693,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.2,0.0,0.7949999999999999,0.43997281481343914,0.010532300438550912,0.45050511525199005,0.08978977393103041,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.2,0.05,0.7949999999999999,0.44058648107791265,0.012063369612443364,0.452649850690356,0.08988848959037901,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.2,0.1,0.7925,0.44127368443492804,0.01365918563741092,0.45493287007233896,0.0899884716740056,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,3,0.3,0.0,0.79125,0.44319979879612764,0.016565667083195457,0.4597654658793231,0.0903297574999989,True,False,False,False,0.43518410302902605,0.0886997388952714,0.5238838419242975,0.7987500000000001,0.785625,0.784375
WBCIC,4,0.0,0.0,0.8138888888888889,0.37477683416019136,0.0,0.37477683416019136,0.06889973831793736,True,True,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.0,0.05,0.8161111111111111,0.37436450399662835,0.001538770237926923,0.3759032742345553,0.0692680255438196,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.0,0.1,0.8161111111111111,0.3740960056489828,0.003180408116579122,0.3772764137655619,0.0696384139682338,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.0,0.2,0.8161111111111111,0.3739684139260313,0.006764264923759773,0.38073267884979106,0.07038498850775299,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.0,0.3,0.8183333333333334,0.3743526135662004,0.010736654283367028,0.38508926784956743,0.0711391352904544,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.05,0.0,0.815,0.37443620660623567,0.001346634075416316,0.37578284068165196,0.06923419808807704,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.05,0.05,0.8133333333333332,0.37415578169541075,0.0029763519902902083,0.377132133685701,0.069602351192442,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.05,0.1,0.815,0.3740135759312365,0.0047069903872298076,0.37872056631846635,0.06997258871469708,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.05,0.2,0.8166666666666668,0.3741229321665076,0.008463463578676703,0.3825863957451843,0.07071904964771776,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.1,0.0,0.815,0.3742474626926853,0.002798048425860955,0.37704551111854623,0.06956711960475163,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.1,0.05,0.8155555555555556,0.37409259662416994,0.004516495245715106,0.37860909186988506,0.06993523543223223,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.1,0.1,0.815,0.37407069645638313,0.006334049565000073,0.3804047460213832,0.07030547358377674,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.1,0.2,0.8183333333333334,0.37440604414972484,0.010259345148928345,0.3846653892986532,0.07105224175703577,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.2,0.0,0.8155555555555556,0.374294299532396,0.006004423993695125,0.3802987235260911,0.07022946535175177,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.2,0.05,0.8155555555555556,0.37437332038475496,0.007894319885247802,0.38226764027000276,0.07059797834359764,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.2,0.1,0.8161111111111111,0.37457579814556774,0.009880059757318075,0.38445585790288583,0.07096880578637825,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
WBCIC,4,0.3,0.0,0.8166666666666668,0.3748607095338528,0.009599552396407696,0.3844602619302605,0.0708893492121381,True,False,False,False,0.37477683416019136,0.06889973831793736,0.44367657247812875,0.8138888888888889,0.8122222222222222,0.8177777777777777
