dataset,fold,seed,control,subject_id,BA,accuracy,macro_F1,NLL,trials,alpha_inv,alpha_geo
OpenBMI,3,0,B3_EQUAL_CONSERVATIVE,27,0.94,0.94,0.9399038461538461,0.15260450599279682,100,0.1,0.1
OpenBMI,3,0,B3_EQUAL_CONSERVATIVE,28,0.94,0.94,0.9397832195905259,0.11179125570956952,100,0.1,0.1
OpenBMI,3,0,B3_EQUAL_CONSERVATIVE,38,0.77,0.77,0.7660461804495982,0.48556396337641483,100,0.1,0.1
OpenBMI,3,0,B3_EQUAL_CONSERVATIVE,41,0.81,0.81,0.8099809980998101,0.46626556645442285,100,0.1,0.1
OpenBMI,3,0,B3_EQUAL_CONSERVATIVE,46,0.76,0.76,0.7552019583843329,0.5219731161099063,100,0.1,0.1
OpenBMI,3,0,B3_EQUAL_CONSERVATIVE,9,0.78,0.78,0.7767857142857143,0.498655737577921,100,0.1,0.1
OpenBMI,3,0,B4_SELECTED_CDE,15,0.9,0.9,0.9,0.30106356454927957,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,17,0.6799999999999999,0.68,0.6794871794871795,0.6356265589314178,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,20,0.9199999999999999,0.92,0.9198717948717949,0.22837906382614867,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,21,0.97,0.97,0.9699729756781104,0.08198932580744547,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,24,0.59,0.59,0.516452411841019,1.1763724885731643,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,27,0.9299999999999999,0.93,0.9298245614035088,0.15576947820970255,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,28,0.94,0.94,0.9397832195905259,0.11473177744663009,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,38,0.77,0.77,0.7660461804495982,0.47228604389120427,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,41,0.8200000000000001,0.82,0.8199279711884754,0.46097477588434016,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,46,0.78,0.78,0.7767857142857143,0.49651428276083637,100,0.0,0.0
OpenBMI,3,0,B4_SELECTED_CDE,9,0.77,0.77,0.7660461804495982,0.49929649454486175,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,11,0.78,0.78,0.779205138498595,0.5472915331400358,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,12,0.78,0.78,0.7767857142857143,0.4850422482055069,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,23,0.73,0.73,0.721964782205746,0.5319669928582074,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,3,0.94,0.94,0.9399038461538461,0.1804579614612573,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,30,0.8300000000000001,0.83,0.8291628982011858,0.35494668007602626,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,31,0.9299999999999999,0.93,0.9299929992999301,0.21681881328833327,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,37,0.9199999999999999,0.92,0.9197109594540345,0.30758591108907213,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,39,0.81,0.81,0.8084484323016433,0.43739583711873053,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,49,0.85,0.85,0.8481627695110842,0.3645884383301658,100,0.0,0.0
OpenBMI,4,0,B0_CANONICAL_SEED0,8,0.84,0.84,0.8399359743897559,0.3526052937409685,100,0.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,11,0.75,0.75,0.7469379491851402,0.6008881909610443,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,12,0.8,0.8,0.7987117552334944,0.49935074844548777,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,23,0.75,0.75,0.7442455242966752,0.5344491853307253,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,3,0.9299999999999999,0.93,0.9299369432489241,0.19171343254743806,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,30,0.8200000000000001,0.82,0.818840579710145,0.352303071284683,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,31,0.8899999999999999,0.89,0.8897243107769424,0.21233579485746726,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,37,0.88,0.88,0.8798076923076923,0.3234454969097944,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,39,0.8200000000000001,0.82,0.8193496587715776,0.4848206424142801,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,49,0.84,0.84,0.8376623376623377,0.4260053537745279,100,1.0,0.0
OpenBMI,4,0,B1_INV_ONLY_DIAGNOSTIC,8,0.86,0.86,0.8599439775910365,0.33816420846376,100,1.0,0.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,11,0.76,0.76,0.7575757575757576,0.5466013152705311,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,12,0.8200000000000001,0.82,0.818840579710145,0.4504166965100866,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,23,0.74,0.74,0.7348021215830274,0.49941382588027905,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,3,0.9299999999999999,0.93,0.9299369432489241,0.1760971494168222,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,30,0.8,0.8,0.7987117552334944,0.36161724260401473,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,31,0.9099999999999999,0.91,0.9097744360902256,0.21818851311172638,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,37,0.8999999999999999,0.9,0.8998397435897436,0.286327847313191,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,39,0.8,0.8,0.7992773986350863,0.4705652230286044,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,49,0.81,0.81,0.8056265984654731,0.41888107951268155,100,0.0,1.0
OpenBMI,4,0,B2_GEO_ONLY_DIAGNOSTIC,8,0.8600000000000001,0.86,0.8594941790445605,0.35180904446754907,100,0.0,1.0
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,11,0.78,0.78,0.779205138498595,0.5492558582185881,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,12,0.79,0.79,0.7874278773155178,0.4798390650123517,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,23,0.72,0.72,0.7106242248863166,0.5256186908176609,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,3,0.94,0.94,0.9399759903961584,0.17965751432773389,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,30,0.8400000000000001,0.84,0.8389694041867954,0.3511573188561087,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,31,0.9299999999999999,0.93,0.9299929992999301,0.2135931918293312,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,37,0.9099999999999999,0.91,0.9097744360902256,0.30306772959443384,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,39,0.81,0.81,0.8084484323016433,0.4423431279292502,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,49,0.85,0.85,0.8481627695110842,0.3728922260119182,100,0.1,0.1
OpenBMI,4,0,B3_EQUAL_CONSERVATIVE,8,0.85,0.85,0.8498648783905515,0.34844304716601743,100,0.1,0.1
OpenBMI,4,0,B4_SELECTED_CDE,11,0.78,0.78,0.779205138498595,0.5472915331400358,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,12,0.78,0.78,0.7767857142857143,0.4850422482055069,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,23,0.73,0.73,0.721964782205746,0.5319669928582074,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,3,0.94,0.94,0.9399038461538461,0.1804579614612573,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,30,0.8300000000000001,0.83,0.8291628982011858,0.35494668007602626,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,31,0.9299999999999999,0.93,0.9299929992999301,0.21681881328833327,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,37,0.9199999999999999,0.92,0.9197109594540345,0.30758591108907213,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,39,0.81,0.81,0.8084484323016433,0.43739583711873053,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,49,0.85,0.85,0.8481627695110842,0.3645884383301658,100,0.0,0.0
OpenBMI,4,0,B4_SELECTED_CDE,8,0.84,0.84,0.8399359743897559,0.3526052937409685,100,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,1,0.905,0.905,0.9048834822657756,0.35774727651023197,200,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,16,0.515,0.515,0.5059967915255532,0.7351794387700372,200,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,19,0.94,0.94,0.94,0.18651020638121502,200,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,21,0.835,0.835,0.8342999171499585,0.34523567513558473,200,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,28,0.6399999999999999,0.64,0.6390977443609023,0.5784460002300559,200,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,3,0.855,0.855,0.8547057792028858,0.3845700610149535,200,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,33,0.95,0.95,0.95,0.19591067466058248,200,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,37,0.8200000000000001,0.82,0.8198378540686617,0.4056905099070902,200,0.0,0.0
WBCIC,0,0,B0_CANONICAL_SEED0,5,0.745,0.745,0.744993624840621,0.4309867703717954,200,0.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,1,0.91,0.91,0.90999099909991,0.2839421471409463,200,1.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,16,0.52,0.52,0.5169082125603865,0.7749310110187188,200,1.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,19,0.95,0.95,0.9499949994999499,0.1769669458093583,200,1.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,21,0.8500000000000001,0.85,0.8492613807657522,0.33591619052144994,200,1.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,28,0.63,0.63,0.6269785260610949,0.6402451279593311,200,1.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,3,0.8400000000000001,0.84,0.8397435897435898,0.34195147448700836,200,1.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,33,0.945,0.945,0.9449986249656241,0.18037898007499362,200,1.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,37,0.815,0.815,0.8148843026891808,0.4277390599351925,200,1.0,0.0
WBCIC,0,0,B1_INV_ONLY_DIAGNOSTIC,5,0.765,0.765,0.7647117719206027,0.44057100670975285,200,1.0,0.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,1,0.8999999999999999,0.9,0.8998397435897436,0.2893796806745532,200,0.0,1.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,16,0.515,0.515,0.5084999113273035,0.7645233023057691,200,0.0,1.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,19,0.94,0.94,0.93999399939994,0.17798767142596503,200,0.0,1.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,21,0.835,0.835,0.8337991992143234,0.33607387555486395,200,0.0,1.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,28,0.635,0.635,0.6342593752348505,0.6326270285783295,200,0.0,1.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,3,0.8500000000000001,0.85,0.8497596153846154,0.34535644820343847,200,0.0,1.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,33,0.95,0.95,0.95,0.17822523610268143,200,0.0,1.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,37,0.8500000000000001,0.85,0.849624060150376,0.4137663324752702,200,0.0,1.0
WBCIC,0,0,B2_GEO_ONLY_DIAGNOSTIC,5,0.76,0.76,0.75997599759976,0.44445534607678705,200,0.0,1.0
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,1,0.905,0.905,0.9048834822657756,0.3375537698503244,200,0.1,0.1
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,16,0.51,0.51,0.5002039983680131,0.7405465388699537,200,0.1,0.1
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,19,0.94,0.94,0.94,0.18175681654025377,200,0.1,0.1
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,21,0.855,0.855,0.8543847756772364,0.33966754093174645,200,0.1,0.1
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,28,0.635,0.635,0.6338925248877856,0.5872066591167451,200,0.1,0.1
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,3,0.8400000000000001,0.84,0.8397435897435898,0.3701039812616924,200,0.1,0.1
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,33,0.96,0.96,0.95999599959996,0.18865634153889835,200,0.1,0.1
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,37,0.8300000000000001,0.83,0.8299319727891157,0.4057250209539241,200,0.1,0.1
WBCIC,0,0,B3_EQUAL_CONSERVATIVE,5,0.755,0.755,0.7549938748468712,0.4305274006521479,200,0.1,0.1
WBCIC,0,0,B4_SELECTED_CDE,1,0.905,0.905,0.9048834822657756,0.35774727651023197,200,0.0,0.0
WBCIC,0,0,B4_SELECTED_CDE,16,0.515,0.515,0.5059967915255532,0.7351794387700372,200,0.0,0.0
WBCIC,0,0,B4_SELECTED_CDE,19,0.94,0.94,0.94,0.18651020638121502,200,0.0,0.0
WBCIC,0,0,B4_SELECTED_CDE,21,0.835,0.835,0.8342999171499585,0.34523567513558473,200,0.0,0.0
WBCIC,0,0,B4_SELECTED_CDE,28,0.6399999999999999,0.64,0.6390977443609023,0.5784460002300559,200,0.0,0.0
WBCIC,0,0,B4_SELECTED_CDE,3,0.855,0.855,0.8547057792028858,0.3845700610149535,200,0.0,0.0
WBCIC,0,0,B4_SELECTED_CDE,33,0.95,0.95,0.95,0.19591067466058248,200,0.0,0.0
WBCIC,0,0,B4_SELECTED_CDE,37,0.8200000000000001,0.82,0.8198378540686617,0.4056905099070902,200,0.0,0.0
WBCIC,0,0,B4_SELECTED_CDE,5,0.745,0.745,0.744993624840621,0.4309867703717954,200,0.0,0.0
WBCIC,1,0,B0_CANONICAL_SEED0,11,0.6499999999999999,0.65,0.6494391025641025,0.5953113121260395,200,0.0,0.0
WBCIC,1,0,B0_CANONICAL_SEED0,13,0.81,0.81,0.8087761674718197,0.3915560137322112,200,0.0,0.0
WBCIC,1,0,B0_CANONICAL_SEED0,18,0.655,0.655,0.6503762255833396,0.6142495001745399,200,0.0,0.0
WBCIC,1,0,B0_CANONICAL_SEED0,2,0.765,0.765,0.7645231593977806,0.4716894613630117,200,0.0,0.0
WBCIC,1,0,B0_CANONICAL_SEED0,27,0.58,0.58,0.5414346544382574,0.6740178827687276,200,0.0,0.0
WBCIC,1,0,B0_CANONICAL_SEED0,36,0.98,0.98,0.9799979997999799,0.16974627262519618,200,0.0,0.0
WBCIC,1,0,B0_CANONICAL_SEED0,44,0.79,0.79,0.7889659330720531,0.42583938554261297,200,0.0,0.0
WBCIC,1,0,B0_CANONICAL_SEED0,45,0.94,0.94,0.9399759903961584,0.19717359751532562,200,0.0,0.0
WBCIC,1,0,B1_INV_ONLY_DIAGNOSTIC,11,0.675,0.675,0.6726347863312432,0.595496001572813,200,1.0,0.0
WBCIC,1,0,B1_INV_ONLY_DIAGNOSTIC,13,0.86,0.86,0.86,0.325522793957447,200,1.0,0.0
WBCIC,1,0,B1_INV_ONLY_DIAGNOSTIC,18,0.6699999999999999,0.67,0.6697027324592133,0.6322668513335442,200,1.0,0.0
WBCIC,1,0,B1_INV_ONLY_DIAGNOSTIC,2,0.74,0.74,0.7395833333333333,0.4652446521999644,200,1.0,0.0
WBCIC,1,0,B1_INV_ONLY_DIAGNOSTIC,27,0.595,0.595,0.5895720909021813,0.6764453815777511,200,1.0,0.0
WBCIC,1,0,B1_INV_ONLY_DIAGNOSTIC,36,0.98,0.98,0.9799979997999799,0.08405647468603615,200,1.0,0.0
WBCIC,1,0,B1_INV_ONLY_DIAGNOSTIC,44,0.795,0.795,0.7949538646195394,0.38304198172299214,200,1.0,0.0
WBCIC,1,0,B1_INV_ONLY_DIAGNOSTIC,45,0.94,0.94,0.94,0.15186289478585577,200,1.0,0.0
WBCIC,1,0,B2_GEO_ONLY_DIAGNOSTIC,11,0.69,0.69,0.689875950380152,0.5758488642620315,200,0.0,1.0
WBCIC,1,0,B2_GEO_ONLY_DIAGNOSTIC,13,0.845,0.845,0.8448098921178444,0.3439010598877299,200,0.0,1.0
WBCIC,1,0,B2_GEO_ONLY_DIAGNOSTIC,18,0.665,0.665,0.6647904940587868,0.6343950991138398,200,0.0,1.0
WBCIC,1,0,B2_GEO_ONLY_DIAGNOSTIC,2,0.74,0.74,0.7398959583833533,0.4665310823063213,200,0.0,1.0
WBCIC,1,0,B2_GEO_ONLY_DIAGNOSTIC,27,0.575,0.575,0.556355854797881,0.6805818180037084,200,0.0,1.0
WBCIC,1,0,B2_GEO_ONLY_DIAGNOSTIC,36,0.99,0.99,0.99,0.09549832766610834,200,0.0,1.0
WBCIC,1,0,B2_GEO_ONLY_DIAGNOSTIC,44,0.7749999999999999,0.775,0.7743173098623335,0.3942117271807232,200,0.0,1.0
WBCIC,1,0,B2_GEO_ONLY_DIAGNOSTIC,45,0.95,0.95,0.9499799919967987,0.163860472294856,200,0.0,1.0
WBCIC,1,0,B3_EQUAL_CONSERVATIVE,11,0.675,0.675,0.6749268585431722,0.5881867835096838,200,0.1,0.1
WBCIC,1,0,B3_EQUAL_CONSERVATIVE,13,0.835,0.835,0.8347976270931892,0.37479505394410645,200,0.1,0.1
WBCIC,1,0,B3_EQUAL_CONSERVATIVE,18,0.645,0.645,0.6417669466939125,0.6134141532170685,200,0.1,0.1
WBCIC,1,0,B3_EQUAL_CONSERVATIVE,2,0.76,0.76,0.7596153846153846,0.4643145469568126,200,0.1,0.1
WBCIC,1,0,B3_EQUAL_CONSERVATIVE,27,0.585,0.585,0.5536554542765723,0.6732224675729551,200,0.1,0.1
WBCIC,1,0,B3_EQUAL_CONSERVATIVE,36,0.985,0.985,0.9849996249906248,0.14509014856839053,200,0.1,0.1
WBCIC,1,0,B3_EQUAL_CONSERVATIVE,44,0.7849999999999999,0.785,0.7837837837837838,0.41228780123954706,200,0.1,0.1
WBCIC,1,0,B3_EQUAL_CONSERVATIVE,45,0.94,0.94,0.9399759903961584,0.18404096902908448,200,0.1,0.1
WBCIC,1,0,B4_SELECTED_CDE,11,0.6499999999999999,0.65,0.6494391025641025,0.5953113121260395,200,0.0,0.0
WBCIC,1,0,B4_SELECTED_CDE,13,0.81,0.81,0.8087761674718197,0.3915560137322112,200,0.0,0.0
WBCIC,1,0,B4_SELECTED_CDE,18,0.655,0.655,0.6503762255833396,0.6142495001745399,200,0.0,0.0
WBCIC,1,0,B4_SELECTED_CDE,2,0.765,0.765,0.7645231593977806,0.4716894613630117,200,0.0,0.0
WBCIC,1,0,B4_SELECTED_CDE,27,0.58,0.58,0.5414346544382574,0.6740178827687276,200,0.0,0.0
WBCIC,1,0,B4_SELECTED_CDE,36,0.98,0.98,0.9799979997999799,0.16974627262519618,200,0.0,0.0
WBCIC,1,0,B4_SELECTED_CDE,44,0.79,0.79,0.7889659330720531,0.42583938554261297,200,0.0,0.0
WBCIC,1,0,B4_SELECTED_CDE,45,0.94,0.94,0.9399759903961584,0.19717359751532562,200,0.0,0.0
WBCIC,2,0,B0_CANONICAL_SEED0,22,0.7250000000000001,0.725,0.7229986653572058,0.58727255380357,200,0.0,0.0
WBCIC,2,0,B0_CANONICAL_SEED0,25,0.995,0.995,0.9949998749968749,0.03273315685046976,200,0.0,0.0
WBCIC,2,0,B0_CANONICAL_SEED0,26,0.675,0.675,0.6747967479674797,0.5933507379364797,200,0.0,0.0
WBCIC,2,0,B0_CANONICAL_SEED0,29,0.885,0.885,0.8848589522164652,0.30562923228154093,200,0.0,0.0
WBCIC,2,0,B0_CANONICAL_SEED0,34,0.565,0.565,0.5647279549718573,0.8417775754347407,200,0.0,0.0
WBCIC,2,0,B0_CANONICAL_SEED0,35,0.935,0.935,0.9349853717086345,0.1922931078257065,200,0.0,0.0
WBCIC,2,0,B0_CANONICAL_SEED0,49,0.91,0.91,0.91,0.20424552128753606,200,0.0,0.0
WBCIC,2,0,B0_CANONICAL_SEED0,9,0.605,0.605,0.6027655562539284,0.7386937021093477,200,0.0,0.0
WBCIC,2,0,B1_INV_ONLY_DIAGNOSTIC,22,0.7150000000000001,0.715,0.7133878064110623,0.6391442572673354,200,1.0,0.0
WBCIC,2,0,B1_INV_ONLY_DIAGNOSTIC,25,0.995,0.995,0.9949998749968749,0.03086667007549908,200,1.0,0.0
WBCIC,2,0,B1_INV_ONLY_DIAGNOSTIC,26,0.655,0.655,0.6535361904044588,0.6548621557099764,200,1.0,0.0
WBCIC,2,0,B1_INV_ONLY_DIAGNOSTIC,29,0.8500000000000001,0.85,0.849624060150376,0.3720980365842918,200,1.0,0.0
WBCIC,2,0,B1_INV_ONLY_DIAGNOSTIC,34,0.515,0.515,0.5105830116804158,0.849584446507839,200,1.0,0.0
WBCIC,2,0,B1_INV_ONLY_DIAGNOSTIC,35,0.925,0.925,0.9249831212022706,0.20633954902916954,200,1.0,0.0
WBCIC,2,0,B1_INV_ONLY_DIAGNOSTIC,49,0.905,0.905,0.9049405878674172,0.22989417921093916,200,1.0,0.0
WBCIC,2,0,B1_INV_ONLY_DIAGNOSTIC,9,0.62,0.62,0.6199619961996199,0.7447178027199758,200,1.0,0.0
WBCIC,2,0,B2_GEO_ONLY_DIAGNOSTIC,22,0.7150000000000001,0.715,0.7141352591589558,0.6081226636950631,200,0.0,1.0
WBCIC,2,0,B2_GEO_ONLY_DIAGNOSTIC,25,0.995,0.995,0.9949998749968749,0.03094335357067692,200,0.0,1.0
WBCIC,2,0,B2_GEO_ONLY_DIAGNOSTIC,26,0.65,0.65,0.6439833180754755,0.6278027001791023,200,0.0,1.0
WBCIC,2,0,B2_GEO_ONLY_DIAGNOSTIC,29,0.88,0.88,0.8799519807923168,0.3498477991904436,200,0.0,1.0
WBCIC,2,0,B2_GEO_ONLY_DIAGNOSTIC,34,0.5549999999999999,0.555,0.5454429377665415,0.8385644286119117,200,0.0,1.0
WBCIC,2,0,B2_GEO_ONLY_DIAGNOSTIC,35,0.9299999999999999,0.93,0.9299929992999301,0.19041704635188247,200,0.0,1.0
WBCIC,2,0,B2_GEO_ONLY_DIAGNOSTIC,49,0.915,0.915,0.9149978749468737,0.20426534847070157,200,0.0,1.0
WBCIC,2,0,B2_GEO_ONLY_DIAGNOSTIC,9,0.62,0.62,0.6196576919227305,0.7266614611005733,200,0.0,1.0
WBCIC,2,0,B3_EQUAL_CONSERVATIVE,22,0.74,0.74,0.7387197266606371,0.5884713708850781,200,0.1,0.1
WBCIC,2,0,B3_EQUAL_CONSERVATIVE,25,0.995,0.995,0.9949998749968749,0.031687627008142566,200,0.1,0.1
WBCIC,2,0,B3_EQUAL_CONSERVATIVE,26,0.6599999999999999,0.66,0.6596937243519168,0.5941771730552471,200,0.1,0.1
WBCIC,2,0,B3_EQUAL_CONSERVATIVE,29,0.89,0.89,0.889823717948718,0.309388942124727,200,0.1,0.1
WBCIC,2,0,B3_EQUAL_CONSERVATIVE,34,0.575,0.575,0.5737104741844078,0.8372384613844204,200,0.1,0.1
WBCIC,2,0,B3_EQUAL_CONSERVATIVE,35,0.9299999999999999,0.93,0.9299929992999301,0.1922058572398871,200,0.1,0.1
WBCIC,2,0,B3_EQUAL_CONSERVATIVE,49,0.91,0.91,0.91,0.20327224371497027,200,0.1,0.1
WBCIC,2,0,B3_EQUAL_CONSERVATIVE,9,0.6100000000000001,0.61,0.6090225563909775,0.7341725745432082,200,0.1,0.1
WBCIC,2,0,B4_SELECTED_CDE,22,0.7250000000000001,0.725,0.7229986653572058,0.58727255380357,200,0.0,0.0
WBCIC,2,0,B4_SELECTED_CDE,25,0.995,0.995,0.9949998749968749,0.03273315685046976,200,0.0,0.0
WBCIC,2,0,B4_SELECTED_CDE,26,0.675,0.675,0.6747967479674797,0.5933507379364797,200,0.0,0.0
WBCIC,2,0,B4_SELECTED_CDE,29,0.885,0.885,0.8848589522164652,0.30562923228154093,200,0.0,0.0
WBCIC,2,0,B4_SELECTED_CDE,34,0.565,0.565,0.5647279549718573,0.8417775754347407,200,0.0,0.0
WBCIC,2,0,B4_SELECTED_CDE,35,0.935,0.935,0.9349853717086345,0.1922931078257065,200,0.0,0.0
WBCIC,2,0,B4_SELECTED_CDE,49,0.91,0.91,0.91,0.20424552128753606,200,0.0,0.0
WBCIC,2,0,B4_SELECTED_CDE,9,0.605,0.605,0.6027655562539284,0.7386937021093477,200,0.0,0.0
WBCIC,3,0,B0_CANONICAL_SEED0,23,0.965,0.965,0.9649781113195748,0.08623720955715777,200,0.0,0.0
WBCIC,3,0,B0_CANONICAL_SEED0,24,0.9332386363636365,0.9333333333333333,0.93330526980452,0.23687901432527161,195,0.0,0.0
WBCIC,3,0,B0_CANONICAL_SEED0,30,0.855,0.855,0.8549093183239524,0.3564787546441808,200,0.0,0.0
WBCIC,3,0,B0_CANONICAL_SEED0,31,0.545,0.545,0.5408562274527612,0.8448288889485469,200,0.0,0.0
WBCIC,3,0,B0_CANONICAL_SEED0,38,0.515,0.515,0.5144051463042227,0.7474792009369069,200,0.0,0.0
WBCIC,3,0,B0_CANONICAL_SEED0,41,0.845,0.845,0.8435883851762154,0.29723370306124064,200,0.0,0.0
WBCIC,3,0,B0_CANONICAL_SEED0,42,0.71,0.71,0.7098839535814325,0.5252336014942112,200,0.0,0.0
WBCIC,3,0,B0_CANONICAL_SEED0,6,0.915,0.915,0.9149978749468737,0.15991335468446255,200,0.0,0.0
WBCIC,3,0,B1_INV_ONLY_DIAGNOSTIC,23,0.965,0.965,0.9649781113195748,0.06891663358873829,200,1.0,0.0
WBCIC,3,0,B1_INV_ONLY_DIAGNOSTIC,24,0.9021464646464646,0.9025641025641026,0.9023998314059166,0.2654843430119142,195,1.0,0.0
WBCIC,3,0,B1_INV_ONLY_DIAGNOSTIC,30,0.7849999999999999,0.785,0.7834353201883608,0.4101070845674283,200,1.0,0.0
WBCIC,3,0,B1_INV_ONLY_DIAGNOSTIC,31,0.54,0.54,0.5320923608991964,1.0260426680129695,200,1.0,0.0
WBCIC,3,0,B1_INV_ONLY_DIAGNOSTIC,38,0.49,0.49,0.48994899489948995,0.8020000139105923,200,1.0,0.0
WBCIC,3,0,B1_INV_ONLY_DIAGNOSTIC,41,0.85,0.85,0.8487750781328763,0.3182474406612854,200,1.0,0.0
WBCIC,3,0,B1_INV_ONLY_DIAGNOSTIC,42,0.7,0.7,0.6999699969997,0.5563003265903973,200,1.0,0.0
