fold,block,subject,draw,u_random,delta_BA_random,finite_logit_RMS
1,P01_04,sub-36,19,0.0046527553922491235,-0.010000000000000009,0.29577194895331205
1,P01_04,sub-36,20,0.007267280827635867,-0.010000000000000009,0.49374308152480806
1,P01_04,sub-36,21,0.004389294951223007,-0.0050000000000000044,0.42790254084271917
1,P01_04,sub-36,22,0.025519700371149912,-0.020000000000000018,0.7681871136875877
1,P01_04,sub-36,23,-0.0012312461563318807,-0.010000000000000009,0.28170105353486885
1,P01_04,sub-36,24,-0.0024995713775459593,-0.0050000000000000044,0.29937981265061053
1,P01_04,sub-36,25,0.023791535768443922,-0.020000000000000018,1.0123800802852108
1,P01_04,sub-36,26,0.013935154155103388,0.0,0.7756345521339253
1,P01_04,sub-36,27,0.06277882156153054,-0.020000000000000018,1.1055500260477713
1,P01_04,sub-36,28,0.12959774542504018,-0.039999999999999925,1.651053854892395
1,P01_04,sub-36,29,0.02250313921030543,-0.0050000000000000044,0.7609363521319266
1,P01_04,sub-36,30,0.011616258502156885,-0.015000000000000013,0.5579057341016375
1,P01_04,sub-36,31,0.014875631772330242,-0.0050000000000000044,0.8347144793036025
1,P01_04,sub-36,32,0.009381170647187145,-0.015000000000000013,0.4827698739769167
1,P01_04,sub-36,33,-0.002040749495067976,-0.015000000000000013,0.3748203671401678
1,P01_04,sub-36,34,0.042121425972213196,-0.020000000000000018,1.0240020765147373
1,P01_04,sub-36,35,0.011539714894215342,-0.0050000000000000044,0.4853561888314826
1,P01_04,sub-36,36,0.006244972539146583,-0.015000000000000013,0.40203355024963894
1,P01_04,sub-36,37,0.0006155213622364175,-0.0050000000000000044,0.7608654772616671
1,P01_04,sub-36,38,0.03650337303316016,-0.010000000000000009,1.1008393401643977
1,P01_04,sub-36,39,0.02621312114053433,-0.010000000000000009,0.7588179716704819
1,P01_04,sub-36,40,0.010056655090235454,-0.015000000000000013,0.571121744316667
1,P01_04,sub-36,41,0.05953795071706672,-0.020000000000000018,1.213217509736942
1,P01_04,sub-36,42,0.026328028900663172,-0.015000000000000013,0.7822198584717657
1,P01_04,sub-36,43,0.02056535810335485,-0.010000000000000009,0.6694460938136523
1,P01_04,sub-36,44,0.00026077630348980306,-0.0050000000000000044,0.13567350733629407
1,P01_04,sub-36,45,0.024576080810860042,-0.0050000000000000044,0.8432111969513716
1,P01_04,sub-36,46,0.007483403561104893,-0.010000000000000009,0.43296325749555775
1,P01_04,sub-36,47,0.08452853463217885,-0.039999999999999925,1.5596114209066143
1,P01_04,sub-36,48,0.02568425197016415,-0.010000000000000009,1.0861141973834674
1,P01_04,sub-36,49,0.015143534667522648,-0.010000000000000009,0.7493513334996795
1,P01_04,sub-36,50,0.05718989704000503,-0.015000000000000013,1.225419924430668
1,P01_04,sub-36,51,0.027811161128496055,-0.020000000000000018,1.0945491709693904
1,P01_04,sub-36,52,0.031109030207902025,-0.0050000000000000044,0.92580914237435
1,P01_04,sub-36,53,0.002071540216002803,-0.015000000000000013,0.3440758966169759
1,P01_04,sub-36,54,0.04924001855810653,-0.020000000000000018,1.3137226935936348
1,P01_04,sub-36,55,0.06170209213660019,-0.029999999999999916,1.3141966773187042
1,P01_04,sub-36,56,0.0036402812112947052,-0.015000000000000013,0.522833707310072
1,P01_04,sub-36,57,0.07550215138603783,-0.019999999999999907,1.3794171971469351
1,P01_04,sub-36,58,0.03346337839377211,-0.010000000000000009,1.0397243947779824
1,P01_04,sub-36,59,0.027064425996479582,-0.015000000000000013,0.6281278351233609
1,P01_04,sub-36,60,0.03616809109477995,-0.020000000000000018,0.9968359176825455
1,P01_04,sub-36,61,0.025918990271160906,-0.010000000000000009,1.038225596571658
1,P01_04,sub-36,62,0.01945281843170576,-0.010000000000000009,0.6774944568300728
1,P01_04,sub-36,63,0.010505225720179036,-0.015000000000000013,0.7278743853302074
1,P01_04,sub-36,64,0.02160323110906887,-0.010000000000000009,0.9099923615107726
1,P01_04,sub-36,65,0.019235477550789512,-0.0050000000000000044,0.8191579482852569
1,P01_04,sub-36,66,0.028829841043232475,-0.0050000000000000044,1.184205464840614
1,P01_04,sub-36,67,0.019052547308034483,-0.0050000000000000044,0.8516126710563832
1,P01_04,sub-36,68,0.017588676107652378,-0.015000000000000013,0.7253582931715066
1,P01_04,sub-36,69,0.1241609369974865,-0.025000000000000022,1.6994131629927016
1,P01_04,sub-36,70,0.013273774496876693,-0.0050000000000000044,0.7342953226657498
1,P01_04,sub-36,71,0.044559459404325416,-0.020000000000000018,1.1651326060098384
1,P01_04,sub-36,72,0.01653141531819629,-0.0050000000000000044,0.91010011949943
1,P01_04,sub-36,73,0.009279149356581385,-0.010000000000000009,0.6892419285318839
1,P01_04,sub-36,74,0.007676594372112559,-0.010000000000000009,0.7190972505286964
1,P01_04,sub-36,75,0.013125808707377975,-0.0050000000000000044,0.5223576915924453
1,P01_04,sub-36,76,0.026057291621730875,-0.010000000000000009,0.85885669604412
1,P01_04,sub-36,77,0.01813473491738317,-0.0050000000000000044,0.7136283762800566
1,P01_04,sub-36,78,0.06902835010491276,-0.019999999999999907,1.2798888658679712
1,P01_04,sub-36,79,0.0615350495303616,-0.019999999999999907,1.248392074304187
1,P01_04,sub-36,80,0.0008032722745159129,-0.015000000000000013,0.3276788913713868
1,P01_04,sub-36,81,0.002660001891541605,-0.015000000000000013,0.32572322891427846
1,P01_04,sub-36,82,0.022459688750024135,-0.010000000000000009,0.8470042024765007
1,P01_04,sub-36,83,0.009160518057323479,-0.010000000000000009,0.5083488480735753
1,P01_04,sub-36,84,0.04453496118441832,-0.015000000000000013,1.1642313605515988
1,P01_04,sub-36,85,0.0721223163436972,-0.020000000000000018,1.5639491943100143
1,P01_04,sub-36,86,0.04996778555212856,-0.015000000000000013,1.1690232079472118
1,P01_04,sub-36,87,0.04228226581324992,-0.025000000000000022,1.014972524905041
1,P01_04,sub-36,88,0.042106200127394834,-0.030000000000000027,1.0585894755961915
1,P01_04,sub-36,89,0.06673596422295956,-0.025000000000000022,1.2655121669839764
1,P01_04,sub-36,90,0.028294007965735214,-0.010000000000000009,0.8189283000747392
1,P01_04,sub-36,91,0.0449300782357653,-0.020000000000000018,1.1368711630244341
1,P01_04,sub-36,92,0.025675666645007013,-0.010000000000000009,1.0014844571971253
1,P01_04,sub-36,93,0.025451120704055218,-0.010000000000000009,1.0696583320719304
1,P01_04,sub-36,94,0.04879364428018075,-0.020000000000000018,1.0960096971062707
1,P01_04,sub-36,95,0.0032663499349970732,-0.010000000000000009,0.4578962349329828
1,P01_04,sub-36,96,0.04555848737441801,-0.015000000000000013,1.0520366370747012
1,P01_04,sub-36,97,0.08783743463206647,-0.025000000000000022,1.6280048516622363
1,P01_04,sub-36,98,0.0014045331935414146,-0.0050000000000000044,0.29527369532572567
1,P01_04,sub-36,99,0.028063333196107498,-0.020000000000000018,0.9136525807712872
1,P01_04,sub-44,0,-0.019419746987516355,0.0,0.8275210521779611
1,P01_04,sub-44,1,-0.010073463081860398,-0.014999999999999902,0.563998738455506
1,P01_04,sub-44,2,0.03611268104496429,-0.02499999999999991,0.5529846403610438
1,P01_04,sub-44,3,-0.015276474577376888,0.0,0.39596742298357557
1,P01_04,sub-44,4,0.04348995525109698,-0.014999999999999902,0.7154872646097733
1,P01_04,sub-44,5,0.043617844279926106,-0.03499999999999992,0.7994291796431889
1,P01_04,sub-44,6,-0.016809727214643716,0.0050000000000001155,0.5852929784037093
1,P01_04,sub-44,7,-0.037788798964693136,-0.019999999999999907,0.7446905334808871
1,P01_04,sub-44,8,-0.030404520038460364,0.0050000000000001155,0.47905672678872757
1,P01_04,sub-44,9,0.019857648445833348,-0.05499999999999994,1.0773483635931744
1,P01_04,sub-44,10,0.007705373110324518,-0.004999999999999893,1.1237947478819699
1,P01_04,sub-44,11,0.011373043631929427,-0.004999999999999893,0.7214918543147465
1,P01_04,sub-44,12,0.05135794876053554,-0.029999999999999916,0.6861404999105062
1,P01_04,sub-44,13,0.02801378528813246,-0.03499999999999992,0.9182385877131852
1,P01_04,sub-44,14,0.049880243552487845,-0.04999999999999993,1.2407701327568514
1,P01_04,sub-44,15,0.05898871779144093,-0.03499999999999992,1.1981823746119349
1,P01_04,sub-44,16,-0.012139570062310851,-0.010000000000000009,0.7408695605603356
1,P01_04,sub-44,17,0.083692014671098,-0.020000000000000018,0.7566789713845763
1,P01_04,sub-44,18,-0.01866468812496294,-0.010000000000000009,1.1242844196783646
1,P01_04,sub-44,19,0.007407867230299336,-0.014999999999999902,0.2893694262419231
1,P01_04,sub-44,20,-0.00691928857973072,0.0,0.5416693201864906
1,P01_04,sub-44,21,0.03710207180828276,-0.010000000000000009,0.48775131802468424
1,P01_04,sub-44,22,0.023794187648299624,-0.020000000000000018,0.6052898132384459
1,P01_04,sub-44,23,-0.0005519606810743705,0.0,0.28348705978710903
1,P01_04,sub-44,24,-0.0031809075226528595,-0.014999999999999902,0.2564347397250573
1,P01_04,sub-44,25,-0.022011550400181438,0.0050000000000001155,0.7042309946441688
1,P01_04,sub-44,26,-0.00904170928985787,-0.014999999999999902,0.5661255264979772
1,P01_04,sub-44,27,0.1590408678734563,-0.02499999999999991,1.1895974449788662
1,P01_04,sub-44,28,0.102447048991295,-0.04999999999999993,1.5171178020823524
1,P01_04,sub-44,29,0.0619268013561687,-0.004999999999999893,0.6818775714382977
1,P01_04,sub-44,30,0.028703025529220688,-0.014999999999999902,0.5449741992410528
1,P01_04,sub-44,31,-0.012141827985518707,0.0050000000000000044,0.6299062989753655
1,P01_04,sub-44,32,0.029795120724164726,-0.029999999999999916,0.4453081469004637
1,P01_04,sub-44,33,0.008343462505251871,-0.014999999999999902,0.28135979324429705
1,P01_04,sub-44,34,0.15020803642781236,-0.04499999999999993,1.1301908265892808
1,P01_04,sub-44,35,0.020566644123270725,-0.009999999999999898,0.4638178525285037
1,P01_04,sub-44,36,0.03335827311651227,-0.02499999999999991,0.4238154704616509
1,P01_04,sub-44,37,-0.0035440341342327718,-0.030000000000000027,0.5420999636895232
1,P01_04,sub-44,38,-0.024088558470392797,0.020000000000000018,0.8346668644301721
1,P01_04,sub-44,39,-0.03495053357884221,0.010000000000000009,0.5849724489972802
1,P01_04,sub-44,40,0.003703909329038462,-0.020000000000000018,0.5803081953235488
1,P01_04,sub-44,41,0.16394604934170906,-0.040000000000000036,1.2227342349857495
1,P01_04,sub-44,42,-0.03347907680268412,-0.004999999999999893,0.56469753707864
1,P01_04,sub-44,43,-0.019998495884790555,-0.004999999999999893,0.45692376822784714
1,P01_04,sub-44,44,-0.00458387342773241,0.0,0.17526167153732536
1,P01_04,sub-44,45,0.08330442688025397,-0.02499999999999991,0.8952149138324167
1,P01_04,sub-44,46,-0.004920307145971608,0.0050000000000001155,0.4693773531624615
1,P01_04,sub-44,47,0.07197718796108475,-0.040000000000000036,1.233035383451797
1,P01_04,sub-44,48,0.05212018511902032,-0.06499999999999995,0.9443491112431668
1,P01_04,sub-44,49,-0.009812550028345263,-0.010000000000000009,0.5306077786124828
1,P01_04,sub-44,50,0.06088430064411629,-0.03499999999999992,1.0689953267781318
1,P01_04,sub-44,51,0.006503050116414491,-0.030000000000000027,0.9142293875672679
1,P01_04,sub-44,52,0.08821248216963407,-0.02499999999999991,0.8683689084669403
1,P01_04,sub-44,53,0.01791473142257264,-0.004999999999999893,0.2605907926461183
1,P01_04,sub-44,54,0.14015829954874293,-0.04499999999999993,1.206857249599934
1,P01_04,sub-44,55,0.1799585750363004,-0.050000000000000044,1.2108315697105212
1,P01_04,sub-44,56,-0.008045845267224738,0.0,0.5364810509510155
1,P01_04,sub-44,57,0.16398111775432356,-0.05999999999999994,1.522504968718164
1,P01_04,sub-44,58,0.04489684413964183,-0.014999999999999902,0.8351559247554593
1,P01_04,sub-44,59,-0.0047940684967120555,-0.014999999999999902,0.4668626950793177
1,P01_04,sub-44,60,0.01575558188131628,-0.020000000000000018,0.7715155304322425
1,P01_04,sub-44,61,-0.013756351841313763,-0.004999999999999893,0.9069842536941854
1,P01_04,sub-44,62,-0.032401079753617536,-0.014999999999999902,0.6105724469201645
1,P01_04,sub-44,63,-0.006653657459275196,-0.020000000000000018,0.5648434750609553
1,P01_04,sub-44,64,-0.005138417570033252,-0.030000000000000027,0.7775896009457216
1,P01_04,sub-44,65,-0.007145463286908937,-0.019999999999999907,0.6108499755589196
1,P01_04,sub-44,66,0.07377132806407072,-0.05999999999999994,1.1102715331518398
1,P01_04,sub-44,67,-0.0052344239675988155,-0.02499999999999991,0.7159023141214882
1,P01_04,sub-44,68,0.02480616109521043,-0.014999999999999902,0.7433418202025773
1,P01_04,sub-44,69,0.22034237650963845,-0.05999999999999994,1.7109448431984808
1,P01_04,sub-44,70,0.005675363124047364,-0.03499999999999992,0.6166599470999816
1,P01_04,sub-44,71,0.06561897682454401,-0.06499999999999995,1.1176966398394648
1,P01_04,sub-44,72,-0.020717398610331488,-0.004999999999999893,0.7920074853121445
1,P01_04,sub-44,73,-0.0020492826511245917,-0.010000000000000009,0.4980276939871003
1,P01_04,sub-44,74,0.01860081135711906,-0.019999999999999907,0.637262774141504
1,P01_04,sub-44,75,0.005501768416470812,-0.010000000000000009,0.4406500271265535
1,P01_04,sub-44,76,0.002939579113699682,-0.02499999999999991,0.6817600835712819
1,P01_04,sub-44,77,0.02070298698711164,-0.004999999999999893,0.5722108281848735
1,P01_04,sub-44,78,-0.013681126954385146,0.010000000000000009,0.9405067026124242
1,P01_04,sub-44,79,-0.03266171318610935,-0.010000000000000009,1.0059922287052692
1,P01_04,sub-44,80,0.0029293776061189232,-0.02499999999999991,0.3298036006547164
1,P01_04,sub-44,81,0.007326887905620876,0.0,0.2883323777936878
1,P01_04,sub-44,82,0.027873849701047036,-0.010000000000000009,0.7881609970359345
1,P01_04,sub-44,83,-0.006850958651542543,0.0050000000000001155,0.44718340268256157
1,P01_04,sub-44,84,0.07161757182228758,-0.05499999999999994,1.169284988116747
1,P01_04,sub-44,85,0.10099283913979651,-0.06499999999999995,1.3657712059067413
1,P01_04,sub-44,86,0.0872109092732958,-0.05999999999999994,1.2040996615078776
1,P01_04,sub-44,87,0.01748876411007562,-0.020000000000000018,0.8173661774882843
1,P01_04,sub-44,88,-0.004367957345252104,-0.02499999999999991,0.7675103112487112
1,P01_04,sub-44,89,0.037397432592523004,-0.029999999999999916,1.0185212438599425
1,P01_04,sub-44,90,-0.03772503410386946,0.0050000000000001155,0.5670272232696187
1,P01_04,sub-44,91,0.006326998952703627,-0.029999999999999916,0.824399940544471
1,P01_04,sub-44,92,-0.007403673908655428,-0.010000000000000009,0.6696421512066015
1,P01_04,sub-44,93,-0.005590599024148966,-0.03499999999999992,0.8054505560278884
1,P01_04,sub-44,94,0.11430414238468634,-0.03499999999999992,1.080897593701785
1,P01_04,sub-44,95,0.010022578652206357,-0.004999999999999893,0.4417377565374078
1,P01_04,sub-44,96,-0.02097366142333916,0.010000000000000009,0.7597587168771491
1,P01_04,sub-44,97,0.1779697273440211,-0.06499999999999995,1.4446752962614124
1,P01_04,sub-44,98,0.005947685752919528,-0.014999999999999902,0.2995213403557508
1,P01_04,sub-44,99,-0.007975593116855322,-0.010000000000000009,0.8408361637156477
1,P01_04,sub-45,0,0.023808875608243407,-0.014999999999999902,0.9461007875199108
1,P01_04,sub-45,1,0.012575794198932667,0.0050000000000000044,0.6740801603458245
1,P01_04,sub-45,2,0.025783891451477435,-0.030000000000000027,0.48378568911519704
1,P01_04,sub-45,3,0.00601481901195928,-0.0050000000000000044,0.45791427398680457
1,P01_04,sub-45,4,0.021319373515157176,-0.020000000000000018,0.7074998031371403
1,P01_04,sub-45,5,0.04453630247186702,-0.014999999999999902,0.778491290603789
1,P01_04,sub-45,6,0.017989564668056523,-0.010000000000000009,0.6235607317132038
1,P01_04,sub-45,7,0.0028252522882230772,0.0050000000000000044,0.8759975385645671
1,P01_04,sub-45,8,0.007996837778847028,-0.010000000000000009,0.5293568829593671
1,P01_04,sub-45,9,0.04843414214702323,-0.010000000000000009,1.127589870453722
1,P01_04,sub-45,10,0.05191373843365788,-0.014999999999999902,1.2105813849652487
1,P01_04,sub-45,11,0.018356088483108247,-0.010000000000000009,0.7654629160416309
1,P01_04,sub-45,12,0.01606125993123741,-0.004999999999999893,0.6556072384732117
1,P01_04,sub-45,13,0.05528720083221242,-0.030000000000000027,0.9556792432584716
1,P01_04,sub-45,14,0.08304226003555978,-0.03499999999999992,1.3600414367476523
1,P01_04,sub-45,15,0.07729531464099454,-0.05499999999999994,1.1922617466435599
1,P01_04,sub-45,16,0.032839206626083424,-0.014999999999999902,0.7802225930423121
1,P01_04,sub-45,17,0.020533054224716952,-0.014999999999999902,0.7318048029157733
1,P01_04,sub-45,18,0.07430059523815133,-0.014999999999999902,1.2793475682714466
1,P01_04,sub-45,19,0.010391037555292738,-0.0050000000000000044,0.295604585163203
1,P01_04,sub-45,20,0.015321927953047876,-0.010000000000000009,0.5340538665826001
1,P01_04,sub-45,21,0.010758317354426903,-0.010000000000000009,0.4185406095210551
1,P01_04,sub-45,22,0.02469803812284896,-0.020000000000000018,0.6747392122938458
1,P01_04,sub-45,23,0.0038337022707933244,-0.0050000000000000044,0.26584895467389347
1,P01_04,sub-45,24,-0.00012552288276998836,0.0,0.2700206030429778
1,P01_04,sub-45,25,0.014815396389002316,-0.014999999999999902,0.8553140298626605
1,P01_04,sub-45,26,0.0217159164948671,-0.019999999999999907,0.6787865855875816
1,P01_04,sub-45,27,0.07372278307090067,-0.02499999999999991,1.0556100058436
1,P01_04,sub-45,28,0.12267606415942325,-0.06499999999999995,1.4905222389554722
1,P01_04,sub-45,29,0.02594564120923466,-0.020000000000000018,0.6601196757834156
1,P01_04,sub-45,30,0.014441954848000255,-0.004999999999999893,0.4893857744973414
1,P01_04,sub-45,31,0.015656079161027188,0.0050000000000000044,0.7055333409172004
1,P01_04,sub-45,32,0.008288398295370605,-0.020000000000000018,0.4113661678840216
1,P01_04,sub-45,33,-5.523303382013352e-06,0.0,0.25578990556466114
1,P01_04,sub-45,34,0.06101855585575962,-0.02499999999999991,1.0144855499259058
1,P01_04,sub-45,35,0.008753674376090063,0.0,0.43630723312366954
1,P01_04,sub-45,36,0.007365504401025029,-0.020000000000000018,0.3852365792603513
1,P01_04,sub-45,37,0.0061297659514009915,-0.010000000000000009,0.6713373328392603
1,P01_04,sub-45,38,0.027934593189869107,-0.014999999999999902,0.9103253859413553
1,P01_04,sub-45,39,0.024635253739731775,0.0,0.6546671785111592
1,P01_04,sub-45,40,0.02601639884691961,-0.020000000000000018,0.5760304880791486
1,P01_04,sub-45,41,0.07102731713194861,-0.02499999999999991,1.1239963435786624
1,P01_04,sub-45,42,0.012651850130771644,-0.014999999999999902,0.663760636755612
1,P01_04,sub-45,43,0.013680843890963664,0.0,0.5535341962760403
1,P01_04,sub-45,44,0.0014369841085655976,0.0,0.15367030269920445
1,P01_04,sub-45,45,0.04839243120710373,-0.030000000000000027,0.8314459294817651
1,P01_04,sub-45,46,0.015070087457445602,-0.004999999999999893,0.44528081772543
1,P01_04,sub-45,47,0.07079062401327083,-0.030000000000000027,1.3148655659858222
1,P01_04,sub-45,48,0.05345696675495313,-0.02499999999999991,1.069886644589546
1,P01_04,sub-45,49,0.016450948051254348,-0.0050000000000000044,0.6382194812638279
1,P01_04,sub-45,50,0.066416324718058,-0.03499999999999992,1.1439840987616194
1,P01_04,sub-45,51,0.04928123121927303,-0.03499999999999992,1.0535627859865362
1,P01_04,sub-45,52,0.058898661419567254,-0.03499999999999992,0.8952428500101284
1,P01_04,sub-45,53,0.006920241197065884,-0.014999999999999902,0.26875319655498553
1,P01_04,sub-45,54,0.06468858670921043,-0.02499999999999991,1.1635217867650454
1,P01_04,sub-45,55,0.06728709190749309,-0.030000000000000027,1.1254324952834485
1,P01_04,sub-45,56,0.02318966051153323,-0.014999999999999902,0.5216894519996549
1,P01_04,sub-45,57,0.1395757723946718,-0.06999999999999995,1.4279984528284735
1,P01_04,sub-45,58,0.02821823590682616,-0.020000000000000018,0.9166970913278462
1,P01_04,sub-45,59,0.01779143981642994,-0.014999999999999902,0.4899833134604772
1,P01_04,sub-45,60,0.01534110282435577,-0.010000000000000009,0.8059256051522868
1,P01_04,sub-45,61,0.03373258001778215,-0.014999999999999902,1.0067415390067032
1,P01_04,sub-45,62,0.01788253210373301,-0.0050000000000000044,0.6592875556969421
1,P01_04,sub-45,63,0.02138969754876048,-0.02499999999999991,0.6538090797763124
1,P01_04,sub-45,64,0.0435819569512313,-0.014999999999999902,0.8931873615410243
1,P01_04,sub-45,65,0.02297560175718216,-0.014999999999999902,0.7129555238492896
1,P01_04,sub-45,66,0.07124800920458356,-0.04499999999999993,1.1228100421499367
1,P01_04,sub-45,67,0.029256038725382245,-0.020000000000000018,0.7909620621865489
1,P01_04,sub-45,68,0.035062159862625564,-0.02499999999999991,0.723303743363023
1,P01_04,sub-45,69,0.20080329830715646,-0.06499999999999995,1.6637393417863784
1,P01_04,sub-45,70,-0.003976546184721767,0.020000000000000018,0.6433583153798961
1,P01_04,sub-45,71,0.08198800266560269,-0.040000000000000036,1.1266256578769596
1,P01_04,sub-45,72,0.034478196924940835,-0.019999999999999907,0.8420973400014372
1,P01_04,sub-45,73,0.014478418782372032,-0.02499999999999991,0.5793548894671432
1,P01_04,sub-45,74,0.020183411865957582,-0.010000000000000009,0.7094726276997625
1,P01_04,sub-45,75,0.0033853483021129204,0.0,0.4570340113389163
1,P01_04,sub-45,76,0.003937630145455083,0.0050000000000001155,0.7458525517295586
1,P01_04,sub-45,77,0.013691755113333417,0.0,0.6229534415006186
1,P01_04,sub-45,78,0.03969474317607598,-0.030000000000000027,1.0884781772526526
1,P01_04,sub-45,79,0.0568264720397241,-0.039999999999999925,1.120498098996374
1,P01_04,sub-45,80,0.008858864230917567,-0.010000000000000009,0.3202904312883074
1,P01_04,sub-45,81,0.001209713500264767,-0.014999999999999902,0.3096732919983677
1,P01_04,sub-45,82,0.03145202891496499,-0.010000000000000009,0.789756241810878
1,P01_04,sub-45,83,0.009396112837701668,-0.010000000000000009,0.5099864646081769
1,P01_04,sub-45,84,0.06560613885638683,-0.040000000000000036,1.1590974800435063
1,P01_04,sub-45,85,0.10640905209123842,-0.05499999999999994,1.466874714068478
1,P01_04,sub-45,86,0.09920866425655976,-0.050000000000000044,1.17125827313385
1,P01_04,sub-45,87,0.055207269093694486,-0.030000000000000027,0.8947408850834877
1,P01_04,sub-45,88,0.0342659057289469,-0.020000000000000018,0.8857138781724683
1,P01_04,sub-45,89,0.06011372634814128,-0.03499999999999992,1.1462911946742347
1,P01_04,sub-45,90,0.011201231032472347,0.0,0.658084205534886
1,P01_04,sub-45,91,0.05017873493891493,-0.030000000000000027,0.9368229937128617
1,P01_04,sub-45,92,0.021969059273523175,-0.014999999999999902,0.7918815302367288
1,P01_04,sub-45,93,0.028442584958408634,0.0050000000000001155,0.899387582172088
1,P01_04,sub-45,94,0.06487355304760664,-0.02499999999999991,1.0235663797783061
1,P01_04,sub-45,95,0.015442782911525864,-0.004999999999999893,0.40720734664026614
1,P01_04,sub-45,96,0.028790159371952805,-0.004999999999999893,0.8839735959282655
1,P01_04,sub-45,97,0.10548640745867875,-0.040000000000000036,1.4719343988076978
1,P01_04,sub-45,98,0.005027474511920296,-0.004999999999999893,0.29940524608824354
1,P01_04,sub-45,99,0.04036335089586616,-0.014999999999999902,0.8600879890932338
1,P05_08,sub-2,0,-0.022621121827618485,0.0,0.3884402944631067
1,P05_08,sub-2,1,-0.005614226116642831,0.010000000000000009,0.2137220238965703
1,P05_08,sub-2,2,-0.013517336158314235,-0.015000000000000013,0.23417431566450062
1,P05_08,sub-2,3,-0.024610935684812752,0.010000000000000009,0.32695403054060257
1,P05_08,sub-2,4,-0.02317716574491545,-0.0050000000000000044,0.3789398352263777
1,P05_08,sub-2,5,-0.006067592171614523,0.0,0.13569877666461608
1,P05_08,sub-2,6,-0.013659652852807432,0.0050000000000000044,0.25478662793025236
1,P05_08,sub-2,7,-0.03277497792042217,-0.020000000000000018,0.5551423660037484
1,P05_08,sub-2,8,-0.012849435754855101,0.0050000000000000044,0.16054084797701418
1,P05_08,sub-2,9,-0.024769625746905125,-0.0050000000000000044,0.49642270351063433
1,P05_08,sub-2,10,-0.02703867386703786,-0.010000000000000009,0.5209055323908385
1,P05_08,sub-2,11,-0.020182496021293163,0.014999999999999902,0.28342288275674693
1,P05_08,sub-2,12,-0.00866076911836666,-0.0050000000000000044,0.15090088806633212
1,P05_08,sub-2,13,-0.006736086018253832,0.010000000000000009,0.10166397562640972
1,P05_08,sub-2,14,-0.021755381819103414,0.0050000000000000044,0.4615116556896295
1,P05_08,sub-2,15,-0.03770487203580369,0.010000000000000009,0.7092643319646993
1,P05_08,sub-2,16,-0.0166776010463604,0.010000000000000009,0.20162159540705687
1,P05_08,sub-2,17,-0.016538535320981228,-0.015000000000000013,0.429867524372362
1,P05_08,sub-2,18,-0.018601249413260537,-0.0050000000000000044,0.36099314116850645
1,P05_08,sub-2,19,-0.01991038475486041,-0.0050000000000000044,0.32141552525679173
1,P05_08,sub-2,20,-0.024933244659496853,-0.010000000000000009,0.4658005525876669
1,P05_08,sub-2,21,-0.010298448343922345,-0.010000000000000009,0.2478186416008679
1,P05_08,sub-2,22,-0.02747131912215057,0.020000000000000018,0.33737337204551027
1,P05_08,sub-2,23,-0.023368811879515453,-0.0050000000000000044,0.228884562059847
1,P05_08,sub-2,24,-0.016666752213440907,0.004999999999999893,0.1725930329089905
1,P05_08,sub-2,25,-0.011143298040943798,-0.030000000000000027,0.41648764205422645
1,P05_08,sub-2,26,-0.012344189746062795,-0.025000000000000022,0.28066578959570615
1,P05_08,sub-2,27,-0.012487746021458362,0.0050000000000000044,0.2837462596766306
1,P05_08,sub-2,28,-0.03984159060658799,0.010000000000000009,0.5367696908592542
1,P05_08,sub-2,29,-0.03012375367577351,-0.0050000000000000044,0.3798706945344033
1,P05_08,sub-2,30,-0.022829039931452594,-0.015000000000000013,0.385935470717656
1,P05_08,sub-2,31,-0.02841448656902073,0.0,0.43084768979388804
1,P05_08,sub-2,32,-0.02515340661545175,0.0050000000000000044,0.3365074032122898
1,P05_08,sub-2,33,-0.017088842002403536,-0.015000000000000013,0.31621276370177537
1,P05_08,sub-2,34,-0.02854640589008683,0.0,0.4790435914613351
1,P05_08,sub-2,35,-0.042732750923493656,0.010000000000000009,0.5558817650999412
1,P05_08,sub-2,36,-0.029270280452043718,-0.010000000000000009,0.4401844016761253
1,P05_08,sub-2,37,-0.006904101964562284,0.010000000000000009,0.18443631138570282
1,P05_08,sub-2,38,-0.02755007895672592,0.010000000000000009,0.3386308347574412
1,P05_08,sub-2,39,-0.016583378035632416,0.0,0.2296324908849013
1,P05_08,sub-2,40,-0.012926889251480231,-0.020000000000000018,0.38338990277219503
1,P05_08,sub-2,41,-0.006140683887369654,-0.025000000000000133,0.4111295795092458
1,P05_08,sub-2,42,-0.0038433834733173707,0.0050000000000000044,0.06915744974987854
1,P05_08,sub-2,43,-0.020134091476512093,0.0050000000000000044,0.39035024961134923
1,P05_08,sub-2,44,-0.0113238209749678,0.0050000000000000044,0.2845386543777436
1,P05_08,sub-2,45,-0.024734676159242994,0.015000000000000013,0.3395663604825047
1,P05_08,sub-2,46,-0.004491918065861738,0.0,0.21770656577286132
1,P05_08,sub-2,47,-0.030890688258803128,0.0,0.5335695409656205
1,P05_08,sub-2,48,-0.021941058294582972,0.014999999999999902,0.35337526872751657
1,P05_08,sub-2,49,-0.006677695966442614,-0.0050000000000000044,0.19668184596698007
1,P05_08,sub-2,50,-0.04221047115372609,0.010000000000000009,0.42872092568872566
1,P05_08,sub-2,51,-0.017409736857828956,0.0,0.24927886923470646
1,P05_08,sub-2,52,-0.008243131753443104,0.0,0.141018656440139
