outer_fold,subject_id,configuration,history_cv_BA,history_cv_NLL,history_cv_worst_delta_vs_anchor,selected_generic,selected_persist,anchor_history_cv_BA,selected_improvement,persist_accept,OUTER_TEST_USED
0,sub-19,"{""C"": 1.0, ""alpha"": 0.5}",0.7725,0.42211767731068417,-0.025000000000000022,False,False,0.7974999999999999,0.012500000000000178,True,False
0,sub-19,"{""C"": 1.0, ""alpha"": 0.75}",0.7425,0.5175660304279187,-0.07999999999999996,False,False,0.7974999999999999,0.012500000000000178,True,False
0,sub-19,"{""C"": 1.0, ""alpha"": 1.0}",0.71,0.6601981780747943,-0.14,False,False,0.7974999999999999,0.012500000000000178,True,False
0,sub-21,"{""C"": 0.0, ""alpha"": 0.0}",0.8674999999999999,0.2946143921194332,0.0,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.001, ""alpha"": 0.25}",0.87,0.3058334979138757,-0.0050000000000000044,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.001, ""alpha"": 0.5}",0.88,0.3283614513937173,0.010000000000000009,True,True,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.001, ""alpha"": 0.75}",0.8775,0.3722734846545902,0.0050000000000000044,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.001, ""alpha"": 1.0}",0.8674999999999999,0.45803334028725096,-0.0050000000000000044,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.01, ""alpha"": 0.25}",0.8775,0.295521560535538,0.010000000000000009,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.01, ""alpha"": 0.5}",0.8775,0.2992835444546564,0.0,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.01, ""alpha"": 0.75}",0.875,0.3068548539756673,0.0,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.01, ""alpha"": 1.0}",0.865,0.3197195694135046,-0.015000000000000013,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.1, ""alpha"": 0.25}",0.8775,0.28806039550406626,0.0050000000000000044,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.1, ""alpha"": 0.5}",0.8674999999999999,0.2858246032326275,-0.0050000000000000044,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.1, ""alpha"": 0.75}",0.8725,0.28746769730755106,-0.0050000000000000044,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 0.1, ""alpha"": 1.0}",0.8574999999999999,0.29259368511232375,-0.020000000000000018,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 1.0, ""alpha"": 0.25}",0.875,0.2889584844726397,0.0050000000000000044,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 1.0, ""alpha"": 0.5}",0.845,0.2985072740931697,-0.025000000000000022,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 1.0, ""alpha"": 0.75}",0.8425,0.3186647130653367,-0.025000000000000022,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-21,"{""C"": 1.0, ""alpha"": 1.0}",0.8400000000000001,0.3467182847682251,-0.029999999999999916,False,False,0.8674999999999999,0.012500000000000067,True,False
0,sub-28,"{""C"": 0.0, ""alpha"": 0.0}",0.835,0.34331184314320884,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.001, ""alpha"": 0.25}",0.835,0.353706947241495,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.001, ""alpha"": 0.5}",0.8400000000000001,0.3751143160119729,0.0050000000000000044,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.001, ""alpha"": 0.75}",0.8425,0.41931362217084334,0.0050000000000000044,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.001, ""alpha"": 1.0}",0.8474999999999999,0.5085391443104454,0.010000000000000009,True,True,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.01, ""alpha"": 0.25}",0.84,0.34336387383260486,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.01, ""alpha"": 0.5}",0.8425,0.3489658378354864,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.01, ""alpha"": 0.75}",0.845,0.36260921925041983,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.01, ""alpha"": 1.0}",0.84,0.38843892343948716,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.1, ""alpha"": 0.25}",0.84,0.34132962418821466,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.1, ""alpha"": 0.5}",0.8325,0.3480515450177254,-0.004999999999999893,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.1, ""alpha"": 0.75}",0.835,0.3625966574922385,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 0.1, ""alpha"": 1.0}",0.8374999999999999,0.3843717176618127,0.0,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 1.0, ""alpha"": 0.25}",0.8300000000000001,0.35103513685541454,-0.004999999999999893,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 1.0, ""alpha"": 0.5}",0.8225,0.3841451716357869,-0.014999999999999902,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 1.0, ""alpha"": 0.75}",0.815,0.433496421088411,-0.020000000000000018,False,False,0.835,0.012499999999999956,True,False
0,sub-28,"{""C"": 1.0, ""alpha"": 1.0}",0.8125,0.4935316879750063,-0.030000000000000027,False,False,0.835,0.012499999999999956,True,False
0,sub-33,"{""C"": 0.0, ""alpha"": 0.0}",0.9525,0.14507505969324916,0.0,False,True,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.001, ""alpha"": 0.25}",0.955,0.16107792922853176,0.0,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.001, ""alpha"": 0.5}",0.9575,0.19160863236381298,0.0,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.001, ""alpha"": 0.75}",0.9550000000000001,0.2513739127909093,0.0,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.001, ""alpha"": 1.0}",0.95,0.3710079430303272,-0.0050000000000000044,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.01, ""alpha"": 0.25}",0.9575,0.14959286281980577,0.0,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.01, ""alpha"": 0.5}",0.9575,0.15774240766552977,0.004999999999999893,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.01, ""alpha"": 0.75}",0.9525,0.171089549547715,0.0,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.01, ""alpha"": 1.0}",0.9524999999999999,0.1921080526704048,-0.0050000000000000044,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.1, ""alpha"": 0.25}",0.9575,0.14147695254046616,0.004999999999999893,True,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.1, ""alpha"": 0.5}",0.9525,0.14282243799795385,0.0,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.1, ""alpha"": 0.75}",0.955,0.14839809945382926,0.0,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 0.1, ""alpha"": 1.0}",0.945,0.15763600756393656,-0.010000000000000009,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 1.0, ""alpha"": 0.25}",0.9550000000000001,0.14115636833897144,-0.0050000000000000044,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 1.0, ""alpha"": 0.5}",0.9550000000000001,0.15884059571993625,-0.0050000000000000044,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 1.0, ""alpha"": 0.75}",0.9475,0.1877520359542259,-0.015000000000000013,False,False,0.9525,0.0050000000000000044,False,False
0,sub-33,"{""C"": 1.0, ""alpha"": 1.0}",0.9450000000000001,0.22286289899175515,-0.015000000000000013,False,False,0.9525,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.0, ""alpha"": 0.0}",0.875,0.3753825502372009,0.0,False,True,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.001, ""alpha"": 0.25}",0.865,0.3922409228335091,-0.010000000000000009,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.001, ""alpha"": 0.5}",0.8624999999999999,0.41796024305274926,-0.030000000000000027,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.001, ""alpha"": 0.75}",0.865,0.45777703680316234,-0.02499999999999991,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.001, ""alpha"": 1.0}",0.8425,0.5205786560000174,-0.040000000000000036,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.01, ""alpha"": 0.25}",0.865,0.3759803483974877,-0.02499999999999991,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.01, ""alpha"": 0.5}",0.8625,0.37952676645212813,-0.030000000000000027,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.01, ""alpha"": 0.75}",0.855,0.38641753945828383,-0.02499999999999991,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.01, ""alpha"": 1.0}",0.8500000000000001,0.3972171995775736,-0.025000000000000022,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.1, ""alpha"": 0.25}",0.8775000000000001,0.36051940074790456,-0.014999999999999902,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.1, ""alpha"": 0.5}",0.875,0.35702072387833245,-0.020000000000000018,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.1, ""alpha"": 0.75}",0.8675,0.36227888084617316,-0.02499999999999991,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 0.1, ""alpha"": 1.0}",0.8674999999999999,0.3742449489186034,-0.020000000000000018,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 1.0, ""alpha"": 0.25}",0.88,0.34676892476522475,-0.020000000000000018,True,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 1.0, ""alpha"": 0.5}",0.8675,0.36117150603902887,-0.03499999999999992,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 1.0, ""alpha"": 0.75}",0.8625,0.39741888814171095,-0.03499999999999992,False,False,0.875,0.0050000000000000044,False,False
0,sub-37,"{""C"": 1.0, ""alpha"": 1.0}",0.86,0.4454360984428053,-0.03499999999999992,False,False,0.875,0.0050000000000000044,False,False
1,sub-2,"{""C"": 0.0, ""alpha"": 0.0}",0.5,0.720060878135032,0.0,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.001, ""alpha"": 0.25}",0.4975,0.7009754091858369,-0.0050000000000000044,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.001, ""alpha"": 0.5}",0.525,0.6870369099147257,0.015000000000000013,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.001, ""alpha"": 0.75}",0.5674999999999999,0.678371572494356,0.05499999999999994,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.001, ""alpha"": 1.0}",0.6174999999999999,0.6750427590384191,0.06499999999999995,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.01, ""alpha"": 0.25}",0.525,0.6942586179563326,0.0050000000000000044,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.01, ""alpha"": 0.5}",0.5549999999999999,0.6769822996459316,0.040000000000000036,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.01, ""alpha"": 0.75}",0.625,0.6681671115291326,0.07499999999999996,True,True,0.5,0.125,True,False
1,sub-2,"{""C"": 0.01, ""alpha"": 1.0}",0.6125,0.6674448051228394,0.06500000000000006,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.1, ""alpha"": 0.25}",0.5275,0.6909226380959381,0.010000000000000009,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.1, ""alpha"": 0.5}",0.5975,0.6787159948256526,0.05500000000000005,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.1, ""alpha"": 0.75}",0.6174999999999999,0.6818882732905271,0.07499999999999996,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 0.1, ""alpha"": 1.0}",0.6225,0.6981926316236506,0.09000000000000008,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 1.0, ""alpha"": 0.25}",0.55,0.6956793679321749,0.040000000000000036,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 1.0, ""alpha"": 0.5}",0.565,0.7120255227108814,0.030000000000000027,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 1.0, ""alpha"": 0.75}",0.5625,0.7590690590608697,0.06000000000000005,False,False,0.5,0.125,True,False
1,sub-2,"{""C"": 1.0, ""alpha"": 1.0}",0.5525,0.8277325501427296,0.030000000000000027,False,False,0.5,0.125,True,False
1,sub-11,"{""C"": 0.0, ""alpha"": 0.0}",0.5,0.6929698504739643,0.0,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.001, ""alpha"": 0.25}",0.525,0.6376472976440898,0.0050000000000000044,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.001, ""alpha"": 0.5}",0.6625,0.5918461510950797,0.14500000000000002,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.001, ""alpha"": 0.75}",0.8,0.5555441714633026,0.29000000000000004,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.001, ""alpha"": 1.0}",0.84,0.5283802035476455,0.32499999999999996,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.01, ""alpha"": 0.25}",0.6475,0.5694685719436708,0.135,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.01, ""alpha"": 0.5}",0.805,0.4860664808299545,0.30000000000000004,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.01, ""alpha"": 0.75}",0.835,0.4353731433833258,0.29499999999999993,False,False,0.5,0.345,True,False
1,sub-11,"{""C"": 0.01, ""alpha"": 1.0}",0.845,0.4092094094673811,0.31999999999999995,True,True,0.5,0.345,True,False
