scope,task,dataset,fold,seed,subject_id,model,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,17,B0,0.61,0.5983935742971888,0.61,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,17,W0R0,0.5800000000000001,0.5384615384615385,0.58,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,18,B0,0.77,0.7694235588972431,0.77,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,18,W0R0,0.7,0.6995192307692308,0.7,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,24,B0,0.51,0.4221016629319495,0.51,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,24,W0R0,0.51,0.43227899432278993,0.51,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,25,B0,0.97,0.96999699969997,0.97,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,25,W0R0,0.99,0.9899989998999901,0.99,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,29,B0,0.6599999999999999,0.6587715776796468,0.66,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,29,W0R0,0.5800000000000001,0.5384615384615385,0.58,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,36,B0,0.9299999999999999,0.9299369432489241,0.93,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,36,W0R0,0.9199999999999999,0.9198717948717949,0.92,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,37,B0,0.76,0.7477931904161412,0.76,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,37,W0R0,0.76,0.7477931904161412,0.76,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,39,B0,0.84,0.8399359743897559,0.84,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,39,W0R0,0.78,0.78,0.78,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,4,B0,0.83,0.8279178054458953,0.83,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,4,W0R0,0.79,0.7882851093860268,0.79,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,42,B0,0.6699999999999999,0.6624040920716112,0.67,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,42,W0R0,0.6699999999999999,0.6576408341114224,0.67,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,51,B0,0.7,0.696969696969697,0.7,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,51,W0R0,0.64,0.6376811594202898,0.64,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,54,B0,0.6799999999999999,0.6788438378161381,0.68,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,54,W0R0,0.69,0.6892230576441103,0.69,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,12,B0,0.67,0.648,0.67,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,12,W0R0,0.75,0.7487689679429204,0.75,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,13,B0,0.73,0.7266929851199515,0.73,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,13,W0R0,0.72,0.7083333333333334,0.72,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,17,B0,0.56,0.537620849096259,0.56,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,17,W0R0,0.62,0.6041666666666667,0.62,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,18,B0,0.6799999999999999,0.6798719487795117,0.68,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,18,W0R0,0.64,0.6363636363636364,0.64,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,24,B0,0.59,0.5249681381068243,0.59,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,24,W0R0,0.57,0.49286472461375164,0.57,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,25,B0,0.97,0.9699729756781104,0.97,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,25,W0R0,0.99,0.9899989998999901,0.99,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,29,B0,0.76,0.7575757575757576,0.76,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,29,W0R0,0.83,0.8299829982998299,0.83,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,36,B0,0.94,0.9399759903961584,0.94,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,36,W0R0,0.95,0.9499949994999499,0.95,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,37,B0,0.6699999999999999,0.6349153667441089,0.67,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,37,W0R0,0.75,0.742559983523839,0.75,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,39,B0,0.75,0.7442455242966752,0.75,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,39,W0R0,0.75,0.74997499749975,0.75,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,4,B0,0.87,0.8699869986998701,0.87,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,4,W0R0,0.84,0.8383838383838383,0.84,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,42,B0,0.69,0.6783898744683059,0.69,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,42,W0R0,0.71,0.7033248081841432,0.71,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,51,B0,0.6499999999999999,0.6491228070175439,0.65,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,51,W0R0,0.7,0.6989160979526294,0.7,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,54,B0,0.72,0.72,0.72,100,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,4,0,54,W0R0,0.72,0.72,0.72,100,88e0129a579fd77ccd55175535d1bed4859a9cf7caf4706b11c9bbe8008624c9,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
