task,fold,target_direction,source_direction,target_r,source_r,basis_sha256,derangement
OpenBMI_SSVEP,1,10,15,1.0,1.0,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,11,5,1.022168755531311,1.022168755531311,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,12,0,1.0702022314071655,1.0702022314071655,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,13,3,1.5,1.5,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,14,6,1.079290509223938,1.079290509223938,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,15,4,1.0085033178329468,1.0085033178329468,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,2,0,8,1.0229473114013672,1.0229473114013672,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,1,13,1.0,1.0,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,2,1,1.1004812717437744,1.1004812717437744,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,3,0,1.0158634185791016,1.0158634185791016,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,4,3,1.5,1.5,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,5,10,1.0037815570831299,1.0037815570831299,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,6,9,1.0031250715255737,1.0031250715255737,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,7,2,1.437475562095642,1.437475562095642,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,8,4,1.0,1.0,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,9,11,1.0,1.0,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,10,7,1.001861572265625,1.001861572265625,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,11,12,1.0,1.0,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,12,5,1.0,1.0,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,13,6,1.1816670894622803,1.1816670894622803,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,14,15,1.0,1.0,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,2,15,14,1.0084773302078247,1.0084773302078247,5928c40ad72a66f278a8e3e5427b7c299da0477057885805e2222ba0cd9b627e,True
OpenBMI_SSVEP,3,0,6,1.0,1.0,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,1,7,1.0845566987991333,1.0845566987991333,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,2,9,1.0020222663879395,1.0020222663879395,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,3,2,1.2549954652786255,1.2549954652786255,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,4,13,1.0,1.0,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,5,1,1.0574026107788086,1.0574026107788086,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,6,10,1.0024585723876953,1.0024585723876953,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,7,5,1.0469456911087036,1.0469456911087036,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,8,3,1.5,1.5,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,9,8,1.0053136348724365,1.0053136348724365,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,10,12,1.0057309865951538,1.0057309865951538,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,11,4,1.0121092796325684,1.0121092796325684,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,12,15,1.010966420173645,1.010966420173645,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,13,11,1.0,1.0,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,14,0,1.098480224609375,1.098480224609375,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,3,15,14,1.0,1.0,45f0b68b79232af322fd6bf0e03a5bf0ffccc3308d4b4ea198d516b68b0f1cfd,True
OpenBMI_SSVEP,4,0,6,1.1173044443130493,1.1173044443130493,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,1,13,1.0,1.0,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,2,0,1.0111039876937866,1.0111039876937866,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,3,4,1.0023387670516968,1.0023387670516968,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,4,11,1.0,1.0,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,5,2,1.3233414888381958,1.3233414888381958,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,6,12,1.0,1.0,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,7,14,1.0138360261917114,1.0138360261917114,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,8,15,1.0,1.0,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,9,5,1.0,1.0,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,10,7,1.0605493783950806,1.0605493783950806,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,11,8,1.0077581405639648,1.0077581405639648,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,12,3,1.5,1.5,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,13,1,1.1273913383483887,1.1273913383483887,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,14,10,1.0141431093215942,1.0141431093215942,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
OpenBMI_SSVEP,4,15,9,1.0227255821228027,1.0227255821228027,cebe321dd9957ec9936dff2f1dbe974023ccd5ab22bb285358a30a3d44c3b182,True
WBCIC_MI,0,0,5,0.998958945274353,0.998958945274353,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,1,8,1.0010743141174316,1.0010743141174316,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,2,14,1.0151150226593018,1.0151150226593018,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,3,1,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,4,11,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,5,15,1.0055489540100098,1.0055489540100098,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,6,10,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,7,6,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,8,12,1.5,1.5,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,9,0,1.019835114479065,1.019835114479065,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,10,7,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,11,13,1.0036126375198364,1.0036126375198364,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,12,2,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,13,3,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,14,4,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,0,15,9,1.0,1.0,5082c03d83df973ff78740723080c02edb561746ee10aa9ac182be3a4ac9d3cf,True
WBCIC_MI,1,0,8,1.016344428062439,1.016344428062439,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,1,15,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,2,10,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,3,9,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,4,7,1.24971342086792,1.24971342086792,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,5,14,1.097525954246521,1.097525954246521,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,6,12,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,7,5,1.0166417360305786,1.0166417360305786,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,8,3,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,9,2,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,10,6,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,11,0,1.5,1.5,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,12,11,1.4866130352020264,1.4866130352020264,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,13,4,0.9735760688781738,0.9735760688781738,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,14,13,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,1,15,1,1.0,1.0,80cb57eea0ee2074de238a2b5a7374a4e9666428bc4d7dbfef827868a49bf3a0,True
WBCIC_MI,2,0,9,0.8282693028450012,0.8282693028450012,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,1,7,1.0,1.0,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,2,14,0.8294034004211426,0.8294034004211426,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,3,6,1.0323415994644165,1.0323415994644165,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,4,5,1.0350658893585205,1.0350658893585205,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,5,2,0.9607930183410645,0.9607930183410645,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,6,10,0.9566158056259155,0.9566158056259155,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,7,8,1.0049902200698853,1.0049902200698853,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,8,1,0.8496537804603577,0.8496537804603577,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,9,12,1.2568403482437134,1.2568403482437134,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,10,3,0.9417411684989929,0.9417411684989929,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,11,4,1.10117506980896,1.10117506980896,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,12,0,0.9677780270576477,0.9677780270576477,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,13,11,1.5,1.5,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,14,15,1.0,1.0,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,2,15,13,0.8725524544715881,0.8725524544715881,05089faa4f154621fc44b92e248ff23995fcd064a8ef493885d5f9bd3dfcb984,True
WBCIC_MI,3,0,1,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,1,2,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,2,11,0.9062126874923706,0.9062126874923706,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,3,8,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,4,13,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,5,7,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,6,12,1.5,1.5,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,7,15,0.9565484523773193,0.9565484523773193,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,8,4,1.0284007787704468,1.0284007787704468,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,9,14,1.0875859260559082,1.0875859260559082,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,10,3,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,11,9,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,12,6,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,13,0,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,14,5,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,3,15,10,1.0,1.0,9637cc4e1ef5cc4024064e41cc66aa5bdfa607192532db209733c9cc44ec5cc6,True
WBCIC_MI,4,0,12,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,1,10,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,2,13,1.091983675956726,1.091983675956726,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,3,7,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,4,3,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,5,0,1.0132802724838257,1.0132802724838257,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,6,11,1.5,1.5,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,7,14,0.9812943935394287,0.9812943935394287,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,8,1,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,9,8,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,10,4,1.0876476764678955,1.0876476764678955,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,11,15,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,12,9,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,13,6,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,14,5,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
WBCIC_MI,4,15,2,1.0,1.0,e1b2229f95a985b5f304b0c0806fba7a0a4d07e90d3f928f6b87833276dd1bfa,True
