task,fold,session,variant,mean_relative_P_movement,median_relative_P_movement,max_C_preservation_abs_error,label,C_plus_count,C_minus_count,C_zero_count,mean_r_C_plus,mean_r_C_minus,min_r,max_r,C_plus_variance_fraction,C_minus_variance_fraction
OpenBMI_ERP,1,S1,RANDOM_BASIS_2,0.010043558664619923,0.008975431323051453,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S1,RANDOM_BASIS_3,0.012029759585857391,0.0106529351323843,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S1,RANDOM_BASIS_4,0.013600647449493408,0.012068902142345905,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S2,PCA_POSITIVE_ONLY_ROUTING,0.1578412503004074,0.14446279406547546,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S2,SHUFFLED_UTILITY_ROUTING,0.14416076242923737,0.12538889050483704,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S2,PCA_SIGNED_UTILITY_ROUTING,0.15756531059741974,0.1442183405160904,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S2,RANDOM_BASIS_0,0.014104376547038555,0.012293797917664051,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S2,RANDOM_BASIS_1,0.012894291430711746,0.011441158130764961,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S2,RANDOM_BASIS_2,0.00996753666549921,0.008879542350769043,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S2,RANDOM_BASIS_3,0.011850805021822453,0.010473590344190598,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S2,RANDOM_BASIS_4,0.013478973880410194,0.011995986104011536,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,2,S1,PCA_POSITIVE_ONLY_ROUTING,0.13214443624019623,0.11852774769067764,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S1,SHUFFLED_UTILITY_ROUTING,0.10896133631467819,0.08996698260307312,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S1,PCA_SIGNED_UTILITY_ROUTING,0.13214443624019623,0.11852774769067764,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S1,RANDOM_BASIS_0,0.011200948618352413,0.00974240992218256,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S1,RANDOM_BASIS_1,0.009856008924543858,0.0086803138256073,1.6689300537109375e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S1,RANDOM_BASIS_2,0.009513144381344318,0.00836121290922165,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S1,RANDOM_BASIS_3,0.01009069662541151,0.008608527481555939,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S1,RANDOM_BASIS_4,0.008518028073012829,0.0075697568245232105,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S2,PCA_POSITIVE_ONLY_ROUTING,0.13291554152965546,0.11864182353019714,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S2,SHUFFLED_UTILITY_ROUTING,0.10979393124580383,0.09086964279413223,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S2,PCA_SIGNED_UTILITY_ROUTING,0.13291554152965546,0.11864182353019714,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S2,RANDOM_BASIS_0,0.011121312156319618,0.009642794728279114,2.0265579223632812e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S2,RANDOM_BASIS_1,0.009721273556351662,0.008551095612347126,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S2,RANDOM_BASIS_2,0.009319488890469074,0.008209971711039543,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S2,RANDOM_BASIS_3,0.009640212170779705,0.008357930928468704,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,2,S2,RANDOM_BASIS_4,0.008330528624355793,0.007467218674719334,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1521063446998596,1.0,1.0,1.5,0.27541216742247343,0.0
OpenBMI_ERP,3,S1,PCA_POSITIVE_ONLY_ROUTING,0.16203820705413818,0.1322648823261261,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S1,SHUFFLED_UTILITY_ROUTING,0.13009990751743317,0.09995344281196594,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S1,PCA_SIGNED_UTILITY_ROUTING,0.16218937933444977,0.13236717879772186,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S1,RANDOM_BASIS_0,0.01049170270562172,0.008523298427462578,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S1,RANDOM_BASIS_1,0.011743400245904922,0.009092438966035843,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S1,RANDOM_BASIS_2,0.008587568067014217,0.00698108458891511,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S1,RANDOM_BASIS_3,0.008836101740598679,0.007222880609333515,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S1,RANDOM_BASIS_4,0.012067499570548534,0.009647026658058167,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S2,PCA_POSITIVE_ONLY_ROUTING,0.16450829803943634,0.13346481323242188,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S2,SHUFFLED_UTILITY_ROUTING,0.13162001967430115,0.1017690896987915,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S2,PCA_SIGNED_UTILITY_ROUTING,0.1646178513765335,0.13352972269058228,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S2,RANDOM_BASIS_0,0.01055883802473545,0.008637071587145329,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S2,RANDOM_BASIS_1,0.011600518599152565,0.009110172279179096,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S2,RANDOM_BASIS_2,0.008640036918222904,0.007032410241663456,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S2,RANDOM_BASIS_3,0.009151089936494827,0.007365005556493998,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,3,S2,RANDOM_BASIS_4,0.012001766823232174,0.009591681882739067,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,15,1,0,1.1457048972447714,0.969106137752533,0.969106137752533,1.5,0.3226151457056403,0.01990901306271553
OpenBMI_ERP,4,S1,PCA_POSITIVE_ONLY_ROUTING,0.18115898966789246,0.154561385512352,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S1,SHUFFLED_UTILITY_ROUTING,0.1647971272468567,0.14113947749137878,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S1,PCA_SIGNED_UTILITY_ROUTING,0.18115898966789246,0.154561385512352,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S1,RANDOM_BASIS_0,0.018358545377850533,0.01476125419139862,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S1,RANDOM_BASIS_1,0.0157766155898571,0.012782522477209568,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S1,RANDOM_BASIS_2,0.017354357987642288,0.014028656296432018,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S1,RANDOM_BASIS_3,0.017677074298262596,0.014407283626496792,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S1,RANDOM_BASIS_4,0.019169876351952553,0.01569654606282711,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S2,PCA_POSITIVE_ONLY_ROUTING,0.18027907609939575,0.15547120571136475,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S2,SHUFFLED_UTILITY_ROUTING,0.16652381420135498,0.1429014503955841,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S2,PCA_SIGNED_UTILITY_ROUTING,0.18027907609939575,0.15547120571136475,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S2,RANDOM_BASIS_0,0.017497971653938293,0.014391820877790451,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S2,RANDOM_BASIS_1,0.015376814641058445,0.012489965185523033,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S2,RANDOM_BASIS_2,0.017077405005693436,0.013746293261647224,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S2,RANDOM_BASIS_3,0.017525924369692802,0.01432332769036293,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_ERP,4,S2,RANDOM_BASIS_4,0.018603965640068054,0.015477624721825123,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.2861807176045008,1.0,1.0,1.5,0.2707481989637017,0.0
OpenBMI_SSVEP,0,S1,PCA_POSITIVE_ONLY_ROUTING,0.21059854328632355,0.19990307092666626,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S1,SHUFFLED_UTILITY_ROUTING,0.025228841230273247,0.019500602036714554,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S1,PCA_SIGNED_UTILITY_ROUTING,0.21059854328632355,0.19990307092666626,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S1,RANDOM_BASIS_0,0.0036809577140957117,0.0029335631988942623,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S1,RANDOM_BASIS_1,0.0027791960164904594,0.0019808420911431313,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S1,RANDOM_BASIS_2,0.0024061035364866257,0.0018523172475397587,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S1,RANDOM_BASIS_3,0.002130296779796481,0.0015435904497280717,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S1,RANDOM_BASIS_4,0.0031704336870461702,0.002509131096303463,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S2,PCA_POSITIVE_ONLY_ROUTING,0.20145952701568604,0.1932428777217865,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S2,SHUFFLED_UTILITY_ROUTING,0.0274296086281538,0.019137155264616013,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S2,PCA_SIGNED_UTILITY_ROUTING,0.20145952701568604,0.1932428777217865,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S2,RANDOM_BASIS_0,0.003972056787461042,0.003084910335019231,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S2,RANDOM_BASIS_1,0.002856718609109521,0.0019830039236694574,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S2,RANDOM_BASIS_2,0.0025495835579931736,0.0019138730131089687,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S2,RANDOM_BASIS_3,0.002385370433330536,0.0016736604738980532,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,0,S2,RANDOM_BASIS_4,0.0032259055878967047,0.002447233535349369,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,12,0,4,1.0984061062335968,1.0,1.0,1.5,0.26702416501939297,0.0
OpenBMI_SSVEP,1,S1,PCA_POSITIVE_ONLY_ROUTING,0.1744699478149414,0.17063020169734955,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S1,SHUFFLED_UTILITY_ROUTING,0.037802767008543015,0.02989858388900757,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S1,PCA_SIGNED_UTILITY_ROUTING,0.1744699478149414,0.17063020169734955,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S1,RANDOM_BASIS_0,0.0036097627598792315,0.0029326369985938072,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S1,RANDOM_BASIS_1,0.003009571461006999,0.0025343208108097315,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S1,RANDOM_BASIS_2,0.0031583309173583984,0.0025881920009851456,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S1,RANDOM_BASIS_3,0.004158008843660355,0.0033067469485104084,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S1,RANDOM_BASIS_4,0.0029771931003779173,0.0024440097622573376,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S2,PCA_POSITIVE_ONLY_ROUTING,0.1644303947687149,0.15706607699394226,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S2,SHUFFLED_UTILITY_ROUTING,0.03734313324093819,0.029510829597711563,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S2,PCA_SIGNED_UTILITY_ROUTING,0.1644303947687149,0.15706607699394226,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S2,RANDOM_BASIS_0,0.003609628416597843,0.0029260506853461266,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S2,RANDOM_BASIS_1,0.003234338015317917,0.0025811970699578524,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S2,RANDOM_BASIS_2,0.0031913749407976866,0.002595366910099983,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S2,RANDOM_BASIS_3,0.004211714491248131,0.0030576169956475496,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,1,S2,RANDOM_BASIS_4,0.003044284414499998,0.0024792952463030815,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,11,0,5,1.1057938012209805,1.0,1.0,1.5,0.23755998723208904,0.0
OpenBMI_SSVEP,2,S1,PCA_POSITIVE_ONLY_ROUTING,0.22800298035144806,0.21729107201099396,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S1,SHUFFLED_UTILITY_ROUTING,0.0315883569419384,0.0298454686999321,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S1,PCA_SIGNED_UTILITY_ROUTING,0.22800298035144806,0.21729107201099396,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_0,0.0032742058392614126,0.0024586832150816917,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_1,0.0030143526382744312,0.002109713852405548,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_2,0.0032687229104340076,0.002523894654586911,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_3,0.003149649128317833,0.002415901981294155,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_4,0.0025141783989965916,0.0019115966279059649,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S2,PCA_POSITIVE_ONLY_ROUTING,0.21689531207084656,0.2125975340604782,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S2,SHUFFLED_UTILITY_ROUTING,0.030425136908888817,0.02810804918408394,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S2,PCA_SIGNED_UTILITY_ROUTING,0.21689531207084656,0.2125975340604782,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_0,0.0034824309404939413,0.002615053905174136,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_1,0.00315062771551311,0.0021543344482779503,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_2,0.003489037277176976,0.002598588354885578,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_3,0.0032247162889689207,0.00232367473654449,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,10,0,6,1.1275680184364318,1.0,1.0,1.5,0.23634053859859705,0.0
