task,fold,direction,U_P_subject_equal_mean,CI95_lower,CI95_upper,biological_subjects,bootstrap_draws,bootstrap_seed,class,PCA_explained_variance_fraction,primary_r,positive_only_r,utility_scale_S
OpenBMI_ERP,4,7,0.043725531079689975,0.037889428436756134,0.049547456204891205,40,20000,1594477421,C_PLUS,0.01507520116865635,1.5,1.5,0.043725531079689975
OpenBMI_ERP,4,8,0.014657366258052206,0.011615543626248837,0.017678076401352882,40,20000,1594477421,C_PLUS,0.014688191935420036,1.1676064729690552,1.1676064729690552,0.043725531079689975
OpenBMI_ERP,4,9,0.024873531027697026,0.021180428564548492,0.028888972476124763,40,20000,1594477421,C_PLUS,0.013729220256209373,1.2844280004501343,1.2844280004501343,0.043725531079689975
OpenBMI_ERP,4,10,0.018831496410712134,0.01611080765724182,0.021485289558768272,40,20000,1594477421,C_PLUS,0.013096313923597336,1.2153375148773193,1.2153375148773193,0.043725531079689975
OpenBMI_ERP,4,11,0.009537084282419528,0.004902114160358906,0.014794890768826008,40,20000,1594477421,C_PLUS,0.012668168172240257,1.1090562343597412,1.1090562343597412,0.043725531079689975
OpenBMI_ERP,4,12,0.026645420817658305,0.02217097021639347,0.031525783240795135,40,20000,1594477421,C_PLUS,0.012336712330579758,1.3046895265579224,1.3046895265579224,0.043725531079689975
OpenBMI_ERP,4,13,-0.0008630525717308046,-0.003282556077465415,0.001530975103378296,40,20000,1594477421,C_ZERO,0.011477326974272728,1.0,1.0,0.043725531079689975
OpenBMI_ERP,4,14,0.017979198208195157,0.0157997515052557,0.020150037482380867,40,20000,1594477421,C_PLUS,0.011170647107064724,1.2055915594100952,1.2055915594100952,0.043725531079689975
OpenBMI_ERP,4,15,0.03727984114084393,0.03150114044547081,0.043484754860401154,40,20000,1594477421,C_PLUS,0.010844280943274498,1.4262937307357788,1.4262937307357788,0.043725531079689975
OpenBMI_SSVEP,0,0,0.09429795826727058,0.06688615679740906,0.12139315903186798,40,20000,3925035465,C_PLUS,0.04595837742090225,1.0873901844024658,1.0873901844024658,0.5395229390822351
OpenBMI_SSVEP,0,1,0.03956892744317884,0.023037992417812347,0.05568954721093178,40,20000,3925035465,C_PLUS,0.042266055941581726,1.0366703271865845,1.0366703271865845,0.5395229390822351
OpenBMI_SSVEP,0,2,0.37920899542514236,0.34261664748191833,0.41106119751930237,40,20000,3925035465,C_PLUS,0.03832102194428444,1.3514299392700195,1.3514299392700195,0.5395229390822351
OpenBMI_SSVEP,0,3,0.5395229390822351,0.48564228415489197,0.5923212766647339,40,20000,3925035465,C_PLUS,0.02714528515934944,1.5,1.5,0.5395229390822351
OpenBMI_SSVEP,0,4,0.0025386259720107775,0.001211511087603867,0.003773175645619631,40,20000,3925035465,C_PLUS,0.02256377600133419,1.0023527145385742,1.0023527145385742,0.5395229390822351
OpenBMI_SSVEP,0,5,0.014246437277688529,0.010306458920240402,0.018691550940275192,40,20000,3925035465,C_PLUS,0.016117461025714874,1.0132027864456177,1.0132027864456177,0.5395229390822351
OpenBMI_SSVEP,0,6,0.13660608976497315,0.10364679992198944,0.1741267889738083,40,20000,3925035465,C_PLUS,0.01570155844092369,1.1265989542007446,1.1265989542007446,0.5395229390822351
OpenBMI_SSVEP,0,7,0.03868031250895001,0.01407867856323719,0.06512750685214996,40,20000,3925035465,C_PLUS,0.014128418639302254,1.0358468294143677,1.0358468294143677,0.5395229390822351
OpenBMI_SSVEP,0,8,0.013631105973763625,0.008356703445315361,0.01966102048754692,40,20000,3925035465,C_PLUS,0.013014707714319229,1.0126326084136963,1.0126326084136963,0.5395229390822351
OpenBMI_SSVEP,0,9,0.0036587427133781603,0.0016091811703518033,0.005875184200704098,40,20000,3925035465,C_PLUS,0.01239005010575056,1.0033906698226929,1.0033906698226929,0.5395229390822351
OpenBMI_SSVEP,0,10,0.003638977501759655,0.001704225898720324,0.005607821047306061,40,20000,3925035465,C_PLUS,0.01120566762983799,1.0033724308013916,1.0033724308013916,0.5395229390822351
OpenBMI_SSVEP,0,11,0.00018567283368611242,-0.0024427277967333794,0.0029804494697600603,40,20000,3925035465,C_ZERO,0.010603056289255619,1.0,1.0,0.5395229390822351
OpenBMI_SSVEP,0,12,-0.0010381394190289938,-0.0035551446489989758,0.001739896135404706,40,20000,3925035465,C_ZERO,0.009648206643760204,1.0,1.0,0.5395229390822351
OpenBMI_SSVEP,0,13,0.008617104580480373,0.0026856325566768646,0.015173724852502346,40,20000,3925035465,C_PLUS,0.00821178499609232,1.0079858303070068,1.0079858303070068,0.5395229390822351
OpenBMI_SSVEP,0,14,0.01636028258544684,-0.006313896272331476,0.037326499819755554,40,20000,3925035465,C_ZERO,0.007769618649035692,1.0,1.0,0.5395229390822351
OpenBMI_SSVEP,0,15,0.00054482274226757,-0.0008793965680524707,0.001907981582917273,40,20000,3925035465,C_ZERO,0.00717413704842329,1.0,1.0,0.5395229390822351
OpenBMI_SSVEP,1,0,0.06330323050788138,0.04806269705295563,0.07914214581251144,40,20000,313089401,C_PLUS,0.044363152235746384,1.0702022314071655,1.0702022314071655,0.4508633140474558
OpenBMI_SSVEP,1,1,0.06719017589930446,0.0520934984087944,0.08129751682281494,40,20000,313089401,C_PLUS,0.040458351373672485,1.0745128393173218,1.0745128393173218,0.4508633140474558
OpenBMI_SSVEP,1,2,0.29329309483000543,0.26423001289367676,0.3199608325958252,40,20000,313089401,C_PLUS,0.03341074660420418,1.3252571821212769,1.3252571821212769,0.4508633140474558
OpenBMI_SSVEP,1,3,0.4508633140474558,0.39988332986831665,0.5000476837158203,40,20000,313089401,C_PLUS,0.02396702766418457,1.5,1.5,0.4508633140474558
OpenBMI_SSVEP,1,4,0.007667631122785679,0.004539755638688803,0.010631914250552654,40,20000,313089401,C_PLUS,0.020035147666931152,1.0085033178329468,1.0085033178329468,0.4508633140474558
OpenBMI_SSVEP,1,5,0.01999020801686129,0.011130277998745441,0.029739772900938988,40,20000,313089401,C_PLUS,0.01537184976041317,1.022168755531311,1.022168755531311,0.4508633140474558
OpenBMI_SSVEP,1,6,0.07149838208570145,0.04759836569428444,0.09969575703144073,40,20000,313089401,C_PLUS,0.014828219078481197,1.079290509223938,1.079290509223938,0.4508633140474558
OpenBMI_SSVEP,1,7,0.03547570027312759,0.01902785338461399,0.05294287949800491,40,20000,313089401,C_PLUS,0.0136727811768651,1.039341926574707,1.039341926574707,0.4508633140474558
OpenBMI_SSVEP,1,8,-0.0005875287197341095,-0.0023564384318888187,0.0013210168108344078,40,20000,313089401,C_ZERO,0.013223400339484215,1.0,1.0,0.4508633140474558
OpenBMI_SSVEP,1,9,0.02758409319940256,0.014832367189228535,0.04151025414466858,40,20000,313089401,C_PLUS,0.012309509329497814,1.030590295791626,1.030590295791626,0.4508633140474558
OpenBMI_SSVEP,1,10,0.002178264891699655,0.00014533039939124137,0.00430042902007699,40,20000,313089401,C_PLUS,0.011849467642605305,1.002415657043457,1.002415657043457,0.4508633140474558
OpenBMI_SSVEP,1,11,-0.0011257044428930386,-0.0027321730740368366,0.000600931525696069,40,20000,313089401,C_ZERO,0.011147214099764824,1.0,1.0,0.4508633140474558
OpenBMI_SSVEP,1,12,-0.0019464426840386296,-0.004891418386250734,0.0008694063872098923,40,20000,313089401,C_ZERO,0.009997190907597542,1.0,1.0,0.4508633140474558
OpenBMI_SSVEP,1,13,0.00930521316931845,-0.015339678153395653,0.031007898971438408,40,20000,313089401,C_ZERO,0.008019722066819668,1.0,1.0,0.4508633140474558
OpenBMI_SSVEP,1,14,0.01032396176160546,0.0004926068359054625,0.023289930075407028,40,20000,313089401,C_PLUS,0.007293734699487686,1.0114490985870361,1.0114490985870361,0.4508633140474558
OpenBMI_SSVEP,1,15,0.0005032495317209395,-0.002472543390467763,0.003984077367931604,40,20000,313089401,C_ZERO,0.007007356733083725,1.0,1.0,0.4508633140474558
OpenBMI_SSVEP,2,0,0.013678809941848159,0.008857354521751404,0.018430396914482117,40,20000,755824878,C_PLUS,0.0497758723795414,1.0158634185791016,1.0158634185791016,0.43114188658073543
OpenBMI_SSVEP,2,1,0.08664333784254268,0.056753166019916534,0.11466826498508453,40,20000,755824878,C_PLUS,0.0438205748796463,1.1004812717437744,1.1004812717437744,0.43114188658073543
OpenBMI_SSVEP,2,2,0.3772281162091531,0.3416332006454468,0.4102553129196167,40,20000,755824878,C_PLUS,0.03915346413850784,1.437475562095642,1.437475562095642,0.43114188658073543
OpenBMI_SSVEP,2,3,0.43114188658073543,0.38477808237075806,0.4775732755661011,40,20000,755824878,C_PLUS,0.026768537238240242,1.5,1.5,0.43114188658073543
OpenBMI_SSVEP,2,4,-0.0001813080586543947,-0.0016510961577296257,0.0011152487713843584,40,20000,755824878,C_ZERO,0.02218513935804367,1.0,1.0,0.43114188658073543
OpenBMI_SSVEP,2,5,-0.00021244176366508327,-0.0009728220757097006,0.0005626692436635494,40,20000,755824878,C_ZERO,0.016892606392502785,1.0,1.0,0.43114188658073543
OpenBMI_SSVEP,2,6,0.15664855124632596,0.12472984194755554,0.19149106740951538,40,20000,755824878,C_PLUS,0.015136324800550938,1.1816670894622803,1.1816670894622803,0.43114188658073543
OpenBMI_SSVEP,2,7,0.0016052327997385873,0.0005395020707510412,0.00268050585873425,40,20000,755824878,C_PLUS,0.014880894683301449,1.001861572265625,1.001861572265625,0.43114188658073543
OpenBMI_SSVEP,2,8,0.019787043998076115,0.00013931241119280457,0.040158770978450775,40,20000,755824878,C_PLUS,0.013520497828722,1.0229473114013672,1.0229473114013672,0.43114188658073543
OpenBMI_SSVEP,2,9,0.002694656289895647,9.396518726134673e-05,0.005238216370344162,40,20000,755824878,C_PLUS,0.013111532665789127,1.0031250715255737,1.0031250715255737,0.43114188658073543
OpenBMI_SSVEP,2,10,0.003260756708368717,0.0017569548217579722,0.00489970063790679,40,20000,755824878,C_PLUS,0.011805829592049122,1.0037815570831299,1.0037815570831299,0.43114188658073543
OpenBMI_SSVEP,2,11,0.00012932432518937277,-0.0007719388813711703,0.001153726363554597,40,20000,755824878,C_ZERO,0.010547148995101452,1.0,1.0,0.43114188658073543
OpenBMI_SSVEP,2,12,-0.0005072609987109899,-0.0016168338479474187,0.0005678603192791343,40,20000,755824878,C_ZERO,0.009398535825312138,1.0,1.0,0.43114188658073543
OpenBMI_SSVEP,2,13,0.00014488415645246276,-0.0006869278731755912,0.001001166645437479,40,20000,755824878,C_ZERO,0.0085407430306077,1.0,1.0,0.43114188658073543
OpenBMI_SSVEP,2,14,0.0073098874541756235,0.001157519523985684,0.014032981358468533,40,20000,755824878,C_PLUS,0.00836701039224863,1.0084773302078247,1.0084773302078247,0.43114188658073543
OpenBMI_SSVEP,2,15,0.0068611109403718725,-0.007929720915853977,0.020383143797516823,40,20000,755824878,C_ZERO,0.00745692104101181,1.0,1.0,0.43114188658073543
OpenBMI_SSVEP,3,0,0.10620790066677728,0.07833424210548401,0.13376927375793457,40,20000,1398960029,C_PLUS,0.04637373611330986,1.098480224609375,1.098480224609375,0.539234630856663
OpenBMI_SSVEP,3,1,0.06190700104634743,0.04538368806242943,0.07954907417297363,40,20000,1398960029,C_PLUS,0.04132495075464249,1.0574026107788086,1.0574026107788086,0.539234630856663
OpenBMI_SSVEP,3,2,0.2750048041634727,0.2502050995826721,0.29781830310821533,40,20000,1398960029,C_PLUS,0.03676024079322815,1.2549954652786255,1.2549954652786255,0.539234630856663
OpenBMI_SSVEP,3,3,0.539234630856663,0.48482683300971985,0.5935882329940796,40,20000,1398960029,C_PLUS,0.02529933489859104,1.5,1.5,0.539234630856663
OpenBMI_SSVEP,3,4,0.01305950933638087,0.008635656908154488,0.01758011430501938,40,20000,1398960029,C_PLUS,0.018877772614359856,1.0121092796325684,1.0121092796325684,0.539234630856663
OpenBMI_SSVEP,3,5,0.050629449703774296,0.029908563941717148,0.07550347596406937,40,20000,1398960029,C_PLUS,0.015872184187173843,1.0469456911087036,1.0469456911087036,0.539234630856663
OpenBMI_SSVEP,3,6,0.0006969845087496651,-0.0015873961383476853,0.0030279764905571938,40,20000,1398960029,C_ZERO,0.014162692241370678,1.0,1.0,0.539234630856663
OpenBMI_SSVEP,3,7,0.09119183379807509,0.0659371167421341,0.12079296261072159,40,20000,1398960029,C_PLUS,0.013722556643188,1.0845566987991333,1.0845566987991333,0.539234630856663
OpenBMI_SSVEP,3,8,0.005730647770542418,0.0028802843298763037,0.008718655444681644,40,20000,1398960029,C_PLUS,0.012772871181368828,1.0053136348724365,1.0053136348724365,0.539234630856663
OpenBMI_SSVEP,3,9,0.0021809184672747506,1.9288530893390998e-05,0.004467315971851349,40,20000,1398960029,C_PLUS,0.011554628610610962,1.0020222663879395,1.0020222663879395,0.539234630856663
OpenBMI_SSVEP,3,10,0.002651456856256118,0.000363954488420859,0.005140062887221575,40,20000,1398960029,C_PLUS,0.009942934848368168,1.0024585723876953,1.0024585723876953,0.539234630856663
OpenBMI_SSVEP,3,11,0.00020875686532235705,-0.0041176020167768,0.0038776537403464317,40,20000,1398960029,C_ZERO,0.008874843828380108,1.0,1.0,0.539234630856663
OpenBMI_SSVEP,3,12,0.006180721920281939,0.0008448549779132009,0.012423880398273468,40,20000,1398960029,C_PLUS,0.008426317945122719,1.0057309865951538,1.0057309865951538,0.539234630856663
OpenBMI_SSVEP,3,13,0.005492199742730008,-0.006945344153791666,0.0167157631367445,40,20000,1398960029,C_ZERO,0.008187269791960716,1.0,1.0,0.539234630856663
OpenBMI_SSVEP,3,14,0.013040326956979698,-0.0011782075744122267,0.026214005425572395,40,20000,1398960029,C_ZERO,0.007801832631230354,1.0,1.0,0.539234630856663
OpenBMI_SSVEP,3,15,0.011826948634552536,0.002521939342841506,0.020596561953425407,40,20000,1398960029,C_PLUS,0.007163432892411947,1.010966420173645,1.010966420173645,0.539234630856663
OpenBMI_SSVEP,4,0,0.007281925112329191,0.004606311209499836,0.010066578164696693,40,20000,1433521139,C_PLUS,0.048112932592630386,1.0111039876937866,1.0111039876937866,0.32789787161163986
OpenBMI_SSVEP,4,1,0.08354273057266255,0.055614423006772995,0.11017142981290817,40,20000,1433521139,C_PLUS,0.03852494806051254,1.1273913383483887,1.1273913383483887,0.32789787161163986
OpenBMI_SSVEP,4,2,0.21204593719448894,0.18943460285663605,0.23400455713272095,40,20000,1433521139,C_PLUS,0.03535229340195656,1.3233414888381958,1.3233414888381958,0.32789787161163986
OpenBMI_SSVEP,4,3,0.32789787161163986,0.2885100245475769,0.3678683340549469,40,20000,1433521139,C_PLUS,0.024589894339442253,1.5,1.5,0.32789787161163986
OpenBMI_SSVEP,4,4,0.0015337568267849377,0.0008200030424632132,0.002266036346554756,40,20000,1433521139,C_PLUS,0.02160862646996975,1.0023387670516968,1.0023387670516968,0.32789787161163986
OpenBMI_SSVEP,4,5,-0.0004796377497427784,-0.002066498389467597,0.0011567636393010616,40,20000,1433521139,C_ZERO,0.015816405415534973,1.0,1.0,0.32789787161163986
OpenBMI_SSVEP,4,6,0.07692776475596474,0.0592203214764595,0.09664300084114075,40,20000,1433521139,C_PLUS,0.013940289616584778,1.1173044443130493,1.1173044443130493,0.32789787161163986
OpenBMI_SSVEP,4,7,0.039707991568138826,0.03171643614768982,0.04819612205028534,40,20000,1433521139,C_PLUS,0.013797478750348091,1.0605493783950806,1.0605493783950806,0.32789787161163986
OpenBMI_SSVEP,4,8,0.005087757629371481,0.0011953826760873199,0.009487642906606197,40,20000,1433521139,C_PLUS,0.012805795297026634,1.0077581405639648,1.0077581405639648,0.32789787161163986
OpenBMI_SSVEP,4,9,0.014903319325458141,0.008018906228244305,0.022412823513150215,40,20000,1433521139,C_PLUS,0.011910421773791313,1.0227255821228027,1.0227255821228027,0.32789787161163986
OpenBMI_SSVEP,4,10,0.009275009952216352,0.004306955263018608,0.014718196354806423,40,20000,1433521139,C_PLUS,0.011496340855956078,1.0141431093215942,1.0141431093215942,0.32789787161163986
OpenBMI_SSVEP,4,11,0.0008353308175287566,-6.685906555503607e-05,0.0018688724376261234,40,20000,1433521139,C_ZERO,0.010986543260514736,1.0,1.0,0.32789787161163986
OpenBMI_SSVEP,4,12,0.0007122783484760475,-0.0005159735446795821,0.0019050055416300893,40,20000,1433521139,C_ZERO,0.009808128699660301,1.0,1.0,0.32789787161163986
OpenBMI_SSVEP,4,13,-0.00016270747905196005,-0.0006322556873783469,0.00028862798353657126,40,20000,1433521139,C_ZERO,0.008089859038591385,1.0,1.0,0.32789787161163986
OpenBMI_SSVEP,4,14,0.009073604800778411,0.002197923371568322,0.016409555450081825,40,20000,1433521139,C_PLUS,0.007585110608488321,1.0138360261917114,1.0138360261917114,0.32789787161163986
OpenBMI_SSVEP,4,15,0.004076632443320705,-0.009598931297659874,0.016209229826927185,40,20000,1433521139,C_ZERO,0.007017419207841158,1.0,1.0,0.32789787161163986
WBCIC_MI,0,0,0.00015085545289356784,9.990909893531352e-05,0.00020693984697572887,31,20000,3329554823,C_PLUS,0.9791514277458191,1.019835114479065,1.019835114479065,0.0038027368143527277
WBCIC_MI,0,1,3.1822228543914727e-06,-7.694366104260553e-06,1.7716713045956567e-05,31,20000,3329554823,C_ZERO,0.005966394208371639,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,2,3.7590378110141305e-05,-1.081151822290849e-05,0.00010768928768811747,31,20000,3329554823,C_ZERO,0.002754192566499114,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,3,1.0279808339942314e-05,-3.822558210231364e-05,5.317682007444091e-05,31,20000,3329554823,C_ZERO,0.00263893511146307,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,4,-4.179100386330882e-06,-4.198646638542414e-05,5.105882519274019e-05,31,20000,3329554823,C_ZERO,0.0005544842570088804,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,5,-7.917699959182667e-06,-1.5561763575533405e-05,-1.3663214986081584e-06,31,20000,3329554823,C_MINUS,0.00045418404624797404,0.998958945274353,1.0,0.0038027368143527277
WBCIC_MI,0,6,7.558885595097956e-06,-1.8050284779747017e-05,2.610581759654451e-05,31,20000,3329554823,C_ZERO,0.00036713609006255865,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,7,8.666670778585549e-05,-4.742037708638236e-05,0.00022107941913418472,31,20000,3329554823,C_ZERO,0.0002780660579446703,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,8,8.171094639274382e-06,2.3790657905919943e-06,1.4452522009378299e-05,31,20000,3329554823,C_PLUS,0.00018773421470541507,1.0010743141174316,1.0010743141174316,0.0038027368143527277
WBCIC_MI,0,9,9.954585380917762e-06,-2.2958518457016908e-05,4.7534489567624405e-05,31,20000,3329554823,C_ZERO,0.00015496906416956335,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,10,2.5545345594889203e-05,-1.2228389095980674e-05,6.021009539836086e-05,31,20000,3329554823,C_ZERO,0.0001147900111391209,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,11,-2.72592680532217e-05,-7.692041253903881e-05,1.8922535673482344e-05,31,20000,3329554823,C_ZERO,0.00011117920075776055,1.0,1.0,0.0038027368143527277
WBCIC_MI,0,12,0.0038027368143527277,0.0027073994278907776,0.004923301283270121,31,20000,3329554823,C_PLUS,9.081489406526089e-05,1.5,1.5,0.0038027368143527277
WBCIC_MI,0,13,2.747550497215392e-05,5.483197128341999e-06,5.2683859394164756e-05,31,20000,3329554823,C_PLUS,8.667838119436055e-05,1.0036126375198364,1.0036126375198364,0.0038027368143527277
WBCIC_MI,0,14,0.00011495657015676707,4.315131809562445e-05,0.00019268652249593288,31,20000,3329554823,C_PLUS,8.104448352241889e-05,1.0151150226593018,1.0151150226593018,0.0038027368143527277
WBCIC_MI,0,15,4.22028714456613e-05,1.9724000594578683e-05,6.482077878899872e-05,31,20000,3329554823,C_PLUS,7.938436465337873e-05,1.0055489540100098,1.0055489540100098,0.0038027368143527277
WBCIC_MI,1,0,0.00033925201488292715,0.00026476854691281915,0.0004144153790548444,31,20000,78352622,C_PLUS,0.9809496402740479,1.5,1.5,0.00033925201488292715
WBCIC_MI,1,1,1.159374124056505e-05,-2.0725066860904917e-05,5.6686643802095205e-05,31,20000,78352622,C_ZERO,0.0036909545306116343,1.0,1.0,0.00033925201488292715
WBCIC_MI,1,2,-3.0927140180763235e-05,-9.290628076996654e-05,4.336529855208937e-06,31,20000,78352622,C_ZERO,0.0016905074007809162,1.0,1.0,0.00033925201488292715
WBCIC_MI,1,3,7.457952652310522e-06,-3.187981747032609e-06,2.426676292088814e-05,31,20000,78352622,C_ZERO,0.0011323223588988185,1.0,1.0,0.00033925201488292715
WBCIC_MI,1,4,-1.792873634011353e-05,-3.591983113437891e-05,-6.503516033262713e-06,31,20000,78352622,C_MINUS,0.0007827262161299586,0.9735760688781738,1.0,0.00033925201488292715
WBCIC_MI,1,5,1.1291466186106338e-05,6.105683496571146e-06,1.777192301233299e-05,31,20000,78352622,C_PLUS,0.0006035809637978673,1.0166417360305786,1.0166417360305786,0.00033925201488292715
WBCIC_MI,1,6,-4.813360173485587e-07,-5.746597253164509e-06,3.4340071124461247e-06,31,20000,78352622,C_ZERO,0.0005387129494920373,1.0,1.0,0.00033925201488292715
WBCIC_MI,1,7,0.00016943152968818342,0.0001096028063329868,0.00023267905635293573,31,20000,78352622,C_PLUS,0.0004631929623428732,1.24971342086792,1.24971342086792,0.00033925201488292715
WBCIC_MI,1,8,1.108978519750376e-05,1.2984432373741583e-07,2.4877997930161655e-05,31,20000,78352622,C_PLUS,0.0003425308386795223,1.016344428062439,1.016344428062439,0.00033925201488292715
WBCIC_MI,1,9,3.64785330353326e-06,-3.218963911422179e-06,9.074115041585173e-06,31,20000,78352622,C_ZERO,0.00025066413218155503,1.0,1.0,0.00033925201488292715
WBCIC_MI,1,10,1.654953259413141e-06,-2.526697971916292e-05,2.404664883215446e-05,31,20000,78352622,C_ZERO,0.00021040630235802382,1.0,1.0,0.00033925201488292715
WBCIC_MI,1,11,0.00033016893601069884,0.00023158060503192246,0.00043447743519209325,31,20000,78352622,C_PLUS,0.00014058391388971359,1.4866130352020264,1.4866130352020264,0.00033925201488292715
WBCIC_MI,1,12,-8.439739910196902e-06,-3.276405914220959e-05,2.8126634788350202e-05,31,20000,78352622,C_ZERO,0.00012663312372751534,1.0,1.0,0.00033925201488292715
WBCIC_MI,1,13,3.074343724972178e-07,-9.66117931966437e-06,1.057890858646715e-05,31,20000,78352622,C_ZERO,0.0001189008034998551,1.0,1.0,0.00033925201488292715
WBCIC_MI,1,14,6.617174784162093e-05,3.840996578219347e-05,9.625550592318177e-05,31,20000,78352622,C_PLUS,0.00010782753815874457,1.097525954246521,1.097525954246521,0.00033925201488292715
WBCIC_MI,1,15,5.579714093715343e-06,-2.1887917682761326e-06,1.3080190001346637e-05,31,20000,78352622,C_ZERO,0.00010075406316900626,1.0,1.0,0.00033925201488292715
WBCIC_MI,2,0,-0.0009652403044725283,-0.0012244203826412559,-0.0007082277443259954,31,20000,2316435690,C_MINUS,0.9877153038978577,0.9677780270576477,1.0,0.014977976994311078
WBCIC_MI,2,1,-0.004503765082488591,-0.008102047257125378,-0.0011934948852285743,31,20000,2316435690,C_MINUS,0.0030917064286768436,0.8496537804603577,1.0,0.014977976994311078
WBCIC_MI,2,2,-0.0011744825809513204,-0.002109684981405735,-0.00032090407330542803,31,20000,2316435690,C_MINUS,0.0017963036661967635,0.9607930183410645,1.0,0.014977976994311078
WBCIC_MI,2,3,-0.001745198556431137,-0.002915464574471116,-0.0006612094584852457,31,20000,2316435690,C_MINUS,0.0011231439420953393,0.9417411684989929,1.0,0.014977976994311078
WBCIC_MI,2,4,0.0030307959560530204,0.001013543107546866,0.005218228790909052,31,20000,2316435690,C_PLUS,0.00040453762630932033,1.10117506980896,1.10117506980896,0.014977976994311078
WBCIC_MI,2,5,0.0010504308285074144,0.00026449013967067003,0.0018281667726114392,31,20000,2316435690,C_PLUS,0.00032257463317364454,1.0350658893585205,1.0350658893585205,0.014977976994311078
WBCIC_MI,2,6,0.0009688246815150257,0.0002820480731315911,0.0015931031666696072,31,20000,2316435690,C_PLUS,0.00030210817931219935,1.0323415994644165,1.0323415994644165,0.014977976994311078
WBCIC_MI,2,7,0.0007237967277247387,-0.0009319562232121825,0.0024231895804405212,31,20000,2316435690,C_ZERO,0.00025090016424655914,1.0,1.0,0.014977976994311078
WBCIC_MI,2,8,0.00014948593737119982,6.965314969420433e-05,0.00023085255816113204,31,20000,2316435690,C_PLUS,0.00023629990755580366,1.0049902200698853,1.0049902200698853,0.014977976994311078
WBCIC_MI,2,9,-0.005144356752963928,-0.007614641450345516,-0.0029845470562577248,31,20000,2316435690,C_MINUS,0.00012602975766640157,0.8282693028450012,1.0,0.014977976994311078
WBCIC_MI,2,10,-0.00129961572931416,-0.0017872919561341405,-0.000745716504752636,31,20000,2316435690,C_MINUS,0.00011544954031705856,0.9566158056259155,1.0,0.014977976994311078
WBCIC_MI,2,11,0.014977976994311078,0.007423886097967625,0.022954346612095833,31,20000,2316435690,C_PLUS,6.897772254887968e-05,1.5,1.5,0.014977976994311078
WBCIC_MI,2,12,0.007693897274332822,0.004646045621484518,0.010690201073884964,31,20000,2316435690,C_PLUS,6.721489626215771e-05,1.2568403482437134,1.2568403482437134,0.014977976994311078
WBCIC_MI,2,13,-0.0038178133722257014,-0.006644475273787975,-0.001282129087485373,31,20000,2316435690,C_MINUS,5.7701872719917446e-05,0.8725524544715881,1.0,0.014977976994311078
WBCIC_MI,2,14,-0.0051103843510137146,-0.007236513774842024,-0.0031893798150122166,31,20000,2316435690,C_MINUS,5.215831697569229e-05,0.8294034004211426,1.0,0.014977976994311078
WBCIC_MI,2,15,0.0005017091830023841,-0.005954710301011801,0.006698251236230135,31,20000,2316435690,C_ZERO,4.96420543640852e-05,1.0,1.0,0.014977976994311078
WBCIC_MI,3,0,2.0244992164383116e-06,-3.5368800581636606e-06,7.673476829950232e-06,31,20000,2606791093,C_ZERO,0.9608992338180542,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,1,-1.9887047152988597e-05,-6.14779710303992e-05,2.1102714526932687e-06,31,20000,2606791093,C_ZERO,0.012829089537262917,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,2,-3.231586347011161e-05,-0.00010847790690604597,2.1143498088349588e-05,31,20000,2606791093,C_ZERO,0.00678494106978178,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,3,7.857693451300564e-06,-1.576154500071425e-05,3.128809476038441e-05,31,20000,2606791093,C_ZERO,0.003314535366371274,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,4,3.982229232648141e-05,1.4474190720648039e-05,7.241700222948566e-05,31,20000,2606791093,C_PLUS,0.0017278528539463878,1.0284007787704468,1.0284007787704468,0.0007010780125280582
WBCIC_MI,3,5,-1.3849715869138828e-05,-4.252308281138539e-05,1.513849042567017e-06,31,20000,2606791093,C_ZERO,0.0009264422114938498,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,6,-2.010488039084972e-06,-9.066962775250431e-06,5.484853772941278e-06,31,20000,2606791093,C_ZERO,0.0008646887727081776,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,7,9.579416141281234e-06,-8.449264896626119e-06,3.330975232529454e-05,31,20000,2606791093,C_ZERO,0.0005774253513664007,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,8,5.6185253655986425e-05,-5.526399036170915e-05,0.00016587246500421315,31,20000,2606791093,C_ZERO,0.0004920621286146343,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,9,4.598819466708094e-05,-1.7356434909743257e-05,0.00011771967547247186,31,20000,2606791093,C_ZERO,0.00036475074011832476,1.0,1.0,0.0007010780125280582
WBCIC_MI,3,10,-7.821001612113517e-06,-2.5077339159906842e-05,1.9720189811778255e-05,31,20000,2606791093,C_ZERO,0.00024215271696448326,1.0,1.0,0.0007010780125280582
