task,fold,draw,basis_sha256,rank,deviation_l2,basis_seed,permutation_seed,direction,coefficient_source_direction,r,deviation,same_primary_deviation_multiset,orthogonality_error,protected_overlap_error
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,6,3,1.0540943145751953,0.05409431457519531,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,7,14,1.0,0.0,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,8,7,1.0955065488815308,0.09550654888153076,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,9,1,1.157557725906372,0.15755772590637207,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,10,10,1.0644999742507935,0.06449997425079346,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,11,15,1.0,0.0,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,12,0,0.9557911157608032,-0.04420888423919678,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,13,8,1.5,0.5,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,14,12,1.0,0.0,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,2,0ef288c776b8b71cbfff3ab090db683eb99090f2b75b66f97e9113ee2383b215,16,0.6048393845558167,4024849528,662284165,15,2,1.0,0.0,True,2.384185791015625e-07,1.0710209608078003e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,0,10,1.0644999742507935,0.06449997425079346,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,1,14,1.0,0.0,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,2,13,1.0,0.0,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,3,12,1.0,0.0,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,4,6,1.2667800188064575,0.2667800188064575,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,5,9,1.0,0.0,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,6,2,1.0,0.0,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,7,0,0.9557911157608032,-0.04420888423919678,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,8,4,1.0408939123153687,0.04089391231536865,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,9,7,1.0955065488815308,0.09550654888153076,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,10,8,1.5,0.5,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,11,3,1.0540943145751953,0.05409431457519531,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,12,15,1.0,0.0,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,13,5,1.0,0.0,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,14,11,1.0,0.0,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,3,058f13a50ff095ef403aed312ba23f8c87038eb97234c629e046d55669696841,16,0.6048393845558167,2100848461,1682908580,15,1,1.157557725906372,0.15755772590637207,True,1.7881393432617188e-07,1.2456439435482025e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,0,11,1.0,0.0,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,1,12,1.0,0.0,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,2,5,1.0,0.0,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,3,2,1.0,0.0,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,4,4,1.0408939123153687,0.04089391231536865,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,5,1,1.157557725906372,0.15755772590637207,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,6,10,1.0644999742507935,0.06449997425079346,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,7,7,1.0955065488815308,0.09550654888153076,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,8,8,1.5,0.5,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,9,6,1.2667800188064575,0.2667800188064575,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,10,13,1.0,0.0,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,11,15,1.0,0.0,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,12,9,1.0,0.0,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,13,14,1.0,0.0,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,14,0,0.9557911157608032,-0.04420888423919678,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,0,4,fba10b37e4baf758ec2412501032f4695231d8fead93cc8dbe928d32f9796308,16,0.6048393845558167,3533314347,3827576753,15,3,1.0540943145751953,0.05409431457519531,True,2.384185791015625e-07,1.257285475730896e-08
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,0,6,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,1,4,1.5,0.5,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,2,8,1.4032529592514038,0.4032529592514038,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,3,7,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,4,10,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,5,12,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,6,0,1.152137041091919,0.15213704109191895,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,7,9,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,8,2,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,9,1,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,10,3,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,11,15,0.9256656169891357,-0.07433438301086426,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,12,5,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,13,11,1.1058640480041504,0.10586404800415039,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,14,14,1.0,0.0,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,0,5aaaa8a6f5e2bfccab5026c360b750e4507a7f4cc363eca1fc008ed7aacae267,16,0.6984869837760925,3165226700,3845533488,15,13,1.1881294250488281,0.18812942504882812,True,2.384185791015625e-07,9.313225746154785e-09
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,0,12,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,1,15,0.9256656169891357,-0.07433438301086426,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,2,0,1.152137041091919,0.15213704109191895,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,3,5,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,4,4,1.5,0.5,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,5,8,1.4032529592514038,0.4032529592514038,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,6,6,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,7,3,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,8,1,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,9,9,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,10,13,1.1881294250488281,0.18812942504882812,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,11,7,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,12,2,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,13,14,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,14,11,1.1058640480041504,0.10586404800415039,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,1,579356f051e422b08ee40d05b17e205b5584a45e1cfdc4992056984cbe2aeab6,16,0.6984869837760925,287747878,716417319,15,10,1.0,0.0,True,2.384185791015625e-07,1.280568540096283e-08
OpenBMI_MI,1,2,9694c95f6245b39ac6a2b427ecd6911a0cc78fccb9184ca8f3a0f7aadd2cc6cf,16,0.6984869837760925,3536692325,746666390,0,2,1.0,0.0,True,1.1920928955078125e-07,1.280568540096283e-08
OpenBMI_MI,1,2,9694c95f6245b39ac6a2b427ecd6911a0cc78fccb9184ca8f3a0f7aadd2cc6cf,16,0.6984869837760925,3536692325,746666390,1,6,1.0,0.0,True,1.1920928955078125e-07,1.280568540096283e-08
OpenBMI_MI,1,2,9694c95f6245b39ac6a2b427ecd6911a0cc78fccb9184ca8f3a0f7aadd2cc6cf,16,0.6984869837760925,3536692325,746666390,2,5,1.0,0.0,True,1.1920928955078125e-07,1.280568540096283e-08
OpenBMI_MI,1,2,9694c95f6245b39ac6a2b427ecd6911a0cc78fccb9184ca8f3a0f7aadd2cc6cf,16,0.6984869837760925,3536692325,746666390,3,9,1.0,0.0,True,1.1920928955078125e-07,1.280568540096283e-08
