task,subject,session,variant,BA,macro_F1,NLL,trials,label
WBCIC_MI,sub-46,S0,SHUFFLED_UTILITY_ROUTING,0.99,0.9899989998999901,0.48923081159591675,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S0,PCA_SIGNED_UTILITY_ROUTING,0.99,0.9899989998999901,0.4886736571788788,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S0,RANDOM_BASIS_0,0.99,0.9899989998999901,0.4891687035560608,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S0,RANDOM_BASIS_1,0.99,0.9899989998999901,0.4891892373561859,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S0,RANDOM_BASIS_2,0.99,0.9899989998999901,0.4891795217990875,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S0,RANDOM_BASIS_3,0.99,0.9899989998999901,0.4891756474971771,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S0,RANDOM_BASIS_4,0.99,0.9899989998999901,0.4891725182533264,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,BASELINE,0.73,0.7162673392181589,0.6048259139060974,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,PCA_POSITIVE_ONLY_ROUTING,0.725,0.7116720400513747,0.6043261289596558,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,SHUFFLED_UTILITY_ROUTING,0.73,0.7162673392181589,0.6046265959739685,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,PCA_SIGNED_UTILITY_ROUTING,0.725,0.7116720400513747,0.6043621301651001,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,RANDOM_BASIS_0,0.73,0.7162673392181589,0.6048056483268738,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,RANDOM_BASIS_1,0.73,0.7162673392181589,0.6048337817192078,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,RANDOM_BASIS_2,0.73,0.7162673392181589,0.6048227548599243,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,RANDOM_BASIS_3,0.73,0.7162673392181589,0.6048440933227539,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S0,RANDOM_BASIS_4,0.73,0.7162673392181589,0.6048235893249512,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,BASELINE,0.55,0.52,0.6763512492179871,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,PCA_POSITIVE_ONLY_ROUTING,0.545,0.5159445729939626,0.6761859059333801,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,SHUFFLED_UTILITY_ROUTING,0.545,0.5159445729939626,0.6762440204620361,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,PCA_SIGNED_UTILITY_ROUTING,0.545,0.5159445729939626,0.6761703491210938,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,RANDOM_BASIS_0,0.55,0.52,0.6763408780097961,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,RANDOM_BASIS_1,0.55,0.52,0.676353931427002,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,RANDOM_BASIS_2,0.55,0.52,0.6763392090797424,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,RANDOM_BASIS_3,0.55,0.52,0.6763569712638855,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S1,RANDOM_BASIS_4,0.55,0.52,0.6763526797294617,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,BASELINE,0.9299999999999999,0.9298245614035088,0.5314595103263855,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,PCA_POSITIVE_ONLY_ROUTING,0.9299999999999999,0.9298245614035088,0.5305456519126892,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,SHUFFLED_UTILITY_ROUTING,0.9299999999999999,0.9298245614035088,0.5315684080123901,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,PCA_SIGNED_UTILITY_ROUTING,0.9299999999999999,0.9298245614035088,0.5303682088851929,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,RANDOM_BASIS_0,0.9299999999999999,0.9298245614035088,0.5314490795135498,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,RANDOM_BASIS_1,0.9299999999999999,0.9298245614035088,0.5314801931381226,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,RANDOM_BASIS_2,0.9299999999999999,0.9298245614035088,0.5314571857452393,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,RANDOM_BASIS_3,0.9299999999999999,0.9298245614035088,0.5314552783966064,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S1,RANDOM_BASIS_4,0.9299999999999999,0.9298245614035088,0.5314587950706482,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,BASELINE,0.7050000000000001,0.7044014128610436,0.6232327818870544,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,PCA_POSITIVE_ONLY_ROUTING,0.7050000000000001,0.7044014128610436,0.6236772537231445,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,SHUFFLED_UTILITY_ROUTING,0.7050000000000001,0.7044014128610436,0.6234007477760315,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,PCA_SIGNED_UTILITY_ROUTING,0.7050000000000001,0.7044014128610436,0.6236459016799927,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,RANDOM_BASIS_0,0.7050000000000001,0.7044014128610436,0.6232198476791382,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,RANDOM_BASIS_1,0.7050000000000001,0.7044014128610436,0.6232267618179321,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,RANDOM_BASIS_2,0.7050000000000001,0.7044014128610436,0.623252272605896,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,RANDOM_BASIS_3,0.7050000000000001,0.7044014128610436,0.623252809047699,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S1,RANDOM_BASIS_4,0.7050000000000001,0.7044014128610436,0.6232299208641052,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,BASELINE,0.73,0.7253585596582239,0.6412602066993713,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,PCA_POSITIVE_ONLY_ROUTING,0.73,0.7260551948051948,0.6401860117912292,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,SHUFFLED_UTILITY_ROUTING,0.73,0.7253585596582239,0.6411152482032776,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,PCA_SIGNED_UTILITY_ROUTING,0.73,0.7260551948051948,0.6401841640472412,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,RANDOM_BASIS_0,0.73,0.7253585596582239,0.6413010358810425,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,RANDOM_BASIS_1,0.73,0.7253585596582239,0.6412379741668701,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,RANDOM_BASIS_2,0.73,0.7253585596582239,0.6412683129310608,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,RANDOM_BASIS_3,0.73,0.7253585596582239,0.6412727236747742,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S1,RANDOM_BASIS_4,0.73,0.7253585596582239,0.641253650188446,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,BASELINE,0.78,0.7698504027617952,0.607870876789093,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,PCA_POSITIVE_ONLY_ROUTING,0.7849999999999999,0.7755682559565751,0.606156587600708,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,SHUFFLED_UTILITY_ROUTING,0.7849999999999999,0.7755682559565751,0.6076751947402954,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,PCA_SIGNED_UTILITY_ROUTING,0.7849999999999999,0.7755682559565751,0.6059279441833496,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,RANDOM_BASIS_0,0.78,0.7698504027617952,0.6078922748565674,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,RANDOM_BASIS_1,0.78,0.7698504027617952,0.6078846454620361,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,RANDOM_BASIS_2,0.78,0.7698504027617952,0.6078589558601379,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,RANDOM_BASIS_3,0.78,0.7698504027617952,0.6078744530677795,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S1,RANDOM_BASIS_4,0.78,0.7698504027617952,0.6078717112541199,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,BASELINE,0.72,0.7057587221521648,0.6150805950164795,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,PCA_POSITIVE_ONLY_ROUTING,0.725,0.7116720400513747,0.6149401068687439,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,SHUFFLED_UTILITY_ROUTING,0.725,0.7116720400513747,0.6151796579360962,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,PCA_SIGNED_UTILITY_ROUTING,0.725,0.7116720400513747,0.6147014498710632,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,RANDOM_BASIS_0,0.72,0.7057587221521648,0.6150782108306885,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,RANDOM_BASIS_1,0.72,0.7057587221521648,0.6150853037834167,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,RANDOM_BASIS_2,0.72,0.7057587221521648,0.6150781512260437,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,RANDOM_BASIS_3,0.72,0.7057587221521648,0.6150851845741272,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S1,RANDOM_BASIS_4,0.72,0.7057587221521648,0.6150904893875122,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,BASELINE,0.7,0.6744791666666667,0.6358089447021484,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,PCA_POSITIVE_ONLY_ROUTING,0.695,0.6700473292765382,0.6353008151054382,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,SHUFFLED_UTILITY_ROUTING,0.695,0.6700473292765382,0.6358423233032227,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,PCA_SIGNED_UTILITY_ROUTING,0.695,0.6700473292765382,0.6351392865180969,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,RANDOM_BASIS_0,0.695,0.6680362439117302,0.6358006596565247,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,RANDOM_BASIS_1,0.7,0.6744791666666667,0.6358241438865662,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,RANDOM_BASIS_2,0.7,0.6744791666666667,0.635813295841217,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,RANDOM_BASIS_3,0.7,0.6744791666666667,0.6357969641685486,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S1,RANDOM_BASIS_4,0.7,0.6744791666666667,0.6358148455619812,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,BASELINE,0.99,0.9899989998999901,0.4860192537307739,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,PCA_POSITIVE_ONLY_ROUTING,0.985,0.9849966242404541,0.48563316464424133,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,SHUFFLED_UTILITY_ROUTING,0.99,0.9899989998999901,0.4860488474369049,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,PCA_SIGNED_UTILITY_ROUTING,0.985,0.9849966242404541,0.48551151156425476,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,RANDOM_BASIS_0,0.99,0.9899989998999901,0.48602503538131714,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,RANDOM_BASIS_1,0.99,0.9899989998999901,0.48603904247283936,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,RANDOM_BASIS_2,0.99,0.9899989998999901,0.48602133989334106,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,RANDOM_BASIS_3,0.99,0.9899989998999901,0.48601531982421875,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-43,S1,RANDOM_BASIS_4,0.99,0.9899989998999901,0.48602095246315,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,BASELINE,0.9550000000000001,0.9549086900974473,0.5010313391685486,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,PCA_POSITIVE_ONLY_ROUTING,0.9550000000000001,0.9549086900974473,0.5007937550544739,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,SHUFFLED_UTILITY_ROUTING,0.9550000000000001,0.9549086900974473,0.5010319352149963,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,PCA_SIGNED_UTILITY_ROUTING,0.9550000000000001,0.9549086900974473,0.5006846785545349,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,RANDOM_BASIS_0,0.9550000000000001,0.9549086900974473,0.5010321140289307,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,RANDOM_BASIS_1,0.9550000000000001,0.9549086900974473,0.501040518283844,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,RANDOM_BASIS_2,0.9550000000000001,0.9549086900974473,0.5010325908660889,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,RANDOM_BASIS_3,0.9550000000000001,0.9549086900974473,0.5010285377502441,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-46,S1,RANDOM_BASIS_4,0.9550000000000001,0.9549086900974473,0.5010324716567993,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,BASELINE,0.755,0.7442521986481901,0.5660015344619751,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,PCA_POSITIVE_ONLY_ROUTING,0.7649999999999999,0.7557109072481094,0.5651395916938782,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,SHUFFLED_UTILITY_ROUTING,0.755,0.7442521986481901,0.5658403635025024,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,PCA_SIGNED_UTILITY_ROUTING,0.7649999999999999,0.7557109072481094,0.5650894045829773,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,RANDOM_BASIS_0,0.755,0.7442521986481901,0.5659977197647095,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,RANDOM_BASIS_1,0.755,0.7442521986481901,0.5660146474838257,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,RANDOM_BASIS_2,0.755,0.7442521986481901,0.5659937262535095,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,RANDOM_BASIS_3,0.755,0.7442521986481901,0.5660156011581421,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-51,S1,RANDOM_BASIS_4,0.755,0.7442521986481901,0.5660138726234436,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,BASELINE,0.6799999999999999,0.6652369494717021,0.6291349530220032,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,PCA_POSITIVE_ONLY_ROUTING,0.685,0.6711813982619588,0.6284727454185486,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,SHUFFLED_UTILITY_ROUTING,0.6799999999999999,0.6652369494717021,0.6291020512580872,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,PCA_SIGNED_UTILITY_ROUTING,0.685,0.6711813982619588,0.6283934116363525,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,RANDOM_BASIS_0,0.6799999999999999,0.6652369494717021,0.6291429400444031,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,RANDOM_BASIS_1,0.6799999999999999,0.6652369494717021,0.6291410326957703,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,RANDOM_BASIS_2,0.6799999999999999,0.6652369494717021,0.6291375160217285,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,RANDOM_BASIS_3,0.6799999999999999,0.6652369494717021,0.629131555557251,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-4,S2,RANDOM_BASIS_4,0.6799999999999999,0.6652369494717021,0.6291310787200928,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,BASELINE,0.9099999999999999,0.9095568284594513,0.5394784808158875,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,PCA_POSITIVE_ONLY_ROUTING,0.9099999999999999,0.9095568284594513,0.5383061170578003,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,SHUFFLED_UTILITY_ROUTING,0.9099999999999999,0.9095568284594513,0.5393998622894287,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,PCA_SIGNED_UTILITY_ROUTING,0.9099999999999999,0.9095568284594513,0.5381391644477844,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,RANDOM_BASIS_0,0.9099999999999999,0.9095568284594513,0.5394638776779175,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,RANDOM_BASIS_1,0.9099999999999999,0.9095568284594513,0.5394680500030518,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,RANDOM_BASIS_2,0.9099999999999999,0.9095568284594513,0.5394871234893799,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,RANDOM_BASIS_3,0.9099999999999999,0.9095568284594513,0.5394673347473145,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-8,S2,RANDOM_BASIS_4,0.9099999999999999,0.9095568284594513,0.5394846796989441,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,BASELINE,0.8300000000000001,0.8293857888398234,0.5668361186981201,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,PCA_POSITIVE_ONLY_ROUTING,0.8300000000000001,0.8295739348370927,0.5671417713165283,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,SHUFFLED_UTILITY_ROUTING,0.8300000000000001,0.8293857888398234,0.567047119140625,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,PCA_SIGNED_UTILITY_ROUTING,0.8300000000000001,0.8295739348370927,0.5670509338378906,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,RANDOM_BASIS_0,0.8300000000000001,0.8293857888398234,0.5668395757675171,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,RANDOM_BASIS_1,0.8300000000000001,0.8293857888398234,0.5668336153030396,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,RANDOM_BASIS_2,0.8300000000000001,0.8293857888398234,0.5668334364891052,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,RANDOM_BASIS_3,0.8300000000000001,0.8293857888398234,0.5668442249298096,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-10,S2,RANDOM_BASIS_4,0.8300000000000001,0.8293857888398234,0.5668371319770813,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,BASELINE,0.715,0.6968004468203941,0.6340599656105042,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,PCA_POSITIVE_ONLY_ROUTING,0.705,0.6861618660070747,0.6346359848976135,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,SHUFFLED_UTILITY_ROUTING,0.71,0.6906666666666667,0.6342227458953857,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,PCA_SIGNED_UTILITY_ROUTING,0.705,0.6861618660070747,0.6346708536148071,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,RANDOM_BASIS_0,0.715,0.6968004468203941,0.6341095566749573,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,RANDOM_BASIS_1,0.715,0.6968004468203941,0.6340609788894653,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,RANDOM_BASIS_2,0.715,0.6968004468203941,0.6340600252151489,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,RANDOM_BASIS_3,0.72,0.7028862478777589,0.6340537667274475,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-15,S2,RANDOM_BASIS_4,0.72,0.7028862478777589,0.6340467929840088,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,BASELINE,0.47,0.3805516596540439,0.7051152586936951,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,PCA_POSITIVE_ONLY_ROUTING,0.47,0.3859344224307728,0.7048721313476562,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,SHUFFLED_UTILITY_ROUTING,0.47,0.3805516596540439,0.7049529552459717,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,PCA_SIGNED_UTILITY_ROUTING,0.47,0.3859344224307728,0.7049160599708557,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,RANDOM_BASIS_0,0.47,0.3805516596540439,0.70511794090271,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,RANDOM_BASIS_1,0.47,0.3805516596540439,0.7051116824150085,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,RANDOM_BASIS_2,0.47,0.3805516596540439,0.7051112651824951,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,RANDOM_BASIS_3,0.47,0.3805516596540439,0.7051294445991516,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-20,S2,RANDOM_BASIS_4,0.47,0.3805516596540439,0.7051109075546265,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,BASELINE,0.82,0.816905706438816,0.5974829196929932,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,PCA_POSITIVE_ONLY_ROUTING,0.815,0.8115657864582007,0.5970271825790405,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,SHUFFLED_UTILITY_ROUTING,0.82,0.816905706438816,0.597726583480835,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,PCA_SIGNED_UTILITY_ROUTING,0.82,0.816905706438816,0.5967001914978027,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,RANDOM_BASIS_0,0.82,0.816905706438816,0.597521185874939,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,RANDOM_BASIS_1,0.82,0.816905706438816,0.5974633693695068,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,RANDOM_BASIS_2,0.82,0.816905706438816,0.5974746942520142,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,RANDOM_BASIS_3,0.82,0.816905706438816,0.5974916219711304,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-39,S2,RANDOM_BASIS_4,0.82,0.816905706438816,0.597498893737793,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S2,BASELINE,0.815,0.8110268392962026,0.5866718888282776,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S2,PCA_POSITIVE_ONLY_ROUTING,0.82,0.816905706438816,0.586337685585022,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S2,SHUFFLED_UTILITY_ROUTING,0.815,0.8115657864582007,0.5867413878440857,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S2,PCA_SIGNED_UTILITY_ROUTING,0.82,0.816905706438816,0.5861315131187439,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
WBCIC_MI,sub-40,S2,RANDOM_BASIS_0,0.815,0.8110268392962026,0.5866533517837524,200,POST_HELDOUT_DEVELOPMENT_EVALUATION
