task,subject,session,variant,baseline_errors_rescued,baseline_correct_damaged,trials,label,Cplus_energy_fraction_rescued_mean,Cplus_energy_fraction_damaged_mean,Cminus_energy_fraction_rescued_mean,Cminus_energy_fraction_damaged_mean,high_abs_utility_energy_fraction_rescued_mean,high_abs_utility_energy_fraction_damaged_mean,p_movement_relative_rescued_mean,p_movement_relative_damaged_mean,c_preservation_max_abs_rescued_mean,c_preservation_max_abs_damaged_mean
OpenBMI_MI,24,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,25,S2,PCA_POSITIVE_ONLY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,25,S2,SHUFFLED_UTILITY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,25,S2,PCA_SIGNED_UTILITY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,25,S2,RANDOM_BASIS_0,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,25,S2,RANDOM_BASIS_1,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,25,S2,RANDOM_BASIS_2,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,25,S2,RANDOM_BASIS_3,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,25,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,29,S2,PCA_POSITIVE_ONLY_ROUTING,0,2,100,POST_HOC_HELDOUT_DIAGNOSTIC,,0.0284008476883173,,0.0060070352628827095,,0.016108907759189606,,0.06867018342018127,,6.556511067401516e-08
OpenBMI_MI,29,S2,SHUFFLED_UTILITY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,29,S2,PCA_SIGNED_UTILITY_ROUTING,0,2,100,POST_HOC_HELDOUT_DIAGNOSTIC,,0.0284008476883173,,0.0060070352628827095,,0.016108907759189606,,0.06874366849660873,,5.662441182607836e-08
OpenBMI_MI,29,S2,RANDOM_BASIS_0,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,29,S2,RANDOM_BASIS_1,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,29,S2,RANDOM_BASIS_2,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,29,S2,RANDOM_BASIS_3,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,29,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,36,S2,PCA_POSITIVE_ONLY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,36,S2,SHUFFLED_UTILITY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,36,S2,PCA_SIGNED_UTILITY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,36,S2,RANDOM_BASIS_0,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,36,S2,RANDOM_BASIS_1,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,36,S2,RANDOM_BASIS_2,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,36,S2,RANDOM_BASIS_3,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,36,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,37,S2,PCA_POSITIVE_ONLY_ROUTING,4,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.03932129219174385,,0.01164806168526411,,0.02735413983464241,,0.07602222263813019,,9.573995640721478e-08,
OpenBMI_MI,37,S2,SHUFFLED_UTILITY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,37,S2,PCA_SIGNED_UTILITY_ROUTING,4,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.03932129219174385,,0.01164806168526411,,0.02735413983464241,,0.07575725764036179,,9.313225746154785e-08,
OpenBMI_MI,37,S2,RANDOM_BASIS_0,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,37,S2,RANDOM_BASIS_1,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,37,S2,RANDOM_BASIS_2,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,37,S2,RANDOM_BASIS_3,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,37,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,39,S2,PCA_POSITIVE_ONLY_ROUTING,0,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,,0.043395914137363434,,0.003042727243155241,,0.02442815899848938,,0.09501554071903229,,8.34465012644614e-08
OpenBMI_MI,39,S2,SHUFFLED_UTILITY_ROUTING,0,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,,0.043395914137363434,,0.003042727243155241,,0.02442815899848938,,0.1091698557138443,,1.0728835775353218e-07
OpenBMI_MI,39,S2,PCA_SIGNED_UTILITY_ROUTING,0,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,,0.043395914137363434,,0.003042727243155241,,0.02442815899848938,,0.09382687509059906,,7.152557657263969e-08
OpenBMI_MI,39,S2,RANDOM_BASIS_0,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,39,S2,RANDOM_BASIS_1,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,39,S2,RANDOM_BASIS_2,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,39,S2,RANDOM_BASIS_3,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,39,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,42,S2,PCA_POSITIVE_ONLY_ROUTING,1,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.031908776611089706,,0.004529097117483616,,0.020061273127794266,,0.04071744158864021,,1.0728835775353218e-07,
OpenBMI_MI,42,S2,SHUFFLED_UTILITY_ROUTING,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,42,S2,PCA_SIGNED_UTILITY_ROUTING,1,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.031908776611089706,,0.004529097117483616,,0.020061273127794266,,0.040618058294057846,,1.0728835775353218e-07,
OpenBMI_MI,42,S2,RANDOM_BASIS_0,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,42,S2,RANDOM_BASIS_1,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,42,S2,RANDOM_BASIS_2,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,42,S2,RANDOM_BASIS_3,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,42,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,51,S2,PCA_POSITIVE_ONLY_ROUTING,1,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.08219467103481293,0.02642837166786194,0.011669238097965717,0.016812283545732498,0.06139296293258667,0.018163051456212997,0.06736499071121216,0.06601805984973907,2.1457671550706436e-07,5.960464477539063e-08
OpenBMI_MI,51,S2,SHUFFLED_UTILITY_ROUTING,1,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.08219467103481293,0.02642837166786194,0.011669238097965717,0.016812283545732498,0.06139296293258667,0.018163051456212997,0.04743342846632004,0.03989803045988083,2.2053718851111626e-07,6.407499597571586e-08
OpenBMI_MI,51,S2,PCA_SIGNED_UTILITY_ROUTING,1,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.08219467103481293,0.02642837166786194,0.011669238097965717,0.016812283545732498,0.06139296293258667,0.018163051456212997,0.06747718155384064,0.06676766276359558,2.1457671550706436e-07,5.960464477539063e-08
OpenBMI_MI,51,S2,RANDOM_BASIS_0,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,51,S2,RANDOM_BASIS_1,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,51,S2,RANDOM_BASIS_2,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,51,S2,RANDOM_BASIS_3,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,51,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,54,S2,PCA_POSITIVE_ONLY_ROUTING,0,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,,0.0654381662607193,,0.016955118626356125,,0.03676723316311836,,0.10877744853496552,,9.536743306171047e-08
OpenBMI_MI,54,S2,SHUFFLED_UTILITY_ROUTING,0,2,100,POST_HOC_HELDOUT_DIAGNOSTIC,,0.09684793651103973,,0.026170475408434868,,0.06889127194881439,,0.08559371531009674,,1.1920928955078125e-07
OpenBMI_MI,54,S2,PCA_SIGNED_UTILITY_ROUTING,0,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,,0.0654381662607193,,0.016955118626356125,,0.03676723316311836,,0.10373876243829727,,1.0728835775353218e-07
OpenBMI_MI,54,S2,RANDOM_BASIS_0,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,54,S2,RANDOM_BASIS_1,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,54,S2,RANDOM_BASIS_2,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,54,S2,RANDOM_BASIS_3,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_MI,54,S2,RANDOM_BASIS_4,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,4,S1,PCA_POSITIVE_ONLY_ROUTING,17,11,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.24065867066383362,0.23314128816127777,0.007243892177939415,0.009230496361851692,0.09275009483098984,0.08050055056810379,0.16577737033367157,0.158234640955925,7.016694070216545e-08,7.430260495766561e-08
OpenBMI_ERP,4,S1,SHUFFLED_UTILITY_ROUTING,14,8,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22161470353603363,0.24056476354599,0.007463718298822641,0.007670763414353132,0.09024833142757416,0.08704203367233276,0.1254112273454666,0.1730186641216278,7.078051567077637e-08,7.525085976567425e-08
OpenBMI_ERP,4,S1,PCA_SIGNED_UTILITY_ROUTING,17,11,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.24065867066383362,0.23314128816127777,0.007243892177939415,0.009230496361851692,0.09275009483098984,0.08050055056810379,0.16554982960224152,0.1588171124458313,6.832620158547797e-08,7.514926636531527e-08
OpenBMI_ERP,4,S1,RANDOM_BASIS_0,2,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2647385597229004,0.14619337022304535,0.0014074494829401374,0.01319904625415802,0.1291271150112152,0.03964623808860779,0.012520570307970047,0.009532654657959938,6.183982037555324e-08,1.01327898960335e-07
OpenBMI_ERP,4,S1,RANDOM_BASIS_1,3,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.29368478059768677,0.14619337022304535,0.005644521210342646,0.01319904625415802,0.11965862661600113,0.03964623808860779,0.018823668360710144,0.011784715577960014,7.947286206899662e-08,9.536743306171047e-08
OpenBMI_ERP,4,S1,RANDOM_BASIS_2,1,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.3515772223472595,0.20514696836471558,0.014118663966655731,0.01111799106001854,0.10072165727615356,0.0777655839920044,0.013158546760678291,0.0074934810400009155,1.0728835775353218e-07,7.82310962677002e-08
OpenBMI_ERP,4,S1,RANDOM_BASIS_3,2,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.24181127548217773,0.264100581407547,0.0038657982368022203,0.009036934934556484,0.08756797760725021,0.1158849373459816,0.011146008968353271,0.010028696618974209,7.003545476891304e-08,5.662441182607836e-08
OpenBMI_ERP,4,S1,RANDOM_BASIS_4,2,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2549188733100891,,0.0037654333282262087,,0.1286153942346573,,0.009713569656014442,,7.450580596923828e-08,
OpenBMI_ERP,12,S1,PCA_POSITIVE_ONLY_ROUTING,15,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.26230570673942566,0.16616076231002808,0.00794131588190794,0.0028001065365970135,0.06719885021448135,0.04391995072364807,0.1592252403497696,0.10137027502059937,1.1642773500852854e-07,1.1622906015418266e-07
OpenBMI_ERP,12,S1,SHUFFLED_UTILITY_ROUTING,10,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.25846195220947266,0.19689321517944336,0.005577544681727886,0.021363604813814163,0.06488987058401108,0.046742893755435944,0.13682135939598083,0.0562155582010746,1.1216847894957027e-07,2.3245812030836532e-07
OpenBMI_ERP,12,S1,PCA_SIGNED_UTILITY_ROUTING,15,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.26230570673942566,0.16616076231002808,0.00794131588190794,0.0028001065365970135,0.06719885021448135,0.04391995072364807,0.15917539596557617,0.10164416581392288,1.1632840113406928e-07,1.1920928955078125e-07
OpenBMI_ERP,12,S1,RANDOM_BASIS_0,1,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2268693894147873,0.14908438920974731,0.0033939857967197895,0.0010707394685596228,0.019615132361650467,0.03564091771841049,0.0149244274944067,0.013343113474547863,1.4901161193847656e-07,1.2516974834397843e-07
OpenBMI_ERP,12,S1,RANDOM_BASIS_1,1,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.07850448042154312,0.2189861238002777,0.0020324555225670338,0.0008468882297165692,0.0237644724547863,0.04277066886425018,0.016939926892518997,0.01075886283069849,6.258487417198921e-08,1.2218951894737984e-07
OpenBMI_ERP,12,S1,RANDOM_BASIS_2,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,12,S1,RANDOM_BASIS_3,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2268693894147873,,0.0033939857967197895,,0.019615132361650467,,0.017991235479712486,,1.341104507446289e-07,
OpenBMI_ERP,12,S1,RANDOM_BASIS_4,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.14908438920974731,,0.0010707394685596228,,0.03564091771841049,,0.012926478870213032,,1.4305115314527939e-07
OpenBMI_ERP,13,S1,PCA_POSITIVE_ONLY_ROUTING,14,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.25352320075035095,0.20183801651000977,0.004454906564205885,0.004626813344657421,0.0794253870844841,0.06543988734483719,0.16946493089199066,0.29901573061943054,1.813683923046483e-07,1.043081283569336e-07
OpenBMI_ERP,13,S1,SHUFFLED_UTILITY_ROUTING,9,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.24332867562770844,0.20183801651000977,0.004820526111871004,0.004626813344657421,0.07833881676197052,0.06543988734483719,0.17149315774440765,0.29450714588165283,1.7285348974382941e-07,1.2218951894737984e-07
OpenBMI_ERP,13,S1,PCA_SIGNED_UTILITY_ROUTING,14,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.25352320075035095,0.20183801651000977,0.004454906564205885,0.004626813344657421,0.0794253870844841,0.06543988734483719,0.16920161247253418,0.29758062958717346,1.8264566392645065e-07,9.834766245830906e-08
OpenBMI_ERP,13,S1,RANDOM_BASIS_0,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,13,S1,RANDOM_BASIS_1,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,13,S1,RANDOM_BASIS_2,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,13,S1,RANDOM_BASIS_3,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,13,S1,RANDOM_BASIS_4,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,17,S1,PCA_POSITIVE_ONLY_ROUTING,15,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.23475302755832672,0.21477076411247253,0.006045201793313026,0.009509110823273659,0.07336338609457016,0.06821508705615997,0.1661350578069687,0.1368170827627182,2.0086766028271086e-07,1.9729137079593784e-07
OpenBMI_ERP,17,S1,SHUFFLED_UTILITY_ROUTING,13,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22837403416633606,0.2407287359237671,0.006339742802083492,0.010538699105381966,0.07695523649454117,0.0842483788728714,0.16496244072914124,0.15000051259994507,1.9027638131774438e-07,2.1666286897925602e-07
OpenBMI_ERP,17,S1,PCA_SIGNED_UTILITY_ROUTING,15,5,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.23475302755832672,0.21477076411247253,0.006045201793313026,0.009509110823273659,0.07336338609457016,0.06821508705615997,0.16623876988887787,0.13689512014389038,1.9649662874599017e-07,1.9609929324815312e-07
OpenBMI_ERP,17,S1,RANDOM_BASIS_0,1,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.21050329506397247,0.24315571784973145,0.012725221924483776,0.02458808943629265,0.04050149396061897,0.06950800120830536,0.016428040340542793,0.01493819523602724,2.384185791015625e-07,2.5033949668795685e-07
OpenBMI_ERP,17,S1,RANDOM_BASIS_1,2,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.21821478009223938,,0.008174924179911613,,0.06950417160987854,,0.019232237711548805,,1.3262032894090225e-07,
OpenBMI_ERP,17,S1,RANDOM_BASIS_2,1,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.22592628002166748,0.19729849696159363,0.0036246259696781635,0.0018547412473708391,0.0985068529844284,0.05614802986383438,0.012438135221600533,0.012584587559103966,1.9669532491661812e-07,1.4901161193847656e-07
OpenBMI_ERP,17,S1,RANDOM_BASIS_3,2,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.21821478009223938,,0.008174924179911613,,0.06950417160987854,,0.016354233026504517,,1.728534755329747e-07,
OpenBMI_ERP,17,S1,RANDOM_BASIS_4,2,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.21821478009223938,0.2068033665418625,0.008174924179911613,0.010026179254055023,0.06950417160987854,0.06488891690969467,0.015429516322910786,0.016862977296113968,1.862645149230957e-07,2.384185791015625e-07
OpenBMI_ERP,18,S1,PCA_POSITIVE_ONLY_ROUTING,18,15,1979,POST_HOC_HELDOUT_DIAGNOSTIC,0.21139322221279144,0.18702639639377594,0.014122302643954754,0.008529468439519405,0.07112575322389603,0.062161341309547424,0.1413487195968628,0.16194556653499603,8.717179866835068e-08,6.669510810297652e-08
OpenBMI_ERP,18,S1,SHUFFLED_UTILITY_ROUTING,14,9,1979,POST_HOC_HELDOUT_DIAGNOSTIC,0.20382560789585114,0.20501071214675903,0.014418497681617737,0.010524631477892399,0.06442230194807053,0.06773588806390762,0.12579046189785004,0.15239639580249786,9.121639976683582e-08,7.607869889625363e-08
OpenBMI_ERP,18,S1,PCA_SIGNED_UTILITY_ROUTING,18,15,1979,POST_HOC_HELDOUT_DIAGNOSTIC,0.21139322221279144,0.18702639639377594,0.014122302643954754,0.008529468439519405,0.07112575322389603,0.062161341309547424,0.14186325669288635,0.16295486688613892,8.487452873850998e-08,6.675720953808195e-08
OpenBMI_ERP,18,S1,RANDOM_BASIS_0,0,1,1979,POST_HOC_HELDOUT_DIAGNOSTIC,,0.08584891259670258,,0.01812194660305977,,0.018676036968827248,,0.020889028906822205,,4.7683716530855236e-08
OpenBMI_ERP,18,S1,RANDOM_BASIS_1,0,0,1979,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,18,S1,RANDOM_BASIS_2,0,0,1979,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,18,S1,RANDOM_BASIS_3,0,0,1979,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,18,S1,RANDOM_BASIS_4,0,1,1979,POST_HOC_HELDOUT_DIAGNOSTIC,,0.23973342776298523,,0.00612083962187171,,0.08233259618282318,,0.012856058776378632,,7.748603536583687e-08
OpenBMI_ERP,24,S1,PCA_POSITIVE_ONLY_ROUTING,14,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.26326319575309753,0.3518742620944977,0.009254039265215397,0.01800904981791973,0.08140288293361664,0.08389909565448761,0.1862349659204483,0.15245573222637177,8.025340036965645e-08,1.7881392011531716e-07
OpenBMI_ERP,24,S1,SHUFFLED_UTILITY_ROUTING,12,3,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2529701888561249,0.32402873039245605,0.010302507318556309,0.013329016976058483,0.07655569165945053,0.0858151838183403,0.1542743593454361,0.15886573493480682,9.164214276324856e-08,1.354763838889994e-07
OpenBMI_ERP,24,S1,PCA_SIGNED_UTILITY_ROUTING,14,4,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.26326319575309753,0.3518742620944977,0.009254039265215397,0.01800904981791973,0.08140288293361664,0.08389909565448761,0.18563999235630035,0.15278320014476776,8.110489346790928e-08,1.5422702404066513e-07
OpenBMI_ERP,24,S1,RANDOM_BASIS_0,0,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,,,,,,,,,
OpenBMI_ERP,24,S1,RANDOM_BASIS_1,2,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18376842141151428,,0.005420950707048178,,0.04236754775047302,,0.01385628804564476,,6.556511067401516e-08,
OpenBMI_ERP,24,S1,RANDOM_BASIS_2,2,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.18376842141151428,,0.005420950707048178,,0.04236754775047302,,0.018746692687273026,,6.258487417198921e-08,
OpenBMI_ERP,24,S1,RANDOM_BASIS_3,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1971936970949173,,0.004409375600516796,,0.05415969341993332,,0.014422446489334106,,7.152557657263969e-08,
OpenBMI_ERP,24,S1,RANDOM_BASIS_4,1,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1971936970949173,,0.004409375600516796,,0.05415969341993332,,0.011542892083525658,,8.34465012644614e-08,
OpenBMI_ERP,25,S1,PCA_POSITIVE_ONLY_ROUTING,13,10,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.203122079372406,0.19120192527770996,0.004270170349627733,0.005576577037572861,0.0750603973865509,0.0713648647069931,0.173973947763443,0.17963004112243652,6.447618261518073e-08,6.318092715673629e-08
OpenBMI_ERP,25,S1,SHUFFLED_UTILITY_ROUTING,11,8,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.20262373983860016,0.19728796184062958,0.004598675295710564,0.006285397335886955,0.07824236154556274,0.07047813385725021,0.16391108930110931,0.1725187748670578,5.804679403809132e-08,7.115303901628067e-08
OpenBMI_ERP,25,S1,PCA_SIGNED_UTILITY_ROUTING,13,10,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.203122079372406,0.19120192527770996,0.004270170349627733,0.005576577037572861,0.0750603973865509,0.0713648647069931,0.17395757138729095,0.17929765582084656,6.269949892612203e-08,6.303190502876532e-08
OpenBMI_ERP,25,S1,RANDOM_BASIS_0,2,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.20684176683425903,0.18267565965652466,0.00751773826777935,0.0013172364560887218,0.07279122620820999,0.09829473495483398,0.014769071713089943,0.01397346705198288,5.811453007709133e-08,6.258487417198921e-08
OpenBMI_ERP,25,S1,RANDOM_BASIS_1,2,0,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.20684176683425903,,0.00751773826777935,,0.07279122620820999,,0.014735013246536255,,7.003545476891304e-08,
OpenBMI_ERP,25,S1,RANDOM_BASIS_2,1,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.2174113690853119,0.2071000188589096,0.0141527084633708,0.0016057762550190091,0.07804509252309799,0.0803305059671402,0.012182647362351418,0.016339942812919617,5.960464477539063e-08,5.21540641784668e-08
OpenBMI_ERP,25,S1,RANDOM_BASIS_3,2,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.20684176683425903,0.20628738403320312,0.00751773826777935,0.003806451801210642,0.07279122620820999,0.041477035731077194,0.012738456949591637,0.013857555575668812,5.587935447692871e-08,5.662441182607836e-08
OpenBMI_ERP,25,S1,RANDOM_BASIS_4,2,2,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.20684176683425903,0.1944815218448639,0.00751773826777935,0.0025618441868573427,0.07279122620820999,0.06988588720560074,0.012949259951710701,0.012482121586799622,6.705522537231445e-08,5.438923977862942e-08
OpenBMI_ERP,29,S1,PCA_POSITIVE_ONLY_ROUTING,13,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1647249311208725,0.18230922520160675,0.003607157850638032,0.0027874663937836885,0.047089576721191406,0.05320374295115471,0.15683697164058685,0.15407522022724152,7.31303160250718e-08,7.475416197166851e-08
OpenBMI_ERP,29,S1,SHUFFLED_UTILITY_ROUTING,12,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1619740128517151,0.18230922520160675,0.003656847169622779,0.0027874663937836885,0.0483010970056057,0.05320374295115471,0.14821359515190125,0.15291178226470947,7.394701384555447e-08,7.549921576810448e-08
OpenBMI_ERP,29,S1,PCA_SIGNED_UTILITY_ROUTING,13,6,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.1647249311208725,0.18230922520160675,0.003607157850638032,0.0027874663937836885,0.047089576721191406,0.05320374295115471,0.1567513346672058,0.15400223433971405,7.198406848374361e-08,7.227063036907566e-08
OpenBMI_ERP,29,S1,RANDOM_BASIS_0,1,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.11240671575069427,0.18243587017059326,0.0022093323059380054,0.002518282039090991,0.029620995745062828,0.028478041291236877,0.02437097206711769,0.015313960611820221,4.7683716530855236e-08,6.854534007061375e-08
OpenBMI_ERP,29,S1,RANDOM_BASIS_1,0,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,,0.1859578639268875,,0.011770726181566715,,0.021773215383291245,,0.01489685196429491,,9.238719655968453e-08
